"";"";"";"";"*postDate_31-3-2025";""
"135";"*postLikes_4700";"-0.187823196703025";"-0.352528551834818";"0.887399913667514";"226"
"136";"*i_0354";"-0.545183359195843";"-0.0977420694421427";"0.887325522285369";"227"
"137";"*postLikes_13100";"-0.545183359195843";"-0.0977420694421427";"0.887325522285369";"228"
"138";"*postReposts_422";"-0.545183359195843";"-0.0977420694421427";"0.887325522285369";"229"
"139";"*postComments_1400";"0.581033882948239";"-0.199347217500575";"0.887097990484751";"230"
"140";"*postReposts_127";"-0.0011944316997708";"-0.723408908769456";"0.88489862016578";"232"
"141";"*postLikes_7700";"0.0703280522775365";"-0.179882912402618";"0.884450093045821";"233"
"142";"*i_0420";"-0.210247849071563";"0.0977624472930683";"0.883975420000756";"234"
"143";"*postComments_306";"-0.210247849071563";"0.0977624472930683";"0.883975420000756";"235"
"144";"*i_0042";"0.242304642527839";"-0.797310805205874";"0.883518177572427";"236"
"145";"*a_0841";"0.640853913930672";"-0.233172622063688";"0.883233685006401";"237"
"146";"*postDate_27-4-2025";"0.640853913930672";"-0.233172622063688";"0.883233685006401";"238"
"147";"*commentDate_21-10-2025";"-0.284917507606615";"0.181229371492024";"0.882903437071441";"239"
"148";"*postComments_362";"-0.376505392593094";"-0.122837529120043";"0.882692713365534";"240"
"149";"-*phenix_en_soi";"-0.0648933362706423";"-0.816413556204493";"0.882371180738942";"241"
"150";"*i_0939";"-0.403881258805152";"-0.0893532097747512";"0.882366200562732";"242"
"151";"*commentDate_5-11-2025";"-0.160270534626969";"0.00540686831803773";"0.882178510171798";"243"
"152";"*postComments_323";"-0.159104169910341";"-0.244782275212383";"0.881412185557404";"244"
"153";"*postReposts_79";"-0.310998548748149";"-0.0470062824277962";"0.881136097038734";"245"
"154";"*commentDate_9-4-2023";"-0.208191035319464";"-0.648379457335521";"0.880396229610458";"247"
"155";"*postDate_17-11-2025";"-0.176576157260624";"-0.310925423707197";"0.880024583960748";"248"
