"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*megumiku_66";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*cafekujira";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*ma_cl_mu";2,087;1,386;-0,2;-0,491;-0,049;-0,446;-0,447
"-*chrischautems";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*el_jaguar_del_arroyo";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*domigrnr";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*elid0_33";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*armellepnr";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jules_winnfield_badmotherfuckr";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*a_0843";-2,566;31,353;-23,68;-46,737;205,084;-0,055;1,209
"*postComments_460";-2,566;31,353;-23,68;-46,737;205,084;-0,055;1,209
"*postDate_30-4-2025";-2,566;31,353;-23,68;-46,737;205,084;-0,055;1,209
"-*vecteur_art";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*daniel_mollier";2,087;-0,439;-0,2;-0,491;19,354;-0,446;-0,447
"-*soria_givord";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*petisco_jrf";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*vero_bertrand1967";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sc_kil_";-0,333;-0,439;-0,2;-0,491;-0,049;8,961;-0,447
"-*compagnonsdu_deuilanimal";-1,498;-1,977;-0,898;-0,421;-0,221;8,399;1,365
"-*movment_is_medecine_";0,026;0,452;-2,595;-1,099;0,233;1,312;0,016
"-*naliie";4,173;-0,879;-0,399;-0,982;38,709;-0,893;-0,895
"-*reapercurse";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*resell_mtl_";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*orianaphoto";-0,333;-0,439;-0,2;-0,491;-0,049;-0,446;8,94
"-*nellyconreux62";2,087;-0,439;-0,2;-0,491;-0,049;-0,446;1,347
"-*chris__ngn";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*9064_isabelle";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mespetitesphotos_lavie";-0,333;-0,439;-0,2;-0,491;81,367;-0,446;-0,447
"-*mileycyrustheexotic";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*le_lac_clement";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*ri_licorne";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*sebastienboudotphotography";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*yannonthemoon";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*steb0k";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*miniat1_12";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*marilie110533";-0,499;-0,659;-0,299;0,351;12,261;-0,67;0,455
"-*alex6vt";2,087;1,386;-0,2;-0,491;-0,049;-0,446;-0,447
"-*skesvind";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*lulu_972_76";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*nadege40r";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*pilairechristophe";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*thea89";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*edlihtammm";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*diaz_ette";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*misslady4tia";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*sylvaana1";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*v_gayou79";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*herve_juju";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sabrina_sabi_viel";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*mr_pepito_hairartist";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*alexmerza";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*estebandegalamus";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*wilbareaud";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*melobobdy";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*gandalf_la_grise";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*solis_tan";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*krystophe_trk";-0,333;9,104;-0,2;-0,491;-0,049;-0,446;-0,447
"-*juliette_1292";0;0;0;0;0;0;0
"-*laurence__motive";-0,499;-0,659;-0,299;-0,737;-0,074;-0,67;13,41
"-*baboune_du11";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*la_tdahieuse";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*nikilogie";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*chbrouc";-0,333;-0,439;-0,2;-0,491;-0,049;-0,446;8,94
"-*louise_paulette_lucienne";-0,333;-0,439;-0,2;-0,491;19,354;-0,446;1,347
"-*blogfwb";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*gab_valerio_dj";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*geoffrayflorian";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*michiperetto";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*brasseur1325";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*david_bayle_712";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*ruedufoix";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*jody_stylist";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*frederic_rat";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*rich_veronique";0;0;0;0;0;0;0
"-*zazalechien";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*claudio_mis_en_abyme";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*aleks_set81";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*gillesaffouard";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*vilobash";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*virginiels76";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*pris_lbd";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jb_bournisien";-0,333;-0,439;-0,2;-0,491;19,354;-0,446;1,347
"-*la_belle_vieille_france";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*actaestfabvla";-0,333;-0,439;4,061;-0,491;-0,049;1,352;-0,447
"-*kaniza_germain_art";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*madonna_mini";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*gwats01";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*freaky_7sadik";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*vaatijlc";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*anthony25150";-0,499;-0,659;-0,299;-0,737;12,261;0,458;0,455
"-*sei_izuko";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*loladaures";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*suzan_spirit";2,087;-0,439;-0,2;1,159;-0,049;-0,446;-0,447
"*commentLikes_284";-0,666;-0,879;1,23;-0,982;8,726;2,704;-0,895
"-*gabrielle_lucce";-0,499;-0,659;-0,299;-0,737;12,261;4,715;-0,671
"-*heleneberlioz";2,087;-0,439;-0,2;1,159;-0,049;-0,446;-0,447
"-*samsat";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*chris__lac";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*clordoliv";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*wo_lf9396";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*mll_fred";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lamiss_understood";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*omegaple";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lina_herzig";0;0;0;0;0;0;0
"-*lionfranc37";0;0;0;0;0;0;0
"-*novahands_";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*__felix_h_";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*estelle_pingu";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*alexis_leroy_969";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*julesbrunet99";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*supplement_gingembre";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*horsemel";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*alexmhl";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*papiers_bavards";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*almeidabrrg";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*j_acst_lnclm";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*queen_janka";0;0;0;0;0;0;0
"-*schwarahx";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*laurent_o_777";0,891;0,477;-0,299;-0,737;-0,074;0,458;-0,671
"-*sofdulac3306";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*aurelypoissonrouge";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*pascalinoudecaen";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*eline_rachet";-0,499;0,477;-0,299;-0,737;-0,074;-0,67;4,701
"-*marilyn_agadir";-0,333;-0,439;-0,2;-0,491;-0,049;1,352;1,347
"-*marie_lyss_lou";-0,333;-0,439;-0,2;-0,491;-0,049;-0,446;8,94
"-*bibi_wet";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*laurina_mass";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*valeriedaveze";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*kika_7482";-0,333;9,104;-0,2;-0,491;-0,049;-0,446;-0,447
"-*jeanlouisneboux";0,891;0,477;-0,299;0,351;-0,074;-0,67;-0,671
"-*hatice_stark";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*aziza_beauty_family";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*gamelle_et_sardine";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jonqueti";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*frenchcatsjuju";2,087;1,386;-0,2;-0,491;-0,049;-0,446;-0,447
"-*prairies_verte";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*fawnlesshoney";0;0;0;0;0;0;0
"-*jordan__cadoz";-0,333;-0,439;4,061;-0,491;19,354;-0,446;-0,447
"-*ruifilgo";-0,832;0,013;-0,499;-1,228;-0,123;0,01;5,825
"-*ibr_lartiste";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mymi_cracra";-0,499;13,656;-0,299;-0,737;-0,074;-0,67;-0,671
"-*stungirl95";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*roxaneboou";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*andrei_sytchev";0;0;0;0;0;0;0
"-*besson9848";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*louxxgraniere";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*sunandsoul_sttropez";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*assassoo";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*dixit_vass";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_325";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*figuedebarbarie";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*arya_mainecoon";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*magalie_gs";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*leboudoirsaintomer";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sailzesea";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*pattypaty66";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*verjoom";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*remiesttonami";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*alexandreledez";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*daniele_rose_13";-0,666;2,772;-0,399;-0,982;-0,098;0,122;0,121
"-*mandragore7219";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*florinech6";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*hayveu";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*bintsallah";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sastephani";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*arnoiolo_pizza";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_204";-0,999;-0,007;-0,599;8,357;5,217;-1,339;-1,342
"-*mafalda_again";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*angelvidanovic";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sebastien_poggioli";-0,499;4,809;-0,299;-0,737;-0,074;-0,67;0,455
"-*pikalaura";-1,831;-2,417;0;1,926;29,069;-0,618;0
"-*valeriedebarjac";-0,499;-0,659;-0,299;-0,737;12,261;-0,67;4,701
"-*francoise_van_engelgom";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*commentLikes_138";0,028;-1,318;-0,599;-0,035;-0,147;-1,339;9,403
"-*domkrjwcz";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*fel_sana";-0,666;-0,879;-0,399;0,071;-0,098;-0,893;8,614
"-*lydie221074";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*titiadeliziosa";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*g_yvette42";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lyraexocel";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jfsavaroc";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*vagabond_sans_frontieres";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_333";-0,333;1,386;-0,2;-0,491;-0,049;-0,446;1,347
"-*maryse_nsilayneu";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*ramouloss__";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*ingrid_vilmaure";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*collierswoodsw192as";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*osaris_75";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*nataliecnds";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*emolsate_70";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mirko_manfredi";-0,333;-0,439;-0,2;-0,491;-0,049;8,961;-0,447
"-*sublinital";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*marioletigre";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*marcchaye";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*a_0844";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*postDate_2-5-2025";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*bloodypaquita";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*a_0845";-1,871;-3,548;-4,292;13,328;0,932;-1,264;2,668
"*postDate_3-5-2025";-1,871;-3,548;-4,292;13,328;0,932;-1,264;2,668
"-*thiccgothgf666";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*luc_barthassat";0,891;-0,659;-0,299;-0,737;-0,074;-0,67;4,701
"-*ar05011312";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*recreation_design_love";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*r_charles_david";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*kayode_music";0;0;0;0;0;0;0
"-*jessy_el_milagro";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*by_sandra7";-1,665;-0,435;-0,998;10,254;-0,246;-0,456;0,02
"-*razmoquette__v12";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*franck_furr";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*sam_escl";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*teocan09";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*president_du_swag";-0,021;-1,758;-0,798;-0,263;-0,197;1,988;1,978
"-*lalalaforet";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*wave206";0;0,111;-1,397;2,264;-0,344;-0,147;-0,15
"-*ludo_grf";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*genevegas_gnvgas";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*jan_o_ch";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*fanny_iv_";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*mmmaaauuurrriii";-1,831;-0,593;0;-0,785;2,104;5,459;0
"-*carole_1779";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*so_sofi";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*fmfelixmichel";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*a_0846";-1,001;2,165;-11,991;-1,972;-2,618;13,693;0,163
"*postLikes_97300";-1,001;2,165;-11,991;-1,972;-2,618;13,693;0,163
"*postComments_282";-1,001;2,165;-11,991;-1,972;-2,618;13,693;0,163
"*postReposts_451";-1,001;2,165;-11,991;-1,972;-2,618;13,693;0,163
"*postDate_4-5-2025";-1,001;2,165;-11,991;-1,972;-2,618;13,693;0,163
"-*h_r_o18";-0,333;-0,439;-0,2;1,159;-0,049;1,352;-0,447
"*commentDate_9-10-2025";-26,875;-33,44;925,432;-26,943;-5,293;-0,013;-33,602
"-*zenondesbois";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentDate_29-9-2025";-0,579;1,953;-10,289;-2,443;87,629;0,095;-0,521
"-*aubergedufreney_eurolatino";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*zouhair_running";-0,666;-0,879;-0,399;-0,982;-0,098;2,704;2,694
"*commentDate_17-10-2025";-42,431;-55,775;165,354;-0,267;-0,476;23,917;-0,1
"-*lasuizztitude";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*adolf_flanker";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*h0goh0go";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*commentDate_19-9-2025";0,804;8,606;-12,073;4,46;2,026;-10,513;-0,414
"-*officiel__bellucci_";12,014;-0,439;-0,2;-0,491;-0,049;-0,446;-0,447
"*commentDate_3-9-2025";43,905;-0,743;-7,41;-11,628;56,43;-5,657;-0,042
"-*meubles_inside";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*bruno_le_louer";-0,333;-0,439;-0,2;-0,491;-0,049;8,961;-0,447
"-*klebard";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_380";6,731;-0,659;-0,299;0,351;-0,074;-0,67;-0,671
"-*paolo_mateo_gomez";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*danielruisseau";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*el_9_refe";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*elia_el_chappot";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*taxi_alpina";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*new_luny";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lunatic_velvet";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*franckderon";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mi_chele_22";0,134;0,013;-0,499;1,3;-0,123;-1,116;0,01
"-*alteriaweb";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*loloss154";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*papillon1242";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*frejge123";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*jeanclaude74310";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*sol_wendig0";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*n_feillet";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"*commentLikes_407";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*antho_suz";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*afana_ze_ekossono";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*moukite53";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jessideclic";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*remswells";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*fulllight02";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*bartime_clep";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*where_you_roam";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*leilaberlu";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*thomas_rx";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*karimgeneva";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*l_cvllz";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*ronandelacroix";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*atelierdelaurent";0;0;0;0;0;0;0
"-*emmadancolt";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*kevinjung55";-1,498;-1,977;-0,898;-2,21;-0,221;30,11;-0,31
"-*scratouch";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*damiengallerne";-0,333;9,104;-0,2;-0,491;-0,049;-0,446;-0,447
"-*coin_coin_trev_bis";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*vaiiro1970";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*_kokol_180_";0;0;0;0;0;0;0
"-*graffeur_ch";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*dododelacanau";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lebaron_nicolas";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*jihem_bomar";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*lagotto_guignolo";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*harry_rocklinger";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*guillaumefleury73";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*l_homme___";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*maadiar_maadius";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*logan_o_malley_baron_d_xl";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*enguerrand_gst";0;0;0;0;0;0;0
"-*raphaeld0";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*laceneceleste";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_2,237";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*nakshidilkaydn";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*ruby_fmdc";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*merlin_seneclauze";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*selarch553";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*hayabusa_a300";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jojorangee";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*jeff_daddyx";-0,333;1,386;-0,2;-0,491;-0,049;-0,446;1,347
"-*coconyabinghi";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*nicopred";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*commentLikes_146";-0,073;-0,29;0,045;-2,21;-0,221;8,399;-0,31
"-*raphiquii_";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*gustave_goislard";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*cherif_razmakov";-1,998;-2,637;-0,008;-2,947;-0,295;34,082;-0,795
"-*dylan_eden_";-0,333;9,104;-0,2;-0,491;-0,049;-0,446;-0,447
"-*bikette_ox";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*lexpate93";-1,165;-1,538;-0,698;-1,719;-0,172;21,361;-0,075
"-*quentin_depinoy";-0,333;-0,439;-0,2;-0,491;-0,049;1,352;1,347
"-*rezdj00";-0,333;9,104;-0,2;-0,491;-0,049;-0,446;-0,447
"-*juju_et_ses_details";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*sleepy_liamzzz";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*giwig96";0,824;1,433;-1,297;-1,187;-0,32;-0,071;0,2
"-*aurel_cgl";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*anadav2b";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
