etats;1;0;1;0;0;0;8;1;0;0
espace;1;4;0;0;0;0;0;0;0;2
emji_ski;7;6;0;1;0;0;0;0;0;1
deuxième;5;2;0;1;0;0;2;0;1;1
alimentaire;0;1;0;0;1;3;1;0;0;0
événement;0;1;1;1;0;1;2;0;2;3
élire;0;0;0;0;0;0;5;1;0;1
week_end;7;2;0;1;1;0;0;0;1;1
victoire;9;0;0;0;0;0;1;0;1;0
valoir;2;1;1;2;0;0;3;1;4;0
système;0;0;4;0;2;5;1;1;0;0
station;0;8;1;3;0;0;0;0;0;1
septembre;1;2;0;1;0;2;1;4;0;2
secteur;0;1;1;2;1;0;4;0;0;2
produit;0;0;2;0;3;2;0;1;1;1
paix;0;0;0;0;0;0;1;0;5;0
organiser;5;0;0;0;1;2;2;0;3;0
moitié;0;5;0;0;2;1;0;0;1;0
minute;4;1;0;2;0;1;0;0;0;2
marque;1;0;1;2;0;0;1;0;2;2
maladie;0;4;1;0;1;4;1;0;3;0
local;0;2;3;0;1;0;1;0;0;3
km;0;1;0;1;0;0;0;1;0;0
identifier;0;2;1;1;1;4;0;3;1;1
enregistrer;0;2;0;3;2;2;1;0;1;0
emji_notes_de_musique;0;0;0;0;0;0;0;0;5;1
emji_clap;0;0;0;0;0;0;0;0;11;0
eau;0;0;1;4;1;0;0;0;0;3
décider;1;1;3;0;1;1;4;3;0;0
danger;0;2;0;1;4;2;1;0;0;0
compte;0;1;3;3;3;1;1;0;0;1
civil;1;2;2;0;0;0;4;0;0;0
chercheur;0;0;0;0;0;11;0;0;0;1
changement;0;1;0;4;0;0;1;0;0;1
cause;0;1;1;1;0;6;1;0;1;1
bâle;1;1;1;2;0;1;0;0;1;1
battre;12;1;1;0;0;0;0;0;1;0
affirmer;0;1;1;0;0;2;0;4;0;0
vol;0;1;2;2;0;0;0;4;0;0
village;0;0;0;4;0;0;0;0;2;3
vert;1;1;0;0;0;1;5;1;1;2
urgence;0;0;6;2;1;0;1;0;0;0
ukraine;0;0;1;0;0;0;1;0;1;0
tiers;0;1;3;0;0;9;0;0;0;0
réunir;0;1;1;1;0;1;1;1;2;1
rouge;1;0;2;1;0;0;0;0;0;0
riche;0;0;1;0;0;5;0;0;1;0
quitter;1;2;2;0;0;0;2;1;2;0
protéger;0;5;0;0;0;1;0;4;0;0
professionnel;0;4;0;0;4;1;1;1;2;0
produire;0;0;0;0;2;0;2;0;6;0
porter;1;3;2;1;0;0;0;3;2;0
nouvel;1;0;0;1;2;1;1;0;3;1
millier;0;2;0;4;1;0;0;3;0;0
marché;0;0;6;2;0;2;1;0;0;0
loi;0;4;0;0;0;0;7;0;0;0
inédit;0;2;0;1;1;1;2;2;3;0
impact;0;1;0;0;2;4;0;0;4;1
humanitaire;0;2;2;0;0;0;3;0;0;0
figure;0;1;0;1;0;1;0;1;5;0
ferroviaire;0;0;2;0;0;0;1;1;0;0
emji_sapin_de_noël;0;0;0;4;0;0;0;0;0;7
degré;0;2;1;6;0;0;0;0;0;0
contenir;0;0;5;0;1;2;1;3;0;1
consommation;0;1;1;0;2;3;0;0;1;1
chute;3;2;0;6;0;0;0;0;0;0
bernois;2;0;1;1;0;2;0;0;0;0
acteur;0;1;0;0;0;1;0;0;10;1
éviter;3;0;0;0;3;0;1;1;0;0
vote;0;0;0;0;0;1;9;1;0;0
tenir;1;0;2;1;2;1;0;1;1;1
situer;1;0;2;1;0;0;0;0;1;4
réaliser;2;0;3;0;1;1;0;1;4;0
retrouver;0;1;3;0;1;0;0;1;4;0
question;1;3;0;1;1;1;3;0;0;1
période;0;7;0;4;0;1;0;0;0;0
provoquer;0;1;1;0;1;0;2;0;0;0
protection;0;5;3;0;1;0;2;0;0;0
nommer;0;0;0;0;0;0;0;0;4;5
moyenne;0;6;1;4;0;0;0;0;0;0
menacer;0;0;0;0;0;0;1;1;1;0
joueur;8;0;0;0;0;0;0;1;0;3
interdire;0;1;0;1;1;0;4;0;0;1
historique;1;3;0;0;1;0;0;1;4;0
genevois;1;0;1;1;0;0;0;0;3;4
financier;0;5;4;0;0;1;2;0;0;0
emji_skieur;11;1;0;1;0;0;0;0;0;0
emji_porte_documents;0;4;2;0;0;4;3;0;0;0
emji_cerveau;0;0;0;0;1;9;0;0;1;0
dévoiler;2;0;1;0;0;1;0;0;5;2
découverte;0;0;1;0;1;2;0;1;1;2
dollar;2;0;1;0;0;0;0;1;6;0
course;7;0;0;0;1;0;0;0;0;1
communiqué;0;1;1;0;1;0;0;2;5;0
commun;0;0;2;1;0;4;2;0;0;1
commencer;2;2;0;7;0;0;0;1;0;0
climatique;0;0;0;6;0;1;1;1;1;0
arriver;0;2;0;4;0;0;1;0;0;1
accepter;0;0;2;0;2;0;6;1;1;0
évolution;0;3;2;0;0;1;1;0;2;1
étranger;0;2;0;0;0;1;5;2;0;0
voter;0;0;0;0;0;0;7;1;0;0
vin;0;0;2;3;1;0;0;0;3;0
tête;2;1;0;4;0;0;2;0;0;0
société;0;5;0;0;0;2;1;0;1;1
seul;0;4;0;0;1;3;0;1;0;1
réduction;0;2;5;0;0;0;0;0;0;0
représenter;1;2;1;0;0;1;2;1;1;0
reprendre;1;0;1;2;0;0;0;0;1;1
relation;0;0;0;0;2;4;0;2;0;0
procès;0;0;0;0;0;0;0;9;0;0
porte;1;1;4;0;0;0;0;0;1;3
populaire;1;1;2;1;0;0;4;1;0;1
parlement;0;1;2;1;1;0;6;0;0;0
oeuvre;0;1;0;1;0;0;1;0;7;1
objectif;0;1;0;0;1;4;0;0;0;0
naître;1;0;0;2;1;0;0;2;0;5
média;1;0;0;1;1;1;1;2;1;1
musée;0;0;1;0;0;1;0;3;3;2
match;11;0;0;0;0;0;0;0;0;0
manquer;0;0;0;0;5;0;1;1;0;5
laisser;0;0;1;1;3;2;2;1;1;0
journaliste;0;0;0;0;4;2;0;1;0;2
inquiéter;1;1;1;0;0;4;1;0;0;0
