"";"X.rts_a";"X.rts_i"
"emji_graphique_en_baisse";-2,327;2,327
"emji_drapeau_ukraine";-1,939;1,939
"vigueur";-2,133;2,133
"russe";-2,133;2,133
"emji_micro";-1,939;1,939
"accuser";-4,2672;4,2672
"emji_graphique_en_hausse";-1,939;1,939
"directeur";-3,8791;3,8791
"général";-3,103;3,103
"parlementaire";-1,939;1,939
"parlement";-2,327;2,327
"emji_urne_électorale";-4,4613;4,4613
"ministre";-5,626;5,626
"emji_clap";-2,9089;2,9089
"diminuer";-2,327;2,327
"confirmer";-3,8791;3,8791
"emji_drapeau_territoires_palestiniens";-6,0144;6,0144
"hôpital";-3,103;3,103
"augmenter";-4,2672;4,2672
"emji_ski";-3,103;3,103
"emji_drapeau_israël";-3,491;3,491
"israélien";-5,2378;5,2378
"etat";-4,2672;4,2672
"udc";-3,103;3,103
"déposer";-2,327;2,327
"motion";-2,133;2,133
"décision";-5,2378;5,2378
"dollar";-2,521;2,521
"économique";-3,491;3,491
"ministère";-2,133;2,133
"indiquer";-3,8791;3,8791
"nord";-1,939;1,939
"récemment";-1,939;1,939
"emji_balance_à_poids";-5,626;5,626
"cour";-2,327;2,327
"israël";-2,327;2,327
"tribunal";-2,133;2,133
"climatique";-2,521;2,521
"stratégie";-2,133;2,133
"viser";-10,6775;10,6775
"rices";-2,133;2,133
"emji_hôpital";-1,939;1,939
"palestinien";-4,6554;4,6554
"visible";-1,939;1,939
"affirmer";-2,9089;2,9089
"baisser";-4,6554;4,6554
"médical";-1,939;1,939
"emji_porte_documents";-2,521;2,521
"réduire";-5,2378;5,2378
"intervenir";-3,103;3,103
"gouvernement";-4,0732;4,0732
"lier";-4,2672;4,2672
"culturel";-2,133;2,133
"emji_symbole_d_avertissement";-4,0732;4,0732
"netflix";-1,939;1,939
"emji_globe_tourné_sur_l";-4,6554;4,6554
"euses";-3,8791;3,8791
"soutenir";-4,4613;4,4613
"emji_symbole_d_interdiction";-1,939;1,939
"conserver";-2,133;2,133
"université";-3,103;3,103
"emji_cerveau";-2,521;2,521
"média";-2,327;2,327
"secteur";-2,9089;2,9089
"emji_trophée";-2,327;2,327
"situer";-2,521;2,521
"financier";-2,521;2,521
"actuellement";-1,939;1,939
"rencard";-4,6554;4,6554
"initier";-1,939;1,939
"réseau";-6,4027;6,4027
"intelligence";-1,939;1,939
"protéger";-2,7149;2,7149
"hausse";-3,103;3,103
"emji_gyrophare";-5,0436;5,0436
"nécessiter";-2,133;2,133
"position";-2,133;2,133
"croissant";-2,327;2,327
"réduction";-2,327;2,327
"nommer";-2,521;2,521
"emji_train";-2,7149;2,7149
"sujet";-2,133;2,133
"causer";-5,0436;5,0436
"tiers";-2,7149;2,7149
"riche";-2,7149;2,7149
"afrique_et_l";-4,2672;4,2672
"emji_main_avec_index_pointant_à_droite";-4,2672;4,2672
"emji_avion";-2,327;2,327
"etats";-3,103;3,103
"ssr";-1,939;1,939
"procès";-2,327;2,327
"rejeter";-2,133;2,133
"cadre";-3,491;3,491
"oms";-1,939;1,939
"durable";-1,939;1,939
"humanitaire";-2,7149;2,7149
"hamas";-1,939;1,939
