"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"nulles";0,512;-0,156;-0,512;-0,127;-1,178;-0,089;2,27
"mi";-0,641;-0,156;6,534;6,59;-1,178;-0,089;-1,151
"hum";-0,641;-0,156;6,534;-0,127;-1,178;-0,089;0,047
"huit";0,512;-0,156;-0,512;-0,127;-1,178;-0,089;2,27
"htag_shameonyoutrump";-0,641;-0,156;17,573;-0,127;-1,178;-0,089;-1,151
"htag_hypocrisie";-0,641;-0,156;-0,512;-0,127;2,194;9,916;-1,151
"htag_génocide";4,98;-0,156;-0,512;-0,127;-1,178;-0,089;0,047
"htag_genocide";4,98;-0,156;-0,512;-0,127;-1,178;-0,089;0,047
"franco";0,512;-0,156;0,847;-0,127;0,039;-0,089;-1,151
"douze";0,512;-0,156;-0,512;-0,127;-1,178;-0,089;2,27
"dc";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"da";0,512;-0,156;-0,512;-0,127;-1,178;9,916;0,047
"ciao";-0,641;-0,156;0,847;6,59;0,039;-0,089;-1,151
"auprès";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"94";0,512;-0,156;-0,512;6,59;0,039;-0,089;-1,151
"81";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"67000";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"4500";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"40000";0,512;-0,156;0,847;-0,127;-1,178;-0,089;0,047
"322";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"2050";-0,641;-0,156;0,847;-0,127;-1,178;9,916;0,047
"200000";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"1988";4,98;-0,156;-0,512;-0,127;0,039;-0,089;-1,151
"1949";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"1917";4,98;-0,156;-0,512;-0,127;0,039;-0,089;-1,151
"190";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"1848";-0,641;-0,156;-0,512;-0,127;0,039;-0,089;2,27
"181";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"147";4,98;-0,156;-0,512;-0,127;0,039;-0,089;-1,151
"132";4,98;-0,156;-0,512;-0,127;-1,178;-0,089;0,047
"125";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"1200";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"110";-0,641;-0,156;-0,512;-0,127;0,039;9,916;0,047
"07";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"05";-0,641;-0,156;-0,512;-0,127;-1,178;43,515;0,047
"04";-0,641;-0,156;-0,512;-0,127;-1,178;9,916;2,27
"*rts_i";0;0;0;0;0;0;0
"*i_0501";-0,302;-0,835;0,67;0,588;16,017;-1,429;-13,316
"*postLikes_5000";-11,766;0,019;44,503;-1,107;-0,83;-0,475;-0,595
"*postComments_64";-20,394;-3,439;1,191;-0,455;4,685;22,738;0,047
"*postReposts_21";-8,598;-1,471;9,984;0,101;1,171;2,663;-1,557
"*postDate_18-11-2025";-101,968;-13,629;-21,5;288,981;2,016;-21,655;46,888
"*commentDate_19-11-2025";-176,309;-8,513;-23,91;-0,209;-9,229;-16,681;455,656
"*commentLikes_1";-12,951;5,573;9,363;-1,568;0,402;0,003;-0,358
"*lang_fr";0;0;0;0;0;0;0
"*commentDate_18-11-2025";-89,728;-11,396;-7,279;263,852;-1,476;-17,042;55,045
"*commentLikes_211";0,581;-0,364;0;1,875;0;-0,208;-0,631
"*commentLikes_4";16,403;-8,933;-1,777;-0,071;0,335;-2,376;-0,698
"*commentLikes_0";-122,596;7,531;99,507;-1,438;24,185;-3,703;-12,024
"*commentDate_20-11-2025";-100,515;0,636;11,106;0,352;-4,046;112,036;10,994
"*commentLikes_3";6,51;0,004;-14,478;2,227;-0,127;0,395;0,07
"*commentLikes_2";0,027;-3,935;-0,158;-0,131;-0,054;20,548;-0,029
"*commentLikes_12";9,417;-0,014;-14,177;4,075;-0,042;-0,029;-0,042
"*commentLikes_11";1,508;-0,103;-1,563;0,129;-0,001;0,649;-0,112
"*commentLikes_8";9,216;0,113;-4,185;0;-0,126;-4,422;0
"*commentLikes_5";1,538;-4,657;-0,144;0,068;-0,972;-0,218;1,794
"*i_0502";-2,992;81,282;-0,622;-0,593;-1,338;0,904;-1,263
"*postLikes_10300";7,263;2,963;-5,525;-6,061;-0,015;-4,966;0,595
"*postComments_79";-12,861;6,066;-2,148;-1,288;2,496;-0,001;3,765
"*postReposts_109";-2,992;81,282;-0,622;-0,593;-1,338;0,904;-1,263
"*commentLikes_20";10,101;-0,648;-0,916;0,226;-0,129;0,297;-2,601
"*commentLikes_6";7,656;-0,061;-4,295;-1,327;-3,672;1,147;2,053
"*commentLikes_19";-0,19;-4,025;-3,715;0,018;-0,006;0,005;8,14
"*i_0503";-111,765;-21,045;-30,142;-15,909;-56,679;-12,656;686,435
"*postLikes_5400";-126,855;-23,687;-19,957;-22,42;-30,223;-9,122;585,813
"*postComments_580";-111,765;-21,045;-30,142;-15,909;-56,679;-12,656;686,435
"*postReposts_31";0,034;-16,457;-40,42;-23,658;-62,591;-14,14;335,713
"*postDate_19-11-2025";-213,545;-8,318;-23,304;-12,468;-50,63;-11,82;763,358
"*commentLikes_597";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"*commentLikes_136";-1,282;-0,312;0,021;-0,254;0,078;-0,178;1,485
"*commentLikes_74";0,141;-0,728;-0,001;10,826;-1,338;-0,417;0,005
"*commentLikes_36";0,453;-2,706;-0,388;1,756;-1,274;0,17;1,232
"*commentLikes_13";0,325;-0,689;-2,368;-0,288;0,023;-1,075;2,565
"*commentLikes_7";10,431;-2,901;-6,009;-5,261;0,488;-1,51;0,607
"*commentLikes_404";1,448;-0,104;-0,341;-0,085;-0,785;-0,059;0,495
"*commentLikes_193";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_144";1,73;-0,26;0,118;-0,212;-1,963;-0,149;0,376
"*commentLikes_84";0,156;-0,988;-0,251;36,897;-0,033;-0,565;-2,807
"*commentLikes_18";1,888;0,175;-0,305;0,519;-2,294;-0,086;0,143
"*commentLikes_17";0,255;0,015;-1,715;1,248;0,643;-2,424;-0,03
"*commentLikes_21";0,014;0,003;-1,057;-0,078;-6,204;0,25;9,758
"*commentDate_23-11-2025";-13,558;-6,562;29,117;-3,143;-0,733;-6,597;7,408
"*commentLikes_440";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_199";-0,855;-0,208;0,348;4,495;-0,02;-0,119;-0,015
"*commentLikes_113";0,02;2,415;0,118;-0,212;-1,963;-0,149;0,376
"*commentLikes_107";-0,053;-0,364;1,1;1,875;-0,669;-0,208;0,002
"*commentLikes_54";-2,989;-0,031;2,092;0,001;-0,642;0,14;1,144
"*commentLikes_51";0,538;0,42;-0,194;-0,003;-0,021;-0,774;-0,008
"*commentLikes_285";-0,427;-0,104;-0,341;-0,085;0,47;-0,059;0,495
"*commentLikes_32";0,007;-0,199;-0,015;0,226;-1,01;1,399;0,36
"*commentLikes_10";5,517;-0,093;-4,167;3,243;-3,682;0,001;0,779
"*commentLikes_67";2,695;-1,404;0,001;-0,009;0,028;0,064;-1,144
"*commentDate_24-11-2025";-29,21;-0,864;-1,044;-0,349;20,928;-3,41;4,869
"*commentDate_25-11-2025";-20,589;-0,974;-14,382;0,357;3,154;-0,383;30,367
"*commentLikes_23";0,245;0,003;-0,124;-0,73;0,088;-0,057;0
"*commentLikes_81";-1,237;-0,78;-0,019;3,305;-0,498;0,764;1,127
"*commentLikes_28";0;-0,706;-0,109;0,296;-1,46;-0,237;3,386
"*commentLikes_192";-0,427;-0,104;-0,341;-0,085;5,094;-0,059;-0,767
"*commentLikes_289";0,02;-0,26;-0,854;-0,212;-0,166;-0,149;2,599
"*commentLikes_22";0,976;0,361;-2,54;-0,756;-0,608;3,211;0,387
"*commentDate_29-11-2025";-2,845;0,117;4,715;-1,357;-0,161;-0,952;0,706
"*commentLikes_48";-4,214;0,191;-0,038;6,612;-1,97;1,529;2,256
"*commentLikes_31";-1,085;-0,003;0,078;-0,585;1,262;-0,84;0,058
"*commentLikes_118";0,581;-0,364;1,1;-0,297;-0,669;-0,208;0,002
"*commentLikes_25";-0,015;-0,007;3,429;0,734;-4,35;0,319;0,037
"*commentLikes_128";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"*commentLikes_9";9,825;0,18;-14,917;0,931;-2,161;0,95;0,74
"*commentDate_22-11-2025";-1,745;12,826;-3,213;-2,816;25,749;0,462;-14,523
"*commentLikes_140";-0,004;-0,312;0,021;2,443;-0,394;-0,178;0,094
"*commentLikes_59";-0,541;-1,3;-0,134;-1,06;0,179;-0,744;3,305
"*commentLikes_309";-0,427;-0,104;-0,341;-0,085;0,47;-0,059;0,495
"*commentLikes_210";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"*commentLikes_38";-1,341;0,426;-1,77;-0,851;0,157;3,191;1,122
"*commentDate_21-11-2025";-91,176;15,271;1,68;17,236;0,605;16,818;1,128
"*commentDate_26-11-2025";-7,372;-0,45;-3,574;2,308;4,895;0,74;0,826
"*commentLikes_79";-0,212;0,29;-1,245;-1,187;0,216;1,809;0,272
"*commentLikes_90";-0,945;-1,092;-0,432;0,026;0,274;-0,625;2,399
"*commentLikes_39";0,469;0,013;-0,754;0,21;0,075;0,078;-0,286
"*commentLikes_15";2,01;-0,663;-0,71;0,203;-1,63;0,202;0,591
"*i_0504";-2,564;3,516;1,046;-0,509;-4,713;94,998;-2,253
"*postLikes_3000";-19,945;-0,129;7,671;-10,721;0,164;1,584;5,55
"*postComments_15";-11,572;29,421;0,075;-0,352;-0,2;8,767;-0,118
"*postReposts_3";-41,178;-2,825;8,358;-7,765;-1,554;7,349;29,828
"*i_0505";-45,753;-1,937;-15,555;0,657;-1,113;-5,113;122,897
"*postLikes_6400";24,144;-1,445;-14,795;-1,006;-3,064;-13,119;8,947
"*postComments_202";-45,753;-1,937;-15,555;0,657;-1,113;-5,113;122,897
"*postReposts_17";24,598;-3,256;-24,347;-6,298;-5,243;0,345;13,936
"*commentLikes_188";-1,068;2,415;-0,854;-0,212;0,344;-0,149;0,376
"*commentLikes_35";0,722;1,499;-1,663;-1,438;-1,747;0,331;1,805
"*commentLikes_154";-1,923;-0,468;-1,537;1,146;-3,534;-0,268;16,802
"*commentLikes_33";4,258;0,477;-0,926;-0,377;-0,001;-0,013;-0,961
"*commentLikes_82";0,995;-0,988;-0,251;-0,806;-0,479;3,955;0,141
"*commentLikes_24";0,035;0,019;-2,332;0,393;0,903;-0,032;-0,034
"*commentLikes_46";0,199;0,12;-0,268;4,521;-0,948;4,665;-0,82
"*commentLikes_44";1,59;0,984;-3,867;-1,485;0,642;0;-0,071
"*commentLikes_69";1,42;0,808;0,229;-0,933;-0,009;0,216;-2,182
"*i_0506";-2,35;0,404;-1,879;-0,466;3,775;-0,327;0,409
"*postLikes_679";-2,35;0,404;-1,879;-0,466;3,775;-0,327;0,409
"*postComments_14";-1,19;27,082;-0,014;-1,288;-1,125;1,912;-0,201
"*postReposts_10";-33,478;7,008;0,163;0,004;109,176;-16,319;-32,46
"*i_0507";-1,099;-1,144;8,383;0,013;-0,009;-0,655;-0,275
"*postLikes_4800";-17,226;-1,859;-1,277;-9,437;49,7;-1,713;-0,025
"*postComments_24";-9,794;65,983;11,908;2,818;-0,235;-3,311;-12,696
"*postReposts_61";-16,072;-0,098;-0,058;-1,635;-10,534;887,516;-12,716
"*commentLikes_29";8,983;2;-0,027;-0,292;-0,871;0,442;-4,737
"*commentLikes_147";0,02;-0,26;0,118;-0,212;2,499;-0,149;-1,919
"*commentDate_2-12-2025";-3,847;44,203;2,517;-0,763;0,235;-0,536;-6,91
"*i_0508";-15,41;-0,718;-1,369;-0,307;-5,944;-0,578;58,539
"*postLikes_4500";-14;0,001;6,017;-3,115;-8,878;-0,04;25,829
"*postComments_86";-15,77;1,197;-1,259;-0,201;-7,238;-1,144;49,493
"*postReposts_41";-19,181;0,177;5,928;-0,983;-1,454;-0,079;11,271
"*commentLikes_194";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_61";0,119;0,191;0,707;0,521;-1,97;1,529;-0,29
"*i_0509";-0,088;2,413;0,013;-1,103;-3,565;0,085;2,759
"*postLikes_1800";-0,566;-0,012;-0,008;-2,399;15,018;-4,5;-2,737
"*postComments_29";-19,15;2,127;2,591;0,022;-0,709;-0,001;6,468
"*commentLikes_75";1,286;0,015;0,063;0,103;-0,002;-0,536;-1,1
"*i_0510";-5,13;7,034;6,778;0,001;0,011;-0,714;-1,467
"*postLikes_23000";-5,13;7,034;6,778;0,001;0,011;-0,714;-1,467
"*postComments_58";-11,567;-0,021;0,538;-4,031;13,986;19,403;-4,562
"*postReposts_129";-5,13;7,034;6,778;0,001;0,011;-0,714;-1,467
"*commentLikes_56";0,706;0,499;-0,87;-1,06;0;-0,744;0,228
"*commentLikes_30";1,9;-0,387;-1,93;0,676;-0,29;0,111;0,077
"*commentLikes_14";0,57;1,824;-1,624;0,016;0,007;-2,257;0,017
"*commentDate_9-12-2025";-0,855;17,298;0,348;-0,17;-0,02;-0,119;-1,535
"*commentDate_1-12-2025";-3,847;5,274;5,083;-0,763;0,235;-0,536;-1,1
"*i_0511";-14,993;-1,055;0,14;-3,44;-0,492;-0,791;28,643
"*postLikes_3600";-19,875;-1,783;1,75;-0,274;2,51;-0,683;5,493
"*postComments_96";-44,461;-1,044;0,285;-4,462;-0,212;0,014;50,379
"*postReposts_28";3,896;-16,001;-21,245;782,938;-1,829;-17,426;-30,603
"*commentLikes_383";-0,641;-0,156;-0,512;-0,127;0,039;-0,089;2,27
"*commentLikes_92";-0,053;1,302;-1,195;-0,297;-0,669;3,243;0,799
"*commentDate_28-11-2025";-0,797;26,764;0,003;0,045;-3,271;-0,595;0,051
"*commentDate_27-11-2025";-5,344;12,084;-0,87;-1,06;0;0,11;1,88
"*commentLikes_94";-0,711;-0,624;-2,049;-0,509;-0,06;-0,357;9,081
"*i_0512";-3,419;23,598;3,569;-0,678;-3,807;-0,476;0,099
"*postLikes_10100";-11,348;25,181;13,656;0;-0,232;-2,205;-2,059
"*postComments_39";-5,138;3,12;6,653;-0,922;6,285;-1,817;-6,512
"*postReposts_102";35,046;0,134;-0,055;18,159;0,17;-1,381;-47,379
"*i_0513";-4,702;3,546;5,249;0,013;0,726;0,216;-3,816
"*postComments_41";-17,774;-0,32;0,178;-1,712;4,055;0,611;3,199
"*postReposts_88";-61,638;-0,156;17,111;0,053;59,281;-7,157;-10,433
"*commentLikes_16";3,062;0,433;-0,794;-0,188;3,571;-0,123;-7,19
"*commentLikes_127";5,791;-0,416;0,697;-0,339;-0,973;-0,238;-0,926
"*i_0514";-6,842;-0,225;-1,786;-0,073;0;-0,952;16,004
"*postLikes_2900";0,821;-2,561;-0,268;1,408;0,875;0,407;-1,665
"*postComments_37";-23,791;-0,169;0,969;-0,119;-3,009;5,937;20,764
"*postReposts_18";-51,4;13,776;2,378;-0,804;1,029;-4,214;10,436
"*commentLikes_62";-0,043;-0,988;4,408;0,07;-0,479;-0,565;-0,019
"*i_0515";-10,304;2,077;7,344;55,366;0,172;0;-14,473
"*postLikes_3200";-29,71;1,107;4,111;8,313;-0,997;49,249;-0,133
"*postComments_77";-21,157;0,649;4,611;4,96;-0,738;10,896;0,227
"*postReposts_16";-52,349;0,159;21,568;12,571;-0,641;0,086;2,048
"*postDate_20-11-2025";-103,655;0,328;20,568;-0,25;-6,064;417,839;-0,02
"*commentLikes_269";6,198;-0,26;-0,854;16,557;-1,963;-0,149;-1,919
"*commentLikes_41";6,37;0;-1,885;-0,083;-1,992;-0,32;0,465
"*commentLikes_203";-0,427;-0,104;-0,341;10,821;-0,785;-0,059;0,495
"*i_0516";-4,008;-1,508;9,226;-1,23;7,939;-0,863;-4,377
"*postLikes_4000";119,403;-1,335;-2,701;0,177;-2,253;-4,556;-28,297
"*postComments_38";-41,027;-0,022;20,017;-9,692;0,056;-2,008;13,396
"*postReposts_5";-12,939;-0,882;2,233;-0,001;-1,185;0,033;11,417
"*commentLikes_43";1,89;-0,626;-0,302;-0,334;0,952;-1,28;-0,43
"*commentLikes_230";-0,004;-0,312;1,694;-0,254;-0,394;-0,178;0,094
"*commentLikes_50";-0,091;0,021;-0,674;-2,377;2,4;-0,243;0,02
"*commentLikes_117";0,02;-0,26;0,118;-0,212;0,344;-0,149;-0,149
"*commentLikes_104";0,581;-0,364;-1,195;-0,297;-0,669;3,243;0,799
"*i_0517";-2,778;0,21;-0,496;-0,551;0,677;-0,387;2,203
"*postLikes_1700";-0,571;-3,82;-6,764;-13,352;65,664;-2,595;-5,246
"*postComments_22";-11,843;-0,974;-0,019;-4,669;7,493;-2,792;5,48
"*postReposts_4";-1,047;-1,053;2,985;-1,564;-0,976;-2,733;4,701
"*i_0518";-2,778;-0,676;0,753;-0,551;0,677;-0,387;0,747
"*postComments_17";-19,486;3,742;8,574;-2,58;0,033;-1,113;2,05
"*postReposts_13";-49,312;-1,04;-4,988;-8,22;-0,567;-3,162;119,14
"*commentLikes_65";0,399;-0,007;-1,781;1,425;-0,325;-0,655;0,819
"*i_0519";-2,35;-0,572;-1,879;0,713;1,62;1,51;0,409
"*postLikes_3400";54,451;-4,199;-2,544;-1,38;14,403;-11,779;-36,487
"*postComments_25";-6,991;-0,158;-0,181;-0,437;-1,176;0,349;15,504
"*i_0520";-14,124;-0,022;18,66;-2,802;-0,194;107,504;-8,038
"*postLikes_17500";-14,124;-0,022;18,66;-2,802;-0,194;107,504;-8,038
"*postComments_78";-23,983;6,097;59,182;-3,347;-0,545;52,598;-18,135
"*postReposts_93";-14,124;-0,022;18,66;-2,802;-0,194;107,504;-8,038
"*commentLikes_34";7,184;-1,098;-1,231;-0,679;-0,137;-0,207;0
"*commentLikes_77";0,85;0,095;-0,019;-0,636;0,196;5,838;-3,322
"*i_0521";-3,191;2,656;-4,271;4,038;0,753;-0,744;0,854
"*postLikes_4100";-0,009;0,991;-2,946;-0,427;2,876;-0,287;-0,068
"*postComments_35";-10,979;13,874;0,162;25,375;0,718;-1,274;-3,813
"*postReposts_101";-47,978;7,33;-3,372;-4,141;27,803;-0,803;3,854
"*commentLikes_68";0,016;-0,088;0,336;-0,009;-3,894;-0,804;3,767
"*commentLikes_63";-0,044;0,499;-4,271;-1,06;0,179;-0,744;3,305
"*commentLikes_103";2,561;-0,78;-0,755;-0,636;0,196;-0,446;-0,008
"*commentDate_3-12-2025";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"*i_0522";-3,542;-3,905;21,21;-0,377;0,538;0,331;-3,08
"*postLikes_5100";-38,022;-2,794;6,444;-7,235;-4,328;0,001;53,531
"*postComments_119";14,896;-2,341;9,114;-2,505;-0,708;0,979;-14,057
"*commentLikes_436";-0,214;-0,052;5,857;-0,042;-0,393;-0,03;-0,384
"*commentLikes_101";1,555;-0,676;-0,496;0,439;0,043;1,07;-0,989
"*commentLikes_53";0,53;1,483;0,567;-0,056;-1,197;0,013;-0,41
"*commentLikes_207";-0,053;-0,364;-1,195;1,875;0,744;-0,208;0,002
"*commentLikes_66";-5,668;-0,395;-0,423;-0,176;-7,38;3,599;25,486
"*i_0523";-20,553;-3,666;2,191;-2,697;-12,1;8,056;45,906
"*postLikes_4400";-6,605;4,088;0,559;-6,717;-5,406;24,265;5,088
"*postComments_127";-25,637;-9,425;11,175;0,01;14,798;-0,41;-0,264
"*postReposts_150";-0,098;-0,05;-0,563;-7,422;-3,466;-0,371;18,21
"*commentLikes_143";-0,004;-0,312;0,021;-0,254;-0,394;4,062;0,094
"*commentLikes_26";-0,031;-1,134;-0,934;-1,745;-0,01;-0,068;4,864
"*commentLikes_27";0,135;0,001;-4,629;2,214;0,032;-2,982;1,39
"*commentLikes_88";8,741;0,095;-0,019;-0,636;-1,637;-0,446;-0,447
"*commentLikes_47";0,425;-0,586;-0,864;-0,306;-0,399;19,476;-0,05
"*i_0524";-1,282;-0,312;6,043;-0,254;1,41;-0,178;-2,303
"*postLikes_7800";-0,461;-0,613;5,61;-1,213;-0,015;-0,51;-0,001
"*postComments_16";-14,375;36,926;15,358;-3,102;1,532;-0,581;-8,926
"*i_0525";-2,137;120,017;-1,708;-0,424;-0,332;-0,297;-3,838
"*postLikes_1300";16,098;1,525;0,223;-5,775;-2,633;-3,172;-1,052
"*postComments_50";-22,742;0,412;-1,144;-4,378;2,295;-1,251;19,434
"*postReposts_24";-35,87;39,688;22,763;0,788;29,838;-4,966;-45,751
"*i_0526";-36,492;0,03;-0,168;-6,217;-16,332;849,416;-0,131
"*postLikes_16000";-41,738;-0,004;1,692;-5,938;-14,798;697,743;-0,192
"*postComments_255";-36,492;0,03;-0,168;-6,217;-16,332;849,416;-0,131
"*postReposts_184";-36,492;0,03;-0,168;-6,217;-16,332;849,416;-0,131
"*commentLikes_165";1,448;-0,104;-0,341;-0,085;-0,785;15,829;-0,767
"*commentDate_30-12-2025";0,878;-0,613;-0,043;7,334;4,754;-0,194;-12,08
"*commentDate_31-12-2025";-0,212;0,29;6,936;-1,187;0,002;1,809;-4,048
"*commentLikes_421";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_280";-0,214;-0,052;-0,171;-0,042;-0,393;33,627;-0,384
"*commentLikes_226";-0,641;-0,156;-0,512;-0,127;-1,178;9,916;2,27
"*commentLikes_45";-0,302;1,179;-0,67;0,588;-0,029;-0,111;0,297
"*commentLikes_171";-1,282;-0,312;6,043;-0,254;-0,394;4,062;-0,366
"*commentLikes_958";-0,214;-0,052;-0,171;-0,042;-0,393;33,627;-0,384
"*commentLikes_60";2,056;0,059;-0,892;-0,678;-0,081;0,645;-0,06
"*commentLikes_149";1,024;-0,312;0,021;-0,254;-0,394;-0,178;0,094
"*commentDate_2-1-2026";-3,205;0,095;1,759;32,959;-0,498;-0,446;-1,552
"*commentDate_20-12-2025";-0,711;3,516;1,046;-0,509;-0,788;-0,357;0,188
"*commentDate_11-12-2025";-48,622;0,034;0,384;-4,108;-6,041;3,921;63,655
"*commentDate_4-12-2025";-5,344;0,499;0,589;-1,06;3,088;0,11;-0,174
"*commentDate_30-11-2025";-4,061;18,499;-0,251;-0,806;0,703;-0,565;-0,019
"*i_0527";-2,137;4,832;0,236;-0,424;-3,927;-0,297;5,198
"*postLikes_1500";23,925;-5,897;-7,984;-8,858;-4,319;6,617;2,828
"*i_0528";-44,89;5,344;-1,564;-7,864;27,695;-0,434;3,101
"*postLikes_7200";-77,566;2,833;37,976;-9,987;38,696;-1,437;-6,711
"*postComments_235";-44,89;5,344;-1,564;-7,864;27,695;-0,434;3,101
"*postDate_21-11-2025";-60,983;37,01;0,115;20,646;15,493;-3,888;-3,21
"*commentLikes_120";0,02;-0,26;-0,854;-0,212;2,499;-0,149;-0,149
"*commentLikes_318";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_195";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"*commentLikes_111";-0,144;-0,416;-1,366;-0,339;-3,142;-0,238;14,264
"*commentLikes_58";2,613;-0,017;-0,044;1,265;-4,321;-0,684;0,571
"*commentLikes_57";-0,018;0,191;-1,511;0,521;2,068;-0,893;-0,29
"*commentLikes_52";-1,343;0,151;-0,599;0,453;-0,483;-0,923;4,704
"*commentLikes_361";-0,214;-0,052;-0,171;-0,042;-0,393;-0,03;2,606
"*commentLikes_72";0,399;-1,144;1,172;1,425;-0,009;-0,655;-1,001
"*commentLikes_40";0,228;0,63;0,02;7,673;-6,204;3,213;-0,085
"*i_0529";-1,068;-0,26;-0,854;16,557;2,499;-0,149;-1,919
"*postComments_5";-7,27;11,703;0;5,173;0,025;-1,012;-0,027
"*postReposts_7";-30,015;0,468;10,256;-5,521;-0,36;-0,262;13,221
"*i_0530";-3,633;-0,884;-1,034;-0,721;0,012;-0,506;11,604
"*postLikes_1100";-25,887;-14,997;-32,932;-18,753;-7,638;-4,709;263,319
"*i_0531";-6,616;0,355;-7,725;247,528;0,86;-3,94;-9,236
"*postLikes_12300";-58,311;-3,705;328,618;29,391;-1,624;-9,869;-46,236
"*postComments_162";-6,616;0,355;-7,725;247,528;0,86;-3,94;-9,236
"*postReposts_303";-6,616;0,355;-7,725;247,528;0,86;-3,94;-9,236
"*commentLikes_215";0,151;-0,208;-0,683;4,495;-0,02;-0,119;-0,015
"*commentLikes_174";-1,068;-0,26;-0,854;3,256;-1,963;-0,149;6,818
"*commentDate_5-12-2025";-1,496;-0,364;1,1;1,875;0,744;-0,208;-0,631
"*commentLikes_124";0,302;0,974;-0,028;-0,339;-0,04;-0,238;-0,03
"*commentLikes_55";0,001;-0,112;1,054;3,176;0,216;-0,833;-2,527
"*i_0532";-0,093;-1,04;-1,475;-0,848;0,032;0,318;2,978
"*postLikes_1200";2,816;0,047;-2,777;-0,769;2,414;-1,581;-0,851
"*i_0533";-6,2;374,296;-2,889;-0,028;-6,502;0,032;-11,136
"*postLikes_9200";-7,558;559,039;-5,694;-0,422;-8,648;-0,084;-15,01
"*postComments_131";-0,65;29,888;-10,864;-0,228;0,558;351,083;-47,765
"*i_0534";-1,923;0,73;12,132;-0,381;-3,534;-0,268;0,141
"*postLikes_5200";-17,378;-12,087;-27,266;-13,552;-6,385;-7,685;211,613
"*postReposts_23";0,036;-0,053;3,042;-9,097;-15,257;3,277;9,943
"*i_0535";-4,488;-1,092;-0,432;-0,89;0,274;3,299;4,148
"*postComments_18";-4,094;1,88;0,199;-1,862;0,437;-0,097;0,578
"*i_0536";-1,068;2,415;2,593;-0,212;-0,166;-0,149;-0,149
"*postLikes_6300";-44,044;-1,018;-4,812;194,931;16,449;-5,059;-2,343
"*postComments_10";-1,459;5,792;0,678;-2,547;0,001;-0,32;0,011
"*postReposts_37";-8,826;0,076;32,132;4,113;0,011;-1,549;-6,812
"*i_0537";-19,911;0,713;47,737;-0,373;6,498;-1,38;-15,312
"*postLikes_7500";-19,911;0,713;47,737;-0,373;6,498;-1,38;-15,312
"*postComments_122";-15,149;1,476;33,412;-0,159;15,477;-3,307;-24,325
"*postReposts_33";-42,456;1,034;51,343;-4,693;-0,036;48,726;-4,256
"*commentLikes_391";-0,214;-0,052;5,857;-0,042;-0,393;-0,03;-0,384
"*commentLikes_181";-0,214;-0,052;5,857;-0,042;-0,393;-0,03;-0,384
"*commentLikes_146";-1,282;10,303;-1,025;2,443;1,41;-0,178;-2,303
"*commentLikes_42";10,394;-0,133;-0,053;0,388;-1,274;-0,173;-1,877
"*i_0538";4,085;5,213;1,054;-1,187;-0,633;-0,833;-4,048
"*postComments_42";-7,972;42,813;1,467;-1,955;-2,693;0,044;0,219
"*i_0539";21,046;-0,728;-0,622;-0,593;-0,317;-0,417;-2,962
"*postComments_30";-4,071;8,517;0,68;-1,847;-0,233;16,392;-0,602
"*postReposts_78";14,646;1,687;-0,108;-0,721;-0,934;-0,506;-4,051
"*i_0540";-1,422;-0,832;-0,892;-0,678;0,074;-0,476;6,497
"*postLikes_953";-1,422;-0,832;-0,892;-0,678;0,074;-0,476;6,497
"*postReposts_2";-62,711;-6,829;-9,528;-5,072;-1,248;-4,769;178,719
"*i_0541";-2,475;78,598;8,474;-1,272;-0,995;-0,893;-11,52
"*postLikes_15800";-2,475;78,598;8,474;-1,272;-0,995;-0,893;-11,52
"*postComments_70";-34,393;1,525;-0,23;-5,775;-1,38;-0,958;54,412
"*postReposts_203";-2,475;78,598;8,474;-1,272;-0,995;-0,893;-11,52
