"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"empêcher";0,184;1;1;1;1;0,904;1;1;1;1;1;0;1
"débat";1;1;1;1;1;1;1;0,111;0;0;1;1;1
"américain";0,559;1;0;1;0,541;1;1;0,281;1;1;0,22;0,072;1
"accueillir";0,07;1;1;1;1;1;1;1;1;1;1;0;1
"totalement";1;1;1;1;0,063;1;1;1;0;0,081;1;0,006;1
"sauver";1;1;1;1;1;0,891;0,003;1;0,2;1;1;0;1
"refuser";0,003;1;1;1;1;0,627;0;0,616;1;1;1;0,009;1
"privé";1;1;1;1;0,001;1;0;1;1;1;0;0;1
"mondial";1;1;0;1;0;1;1;1;1;1;0,116;0,3;1
"réfléchir";1;1;1;1;1;1;0,573;0,134;0;0,071;0,704;1;1
"raciste";1;1;1;1;1;1;1;0;1;1;1;1;1
"cacher";0;1;1;1;1;1;1;1;0,042;1;1;1;1
"poste";1;1;1;1;1;0,509;0;1;1;0,559;1;0;1
"envoyer";0,369;1;0,088;1;0,002;0,615;0,334;1;1;1;1;1;0,002
"emploi";1;1;1;1;1;1;1;1;1;1;0;0;1
"culture";1;1;1;1;0,275;0;1;0;0;1;1;0,013;1
"banque";1;1;1;1;0,224;1;0;1;1;1;0,025;0,658;1
"époque";1;1;1;1;1;0,954;1;0,297;1;0,709;1;1;0
"charger";1;1;1;1;1;0,544;0;1;1;1;1;0;1
"type";1;1;1;1;0;0,966;1;1;0,764;0;1;0,63;1
"résultat";1;1;0,009;1;0,001;1;0,657;1;0,166;1;0,012;0;1
"réseau";1;1;1;0,413;0,541;1;1;1;0;0;1;0,922;1
"prochain";1;1;1;1;1;1;1;1;0,36;1;1;1;0
"obliger";1;0,747;1;1;0,344;0;0;1;1;1;0,405;0,201;1
"manif";0;1;1;1;1;1;1;1;1;1;1;1;1
"grave";0,064;1;1;1;1;1;0,17;1;0,003;1;1;1;1
"complètement";0,327;1;0,332;0,793;0,556;0,317;1;1;0;0,312;1;1;1
"total";0;1;1;0,771;0,002;0,299;0,032;0,949;1;1;1;1;1
"prime";1;1;1;1;1;1;0;1;1;1;1;1;1
"actuel";1;1;0,839;1;0,344;0,591;1;1;1;1;1;0;1
"énergie";1;1;1;1;0;1;1;1;1;1;1;1;1
"envie";1;1;1;1;1;0,133;0,289;1;0;1;1;0,268;0,025
"porte";1;1;1;1;1;0,904;1;0,938;1;0,633;1;0,682;0
"subir";0;1;1;1;0,969;0,103;1;1;0,937;1;1;0,01;1
"magnifique";1;0;1;1;1;1;1;1;1;1;1;1;1
"entier";0,823;1;1;1;0,767;1;1;1;0,002;0,003;0,202;0,252;1
"produit";1;1;1;1;0;1;1;1;1;1;1;1;1
"personnel";1;1;1;1;0,918;1;0,199;1;0,474;0,099;1;0;1
"millier";0;1;1;1;0,468;1;1;1;1;1;0,084;1;1
"condition";0,873;1;1;1;0,01;1;0,416;1;1;1;0,813;0;1
"mec";1;1;1;1;1;0;1;0,834;0,196;1;1;1;0
"marché";1;1;1;1;0;1;0,017;1;1;1;0,147;0;1
"effectivement";1;1;1;0,739;0,031;1;1;0,53;1;0;0,185;1;1
"difficile";1;1;0,26;1;1;1;1;1;1;0,932;1;0;1
"responsable";0,001;1;1;1;1;1;1;0,436;1;1;1;0;1
"criminel";0;1;1;1;1;1;1;1;1;1;1;1;1
"arabe";0;1;1;1;1;1;1;1;1;1;1;1;1
"imposer";1;1;1;1;0,398;1;0,199;1;1;1;0;0;1
"étonner";1;1;1;1;1;1;0,625;1;1;1;1;0,534;0
"partager";1;1;1;1;1;0,094;1;0,001;0;1;1;0,016;1
"justifier";0;1;0,736;1;0,883;0,44;0,561;0,446;0,813;1;1;1;1
"journaliste";0;1;1;1;1;1;1;0,016;0,565;0,076;1;1;1
"acte";0;1;1;1;1;1;1;0,446;1;1;1;1;1
"vérité";0,703;1;1;1;1;1;1;0;0;0,121;1;1;1
"unir";0;1;0,67;1;0,743;1;1;1;1;1;0,011;0,063;1
"qualité";1;1;0;1;0;1;0,087;1;1;1;1;0;1
"heureusement";1;0,169;1;1;1;1;1;0,07;0,001;1;1;1;0
"fermer";0,894;1;1;0,033;1;1;1;1;0,003;1;1;0,006;0,012
"sérieux";1;1;1;1;1;0,201;1;1;1;0;1;1;1
"projet";1;0,799;1;1;0,004;1;0,072;1;1;1;1;0;1
"musulman";0;1;1;1;1;1;1;1;1;1;1;1;1
"plaisir";1;0,026;1;1;0,586;1;1;1;0;0,435;1;1;1
"décision";1;1;1;1;1;1;1;1;0,542;0,246;1;0;1
"évidemment";1;1;1;1;0,538;0,722;0,068;0,055;1;0,828;0,951;0;1
"réduire";1;1;1;0;0;1;0;1;1;1;0,224;0;1
"photo";1;0,064;1;1;1;1;1;0,798;0,394;0,419;1;1;0
"ordre";0;1;1;0,292;0,849;1;1;1;1;0,419;1;1;1
"obligatoire";1;1;1;0,001;1;0;0;1;1;1;1;0;1
"discours";1;1;0,728;1;1;0,006;1;0;0;0,647;1;1;1
"clair";0,555;1;1;1;0,018;1;1;1;0,307;0;1;0,464;1
"bosser";1;1;1;1;1;1;0;1;1;1;0,001;0;0,091
"sûrement";1;1;1;1;1;1;0,718;1;0,003;1;1;0,119;0,076
"soin";1;1;1;1;1;1;0;1;1;1;1;0;1
"décider";0,122;1;1;1;0,307;1;1;1;1;1;0,004;0;1
"loyer";1;1;1;1;1;1;0;1;1;1;1;1;1
"héritage";1;1;1;1;1;1;1;1;1;1;0;1;1
"attaquer";0;1;0,695;1;1;0,708;1;1;1;0,807;1;1;1
"renseigner";0,241;1;1;1;1;1;1;1;0;0;1;1;1
"prouver";0,06;1;1;0,959;1;0,615;1;1;0;0,034;1;0,481;1
"proposer";1;1;1;1;0;1;0,424;1;1;1;0,076;0;1
"national";1;1;0,032;1;0,816;1;0;1;1;1;1;0,274;1
"doute";1;1;1;1;1;1;1;1;1;0;1;1;1
"cesser";0;1;1;1;1;1;1;1;1;1;1;1;1
"air";1;1;1;0,23;0,249;1;1;1;0,155;0,475;1;1;0
"règle";1;1;1;0;1;0,014;1;1;1;1;0,076;0;1
"rentrer";1;1;1;0,26;1;1;0,469;1;1;1;1;0,002;0
"lien";1;1;0,576;1;0,16;1;1;0,263;0,762;0;1;0,001;1
"suite";0,082;0,424;1;1;1;1;1;1;0,593;0,019;1;0,744;1
"genocide";0;1;1;1;1;1;1;1;1;1;1;1;1
"dénoncer";0;1;1;1;1;1;0,683;1;1;0,093;1;1;1
"coûter";1;1;1;0,208;0,016;1;0;1;1;1;1;1;1
"couple";1;1;1;1;1;0;0,264;1;1;1;1;0;1
"blague";1;1;1;1;1;1;1;0,75;1;1;1;1;0
"réussir";1;1;0,164;1;1;0,936;1;1;1;1;0;0,719;1
"porter";1;1;1;1;0,475;0,015;1;0,725;1;1;1;1;0
"content";1;0,114;1;1;1;1;0,127;0,15;1;1;0,901;1;0
"coeur";1;0;1;1;1;1;1;0,042;0;1;1;1;1
"bloquer";0,034;1;1;0,003;1;1;1;1;1;0,439;1;0,042;0,881
"augmentation";1;1;1;0,464;1;1;0;1;1;1;0,111;0,085;1
"libérer";0;1;1;1;0,993;1;1;1;1;1;1;1;1
"onu";0;1;1;1;1;1;1;1;1;1;1;1;1
"action";0;1;1;1;0,004;1;1;0,113;1;1;1;0,293;1
"sioniste";0;1;1;1;1;1;1;1;1;1;1;1;1
"président";0;0,139;1;1;1;1;1;0,263;1;0,007;0,414;1;1
"nombreux";1;1;1;0;1;1;0,951;0,688;1;0,457;1;0;1
"danger";0,465;1;1;0;0,957;0,302;1;0,318;0,211;1;1;0,001;1
"conflit";0;1;1;1;1;0,95;1;1;1;1;1;0,16;1
"climatique";1;1;1;1;0;1;1;1;1;1;0,001;1;1
"battre";1;1;0,636;1;0,975;0;1;0;1;1;1;1;1
"proche";1;0,009;1;1;0,939;1;1;1;0,062;1;0,49;0;1
"participer";0,146;1;1;1;1;1;1;0,318;1;1;1;0;1
"intéressant";1;1;1;1;1;1;1;1;1;0;0,146;0,331;1
"illégal";0;1;1;1;1;1;1;1;1;1;1;1;1
"emji_visage_de_clown";0,398;1;1;1;1;0,489;0,004;1;1;0,658;1;1;0
"atteindre";1;1;0,174;0,486;0,037;0,575;0,34;0,108;1;1;0,018;0;1
"titre";1;1;0,174;1;1;1;1;1;0,185;0;1;1;1
"racisme";1;1;1;1;1;1;1;0;0;1;1;1;1
"opinion";0,804;1;1;1;0,103;1;1;0,033;0;0;1;1;1
"limite";1;1;1;0;0,344;0,031;0,842;1;0,022;1;0,726;0,001;1
"directement";1;1;1;0,013;0;1;0,003;1;1;1;0,49;0,017;1
"billet";1;0,283;1;0;0,533;1;0;1;1;1;1;0,193;1
"bcp";1;1;0,174;1;0,921;0,035;0,34;1;1;1;0,124;0,001;1
"tourner";1;1;1;0,924;0,092;1;1;1;0,869;1;0;0;1
"responsabilité";1;1;1;1;0,921;1;1;1;1;0,852;1;0;1
"métier";1;1;1;1;1;1;1;0,995;1;1;1;0;1
"mourir";1;1;1;1;0,266;0;1;1;1;1;0,945;1;0,009
"général";1;1;1;0,935;0,939;0;0,003;1;1;1;1;0;1
"début";0,411;1;0,61;1;1;1;0;1;1;0;1;1;1
"compter";1;1;1;0,011;0,358;1;0,029;1;1;1;0,249;0;1
"violent";0;1;1;1;1;0;1;0,004;1;1;1;1;1
"zone";0,455;1;0;0;0,466;1;0,042;1;1;1;1;0,041;1
"souci";1;1;1;1;1;0;0,006;0,577;0;1;1;1;1
"régime";0,085;1;1;1;0;1;1;0,041;0,845;0,715;1;1;1
"sud";1;1;0;1;1;1;1;1;1;1;1;1;1
"forcément";1;1;1;0,851;0,291;0,227;1;0,565;0,062;1;0,655;0;1
"condamner";0;1;1;1;1;1;1;0;1;1;1;1;1
"éducation";1;1;1;1;1;0,193;0,218;1;0,604;1;1;0;1
"incroyable";1;0;0,55;1;1;1;0,75;0,995;0,057;1;1;1;1
"différent";1;1;0,14;1;1;0,865;1;0,995;0;0,969;0,963;0,165;1
"autorité";0;1;1;1;1;1;1;1;1;1;1;1;1
"intéresser";1;1;1;0,41;1;0,022;0,75;1;1;0;1;0,781;1
"gars";1;0,462;1;1;1;0,836;1;0,969;1;1;1;1;0
"final";1;1;0;0,4;0,771;0,851;0,112;1;0,885;1;0;0,751;1
"attaque";0;1;1;1;0,771;1;1;0,54;1;0,947;1;1;1
"post";1;1;1;1;1;0,821;1;1;1;0;1;1;1
"lier";1;1;1;1;0;1;0,252;0,237;1;1;0,371;0;1
"forme";1;1;1;1;0,127;0,851;1;0,54;1;0,004;0,028;0,005;1
"conseil";1;1;1;1;1;1;1;0,062;1;0,221;0,568;0;1
"commun";1;1;1;0,003;1;0,732;1;1;1;1;0,483;0;0,969
"accès";1;1;1;0,789;1;0,432;1;1;1;1;1;0;1
"svp";1;1;1;0,143;1;1;1;0,982;0,001;0;1;1;1
"région";0,03;1;0,118;1;0;1;0,982;1;1;1;1;0,184;1
"mode";1;1;0,532;1;0,005;0,201;1;1;0;1;1;1;0,646
"gérer";1;1;1;1;1;0,21;0,112;1;1;1;1;0;1
"frontière";0,879;1;1;0,149;0,79;1;1;0,237;1;1;1;0;1
"frais";1;1;1;1;1;1;0;1;1;1;1;1;1
"erreur";1;1;0,014;0,776;1;1;0,011;0,93;0,002;0,106;0,871;0;1
"considérer";1;1;1;1;1;0,055;1;0,012;0,001;0,018;0,852;0,422;1
"bout";1;1;1;1;1;1;1;1;0;0,291;1;1;0,751
"assumer";0,809;1;1;1;1;0,004;1;1;0,009;0,248;1;0,001;1
"vote";1;0,576;1;1;1;1;1;0;0,221;1;1;0;1
"voisin";1;1;1;1;1;1;0,731;1;1;1;1;1;0
"ukraine";0;1;1;1;1;1;1;1;1;1;0,483;1;1
"message";1;1;1;1;0,695;0,792;1;1;0,131;0;1;1;1
"compliqué";1;1;0,014;0,358;1;1;1;0,93;0;1;1;1;0,546
"changement";1;1;1;0,023;0;1;1;1;1;1;1;0;1
"franc";1;1;1;0,081;1;1;0;1;1;1;0;0,415;1
"contrôle";0,022;1;1;0,11;0,657;1;0,028;1;1;1;1;0;1
"assurer";1;1;0,122;1;1;0,807;0;1;1;1;1;0;1
"appliquer";1;1;1;0,789;0,433;1;1;1;1;0,221;0;0;1
"conséquence";0,063;1;1;1;0,106;1;1;1;1;1;0,889;0;1
"complice";0;1;1;1;1;1;1;1;1;1;1;1;1
"vol";1;1;1;0;0;1;0,6;1;1;1;0,12;0,02;1
"rire";1;1;1;1;1;1;1;1;1;0,691;1;1;0
"dangereux";1;1;1;0;0,37;0,012;0,924;1;0;1;1;1;1
"consommation";1;1;1;0,358;0;1;1;1;1;1;1;0;1
"chf";1;1;1;1;1;1;0;0,027;1;1;0,021;1;1
"apporter";1;1;1;1;1;1;1;0,503;0,802;0;0,062;0,117;1
"affaire";1;1;1;1;1;1;0,158;1;1;0;1;0;1
"accident";1;1;1;0;0,065;1;0,865;1;1;1;1;0;1
"principe";1;1;0,497;1;1;1;1;0,917;0,988;1;0,005;0;1
"oser";1;1;1;1;1;0,048;1;1;0;1;1;1;0,617
"naître";0,176;1;1;1;1;0,007;1;0,807;0,343;1;0;1;0,064
"milliardaire";1;1;1;1;1;1;1;1;1;1;0;0,205;1
"employé";1;1;1;1;1;1;0;1;1;1;0,016;0;1
"cest";0,632;1;0,391;0,233;1;1;1;1;0,644;1;1;1;0
"voie";1;1;1;0;1;1;1;1;1;1;1;0,146;1
"retour";1;1;0,497;0,763;1;1;1;1;1;1;1;1;0
"nécessaire";1;1;1;1;0;1;1;1;0,637;1;1;0;1
"local";1;1;1;0,11;0;1;0,355;1;1;1;0,833;0;1
"engager";1;1;1;1;1;1;0,132;0,835;0,816;1;1;0;1
"déranger";1;1;1;1;1;0,154;1;0,89;0;1;1;1;0,617
"afrique";1;1;0;1;0,006;1;1;1;1;1;1;1;1
"plan";0;1;1;1;1;1;1;0,779;1;1;1;1;1
"livre";1;1;1;1;1;0;1;1;0;0,009;1;1;1
"honteux";0,275;1;1;1;1;1;1;0,876;1;1;1;1;0
"légal";0;1;1;1;1;1;0,019;1;1;0,463;1;0,005;1
"bientôt";1;1;1;1;1;1;0,341;1;1;1;1;1;0
"transport";1;1;1;0;0;1;0;1;1;1;1;0;1
"statistique";1;1;1;1;1;0;0,545;1;1;0;1;0;1
"polluer";1;1;1;0,002;0;1;1;1;1;1;0;1;1
"neutre";0;0,046;1;1;1;1;1;0,033;1;0,007;1;1;1
"médecin";1;1;1;1;1;1;0;1;1;1;1;0,46;1
"hôpital";0,352;1;1;1;1;1;0;1;1;1;0,229;0;1
"critiquer";1;1;1;1;1;1;1;0,001;0;1;1;0,307;1
"climat";1;1;1;1;0;1;1;1;1;1;0,081;0,791;1
"chrétien";0;1;1;1;1;1;1;1;1;1;1;1;1
"cadeau";1;1;1;1;1;1;1;1;1;1;0;1;1
"territoire";0;1;0,417;1;0,507;1;1;1;1;1;1;0,759;1
"réellement";1;1;1;0,659;0,005;1;1;0,807;1;1;0,699;0;1
"monter";1;1;1;0,686;1;0,334;0,017;0,147;1;1;1;1;0
"ensemble";1;1;1;1;1;0,039;1;1;0;0,463;0,449;0,002;1
"effort";1;1;1;1;0,864;1;1;1;1;0,24;0;0,823;1
"prisonnier";0;1;1;1;1;1;1;1;1;1;1;1;1
"habiter";1;1;0,435;0,672;1;1;1;1;1;1;1;0,415;0
"dépasser";1;1;1;0;0,056;1;0,048;1;1;1;0;1;1
"conscience";0,951;1;1;1;0;0,641;1;1;0,981;1;1;0;1
"soudan";0;1;1;1;1;1;1;1;1;1;1;1;1
"protection";1;1;1;0,251;1;0,288;0,765;1;0,001;0,882;1;0;1
"gauchiste";0,741;1;1;1;1;1;1;0;1;0,213;0,075;1;0,946
"drogue";1;1;1;0,659;0,051;1;1;1;1;1;1;0;1
"direct";1;1;0,426;0;0,017;1;1;0,807;1;1;0;0,08;1
"comparer";1;1;0;1;0,036;0,266;1;1;1;1;0,156;0;1
"adulte";1;1;1;1;1;0;1;0,157;0;0;1;1;1
"âge";1;1;1;1;1;0,266;0,724;1;0;0,329;1;0,01;1
"vieux";1;1;1;0,659;1;0,007;1;0,134;0;1;1;1;0
"tirer";0;1;0,4;1;1;0,61;1;1;1;1;1;0,695;1
"sport";1;1;0,417;1;0,27;1;0,108;1;1;1;1;1;0
"retraite";1;1;1;1;1;1;0;1;1;1;0;0;1
"plaque";1;1;1;0,045;1;1;1;1;0,044;1;1;0,511;0
"conseiller";0,083;1;1;1;1;1;0;1;1;0,599;1;1;1
"retourner";0,105;1;1;1;1;1;1;1;0,53;1;1;1;0
"planète";1;1;1;1;0;1;1;1;0,205;1;0;1;0,184
"octobre";0;1;1;1;1;1;1;1;1;1;1;1;1
"art";1;1;1;1;1;1;1;1;1;0;1;0,008;0,387
"training";1;1;1;1;1;1;1;1;1;1;1;1;0
"taux";1;1;1;0,061;1;1;1;1;1;1;0;0;1
"quitter";1;1;1;1;1;1;1;1;0,644;1;0;0;1
"présenter";1;1;1;1;0,001;0,641;1;0,371;0,505;0;1;1;1
"perso";1;1;1;1;1;1;0,001;1;0,001;1;1;0,036;0,015
"fond";1;1;1;1;1;1;1;1;0,205;0;1;0,003;1
"enlever";1;1;0,063;0,579;0,207;1;0,187;1;1;1;0,004;0,256;1
"endroit";1;1;1;0,224;0,033;1;1;1;1;1;0,146;0,009;1
"soigner";0,527;1;1;1;1;1;0;1;1;1;0,564;0;1
"origine";1;1;1;1;0,162;1;1;1;0;0,231;1;0,309;1
"moitié";1;1;0,004;0,207;1;0,992;0;1;1;1;0,916;0,135;1
"mentionner";0,668;1;1;1;0,782;0,61;1;1;1;0;1;1;1
"budget";1;1;1;1;1;1;0;1;1;1;0,603;0;1
"adapter";1;1;1;0;0;1;1;1;1;1;1;0;1
"perte";1;1;1;1;0,173;1;0;0,677;1;1;0;0,511;1
"fiscal";1;1;1;1;1;1;1;1;1;1;0;1;1
"continent";1;1;0;1;1;1;1;1;1;1;1;1;1
"mouvement";0;1;1;1;1;0;1;0,315;1;1;1;0,256;1
"fille";1;0,086;1;1;1;0;1;0,315;0,832;0,508;1;1;1
"etat";0,002;1;1;1;1;1;0,371;1;1;1;0,129;0;1
"critique";1;1;1;1;1;1;1;0,093;0;0;1;1;1
"courant";0,214;1;1;1;1;1;1;0,088;0;0,13;1;1;1
"consommer";1;1;1;1;0;1;0,724;1;1;1;1;0,297;1
"rôle";0,176;1;1;1;0,219;1;1;0,736;0,406;0,003;1;0,009;1
"parole";0;0,755;1;1;1;1;1;0,692;0,009;1;1;1;1
"pacifique";0;1;1;1;1;1;1;1;1;1;1;1;1
"investir";1;1;1;1;0,001;0,961;0,005;1;1;1;0;0,002;1
"actuellement";1;1;0,057;1;1;0,071;0;0,088;1;1;0,896;0,005;1
"professionnel";1;1;1;0,579;1;1;1;1;1;1;1;0;1
"pousser";1;1;1;0,19;0,006;1;0,977;0,677;0,007;0,052;1;0,2;1
"juger";0,002;1;1;1;1;0,235;1;0,304;0,025;0;1;1;1
"islamiste";0;1;1;1;1;1;1;1;1;1;1;1;1
"inquiéter";1;1;1;1;1;1;1;0,736;0,005;1;1;1;0,016
"génération";1;0,08;1;1;1;0,235;1;1;0,559;1;0,001;0,035;0,144
"cessez_le_feu";0;1;1;1;1;1;1;1;1;1;1;1;1
"cash";1;1;1;0,913;1;1;0;1;1;1;1;1;1
"avantage";1;1;0,043;1;1;0,896;0,042;1;1;1;0,001;0;1
"ridicule";1;1;0,998;0,159;1;1;1;1;0;0,913;0,791;0,244;1
"politicien";1;1;1;1;1;1;0,541;1;1;0,361;0,084;0;1
"joli";1;0,046;0,988;0,999;0,905;1;1;1;1;0;1;1;0
"innocent";0;0,184;1;1;1;1;1;1;1;1;1;1;1
"habitant";1;1;1;0,001;0,173;1;0,019;1;1;1;0,039;0,011;1
"gratuit";1;1;1;0,566;0;1;0,176;1;1;1;0,916;0;1
"excellent";1;0;1;1;0,97;1;1;0,648;1;1;1;0,453;0,253
"essentiel";1;1;1;1;0;1;1;1;1;1;1;0;1
"chine";1;1;0;1;0;1;1;1;1;1;1;1;1
"vélo";1;1;1;0;1;1;1;1;1;1;1;1;1
"viser";0,259;1;1;1;1;0,195;1;1;1;1;0,033;0;1
"pied";1;1;1;0,001;0,184;1;0,165;1;1;1;1;1;0
"informer";0,002;1;1;1;0,991;0,504;1;1;0,166;0;1;1;1
"immigration";1;1;0,286;1;1;1;1;0;0,043;1;0,18;0;1
"humanitaire";0;1;1;1;1;1;1;1;1;1;1;1;1
"emji_visage_souriant_avec_yeux_rieurs";1;0,616;0,979;1;1;1;1;1;1;0;1;1;1
"richesse";1;1;1;1;1;1;1;1;1;1;0;0,167;1
"patron";1;1;1;1;1;1;0;1;1;1;0,002;0;1
"noir";0,194;1;1;1;0,657;0,519;1;0,083;0;1;1;1;1
"nationalité";1;1;1;1;1;1;1;0,795;0;0;1;0,086;1
"jeu";1;1;0,338;1;1;0,945;1;1;0;1;1;1;1
"expression";1;1;1;1;1;1;1;0;1;1;1;1;1
"capable";1;1;0,988;1;1;0,879;1;1;0;1;1;0;1
"socialiste";1;1;0,979;1;1;1;1;0,056;1;0,86;0;1;1
"scientifique";1;1;1;1;0;1;1;0,211;0,784;0;1;0,1;1
"russie";0;1;1;1;1;1;1;1;1;1;1;1;1
"obtenir";1;1;1;0,11;1;0,776;1;1;1;0,441;0;0;1
"membre";0,004;1;1;1;1;1;0,095;0,009;0,006;1;1;1;1
"inutile";1;1;1;0,473;0;1;0,521;1;1;1;0,434;0;1
"esprit";1;1;1;1;1;0,489;1;1;0;0,401;1;1;1
"courir";1;1;0,304;1;0,553;0,168;0,87;1;0;1;0,77;0,567;1
"casseur";0;1;1;1;1;1;1;1;1;1;1;1;1
"autorisation";0;1;1;1;1;1;1;1;1;1;1;1;1
"utile";1;1;1;1;0,015;1;1;1;1;1;1;0;1
"notamment";0,259;1;1;1;0,615;1;0,136;1;1;1;1;0;1
"mineur";1;1;1;1;1;0,159;1;1;1;0;1;0,001;1
"enquête";0;1;0,979;1;1;0,862;1;1;0,104;0,56;1;0,767;1
"sorte";1;1;0,988;1;0,905;1;0,521;1;1;0,584;0,434;0;1
"organiser";0;1;0,043;1;1;1;1;1;1;1;1;1;1
"drone";0;1;1;1;1;1;1;1;1;1;1;1;1
"commerce";1;1;1;0,031;0,553;1;0;1;1;1;1;0;1
"apparemment";1;1;1;1;0,949;0,474;1;1;1;0,004;1;1;0
"obligation";1;1;1;0,985;1;0;0,501;1;1;1;1;0;1
"etre";1;1;1;1;1;1;1;0,001;0;1;1;0,767;0,809
"dimanche";1;1;0,959;1;1;1;1;1;1;1;1;0;0
"recherche";1;1;1;1;0;1;1;1;1;0,511;0,381;0;1
"prévoir";0,804;1;1;0,446;0,107;1;0,031;1;1;1;0,066;0;1
"objet";1;1;1;0,913;0;0,776;1;1;0;0,234;1;1;1
"impression";1;1;1;1;1;1;0,482;0,573;0;0;1;0,732;1
"dépenser";1;1;1;1;0,107;1;0,095;1;1;1;0;0;1
"drôle";1;1;1;1;1;0,811;1;0,192;0,721;1;1;1;0
"contrôler";0;1;0,979;0,029;0,115;1;1;1;1;1;1;0,535;1
"centaine";0;1;1;0,42;0,816;1;1;1;1;1;0,364;0,274;1
"capitalisme";1;1;0,998;1;1;1;1;0,241;1;1;0;0,002;1
"bouger";1;1;1;0,999;1;1;1;1;0,848;1;1;0,567;0
"bombarder";0;1;1;1;1;1;1;1;1;1;1;1;1
"pain";1;1;1;1;0;1;1;0,865;1;1;1;1;1
"mère";1;1;1;1;1;0;0,736;1;1;1;1;0;1
"habitude";1;1;0,949;0,023;0;1;1;1;0,001;0,053;1;1;1
"exprimer";1;1;1;1;1;0,023;1;0;0;0,672;1;1;1
"emji_visage_souriant_aux_yeux_rieurs";1;0,214;0,907;1;1;1;1;1;1;1;0,992;1;0
"corruption";1;1;0,918;1;1;1;1;0,005;1;1;0;0;1
"certainement";1;1;1;1;1;1;0,87;1;0;0,175;1;1;1
"étonnant";0,515;1;1;1;1;1;0;0,046;1;1;1;1;1
"vivant";1;1;1;0,942;0,008;1;1;1;0;1;0,056;0,915;1
"supprimer";1;1;0,928;0;1;1;0;1;1;0,001;1;0,125;1
"relever";1;1;1;1;0,229;1;1;0,046;0,033;0;1;0,006;1
"crise";1;1;1;1;0;1;0,736;1;1;1;0;0,23;1
"contrairement";0,743;1;0,228;0,868;1;1;1;0,031;0,002;0,188;0,97;1;1
"centre";1;1;1;0;0,433;1;1;0,006;1;1;1;0;1
"berner";0,033;1;0,949;0,942;1;1;1;1;1;1;1;1;0
"visage";0;1;1;1;1;1;1;1;1;0,646;1;1;1
"lancer";0,02;1;0,918;1;1;1;1;1;0;0,699;1;1;0,382
"horreur";0;0,906;1;1;1;1;1;0,514;0,932;1;1;1;1
"finalement";1;1;1;1;1;0,828;1;1;0,752;0,511;0,706;0;1
"douche";1;1;1;1;1;1;1;1;1;1;1;1;0
"dieu";1;0;1;1;1;1;1;1;1;1;1;0,663;1
"amérique";1;0,906;0;1;1;1;1;1;1;1;1;1;1
"top";1;1;0;1;1;0,758;0,713;1;1;1;0,002;1;0
"ps";1;1;1;1;1;1;1;0,036;1;1;0,011;1;0
"présent";1;0,906;1;1;0,006;1;1;1;1;1;1;0;1
"plaire";1;1;1;1;0,77;0,776;1;1;1;0;1;1;0,821
"organisation";0;1;1;0,853;1;1;1;1;1;1;1;0,283;1
"nature";1;1;1;0,928;0;0,031;1;1;0,068;1;1;1;0,864
"lol";1;1;1;1;1;1;1;0,166;1;1;1;1;0
"ligne";1;1;1;0;0,215;1;1;1;1;0,001;0,148;1;1
"hériter";1;1;0,886;1;1;1;1;1;1;1;0;1;1
"heureux";1;0,947;1;0,942;1;0;1;1;1;1;1;0,274;0,907
"financier";1;1;1;1;1;0,811;0,443;1;1;1;0,001;0;1
"film";1;0,227;0,918;1;1;0,026;1;1;0;0,218;1;1;0,04
"dépendre";1;1;1;1;0;1;0,368;1;1;1;0,992;0;1
"construire";0,479;1;0,939;0,002;0,215;1;1;1;1;1;1;0;1
"pleurer";1;1;1;1;1;0,776;1;1;1;1;1;1;0
"objectif";0,002;1;0,928;1;1;1;1;1;1;1;0,642;0;1
"largement";1;1;0,001;0,898;1;1;1;1;1;1;0;0,009;1
"confondre";0,827;1;1;1;0;0,342;1;0;1;0;1;1;1
"brésil";1;1;0;1;0;1;1;1;1;0,009;1;1;1
"avancer";1;1;1;0,853;0,054;1;1;0,003;0;0,947;1;0,157;1
"élevé";1;1;0,237;0,368;0,177;1;0;1;1;1;0;0;1
"répéter";0,87;1;0,928;1;0,077;0,028;1;1;0;1;1;1;1
"job";1;1;0,841;1;1;1;1;0,916;1;0,513;0,856;0;1
"excuser";0,02;1;0,918;1;1;1;1;0,166;0,226;0,012;1;0,807;1
"domaine";1;1;1;1;1;0,704;1;0,98;1;1;1;0;1
"dirigeant";0,023;1;1;1;1;1;0;1;1;1;0,642;1;1
"course";1;1;1;0,898;1;1;0,713;1;1;1;1;0;0
"campagne";1;1;0,018;0;1;1;0,6;0,424;0,027;0;1;0,403;1
"adorer";1;0;1;0,868;1;1;1;0,996;1;1;0,577;1;0,922
"voix";0,004;1;1;1;1;1;1;0,028;0;1;1;1;1
"soir";1;0;1;1;0,005;1;1;1;1;1;1;1;0
"ressource";1;1;1;1;0;1;1;1;1;1;0,138;0;1
"probablement";1;1;1;0,853;1;1;1;0,98;0,321;0,002;1;1;0,878
"priorité";1;1;1;0,001;1;0,722;0,668;1;1;1;1;0;1
"nuit";0,827;1;0,918;0,018;1;1;1;1;1;1;1;1;0
"logement";1;1;1;0,293;0,978;1;0;1;1;1;1;0;1
