"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"-*hosseindina";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;0,078;-0,831;18,684
"-*i_mtome";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*erik_overtask";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;3,535
"-*recyclatelier_sylvie";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*capucine_0703";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"*i_0266";0,623;-0,881;8,647;-0,421;-0,133;-0,523;-2,177;-0,234;1,478
"-*yokedean_01";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"*i_0267";-3,155;-6,866;-10,584;-4,27;-0,082;-0,276;-0,208;102,238;-6,213
"*postComments_106";-3,155;-6,866;-10,584;-4,27;-0,082;-0,276;-0,208;102,238;-6,213
"*commentLikes_204";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;19,266;-0,447
"-*vic_pall";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;19,266;-0,447
"-*sonia78th";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;5,158;-0,335
"-*amalbay22";-0,609;0;-0,104;-0,515;-0,163;-0,93;-0,757;6,172;0,807
"-*pborloz";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;0,078;9,389;-0,447
"-*b__marti";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*john_familly7";-0,221;-0,392;-0,56;-0,187;-0,059;7,074;-0,967;0,171;-0,447
"-*nela_princessbrazza89";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;-0,967;9,389;-0,447
"-*prince_diid";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*paulatina_d";3,141;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;3,024;0,991
"-*jean__miel";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*x_ciana";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"-*tycia22";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;5,158;-0,335
"-*scolinette_delamontagne";-0,332;-0,588;-0,84;2,089;-0,089;-0,066;-1,451;4,536;0,291
"*i_0268";1,575;12,468;-0,84;-0,281;-0,089;-0,066;-0,03;-1,246;-0,67
"-*ouaicestthib";-0,665;-0,005;-1,68;-0,562;-0,178;-3,175;-0,95;14,269;2,972
"*i_0269";-1,523;-0,439;-12,204;-4,081;-0,058;0,547;21,371;0,748;-1,781
"*postComments_140";-1,523;-0,439;-12,204;-4,081;-0,058;0,547;21,371;0,748;-1,781
"-*ecop_francois";3,141;1,274;-0,56;-0,187;-0,059;-1,058;2,377;-0,831;-0,447
"-*thelma_ns";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*rocaline_stevens";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;-0,623;1,801
"-*chacha_mojitos";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*freediv_e";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*voyageur_1969";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*charlotteetsonjules";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*abmarcella";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*erosfan";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*henchozchantal";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*marielauredupont02";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*the_orange_machiiine";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*cameleon_87";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;3,535
"-*patounettem";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;-0,223
"-*lovre_made";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*paska_1206";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*david_bravo_gamma";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*adrien_behadir";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;1,188;-0,415;-0,223
"-*marie__dp";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*waves_art_initiative";0;0;0;0;0;0;0;0;0
"-*kiehl_christian";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*urilimani";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"*i_0270";-1,108;-1,959;-2,801;-0,937;1,749;-0,01;26,445;-0,727;-2,234
"-*giacomo_wb_officiel";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;1,188;-0,415;-0,223
"*i_0271";-1,163;-2,057;-1,102;-0,984;-0,311;-0,044;-5,081;36,12;-0,006
"-*everlife_ch";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"-*julie_la_houriette";-0,443;-0,784;-1,12;-0,375;-0,118;0,081;-1,935;18,78;-0,893
"-*wooligan";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;3,535
"-*sarah_deillon";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"*i_0272";3,141;-0,392;0,601;-0,187;-0,059;0,04;-0,967;-0,831;0,991
"-*ken_koko_akakokoko";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0273";-0,72;3,209;-1,82;-0,609;-0,192;0,763;5,902;-2,7;-1,452
"*postLikes_Comment";-0,72;3,209;-1,82;-0,609;-0,192;0,763;5,902;-2,7;-1,452
"*i_0274";-1,253;33,888;-3,691;-0,869;-0,8;1,539;0,729;-8,939;-0,416
"-*lu7_grr";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*perrine_tramoni";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*leslignesdeju";-0,388;20,044;-0,98;-0,328;-0,104;-0,186;0,369;-1,454;-0,782
"-*mountainstride";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*vanderleymaia";8,06;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;-0,223
"-*emmo_gentedai";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*chavalju";0;0;0;0;0;0;0;0;0
"-*c_cornu69";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*pepi_ta100";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*tom_gougler";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;5,158;-0,335
"-*jeanbaptistecappa";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*quentin_reynardfeytis";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*oliouioui";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*_sebnoe_";0;0;0;0;0;0;0;0;0
"-*d00amien";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;-0,623;10,648
"-*afernandez_archi";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*millahism";-0,055;-0,098;-0,14;21,363;-0,015;-0,264;-0,242;-0,208;-0,112
"-*nathaniel_sciboz";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*riccardotarchini";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*jeanpierrekummer";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*13ls_cs";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*lllizar_dm";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;3,535
"-*ybvivre";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*muheimbernard";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*assoul_";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*sireldr";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*mimout7_6";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*stanislas_31";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*geisinger_juliette";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*maxi_brice";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*safzer20";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*lire_et_decrire_apprendre";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"*i_0275";0,001;-0,876;10,957;-2,625;0,042;-0,796;9,431;-3,979;-4,232
"-*diotallevilorenza";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*hasan__m03";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*nana_re_sources";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*stuntman_123456";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*driedgarbagecan";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*hadiversoix";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*remibanc";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*mago_bkrv";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0276";-0,997;27,979;-2,521;-0,843;2,106;-0,197;-2,225;-0,468;0,875
"-*moullet___";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*wilrod1610";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*bearclawlewis";-0,055;-0,098;-0,14;-0,047;67,625;-0,264;-0,242;-0,208;-0,112
"-*ar_cheo_mand";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*jeandanielscheuch";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*mario_tprd";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0278";-22,424;-12,113;-52,186;-13,148;-1,418;-45,86;-10,115;639,08;-0,509
"*postComments_380";-22,424;-12,113;-52,186;-13,148;-1,418;-45,86;-10,115;639,08;-0,509
"*postDate_31-10-2025";-19,14;-15,982;-70,583;-26,039;-1,745;-23,974;-14,892;339,58;77,812
"-*p_loria_spiderology";-0,221;1,274;-0,56;-0,187;-0,059;2,046;0,078;-0,831;-0,447
"-*nicolasabry";-0,055;-0,098;-0,14;-0,047;67,625;-0,264;-0,242;-0,208;-0,112
"-*mbarrasmoret";-0,221;-0,392;-0,56;3,946;-0,059;0,04;0,078;0,171;-0,447
"-*atelierdenisbomer";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;6,436;0,549
"-*p___petrosyan";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;2,377;-0,831;7,07
"-*pablo_lopezleonor";-1,385;-2,45;-3,502;-1,171;-0,37;-2,523;-0,891;60,761;-1,011
"-*alex_dwg";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;1,827;13,814
"-*andrea_trunfio";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*ninjane_23";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;1,512;-0,223
"-*heikem1711";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*yanikuza_fujimaru";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;14,449;-0,335
"-*_tinerou_";-0,221;-0,392;-0,56;-0,187;-0,059;2,046;-0,967;0,171;0,991
"-*denislopes65";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*shitmean_";-0,166;-0,294;-0,42;-0,14;-0,044;3,796;0,367;-0,623;-0,335
"-*basil_ym";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*mario_cerni";-0,388;-0,686;-0,98;-0,328;-0,104;-1,852;-0,12;23,088;-0,782
"-*leonardo_s_s_n";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;1,512;-0,223
"-*jsvalais";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*mister_timothee";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;-0,726;5,158;-0,335
"*commentLikes_197";-0,111;4,155;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;-0,223
"-*enzo_vouillamoz";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*krisgeneva";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*astrojose9";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*kaulain";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;14,449;-0,335
"-*cryptomat13_eth";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*lucaa_co";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*mimir_kowack";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*fgtier";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"*i_0279";-1,088;-1,317;-6,713;-3,611;-1,141;0,282;0,333;-3,558;53,467
"*postLikes_27900";-1,088;-1,317;-6,713;-3,611;-1,141;0,282;0,333;-3,558;53,467
"*postReposts_156";-1,088;-1,317;-6,713;-3,611;-1,141;0,282;0,333;-3,558;53,467
"*commentLikes_380";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*albin_tnn";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"-*sarahviot";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;17,916
"-*gag74_9";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*leon_csb";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*francoise__augustine";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;17,916
"-*yannick_gehrke";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;-0,623;1,801
"-*jeanloup_chemin";-0,498;1,961;-1,26;-0,421;-0,133;0,839;-0,402;-1,869;5,405
"-*ansooo";-0,166;12,317;-0,42;-0,14;-0,044;-0,794;-0,726;0,549;-0,335
"-*ioset_bout_de_bois";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*line_martin_riva";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*nicolas_de_saint_germain";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*samovarcervinia";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;-0,726;0,549;1,801
"-*joelledecaillet";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*watkinsannick";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*lenny_brgnd";-0,111;-0,196;-0,28;-0,094;-0,03;1,023;-0,484;-0,415;3,535
"-*blueharvest_80";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*jeremy_bardo";0;0;0;0;0;0;0;0;0
"-*aubergine_lasagna84";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;3,535
"-*_nono_wlt_";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;7,865;-0,831;0,991
"-*alex_yersin95";-0,166;-0,294;1,235;-0,14;-0,044;-0,794;0,367;-0,623;1,801
"-*adrienheyd";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*mariequelquechose123";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*swissbong";0;0;0;0;0;0;0;0;0
"-*titouanpayot";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*cars_suisse_cransmontana";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0280";-1,828;-1,41;-1,186;-0,161;4,874;31,451;-2,271;-6,858;0,158
"-*whereisophelie";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*suehelene_t";-0,166;-0,294;-0,42;5,85;-0,044;0,28;-0,726;0,549;-0,335
"*i_0281";-1,607;-1,069;3,789;-1,359;-0,429;3,229;-1,543;0;0,003
"-*db2253";-0,111;-0,196;2,642;-0,094;-0,03;-0,529;-0,484;1,512;-0,223
"*i_0282";-8,001;-1,267;-18,006;-3,215;-2,137;0,033;0,041;-5,666;146,237
"*postComments_136";-8,001;-1,267;-18,006;-3,215;-2,137;0,033;0,041;-5,666;146,237
"-*didlam88";-0,111;-0,196;-0,28;9,705;-0,03;1,023;-0,484;-0,415;-0,223
"-*a_petit_pois";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;17,916
"-*diana_ddg";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*claritycatcher";-0,609;0;-1,54;-0,515;-0,163;-0,93;8,63;0,785;-1,228
"-*car0_chv";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*martinejacc";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*lawless_sam";-0,554;-0,979;-1,4;-0,468;-0,148;-0,721;-0,573;-0,364;39,802
"-*cocleako";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;0,367;-0,623;1,801
"-*badalfede";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*thelifeofcino";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*sdlj1205";-0,111;-0,196;-0,28;-0,094;-0,03;7,562;-0,484;-0,415;-0,223
"-*makoto_et_nazgul";-0,388;-0,686;-0,98;1,578;-0,104;0,248;-0,12;-1,454;8,345
"*commentLikes_496";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*bertrandrebeaud";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;-0,623;26,874
"-*cgrod";-0,166;-0,294;-0,42;-0,14;-0,044;0,28;-0,726;0,549;1,801
"-*fredwaynes";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;17,916
"-*ed_smdt";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*joel_edelmann";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*marc_kur";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*mario_geiger";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*irra_sam";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"*i_0283";0,076;-0,472;-3,06;-2,297;0,116;-6,492;-9,509;-0,291;131,136
"-*stephsdp";-0,111;4,155;-0,28;-0,094;-0,03;1,023;-0,484;-0,415;-0,223
"*commentLikes_223";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;1,188;-0,415;3,535
"-*foyav";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*travellingmee";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*yolan28011";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*e_st_elle";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*maya_pilloud";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*pauline_vanderh";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*loixlr";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*charlottefrd";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*gvamoi";1,575;-0,588;-0,84;-0,281;-0,089;-0,066;0,735;-1,246;3,603
"*i_0284";-0,72;3,209;1,408;-0,609;-0,192;-0,241;2,989;-2,7;-1,452
"-*marat_bsg";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0285";8,06;4,155;-0,28;-0,094;-0,03;-0,529;-0,484;-0,415;-0,223
"-*iulianiadriano";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*compassurance_ch";0;0;0;0;0;0;0;0;0
"*i_0286";0,157;0,669;-0,254;0,316;-0,192;0,763;-1,151;-0,03;-0,08
"-*institutdkura";-0,055;-0,098;-0,14;21,363;-0,015;-0,264;-0,242;-0,208;-0,112
"-*gaeljacot";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*14srmz";-0,111;4,155;-0,28;-0,094;-0,03;1,023;-0,484;-0,415;-0,223
"*i_0287";-4,215;-5,418;-8,496;-3,564;-0,011;-13,256;-1,214;170,67;-3,132
"*postLikes_639";-4,215;-5,418;-8,496;-3,564;-0,011;-13,256;-1,214;170,67;-3,132
"-*zoum642";-0,221;-0,392;0,601;-0,187;15,441;-1,058;-0,967;0,171;0,991
"-*juless_rxx";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;24,083;-0,558
"-*tony_fabre_";-0,221;-0,392;-0,56;-0,187;-0,059;2,046;-0,967;3,024;-0,447
"*i_0289";-0,166;-0,294;8,24;-0,14;-0,044;0,28;-0,726;-0,623;-0,335
"*i_0290";60,792;0,292;-0,002;-0,013;1,126;-2,523;-3,82;-3,059;0,106
"-*thibaut_clemence";-0,055;-0,098;-0,14;-0,047;67,625;-0,264;-0,242;-0,208;-0,112
"-*adrien_gnd";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*alexandrajocebe";12,152;0,756;-0,7;-0,234;-0,074;-0,003;-1,209;0,028;-0,558
"-*akita_en_la_playa";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*jr_prtt";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*fredaltschul";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*grandjean_l66";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*jonasdahlis";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*nadege_mancinelli_";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*schouchanaherve";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*meissaalaofary";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*wassousjayfun";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*isas1503";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*heloiseilli";-0,055;10,213;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*gege_parrat";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*alonsenfants";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*martinelizabellatchitchi";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*pierrebenoitwolf";18,064;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"*i_0291";0;0;0;0;0;0;0;0;0
"*postDate_1-11-2025";0,017;-3,522;3,849;281,478;-4,464;-23,627;-1,582;-78,971;67,841
"*i_0292";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;9,633;-0,223
"*i_0293";-1,773;0,506;0,333;0,237;-0,474;-0,542;1,528;-0,496;-0,016
"-*karine_nanyorri";-0,055;-0,098;7,144;-0,047;-0,015;-0,264;-0,242;-0,208;-0,112
"-*darkwo_00_";0;0;0;0;0;0;0;0;0
"*i_0294";-0,609;-1,077;-0,104;-0,515;148,325;-0,05;0,427;-2,285;-1,228
"-*sam__seu";-0,111;-0,196;-0,28;-0,094;32,821;-0,529;-0,484;1,512;-0,223
"-*_yasmina_gk";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*centredebellesaclaire";-0,111;-0,196;-0,28;-0,094;32,821;1,023;-0,484;-0,415;-0,223
"*i_0295";-0,728;0,679;-3,914;-0,001;-1,007;2,032;0,054;-6,121;10,886
"*postComments_99";-0,728;0,679;-3,914;-0,001;-1,007;2,032;0,054;-6,121;10,886
"-*mimi_ez39";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;4,816;-0,112
"-*marie_grchnt";-0,055;-0,098;-0,14;21,363;-0,015;-0,264;-0,242;-0,208;-0,112
"-*timmyknooki";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*_____maryy";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;-0,484;1,512;3,535
"-*vlonemillion";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
"-*spicy_ch3rry";-0,111;-0,196;-0,28;-0,094;-0,03;-0,529;8,27;-0,415;-0,223
"-*damien____m";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;4,135;-0,208;-0,112
"-*michael_cennamo";-0,055;-0,098;-0,14;-0,047;-0,015;3,781;-0,242;-0,208;-0,112
"-*createrraceramiques";-0,055;-0,098;-0,14;-0,047;-0,015;-0,264;-0,242;-0,208;8,958
