"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"gas";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;-0,24;0,052;1,483
"garantie";5,308;-0,22;10,696;-0,517;2,698;0,022;-0,24;-1,024;-1,263
"garage";-0,149;-0,22;107,852;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"gainsbourg";-0,149;-0,22;-0,082;-0,517;2,698;0,022;-0,24;0,052;0,002
"gagnant";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;36,092;0,052;-1,263
"fâcheux";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"fusée";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;0,052;0,002
"funèbre";-0,149;-0,22;-0,082;-0,517;-0,246;14,262;-0,24;-1,024;-1,263
"fréquentation";-0,149;-0,22;-0,082;-0,517;2,698;6,593;-0,24;-1,024;-1,263
"frs";-0,149;3,17;10,696;-0,517;-0,246;0,022;-0,24;0,052;-1,263
"frouze";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;2,81;-1,024;0,002
"frotter";24,936;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;0,052;-1,263
"froisser";-0,149;-0,22;-0,082;15,945;-0,246;0,022;-0,24;-1,024;-1,263
"friandise";5,308;3,17;-0,082;0,725;-0,246;0,022;-0,24;-1,024;-1,263
"frange";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;-1,024;0,002
"francis";-0,149;-0,22;-0,082;30,955;-0,246;-1,122;-0,24;-1,024;-1,263
"foutaise";-0,112;4,802;-0,062;-0,388;-0,185;0,229;-0,18;0,31;-0,947
"foster";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"format";5,308;3,17;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;0,002
"foret";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;0,052;-1,263
"footix";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;2,161;1,483
"fondamentalement";-0,149;39,436;-0,082;0,725;-0,246;-1,122;-0,24;-1,024;-1,263
"foncé";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"fonctionnel";-0,149;-0,22;-0,082;-0,517;2,698;6,593;-0,24;-1,024;-1,263
"fonctionnaire";-0,112;4,802;-0,062;-0,388;-0,185;-0,842;-0,18;0,31;0,143
"foehn";5,308;-0,22;-0,082;-0,517;-0,246;-1,122;14,761;-1,024;0,002
"focus";-0,149;-0,22;-0,082;-0,517;2,698;1,846;-0,24;0,052;-1,263
"fluo";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"fluide";-0,149;-0,22;-0,082;15,945;-0,246;0,022;-0,24;-1,024;-1,263
"flow";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"flingue";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"fleuve";-0,149;3,17;-0,082;0,725;-0,246;1,846;-0,24;-1,024;-1,263
"flag";-0,149;3,17;10,696;-0,517;14,299;-1,122;-0,24;-1,024;-1,263
"fixation";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"filière";-0,149;3,17;-0,082;0,725;14,299;-1,122;-0,24;-1,024;-1,263
"fifi";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;0,052;0,002
"ficelle";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;5,705
"ff";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;14,761;-1,024;1,483
"fc";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;66,804;-1,024;-1,263
"fantôme";-0,112;4,802;-0,062;-0,388;-0,185;0,229;-0,18;0,31;-0,947
"fantasy";-0,112;-0,165;-0,062;-0,388;-0,185;3,514;-0,18;0,31;-0,947
"fantaisie";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;2,81;-1,024;0,002
"fact";-0,149;-0,22;-0,082;0,725;2,698;-1,122;2,81;-1,024;0,002
"facebook";-0,149;-0,22;-0,082;30,955;-0,246;-1,122;-0,24;-1,024;-1,263
"exterminer";-0,149;16,242;-0,082;-0,517;2,698;0,022;-0,24;-1,024;-1,263
"extasier";5,308;-0,22;-0,082;5,868;-0,246;-1,122;-0,24;-1,024;0,002
"exorbitant";-0,149;-0,22;-0,082;-0,517;2,698;0,022;2,81;0,052;-1,263
"existentiel";-0,149;-0,22;-0,082;15,945;-0,246;0,022;-0,24;-1,024;-1,263
"exclusif";-0,112;-0,165;-0,062;1,418;-0,185;3,514;-0,18;-0,768;-0,947
"excellence";-0,149;-0,22;-0,082;-0,517;2,698;0,022;-0,24;0,052;0,002
"euthanasie";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;0,052;-1,263
"etres";-0,149;16,242;-0,082;0,725;2,698;-1,122;-0,24;-1,024;-1,263
"etats";-0,149;-0,22;10,696;0,725;-0,246;0,022;2,81;-1,024;-1,263
"estomac";-0,149;16,242;-0,082;-0,517;2,698;-1,122;-0,24;-1,024;0,002
"espere";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;-1,024;1,483
"escalade";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;14,761;0,052;-1,263
"errer";5,308;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"environnemental";-0,149;39,436;-0,082;0,725;-0,246;-1,122;-0,24;-1,024;-1,263
"envieux";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;-0,24;0,052;0,002
"envier";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"envahisseur";-0,149;-0,22;-0,082;0,725;-0,246;-1,122;2,81;0,052;0,002
"entasser";-0,149;-0,22;-0,082;-0,517;-0,246;6,593;-0,24;0,052;-1,263
"enfuir";-0,149;3,17;-0,082;-0,517;-0,246;1,846;-0,24;-1,024;0,002
"enft";-0,149;-0,22;-0,082;5,868;2,698;0,022;-0,24;-1,024;-1,263
"endémique";-0,149;3,17;107,852;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"endormir";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;-0,24;2,161;-1,263
"endoctriner";-0,149;-0,22;-0,082;5,868;2,698;0,022;-0,24;-1,024;-1,263
"encyclopédie";-0,149;-0,22;-0,082;0,725;2,698;0,022;-0,24;-1,024;0,002
"encaisser";-0,149;-0,22;10,696;0,725;-0,246;1,846;-0,24;-1,024;-1,263
"emji_étreinte";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_visage_persévérant";-0,112;4,802;14,893;-0,388;-0,185;-0,842;-0,18;-0,768;0,143
"emji_visage_faisant_un_bisou_avec_les_yeux_fermés";-0,149;-0,22;-0,082;5,868;-0,246;-1,122;-0,24;2,161;-1,263
"emji_visage_en_colère_avec_des_cornes";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;-0,24;2,161;-1,263
"emji_violon";-0,149;16,242;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;1,483
"emji_v_de_la_victoire_peau_moyennement_claire";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;-0,24;-1,024;5,705
"emji_tête_de_cochon";5,308;-0,22;-0,082;0,725;-0,246;0,022;-0,24;-1,024;0,002
"emji_trophée";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_toilettes";107,597;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"emji_ski";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;0,052;0,002
"emji_sac_plein_d_argent";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"emji_ruban";-0,112;-0,165;-0,062;1,418;-0,185;-0,842;-0,18;0,31;0,143
"emji_père_noël_peau_claire";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;2,161;0,002
"emji_pouce_vers_le_bas_peau_claire";-0,112;4,802;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;0,143
"emji_poing_levé_peau_claire";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;-0,24;2,161;0,002
"emji_nuage_avec_pluie";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_moai";-0,149;-0,22;-0,082;5,868;2,698;0,022;-0,24;-1,024;-1,263
"emji_mandarine";-0,149;-0,22;46,619;-0,517;-0,246;0,022;-0,24;-1,024;0,002
"emji_lotus";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_livres";-0,149;-0,22;-0,082;0,725;-0,246;-1,122;-0,24;-1,024;5,705
"emji_jeu_vidéo";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_guitare";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_fleur_de_lys";-0,112;-0,165;-0,062;-0,388;4,161;-0,842;-0,18;-0,768;2,995
"emji_escargot";-0,149;3,17;-0,082;0,725;-0,246;-1,122;-0,24;0,052;0,002
"emji_cornes_avec_les_doigts_peau_claire";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;-0,24;7,351;-1,263
"emji_coeur_avec_bandages";-0,149;3,17;10,696;-0,517;-0,246;0,022;-0,24;-1,024;0,002
"emji_coccinelle";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"emji_canard";-0,149;16,242;-0,082;-0,517;-0,246;-1,122;-0,24;0,052;0,002
"emji_boisson_chaude";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;-0,24;2,161;-1,263
"emji_ballon_gonflable";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"ehpad";-0,149;-0,22;-0,082;0,725;-0,246;1,846;2,81;-1,024;-1,263
"effarant";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;0,052;-1,263
"ed";-0,112;-0,165;-0,062;-0,388;20,336;0,229;-0,18;-0,768;-0,947
"ecolo";107,597;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"dévotion";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;-1,024;1,483
"dévoiler";-0,149;-0,22;-0,082;0,725;-0,246;6,593;-0,24;-1,024;-1,263
"détraqué";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;0,052;-1,263
"détour";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;-1,024;1,483
"détente";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;-0,18;11,716;-0,947
"détenir";-0,149;-0,22;-0,082;30,955;-0,246;-1,122;-0,24;-1,024;-1,263
"désuet";-0,149;-0,22;-0,082;0,725;2,698;-1,122;-0,24;-1,024;1,483
"déshabiller";59,033;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"dérivé";-0,149;-0,22;10,696;5,868;-0,246;-1,122;2,81;-1,024;-1,263
"dépendance";-0,149;16,242;-0,082;-0,517;2,698;0,022;-0,24;-1,024;-1,263
"démo";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"démission";-0,149;-0,22;-0,082;0,725;-0,246;6,593;-0,24;-1,024;-1,263
"démarrer";-0,112;-0,165;-0,062;-0,388;-0,185;3,514;-0,18;0,31;-0,947
"délit";-0,112;-0,165;-0,062;1,418;20,336;-0,842;-0,18;-0,768;-0,947
"délinquance";-0,149;-0,22;-0,082;0,725;-0,246;0,022;2,81;-1,024;0,002
"délicatesse";-0,149;-0,22;-0,082;5,868;-0,246;-1,122;-0,24;-1,024;1,483
"déforestation";-0,149;3,17;-0,082;5,868;2,698;-1,122;-0,24;-1,024;-1,263
"définitif";-0,112;22,934;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;-0,947
"décrocher";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;0,052;-1,263
"décret";-0,149;-0,22;-0,082;15,945;2,698;-1,122;-0,24;-1,024;-1,263
"découler";-0,149;-0,22;-0,082;5,868;-0,246;1,846;-0,24;-1,024;-1,263
"déconstruire";-0,149;-0,22;-0,082;0,725;2,698;-1,122;-0,24;0,052;0,002
"déception";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;2,161;-1,263
"débutant";-0,112;-0,165;-0,062;-0,388;-0,185;3,514;-0,18;0,31;-0,947
"débilité";-0,149;-0,22;-0,082;-0,517;2,698;6,593;-0,24;-1,024;-1,263
"dvd";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;2,161;1,483
"durable";-0,112;-0,165;-0,062;-0,388;48,711;-0,842;-0,18;-0,768;-0,947
"drole";-0,149;-0,22;-0,082;0,725;-0,246;-1,122;-0,24;-1,024;5,705
"drogué";-0,149;-0,22;10,696;-0,517;-0,246;1,846;-0,24;0,052;-1,263
"doyen";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;66,804;-1,024;-1,263
"douloureux";-0,112;-0,165;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;2,995
"douane";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;66,804;-1,024;-1,263
"dorénavant";-0,149;-0,22;-0,082;-0,517;2,698;1,846;-0,24;0,052;-1,263
"doo";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"donald";-0,149;-0,22;-0,082;5,868;-0,246;0,022;-0,24;0,052;-1,263
"divertir";-0,112;4,802;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;0,143
"distribution";-0,149;-0,22;10,696;-0,517;2,698;0,022;-0,24;-1,024;0,002
"dissocier";-0,149;-0,22;-0,082;0,725;2,698;1,846;-0,24;-1,024;-1,263
"disque";-0,149;-0,22;-0,082;15,945;-0,246;0,022;-0,24;-1,024;-1,263
"disputer";-0,149;-0,22;-0,082;5,868;-0,246;1,846;-0,24;-1,024;-1,263
"digestif";-0,112;-0,165;-0,062;1,418;-0,185;0,229;-0,18;0,31;-0,947
"différencier";-0,149;-0,22;-0,082;5,868;-0,246;0,022;2,81;-1,024;-1,263
"different";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;-1,024;1,483
"difference";-0,149;3,17;-0,082;15,945;-0,246;-1,122;-0,24;-1,024;-1,263
"diaboliser";-0,149;-0,22;-0,082;0,725;2,698;0,022;-0,24;-1,024;0,002
"derriere";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;0,052;0,002
"dernièrement";-0,149;-0,22;-0,082;-0,517;-0,246;14,262;-0,24;-1,024;-1,263
"dernieres";-0,112;-0,165;-0,062;-0,388;-0,185;10,697;-0,18;-0,768;-0,947
"delphine";-0,112;-0,165;-0,062;1,418;-0,185;-0,842;4,313;0,31;-0,947
"delon";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;0,052;0,002
"debat";-0,149;3,17;-0,082;-0,517;-0,246;-1,122;2,81;2,161;-1,263
"day";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;5,705
"davos";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;7,351;-1,263
"dam";-0,149;-0,22;-0,082;0,725;-0,246;0,022;2,81;-1,024;0,002
"cétait";-0,149;-0,22;-0,082;5,868;-0,246;0,022;-0,24;-1,024;0,002
"célibat";-0,149;-0,22;-0,082;0,725;2,698;0,022;-0,24;0,052;-1,263
"câble";-0,149;3,17;10,696;-0,517;2,698;-1,122;-0,24;-1,024;0,002
"cumulus";-0,149;39,436;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"culot";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;7,351;-1,263
"culinaire";-0,149;3,17;-0,082;0,725;-0,246;-1,122;-0,24;-1,024;1,483
"cuir";-0,149;3,17;-0,082;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"cucu";80,696;-0,165;-0,062;-0,388;-0,185;-0,842;-0,18;-0,768;-0,947
"cs";-0,112;4,802;-0,062;-0,388;4,161;-0,842;-0,18;0,31;-0,947
"croître";-0,112;-0,165;14,893;-0,388;4,161;-0,842;-0,18;0,31;-0,947
"croustillant";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;66,804;-1,024;-1,263
"cringe";-0,149;-0,22;-0,082;0,725;-0,246;6,593;-0,24;-1,024;-1,263
"crampe";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"coûteux";-0,149;-0,22;194,396;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"coude";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"cotiser";-0,149;-0,22;-0,082;-0,517;-0,246;6,593;-0,24;0,052;-1,263
"cote";59,033;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"cortège";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;2,161;0,002
"corsier";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;20,954;0,31;-0,947
"corruption";-0,149;-0,22;-0,082;-0,517;2,698;6,593;-0,24;-1,024;-1,263
"corrompu";-0,149;3,17;-0,082;5,868;-0,246;0,022;-0,24;-1,024;-1,263
"corbeau";-0,112;-0,165;-0,062;-0,388;-0,185;0,229;4,313;-0,768;0,143
"coque";-0,112;4,802;-0,062;-0,388;4,161;0,229;-0,18;-0,768;-0,947
"cops";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;-0,18;3,959;0,143
"contrôleur";-0,149;-0,22;107,852;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"contrée";-0,149;3,17;-0,082;0,725;-0,246;0,022;2,81;-1,024;-1,263
"contredire";-0,149;-0,22;-0,082;30,955;-0,246;-1,122;-0,24;-1,024;-1,263
"contraste";-0,149;-0,22;-0,082;0,725;-0,246;1,846;2,81;-1,024;-1,263
"contraint";-0,149;-0,22;10,696;-0,517;-0,246;6,593;-0,24;-1,024;-1,263
"contenant";-0,149;16,242;-0,082;-0,517;-0,246;1,846;-0,24;-1,024;-1,263
"contaminant";-0,149;-0,22;194,396;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"constant";-0,149;-0,22;-0,082;-0,517;-0,246;14,262;-0,24;-1,024;-1,263
"consanguinité";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;66,804;-1,024;-1,263
"consacrer";-0,149;-0,22;-0,082;5,868;-0,246;0,022;-0,24;0,052;-1,263
"connaisseur";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;0,052;1,483
"conjuguer";-0,112;-0,165;-0,062;9,028;-0,185;0,229;-0,18;-0,768;-0,947
"congelé";-0,149;39,436;-0,082;-0,517;2,698;-1,122;-0,24;-1,024;-1,263
"confronter";-0,149;-0,22;-0,082;0,725;-0,246;6,593;-0,24;-1,024;-1,263
"confortable";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"conforme";-0,149;-0,22;-0,082;-0,517;-0,246;14,262;-0,24;-1,024;-1,263
"confiture";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;2,161;1,483
"confisquer";-0,149;-0,22;-0,082;-0,517;-0,246;1,846;-0,24;2,161;-1,263
"confiner";-0,149;-0,22;-0,082;0,725;14,299;0,022;-0,24;-1,024;-1,263
"concombre";-0,149;3,17;-0,082;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"comptoir";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"complémentaire";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;-1,024;0,002
"complotiste";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;7,351;-1,263
"complot";-0,149;-0,22;-0,082;0,725;2,698;1,846;-0,24;-1,024;-1,263
"compliquer";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;2,161;-1,263
"complexité";-0,112;-0,165;-0,062;23,216;-0,185;-0,842;-0,18;-0,768;-0,947
"colonisation";-0,149;-0,22;-0,082;15,945;-0,246;-1,122;-0,24;0,052;-1,263
"colombe";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"collégien";-0,149;-0,22;-0,082;-0,517;-0,246;6,593;-0,24;0,052;-1,263
"cola";107,597;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;-1,263
"cohésion";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;-1,024;1,483
"coccinelle";-0,149;-0,22;-0,082;5,868;-0,246;1,846;-0,24;-1,024;-1,263
"clémentine";-0,149;-0,22;46,619;-0,517;-0,246;1,846;-0,24;-1,024;-1,263
"clore";-0,149;-0,22;-0,082;-0,517;-0,246;6,593;-0,24;0,052;-1,263
"claudio";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"city";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"circulaire";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"cicatrice";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;2,161;-1,263
"chômeur";-0,112;-0,165;14,893;1,418;-0,185;-0,842;4,313;-0,768;-0,947
"chêne";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;2,161;0,002
"chèque";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"chuis";-0,112;4,802;-0,062;-0,388;-0,185;-0,842;-0,18;0,31;0,143
"christie";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;2,161;-1,263
"christiane";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;-0,24;-1,024;5,705
"chopper";-0,149;16,242;-0,082;-0,517;-0,246;-1,122;-0,24;2,161;-1,263
"chirurgien";-0,112;4,802;-0,062;1,418;-0,185;0,229;-0,18;-0,768;-0,947
"chipie";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"chimie";-0,112;4,802;-0,062;-0,388;-0,185;3,514;-0,18;-0,768;-0,947
"chill";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;4,313;3,959;-0,947
"chewing_gum";-0,112;-0,165;-0,062;1,418;-0,185;0,229;-0,18;0,31;-0,947
"chevelure";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;-1,024;1,483
"chemtrails";-0,149;-0,22;-0,082;5,868;-0,246;-1,122;-0,24;2,161;-1,263
"cheminée";-0,149;16,242;-0,082;-0,517;-0,246;-1,122;-0,24;2,161;-1,263
"chausson";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"charlotte";-0,149;3,17;-0,082;-0,517;2,698;-1,122;-0,24;0,052;0,002
"chariot";24,936;-0,22;10,696;-0,517;-0,246;-1,122;-0,24;0,052;-1,263
"chapitre";-0,149;3,17;-0,082;0,725;-0,246;0,022;-0,24;-1,024;0,002
"chantier";-0,112;-0,165;-0,062;-0,388;-0,185;0,229;4,313;0,31;-0,947
"cha";-0,112;4,802;-0,062;-0,388;-0,185;0,229;-0,18;0,31;-0,947
"cetais";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;2,81;-1,024;1,483
"celà";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;-1,024;12,669
"cellule";-0,149;3,17;-0,082;-0,517;-0,246;6,593;-0,24;-1,024;-1,263
"catho";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;14,761;2,161;-1,263
"castel";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;14,761;2,161;-1,263
"casi";-0,149;-0,22;-0,082;0,725;-0,246;0,022;2,81;-1,024;0,002
"case";-0,149;-0,22;-0,082;0,725;2,698;0,022;-0,24;0,052;-1,263
"carreau";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"caricature";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;14,761;2,161;-1,263
"caricatural";-0,149;3,17;-0,082;15,945;-0,246;-1,122;-0,24;-1,024;-1,263
"caravane";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;-1,024;5,705
"capturer";-0,149;-0,22;-0,082;0,725;2,698;0,022;-0,24;0,052;-1,263
"capitale";-0,149;-0,22;-0,082;-0,517;2,698;-1,122;2,81;0,052;0,002
"caoutchouc";-0,149;3,17;-0,082;-0,517;2,698;0,022;-0,24;-1,024;0,002
"canular";-0,112;-0,165;14,893;1,418;-0,185;-0,842;-0,18;-0,768;0,143
"campagnard";-0,149;-0,22;-0,082;0,725;-0,246;1,846;-0,24;-1,024;0,002
"camaraderie";-0,149;-0,22;-0,082;-0,517;-0,246;6,593;-0,24;-1,024;0,002
"cake";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"cage";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;-0,24;7,351;-1,263
"cachette";-0,149;-0,22;10,696;-0,517;2,698;-1,122;-0,24;2,161;-1,263
"cabine";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;-0,18;-0,768;9,502
"cabanon";-0,149;-0,22;-0,082;-0,517;-0,246;0,022;2,81;2,161;-1,263
"bétail";-0,149;3,17;-0,082;0,725;-0,246;0,022;-0,24;-1,024;0,002
"bâtir";5,308;-0,22;-0,082;-0,517;2,698;0,022;-0,24;0,052;-1,263
"buter";-0,149;3,17;-0,082;0,725;-0,246;1,846;-0,24;-1,024;-1,263
"brut";-0,149;3,17;-0,082;-0,517;-0,246;1,846;-0,24;-1,024;0,002
"brushing";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"brocante";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;7,351;-1,263
"brioche";7,682;-0,165;-0,062;-0,388;-0,185;3,514;-0,18;-0,768;-0,947
"bricoler";-0,149;-0,22;-0,082;-0,517;2,698;1,846;-0,24;0,052;-1,263
"brice";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;36,092;0,052;-1,263
"boxe";-0,149;-0,22;-0,082;-0,517;2,698;1,846;-0,24;0,052;-1,263
"bourse";-0,149;-0,22;10,696;-0,517;-0,246;6,593;-0,24;-1,024;-1,263
"bourg";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;7,351;-1,263
"bouddhiste";-0,149;-0,22;-0,082;15,945;-0,246;0,022;-0,24;-1,024;-1,263
"border";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;2,81;7,351;-1,263
"bordeaux";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;2,161;-1,263
"bonus";-0,112;-0,165;14,893;1,418;-0,185;0,229;-0,18;-0,768;-0,947
"boguets";-0,149;-0,22;-0,082;-0,517;-0,246;-1,122;-0,24;15,621;-1,263
"bocal";-0,149;39,436;-0,082;-0,517;-0,246;0,022;-0,24;-1,024;-1,263
"boa";-0,149;-0,22;-0,082;0,725;-0,246;6,593;-0,24;-1,024;-1,263
"bloc";-0,149;-0,22;10,696;-0,517;-0,246;1,846;-0,24;0,052;-1,263
"blindé";-0,149;-0,22;-0,082;0,725;-0,246;1,846;2,81;-1,024;-1,263
"blessé";-0,149;-0,22;46,619;-0,517;2,698;0,022;-0,24;-1,024;-1,263
"blasé";-0,112;-0,165;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;2,995
"blablabla";5,308;-0,22;-0,082;5,868;-0,246;0,022;-0,24;-1,024;-1,263
"blabla";-0,149;3,17;-0,082;-0,517;2,698;1,846;-0,24;-1,024;-1,263
