*postReposts_36;3;6;3;3;1;0;1;1;1;4;0;2;0;0;4;3
*i_0955;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
*postComments_85;1;0;1;3;7;0;0;3;0;0;0;1;0;2;0;1
*postReposts_48;0;6;1;0;7;2;0;3;1;0;0;0;0;0;0;2
*i_0954;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
*postReposts_26;4;6;5;4;6;4;0;6;5;3;3;3;0;2;2;5
*postDate_26-12-2025;5;3;1;14;3;5;1;0;0;1;2;3;0;0;3;4
*i_0953;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1
*postLikes_10800;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1
*postComments_674;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1
*postReposts_88;4;0;2;1;0;1;0;3;1;0;2;1;0;0;0;2
*i_0952;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
*postLikes_4800;2;12;6;4;4;1;1;8;0;2;3;4;1;0;12;4
*postReposts_16;8;1;9;11;11;8;2;5;0;2;7;7;9;11;2;6
*i_0951;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
*postLikes_3400;2;6;8;4;16;5;1;7;1;4;5;4;2;1;3;5
*i_0950;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
*postLikes_5800;0;14;1;0;3;2;2;0;1;1;1;2;1;0;8;1
*postComments_36;2;4;0;5;3;0;5;0;0;1;1;1;0;0;0;2
*i_0949;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0
*postComments_3;5;2;6;2;5;10;1;2;1;2;3;1;0;0;3;3
*i_0948;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1
*postLikes_4600;3;3;1;5;6;4;0;10;0;4;1;3;1;1;3;4
*postComments_55;0;0;3;5;0;0;0;2;3;1;2;0;0;0;4;2
*postReposts_20;2;7;2;16;3;3;0;4;3;1;4;2;1;10;4;4
*i_0947;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;1
*i_0946;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
*i_0945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*postLikes_2500;0;5;2;5;9;8;2;9;4;5;7;3;0;1;1;2
*postComments_32;0;11;5;1;2;1;1;8;2;1;2;2;0;6;2;3
*i_0944;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
*postComments_71;0;6;1;0;0;0;1;0;4;0;0;0;0;0;0;0
*postDate_25-12-2025;1;6;1;0;3;4;0;1;3;0;1;0;0;0;2;1
*i_0943;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
*postComments_26;2;0;1;3;4;12;0;2;2;2;0;0;1;5;3;2
*postReposts_15;4;6;1;1;10;4;1;8;3;3;3;7;0;0;6;1
*i_0942;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0
*postComments_43;0;0;1;0;8;0;2;3;4;3;6;0;0;0;4;1
*i_0941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*lang_other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*i_0940;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
*postLikes_7000;0;1;0;1;0;0;0;0;1;0;2;2;7;0;0;1
*postComments_74;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
*postReposts_65;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;1
*i_0939;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
*postLikes_6300;1;0;2;4;3;1;1;1;0;0;1;1;0;0;4;3
*postComments_132;0;5;0;0;5;0;0;1;0;1;0;0;0;0;1;1
*postReposts_79;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;1
*i_0938;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
*postLikes_5700;7;2;6;2;3;5;1;2;0;1;1;2;1;3;6;1
*postComments_511;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
*postReposts_81;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
*i_0937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
*postReposts_18;10;1;5;7;0;5;6;10;5;6;6;3;4;1;7;6
*postDate_24-12-2025;3;5;1;5;4;0;3;2;3;1;1;2;0;1;2;2
*i_0936;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
*postComments_6;1;3;0;0;0;0;2;0;0;0;1;3;7;5;6;0
*postReposts_8;0;0;2;11;18;8;2;10;1;5;8;3;7;4;12;4
*i_0935;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0
*postLikes_5600;1;8;1;1;3;4;1;1;4;0;1;0;0;3;3;2
*postComments_167;4;2;0;4;2;2;0;4;0;1;1;1;0;1;0;0
*postReposts_118;0;2;0;1;2;0;1;1;0;1;0;0;0;1;4;0
*i_0934;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
*postComments_168;0;1;0;1;2;0;0;0;1;1;3;1;0;0;0;0
*postReposts_44;4;3;2;1;5;2;0;2;1;1;2;2;0;0;0;2
*i_0933;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
*postLikes_3600;3;0;11;4;3;6;0;1;0;3;3;6;4;12;2;3
*i_0932;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;1
*postLikes_6400;0;10;1;3;0;3;4;6;1;0;0;1;3;8;0;4
*postReposts_55;3;0;2;2;0;0;0;6;0;1;2;0;0;0;0;3
*i_0931;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0
*postReposts_23;10;10;8;7;4;5;4;9;2;5;1;7;3;3;2;4
*i_0930;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*postLikes_9000;2;3;0;3;0;0;0;0;0;1;0;2;0;0;0;2
*postComments_259;0;3;0;0;2;0;0;1;0;0;1;2;0;0;0;2
*postReposts_1400;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*i_0929;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
*postLikes_1300;1;2;3;5;15;10;2;1;9;3;3;5;0;3;3;3
*postComments_38;0;0;2;2;10;3;2;7;6;0;1;0;2;6;4;2
*i_0928;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0
*postComments_24;4;5;5;5;5;4;1;9;3;1;1;1;4;11;11;2
*i_0927;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0
*postComments_66;2;0;7;1;2;3;3;3;1;0;0;2;1;16;4;2
*postReposts_160;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0
*postDate_23-12-2025;1;0;5;5;2;0;3;4;4;0;3;2;2;1;10;3
*i_0926;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
*postLikes_5300;6;6;3;0;0;2;5;1;3;0;4;2;0;3;1;5
*postReposts_31;1;11;1;0;2;0;3;8;0;1;5;0;3;3;2;2
*i_0925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
*i_0924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
*postLikes_1900;1;0;9;6;5;1;0;4;6;1;6;5;1;6;9;3
*i_0923;0;0;0;2;0;0;0;1;0;0;1;0;2;1;0;0
*postComments_83;2;0;2;3;0;1;0;4;1;0;2;4;2;1;0;2
*i_0922;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
*postLikes_1200;0;9;1;3;10;7;0;9;3;1;3;3;0;0;5;1
*postComments_5;4;5;6;3;1;0;4;4;6;0;3;1;0;2;19;2
*i_0921;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
*postLikes_6800;3;0;8;2;0;0;2;0;1;0;3;4;0;0;2;1
*postReposts_21;2;15;1;0;7;6;8;2;4;3;1;5;10;4;2;2
*i_0920;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0
*i_0919;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;1
*postComments_27;0;0;4;5;0;1;0;2;7;0;1;0;0;2;4;1
*i_0918;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0
*postLikes_9100;0;0;4;2;1;0;1;3;1;2;0;0;0;0;1;1
*postComments_46;0;0;0;1;1;0;0;7;2;0;1;1;1;0;2;3
*postReposts_264;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0
*i_0917;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0
*postReposts_60;0;3;7;0;3;3;5;1;0;0;1;1;0;0;0;2
*i_0916;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1
*postLikes_8500;0;0;0;2;0;0;0;1;1;1;2;0;2;0;7;1
*postComments_145;0;0;0;4;1;1;0;1;0;0;0;0;0;0;1;2
*postReposts_59;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1
*i_0915;0;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0
*postComments_75;0;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0
*postDate_22-12-2025;0;7;4;1;2;6;4;1;0;2;1;1;0;0;7;2
*i_0914;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
*i_0913;0;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0
*postLikes_1500;1;6;5;4;10;10;9;7;0;4;7;3;1;6;11;4
*postComments_11;4;2;2;3;2;2;4;4;2;3;0;1;4;0;2;2
*i_0912;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0
*postComments_60;3;3;7;5;3;2;0;5;1;4;2;5;0;0;0;3
*i_0911;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
*postComments_297;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
*postReposts_155;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
*i_0910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
*postLikes_2800;3;0;3;7;1;0;4;3;3;2;3;3;0;0;10;6
*postComments_9;3;0;6;2;2;1;0;15;8;2;2;5;5;10;7;1
*i_0909;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1
*postComments_76;1;1;0;0;1;2;2;2;1;0;1;3;1;0;0;3
*postReposts_80;0;0;0;4;1;2;0;0;0;0;1;2;0;0;0;2
*i_0908;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0
*postComments_82;0;4;7;1;5;6;0;6;3;1;0;1;0;0;3;1
*i_0907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
*postLikes_2700;1;1;3;7;5;4;2;9;1;2;10;6;0;4;6;4
*i_0906;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1
*postDate_21-12-2025;1;0;5;0;2;1;4;2;8;1;0;2;2;4;2;3
*i_0905;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
*postComments_21;2;3;4;1;0;0;2;5;3;1;1;2;0;3;4;3
*i_0904;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
*i_0903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*postLikes_727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*postComments_1;1;0;1;1;0;0;2;2;1;1;0;0;2;1;9;1
*postReposts_0;2;6;1;2;13;4;6;1;3;3;0;3;3;1;3;3
*i_0902;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
*postLikes_17900;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
*postReposts_225;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
*i_0901;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
*i_0900;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
*postComments_48;4;0;0;2;0;0;1;1;1;2;0;2;4;4;1;3
*i_0899;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
*postLikes_5500;4;4;1;1;4;5;0;4;5;1;4;4;0;12;4;7
*postComments_161;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;1
*postReposts_172;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
*i_0898;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
*postComments_31;0;0;0;5;1;0;3;0;0;3;0;1;1;6;3;1
*i_0897;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
*postLikes_4400;0;1;2;2;0;1;6;2;2;1;3;1;2;1;3;2
*postReposts_158;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
*i_0896;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
*postLikes_5200;8;3;0;0;7;1;1;3;6;3;4;2;0;0;2;2
*postComments_135;0;0;8;0;0;0;1;1;6;0;0;0;0;0;0;0
*postReposts_130;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
*i_0895;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
*postComments_140;2;0;0;2;0;0;1;2;2;0;1;1;0;0;1;1
*postDate_20-12-2025;4;5;0;1;0;0;1;3;0;1;6;5;1;2;4;5
*i_0894;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
*i_0893;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
*postComments_308;0;0;0;0;0;4;0;0;0;0;1;2;0;0;0;0
*i_0892;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1
*i_0891;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
*i_0890;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0
*postComments_63;0;0;0;3;1;0;0;2;0;0;0;1;0;0;0;0
*i_0889;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1
*postLikes_11400;1;0;1;0;0;0;0;0;0;1;2;0;1;0;0;1
*postComments_487;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1
*postReposts_28;1;3;2;1;3;5;1;4;2;2;3;1;6;12;12;1
*i_0888;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
*i_0887;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
*postComments_81;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;1
*i_0886;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0
*i_0885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
*postComments_56;0;0;0;0;10;1;1;0;0;0;0;0;1;7;8;0
*postReposts_54;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;0
*postDate_19-12-2025;0;4;1;4;10;3;3;3;3;1;1;3;14;1;4;2
*i_0884;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
*postComments_244;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
*postReposts_83;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0
*i_0883;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
*postReposts_27;0;3;4;0;2;6;2;2;0;0;1;3;5;4;6;3
*i_0882;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0
*i_0881;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0
*postComments_86;1;3;3;0;0;0;0;1;3;2;0;0;0;0;0;0
