"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"270";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"271";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"272";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"273";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"274";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"275";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"276";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"277";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"278";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"279";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"280";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"281";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"282";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"283";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"284";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"285";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"286";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"287";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"288";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"289";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"290";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"291";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"292";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"293";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"294";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"295";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"296";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"297";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"298";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"299";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"300";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"301";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"302";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"303";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"304";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"305";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"306";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"307";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"308";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"309";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"310";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"311";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"312";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"313";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"314";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"315";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"316";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"317";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"318";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"319";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"320";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"321";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"322";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"323";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"324";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"325";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"326";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"327";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"328";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"329";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"330";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"331";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"332";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"333";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"334";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"335";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"336";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"337";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"338";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"339";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"340";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"341";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"342";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"343";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"344";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"345";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"346";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"347";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"348";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"349";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"350";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"351";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"352";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"353";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"354";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"355";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"356";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"357";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"358";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"359";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"360";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"361";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"362";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"363";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"364";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"365";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"366";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"367";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"368";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"369";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"370";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"371";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"372";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"373";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"374";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"375";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"376";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"377";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"378";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"379";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"380";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"381";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"382";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"383";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"384";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"385";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"386";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"387";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"388";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"389";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"390";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"391";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"392";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"393";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"394";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"395";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"396";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"397";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"398";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"399";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"400";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"401";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"402";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"403";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;39;39;39;39;39;39
"404";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"405";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"406";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"407";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"408";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"409";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"410";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"411";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"412";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"413";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"414";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"415";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"416";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"417";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"418";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"419";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"420";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"421";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"422";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"423";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"424";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"425";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"426";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"427";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"428";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"429";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"430";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"431";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"432";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"433";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"434";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"435";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"436";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"437";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"438";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"439";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"440";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"441";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"442";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"443";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"444";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"445";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"446";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"447";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"448";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"449";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"450";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"451";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"452";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"453";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"454";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"455";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"456";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"457";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"458";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"459";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"460";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"461";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"462";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"463";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"464";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"465";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"466";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"467";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"468";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"469";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"470";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"471";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"472";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"473";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"474";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"475";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"476";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"477";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"478";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"479";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"480";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"481";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"482";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"483";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"484";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"485";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"486";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"487";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"488";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"489";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"490";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"491";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"492";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"493";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"494";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"495";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"496";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"497";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"498";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"499";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"500";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"501";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"502";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"503";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"504";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"505";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"506";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"507";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"508";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"509";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"510";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"511";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"512";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"513";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"514";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"515";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"516";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"517";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"518";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"519";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"520";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"521";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"522";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"523";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"524";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"525";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"526";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"527";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"528";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"529";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"530";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"531";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"532";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"533";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"534";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"535";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"536";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"537";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"538";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"539";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"540";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"541";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
