"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"qualifier";-0,0618979567137147;-0,916191147961037;0,348644308480427;0,370189539680057;-0,15003234655572;0,131162054480107;0,0142605882124802;-0,101276436994854;-0,0825867347967054;1,18856729578573;0,264825455785219;-0,0380836631944725;-0,56370059616159;0,21450873540542;0,227764767946991;-0,0923096925627337;0,0806994571697819;0,00877404469021555;-0,0623118745888044;-0,0508127498759918;0,731284180930633;0,162937906175057;0,00241066736108653;0,445342398447501;0,058170876338522;0,059528159268631;0,00925165779398846;0,00689469198515956;7,64260690727194e-05;0,00362240103481727;0,00213474128142194;0,393765497185757;0,0188024832340358;2,041368497285e-06;0,00044724033621671;6,47640414713478e-05;7,30158370391025e-05;1,19932969318853e-05;9,16611293561402e-06;1,08353678882745e-07;5,46494267259922e-06;3,6340372469683e-06;0,000752690327011705;3,73670006258901e-05;0,00053280560207033;0,82276743292665;0,000360680753599708
"père";-0,00608792728570002;1,05962662203646;0,432311475627481;1,04500792878181;0,202303216310562;0,102743675260297;-1,57089610921543;-0,270177699640394;1,625123829458;0,231932104663722;-0,0754981501636503;-0,00219472155971148;0,381999535061833;0,155849975130118;0,37672943905787;0,0729310994693842;0,037039496143036;-0,566314181685492;-0,0974001157580914;0,585863486590943;0,0836124294208287;-0,0272173779525432;7,83362759506606e-06;0,200109141804029;0,0300450769880369;0,15935022662697;0,00565060147146321;0,00142117640366989;0,311530748332109;0,00866000309206066;0,277675089325586;0,00503675923734484;0,00051334309113744;1,12841706914205e-08;0,000341850685988244;5,69015716118769e-05;0,000332483352478868;1,24605240766017e-05;3,21396340569141e-06;0,000751321231830774;2,22243840410945e-05;0,000804088129417636;1,63776834141402e-05;1,73541503368339e-06;0,000304460344040189;1,41957198383894;0,000613543801887779
"présence";0,0310255675236164;1,01362314023081;0,155518444061781;-1,08993284052367;-0,533531598730087;0,357606015781123;0,029045375368597;0,680510474192722;2,12247774868036;1,04197452998051;0,0121158049776715;0,0105139526644609;0,343496882301241;0,0527021321389702;-0,369356734054403;-0,180803331631963;0,121185622779896;0,00984290461454003;0,230611572467962;0,719265830157994;0,353104608882655;0,00410580724849313;0,000194240534642162;0,174819803655869;0,00371210272411886;0,165496715314025;0,0375219830163643;0,0164370476403173;0,000101680193636594;0,0524523636383798;0,45219596484463;0,097055476790853;1,26216471661803e-05;4,39603824096126e-07;0,000469218391114945;1,10455106302621e-05;0,000542527141202011;0,000129999680397389;5,84025251284132e-05;3,85279569326855e-07;0,000211490868695085;0,002057350491845;0,000495833880862282;6,70388477349528e-08;0,000456690516060283;1,45284480886038;0,000963963177941486
"préparer";-0,189394398283932;1,85871181854926;-1,39803122390259;-0,710150370411582;-0,0990022360340972;-1,56978444098079;1,00619492894675;1,87676706325205;-1,01662779988451;0,773504294825268;-0,438518240298639;-0,0492601423262942;0,483437786729246;-0,363618025084363;-0,184705084398016;-0,0257497807846978;-0,408289821055792;0,261704178460475;0,488133828068664;-0,264417694340155;0,201182991674179;-0,114055490159762;0,00365924150273894;0,297179011182634;0,151651370895741;0,0355178734206517;0,00065314847245265;0,160121864998096;0,0616883343104395;0,201684535368808;0,0524470144636824;0,0270388189305674;0,00835878645418709;1,63815975497029e-05;0,00157777879026398;0,000892597641805401;0,000230315214764366;4,47622594295224e-06;0,0011253873608519;0,000462366373133578;0,00160858027540313;0,000472004300577573;0,000273241997615985;8,78207856939935e-05;0,000456690516060283;2,04334178986551;0,00190679509980703
"provenir";0,186708039352509;0,741981957957759;0,324002562686671;-0,593759899952149;-0,278305643199509;1,90974161097408;0,0733833965295736;-0,553202712982121;-0,0829983807604395;0,375916487755913;-4,10623010038528;0,0397266986509266;0,157874796127874;0,0689394640671018;-0,126336930633546;-0,0592163275806506;0,406344203192355;0,0156141111546231;-0,117707397858872;-0,0176599340468653;0,0799854204392255;-0,873700813072022;0,00328200301421203;0,0437055739644312;0,00751736459317768;0,0229152274481374;0,00476345491259155;0,218713679307893;0,000302824172188423;0,0161724784308696;0,000322620658229626;0,00589387787295947;0,676410895625308;1,06134546989977e-05;0,000167616753215049;3,1961534671192e-05;0,000107337743580815;2,35816809367308e-05;0,00111040128503147;1,63955636663621e-06;9,31749860407303e-05;2,09734547384835e-06;4,30242672451641e-05;0,00513354411244029;0,000304460344040189;2,12697778770012;0,00137738910317239
"propos";0,736625201237195;-0,691820169498869;0,83041375912764;0,114463226403324;0,125371716735345;0,163770498080285;-0,387245629830792;0,616501979170045;0,299840424881319;0,526653613728245;-1,67699014643435;0,314783940087521;-0,295637290743121;0,354862845531287;0,0489138646653039;0,0535754178695016;0,0699844677717019;-0,165482670067595;0,263451374931187;0,12813157923885;0,225056242051276;-0,716632508494059;0,170854244934467;0,127073872723355;0,165149584554985;0,00284809256708531;0,00323293422126196;0,00537920076520457;0,0282025034068002;0,0671732896768363;0,0140816320454175;0,0386890628487639;0,377315582255822;0,000206506579044656;0,000182149165369708;0,000262439873401012;4,9862346622997e-06;5,98191024401261e-06;1,02073283762615e-05;5,70707785899857e-05;0,000144647088719966;3,42153601739266e-05;0,000105557934561204;0,0010702907410709;0,000380575430050236;1,16306265190238;0,000514809990961408
"prolonger";0,204223848462295;1,11633672019776;0,289260384144873;-0,389003053876992;0,715945191945591;1,24480942600417;0,583203704007814;-0,480143596853662;-0,870907244153905;1,12283237555193;-1,37550763012436;0,0719037632412782;0,393043279866818;0,101843689330309;-0,136961396510308;0,252072194129138;0,438276346870627;0,205336161129862;-0,169050440337556;-0,306631712017306;0,395330290263498;-0,48429297419343;0,00895579195733951;0,22564135777655;0,013665476716904;0,0224329615455641;0,0718978217635289;0,211938866289751;0,0436228075727855;0,0277861519805435;0,0810167626665721;0,119929599296213;0,173112402434247;1,58728041866154e-05;0,000474276021031317;3,18433436731768e-05;5,75899588695486e-05;0,000195074409297461;0,000589720850612282;0,000129443811983724;8,7737050388024e-05;0,000288658634464816;0,000479811441462776;0,000720056797279008;0,000380575430050236;1,40839307717652;0,000754898409133338
"problème";0,390677789387134;-0,11773240567315;-0,12612176835546;0,984783987659852;0,739426948037745;-0,270619630844501;-1,81195055950552;0,264650584457629;1,36851016081845;-1,01483249085202;0,606747137105176;0,134826859879938;-0,0406306449822065;-0,0435258989679122;0,339858922936238;0,25518372485656;-0,0933935740392866;-0,625322480141667;0,091333595707572;0,472286709685721;-0,350228965563561;0,209394579009378;0,0318324204468421;0,00243759446205926;0,00252329546192148;0,139638019912913;0,0744882656161781;0,00972891926690348;0,408984536357166;0,00819922818837478;0,194297971460338;0,0951538556044878;0,0327158932228169;4,64695189893188e-05;4,2201002726708e-06;4,84295949249759e-06;0,000295265490135862;0,000166464366413279;2,2297148606611e-05;0,000999593493710568;2,13243817487485e-05;0,000570199439873139;0,000313559136699323;0,00011208466688547;0,000304460344040189;1,42906938158101;0,000621780879090374
"pratique";0,188899900036525;1,005621805448;-0,795423159840201;-0,384789994135585;1,09885497009645;-0,0478583679307867;1,00647911318202;1,13526453626814;1,61765821580511;-1,2534793138944;1,2185386923331;0,0569239481006813;0,30303861172593;-0,239696403545309;-0,115954352816493;0,331133914183392;-0,0144218565057401;0,303296956706251;0,342105737115668;0,487472424830958;-0,377729111532646;0,367199946996421;0,00573593420411587;0,137071532207303;0,0773558127355994;0,0164315204360036;0,126790452929855;0,000234514801718927;0,0972595419416187;0,116286657337019;0,209244588532394;0,111887222310718;0,101702222563651;1,90121940658141e-05;0,000538813100102566;0,00033710504052909;7,88889767931225e-05;0,000643353304699325;1,2203504085089e-06;0,000539732184267142;0,000686693482353233;0,00139425534496365;0,000837149698015543;0,000791129229181762;0,00053280560207033;1,627792606436;0,00141177967628055
"plonger";-0,225485474317305;0,897622221308059;0,741422720609047;1,7547205810953;0,324717995695324;-1,9603938705115;-3,55903089532483;-1,47673007582539;-0,0903309514202605;-1,28764304805423;-0,0120965326051115;-0,0451443672745731;0,179712628297846;0,148439981361226;0,35131198857513;0,0650116753760575;-0,392489765299268;-0,712552320128615;-0,295655607574334;-0,0180851279202108;-0,257798560443455;-0,00242184252589833;0,00331895423137192;0,0443494780587612;0,0272930260397238;0,138761686343785;0,0044961618216893;0,159795513309196;0,493866560485922;0,0799026904050693;0,000264958152701376;0,0479469011273543;4,07002442479432e-06;2,32198351932257e-05;0,000367967263899839;0,000251046270650931;0,00140617033843177;4,8154259428401e-05;0,00175512747489985;0,00578476217713958;0,000995919493156002;3,72644882835567e-06;0,000757204118984188;6,68257426091611e-08;0,000456690516060283;2,55439092274555;0,00297986587891834
"placer";0,91264144039129;-0,197727811810617;1,66226108224564;5,42554795034381;-0,389678701916438;-0,454752616474798;-1,4729451444902;2,61925907235171;0,280287492025909;0,81819051640577;-0,374610076925025;0,138615519707068;-0,0300316665249378;0,252470656718727;0,824053254156509;-0,0591859117878363;-0,0690695901818538;-0,223716618232866;0,397823221139094;0,0425711507883145;0,12426994724495;-0,0568972306124997;0,0286589327996393;0,00113431157445987;0,0723125877247573;0,699256258666602;0,00341301407132623;0,0045323542085205;0,044587669387275;0,132498693879983;0,00134464324409629;0,0102040827520713;0,00205745169126426;0,000443781457682785;2,083072103394e-05;0,00147220150242344;0,0156839697008951;8,09062593310215e-05;0,000110184167707012;0,00115595766408439;0,00365532247044277;4,18577825622788e-05;0,000356679102447434;7,47700538998638e-05;0,00053280560207033;3,5183545496824;0,0065955039702311
"pièce";0,506181198002933;0,264249407403106;0,198302388336562;2,26387428767912;-0,577501015688392;0,345019263928157;-0,121750951570072;0,241385910486781;1,53155086419226;0,940782218264793;-0,0282326276519826;0,16645249563308;0,0868957075160953;0,0652097066403278;0,744451841495637;-0,189905286231936;0,113456046468951;-0,0400365517614964;0,079377281040287;0,503634794298159;0,309366583933235;-0,0092840100531051;0,0443455884504953;0,0101906913144942;0,00517666520022822;0,612396250759885;0,0377058732361714;0,0131231737219849;0,00153237519629399;0,00566053235175561;0,201948786416022;0,067861280305406;5,87830472601193e-05;9,75108103256526e-05;2,65747257241943e-05;1,49656862612211e-05;0,00195049733232404;0,000126924730979268;4,53030493536031e-05;5,6413815680537e-06;2,21750486305116e-05;0,000892696015226088;0,000336836345792063;3,03349544883351e-07;0,000380575430050236;1,56873729727871;0,000936572045925302
"physique";0,136521104042367;2,04564392911776;-0,0219219027001029;0,325782742682992;3,50733358732064;-1,39847862846778;3,14071395793813;-0,0383673847335216;-1,11855688013576;0,254299311118982;-0,295054646067256;0,0249938507071914;0,374510002120806;-0,0040133924139224;0,0596432712049495;0,642111508522561;-0,256029031572101;0,574991949628073;-0,00702417910242959;-0,204781845749936;0,0465563112870592;-0,0540176687406485;0,000956638725730007;0,18111134499313;1,87612016113344e-05;0,00376091943534982;0,41244649501627;0,0639401760465483;0,302403717030285;4,24099545865572e-05;0,0319451194038401;0,0014704294307424;0,00190398876190215;8,51180324963323e-06;0,00191109411694459;2,19471678182118e-07;4,84705718206968e-05;0,00561792764168706;0,000893169039860457;0,00450483368804417;6,72274110803804e-07;0,000571397241938977;2,95333260628355e-05;3,9758217764899e-05;0,000456690516060283;2,88068145585057;0,00378976662357193
"philippe";-0,460638626106698;1,60765589629873;-0,846759898644278;-0,786271659307912;-0,628224478951338;-1,14710312211355;-1,86462204873081;-0,18438379182844;-0,131397761019916;1,01038541120717;-0,920307446669495;-0,137406732319424;0,479557576991593;-0,252585224376922;-0,234541814988496;-0,187396948330993;-0,342176453970501;-0,556209592956507;-0,0550009766700338;-0,0391954472607627;0,301394086098713;-0,274524175371253;0,0287630640530248;0,295418601822765;0,0739249080956842;0,0578561051680208;0,0349469475702865;0,113614340909841;0,281499777814206;0,00258675303368623;0,00116420743584401;0,0613047354749372;0,0489205586217016;4,84521107919317e-05;0,000590171444870776;0,000163724081127736;0,000141168318365996;9,01201086817658e-05;0,00030046709684031;0,000793914306122639;7,76314112247682e-06;3,94246573322732e-06;0,000233112805414891;0,000193400623320595;0,000228345258030142;1,77260594675426;0,00071749090633321
"personnalité";0,621742904459397;-0,232623510709911;-0,00231518102950029;-0,589844932869652;0,108553534800159;1,97384044566381;-0,285498121418817;0,200449413146655;-0,740736209393837;-1,15245314328929;1,04749906745877;0,222730890782367;-0,0833341906851202;-0,000829381934758716;-0,21130387878854;0,0388878189524929;0,707101339752686;-0,102275796706673;0,0718082603383742;-0,26535861458121;-0,412850574326942;0,375252212313791;0,0847391391423726;0,0100024590686947;8,93692405965956e-07;0,0526535410990947;0,00168738975100918;0,544001686189278;0,0106721240320055;0,00494386940221383;0,0598314484508542;0,128977623658299;0,102489825513773;0,000147116851592939;2,05943437871076e-05;2,03990835719213e-09;0,000132408678958747;4,48465136155021e-06;0,00148273942188245;3,10203902168038e-05;1,52915083082808e-05;0,000208817982914884;0,000505460590454169;0,000417588025699114;0,000380575430050236;1,39392124637554;0,000739464317665225
"percevoir";0,423174136476104;0,779926235975851;0,517732565306865;-0,150675973607297;0,828840686101416;0,99743978469316;1,38168206250742;-0,123027028204191;-2,30139289504319;-1,48540181003877;-0,384937870357379;0,120488809876716;0,222065518339312;0,147412082287703;-0,0429014137965491;0,235992749172655;0,28399734818896;0,393401233652488;-0,0350290316285176;-0,655267104203429;-0,422932974521228;-0,109601938960788;0,026265363138671;0,0752297181934168;0,0299028048717521;0,00229891384015256;0,0658191689167413;0,0929463491735061;0,167241246936136;0,0012460666782979;0,386426327060982;0,143363474872738;0,00926056631760445;4,08912352981343e-05;0,000138898980110395;6,12072634752384e-05;5,1841792561669e-06;0,000156867913595007;0,00022717752871565;0,000435921446610162;3,45615382906562e-06;0,00120940993850402;0,000503825210214594;3,38355527558093e-05;0,000228345258030142;1,70410690335357;0,000663110139608148
"penser";-1,73519765622777;0,383486133440634;-0,436924122514239;-0,139299624141449;0,272695544349829;0,0825397727804711;0,974271531876703;1,10758629406019;1,15746431120233;-0,836953767814733;1,01483885416062;-0,588438598708254;0,130047457231138;-0,148169297872982;-0,0472391576464997;0,0924762567626096;0,0279908101871378;0,330394046419583;0,375603623302551;0,392518209608108;-0,283826975300989;0,344151198633579;0,500356090113061;0,0206071443858801;0,0241295440497513;0,00222623332960177;0,00807239610383961;0,000721143360298648;0,0942157028922183;0,114427779492725;0,110748154584589;0,0515691137845598;0,0729266979034773;0,00137505445555413;6,71616446375009e-05;8,71834474812778e-05;8,86179873007259e-06;3,39608128672171e-05;3,11134758288254e-06;0,000433492929437682;0,000560243902629009;0,00061183907674246;0,000319907874619856;0,000470344603401146;0,000456690516060283;1,60095373334196;0,00117052193163415
"partiel";0,550083120131635;-0,420483814558068;-0,40189470289415;-0,298998652450116;-1,99902609029118;-0,822176181691669;1,03496228908733;-0,742950078429369;-0,584059003745254;0,623107834505847;1,13061147108667;0,183023885473633;-0,139903550395758;-0,133718573399156;-0,0994829565206532;-0,665116795659362;-0,273554802556159;0,344353085079432;-0,247194660389768;-0,19432835565966;0,207320698939155;0,376177520862346;0,0548853183727844;0,0270417825879076;0,0222833201501242;0,0111950881825816;0,473479925422988;0,0780985767041392;0,116046109233419;0,0561970936872629;0,0307788927559221;0,0311983351831261;0,0987955577197457;0,000115158867047403;6,72882624087775e-05;6,14702969304221e-05;3,4023517341675e-05;0,00152081949675172;0,000257258971586654;0,000407652207273894;0,000210068054132366;0,000129823763075011;0,000147763500313049;0,000486482835497322;0,000380575430050236;1,53239119691347;0,000893675894496082
"parcours";-1,05271564306709;1,01371795122135;-0,318824340622848;-0,444029363019985;-0,0473160856970176;-0,302626816184275;-1,37783994890411;-0,549027552759639;0,796097733133082;0,485370189652799;-0,354764441741352;-0,440025806791693;0,423725117303084;-0,133265748097615;-0,185600337554419;-0,019777704378359;-0,126495326468517;-0,575924884501516;-0,229488650087944;0,332761795280548;0,202880436612832;-0,148288391766867;0,275379249078486;0,215318096452886;0,0192117879069786;0,0338237647329324;0,000363405731544624;0,0144956489165529;0,281765998924399;0,0420428721818727;0,0783396862195381;0,0259334742596171;0,0133260155951929;0,000590460616235893;0,00054752386911241;5,41591354251146e-05;0,000105049058195124;1,1928515573004e-06;4,87959300591274e-05;0,00101150102554213;0,000160604260604709;0,000337677059285844;0,00012552059271009;6,70577457655939e-05;0,00053280560207033;1,30922682403217;0,000913268696708596
"ordre";0,772476182885834;-0,934942058686882;-0,396881165705406;0,408829450147305;-1,8907711072904;-0,207426191801468;1,62925324563785;-2,21505940501143;-0,252153713487228;-0,0384970377009279;0,254268470282175;0,213392810097247;-0,258273222659066;-0,109636502847447;0,112937158646792;-0,522316375280417;-0,057300482444554;0,450073330607919;-0,61189944938093;-0,0696562440235751;-0,0106346205066555;0,0702404353619543;0,0716263113743709;0,0884726393337671;0,0143806711196805;0,0138508441171995;0,280314394298217;0,00328960205461786;0,190309979117052;0,330573613670902;0,00379641011508198;7,88065762587626e-05;0,00330672822285321;0,000317935467489807;0,000465734249635535;8,39246930919298e-05;8,90539378257143e-05;0,00190478822203906;2,29242940566918e-05;0,00141431442905695;0,00261420438225812;3,38765768441005e-05;7,89629576969603e-07;3,44471902007507e-05;0,00053280560207033;1,88372815434234;0,00189062432000564
"opération";0,900936185336015;-1,40963507985595;-1,58854047208089;0,694176088758945;-1,256697010258;-0,101398157967479;1,36393043003541;-2,10722448067653;0,122308515560229;-0,47658568572278;-0,673935943014317;0,237494634630192;-0,371592099086828;-0,418753120534742;0,182990870221661;-0,33127629031879;-0,0267294386335248;0,359543954848976;-0,555482748132063;0,0322415912335723;-0,125632142590096;-0,177655391309035;0,0838298849743839;0,173045936865279;0,198227161633386;0,0343589288074643;0,106545979954595;0,000676370607397755;0,114756482798336;0,257411209321602;0,000768535963099089;0,0103919785811392;0,0199875304933194;0,000308907752339706;0,000756230422575917;0,000960367191139814;0,000183391856524839;0,000601037972138601;3,9129191806964e-06;0,000707986838931568;0,00168990524127054;5,69316980459234e-06;8,64415876982237e-05;0,000172853423385065;0,000380575430050236;2,03078533778776;0,00156952697829721
"opposer";0,759037716443061;-0,430630269580274;0,882658504481057;-0,917415874971144;-0,139367789163455;1,62919394917364;-0,450002796497952;-0,0869183477635677;-2,56367565003531;0,529765515070994;2,87035810739581;0,16822657550152;-0,0954411803121776;0,195624821177486;-0,20332814511557;-0,0308882752441519;0,361080500955367;-0,0997347401598277;-0,0192638332401128;-0,568190968589932;0,117412661437724;0,636161424405901;0,0541533119172503;0,0146975388196231;0,055697988910453;0,0546160537336156;0,00119258193337849;0,158912358128936;0,0113686976498548;0,000398580706982899;0,307301345081797;0,0116861410488934;0,329975402069215;0,000306969689822019;9,88047650747036e-05;0,000415101404226607;0,000448436840732492;1,0348886024826e-05;0,00141421148334359;0,000107894475414206;4,02523932452728e-06;0,00350182903562855;0,000149532691940101;0,00438976173335743;0,00053280560207033;2,12872847312299;0,00241440054696238
"odermatt";-5,05010047361547;-2,16317633030321;0,241524491308619;0,496125672000424;0,354569269816204;0,457194335534753;0,759625796235197;0,409928377081132;-0,253330410814758;0,256897191698967;0,204953771548594;-0,896398703132039;-0,383966312603182;0,0428708778993209;0,0880628833614675;0,0629364574614442;0,0811525258940565;0,134834461644559;0,0727627633375532;-0,0449664423321226;0,0455995500842685;0,0363795326405952;0,83902011380432;0,129805584874228;0,00145965584913109;0,00559043035046819;0,00270171550894089;0,00438013809380575;0,0113384509554405;0,00310301118149542;0,00105023620212072;0,000961825957575852;0,000588837222477642;0,00970601111037115;0,00178083872582739;2,22005175452456e-05;9,36750960640401e-05;4,78457021989634e-05;7,95504111908449e-05;0,000219603954295158;6,39523802467539e-05;2,44239218463898e-05;2,51165196768214e-05;1,59864699619398e-05;0,000380575430050236;3,59818307535022;0,00492728019627673
"observer";0,396120520535122;0,266272188608523;-1,69021097245861;-0,659593204268903;1,22712835339864;-1,40763174166183;0,645249779887816;1,75600307970202;-0,914080095691175;-0,105739958534024;0,00570181606207815;0,117560211791006;0,0790239668588367;-0,501618950781165;-0,195753344676536;0,364185801143067;-0,417755397902529;0,191496518986791;0,521144659904395;-0,27127968401695;-0,0313813884300647;0,00169217869083314;0,0213899065811397;0,00814972624197087;0,296204617144059;0,0409445456709551;0,134090892718147;0,172046599999271;0,0338993926641833;0,235939030968312;0,0566581910886279;0,00067520853328502;1,88839004857986e-06;3,58299893718259e-05;1,61898793788338e-05;0,000652339731637881;9,93446175485733e-05;0,000343852335754646;0,000452449487014897;9,50709267267334e-05;0,000704113293329952;0,000190792149795735;2,55311436233304e-06;7,42366564296826e-09;0,000228345258030142;1,76763389655674;0,000713471515966591
"obligatoire";0,382745192300211;0,687451547124451;0,524717315136973;-0,506936366652047;-0,34970532216964;2,5143907435967;-0,203346532997629;-0,0102202148981901;-0,837076536963366;-0,509013436631769;3,57365812966304;0,082799266965336;0,148716392318377;0,113512096118723;-0,109665543555509;-0,0756517519018537;0,543938146376342;-0,0439899552257209;-0,00221093907597564;-0,181084766180642;-0,11011487610159;0,773089458661896;0,0133558658325294;0,0363307150547692;0,0190923389325889;0,0161751739816892;0,00728319835423198;0,367140152144375;0,00225168733679738;5,34524546746869e-06;0,0317777315510273;0,0104644521828255;0,496123339383698;3,34511833374011e-05;0,000107913600923383;6,28699027564059e-05;5,86811873575229e-05;2,79252121374116e-05;0,00144363544180654;9,44203360073585e-06;2,38512998702664e-08;0,000160000866661878;5,91630412555222e-05;0,002916204695016;0,000228345258030142;2,16143980070896;0,00106678840282131
"nécessaire";0,260432107541584;-0,039805627631222;-0,339543049591447;-0,563900585550652;0,705100483930694;0,30716984699245;-1,50850965314624;-0,876908847328489;-0,0483175942606028;-0,385150395724353;-2,04392027047881;0,0895010725193477;-0,0136797509298323;-0,116688634868388;-0,193792185139895;0,242317470535509;0,105563138934544;-0,51842007169112;-0,301361775544795;-0,0166050052303483;-0,132362226086416;-0,702421287754159;0,0154182367960265;0,000303718895182989;0,0199338476652622;0,0499045630419174;0,0738265851755203;0,0136620732350813;0,308975347520413;0,0981182069678129;0,000263995339678794;0,0149386654817848;0,404654759881319;2,06499871026186e-05;4,82413758902575e-07;3,51010755140386e-05;9,68134785764555e-05;0,000151367542225392;2,87268427162019e-05;0,000692830377115352;0,00023412060481747;7,10790048753915e-07;4,51638993230706e-05;0,00127191659980946;0,000304460344040189;1,36882079306963;0,000570458323501221
"météorologique";-0,30303485886449;1,44110024864597;-2,18962062127598;-1,34986118769817;-2,77819531624104;-1,58602907498834;-0,187518680290443;3,30772860752434;-1,40128161736383;-0,433448104764562;-0,949116579989715;-0,0527136396237598;0,250682840427954;-0,380889752338062;-0,234811587211625;-0,483273730466224;-0,275893556949258;-0,0326193236401681;0,575387314989428;-0,243756294130333;-0,0753993361548487;-0,165101102711375;0,0043733238310775;0,0833973101117749;0,173668075516349;0,0599092916187473;0,240113789788898;0,0763066755077278;0,00100022456288066;0,292469939920754;0,0465176002533714;0,00396374876525229;0,0182800201231639;4,19379474898864e-05;0,000948441129539113;0,00218957457685356;0,000832147309813021;0,00352490602002603;0,00114879961639901;1,6058725281414e-05;0,00499668223825617;0,000896753008598784;8,5801762608003e-05;0,000411396993033052;0,000456690516060283;2,99058530493511;0,00408445751229739
"médicament";0,292079146154958;1,51280069613067;0,290968026631158;1,32558651423308;2,37582686279127;-0,899143216933212;2,12165634328885;0,786240157207255;0,141923350199712;-0,774505615466663;0,608966013117628;0,0713042331127947;0,369314601573339;0,0710329794934102;0,323610675621142;0,580002080566999;-0,219504604782636;0,517952344351372;0,191941986239591;0,0346472378463478;-0,189077274702468;0,148664686023396;0,0077808633841553;0,176005937855074;0,00587317594568625;0,110645141743238;0,336295736260961;0,0469675839055177;0,245221616698605;0,0316469726598844;0,000913848899110348;0,0242371346869708;0,0144119879607915;3,24669765636359e-05;0,000870971969178509;3,22204264430013e-05;0,000668739384501679;0,00214817829272363;0,000307679450661061;0,00171313199840836;0,000235261677882969;7,66564063476556e-06;0,000228291577252776;0,000141132442202915;0,000380575430050236;2,16100653023579;0,00177726793413066
"municipal";0,495286526021651;0,0637486873039844;1,20219406120553;-0,901558024621774;-0,633543677932141;1,48915134683619;0,143456890988972;-0,270344118787528;-1,36708771610026;-0,243058797759393;-0,878817097174037;0,175988058249419;0,0226515503756853;0,427170511118034;-0,320346784772886;-0,22511438498248;0,529133824968525;0,0509739279411452;-0,0960602278174787;-0,48576147335492;-0,0863650505530689;-0,312266347583397;0,0498381740306376;0,000696191613042206;0,223333584651547;0,114005543111955;0,0532681131108595;0,286972683280217;0,00249731833792411;0,00833446998579481;0,188878207348278;0,00531712942126981;0,0668585851084749;0,000112030176370191;1,85594236549605e-06;0,000660041358257501;0,00037120118972138;0,000183305339555998;0,00101274397950253;9,39863582229642e-06;3,3377656825851e-05;0,000853522068889731;2,69801701179363e-05;0,000352710986581855;0,000456690516060283;1,44792103082399;0,000957440391917672
"moyen";0,502597225635154;-0,476350747786372;0,118434196878207;-0,513812621872891;-0,151571554675805;-0,241717966020766;-0,461411359857662;-0,901075913275727;0,510916856109658;-0,452657673871913;1,3031294186155;0,250427851519183;-0,237350085223698;0,0590119084583637;-0,256016118705106;-0,075523176119636;-0,120440201052979;-0,229906274093879;-0,448976821812252;0,254573252804538;-0,225544597064098;0,649307007500715;0,113980917120415;0,0863342011546887;0,00481395467305976;0,0822414987384096;0,00677161843270481;0,0167928195552615;0,0573786756432906;0,205641031596206;0,0585912050435974;0,0409578539437857;0,32649622409858;0,000115361837973582;0,000103627660945335;6,40584213282955e-06;0,000120567853735376;1,04919787731042e-05;2,66833194232987e-05;9,72296131857345e-05;0,00037080429356935;0,000119212681012472;9,35754162194233e-05;0,000775527301717697;0,000456690516060283;0,971568525880704;0,000431090912078857
"montant";0,60335472182956;-0,505661961118435;-1,02414208682986;0,166853809931153;-0,619602601688694;0,727250887794725;0,847641286940345;-0,833105429075906;1,74204412889665;-1,36175543290038;0,242559919839109;0,20145730198636;-0,16883814896675;-0,341956222763607;0,0557117018541715;-0,206882392602199;0,242825648696419;0,283023436364995;-0,278169981835713;0,581660335870935;-0,454683730070938;0,0809896156487169;0,0705611514647524;0,0417905412461533;0,154630955604984;0,00372547787810207;0,0486084516824302;0,0652983990481805;0,0831814360296581;0,0755118649008574;0,292602833074268;0,159229637320328;0,00485925175028921;0,000166252209021476;0,000116773033455081;0,000479007617909674;1,27143525141763e-05;0,000175326861327173;0,000241540807032219;0,000328130195460139;0,000316972745907634;0,00138592681398536;0,00084687678141286;2,68695302385545e-05;0,000456690516060283;1,4823791917816;0,00100355369229429
