infraction;0;0;0;0;0;0;2;1;2;0;0;0
indépendant;0;0;0;0;0;2;0;1;0;0;1;0
hommage;0;0;0;0;0;1;1;0;0;0;0;1
générer;0;0;0;0;0;0;0;0;1;0;0;3
garantir;0;1;1;1;0;0;1;0;0;1;0;0
fsr;0;0;0;0;0;4;0;0;0;0;0;0
frontalier;0;0;0;0;0;2;0;0;0;1;1;0
fournir;0;0;0;1;1;2;0;0;0;0;1;1
former;0;0;0;1;0;0;1;3;0;0;0;0
financement;0;3;0;0;0;0;0;1;1;0;0;0
favoriser;0;0;0;1;0;0;0;0;0;1;1;2
exposer;0;1;0;1;0;0;0;0;0;0;0;2
explosif;0;0;0;0;6;0;0;0;0;0;0;0
exercice;0;1;0;0;0;1;1;0;0;0;0;1
espoir;0;0;0;0;0;2;0;0;0;0;0;1
entamer;1;0;2;0;0;1;0;0;0;0;0;0
encourager;0;1;0;2;0;0;1;0;0;0;0;0
emji_vague;0;0;0;0;1;0;0;0;0;0;2;1
emji_spectacle_vivant;0;0;0;1;0;0;0;0;0;3;0;0
emji_haut_parleur;0;1;0;0;0;2;0;2;0;0;0;1
emji_drapeau_union_européenne;0;0;1;0;0;0;1;4;0;0;0;0
emji_drapeau_australie;0;0;0;0;3;0;1;0;0;0;0;1
durée;0;0;1;1;0;0;0;1;0;0;0;1
drogue;0;0;0;3;0;0;0;0;1;0;0;0
document;0;0;2;0;1;0;0;0;0;0;0;1
dispositif;0;0;1;1;1;0;1;0;0;0;1;0
disposer;0;0;0;3;0;0;1;0;1;0;0;0
disparaître;0;1;0;0;0;1;0;0;0;1;1;1
diriger;0;0;1;0;1;1;2;0;0;0;0;0
diminution;0;0;0;2;0;0;0;0;1;0;0;0
diffuser;0;0;0;0;0;2;0;0;0;0;0;1
devancer;1;0;0;1;0;0;0;0;0;1;0;0
destiner;0;0;0;1;1;1;0;0;0;0;1;1
date;0;0;0;0;0;0;0;1;0;0;2;0
cycle;0;0;0;0;0;0;0;0;2;0;0;1
covid;0;0;0;1;0;0;0;0;1;0;0;1
couleur;0;0;0;0;0;0;0;0;1;1;0;1
cop30;0;1;0;0;1;0;0;0;1;0;0;0
consultation;0;0;0;2;0;0;2;1;1;0;0;0
constater;0;0;0;1;1;0;0;0;1;0;0;0
conservateur;0;1;2;0;0;0;1;0;0;0;0;0
conduire;0;0;0;1;0;3;0;0;0;0;0;1
collaborateur;0;1;1;3;0;0;0;0;0;0;0;0
clé;0;0;1;0;0;0;0;2;0;0;1;0
chef;0;2;0;0;1;0;0;0;0;1;1;0
champignon;0;0;0;1;0;0;0;0;2;0;0;0
chambre;0;1;2;0;0;0;1;1;0;1;0;0
catastrophe;1;0;1;0;0;0;1;1;0;0;0;0
bénéficier;0;0;0;2;0;0;1;1;0;0;0;0
bois;0;0;0;1;0;0;0;0;0;1;0;1
baser;0;0;1;1;1;0;0;0;0;1;0;1
avancé;0;0;0;0;0;0;0;0;0;2;1;0
autriche;2;0;0;0;0;0;0;1;1;0;0;0
automne;1;0;0;1;0;0;0;0;0;0;2;0
auteur;0;0;1;0;0;0;1;1;1;1;0;0
australien;2;0;0;0;2;0;0;1;0;0;0;1
apprêter;0;0;0;0;0;0;0;0;0;2;2;0
approuver;0;0;0;0;0;1;2;1;0;0;0;0
annuler;0;0;1;0;0;0;2;0;0;1;0;0
analyse;0;0;1;0;0;0;0;0;1;0;1;0
amélioration;0;0;0;1;0;1;0;0;0;0;0;1
ambitieux;0;0;0;0;0;0;0;1;0;3;0;0
alémanique;0;0;1;0;0;0;1;0;0;1;1;0
altitude;0;0;0;0;0;1;0;0;0;0;4;0
air;0;0;0;1;1;1;0;0;0;0;1;0
agression;0;1;0;1;2;0;0;0;0;1;0;0
agent;0;0;0;0;3;0;0;3;0;0;0;0
agence;0;0;0;1;0;0;0;0;0;0;1;1
afp;0;1;1;0;1;2;0;0;0;0;0;1
affrontement;2;0;0;0;1;2;0;0;0;0;0;0
énergie;0;0;0;0;0;0;0;0;0;3;0;0
émotionnel;0;0;0;0;0;0;0;0;0;1;0;2
élu;0;0;0;0;0;0;1;2;0;0;0;0
église;0;1;0;0;0;0;0;1;0;0;1;0
écrivain;0;1;1;1;0;0;0;0;0;0;0;0
zelensky;0;0;2;0;1;1;0;0;0;0;0;0
volonté;0;0;1;0;0;0;1;2;0;0;0;1
viral;0;0;0;0;0;0;0;0;0;1;0;4
violer;0;1;0;0;0;2;1;0;0;0;0;0
val;5;0;0;0;0;0;0;0;0;0;0;0
univers;0;0;0;0;0;0;0;0;0;3;0;0
uniquement;0;1;0;1;2;0;0;0;0;0;0;0
témoignage;0;2;0;1;1;0;0;0;1;0;0;0
télévision;0;1;0;0;1;2;0;0;0;0;0;0
trace;0;2;1;1;0;0;0;0;0;0;0;0
tomber;1;0;0;1;0;1;0;0;0;0;2;0
thomas;0;0;0;2;0;0;0;0;0;1;0;0
tenue;1;0;0;1;1;0;0;0;1;0;0;0
temporairement;0;0;0;0;0;0;0;0;0;0;2;1
syrien;0;1;1;0;0;1;1;0;0;1;0;0
syndicat;0;0;0;0;0;0;5;0;0;0;0;0
symbole;0;0;1;0;0;0;0;1;0;1;0;0
suède;4;0;0;0;0;0;0;1;0;0;0;0
supporter;4;0;0;0;0;0;0;0;0;0;1;0
studio;0;0;0;0;0;0;0;0;0;1;0;2
structure;0;0;0;0;1;0;0;0;0;4;0;0
stress;0;0;0;1;0;0;0;0;0;0;0;2
stationnement;0;0;0;1;0;1;0;1;0;0;0;0
soulever;1;0;0;1;0;0;1;0;1;0;0;1
sommet;0;0;1;0;0;0;0;1;1;0;0;0
soldat;0;0;0;0;0;3;0;1;0;0;0;0
socialiste;0;0;1;0;0;0;2;1;1;0;0;0
sion;0;0;0;0;1;1;0;2;0;0;1;0
sembler;2;0;0;0;0;0;0;0;0;0;0;2
secours;0;0;0;0;2;0;0;1;0;0;0;0
seconde;5;0;0;0;0;0;0;0;0;0;0;0
score;2;0;0;0;0;0;0;0;0;0;0;1
scandale;0;2;2;0;0;0;0;0;0;0;0;0
saluer;0;0;0;1;0;0;1;0;0;1;0;0
réussir;1;0;0;0;0;0;0;0;0;1;1;0
réel;0;0;0;1;0;0;0;0;0;0;0;2
routier;0;1;0;1;0;0;1;0;1;0;0;1
roi;0;0;3;0;0;0;0;0;0;1;0;0
rival;0;1;1;0;0;1;0;0;0;0;0;1
risquer;0;0;0;1;0;0;0;0;0;0;1;1
richard;0;0;0;0;0;1;0;0;0;3;0;0
revoir;0;0;0;0;0;1;1;1;0;0;1;0
retirer;0;1;1;0;1;0;0;0;0;0;0;0
restauration;0;0;0;2;0;0;0;0;0;0;1;0
ressource;0;0;0;2;0;0;0;0;0;1;0;0
rencontrer;1;0;1;1;0;0;0;1;0;0;0;1
relever;0;0;0;2;0;0;1;0;1;1;0;0
relayer;0;0;0;1;0;0;0;0;0;0;0;2
refus;0;0;0;0;0;0;4;0;0;0;0;0
reconnaissance;0;0;0;0;0;1;1;0;1;0;0;0
recenser;0;0;0;0;0;1;0;0;3;0;0;0
raconter;0;0;1;1;0;0;0;0;0;3;0;0
raclette;1;0;0;0;0;0;0;0;0;1;0;1
puissant;0;1;0;0;0;2;0;0;0;0;0;2
publicité;0;0;0;1;0;0;0;1;1;0;0;2
préoccupation;0;0;0;2;0;0;1;0;0;0;0;0
précipitation;0;0;0;0;0;0;0;0;0;0;5;0
printemps;0;0;0;2;0;0;0;2;0;0;0;0
principalement;0;0;1;1;1;0;0;0;0;0;0;0
poupée;1;3;0;0;0;0;0;0;0;0;0;0
poser;1;0;0;0;0;0;0;0;1;0;0;1
podium;3;0;0;1;0;0;0;0;0;0;0;0
plr;0;0;0;0;0;0;4;0;0;0;0;0
pic;0;0;0;2;0;0;0;0;0;0;1;0
peuple;0;0;0;0;0;1;1;0;1;0;1;0
perturbation;0;0;0;0;1;0;0;0;0;0;2;0
perte;0;2;0;0;0;0;0;0;0;0;0;2
parole;0;1;0;1;1;0;1;0;0;1;0;0
parler;0;0;0;1;0;2;0;0;0;1;0;0
opposant;0;2;1;0;0;0;0;0;0;0;0;0
ong;0;0;0;0;0;0;2;0;0;1;0;1
ofs;0;0;0;0;0;0;0;0;4;0;0;0
occuper;0;0;0;0;0;1;0;2;1;0;0;0
nécessité;0;0;0;0;0;2;1;0;0;0;0;0
nourriture;0;0;0;1;2;0;0;0;0;0;0;0
neuchâtelois;0;0;0;1;1;0;1;0;1;0;0;0
mêler;0;1;0;0;0;0;0;0;0;2;0;0
ménage;0;0;0;0;0;0;0;0;2;0;1;0
musk;0;0;3;0;0;0;2;0;0;0;0;0
monter;1;0;0;2;0;0;0;1;1;0;0;0
modifier;0;0;0;0;1;0;1;0;0;1;0;1
mode;0;0;0;0;0;0;0;0;0;3;0;0
mexique;5;0;0;0;0;0;0;0;0;0;0;0
matériel;0;0;0;0;4;0;1;0;0;0;0;0
marier;0;1;0;0;0;1;0;0;1;0;0;0
malfaiteur;0;5;0;0;0;0;0;0;0;0;0;0
majoritairement;0;2;0;0;0;0;1;0;0;0;0;0
maire;0;0;3;0;0;0;0;0;0;0;0;0
macron;0;2;0;0;0;1;0;1;0;0;0;0
lutter;0;0;0;1;0;1;0;0;1;0;0;0
loyer;0;0;0;1;0;0;0;0;2;0;0;0
licenciement;0;0;0;1;0;0;2;1;1;0;0;0
lever;0;0;1;1;0;0;0;0;0;0;2;1
lecornu;0;0;0;0;0;0;0;3;0;0;0;0
lara;5;0;0;0;0;0;0;0;0;0;0;0
langue;0;0;0;1;0;0;1;0;0;1;0;0
lac;0;0;0;0;1;0;0;0;1;0;2;0
journal;1;1;0;0;0;0;0;0;0;0;0;1
japon;0;0;1;0;1;0;0;2;0;0;1;0
insécurité;0;0;0;2;0;2;0;0;0;0;0;0
influencer;0;0;0;1;0;0;1;0;0;0;0;2
industriel;0;0;1;0;0;0;0;0;1;1;0;0
industrie;0;1;0;1;0;0;0;0;0;1;0;0
idéal;0;0;0;0;0;0;0;0;1;0;1;1
hivernal;1;0;0;0;0;0;0;0;0;0;1;1
hauteur;0;0;0;0;0;0;0;1;1;0;3;0
gérer;0;0;0;0;0;0;0;0;0;0;1;3
gut;5;0;0;0;0;0;0;0;0;0;0;0
genou;4;0;0;0;0;0;0;0;0;0;0;0
fusionner;0;0;0;1;0;0;0;0;0;4;0;0
frais;0;0;0;1;0;1;0;0;1;0;1;0
fortement;0;0;0;0;3;0;0;0;0;0;0;0
formel;0;0;2;0;0;0;0;0;1;0;1;0
fonder;0;1;1;0;0;0;0;0;1;0;0;0
financer;0;0;2;1;0;0;0;1;0;0;0;1
finance;0;0;2;1;0;1;1;0;0;0;0;0
fermeture;0;1;0;0;1;0;0;1;0;0;0;0
faciliter;0;0;1;0;0;0;2;0;0;0;0;0
exploitation;0;1;1;0;0;0;0;0;0;0;0;1
entendre;0;0;0;0;0;4;0;0;0;0;0;0
enseignant;0;0;0;1;0;0;1;0;1;0;1;0
engin;0;0;0;0;5;0;0;0;0;0;0;0
empêcher;1;0;1;0;1;0;1;1;0;0;0;0
emji_téléphone_portable;0;0;0;1;0;0;0;0;0;0;0;4
emji_tornade;0;0;0;0;2;0;0;0;0;0;2;0
emji_toque_universitaire;0;0;0;1;0;1;0;1;0;0;0;0
emji_tennis;5;0;0;0;0;0;0;0;0;0;0;0
emji_poing_levé;0;2;0;0;0;0;1;1;0;1;0;0
emji_immeuble_de_bureaux;0;0;0;0;1;0;0;1;1;0;0;0
emji_goutte_d_eau;0;0;0;0;1;0;0;0;0;0;2;0
emji_globe_tourné_sur_les_amériques;0;1;1;0;0;0;0;0;1;1;0;0
emji_caméra;0;1;1;0;1;2;0;0;0;0;0;0
emji_bougie;0;0;0;1;1;0;0;1;0;1;0;1
emji_billet_en_euros;0;0;0;0;0;0;2;1;1;0;0;0
elon;0;0;3;0;0;0;2;0;0;0;0;0
efficacité;0;0;0;1;0;0;0;1;0;0;0;1
détenu;0;0;0;0;1;2;0;0;0;1;0;1
dépendant;0;0;1;0;0;0;0;0;1;0;0;1
démission;0;0;0;1;0;0;0;3;0;0;0;0
dégât;0;0;0;0;5;0;0;0;0;0;0;0
douleur;0;0;0;0;0;2;0;0;0;2;0;1
disponible;0;0;0;0;0;0;0;0;2;0;0;1
disparition;0;0;0;3;0;1;0;0;0;0;0;1
dirigeant;0;1;2;0;0;0;1;0;0;0;0;0
directement;1;0;0;0;0;0;0;0;1;0;0;1
différent;0;0;0;0;0;0;0;0;0;2;0;1
dangereux;0;0;0;1;2;0;0;0;0;0;0;1
créateur;0;0;0;1;0;0;0;0;0;1;0;1
crucial;0;0;0;1;0;0;0;0;0;0;0;4
croix;0;0;0;0;0;1;0;1;1;0;1;0
couvrir;0;0;0;1;1;0;0;0;0;0;1;1
corruption;0;0;1;0;0;0;0;4;0;0;0;0
conséquence;0;0;1;0;0;0;0;0;1;0;1;0
conforme;0;1;0;0;2;0;1;0;0;0;0;0
conclure;0;1;3;0;0;0;0;0;0;0;0;0
concentrer;0;0;0;1;0;0;1;0;0;0;0;1
comparer;0;1;1;1;0;0;0;0;2;0;0;0
commentaire;0;0;0;2;0;0;0;0;0;1;0;0
collectif;0;0;0;0;0;1;1;1;1;1;0;0
classique;0;1;0;0;0;0;0;0;0;1;0;2
classement;0;0;0;2;0;0;0;0;0;1;0;0
chose;0;0;1;1;0;0;1;0;0;0;0;1
chanteur;0;0;1;0;0;1;0;0;0;1;0;0
championnat;5;0;0;0;0;0;0;0;0;0;0;0
centrale;0;0;0;0;0;1;0;0;0;0;2;0
centimètre;0;0;0;0;0;0;0;0;0;0;4;0
cardiaque;0;0;0;0;2;0;0;1;0;0;0;1
caractère;0;1;0;0;0;2;0;0;1;0;0;1
cap;2;0;0;1;0;0;1;0;0;0;0;0
cabinet;0;0;0;0;1;0;0;0;2;0;0;0
boîte;0;0;0;1;0;0;0;1;0;1;0;1
bonheur;0;0;0;0;0;3;0;0;0;0;0;1
black;0;0;0;2;1;0;0;0;0;0;0;0
bijoux;0;5;0;0;0;0;0;0;0;0;0;0
behrami;5;0;0;0;0;0;0;0;0;0;0;0
avocat;0;3;0;0;0;0;0;0;0;0;0;0
avion;0;1;0;0;1;0;0;0;1;0;0;0
attirer;0;0;0;0;0;1;0;0;0;0;2;0
article;0;0;1;1;0;0;0;0;0;0;0;2
arbre;0;0;0;0;1;0;0;0;0;0;2;0
après_des;0;0;0;0;0;1;1;1;1;0;0;0
août;0;3;0;0;0;0;0;0;1;0;0;0
alimenter;0;0;0;4;0;0;0;0;0;0;0;0
administration;0;0;1;0;0;0;0;1;0;0;0;1
accueil;0;0;0;2;0;0;2;0;0;0;1;0
accorder;1;0;1;0;0;0;2;0;0;0;0;0
abri;0;0;0;1;0;0;0;0;0;0;2;0
île;0;0;0;1;1;0;0;0;0;0;0;1
évacuer;0;0;0;0;4;0;0;0;0;0;0;0
éliminer;0;0;1;0;0;0;0;0;1;0;0;1
électrique;0;0;0;0;2;0;0;1;0;0;1;0
éducation;0;0;0;1;0;1;0;1;0;0;0;1
whatsapp;0;0;0;0;1;0;0;2;0;0;0;0
vulnérable;0;0;0;0;0;2;1;0;0;0;1;0
voyager;0;1;0;1;0;1;0;0;0;0;0;0
volodymyr;0;0;2;0;1;1;0;0;0;0;0;0
voie;0;0;0;1;1;0;1;0;0;0;0;0
virtuel;0;1;0;0;0;0;0;0;0;2;0;0
veille;0;0;1;1;0;0;0;2;0;0;0;0
valaisanne;1;0;0;0;0;0;1;0;1;0;0;0
trêve;1;0;0;0;0;3;0;0;0;0;0;0
tragique;0;0;0;0;3;1;0;0;0;0;0;0
toxique;0;0;0;0;0;0;0;0;1;1;0;2
tournoi;2;0;0;0;0;0;0;0;0;1;0;0
touchant;0;0;0;1;0;1;0;0;1;0;0;0
tirer;1;1;0;0;0;0;0;0;1;0;1;0
tir;0;0;0;0;2;1;0;0;0;0;0;0
thaïlande;0;0;0;0;0;4;0;0;0;0;0;0
terroriste;0;2;0;0;0;2;0;0;0;0;0;0
terrain;1;0;0;0;1;0;1;0;0;0;0;0
taille;0;0;0;1;0;0;0;0;1;0;0;1
sécuriser;0;0;0;3;0;0;0;0;0;0;0;1
symbolique;0;0;0;1;0;0;0;1;1;0;0;0
surprise;1;0;0;1;0;0;0;0;0;1;0;0
succession;0;0;0;0;0;0;3;0;0;0;0;0
srf;0;0;1;0;0;0;0;0;1;1;0;0
soudan;0;0;0;0;1;3;0;0;0;0;0;0
soigner;0;0;0;0;0;1;0;0;0;0;2;1
signe;1;0;1;0;0;0;0;0;1;1;0;0
signature;0;0;0;2;0;0;2;0;0;0;0;0
shein;0;3;0;0;0;0;0;0;0;0;0;0
servir;1;0;0;0;0;0;1;0;0;1;0;0
sensibiliser;0;0;0;0;0;0;0;0;1;1;0;1
résidence;0;1;1;0;0;1;0;0;0;0;0;0
république;0;1;0;0;0;1;0;0;0;0;0;1
rémunération;0;1;0;0;0;0;1;0;1;0;0;0
régaler;4;0;0;0;0;0;0;0;0;0;0;0
romandes;1;0;0;2;0;1;0;0;0;0;0;0
roman;0;0;0;1;0;0;0;0;0;2;0;0
riponne;0;0;0;4;0;0;0;0;0;0;0;0
retrait;0;0;1;0;0;2;0;0;1;0;0;0
ressentir;1;0;0;0;0;0;0;0;0;0;1;1
responsabilité;0;0;0;1;0;0;1;0;1;0;0;0
reposer;0;0;0;0;0;0;0;0;0;1;0;2
remettre;0;0;0;0;2;1;0;0;0;0;0;0
rejeté;0;0;0;0;0;0;4;0;0;0;0;0
recueillir;0;0;0;0;0;1;0;0;2;0;0;0
qualité;0;0;0;0;0;0;1;1;0;0;0;1
qualification;4;0;0;0;0;0;0;0;0;0;0;0
pénurie;0;0;0;0;0;1;0;0;2;0;0;0
publication;0;0;3;0;0;0;0;1;0;0;0;0
ps;0;0;0;0;0;1;1;0;0;0;1;0
préjudice;0;1;0;0;2;0;0;0;0;0;0;0
précaire;0;0;0;2;0;0;0;0;0;0;0;1
province;0;0;0;0;3;0;0;0;0;0;0;0
provenance;0;0;0;0;1;0;1;0;0;0;1;0
prouver;1;0;0;0;0;0;0;0;0;0;0;2
propre;1;0;1;0;0;0;0;0;0;1;0;0
promouvoir;0;1;0;1;0;0;0;0;0;2;0;0
prisonnier;0;1;0;0;0;2;0;0;0;0;0;1
prime;0;0;0;0;0;0;0;0;3;0;0;0
preuve;0;0;0;0;0;1;1;0;0;0;0;1
presse;0;0;1;0;0;0;0;1;0;0;1;0
poursuite;1;0;0;0;1;0;0;1;1;0;0;0
pire;2;0;0;0;0;1;0;0;0;0;0;1
pierre;0;1;0;1;0;1;0;0;0;0;0;0
perdre;0;0;2;1;1;0;0;0;0;0;0;0
payer;0;2;0;0;1;0;0;0;0;0;0;0
patron;0;0;2;1;0;0;1;0;0;0;0;0
particulier;0;0;1;0;0;0;0;0;1;0;1;1
participation;0;0;0;0;0;0;0;2;0;1;0;0
papier;0;0;0;2;0;0;0;0;1;0;0;0
organisé;0;1;2;0;0;0;0;0;0;0;0;0
ordinaire;0;1;0;0;0;0;1;1;0;1;0;0
norvégien;3;0;0;0;0;1;0;0;0;0;0;0
nocturne;0;0;0;1;0;0;0;0;0;1;2;0
nidwaldien;4;0;0;0;0;0;0;0;0;0;0;0
netanyahu;0;0;0;0;0;2;0;1;0;0;0;0
météosuisse;0;0;0;0;0;0;0;0;0;0;4;0
mélange;0;0;0;1;0;0;0;0;0;2;0;0
multiplier;0;1;1;0;0;0;0;0;0;0;1;1
motiver;0;0;0;0;0;0;1;1;0;0;1;0
mortalité;0;0;0;0;0;0;0;1;1;0;0;1
meurtre;0;2;0;0;1;0;0;0;0;0;0;0
melissa;0;0;0;0;1;1;0;1;0;0;0;0
légèrement;0;0;0;0;0;0;0;0;2;0;2;0
lucerne;2;0;0;0;0;1;0;0;0;0;0;0
louis;0;0;0;0;0;0;0;0;0;2;0;1
lire;0;0;0;1;0;0;0;0;2;0;0;0
libre;0;0;1;0;0;0;0;1;0;0;0;1
lausannoise;0;0;0;0;1;0;0;1;0;0;1;0
laurent;0;1;0;0;0;0;0;1;0;0;0;1
kosovo;2;1;0;0;0;0;0;0;0;0;0;0
kiev;0;0;1;0;1;2;0;0;0;0;0;0
kalmaegi;0;0;0;0;3;0;0;0;0;0;0;0
judiciaire;0;2;0;0;0;0;0;1;0;0;0;0
jordanie;0;0;0;0;0;4;0;0;0;0;0;0
jimmy;1;0;0;1;0;1;0;0;0;0;0;0
jamaïque;0;0;0;0;1;1;0;1;0;0;0;0
issue;0;1;0;0;0;1;0;2;0;0;0;0
investissement;0;0;1;0;0;0;2;0;0;0;0;1
investir;0;0;1;2;0;0;0;1;0;0;0;0
internet;0;1;0;0;2;0;0;1;0;0;0;0
inscription;0;0;0;0;0;0;1;0;0;2;0;1
inquiétude;1;0;0;0;0;1;0;1;0;0;0;0
innocence;0;3;0;0;0;0;1;0;0;0;0;0
initial;0;0;1;0;1;0;2;0;0;0;0;0
inférieur;0;0;0;1;0;0;0;0;2;0;0;1
info;0;0;0;0;0;1;0;0;0;1;1;0
inciter;0;0;0;1;0;0;1;0;0;0;1;0
incarcérer;0;3;0;0;0;0;0;1;0;0;0;0
héritage;0;0;1;0;0;0;1;0;1;0;1;0
harcèlement;0;2;0;0;0;0;0;0;0;0;0;1
gaz;0;0;0;1;1;0;0;0;0;1;0;0
gagner;2;0;0;0;0;0;0;0;1;0;0;1
fêter;3;0;0;0;0;0;0;0;0;0;0;0
fréquenter;0;0;0;0;0;0;0;0;0;1;2;0
fromage;1;0;0;0;0;0;0;0;1;1;0;0
formation;0;0;0;0;0;0;1;0;1;1;0;0
fixer;0;1;1;1;0;0;0;1;0;0;0;0
fils;0;1;1;0;0;0;0;0;1;0;0;1
facture;0;0;0;0;1;2;0;0;0;0;0;0
extrêmement;1;0;0;0;2;0;0;0;0;0;0;0
exploit;1;0;0;0;0;0;0;0;0;2;0;0
exister;0;0;0;1;0;0;0;1;0;0;0;2
excessif;0;0;0;0;1;0;1;1;0;0;0;0
examiner;0;1;0;0;0;0;0;1;0;1;0;0
examen;0;2;0;0;0;0;1;0;0;0;0;0
esthétique;0;0;0;0;0;0;0;0;0;1;0;3
escalade;1;0;0;0;0;0;0;0;0;2;0;0
erratum;0;0;0;1;1;0;0;1;0;0;0;0
envoyer;0;1;0;1;0;0;0;0;1;0;0;0
entretien;0;1;1;0;0;0;1;0;0;0;0;0
emji_église;0;1;0;0;0;0;1;0;0;0;1;0
emji_école;0;0;0;2;0;0;1;0;1;0;0;0
emji_voiture_de_police;0;3;0;0;1;0;0;0;0;0;0;0
emji_visage_avec_des_étoiles_à_la_place_des_yeux;4;0;0;0;0;0;0;0;0;0;0;0
emji_verre_de_vin;0;0;0;0;0;0;0;0;0;0;1;2
emji_tête_qui_parle;0;0;0;2;0;0;0;1;0;0;0;0
emji_tête_de_chien;0;1;0;0;0;0;0;0;1;0;0;1
emji_thermomètre;0;0;0;0;0;0;0;0;0;0;4;0
emji_seringue;0;0;0;2;0;0;0;0;0;0;0;1
emji_pierre_précieuse;0;4;0;0;0;0;0;0;0;0;0;0
emji_part_de_fromage;0;0;0;1;0;0;0;0;1;0;0;1
emji_pancarte;0;0;0;0;3;0;0;1;0;0;0;0
emji_nuage_avec_pluie;1;0;0;0;0;0;0;0;0;0;2;1
emji_drapeau_syrie;0;1;1;0;1;0;0;0;0;0;0;0
emji_drapeau_soudan;0;0;0;0;0;4;0;0;0;0;0;0
emji_colis;0;0;0;4;0;0;0;0;0;0;0;0
emji_coeur_brisé;0;0;0;1;1;0;0;0;1;1;0;0
emji_bébé;0;0;0;0;0;0;0;0;1;0;0;2
emji_bouclier;0;0;0;1;0;2;0;0;0;0;0;1
emji_arbre_à_feuilles_caduques;0;0;0;0;1;0;0;0;1;0;1;0
dérober;0;1;0;0;2;0;0;0;0;0;0;0
déplorer;0;0;0;1;1;0;1;0;0;0;0;0
délai;0;0;0;0;0;0;0;2;1;0;0;0
définitif;0;0;1;0;0;0;2;0;0;0;0;0
défaite;4;0;0;0;0;0;0;0;0;0;0;0
drame;0;0;0;0;1;0;1;0;2;0;0;0
doux;0;0;0;0;0;0;0;0;0;0;4;0
doubler;1;0;0;1;0;0;0;0;1;0;0;0
douanier;0;0;4;0;0;0;0;0;0;0;0;0
diversité;0;0;0;1;0;0;0;1;1;1;0;0
distributeur;0;0;0;0;3;0;0;1;0;0;0;0
distribuer;0;0;0;1;1;0;0;1;0;0;0;0
disputer;3;0;0;0;0;0;0;0;0;1;0;0
descente;4;0;0;0;0;0;0;0;0;0;0;0
dater;0;0;1;0;1;0;0;0;1;0;0;0
controverse;0;1;0;0;0;0;0;0;0;0;0;2
contraint;0;0;0;2;0;0;0;0;1;0;1;0
consommateur;0;0;0;1;0;0;0;2;0;0;0;0
conjoint;0;0;0;1;1;2;0;0;0;0;0;0
concurrence;1;0;0;0;0;0;1;0;1;0;0;0
concession;0;0;2;0;0;0;0;1;0;0;0;0
compétence;0;0;0;0;0;1;0;1;1;0;0;1
collègue;0;0;0;0;1;1;0;0;0;0;1;0
colis;0;1;0;2;0;0;0;0;0;0;0;0
clinique;0;0;0;0;0;2;0;0;0;0;0;1
chuv;0;0;0;0;1;0;0;0;0;0;1;2
chuter;0;0;0;1;1;0;1;0;1;0;0;0
chercher;0;0;0;0;0;0;0;0;0;1;0;2
capitaine;3;1;0;0;0;0;0;0;0;0;0;0
caisse;0;0;0;0;1;0;1;1;1;0;0;0
bulle;0;0;0;0;0;0;2;0;0;0;0;1
briser;0;0;1;0;0;3;0;0;0;0;0;0
bombardement;0;0;0;0;0;3;0;0;0;0;0;0
blessé;0;0;0;0;1;1;2;0;0;0;0;0
bien_être;0;0;0;1;0;0;0;0;1;0;0;1
bar;0;1;0;0;0;0;0;0;0;1;0;1
autoriser;0;1;0;0;1;1;1;0;0;0;0;0
automatique;0;0;0;0;3;0;0;0;0;0;0;0
atlas;0;0;0;1;0;0;0;0;1;0;0;1
associé;0;0;0;0;0;0;0;0;0;0;1;2
assemblée;0;0;0;0;0;0;2;1;0;0;0;0
ascension;0;0;1;1;0;0;0;0;0;1;0;0
arrestation;0;3;0;0;0;0;0;0;0;0;0;0
armer;0;0;0;0;4;0;0;0;0;0;0;0
approcher;0;0;0;1;0;0;0;0;0;0;2;1
apparence;0;2;0;0;0;0;0;0;0;0;0;1
annulation;0;0;0;0;1;0;2;0;0;0;0;0
ampleur;0;1;0;1;0;0;1;1;0;0;0;0
alpe;0;0;0;0;0;0;0;0;0;1;2;0
aliment;0;0;0;0;0;0;0;0;0;0;0;3
alcool;0;0;1;0;0;0;0;0;1;0;0;1
afrique;0;0;0;0;0;2;0;0;0;0;0;1
affronter;0;0;0;0;0;0;0;0;0;1;2;1
adaptation;0;0;0;0;0;0;0;0;1;2;1;0
accélérer;0;1;0;1;0;0;0;1;0;0;1;0
accroître;0;0;0;0;0;2;0;1;0;0;0;1
abbaye;0;0;0;1;0;0;2;0;0;0;0;0
abandonner;0;0;0;0;0;0;1;0;2;0;0;0
éthique;0;0;0;1;0;0;0;0;0;0;0;2
équivalent;0;0;0;0;0;0;0;1;1;0;1;0
équilibre;0;0;0;0;1;0;0;1;0;0;0;1
épreuve;2;0;0;0;0;0;0;0;0;1;0;0
émettre;0;0;0;0;0;0;0;0;0;0;3;0
écosystème;0;0;0;0;0;0;0;1;1;0;1;0
zohran;0;0;3;0;0;0;0;0;0;0;0;0
yves;0;1;0;0;0;0;1;0;0;0;0;1
xhaka;3;0;0;0;0;0;0;0;0;0;0;0
vérité;0;1;1;0;0;0;1;0;0;0;0;0
vraisemblablement;0;0;0;0;3;0;0;0;0;0;0;0
violation;0;0;0;0;0;2;1;0;0;0;0;0
viol;0;2;0;0;0;0;1;0;0;0;0;0
varier;0;0;0;1;0;0;0;0;0;0;2;0
