"";"X.rts_a";"X.rts_i"
"nouveau";-3,0897;3,0897
"philippe";0,2507;-0,2507
"tres";-0,6352;0,6352
"franchement";-5,3893;5,3893
"sûrement";0,8305;-0,8305
"remettre";0,2783;-0,2783
"perspective";-0,4033;0,4033
"former";0,4129;-0,4129
"bénir";1,8188;-1,8188
"bizarre";0,7655;-0,7655
"libérer";-3,6159;3,6159
"élément";-1,3239;1,3239
"déjeuner";-0,3944;0,3944
"anniversaire";0,7337;-0,7337
"complètement";0,3424;-0,3424
"vision";-0,5588;0,5588
"quelqu_un";-2,0427;2,0427
"servir";-1,2925;1,2925
"sentiment";0,6157;-0,6157
"émotion";0,4921;-0,4921
"capable";0,51;-0,51
"papa";1,1347;-1,1347
"souhait";0,875;-0,875
"douceur";1,0219;-1,0219
"volonté";0,2796;-0,2796
"planter";0,7246;-0,7246
"champ";0,7247;-0,7247
"cheval";0,6157;-0,6157
"préparer";-1,8189;1,8189
"gérer";-1,7115;1,7115
"expérience";0,7549;-0,7549
"souhaiter";-3,2669;3,2669
"bac";1,117;-1,117
"garder";-0,6585;0,6585
"emji_visage_avec_un_sourire_malin";0,3433;-0,3433
"lointain";0,2855;-0,2855
"ranger";0,4176;-0,4176
"chambre";0,2507;-0,2507
"mériter";-2,2552;2,2552
"réagir";-1,3507;1,3507
"dangereux";0,5067;-0,5067
"rouge";1,0831;-1,0831
"emji_visage_souriant";1,6291;-1,6291
"arracher";0,2507;-0,2507
"eh";0,939;-0,939
"concevoir";-1,0597;1,0597
"accoucher";-0,6496;0,6496
"visite";0,2507;-0,2507
"raser";0,3886;-0,3886
"centaine";-1,9006;1,9006
"toit";-0,2625;0,2625
"entier";-1,2099;1,2099
"voisin";-0,6929;0,6929
"maître";1,3537;-1,3537
"système";-3,3494;3,3494
"bouger";-1,077;1,077
"excuser";-0,274;0,274
"taff";-2,721;2,721
"retenir";0,2609;-0,2609
"extrêmement";-0,7698;0,7698
"personnel";-2,4816;2,4816
"génial";4,7484;-4,7484
"jésus";7,3964;-7,3964
"campagne";0,7655;-0,7655
"vos";-2,1532;2,1532
"miroir";0,493;-0,493
"regretter";2,2553;-2,2553
"ancien";8,6406;-8,6406
"attaquer";-0,9084;0,9084
"chaque";-1,2094;1,2094
"répétition";-1,3068;1,3068
"curieux";1,2588;-1,2588
"prof";7,6335;-7,6335
"bisou";0,9812;-0,9812
"ciel";0,3964;-0,3964
"pleurer";-0,3452;0,3452
"calmer";-0,8801;0,8801
"élève";5,1408;-5,1408
"partir";-2,0729;2,0729
"emji_pouce_vers_le_haut_peau_claire";0,4129;-0,4129
"moins";0,5474;-0,5474
"final";-0,6209;0,6209
"noël";6,3542;-6,3542
"mode";0,279;-0,279
"décéder";4,1117;-4,1117
"dormir";-2,2789;2,2789
"plante";-0,358;0,358
"précieux";-0,9369;0,9369
"fonder";-0,2282;0,2282
"mois";-0,4668;0,4668
"présence";-0,2866;0,2866
"argent";-3,7174;3,7174
"aider";-6,804;6,804
"solidarité";-0,9369;0,9369
"médecin";-0,8523;0,8523
"permettre";-1,308;1,308
"millier";-0,7365;0,7365
"maladie";0,5086;-0,5086
"futur";-0,7061;0,7061
"enfin";-4,3752;4,3752
"marque";-0,7228;0,7228
"conversation";0,3886;-0,3886
"bruit";0,8115;-0,8115
"smartphone";2,1682;-2,1682
"interview";3,9329;-3,9329
"tradition";-0,3613;0,3613
"transmettre";1,3052;-1,3052
"relever";-1,3216;1,3216
"message";-0,9369;0,9369
"agir";-1,6573;1,6573
"humour";0,9812;-0,9812
"chemin";0,2556;-0,2556
"interdire";-2,3343;2,3343
"poil";-1,089;1,089
"etre";-0,4433;0,4433
"possibilité";-0,4033;0,4033
"amoureux";1,2117;-1,2117
"manière";-0,395;0,395
"ems";0,2796;-0,2796
"rendre";-1,0053;1,0053
"1970";2,7872;-2,7872
"vaudois";-0,4672;0,4672
"majorité";-1,4002;1,4002
"catholique";0,2183;-0,2183
"libre";0,2639;-0,2639
"suicider";-1,0597;1,0597
"informer";-0,7575;0,7575
"soutenir";-4,4813;4,4813
"artiste";-0,5748;0,5748
"mondial";-0,4458;0,4458
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";1,2117;-1,2117
"respirer";0,2924;-0,2924
"fumer";-0,631;0,631
"hahaha";-0,6309;0,6309
"monter";0,2448;-0,2448
"date";3,7123;-3,7123
"inconnu";0,3886;-0,3886
"rempli";0,2855;-0,2855
"retour";0,5344;-0,5344
"accomplir";-1,0597;1,0597
"émouvant";2,3584;-2,3584
"aventure";-0,2282;0,2282
"nana";-0,2282;0,2282
"profiter";-1,1027;1,1027
"jacques";2,7872;-2,7872
"voyager";-1,6335;1,6335
"impressionnant";0,7246;-0,7246
"forme";-0,2732;0,2732
"emji_visage_souriant_aux_yeux_rieurs";3,7973;-3,7973
"jusqu";-0,2282;0,2282
"15";-1,9465;1,9465
"apres";-0,8658;0,8658
"clope";0,4345;-0,4345
"intelligent";0,6923;-0,6923
"simplement";-1,2332;1,2332
"point";-1,0255;1,0255
"plaindre";-1,2097;1,2097
"grand_mère";3,334;-3,334
"physique";-0,3416;0,3416
"25";-0,3035;0,3035
"règle";-0,4643;0,4643
"sang";-1,2488;1,2488
"emji_visage_souriant_avec_une_larme";0,4544;-0,4544
"utilité";0,6053;-0,6053
"objet";-0,5932;0,5932
"ignorer";-0,6309;0,6309
"fonction";-0,7228;0,7228
"charger";-4,1179;4,1179
"enseigner";1,0378;-1,0378
"humilité";1,817;-1,817
"semaine";-2,909;2,909
"bonjour";0,7362;-0,7362
"arrêter";-9,8765;9,8765
"samedi";-1,6159;1,6159
"neige";0,388;-0,388
"chaîne";0,4176;-0,4176
"lundi";2,3584;-2,3584
"joyeux";1,042;-1,042
"bordel";-2,8852;2,8852
"source";-1,089;1,089
"puissance";1,2757;-1,2757
"dizaine";0,7337;-0,7337
"sous";-1,5821;1,5821
"trace";0,8502;-0,8502
"puis";0,8574;-0,8574
"réveiller";-3,6462;3,6462
"don";-0,6309;0,6309
"emji_mains_en_prière_peau_légèrement_mate";2,9554;-2,9554
"voire";-0,358;0,358
"accepter";-2,4493;2,4493
"punaise";1,0219;-1,0219
"haut";-1,0532;1,0532
"bel";-0,486;0,486
"emji_visage_triste_mais_soulagé";5,5803;-5,5803
"féminin";-0,4433;0,4433
"bouche";1,7569;-1,7569
"coin";0,3424;-0,3424
"chef";-0,3235;0,3235
"service";-3,5121;3,5121
"salaire";-0,3235;0,3235
"vérité";0,552;-0,552
"rarement";0,7247;-0,7247
"gagner";0,3628;-0,3628
"différence";-0,421;0,421
"langage";7,159;-7,159
"conflit";-1,7811;1,7811
"échange";-0,4672;0,4672
"idée";-1,9184;1,9184
"juger";0,3756;-0,3756
"boomers";2,5025;-2,5025
"travail";-14,0445;14,0445
"commencer";-5,8324;5,8324
"ok";-1,1445;1,1445
"mille";0,2183;-0,2183
"euro";1,0219;-1,0219
"bonheur";5,6916;-5,6916
"figure";0,3538;-0,3538
"exact";0,2855;-0,2855
"produire";-1,089;1,089
"emji_ok";1,9705;-1,9705
"qd";3,5395;-3,5395
"job";-0,9084;0,9084
"reprendre";0,8399;-0,8399
"rigoler";0,321;-0,321
"france";0,3463;-0,3463
"proposer";-0,6992;0,6992
"ps";-2,2548;2,2548
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";0,875;-0,875
"voilà";-0,3312;0,3312
"milieu";0,2954;-0,2954
"bar";0,3607;-0,3607
"sinon";-2,0466;2,0466
"emji_visage_qui_fait_un_câlin";1,9059;-1,9059
"relativement";-0,2282;0,2282
"content";-0,2906;0,2906
"silence";-0,2866;0,2866
"total";-0,994;0,994
"vache";1,0219;-1,0219
"intéresser";-1,1901;1,1901
"réponse";2,4464;-2,4464
"bleu";0,7246;-0,7246
"supporter";-1,0808;1,0808
"livre";0,6353;-0,6353
"emji_visage_souriant_avec_coeurs";4,4664;-4,4664
"série";-0,6672;0,6672
"marquer";1,278;-1,278
"surnom";2,3584;-2,3584
"parole";0,6971;-0,6971
"coller";0,641;-0,641
"proche";-1,4764;1,4764
"aucun";-1,7234;1,7234
"emji_personne_avec_la_paume_sur_le_visage";-0,3099;0,3099
"vieillir";1,1618;-1,1618
"vieillesse";3,8592;-3,8592
"découvrir";0,4889;-0,4889
"clairement";-0,6352;0,6352
"fleur";2,0094;-2,0094
"habillement";-1,3094;1,3094
"tjrs";0,6157;-0,6157
"refaire";0,2796;-0,2796
"leçon";2,6465;-2,6465
"ère";-0,3171;0,3171
"demain";-1,5707;1,5707
"instant";0,2481;-0,2481
"présent";-0,3701;0,3701
"avis";-0,5661;0,5661
"entourer";-0,5245;0,5245
"limiter";-0,512;0,512
"emji_visage_confus";0,3298;-0,3298
"divorce";-0,9084;0,9084
"madame";3,6624;-3,6624
"sincèrement";-0,8801;0,8801
"quels";-0,7228;0,7228
"exemple";-3,6029;3,6029
"autour";-0,2783;0,2783
"haine";-3,4658;3,4658
"million";-3,1501;3,1501
"etc";-1,3105;1,3105
"ton";-4,601;4,601
"égoïste";0,6664;-0,6664
"comporter";1,3293;-1,3293
"impliquer";-0,8801;0,8801
"mec";-0,8943;0,8943
"individu";-1,3239;1,3239
"notamment";0,4176;-0,4176
"mener";-0,486;0,486
"contexte";1,6995;-1,6995
"diriger";-0,2282;0,2282
"militaire";-4,0284;4,0284
"gay";1,0219;-1,0219
"simple";1,6288;-1,6288
"certains";-0,2968;0,2968
"bcp";-0,787;0,787
"réfléchir";-0,476;0,476
"rapide";0,3061;-0,3061
"genre";0,3466;-0,3466
"nourriture";0,2855;-0,2855
"esclave";-0,3171;0,3171
"volontaire";-0,8257;0,8257
"ci";-0,358;0,358
"enlever";-3,9304;3,9304
"nature";1,8362;-1,8362
"annoncer";-1,5721;1,5721
"choquer";2,2049;-2,2049
"salle";-0,7228;0,7228
"1985";2,3584;-2,3584
"mars";0,2183;-0,2183
"collège";4,2831;-4,2831
"acteur";0,4432;-0,4432
"humble";1,8317;-1,8317
"malheureux";0,4575;-0,4575
"fatiguer";-1,3494;1,3494
"contenter";2,1117;-2,1117
"national";1,0385;-1,0385
"7";-2,1412;2,1412
"midi";-2,4949;2,4949
"pointe";1,4541;-1,4541
"court";-0,4865;0,4865
"grands_parents";0,6157;-0,6157
"tête";-0,321;0,321
"assez";-1,9407;1,9407
"doute";-0,5847;0,5847
"communauté";-1,3068;1,3068
"smartphones";0,8502;-0,8502
"avouer";0,5325;-0,5325
"deviner";0,4176;-0,4176
"emji_visage_épuisé";-1,554;1,554
"pari";1,2571;-1,2571
"match";0,9071;-0,9071
"séquence";2,3584;-2,3584
"pratiquement";1,8188;-1,8188
"sorte";-1,5862;1,5862
"entrée";-0,274;0,274
"ressortir";0,6053;-0,6053
"cinéma";-0,274;0,274
"quatre";0,3298;-0,3298
"bande";0,2183;-0,2183
"bref";0,4323;-0,4323
"différent";0,6684;-0,6684
"vide";0,7247;-0,7247
"nostalgie";5,7889;-5,7889
"emji_homme_qui_hausse_les_épaules_peau_claire";-0,274;0,274
"or";-0,3613;0,3613
"comparer";2,9337;-2,9337
"nombre";-0,9798;0,9798
"mini";-0,358;0,358
"force";-1,5368;1,5368
"santé";0,2609;-0,2609
"manuel";1,0219;-1,0219
"emji_mains_en_prière_peau_claire";-0,3932;0,3932
"énorme";-1,1085;1,1085
"rappel";0,9587;-0,9587
"hier";1,3236;-1,3236
"1967";3,6448;-3,6448
"maths";-0,3171;0,3171
"maîtresse";7,1525;-7,1525
"nostalgique";3,5395;-3,5395
"e";-0,4451;0,4451
"cheveu";1,8317;-1,8317
"scolaire";-1,1027;1,1027
"comportement";-0,2486;0,2486
"berner";-3,1567;3,1567
"ski";1,0831;-1,0831
"9";-0,4285;0,4285
"fumeur";0,3607;-0,3607
"effort";-0,2819;0,2819
"gare";-0,4458;0,4458
"casque";1,0219;-1,0219
"entourage";-0,4458;0,4458
"soir";0,5369;-0,5369
"politesse";-0,4672;0,4672
"secours";-0,3171;0,3171
"espace";-0,4033;0,4033
"punition";0,4176;-0,4176
"rêver";1,1333;-1,1333
"étape";-0,8801;0,8801
"quitter";-0,462;0,462
"planète";-0,4805;0,4805
"travers";0,478;-0,478
"inscrire";-0,919;0,919
"accueil";-2,0252;2,0252
"créatif";0,3886;-0,3886
"professionnel";-4,1347;4,1347
"situation";-2,8866;2,8866
"police";-25,4697;25,4697
"nez";1,2571;-1,2571
"salut";1,6352;-1,6352
"tel";-0,7636;0,7636
"propos";1,2454;-1,2454
"prison";-4,0284;4,0284
"fier";1,4104;-1,4104
"dépenser";-0,8257;0,8257
"100";-2,666;2,666
"améliorer";-0,6309;0,6309
"nul";-0,9655;0,9655
"confirmer";-0,486;0,486
"défi";0,6157;-0,6157
"réflexion";1,4012;-1,4012
"attacher";-0,4672;0,4672
"cruellement";-1,089;1,089
"honneur";-2,6406;2,6406
"rencontrer";1,1354;-1,1354
"échanger";0,3886;-0,3886
"bienveillance";0,3307;-0,3307
"r";0,2796;-0,2796
"i";0,3298;-0,3298
"p";0,5325;-0,5325
"réjouir";-2,9857;2,9857
"emji_visage_pensif";0,9196;-0,9196
"scène";0,3298;-0,3298
"guy";0,2796;-0,2796
"emji_visage_avec_lunettes_de_soleil";1,6352;-1,6352
"légende";2,3573;-2,3573
"filmer";1,0392;-1,0392
"google";0,7337;-0,7337
"résultat";-1,0888;1,0888
"couler";-0,8257;0,8257
"emji_visage_qui_fond";-0,4285;0,4285
"pseudo";0,6053;-0,6053
"mme";1,8188;-1,8188
"régulièrement";0,7247;-0,7247
"conseil";-1,0597;1,0597
"institution";-1,9006;1,9006
"blanc";0,8115;-0,8115
"faim";-0,6869;0,6869
"étude";-3,8641;3,8641
"équipe";-0,395;0,395
"carte";1,0621;-1,0621
"endroit";0,5973;-0,5973
"con";1,6684;-1,6684
"visiblement";-2,0802;2,0802
"maternel";1,6514;-1,6514
"emji_se_rouler_par_terre_de_rire";0,6308;-0,6308
"robe";3,0016;-3,0016
"couleur";0,6546;-0,6546
"européen";-1,5462;1,5462
"hyper";0,8456;-0,8456
"collant";-0,3171;0,3171
"micro";0,7246;-0,7246
"live";-0,4672;0,4672
"deja";-1,0096;1,0096
"raconter";2,8502;-2,8502
"grandir";0,4378;-0,4378
"moitié";-0,2893;0,2893
"conseiller";-1,792;1,792
"repartir";-1,5721;1,5721
"public";-0,3204;0,3204
"60";5,53;-5,53
"suivant";0,8362;-0,8362
"âgé";-0,5509;0,5509
"dedans";0,2796;-0,2796
"emji_signe_de_la_main";1,4541;-1,4541
"jai";-0,254;0,254
"convivial";0,3886;-0,3886
"soi";-0,3416;0,3416
"président";-2,3178;2,3178
"emji_visage_légèrement_mécontent";1,2757;-1,2757
"désolé";-0,3235;0,3235
"enfer";1,1332;-1,1332
"drôle";0,7766;-0,7766
"certaines";-0,5955;0,5955
"ceux";-6,5191;6,5191
"actuellement";0,478;-0,478
"absolument";-0,7948;0,7948
"patient";-1,9896;1,9896
"seulement";0,6019;-0,6019
"compagnon";1,8531;-1,8531
"tiens";-0,7316;0,7316
"ridicule";-0,2552;0,2552
"bras";-0,3656;0,3656
"éternel";1,817;-1,817
"fête";0,711;-0,711
"emji_visage_festif";-0,358;0,358
"compte";-1,6401;1,6401
"internet";2,0852;-2,0852
"2023";1,117;-1,117
"détester";1,3293;-1,3293
"bonsoir";0,493;-0,493
"apprécier";2,0397;-2,0397
"rose";0,8354;-0,8354
"moindre";-1,1524;1,1524
"risque";-1,3683;1,3683
"week_end";0,388;-0,388
"politique";-10,0159;10,0159
"assumer";-0,8801;0,8801
"acte";-2,1297;2,1297
"amuser";2,1533;-2,1533
"reproduire";-0,8257;0,8257
"bord";-1,0789;1,0789
"adolescent";-0,4458;0,4458
"dessiner";-0,274;0,274
"offrir";-0,3679;0,3679
"opinion";-0,358;0,358
"ado";0,3433;-0,3433
"limite";-2,6611;2,6611
"aïe";0,2183;-0,2183
"11";-0,2428;0,2428
"fragile";-0,6869;0,6869
"emji_visage_endormi";-0,274;0,274
"souffrance";-0,7228;0,7228
"emji_visage_implorant";3,2164;-3,2164
"énormément";-0,4865;0,4865
"humeur";0,2183;-0,2183
"séance";-0,4672;0,4672
"emji_mains_qui_forment_un_coeur_peau_claire";-1,3094;1,3094
"régime";-2,653;2,653
"poids";0,7337;-0,7337
"bienveillant";2,3806;-2,3806
"assiette";-0,4672;0,4672
"idem";0,2749;-0,2749
"exception";-0,358;0,358
"lentement";0,6053;-0,6053
"groupe";-1,1901;1,1901
"stress";-0,8879;0,8879
"capitaliste";-0,8257;0,8257
"pourri";2,0612;-2,0612
"élever";-1,1524;1,1524
"aide";-2,3999;2,3999
"bosser";-2,1069;2,1069
"nouvel";-1,8461;1,8461
"obliger";-3,2973;3,2973
"inspirer";0,7337;-0,7337
"emji_visage_avec_bouche_en_diagonale";0,4176;-0,4176
"armée";-6,2809;6,2809
"général";-0,919;0,919
"fierté";1,3293;-1,3293
"agresser";-0,8879;0,8879
"jeûne";0,875;-0,875
"bénéfique";-1,8461;1,8461
"forcer";-2,7305;2,7305
"discipline";0,5132;-0,5132
"principal";-0,358;0,358
"apprentissage";0,7537;-0,7537
"langue";-0,8259;0,8259
"placer";-0,6869;0,6869
"z";0,7247;-0,7247
"recommencer";-0,6309;0,6309
"68";1,2757;-1,2757
"user_";0,9587;-0,9587
"fer";1,0219;-1,0219
"challenge";0,2507;-0,2507
"mental";-0,5067;0,5067
"humiliation";0,7337;-0,7337
"clair";-0,3035;0,3035
"temp";-0,8257;0,8257
"espèce";-0,4033;0,4033
"échapper";-1,8123;1,8123
"ordinateur";6,2177;-6,2177
"drogue";-3,7286;3,7286
"ns";1,4541;-1,4541
"emji_visage_avec_un_monocle";-0,274;0,274
"mai";1,2571;-1,2571
"période";0,4734;-0,4734
"révolution";0,7337;-0,7337
"protagoniste";0,7337;-0,7337
"celles";-0,462;0,462
"cependant";-0,4672;0,4672
"compter";-0,3656;0,3656
"châtiment";2,3584;-2,3584
"corporel";0,4129;-0,4129
"probablement";-1,3525;1,3525
"copain";3,7847;-3,7847
"magasin";-0,254;0,254
"connerie";-2,6881;2,6881
"moquer";0,6815;-0,6815
"baser";-0,8801;0,8801
"blesser";-1,7769;1,7769
"grand_père";2,7872;-2,7872
"durant";-0,3613;0,3613
"gâteau";0,493;-0,493
"noir";0,6546;-0,6546
"mamie";1,4541;-1,4541
"lorsqu";-0,3336;0,3336
"ba";-1,3068;1,3068
"respectueux";2,2119;-2,2119
"éteindre";-0,5245;0,5245
"lumière";-0,2552;0,2552
"accompagner";-1,097;1,097
"position";-1,6068;1,6068
"victime";-8,2092;8,2092
"plat";-0,2866;0,2866
"horrible";0,2954;-0,2954
"sol";0,4432;-0,4432
"christ";3,2164;-3,2164
"réaction";-0,358;0,358
"tt";0,2924;-0,2924
"défendre";-9,1541;9,1541
"remplacer";0,8362;-0,8362
"clé";0,493;-0,493
"1990";3,216;-3,216
"village";1,278;-1,278
"aspect";-1,3094;1,3094
"insulte";0,3886;-0,3886
"emji_visage_de_geek";-0,6869;0,6869
"amusant";1,6514;-1,6514
"minimum";-0,919;0,919
"problématique";-0,3944;0,3944
"combat";-2,3566;2,3566
"race";1,0219;-1,0219
"largement";1,0219;-1,0219
"ya";0,4889;-0,4889
"jurer";-0,274;0,274
"forcément";0,3538;-0,3538
"discours";0,8399;-0,8399
"bloquer";-3,0269;3,0269
"affirmer";-0,6496;0,6496
"média";-1,5462;1,5462
"3";-2,1466;2,1466
"adapter";-3,0779;3,0779
"chaud";-0,486;0,486
"lâcher";-0,994;0,994
"sourire";2,6573;-2,6573
"bêtise";0,2224;-0,2224
"certes";-0,7365;0,7365
"critique";0,6546;-0,6546
"dater";1,8188;-1,8188
"priorité";-0,6309;0,6309
"terme";-0,5932;0,5932
"raisonnement";0,3886;-0,3886
"évidemment";0,3964;-0,3964
"norme";-1,8461;1,8461
"fermer";-2,4427;2,4427
"transformer";0,2224;-0,2224
"sauver";-6,0827;6,0827
"froid";0,3159;-0,3159
"habit";-0,9369;0,9369
"portable";2,1124;-2,1124
"vélo";1,4541;-1,4541
"gâter";1,817;-1,817
"personnellement";-0,9655;0,9655
"sommeil";-1,5509;1,5509
"apporter";0,3607;-0,3607
"parcours";-0,5932;0,5932
"coincer";0,4176;-0,4176
"blague";-1,5842;1,5842
"normalement";0,3298;-0,3298
"laquelle";0,2507;-0,2507
"emji_visage_grimaçant";1,8531;-1,8531
"recherche";-0,9369;0,9369
"attention";-0,5378;0,5378
"ptdr";-0,2282;0,2282
"harcèlement";-0,7636;0,7636
"tranquille";-1,84;1,84
"visage";-0,2866;0,2866
"louper";-0,7575;0,7575
"horaire";-1,9006;1,9006
"sein";-0,7023;0,7023
"affronter";-1,3068;1,3068
"péter";-2,0252;2,0252
"déranger";-1,7811;1,7811
"harceler";-1,6068;1,6068
"vestimentaire";-1,0722;1,0722
"tjs";0,3886;-0,3886
"euh";-0,2282;0,2282
"but";-1,2989;1,2989
"appliquer";-0,2486;0,2486
"désormais";1,817;-1,817
"sujet";-3,3957;3,3957
"co";1,1735;-1,1735
"45";0,2507;-0,2507
"x";-0,7912;0,7912
"réaliser";0,3538;-0,3538
"ennuyer";1,5791;-1,5791
"essentiel";0,321;-0,321
"joie";2,465;-2,465
"rencontre";0,3886;-0,3886
"région";0,2507;-0,2507
"fêter";0,3607;-0,3607
"emji_crâne";0,3061;-0,3061
"honnêtement";-1,089;1,089
"mdrr";-0,4458;0,4458
"bannir";-2,8719;2,8719
"population";-5,6178;5,6178
"ia";-4,3757;4,3757
"chou";0,3886;-0,3886
"simplicité";8,362;-8,362
"poste";-0,4558;0,4558
"évident";-0,4672;0,4672
"domaine";-0,6496;0,6496
"stopper";-0,4672;0,4672
"activité";-1,4939;1,4939
"décennie";-0,4713;0,4713
"pffff";-1,9896;1,9896
"bureau";1,2757;-1,2757
"riche";-0,3155;0,3155
"ambiance";1,117;-1,117
"mercredi";0,9812;-0,9812
"voter";-2,3104;2,3104
"passage";0,4129;-0,4129
"emji_visage_retenant_ses_larmes";1,6959;-1,6959
"europe";-5,9864;5,9864
"club";0,4066;-0,4066
"récré";2,6787;-2,6787
"polir";0,3159;-0,3159
"spectacle";-0,9084;0,9084
"prix";0,6279;-0,6279
"financer";-2,8719;2,8719
"emji_pouce_vers_le_haut";2,3159;-2,3159
"confort";-1,5166;1,5166
"business";-1,9896;1,9896
"photo";0,2481;-0,2481
"glisser";0,493;-0,493
"genou";0,493;-0,493
"organiser";0,3607;-0,3607
"prouver";-0,2282;0,2282
"info";-2,0117;2,0117
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";-0,486;0,486
"billet";-0,8523;0,8523
"ajouter";0,2507;-0,2507
"pr";0,2224;-0,2224
"lors";-0,8658;0,8658
"couteau";0,4136;-0,4136
"spécial";0,493;-0,493
"traverser";-0,2625;0,2625
"imagination";0,2507;-0,2507
"sauf";-0,8139;0,8139
"grave";-1,5993;1,5993
"principe";-0,3594;0,3594
"dealer";-2,9939;2,9939
"ordre";-0,6078;0,6078
"trou";0,6157;-0,6157
"hâte";-1,089;1,089
"taf";-0,8523;0,8523
"fainéant";-0,2282;0,2282
"habituer";0,2507;-0,2507
"retraite";0,3538;-0,3538
"stade";0,478;-0,478
"fameux";0,5132;-0,5132
"the";-1,0597;1,0597
"exceptionnel";0,5132;-0,5132
"débrouiller";2,144;-2,144
"crier";-1,107;1,107
"avancer";0,2481;-0,2481
"sale";-0,7575;0,7575
"étoile";2,7872;-2,7872
"ha";0,5325;-0,5325
"souci";-0,6992;0,6992
"influence";-1,3239;1,3239
"mixte";2,0043;-2,0043
"religion";0,8354;-0,8354
"élocution";5,3601;-5,3601
"lourd";-0,8257;0,8257
"19";-0,4672;0,4672
"totalement";0,2708;-0,2708
"là_bas";-1,8461;1,8461
"guérir";-0,4672;0,4672
"traitement";0,4176;-0,4176
"refuser";-0,994;0,994
"test";-1,089;1,089
"conduire";-0,4458;0,4458
"suffire";-1,3258;1,3258
"sagesse";0,875;-0,875
"habiller";-4,5462;4,5462
"jean";-3,1754;3,1754
"pfff";-1,0722;1,0722
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-1,3094;1,3094
"inquiéter";-2,2548;2,2548
"feu";-6,3702;6,3702
"jeter";0,3307;-0,3307
"artifice";-2,2777;2,2777
"manifestation";-8,631;8,631
"anti";-0,4672;0,4672
"adolescence";1,1735;-1,1735
"champion";-0,9369;0,9369
"citoyen";-5,9091;5,9091
"mouton";2,0043;-2,0043
"deuxième";-0,5932;0,5932
"22";0,4176;-0,4176
"scandale";-2,5815;2,5815
"naïf";-0,486;0,486
"connait";-0,4033;0,4033
"prêt";0,8399;-0,8399
"coucher";0,4129;-0,4129
"tendre";0,4575;-0,4575
"lamentable";-1,3094;1,3094
"immense";0,2507;-0,2507
"café";-0,6321;0,6321
"expression";1,1735;-1,1735
"importance";-0,5537;0,5537
"concerner";-5,109;5,109
"miracle";-0,7575;0,7575
"technologie";0,8502;-0,8502
"moyenne";-0,8523;0,8523
"témoigner";-0,2282;0,2282
"correct";0,2183;-0,2183
"formidable";0,7247;-0,7247
"sérieux";-2,0252;2,0252
"engager";-2,4816;2,4816
"accorder";-0,4033;0,4033
"fédéral";-0,7228;0,7228
"hiver";0,4575;-0,4575
"emji_tête_qui_explose";-0,2486;0,2486
"dinguerie";0,5132;-0,5132
"notion";1,117;-1,117
"emmerder";0,6053;-0,6053
"association";0,2183;-0,2183
"infini";1,6514;-1,6514
"culture";-0,672;0,672
"époux";2,1917;-2,1917
"pis";-0,4672;0,4672
"amener";-1,1757;1,1757
"emji_visage_qui_fait_un_salut_militaire";0,8115;-0,8115
"age";0,3298;-0,3298
"gueule";-0,4713;0,4713
"balle";0,4665;-0,4665
"selon";-1,0681;1,0681
"rythme";-0,7912;0,7912
"stop";-0,7575;0,7575
"confortable";-6,6092;6,6092
"membre";-5,192;5,192
"emji_visage_expirant";-1,1085;1,1085
"jugement";-1,3216;1,3216
"ballon";-0,2866;0,2866
"emji_biceps_contracté";-2,2777;2,2777
"difficulté";1,6995;-1,6995
"durer";1,6514;-1,6514
"emji_visage_souriant_avec_yeux_plissés";0,4432;-0,4432
"quasiment";1,1735;-1,1735
"reconnaissant";-0,9369;0,9369
"lettre";1,1403;-1,1403
"cacher";-0,3613;0,3613
"sac";0,2481;-0,2481
"emji_drapeau_suisse";-0,5955;0,5955
"album";0,2749;-0,2749
"disparu";-0,4672;0,4672
"eux_mêmes";0,3298;-0,3298
"iphone";5,1457;-5,1457
"représenter";-1,3216;1,3216
"jouet";2,6573;-2,6573
"impact";-1,3094;1,3094
"puissant";0,7246;-0,7246
"avantage";-0,3171;0,3171
"consommation";0,5086;-0,5086
"ange";2,3806;-2,3806
"alpage";2,7872;-2,7872
"parfaitement";0,4432;-0,4432
"joint";-1,3068;1,3068
"sportif";-0,3613;0,3613
"vote";-0,274;0,274
"jo";0,4432;-0,4432
"authentique";0,493;-0,493
"emji_notes_de_musique";0,493;-0,493
"remercier";-1,0722;1,0722
"souffrir";-1,1311;1,1311
"mignon";4,5024;-4,5024
"geste";0,528;-0,528
"emji_visage_qui_hurle_de_peur";1,2571;-1,2571
"fruit";-0,9369;0,9369
"consommer";-0,8523;0,8523
"chaleur";1,5487;-1,5487
"chat";3,6984;-3,6984
"logique";-3,4272;3,4272
"sexuel";0,7246;-0,7246
"pervers";1,2757;-1,2757
"16";-1,3872;1,3872
"vol";-1,3094;1,3094
"primaire";2,8448;-2,8448
"bienvenue";-0,6869;0,6869
"tenue";-1,2719;1,2719
"événement";-2,0252;2,0252
"misère";0,2749;-0,2749
"salon";-0,4033;0,4033
"sortie";0,5132;-0,5132
"écraser";0,2507;-0,2507
"degré";-1,3872;1,3872
"déprimant";-0,4033;0,4033
