"";"banalfreq";"X.rts_a";"X.rts_i"
"hésiter";64;-0,3612;0,3612
"essai";14;-0,4373;0,4373
"fermé";14;1,4415;-1,4415
"emji_visage_confus";27;1,4303;-1,4303
"arnaque";22;-0,5105;0,5105
"bourgeois";72;-1,3692;1,3692
"bein";28;0,3278;-0,3278
"divorce";35;-0,4182;0,4182
"idéal";51;-0,4012;0,4012
"revanche";61;-0,5626;0,5626
"mienne";22;0,9451;-0,9451
"mépris";48;0,9912;-0,9912
"régression";10;0,328;-0,328
"admiratif";13;1,7689;-1,7689
"aisé";26;-1,6395;1,6395
"authenticité";12;0,623;-0,623
"ouvert";33;-1,8119;1,8119
"préoccuper";26;-0,9149;0,9149
"séparation";14;-0,4373;0,4373
"exagérer";35;0,6255;-0,6255
"parce";23;0,5529;-0,5529
"patriarcat";39;1,3656;-1,3656
"apaiser";14;0,9812;-0,9812
"viable";13;-1,5007;1,5007
"bizarrement";49;-0,9193;0,9193
"emji_symbole_de_paix";12;0,3515;-0,3515
"détacher";13;0,2641;-0,2641
"laquelle";93;-0,7506;0,7506
"comporter";52;0,6346;-0,6346
"raciste";297;1,2691;-1,2691
"correspondre";48;-0,8365;0,8365
"67";22;0,6638;-0,6638
"démonter";18;-0,5984;0,5984
"yes";21;-0,2609;0,2609
"uns";58;0,8336;-0,8336
"batterie";22;0,6638;-0,6638
"canon";41;-0,8796;0,8796
"iii";11;1,2738;-1,2738
"g";51;-0,2938;0,2938
"gay";21;1,5105;-1,5105
"ahh";19;0,7917;-0,7917
"avancer";122;-1,5138;1,5138
"grenoble";10;0,6181;-0,6181
"patte";32;1,947;-1,947
"emji_visage_persévérant";11;-0,3733;0,3733
"balai";11;0,8042;-0,8042
"life";18;1,347;-1,347
"racisme";232;0,4868;-0,4868
"interessant";14;0,3727;-0,3727
"rapide";74;0,7486;-0,7486
"geneve";40;0,4138;-0,4138
"mcdo";15;0,7912;-0,7912
"compléter";12;0,3515;-0,3515
"restaurateur";19;-1,0408;1,0408
"grandeur";14;-0,7291;0,7291
"dissuader";13;-0,9773;0,9773
"accro";12;0,3515;-0,3515
"déguiser";36;-1,4636;1,4636
"réveil";18;0,6458;-0,6458
"optimiste";13;0,4824;-0,4824
"litre";17;0,3076;-0,3076
"porno";17;0,5122;-0,5122
"féminisme";84;-1,3077;1,3077
"défaut";43;-1,0664;1,0664
"stade";72;1,2725;-1,2725
"nyon";11;0,8042;-0,8042
"mars";24;0,9435;-0,9435
"acteur";118;0,596;-0,596
"sévère";16;0,6374;-0,6374
"sérénité";16;1,3873;-1,3873
"fatiguer";69;-0,612;0,612
"contraire";302;-0,5756;0,5756
"adhérer";23;-0,8704;0,8704
"autrui";40;-0,4378;0,4378
"dictionnaire";16;0,3921;-0,3921
"champignon";32;0,7114;-0,7114
"bureau";59;1,6111;-1,6111
"2001";17;0,3076;-0,3076
"2018";29;-0,4938;0,4938
"zoo";12;-1,3134;1,3134
"midi";70;0,4679;-0,4679
"bistrot";14;1,4415;-1,4415
"publicitaire";11;0,4664;-0,4664
"marseille";10;1,0412;-1,0412
"festival";46;0,4523;-0,4523
"musicien";11;0,4664;-0,4664
"pointe";27;1,092;-1,092
"griller";16;0,3921;-0,3921
"crayon";11;1,2738;-1,2738
"peinture";34;-1,9553;1,9553
"grands_parents";22;1,2927;-1,2927
"generation";13;1,7689;-1,7689
"splendeur";37;-0,3977;0,3977
"obéir";12;-0,2558;0,2558
"barrer";23;-0,6025;0,6025
"décoller";10;1,6272;-1,6272
"corriger";47;-0,9642;0,9642
"emji_homme_qui_hausse_les_épaules_peau_claire";62;0,688;-0,688
"surveillance";15;-0,3158;0,3158
"contact";31;0,2859;-0,2859
"occident";53;-1,2838;1,2838
"cohérent";32;-1,6719;1,6719
"troisième";36;-0,3403;0,3403
"smartphones";19;1,131;-1,131
"55";29;-1,274;1,274
"effrayant";23;0,5529;-0,5529
"succès";45;-0,7945;0,7945
"wtf";19;-0,4575;0,4575
"van";12;0,3515;-0,3515
"emji_points_d_exclamation_et_d_interrogation";10;-1,5715;1,5715
"emji_femme_avec_la_paume_sur_le_visage_peau_légèrement_mate";13;-0,9773;0,9773
"celui_là";19;0,327;-0,327
"beurk";13;1,2179;-1,2179
"icône";20;-0,3471;0,3471
"deviner";30;-0,2626;0,2626
"caricature";11;-0,3733;0,3733
"étrange";41;-0,5009;0,5009
"odeur";53;0,7222;-0,7222
"féliciter";35;-1,3421;1,3421
"porc";16;0,6374;-0,6374
"fée";18;0,6458;-0,6458
"naïveté";20;0,2594;-0,2594
"cuire";24;1,6706;-1,6706
"rajouter";55;-0,4904;0,4904
"près_de";55;0,4425;-0,4425
"pratiquement";48;0,7874;-0,7874
"entrée";59;-0,9201;0,9201
"piger";23;1,1052;-1,1052
"vague";45;1,3555;-1,3555
"connait";36;0,2651;-0,2651
"trait";12;1,5169;-1,5169
"preneur";13;0,4824;-0,4824
"aller_retour";10;-0,5415;0,5415
"abordable";19;-0,7082;0,7082
"emji_cornes_avec_les_doigts_peau_claire";15;-0,3158;0,3158
"patin";11;0,8042;-0,8042
"abeille";18;0,6458;-0,6458
"ons";16;-1,0073;1,0073
"génétique";16;-1,0073;1,0073
"reproduire";39;0,8505;-0,8505
"modèle";65;-0,6586;0,6586
"aspirer";15;0,2868;-0,2868
"emji_biceps_contracté_peau_mate";16;-1,4744;1,4744
"emji_visage_sans_bouche";13;0,4824;-0,4824
"déprimer";17;0,7904;-0,7904
"jeudi";18;1,347;-1,347
"volontiers";29;-1,6535;1,6535
"neuch";19;0,327;-0,327
"emji_poing_levé_peau_claire";15;1,6743;-1,6743
"paf";10;0,328;-0,328
"vitre";14;-0,2395;0,2395
"entrain";43;-0,8351;0,8351
"indispensable";38;1,8656;-1,8656
"admiration";15;0,2868;-0,2868
"piloter";11;0,2391;-0,2391
"78";14;0,6296;-0,6296
"piqûre";12;-0,2558;0,2558
"empire";34;-1,2243;1,2243
"restriction";25;-1,4921;1,4921
"nommer";49;0,5411;-0,5411
"ignorance";76;0,4996;-0,4996
"insoutenable";11;-1,1311;1,1311
"indifférence";14;-1,1373;1,1373
"entendeur";14;-0,2395;0,2395
"croissance";33;-0,6191;0,6191
"freiner";20;-1,1812;1,1812
"sable";19;0,327;-0,327
"miss";22;1,2927;-1,2927
"paléo";12;1,5169;-1,5169
"rang";13;0,4824;-0,4824
"coucou";22;0,2777;-0,2777
"mardi";12;0,3515;-0,3515
"maths";28;0,4878;-0,4878
"composition";18;0,6458;-0,6458
"taré";13;1,2179;-1,2179
"coute";12;-1,3134;1,3134
"renens";10;-0,9547;0,9547
"marc";12;0,3515;-0,3515
"tien";29;-0,7002;0,7002
"sacrifice";14;0,6296;-0,6296
"empoisonner";28;0,6922;-0,6922
"nest";12;0,623;-0,623
"ouai";53;-0,5109;0,5109
"wagon";22;1,7125;-1,7125
"restaurant";74;-0,501;0,501
"casque";87;-0,5615;0,5615
"balcon";32;-0,7467;0,7467
"égoïsme";15;1,1791;-1,1791
"passif";19;-1,0408;1,0408
"gras";29;-0,3336;0,3336
"tabac";26;-0,2906;0,2906
"déplorable";19;-0,7082;0,7082
"interdiction";58;-1,0414;1,0414
"récemment";41;-0,6725;0,6725
"quai";14;0,3727;-0,3727
"secours";29;0,8153;-0,8153
"éloigner";28;1,2488;-1,2488
"punition";20;0,4272;-0,4272
"travers";96;-0,6558;0,6558
"fascinant";22;1,7125;-1,7125
"saurer";13;-0,3414;0,3414
"décembre";33;-0,3014;0,3014
"ironique";22;-0,5105;0,5105
"inscrire";66;-0,2623;0,2623
"emji_visage_endormi";38;0,2786;-0,2786
"stage";20;0,4272;-0,4272
"accueillant";13;0,2641;-0,2641
"votations";23;-1,6318;1,6318
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";56;-0,548;0,548
"32";29;-0,7002;0,7002
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";26;1,2599;-1,2599
"proprement";10;0,328;-0,328
"16";105;-0,8844;0,8844
"kit";12;0,3515;-0,3515
"trottinette";46;-1,3736;1,3736
"comparaison";62;0,3222;-0,3222
"renverser";15;-0,8647;0,8647
"polluant";14;0,3727;-0,3727
"solaire";40;1,222;-1,222
"équilibre";57;0,343;-0,343
"stratégique";20;-1,1812;1,1812
"dispositif";14;-1,1373;1,1373
"silencieux";24;-1,3488;1,3488
"bruyant";18;-0,372;0,372
"man";14;0,6296;-0,6296
"tels";51;-1,6284;1,6284
"tueur";18;0,4102;-0,4102
"malsain";27;0,5781;-0,5781
"salut";50;0,9975;-0,9975
"consultation";15;-1,8882;1,8882
"portefeuille";13;-0,6013;0,6013
"faiblesse";19;-1,0408;1,0408
"parfum";36;-0,4839;0,4839
"satisfaction";10;-0,5415;0,5415
"adjectif";10;-0,5415;0,5415
"région";186;-0,8591;0,8591
"distinction";18;-0,9062;0,9062
"placer";71;-1,2827;1,2827
"boue";10;0,6181;-0,6181
"défi";35;0,8357;-0,8357
"définition";120;-1,3716;1,3716
"continuation";18;0,9553;-0,9553
"good";20;0,6547;-0,6547
"game";18;1,8303;-1,8303
"entraînement";17;0,7904;-0,7904
"pompier";24;-0,9889;0,9889
"dîner";18;1,347;-1,347
"macron";72;-1,8681;1,8681
"brûler";79;-1,533;1,533
"chauffer";30;-1,0704;1,0704
"auprès_des";19;-1,0408;1,0408
"longueur";13;0,2641;-0,2641
"cruellement";19;-0,2765;0,2765
"tragique";16;-0,4015;0,4015
"emmener";34;0,5282;-0,5282
"girl";10;-0,2756;0,2756
"98";38;1,2232;-1,2232
"ohhh";25;1,0974;-1,0974
"di";19;1,131;-1,131
"mou";12;1,0049;-1,0049
"unique";125;0,4054;-0,4054
"fraude";23;-0,6025;0,6025
"astronomique";12;-0,8239;0,8239
"réserve";33;-0,4407;0,4407
"proportionnel";28;-1,9458;1,9458
"emji_visage_déconcerté";21;1,5105;-1,5105
"puer";28;0,3278;-0,3278
"échanger";17;0,7904;-0,7904
"2014";17;-0,4959;0,4959
"emji_mains_en_prière_peau_mate";36;0,3867;-0,3867
"béton";17;0,3076;-0,3076
"architecture";11;-0,3733;0,3733
"flinguer";10;1,6272;-1,6272
"tir";23;-0,6025;0,6025
"gueule";127;1,3626;-1,3626
"emji_tête_de_mort";40;1,8454;-1,8454
"habituer";40;1,222;-1,222
"quoique";17;0,3076;-0,3076
"empirer";17;0,3076;-0,3076
"identité";54;-0,9188;0,9188
"jeffrey";10;0,328;-0,328
"gueuler";10;1,6272;-1,6272
"scène";70;-0,3256;0,3256
"appart";25;-1,1127;1,1127
"net";48;0,4646;-0,4646
"emji_visage_qui_tire_la_langue";17;0,3076;-0,3076
"pourrir";21;-0,2609;0,2609
"tabou";11;0,4664;-0,4664
"positif";87;-1,5567;1,5567
"emji_visage_légèrement_mécontent";21;1,9848;-1,9848
"talentueux";18;0,2401;-0,2401
"glorieux";12;0,3515;-0,3515
"crédit";28;0,6922;-0,6922
"dette";28;-1,512;1,512
"certifier";10;0,6181;-0,6181
"digne";62;-0,3744;0,3744
"e_mail";11;1,9038;-1,9038
"remplir";126;-0,4386;0,4386
"remboursement";26;-1,2413;1,2413
"devise";16;1,3873;-1,3873
"via";70;-1,6667;1,6667
"fashion";14;-0,2395;0,2395
"scénario";21;-1,8015;1,8015
"producteur";21;-0,9477;0,9477
"google";35;1,0861;-1,0861
"toutefois";19;-1,0408;1,0408
"correctement";108;0,3003;-0,3003
"emji_visage_fatigué";31;1,0865;-1,0865
"out";25;-0,3736;0,3736
"allemagne";65;-1,2053;1,2053
"étrangement";17;0,5122;-0,5122
"bin";41;-0,3619;0,3619
"alliance";12;-0,2558;0,2558
"conclure";27;-1,7908;1,7908
"paradoxal";14;-0,2395;0,2395
"partenaire";23;-0,6025;0,6025
"excès";28;-0,8511;0,8511
"température";44;-1,1654;1,1654
"régulièrement";49;0,5411;-0,5411
"médecine";25;-0,2349;0,2349
"décor";14;0,9812;-0,9812
"carte";156;1,392;-1,392
"relais";10;-0,5415;0,5415
"chinois";52;-1,4476;1,4476
"rat";28;-0,4202;0,4202
"épargner";31;-0,896;0,896
"zéro";62;-1,6601;1,6601
"blindé";12;-0,4824;0,4824
"guide";20;0,4272;-0,4272
"approcher";58;0,8336;-0,8336
"critique";147;-1,5136;1,5136
"boulanger";25;-0,2349;0,2349
"râleur";12;1,0049;-1,0049
"négatif";61;-0,8836;0,8836
"visiblement";118;-0,9353;0,9353
"raclette";48;-0,4947;0,4947
"31";24;0,2951;-0,2951
"vs";67;-0,3915;0,3915
"recommencer";39;-0,7084;0,7084
"approprié";23;-0,3976;0,3976
"okay";13;-0,9773;0,9773
"douter";36;0,2651;-0,2651
"22";55;-0,804;0,804
"certes";111;-1,2656;1,2656
"censé";72;-1,8681;1,8681
"polir";23;1,4777;-1,4777
"trottoir";44;-0,3992;0,3992
"indigner";16;-1,0073;1,0073
"soucier";31;-1,5354;1,5354
"questionner";23;-0,8704;0,8704
"vérifier";95;-0,8666;0,8666
"ridicule";174;0,6463;-0,6463
"qqch";64;-1,5942;1,5942
"collant";18;0,9553;-0,9553
"diffuser";32;-0,2506;0,2506
"live";20;0,6547;-0,6547
"sensé";62;-0,6218;0,6218
"expert";40;-1,2991;1,2991
"mentir";95;-1,5825;1,5825
"éliminer";62;-0,3744;0,3744
"pollution";86;-1,0804;1,0804
"écosystème";46;1,2233;-1,2233
"ennemi";40;0,4138;-0,4138
"numérique";29;0,2708;-0,2708
"prioritaire";11;1,9038;-1,9038
"tri";24;-0,3071;0,3071
"fun";28;0,4878;-0,4878
"risible";10;-0,5415;0,5415
"1995";17;1,6047;-1,6047
"alentour";12;1,0049;-1,0049
"atmosphère";34;-0,7032;0,7032
"vis_à_vis";13;-1,5007;1,5007
"relatif";18;0,6458;-0,6458
"miens";18;1,8303;-1,8303
"ethnie";16;0,9656;-0,9656
"3eme";17;-0,4959;0,4959
"bec";14;0,6296;-0,6296
"clown";23;-0,8704;0,8704
"emji_visage_aux_yeux_en_spirales";71;1,861;-1,861
"pratiquer";56;1,7552;-1,7552
"st";53;1,6207;-1,6207
"inverser";28;-0,8511;0,8511
"volontairement";31;-1,1869;1,1869
"circuler";38;-1,7174;1,7174
"parcours";55;0,7323;-0,7323
"choc";28;-0,4202;0,4202
"flemme";23;-0,3976;0,3976
"2019";19;0,7917;-0,7917
"choquant";44;-0,3992;0,3992
"appuyer";24;-0,7009;0,7009
"lettre";71;1,3773;-1,3773
"short";11;0,4664;-0,4664
"jai";51;1,3533;-1,3533
"of";45;-0,7945;0,7945
"handicap";20;0,2594;-0,2594
"injection";15;-0,8647;0,8647
"oubli";20;0,4272;-0,4272
"salon";26;0,9434;-0,9434
"convivial";11;1,2738;-1,2738
"serrer";36;-0,4839;0,4839
"migrer";14;-0,4373;0,4373
"déchirer";15;0,7912;-0,7912
"ingénieur";27;-1,0298;1,0298
"fossé";13;-1,5007;1,5007
"transformer";89;-0,441;0,441
"temporaire";12;-1,3134;1,3134
"argentin";60;0,5347;-0,5347
"sous_entendre";17;0,3076;-0,3076
"irrespect";10;0,328;-0,328
"joueur";75;1,3855;-1,3855
"foot";145;1,9479;-1,9479
"tendance";81;-1,27;1,27
"descendance";10;0,6181;-0,6181
"misérable";16;-0,4015;0,4015
"tolérant";16;-0,6564;0,6564
"aire";15;0,4976;-0,4976
"ordure";13;0,4824;-0,4824
"cinq";20;0,2594;-0,2594
"cracher";52;-0,7636;0,7636
"magasin";135;0,9591;-0,9591
"jpp";19;0,7917;-0,7917
"ç";17;0,3076;-0,3076
"briller";23;0,3626;-0,3626
"collection";17;1,6047;-1,6047
"emji_croix_latine";29;-0,4938;0,4938
"emji_conifère";19;1,131;-1,131
"transformation";15;-0,3158;0,3158
"ralentir";13;-0,3414;0,3414
"revivre";11;0,8042;-0,8042
"voeu";11;0,4664;-0,4664
"2023";109;0,4171;-0,4171
"surface";41;-0,6725;0,6725
"61";11;0,2391;-0,2391
"c_est_à_dire";22;-0,5105;0,5105
"aérien";36;0,7305;-0,7305
"bonsoir";16;0,9656;-0,9656
"étage";24;0,4587;-0,4587
"liké";10;1,6272;-1,6272
"fierté";31;0,4247;-0,4247
"réputation";16;0,6374;-0,6374
"classer";23;-0,8704;0,8704
"33";11;0,8042;-0,8042
"neuf";44;0,4397;-0,4397
"paysage";20;0,6547;-0,6547
"six";24;-0,7009;0,7009
"dessiner";23;-0,2471;0,2471
"cravate";17;1,1513;-1,1513
"luc";15;0,7912;-0,7912
"soif";12;-0,2558;0,2558
"geste";66;1,7356;-1,7356
"influencer";30;-0,7956;0,7956
"productif";20;-0,8248;0,8248
"réfléchi";51;-0,2938;0,2938
"participation";17;-1,6501;1,6501
"pré";14;0,9812;-0,9812
"11";87;-0,6839;0,6839
"fragile";63;1,3636;-1,3636
"halluciner";21;0,3453;-0,3453
"demi";42;-0,5683;0,5683
"viva";11;0,2391;-0,2391
"visiter";31;-1,1869;1,1869
"cité";34;0,721;-0,721
"2015";24;-1,3488;1,3488
"to";30;0,5017;-0,5017
"transparent";16;-0,4015;0,4015
"emji_tas_de_crotte";79;1,1937;-1,1937
"aliénation";11;0,2391;-0,2391
"opérer";17;0,3076;-0,3076
"abominable";11;0,2391;-0,2391
"aujourdhui";16;1,9152;-1,9152
"43";13;-0,6013;0,6013
"débarrasser";21;-1,3267;1,3267
"check";12;-0,8239;0,8239
"témoigner";34;0,9537;-0,9537
"humeur";15;1,1791;-1,1791
"récompenser";12;-0,4824;0,4824
"séance";22;-0,3257;0,3257
"voyou";31;-0,4658;0,4658
"assiette";17;0,5122;-0,5122
"exception";40;-1,6177;1,6177
"dernièrement";13;-0,6013;0,6013
"comique";19;-0,2765;0,2765
"viande";98;0,3294;-0,3294
"plait";19;0,7917;-0,7917
"décrire";70;-0,8247;0,8247
"ours";15;-0,5426;0,5426
"admettre";47;0,3943;-0,3943
"traduire";20;0,6547;-0,6547
"day";10;0,6181;-0,6181
"montreux";26;-0,9149;0,9149
"pénible";21;0,3453;-0,3453
"stress";47;0,6911;-0,6911
"élever";45;-0,4563;0,4563
"divorcer";10;0,328;-0,328
"usine";31;-0,4658;0,4658
"récompense";15;-0,5426;0,5426
"esclavage";30;1,2402;-1,2402
"permanence";20;-0,5506;0,5506
"fondement";17;-1,6501;1,6501
"abolir";18;-1,3103;1,3103
"emji_poing_levé_peau_légèrement_mate";11;0,4664;-0,4664
"emji_bouton_coché";39;0,8505;-0,8505
"passionné";19;1,5517;-1,5517
"neuchâtel";55;0,7323;-0,7323
"emji_visage_avec_bouche_en_diagonale";18;0,9553;-0,9553
"sdf";29;-0,9584;0,9584
"appartenance";10;-0,9547;0,9547
"automobiliste";47;0,2846;-0,2846
"queue";28;-0,2759;0,2759
"espèce";121;0,7741;-0,7741
"réaliste";41;-0,6725;0,6725
"pilote";31;1,0865;-1,0865
"original";21;0,5397;-0,5397
"discipline";23;1,1052;-1,1052
"songer";13;-0,6013;0,6013
"68";18;1,8303;-1,8303
"rageux";17;0,3076;-0,3076
"tou";15;0,7912;-0,7912
"humiliation";16;0,3921;-0,3921
"ouest";24;0,6732;-0,6732
"affligeant";32;0,7114;-0,7114
"lavage";25;1,4515;-1,4515
"bruxelles";14;0,9812;-0,9812
"définitivement";26;0,3117;-0,3117
"négligeable";14;-0,2395;0,2395
"récupérer";85;-1,3886;1,3886
"cohérence";16;-0,4015;0,4015
"modifier";44;0,4397;-0,4397
"haïr";28;1,2488;-1,2488
"actionnaire";24;-1,7906;1,7906
"instinct";14;1,4415;-1,4415
"juge";48;-0,4947;0,4947
"tune";12;-0,8239;0,8239
"emji_décamper";17;-0,2945;0,2945
"luxe";77;-1,8368;1,8368
"adieu";12;1,0049;-1,0049
"indirect";11;-1,1311;1,1311
"sauvetage";10;-0,5415;0,5415
"faillite";25;-0,3736;0,3736
"établissement";30;0,5017;-0,5017
"difficilement";10;-0,5415;0,5415
"qqchose";11;0,8042;-0,8042
"révolution";38;1,5235;-1,5235
"occurrence";30;-1,7987;1,7987
"éducatif";20;-0,3471;0,3471
"corporel";34;0,9537;-0,9537
"tolérer";24;-0,9889;0,9889
"consister";22;-0,7576;0,7576
"provoquer";66;-1,2925;1,2925
"radical";32;-0,7467;0,7467
"cannabis";11;0,4664;-0,4664
"hypocrite";62;-0,9598;0,9598
"emji_pouce_vers_le_bas";62;-0,7788;0,7788
"moule";21;0,3453;-0,3453
"boulangerie";39;-0,2631;0,2631
"associé";14;-0,2395;0,2395
"africain";77;-1,8368;1,8368
"torturer";22;-1,0762;1,0762
"92";23;1,4777;-1,4777
"pov";26;0,9434;-0,9434
"coms";13;1,2179;-1,2179
"leclerc";10;0,6181;-0,6181
"foncer";22;0,2777;-0,2777
"tronche";24;1,2743;-1,2743
"intellectuel";48;-0,2631;0,2631
"oeuf";47;1,1022;-1,1022
"colonisateur";10;-0,9547;0,9547
"roman";35;1,7158;-1,7158
"dérangeant";11;-0,6782;0,6782
"typique";35;-1,3421;1,3421
"lumineux";17;0,5122;-0,5122
"répartie";15;1,1791;-1,1791
"côtoyer";13;1,2179;-1,2179
"intention";69;0,314;-0,314
"indigne";17;0,5122;-0,5122
"parcontre";10;0,6181;-0,6181
"synonyme";23;-0,2471;0,2471
"maigre";13;-1,5007;1,5007
"menu";20;0,6547;-0,6547
"évident";58;-0,844;0,844
"sexe";82;0,4256;-0,4256
"rn";20;0,4272;-0,4272
"supérieur";86;-0,413;0,413
"oe";12;1,0049;-1,0049
"médiocre";22;0,6638;-0,6638
"com";62;1,2483;-1,2483
"etaient";28;0,4878;-0,4878
"rage";25;-0,2349;0,2349
"placard";11;1,9038;-1,9038
"woke";36;-0,8852;0,8852
"minoritaire";20;-1,6335;1,6335
"majoritaire";26;-0,9149;0,9149
"emji_poing_de_face";15;1,1791;-1,1791
"congolais";21;0,7946;-0,7946
"plonger";20;0,2594;-0,2594
"gravité";11;-1,1311;1,1311
"punir";63;-1,7649;1,7649
"asiatique";25;-0,5612;0,5612
"tienne";21;0,3453;-0,3453
"pavé";10;-0,5415;0,5415
"apéro";23;1,4777;-1,4777
"sec";30;1,2402;-1,2402
"dessous";61;-1,0813;1,0813
"quils";12;-0,8239;0,8239
"salir";17;-1,156;1,156
"dico";15;0,2868;-0,2868
"chouiner";12;-0,8239;0,8239
"recouvrir";11;0,2391;-0,2391
"dessert";22;0,6638;-0,6638
"cap";20;-0,3471;0,3471
"insurger";11;0,8042;-0,8042
"latin";23;1,4777;-1,4777
"généralement";62;-0,2808;0,2808
"victimisation";23;0,7987;-0,7987
"ancrer";13;-0,3414;0,3414
"attention";217;-1,5663;1,5663
"ba";51;-0,5329;0,5329
"défaire";17;0,5122;-0,5122
"espagnol";42;-0,2972;0,2972
"quon";11;0,2391;-0,2391
"débarquer";15;0,2868;-0,2868
"puce";15;1,6743;-1,6743
"pêche";15;0,4976;-0,4976
"abaisser";11;0,4664;-0,4664
"tqt";14;-0,2395;0,2395
"next";11;0,2391;-0,2391
"néant";12;0,623;-0,623
"fatigue";26;0,4735;-0,4735
"chelou";14;0,6296;-0,6296
"frérot";19;-0,2765;0,2765
"yaourt";10;0,6181;-0,6181
"bha";10;0,6181;-0,6181
"tkt";27;1,092;-1,092
"éteindre";32;0,3581;-0,3581
"invasion";25;-0,2349;0,2349
"arreter";14;-0,7291;0,7291
"braquer";17;-1,6501;1,6501
"limité";25;-1,1127;1,1127
"suédois";10;0,6181;-0,6181
"historiquement";10;-0,5415;0,5415
"concentrer";49;-1,1479;1,1479
"maghrébin";10;0,6181;-0,6181
"stupidité";16;-0,4015;0,4015
"surprendre";59;-0,4533;0,4533
"fidèle";32;0,7114;-0,7114
"embauche";14;0,9812;-0,9812
"énoncé";11;0,8042;-0,8042
"alala";12;0,623;-0,623
"argumentation";22;-1,0762;1,0762
"continu";24;-0,9889;0,9889
"acceptable";23;-0,6025;0,6025
"projection";14;0,6296;-0,6296
"sol";97;-0,9908;0,9908
"dc";10;1,0412;-1,0412
"bidon";13;-0,3414;0,3414
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";67;-0,3915;0,3915
"ref";13;1,2179;-1,2179
"pokémon";13;0,7953;-0,7953
"noblesse";10;0,6181;-0,6181
"dix";36;0,9579;-0,9579
"quelconque";20;-1,1812;1,1812
"and";43;0,6698;-0,6698
"pq";28;1,608;-1,608
"privilégié";40;-1,2991;1,2991
"ttes";10;1,0412;-1,0412
"emji_visage_neutre";44;1,8126;-1,8126
"coincer";40;0,9678;-0,9678
"emji_crâne";95;0,6529;-0,6529
"motiver";28;-0,2759;0,2759
"conception";12;0,3515;-0,3515
"associer";28;-0,2759;0,2759
"particulier";90;-0,3077;0,3077
"religion";120;1,2557;-1,2557
"offenser";10;-0,5415;0,5415
"singulier";13;0,4824;-0,4824
"emji_moai";12;0,623;-0,623
"exprès";23;-0,3976;0,3976
"nerveux";17;0,5122;-0,5122
"stock";16;-1,4744;1,4744
"racisé";10;-0,9547;0,9547
"algérien";15;-0,5426;0,5426
"géographique";12;-0,2558;0,2558
"xénophobie";24;-0,4762;0,4762
"sorry";11;-0,3733;0,3733
"frapper";105;-1,0321;1,0321
"affirmation";17;-0,7778;0,7778
"racial";21;-1,3267;1,3267
"considération";23;-0,3976;0,3976
"méfier";15;-0,5426;0,5426
"slogan";28;-1,9458;1,9458
"emporter";28;-0,8511;0,8511
"privatisation";10;-1,5715;1,5715
"gratter";19;-0,4575;0,4575
"amusant";32;1,947;-1,947
"ineptie";16;-1,0073;1,0073
"ème";19;1,131;-1,131
"presser";23;1,9219;-1,9219
"front";34;-0,5104;0,5104
"équipement";13;0,2641;-0,2641
"pognon";21;-0,2609;0,2609
"grandement";16;-1,0073;1,0073
"débuter";17;0,3076;-0,3076
"capter";34;1,2288;-1,2288
"commenter";108;-0,4582;0,4582
"étouffer";30;-1,0704;1,0704
"douteux";23;-1,2101;1,2101
"pfff";23;-0,2471;0,2471
"spécifique";27;-1,0298;1,0298
"alimentaire";74;-1,5494;1,5494
"perdurer";16;0,3921;-0,3921
"verbal";16;-0,4015;0,4015
"procurer";19;0,7917;-0,7917
"posséder";76;-1,4957;1,4957
"chut";10;0,6181;-0,6181
"victimiser";10;-0,5415;0,5415
"premièrement";15;-0,5426;0,5426
"déni";54;-1,1354;1,1354
"serieux";19;-0,4575;0,4575
"media";12;-0,4824;0,4824
"distribuer";28;-1,9458;1,9458
"emji_bout_des_doigts_joints";11;0,8042;-0,8042
"absurdité";25;-0,8051;0,8051
"ennui";21;1,5105;-1,5105
"rde";10;-0,5415;0,5415
"thomas";11;0,4664;-0,4664
"distinguer";11;-0,6782;0,6782
"oulala";10;0,328;-0,328
"compréhensible";21;-0,6508;0,6508
"archi";14;-0,4373;0,4373
"dénigrer";30;-0,2626;0,2626
"abruti";13;1,7689;-1,7689
"lunaire";28;0,9447;-0,9447
"humilier";24;-0,7009;0,7009
"performance";26;0,6827;-0,6827
"dominer";23;-0,6025;0,6025
"généralité";33;1,7374;-1,7374
"rabaisser";33;-0,3014;0,3014
"stigmatiser";12;-0,2558;0,2558
"low";14;-0,7291;0,7291
"opposition";25;-0,8051;0,8051
"législatif";10;-1,5715;1,5715
"motif";22;-0,5105;0,5105
"900";11;-1,1311;1,1311
"lui_même";39;-1,1898;1,1898
"progressiste";13;-1,5007;1,5007
"banc";14;-0,4373;0,4373
"rigueur";25;-1,4921;1,4921
"gène";12;1,0049;-1,0049
"jsuis";25;1,0974;-1,0974
"destiner";21;-1,3267;1,3267
"os";14;0,3727;-0,3727
"celui_ci";37;-0,9827;0,9827
"q";29;0,5903;-0,5903
"jsp";27;-1,3745;1,3745
"insinuer";10;-0,9547;0,9547
"emballage";12;1,0049;-1,0049
"citadin";12;1,0049;-1,0049
"enfoncer";15;-0,3158;0,3158
"râler";31;0,4247;-0,4247
"nulle";45;-0,3316;0,3316
