"";"X.rts_a";"X.rts_i"
"regretter";0,17;0,05
"attribuer";0,03;0,08
"vif";0,11;0,07
"genevoise";0,07;0,05
"réf";0,08;0,02
"noble";0,04;0,04
"neutre";0,05;0,35
"trancher";0;0,03
"météo";0,06;0,06
"inspirer";0,18;0,13
"ahahaha";0,02;0,02
"âgé";0,25;0,13
"scrupule";0,03;0,01
"préparation";0,02;0,03
"off";0,02;0,03
"didier";0,01;0,04
"moustache";0,05;0
"gruyère";0,11;0,17
"vacherin";0,03;0,02
"russe";0,03;0,1
"attaquer";0,13;0,44
"repousser";0,01;0,05
"répétition";0,03;0,05
"percher";0,03;0,01
"fromage";0,27;0,16
"ecole";0,09;0,01
"recrue";0,03;0,03
"prof";0,62;0,09
"bisou";0,1;0,06
"vache";0,21;0,08
"ciel";0,2;0,14
"suffisamment";0,05;0,13
"calmer";0,05;0,07
"référence";0,11;0,1
"agir";0,32;1,03
"sosie";0,06;0
"stylé";0,08;0,03
"final";0,28;0,38
"ancêtre";0,17;0,06
"emji_chat_qui_pleure_de_joie";0,08;0,08
"emji_cent_points";0,1;0,03
"décéder";0,27;0,08
"dormir";0,2;0,2
"bretagne";0,06;0,02
"boutique";0,06;0,04
"soir";0,54;0,26
"endormir";0,02;0,02
"goutte";0,02;0,04
"big";0,04;0,04
"pharma";0,02;0,05
"cultiver";0,07;0,05
"fibre";0,04;0,02
"lourd";0,12;0,12
"plante";0,09;0,07
"pionnier";0,05;0,01
"conviction";0,03;0,07
"françois";0,12;0,02
"durer";0,12;0,08
"machin";0,03;0,01
"ajouter";0,16;0,23
"bâle";0,03;0,05
"cff";0,06;0,16
"réchauffer";0,07;0,06
"audace";0,04;0,02
"métro";0,04;0,08
"rentable";0,02;0,06
"exploitation";0,07;0,08
"création";0,1;0,16
"construction";0,06;0,14
"dizaine";0,14;0,18
"milliard";0,19;0,54
"fantasme";0,03;0,05
"emji_biceps_contracté_peau_claire";0,09;0,02
"m2";0,04;0,02
"félicitation";0,07;0,14
"déconner";0,04;0,04
"slip";0,07;0,01
"grand_père";0,13;0
"construire";0,2;0,27
"attraper";0,08;0,04
"fonder";0,05;0,12
"privation";0,03;0,02
"présence";0,08;0,13
"solidarité";0,06;0,17
"rétablissement";0,01;0,11
"millier";0,17;0,48
"emji_rose";0,26;0,01
"aspect";0,03;0,11
"valaisans";0,09;0,04
"sueur";0,03;0,05
"futur";0,21;0,25
"marque";0,18;0,18
"smartphone";0,15;0,03
"déficit";0,01;0,03
"emji_visage_bâillant";0,05;0,1
"sexualité";0,05;0,02
"lâcher";0,1;0,16
"gaz";0,03;0,15
"personnellement";0,21;0,2
"comm";0,03;0,05
"chauffeur";0,06;0,05
"lentement";0,08;0,02
"noir";0,8;0,3
"emji_index_pointant_vers_le_haut_peau_claire";0,02;0,02
"relever";0,12;0,28
"fm";0,03;0,06
"matelas";0,02;0,05
"avertissement";0,02;0,02
"humour";0,25;0,14
"chemin";0,25;0,17
"poil";0,07;0,1
"alain";0,06;0,01
"priorité";0,11;0,26
"panique";0,03;0,02
"allumer";0,07;0,04
"rappel";0,15;0,17
"programme";0,17;0,17
"possibilité";0,09;0,18
"officiel";0,06;0,17
"ems";0,07;0,03
"domination";0,03;0,07
"majorité";0,24;0,75
"directeur";0,07;0,05
"catholique";0,08;0,05
"libre";0,41;0,52
"suicider";0,03;0,04
"informer";0,16;0,3
"soutenir";0,2;1,23
"emji_biceps_contracté";0,22;0,18
"amélioration";0,02;0,05
"institution";0,04;0,16
"tranche";0,04;0,04
"foie";0,02;0,03
"veau";0,03;0,01
"emji_coeur_brisé";0,16;0,17
"intemporel";0,04;0
"respirer";0,12;0,08
"valise";0,02;0,04
"masque";0,03;0,08
"navrer";0,02;0,08
"mai";0,09;0,06
"spectacle";0,06;0,08
"costume";0,08;0,03
"cage";0,02;0,04
"marrer";0,08;0,03
"parodie";0,03;0,01
"document";0,05;0,07
"er";0,04;0,05
"asie";0,07;0,12
"accomplir";0,05;0,05
"aventure";0,05;0,03
"précédent";0,08;0,13
"classique";0,15;0,07
"nana";0,05;0,02
"jacques";0,11;0
"inde";0,04;0,07
"just";0,03;0,02
"for";0,03;0,05
"the";0,14;0,13
"record";0,08;0,04
"voyager";0,1;0,1
"harry";0,05;0,02
"potter";0,04;0,01
"mimi";0,12;0,01
"doucement";0,05;0,03
"emji_chat_souriant_aux_yeux_en_coeurs";0,35;0,01
"pk";0,08;0,07
"one";0,01;0,03
"mythe";0,05;0,06
"iran";0,05;0,05
"emji_note_de_musique";0,05;0,01
"emji_mains_levées_peau_légèrement_mate";0,03;0,02
"emji_coeur_point_d_exclamation";0,07;0
"bol";0,07;0,07
"coiffeur";0,03;0,02
"apres";0,14;0,13
"malbouffe";0,05;0,02
"votation";0,03;0,1
"publicité";0,03;0,07
"clope";0,18;0,05
"intelligent";0,43;0,2
"plaindre";0,41;0,58
"plaisanter";0,06;0,02
"stupide";0,17;0,09
"adresser";0,03;0,04
"directement";0,1;0,41
"portée";0,04;0,08
"excuse";0,05;0,13
"sincèrement";0,14;0,11
"dsl";0,04;0,06
"agressif";0,08;0,09
"cordialement";0,02;0,03
"remarque";0,06;0,01
"jalousie";0,03;0,09
"brillant";0,07;0,05
"charmant";0,14;0,01
"constater";0,19;0,23
"critère";0,04;0,13
"souris";0,05;0,03
"avantage";0,11;0,31
"baser";0,08;0,19
"apparence";0,07;0,02
"filtre";0,05;0,02
"esthétique";0,04;0,03
"couverture";0,03;0,08
"mensonge";0,05;0,24
"objet";0,17;0,28
"parier";0,02;0,06
"attirer";0,06;0,12
"week_end";0,11;0,13
"chiotte";0,03;0,01
"japonais";0,12;0,02
"sang";0,12;0,16
"emji_visage_souriant_avec_une_larme";0,33;0,22
"tits";0,05;0
"espagne";0,2;0,09
"bidet";1,6;0
"hygiénique";0,1;0,02
"tricher";0,03;0,02
"pet";0,09;0,03
"remplacement";0,04;0,03
"étaler";0,03;0,01
"laver";1,07;0,1
"occidental";0,07;0,24
"nettoyer";0,21;0,09
"bêtise";0,2;0,2
"commission";0,07;0,07
"douchettes";0,06;0
"équiper";0,05;0,06
"crise";0,08;0,28
"resto";0,08;0,05
"hôtel";0,09;0,09
"appartement";0,12;0,15
"louer";0,04;0,05
"afrique";0,14;0,36
"amérique";0,06;0,27
"sud";0,17;0,39
"disposition";0,03;0,09
"étendre";0,03;0,04
"rincer";0,06;0,01
"douche";0,48;0,27
"caca";0,1;0,03
"culture";0,42;0,51
"fesse";0,25;0,02
"bouteille";0,35;0,01
"foi";0,21;0,13
"etes";0,07;0,05
"incarné";0,03;0,01
"emji_globe_tourné_sur_l_afrique_et_l_europe";0,03;0,03
"emji_explosion";0,07;0,04
"emji_index_pointant_vers_le_haut";0,06;0,04
"contraception";0,07;0
"prier";0,08;0,05
"baignoire";0,04;0,01
"nain";0,05;0,01
"retard";0,13;0,14
"incompréhension";0,01;0,03
"invention";0,18;0,05
"fonction";0,1;0,22
"principal";0,12;0,21
"nettoyage";0,04;0,12
"usage";0,11;0,21
"intimité";0,03;0,05
"condescendance";0,04;0
"pièce";0,11;0,17
"séparer";0,1;0,05
"utilité";0,1;0,06
"détourner";0,04;0,14
"apparement";0,02;0,05
"citation";0,01;0,08
"cultivé";0,06;0,03
"pitié";0,16;0,15
"exploser";0,06;0,15
"certitude";0,06;0,03
"persuader";0,06;0,05
"détenir";0,02;0,08
"suprême";0,01;0,02
"croyance";0,1;0,06
"aliment";0,05;0,05
"citer";0,13;0,22
"peter";0,03;0,02
"nez";0,15;0,1
"absolu";0,1;0,13
"arrogance";0,08;0,04
"aveugle";0,06;0,1
"charger";0,12;0,5
"stp";0,12;0,12
"ressemblance";0,04;0
"samedi";0,11;0,15
"pisser";0,08;0,03
"semaine";0,5;0,62
"danseur";0,05;0
"emji_partition";0,17;0
"séquence";0,12;0
"chaîne";0,16;0,17
"otan";0,03;0,05
"engagement";0,05;0,21
"emji_flocon";0,09;0,01
"emji_nuage_avec_neige";0,04;0
"février";0,04;0,02
"ukrainien";0,03;0,22
"ouchy";0,06;0,02
"alpe";0,05;0,06
"autorité";0,1;0,39
"fonds";0,09;0,13
"camion";0,12;0,11
"déverser";0,06;0,02
"dériver";0,02;0,05
"tranquillement";0,04;0,04
"mesurer";0,03;0,05
"lundi";0,15;0,03
"agenda";0,03;0,05
"cm";0,03;0,02
"joie";0,25;0,09
"logistique";0,01;0,04
"ambiance";0,11;0,03
"station";0,03;0,05
"aéroport";0,04;0,2
"galer";0,04;0,07
"repartir";0,05;0,13
"veste";0,07;0,03
"spontané";0,06;0,02
"gratuitement";0,09;0,06
"immédiat";0,02;0,06
"trace";0,08;0,04
"hitler";0,02;0,02
"sorcier";0,07;0,02
"réveiller";0,15;0,25
"don";0,06;0,16
"indéniable";0,02;0,03
"emji_mains_en_prière_peau_légèrement_mate";0,1;0,04
"innocence";0,03;0,03
"confusion";0,04;0,05
"hab";0,03;0,09
"reprise";0,02;0,12
"crotte";0,04;0,01
"entrepreneur";0,02;0,08
"opportunité";0,03;0,14
"réglementation";0,02;0,02
"municipal";0,02;0,03
"emji_visage_triste_mais_soulagé";0,25;0,03
"féminin";0,34;0,17
"coin";0,18;0,1
"redevenir";0,03;0,02
"langage";0,42;0,06
"emji_visage_effrayé";0,06;0,02
"fasciste";0,03;0,09
"botte";0,03;0,07
"conflit";0,07;0,42
"boomers";0,1;0,01
"parcourir";0,03;0,01
"t_shirt";0,04;0,04
"polluer";0,13;0,35
"île";0,04;0,13
"exécuter";0;0,08
"evidemment";0,02;0,04
"figure";0,11;0,11
"incontournable";0,03;0,01
"exact";0,14;0,14
"complicité";0,03;0,12
"oooh";0,06;0,02
"patrick";0,03;0,02
"blond";0,1;0,03
"occupation";0,03;0,1
"pendule";0,04;0,01
"emji_coeur_avec_ruban";0,1;0,01
"5g";0,01;0,03
"onde";0,06;0,02
"joseph";0,03;0,01
"justifier";0,11;0,46
"creuser";0,04;0,1
"installer";0,21;0,21
"rigoler";0,25;0,15
"olympique";0,03;0,02
"mega";0,01;0,03
"coluche";0,06;0
"emji_coeur_étincelant";0,18;0,03
"corrompu";0,02;0,04
"assassiner";0,02;0,16
"virer";0,06;0,09
"reprendre";0,19;0,24
"emji_visage_en_colère";0,03;0,03
"couler";0,05;0,05
"voter";0,15;0,78
"référendum";0,01;0,04
"complotistes";0,03;0,02
"emji_visage_anxieux_avec_goutte_de_sueur";0,07;0,03
"christophe";0,02;0,02
"vosges";0,04;0,01
"meurtrier";0,02;0,08
"cqfd";0,03;0,05
"inverse";0,19;0,19
"différemment";0,06;0,05
"rhétorique";0,01;0,04
"plutot";0,03;0,04
"pleuvoir";0,06;0,04
"supprimer";0,21;0,28
"caisse";0,48;0,54
"ps";0,26;0,27
"irresponsable";0,03;0,03
"milieu";0,25;0,24
"bar";0,07;0,03
"proximité";0,03;0,05
"tatouage";0,04;0
"relativement";0,03;0,05
"matériel";0,16;0,22
"incompréhensible";0,03;0,05
"contraindre";0,02;0,03
"culot";0,02;0,04
"total";0,16;0,5
"barre";0,05;0,11
"belgique";0,32;0,04
"cloche";0,06;0,01
"réfugier";0,01;0,04
"lapin";0,29;0,02
"étape";0,06;0,07
"waouh";0,05;0,01
"heidi";0,05;0
"série";0,12;0,17
"revue";0,03;0,02
"vieillir";0,14;0,05
"ambitieux";0,02;0,02
"indépendant";0,08;0,17
"adolescence";0,16;0,03
"générique";0,03;0,01
"surnom";0,06;0
"coller";0,14;0,14
"emji_feuille";0,06;0,03
"rater";0,11;0,08
"emji_visage_avec_un_monocle";0,19;0,18
"skieur";0,03;0,01
"entraîner";0,16;0,08
"coco";0,05;0,03
"emji_femme_qui_hausse_les_épaules_peau_claire";0,06;0,09
"chaussure";0,13;0,05
"marre";0,1;0,26
"emji_personne_avec_la_paume_sur_le_visage";0,06;0,13
"caillou";0,04;0,05
"canton";0,48;0,86
"là_dessus";0,03;0,05
"fendre";0,06;0,01
"vieillesse";0,1;0,01
"reflet";0,02;0,02
"rigolade";0,03;0,01
"bande";0,22;0,26
"vintage";0,05;0,01
"planète";0,32;0,33
"sortie";0,17;0,19
"emji_visage_sans_expression";0,09;0,09
"péter";0,08;0,08
"dixit";0,03;0,03
"peace";0,02;0,04
"fleur";0,18;0,03
"emji_fleur_de_cerisier";0,1;0
"nuisible";0,12;0,01
"habillement";0,02;0,03
"tjs";0,27;0,07
"tjrs";0,17;0,11
"visage";0,16;0,27
"emji_v_de_la_victoire";0,1;0,06
"hésiter";0,12;0,12
"désirer";0,14;0,05
"évolué";0,04;0,01
"essai";0,02;0,03
"limiter";0,1;0,21
"fermé";0,04;0,01
"emji_visage_confus";0,07;0,03
"commerce";0,07;0,29
"équitable";0,03;0,14
"prévoir";0,12;0,28
"arnaque";0,03;0,05
"bourgeois";0,1;0,16
"idéologie";0,07;0,21
"bein";0,05;0,05
"divorce";0,06;0,07
"idéal";0,09;0,1
"revanche";0,1;0,12
"mépris";0,11;0,07
"user";0,08;0,56
"régression";0,02;0,02
"aisé";0,03;0,07
"élégance";0,14;0,01
"authenticité";0,03;0,02
"égoïste";0,18;0,06
"haine";0,18;0,65
"limite";0,21;0,41
"initiative";0,07;0,76
"ouvert";0,03;0,08
"préoccuper";0,03;0,06
"séparation";0,02;0,03
"exagérer";0,08;0,06
"statistique";0,04;0,35
"signification";0,08;0,02
"patriarcat";0,1;0,05
"apaiser";0,04;0,02
"nombre";0,32;0,71
"féminicides";0;0,09
"viable";0,01;0,04
"bizarrement";0,07;0,1
"emji_symbole_de_paix";0,02;0,02
"détacher";0,03;0,02
"comporter";0,11;0,09
"impliquer";0,06;0,18
"argument";0,27;0,84
"raciste";0,63;0,51
"fuir";0,07;0,2
"correspondre";0,07;0,1
"mener";0,12;0,25
"communauté";0,08;0,24
"démonter";0,03;0,04
"yes";0,03;0,02
"communication";0,03;0,08
"diriger";0,07;0,19
"batterie";0,05;0,03
"canon";0,05;0,09
"iii";0,03;0,01
"crème";0,12;0,05
"emji_visage_nauséeux";0,2;0
"gay";0,05;0,02
"emji_visage_qui_tire_la_langue_les_yeux_plissés";0,14;0,05
"ahh";0,05;0,02
"avancer";0,19;0,27
"grenoble";0,03;0,01
"patte";0,09;0,04
"balai";0,03;0,01
"plume";0,06;0,01
"monstre";0,04;0,12
"life";0,04;0,02
"racisme";0,46;0,41
"socialement";0,01;0,06
"interessant";0,02;0,02
"marcel";0,05;0,01
"omg";0,1;0,03
"ptdr";0,13;0,05
"rapide";0,16;0,12
"geneve";0,08;0,07
"mcdo";0,04;0,02
"compléter";0,03;0,02
"restaurateur";0,02;0,05
"grandeur";0,02;0,03
"dissuader";0,01;0,03
"accro";0,03;0,02
"paire";0,16;0,03
"démocratie";0,03;0,61
"déguiser";0,04;0,09
"volontaire";0,05;0,13
"réveil";0,04;0,03
"optimiste";0,03;0,02
"litre";0,03;0,03
"chf";0,11;0,36
"emploi";0,1;0,51
"porno";0,03;0,03
"annoncer";0,05;0,22
"féminisme";0,13;0,18
"estimer";0,07;0,13
"défaut";0,06;0,1
"bourvil";0,06;0
"stade";0,17;0,11
"tournage";0,04;0
"nyon";0,03;0,01
"mars";0,06;0,03
"collège";0,27;0,03
"acteur";0,23;0,2
"sévère";0,04;0,02
"sérénité";0,05;0,02
"humble";0,15;0,04
"malheureux";0,23;0,07
"fatiguer";0,12;0,14
"contraire";0,55;0,59
"adhérer";0,03;0,05
"contenter";0,17;0,06
"dictionnaire";0,03;0,03
"fer";0,07;0,02
"champignon";0,07;0,05
"bureau";0,15;0,08
"pull";0,16;0,06
"couture";0,09;0,01
"emji_visage_retenant_ses_larmes";0,75;0,09
"zoo";0,01;0,03
"midi";0,14;0,12
"bistrot";0,04;0,01
"café";0,29;0,17
"publicitaire";0,03;0,02
"marseille";0,03;0,01
"festival";0,09;0,08
"chanteur";0,1;0,01
"musicien";0,03;0,02
"pointe";0,07;0,04
"griller";0,03;0,03
"touriste";0,02;0,08
"crayon";0,03;0,01
"peinture";0,03;0,09
"protagoniste";0,07;0,01
"grands_parents";0,06;0,03
"generation";0,03;0,01
"beauf";0,05;0
"splendeur";0,06;0,07
"pic";0,02;0,04
"camping";0,05;0,01
"obéir";0,02;0,02
"barrer";0,03;0,05
"garantir";0,03;0,17
"décoller";0,03;0,01
"z";0,12;0,05
"corriger";0,07;0,1
"emji_homme_qui_hausse_les_épaules_peau_claire";0,11;0,08
"surveillance";0,03;0,03
"contact";0,06;0,06
"occident";0,07;0,12
"cohérent";0,03;0,08
"troisième";0,07;0,07
"fiscalement";0;0,04
"smartphones";0,05;0,02
"walkman";0,14;0
"assurer";0,2;0,37
"effrayant";0,05;0,04
"succès";0,07;0,1
"wtf";0,03;0,04
"emji_points_d_exclamation_et_d_interrogation";0;0,03
"icône";0,03;0,04
"deviner";0,06;0,06
"là_bas";0,05;0,17
"caricature";0,02;0,02
"étrange";0,07;0,08
"odeur";0,12;0,08
"féliciter";0,04;0,08
"porc";0,04;0,02
"fée";0,04;0,03
"danse";0,35;0,02
"naïveté";0,04;0,04
"compter";0,27;0,4
"dead";0,04;0,02
"attachant";0,06;0
"inspirant";0,04;0
"rajouter";0,09;0,11
"centre";0,17;0,28
"plage";0,18;0,02
"près_de";0,11;0,1
"pratiquement";0,11;0,08
"sorte";0,17;0,29
"entrée";0,09;0,13
"piger";0,06;0,03
"vague";0,11;0,06
"connait";0,07;0,07
"trait";0,04;0,01
"preneur";0,03;0,02
"aller_retour";0,01;0,02
"abordable";0,03;0,04
"patin";0,03;0,01
"parking";0,02;0,1
"emji_visage_qui_regarde_entre_ses_doigts";0,28;0,12
"légitime";0,06;0,13
"amende";0,09;0,2
"pénal";0,01;0,12
"emji_visage_rouge_et_chaud";0,07;0,02
"abeille";0,04;0,03
"ons";0,02;0,04
"génétique";0,02;0,04
"position";0,06;0,22
"reproduire";0,09;0,06
"modèle";0,11;0,13
"apprentissage";0,27;0,12
"maîtriser";0,04;0,1
"aspirer";0,03;0,03
"emji_visage_sans_bouche";0,03;0,02
"déprimer";0,04;0,02
"jeudi";0,05;0,02
"bonnard";0,04;0
"vitre";0,03;0,03
"entrain";0,07;0,09
"maintenir";0,05;0,2
"manuel";0,06;0,01
"indispensable";0,1;0,05
"rémunérer";0,02;0,07
"admiration";0,03;0,03
"piloter";0,02;0,02
"gentillesse";0,15;0,01
"thermique";0;0,07
"alimenter";0,03;0,15
"piqûre";0,02;0,02
"consommateur";0,09;0,19
"industrie";0,06;0,15
"bancaire";0,04;0,1
"énergétique";0,03;0,11
"empire";0,04;0,08
"médiatique";0,02;0,08
"restriction";0,03;0,06
"masse";0,07;0,21
"nommer";0,1;0,08
"ignorance";0,16;0,13
"insoutenable";0,01;0,03
"indifférence";0,01;0,04
"présentateur";0,06;0,02
"catherine";0,04;0
"entendeur";0,03;0,03
"croissance";0,05;0,07
"freiner";0,02;0,05
"concert";0,13;0,06
"sable";0,04;0,03
"miss";0,05;0,03
"paléo";0,04;0,01
"rang";0,03;0,02
"mardi";0,03;0,02
"maths";0,05;0,05
"composition";0,04;0,03
"maîtresse";0,24;0,01
"taré";0,04;0,01
"coute";0,01;0,03
"stéphane";0,05;0
"berner";0,06;0,28
"international";0,09;0,83
"renens";0,01;0,03
"marc";0,03;0,02
"sion";0,03;0,1
"sacrifice";0,03;0,02
"empoisonner";0,07;0,04
"genial";0,04;0,02
"nest";0,03;0,02
"promettre";0,07;0,14
"consommer";0,1;0,32
"addiction";0,02;0,07
"ouai";0,09;0,11
"wagon";0,07;0,02
"restaurant";0,13;0,15
"casque";0,14;0,17
"lauser_utilisateurice";0,01;0,02
"balcon";0,05;0,07
"égoïsme";0,04;0,02
"prime";0,14;0,5
"passif";0,02;0,05
"etat";0,03;0,32
"gras";0,05;0,06
"tabac";0,05;0,05
"citoyen";0,08;0,69
"déplorable";0,03;0,04
"interdiction";0,09;0,13
"récemment";0,07;0,09
"quai";0,03;0,02
"zone";0,14;0,39
"secours";0,07;0,04
"éloigner";0,07;0,04
"punition";0,04;0,03
"prix";0,55;1,16
"paquet";0,15;0,07
"frs";0,02;0,07
"disponible";0,05;0,12
"travers";0,17;0,2
"fascinant";0,06;0,02
"filmer";0,2;0,1
"décembre";0,06;0,06
"ironique";0,03;0,05
"inscrire";0,12;0,11
"avs";0,04;0,16
"emji_visage_endormi";0,07;0,06
"crèche";0,03;0,11
"stage";0,04;0,03
"messe";0,05;0
"structure";0,02;0,16
"accueil";0,05;0,12
"organisation";0,07;0,27
"professionnel";0,13;0,31
"accueillant";0,03;0,02
"votations";0,02;0,06
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,07;0,05
"attente";0,04;0,1
"proprement";0,02;0,02
"kit";0,03;0,02
"moyenne";0,09;0,61
"terreur";0,02;0,08
"trottinette";0,06;0,11
"renverser";0,02;0,03
"arbitre";0,05;0,01
"polluant";0,03;0,02
"solaire";0,1;0,06
"pétrole";0,05;0,14
"équilibre";0,11;0,1
"stratégique";0,02;0,05
"dispositif";0,01;0,04
"silencieux";0,03;0,06
"bruyant";0,03;0,04
"man";0,03;0,02
"tueur";0,03;0,03
"admirer";0,1;0,02
"malsain";0,06;0,04
"consultation";0,01;0,04
"savon";0,07;0,02
"affection";0,05;0,01
"portefeuille";0,01;0,03
"faiblesse";0,02;0,05
"parfum";0,06;0,07
"emji_main_avec_index_pointant_à_droite";0,1;0,05
"satisfaction";0,01;0,03
"prison";0,09;0,54
"adjectif";0,01;0,02
"désigner";0,13;0,04
"région";0,32;0,38
"distinction";0,02;0,04
"palestinien";0,06;2,13
"juif";0,17;0,56
"israélien";0,02;1,18
"placer";0,1;0,16
"protection";0,08;0,34
"intervenir";0,04;0,2
"améliorer";0,09;0,17
"boue";0,03;0,01
"défi";0,08;0,05
"définition";0,19;0,26
"emji_colombe";0,11;0,2
"emji_applaudissements_peau_claire";0,14;0,13
"continuation";0,05;0,02
"entraînement";0,04;0,02
"pompier";0,03;0,06
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";0,05;0,02
"prévention";0,03;0,14
"sapin";0,02;0,07
"dîner";0,05;0,02
"macron";0,1;0,16
"brûler";0,11;0,18
"chauffer";0,04;0,07
"bienveillant";0,16;0,02
"auprès_des";0,02;0,05
"longueur";0,03;0,02
"cruellement";0,03;0,04
"tragique";0,02;0,03
"emmener";0,07;0,06
"girl";0,02;0,02
"ohhh";0,04;0,02
"di";0,03;0,01
"mou";0,03;0,01
"unique";0,25;0,23
"mafieux";0;0,04
"judicieux";0;0,04
"fraude";0,03;0,05
"malhonnête";0,03;0,07
"profit";0,1;0,19
"astronomique";0,01;0,03
"réserve";0,06;0,07
"augmenter";0,14;0,92
"proportionnel";0,03;0,07
"mafia";0,02;0,08
"fric";0,07;0,18
"emji_visage_déconcerté";0,05;0,01
"puer";0,05;0,04
"honneur";0,05;0,11
"rencontrer";0,19;0,09
"échanger";0,04;0,02
"graine";0,1;0,02
"bienveillance";0,14;0,03
"i";0,2;0,14
"emji_mains_en_prière_peau_mate";0,06;0,04
"emji_mains_qui_forment_un_coeur";0,22;0,11
"bâtiment";0,05;0,15
"béton";0,03;0,03
"architecture";0,02;0,02
"flinguer";0,03;0,01
"tir";0,03;0,05
"bombardement";0,01;0,15
"gueule";0,29;0,2
"financer";0,04;0,61
"emji_tête_de_mort";0,07;0,04
"habituer";0,1;0,06
"empirer";0,03;0,03
"identité";0,08;0,12
"baiser";0,08;0,02
"jeffrey";0,02;0,02
"gueuler";0,03;0,01
"scène";0,13;0,13
"appart";0,03;0,06
"souci";0,23;0,39
"net";0,1;0,08
"pourrir";0,04;0,04
"tabou";0,03;0,02
"geler";0,06;0,01
"positif";0,13;0,2
"glorieux";0,02;0,02
"instrument";0,05;0,01
"crédit";0,07;0,04
"effacer";0,07;0,15
"dette";0,03;0,07
"financier";0,1;0,27
"taux";0,12;0,33
"intérêt";0,33;0,63
"certifier";0,03;0,01
"digne";0,11;0,12
"soutien";0,06;0,59
"e_mail";0,04;0,01
"remplir";0,23;0,24
"renvoyer";0,03;0,1
"montant";0,05;0,13
"durée";0,03;0,1
"remboursement";0,03;0,06
"devise";0,05;0,01
"fashion";0,02;0,03
"scénario";0,02;0,05
"cieux";0,04;0
"producteur";0,03;0,05
"google";0,09;0,05
"correctement";0,21;0,2
"emji_visage_fatigué";0,07;0,03
"out";0,04;0,05
"emji_visage_qui_fond";0,2;0,1
"allemagne";0,1;0,14
"arme";0,09;0,71
"ukraine";0,03;0,37
"neutralité";0,04;0,21
"ordre";0,2;0,45
"étrangement";0,04;0,03
"ue";0,03;0,26
"bin";0,06;0,07
"etats";0,02;0,06
"ultra";0,13;0,66
"libéral";0,03;0,18
"alliance";0,02;0,02
"conclure";0,03;0,07
"paradoxal";0,03;0,03
"partenaire";0,03;0,05
"conservateur";0,03;0,08
"excès";0,04;0,06
"température";0,06;0,1
"régulièrement";0,1;0,08
"médecine";0,05;0,04
"décor";0,04;0,02
"carte";0,35;0,26
"chinois";0,07;0,12
"rat";0,05;0,06
"chemise";0,07;0,01
"épargner";0,04;0,07
"zéro";0,08;0,15
"blindé";0,02;0,03
"guide";0,04;0,03
"approcher";0,13;0,09
"critique";0,23;0,32
"boulanger";0,05;0,05
"caissier";0,51;0,06
"taxer";0,02;0,71
"cliché";0,06;0,07
"râleur";0,03;0,01
"négatif";0,1;0,13
"intégrer";0,05;0,2
"visiblement";0,2;0,25
"maternel";0,13;0,04
"raclette";0,08;0,09
"vs";0,11;0,13
"recommencer";0,06;0,08
"approprié";0,04;0,05
"okay";0,01;0,03
"verser";0,05;0,14
"favorable";0;0,04
"robe";0,1;0,01
"douter";0,07;0,07
"censé";0,1;0,17
"polir";0,07;0,03
"trottoir";0,08;0,09
"indigner";0,02;0,04
"soucier";0,03;0,08
"acte";0,08;0,46
"général";0,28;0,41
"questionner";0,03;0,05
"contrôler";0,09;0,28
"vérifier";0,16;0,2
"ridicule";0,35;0,31
"qqch";0,09;0,15
"collant";0,05;0,02
"diffuser";0,06;0,06
"live";0,05;0,03
"grandir";0,2;0,12
"sensé";0,1;0,13
"noyer";0,01;0,04
"al";0,03;0,19
"expert";0,05;0,09
"mentir";0,12;0,21
"éliminer";0,11;0,12
"pollution";0,14;0,18
"destruction";0,07;0,15
"écosystème";0,11;0,07
"ennemi";0,08;0,07
"numérique";0,06;0,05
"prioritaire";0,04;0,01
"tri";0,04;0,05
"emji_visage_qui_tire_la_langue";0,03;0,03
"fun";0,05;0,04
"risible";0,01;0,02
"atmosphère";0,05;0,07
"relatif";0,04;0,03
"tkt";0,07;0,04
"patriote";0,04;0,04
"nation";0,06;0,25
"ethnie";0,04;0,02
"secteur";0,03;0,2
"3eme";0,03;0,04
"inquiéter";0,17;0,31
"bec";0,03;0,02
"ct";0,06;0
"clown";0,03;0,05
"emji_visage_aux_yeux_en_spirales";0,13;0,06
"pratiquer";0,14;0,08
"trafic";0,03;0,15
"st";0,13;0,07
"rolex";0,02;0,1
"radar";0,03;0,11
"ligne";0,16;0,27
"limitation";0,01;0,06
"trajet";0,03;0,14
"inverser";0,04;0,06
"volontairement";0,04;0,07
"véhicule";0,07;0,21
"circuler";0,04;0,09
"parcours";0,12;0,09
"commerçant";0,03;0,15
"choc";0,05;0,06
"flemme";0,04;0,05
"comparaison";0,11;0,11
"choquant";0,08;0,09
"nokia";0,04;0
"sms";0,06;0
"appuyer";0,03;0,05
"lettre";0,17;0,11
"short";0,03;0,02
"jai";0,12;0,07
"of";0,05;0,09
"tic";0,05;0
"handicap";0,04;0,04
"injection";0,02;0,04
"oubli";0,04;0,03
"salon";0,07;0,04
"recul";0,1;0,04
"convivial";0,03;0,01
"démontrer";0,09;0,22
"migrer";0,02;0,03
"déchirer";0,04;0,02
"emji_visage_légèrement_mécontent";0,06;0,02
