"";"banalfreq";"X.rts_a";"X.rts_i"
"adjectif";10;-0,5263;0,5263
"région";186;-0,7745;0,7745
"distinction";18;-0,8784;0,8784
"placer";69;-1,4943;1,4943
"boue";10;0,6352;-0,6352
"défi";34;0,9947;-0,9947
"définition";120;-1,2802;1,2802
"emji_applaudissements_peau_claire";72;0,4076;-0,4076
"continuation";18;0,9853;-0,9853
"entraînement";17;0,8163;-0,8163
"pompier";24;-0,9551;0,9551
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";18;0,9853;-0,9853
"dîner";18;1,3839;-1,3839
"macron";71;-1,6845;1,6845
"brûler";78;-1,5963;1,5963
"chauffer";30;-1,0308;1,0308
"auprès_des";19;-1,0098;1,0098
"longueur";13;0,275;-0,275
"cruellement";19;-0,2633;0,2633
"tragique";15;-0,5242;0,5242
"emmener";34;0,5563;-0,5563
"girl";11;-0,3609;0,3609
"ohhh";17;0,8163;-0,8163
"di";11;0,8254;-0,8254
"mou";10;1,0649;-1,0649
"unique";125;0,4512;-0,4512
"judicieux";12;-1,9691;1,9691
"fraude";23;-0,5782;0,5782
"malhonnête";28;-1,8917;1,8917
"astronomique";12;-0,8024;0,8024
"réserve";33;-0,4171;0,4171
"proportionnel";28;-1,8917;1,8917
"emji_visage_déconcerté";15;1,7126;-1,7126
"puer";25;0,3984;-0,3984
"honneur";43;-1,9349;1,9349
"échanger";17;0,8163;-0,8163
"i";87;1,2973;-1,2973
"emji_mains_en_prière_peau_mate";27;0,6047;-0,6047
"béton";17;0,3215;-0,3215
"architecture";11;-0,3609;0,3609
"flinguer";10;1,6579;-1,6579
"tir";23;-0,5782;0,5782
"gueule";126;1,5445;-1,5445
"emji_tête_de_mort";28;0,7227;-0,7227
"habituer";40;1,2739;-1,2739
"empirer";17;0,3215;-0,3215
"identité";54;-0,8706;0,8706
"jeffrey";10;0,3392;-0,3392
"gueuler";10;1,6579;-1,6579
"scène";68;-0,309;0,309
"appart";25;-1,0756;1,0756
"net";47;0,5624;-0,5624
"pourrir";21;-0,2476;0,2476
"tabou";11;0,4813;-0,4813
"positif";87;-1,4727;1,4727
"glorieux";11;0,2484;-0,2484
"crédit";28;0,7227;-0,7227
"dette";28;-1,4651;1,4651
"certifier";10;0,6352;-0,6352
"digne";61;-0,305;0,305
"e_mail";11;1,939;-1,939
"remplir";124;-0,4043;0,4043
"remboursement";26;-1,201;1,201
"devise";15;1,7126;-1,7126
"fashion";13;-0,3287;0,3287
"scénario";20;-1,5922;1,5922
"producteur";21;-0,9168;0,9168
"google";34;1,2767;-1,2767
"correctement";108;0,335;-0,335
"emji_visage_fatigué";25;1,1359;-1,1359
"out";25;-0,3551;0,3551
"allemagne";65;-1,1429;1,1429
"étrangement";17;0,5318;-0,5318
"bin";36;-0,4577;0,4577
"alliance";12;-0,2458;0,2458
"conclure";27;-1,7402;1,7402
"paradoxal";14;-0,2292;0,2292
"partenaire";23;-0,5782;0,5782
"excès";27;-0,7188;0,7188
"température";44;-1,115;1,115
"régulièrement";49;0,5755;-0,5755
"médecine";24;0,3111;-0,3111
"décor";14;1,0082;-1,0082
"carte";157;1,5872;-1,5872
"chinois";51;-1,5623;1,5623
"rat";28;-0,3991;0,3991
"épargner";31;-0,8598;0,8598
"zéro";63;-1,6879;1,6879
"blindé";12;-0,467;0,467
"guide";20;0,446;-0,446
"approcher";57;0,9739;-0,9739
"critique";147;-1,4065;1,4065
"boulanger";25;0,253;-0,253
"cliché";35;-0,3947;0,3947
"râleur";12;1,0302;-1,0302
"négatif";61;-0,8336;0,8336
"visiblement";118;-0,8638;0,8638
"raclette";46;-0,357;0,357
"vs";65;-0,4851;0,4851
"recommencer";39;-0,6735;0,6735
"approprié";23;-0,3791;0,3791
"okay";12;-0,8024;0,8024
"douter";36;0,2832;-0,2832
"censé";72;-1,783;1,783
"polir";23;1,5218;-1,5218
"trottoir";44;-0,3738;0,3738
"indigner";16;-0,9793;0,9793
"soucier";31;-1,4856;1,4856
"général";186;-1,9831;1,9831
"questionner";23;-0,8398;0,8398
"vérifier";94;-0,7492;0,7492
"ridicule";172;0,7108;-0,7108
"qqch";64;-1,5211;1,5211
"collant";18;0,9853;-0,9853
"diffuser";32;0,2529;-0,2529
"live";20;0,6796;-0,6796
"grandir";81;1,9479;-1,9479
"sensé";62;-0,5816;0,5816
"noyer";14;-1,1092;1,1092
"expert";39;-1,1418;1,1418
"éliminer";62;-0,3457;0,3457
"pollution";86;-1,0134;1,0134
"écosystème";46;1,279;-1,279
"ennemi";40;0,4398;-0,4398
"numérique";29;0,2873;-0,2873
"prioritaire";11;1,939;-1,939
"tri";24;-0,2912;0,2912
"emji_visage_qui_tire_la_langue";14;-0,2292;0,2292
"fun";24;0,3111;-0,3111
"risible";10;-0,5263;0,5263
"atmosphère";34;-0,6707;0,6707
"relatif";17;0,5318;-0,5318
"tkt";29;1,1296;-1,1296
"patriote";21;0,3619;-0,3619
"ethnie";16;0,9941;-0,9941
"3eme";17;-0,4774;0,4774
"bec";14;0,65;-0,65
"clown";21;-0,6264;0,6264
"emji_visage_aux_yeux_en_spirales";48;1,859;-1,859
"pratiquer";56;1,8313;-1,8313
"st";52;1,551;-1,551
"inverser";28;-0,8178;0,8178
"volontairement";31;-1,1441;1,1441
"circuler";38;-1,6586;1,6586
"parcours";54;0,686;-0,686
"choc";28;-0,3991;0,3991
"flemme";23;-0,3791;0,3791
"comparaison";60;-0,2672;0,2672
"choquant";44;-0,3738;0,3738
"appuyer";24;-0,6735;0,6735
"lettre";71;1,4516;-1,4516
"short";11;0,4813;-0,4813
"jai";50;1,2853;-1,2853
"of";39;-1,1418;1,1418
"handicap";20;0,2727;-0,2727
"injection";15;-0,84;0,84
"oubli";20;0,446;-0,446
"salon";26;0,9791;-0,9791
"convivial";11;1,3018;-1,3018
"migrer";14;-0,4218;0,4218
"déchirer";15;0,8156;-0,8156
"emji_visage_légèrement_mécontent";20;1,8101;-1,8101
"ingénieur";27;-0,9931;0,9931
"fossé";13;-1,4691;1,4691
"transformer";89;-0,4028;0,4028
"temporaire";12;-1,2851;1,2851
"argentin";60;0,5725;-0,5725
"sous_entendre";17;0,3215;-0,3215
"irrespect";10;0,3392;-0,3392
"joueur";75;1,4622;-1,4622
"tendance";81;-1,1982;1,1982
"descendance";10;0,6352;-0,6352
"misérable";16;-0,3858;0,3858
"tolérant";16;-0,6349;0,6349
"aire";14;0,3871;-0,3871
"ordure";13;0,4989;-0,4989
"noel";12;1,5492;-1,5492
"cracher";51;-0,8323;0,8323
"magasin";135;1,0418;-1,0418
"collection";17;1,6445;-1,6445
"briller";21;-0,2476;0,2476
"emji_croix_latine";14;0,3871;-0,3871
"transformation";15;-0,3029;0,3029
"ralentir";12;-0,2458;0,2458
"revivre";11;0,8254;-0,8254
"voeu";10;0,3392;-0,3392
"surface";41;-0,6379;0,6379
"aérien";36;0,7663;-0,7663
"bonsoir";17;1,1839;-1,1839
"étage";24;0,4803;-0,4803
"liké";10;1,6579;-1,6579
"fierté";31;0,448;-0,448
"réputation";16;0,6593;-0,6593
"classer";23;-0,8398;0,8398
"paysage";20;0,6796;-0,6796
"dessiner";23;-0,2338;0,2338
"cravate";16;1,4227;-1,4227
"tunnel";25;-1,902;1,902
"luc";14;0,65;-0,65
"soif";12;-0,2458;0,2458
"geste";64;1,5571;-1,5571
"influencer";30;-0,7626;0,7626
"électoral";19;-1,9685;1,9685
"productif";20;-0,7972;0,7972
"réfléchi";51;-0,2717;0,2717
"participation";17;-1,6119;1,6119
"pré";14;1,0082;-1,0082
"fragile";63;1,4332;-1,4332
"halluciner";18;0,252;-0,252
"visiter";31;-1,1441;1,1441
"cité";34;0,7554;-0,7554
"transparent";16;-0,3858;0,3858
"emji_tas_de_crotte";71;1,0395;-1,0395
"aliénation";11;0,2484;-0,2484
"opérer";17;0,3215;-0,3215
"abominable";11;0,2484;-0,2484
"aujourdhui";16;1,9579;-1,9579
"débarrasser";21;-1,2891;1,2891
"témoigner";33;0,8657;-0,8657
"humeur";15;1,2102;-1,2102
"récompenser";12;-0,467;0,467
"emji_trace_de_rouge_à_lèvres";10;1,6579;-1,6579
"séance";22;-0,3099;0,3099
"voyou";29;-0,6702;0,6702
"emji_mains_qui_forment_un_coeur_peau_claire";57;1,6866;-1,6866
"assiette";17;0,5318;-0,5318
"exception";40;-1,5594;1,5594
"dernièrement";13;-0,5829;0,5829
"comique";19;-0,2633;0,2633
"viande";98;0,3645;-0,3645
"plait";17;0,5318;-0,5318
"décrire";70;-0,7735;0,7735
"ours";15;-0,5242;0,5242
"admettre";47;0,4216;-0,4216
"traduire";20;0,6796;-0,6796
"montreux";25;-0,7747;0,7747
"pénible";21;0,3619;-0,3619
"stress";45;0,7187;-0,7187
"élever";45;-0,4282;0,4282
"divorcer";10;0,3392;-0,3392
"usine";31;-0,442;0,442
"récompense";14;-0,7076;0,7076
"esclavage";29;1,1296;-1,1296
"permanence";20;-0,5292;0,5292
"fondement";17;-1,6119;1,6119
"abolir";18;-1,2757;1,2757
"passionné";19;1,593;-1,593
"neuchâtel";53;0,9553;-0,9553
"sdf";28;-0,8178;0,8178
"appartenance";10;-0,9332;0,9332
"automobiliste";47;0,3064;-0,3064
"queue";28;-0,26;0,26
"espèce";121;0,8425;-0,8425
"réaliste";41;-0,6379;0,6379
"pilote";28;0,7227;-0,7227
"original";20;0,446;-0,446
"discipline";23;1,1423;-1,1423
"songer";13;-0,5829;0,5829
"rageux";17;0,3215;-0,3215
"tou";14;1,0082;-1,0082
"humiliation";16;0,408;-0,408
"ouest";24;0,7009;-0,7009
"affligeant";30;0,9853;-0,9853
"lavage";25;1,497;-1,497
"bruxelles";14;1,0082;-1,0082
"définitivement";26;0,329;-0,329
"négligeable";14;-0,2292;0,2292
"récupérer";85;-1,311;1,311
"cohérence";16;-0,3858;0,3858
"modifier";44;0,4681;-0,4681
"haïr";28;1,2927;-1,2927
"actionnaire";24;-1,7429;1,7429
"instinct";14;1,4754;-1,4754
"juge";48;-0,4641;0,4641
"tune";12;-0,8024;0,8024
"emji_décamper";13;0,4989;-0,4989
"luxe";76;-1,655;1,655
"indirect";11;-1,1062;1,1062
"sauvetage";10;-0,5263;0,5263
"faillite";25;-0,3551;0,3551
"établissement";30;0,5272;-0,5272
"difficilement";10;-0,5263;0,5263
"qqchose";11;0,8254;-0,8254
"révolution";38;1,5812;-1,5812
"occurrence";30;-1,7451;1,7451
"éducatif";20;-0,3313;0,3313
"corporel";34;0,9947;-0,9947
"tolérer";24;-0,9551;0,9551
"consister";22;-0,7301;0,7301
"provoquer";66;-1,227;1,227
"radical";33;-0,5896;0,5896
"cannabis";11;0,4813;-0,4813
"hypocrite";61;-0,8336;0,8336
"moule";20;0,2727;-0,2727
"boulangerie";38;0,2979;-0,2979
"associé";14;-0,2292;0,2292
"africain";77;-1,7497;1,7497
"torturer";22;-1,0422;1,0422
"pov";26;0,9791;-0,9791
"coms";13;1,2475;-1,2475
"leclerc";10;0,6352;-0,6352
"foncer";21;0,3619;-0,3619
"ouin";39;1,7436;-1,7436
"tronche";24;1,3155;-1,3155
"intellectuel";48;0,2642;-0,2642
"oeuf";46;1,0337;-1,0337
"roman";34;1,6037;-1,6037
"dérangeant";11;-0,6599;0,6599
"typique";35;-1,2931;1,2931
"lumineux";17;0,5318;-0,5318
"répartie";15;1,2102;-1,2102
"côtoyer";13;1,2475;-1,2475
"intention";69;0,3425;-0,3425
"indigne";17;0,5318;-0,5318
"parcontre";10;0,6352;-0,6352
"synonyme";23;-0,2338;0,2338
"maigre";13;-1,4691;1,4691
"menu";20;0,6796;-0,6796
"évident";57;-0,9084;0,9084
"sexe";81;0,4086;-0,4086
"rn";19;0,3423;-0,3423
"supérieur";86;-0,3771;0,3771
"oe";12;1,0302;-1,0302
"médiocre";22;0,6902;-0,6902
"com";57;1,6866;-1,6866
"etaient";28;0,5121;-0,5121
"rage";25;0,253;-0,253
"placard";11;1,939;-1,939
"woke";36;-0,8466;0,8466
"minoritaire";20;-1,5922;1,5922
"majoritaire";26;-0,8813;0,8813
"congolais";21;0,8235;-0,8235
"plonger";20;0,2727;-0,2727
"gravité";11;-1,1062;1,1062
"punir";63;-1,6879;1,6879
"asiatique";25;-0,537;0,537
"pavé";10;-0,5263;0,5263
"apéro";23;1,5218;-1,5218
"sec";30;1,2855;-1,2855
"quils";12;-0,8024;0,8024
"salir";17;-1,1247;1,1247
"dico";14;-0,2292;0,2292
"chouiner";12;-0,8024;0,8024
"recouvrir";11;0,2484;-0,2484
"dessert";22;0,6902;-0,6902
"cap";17;-0,2815;0,2815
"insurger";11;0,8254;-0,8254
"coucou";18;-0,5769;0,5769
"latin";23;1,5218;-1,5218
"généralement";62;-0,2574;0,2574
"victimisation";23;0,8289;-0,8289
"ancrer";13;-0,3287;0,3287
"ba";49;-0,3906;0,3906
"défaire";17;0,5318;-0,5318
"espagnol";42;-0,2769;0,2769
"quon";11;0,2484;-0,2484
"débarquer";15;0,2992;-0,2992
"puce";15;1,7126;-1,7126
"pêche";15;0,5157;-0,5157
"abaisser";11;0,4813;-0,4813
"fabriquer";82;-1,9763;1,9763
"tqt";14;-0,2292;0,2292
"next";10;0,3392;-0,3392
"néant";12;0,6417;-0,6417
"fatigue";26;0,4965;-0,4965
"chelou";14;0,65;-0,65
"frérot";19;-0,2633;0,2633
"yaourt";10;0,6352;-0,6352
"bha";10;0,6352;-0,6352
"éteindre";32;0,3792;-0,3792
"invasion";24;0,3111;-0,3111
"arreter";13;-0,9525;0,9525
"braquer";17;-1,6119;1,6119
"limité";25;-1,0756;1,0756
"accompagner";81;-1,0132;1,0132
"historiquement";10;-0,5263;0,5263
"concentrer";49;-1,0952;1,0952
"maghrébin";10;0,6352;-0,6352
"stupidité";15;-0,3029;0,3029
"surprendre";59;-0,4214;0,4214
"fidèle";31;0,6315;-0,6315
"embauche";14;1,0082;-1,0082
"énoncé";11;0,8254;-0,8254
"alala";12;0,6417;-0,6417
"argumentation";22;-1,0422;1,0422
"continu";23;-1,1728;1,1728
"acceptable";23;-0,5782;0,5782
"projection";14;0,65;-0,65
"sol";97;-0,9234;0,9234
"bidon";13;-0,3287;0,3287
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";55;-0,3436;0,3436
"ref";11;1,3018;-1,3018
"pokémon";13;0,8181;-0,8181
"noblesse";10;0,6352;-0,6352
"and";28;-0,3991;0,3991
"pq";28;1,6591;-1,6591
"privilégié";40;-1,2478;1,2478
"ttes";10;1,0649;-1,0649
"emji_visage_neutre";38;1,5812;-1,5812
"coincer";40;1,0127;-1,0127
"motiver";28;-0,26;0,26
"conception";12;0,3644;-0,3644
"associer";28;-0,26;0,26
"particulier";90;-0,2777;0,2777
"religion";119;1,2608;-1,2608
"offenser";10;-0,5263;0,5263
"singulier";13;0,4989;-0,4989
"exprès";23;-0,3791;0,3791
"nerveux";17;0,5318;-0,5318
"stock";16;-1,4396;1,4396
"algérien";15;-0,5242;0,5242
"géographique";12;-0,2458;0,2458
"xénophobie";24;-0,4549;0,4549
"sorry";10;-0,5263;0,5263
"frapper";103;-0,8436;0,8436
"affirmation";17;-0,7532;0,7532
"racial";21;-1,2891;1,2891
"considération";23;-0,3791;0,3791
"méfier";15;-0,5242;0,5242
"slogan";28;-1,8917;1,8917
"emporter";28;-0,8178;0,8178
"privatisation";10;-1,5432;1,5432
"gratter";18;-0,3562;0,3562
"ineptie";16;-0,9793;0,9793
"ème";19;1,1651;-1,1651
"presser";23;1,9732;-1,9732
"front";34;-0,484;0,484
"équipement";13;0,275;-0,275
"pognon";21;-0,2476;0,2476
"deuxième";75;-0,7793;0,7793
"grandement";16;-0,9793;0,9793
"débuter";17;0,3215;-0,3215
"capter";34;1,2767;-1,2767
"commenter";107;-0,4653;0,4653
"étouffer";30;-1,0308;1,0308
"douteux";23;-1,1728;1,1728
"pfff";23;-0,2338;0,2338
"spécifique";27;-0,9931;0,9931
"alimentaire";74;-1,4721;1,4721
"perdurer";16;0,408;-0,408
"verbal";16;-0,3858;0,3858
"procurer";19;0,8191;-0,8191
"posséder";76;-1,419;1,419
"victimiser";10;-0,5263;0,5263
"premièrement";15;-0,5242;0,5242
"déni";54;-1,0805;1,0805
"serieux";19;-0,439;0,439
"media";11;-0,6599;0,6599
"distribuer";28;-1,8917;1,8917
"emji_bout_des_doigts_joints";10;0,6352;-0,6352
"absurdité";25;-0,7747;0,7747
"emji_crâne";104;1,8647;-1,8647
"ennui";21;1,5531;-1,5531
"rde";10;-0,5263;0,5263
"thomas";11;0,4813;-0,4813
"distinguer";11;-0,6599;0,6599
"compréhensible";21;-0,6264;0,6264
"archi";14;-0,4218;0,4218
"dénigrer";30;-0,2468;0,2468
"abruti";13;1,8056;-1,8056
"lunaire";28;0,9817;-0,9817
"humilier";24;-0,6735;0,6735
"performance";26;0,7118;-0,7118
"dominer";23;-0,5782;0,5782
"généralité";33;1,7954;-1,7954
"rabaisser";33;-0,2832;0,2832
"serrer";35;-0,5557;0,5557
"stigmatiser";11;-0,3609;0,3609
"low";14;-0,7076;0,7076
"opposition";25;-0,7747;0,7747
"législatif";10;-1,5432;1,5432
"motif";22;-0,4892;0,4892
"progressiste";13;-1,4691;1,4691
"banc";14;-0,4218;0,4218
"rigueur";25;-1,4481;1,4481
"gène";12;1,0302;-1,0302
"jsuis";24;0,9778;-0,9778
"destiner";21;-1,2891;1,2891
"os";13;0,275;-0,275
"q";27;0,4155;-0,4155
"jsp";27;-1,331;1,331
"insinuer";10;-0,9332;0,9332
"emballage";12;1,0302;-1,0302
"citadin";12;1,0302;-1,0302
"enfoncer";15;-0,3029;0,3029
"râler";31;0,448;-0,448
"rédiger";14;-1,1092;1,1092
"originel";15;1,7126;-1,7126
"rationnel";14;-0,7076;0,7076
"clavier";29;-1,2308;1,2308
"valable";50;-0,9564;0,9564
"opposé";40;0,7879;-0,7879
"lecteur";15;-1,2718;1,2718
"dialogue";23;-0,8398;0,8398
"mal_être";11;-0,6599;0,6599
"guérir";19;0,3423;-0,3423
"culpabiliser";15;-0,5242;0,5242
"semblant";36;-1,4114;1,4114
"plafond";23;-0,8398;0,8398
"1ère";20;0,446;-0,446
"2eme";17;-0,2815;0,2815
"remise";38;-0,4338;0,4338
"bataille";15;-1,2718;1,2718
"tte";10;-0,2659;0,2659
"demeure";13;-0,3287;0,3287
"revendiquer";30;-1,3562;1,3562
"délirer";15;-0,3029;0,3029
"au_delà";31;-0,6275;0,6275
"bouquin";10;-0,5263;0,5263
"mépriser";15;-0,3029;0,3029
"inférieur";18;-1,2757;1,2757
"yverdon";20;0,6796;-0,6796
"roue";51;-0,2717;0,2717
"lot";33;1,4386;-1,4386
"surfer";13;0,275;-0,275
"web";11;0,2484;-0,2484
"parer";30;-0,2468;0,2468
"fleurir";11;0,2484;-0,2484
"assister";36;-1,1051;1,1051
"réunion";25;0,5909;-0,5909
"frotter";14;-0,7076;0,7076
"tissu";17;1,1839;-1,1839
"acide";11;-0,3609;0,3609
"célibat";17;-1,1247;1,1247
"sommeil";33;-0,8051;0,8051
"sense";11;-0,3609;0,3609
"ligue";17;-0,7532;0,7532
"valoriser";28;-0,8178;0,8178
"appauvrir";12;-1,9691;1,9691
"fréquent";16;-0,6349;0,6349
"admiratif";12;1,5492;-1,5492
"fiable";31;-0,6275;0,6275
"engin";13;0,275;-0,275
"cauchemar";19;0,5472;-0,5472
"importance";50;-1,7578;1,7578
"planche";11;-0,6599;0,6599
"nickel";14;-0,2292;0,2292
"studio";10;0,6352;-0,6352
"pencher";18;-1,7883;1,7883
"tournée";18;-0,5769;0,5769
"crâne";21;1,5531;-1,5531
"game";14;1,4754;-1,4754
"made_in";16;-0,9793;0,9793
"chiner";10;-0,5263;0,5263
"chaleureux";10;1,0649;-1,0649
"balader";24;1,3155;-1,3155
"lé";14;-0,2292;0,2292
"frouzes";10;1,0649;-1,0649
"volant";30;-0,2468;0,2468
"port";18;0,252;-0,252
"immédiatement";22;-1,0422;1,0422
"poignée";15;0,5157;-0,5157
"choper";12;0,3644;-0,3644
"vingtaine";10;0,3392;-0,3392
"tpg";13;-0,5829;0,5829
"gaspiller";16;-1,4396;1,4396
"entreprendre";14;-1,6575;1,6575
"gent";18;0,9853;-0,9853
"disposer";30;-1,7451;1,7451
"harceler";20;-0,5292;0,5292
"emji_coeur_bleu_clair";18;0,6692;-0,6692
"sein";63;-1,9795;1,9795
"merdique";11;0,2484;-0,2484
"emji_signe_appel_téléphonique_avec_les_doigts";10;0,6352;-0,6352
"relou";11;1,3018;-1,3018
"spécialement";13;0,275;-0,275
"valider";20;-0,5292;0,5292
"ajd";18;0,9853;-0,9853
"vestimentaire";24;0,3111;-0,3111
"emji_visage_avec_bouche_en_diagonale";15;0,5157;-0,5157
"mnt";21;0,8235;-0,8235
"h24";18;-0,3562;0,3562
"poulet";38;1,5812;-1,5812
"lait";35;-0,3947;0,3947
"impressionner";11;1,3018;-1,3018
"emji_mains_levées_peau_moyennement_claire";17;0,3215;-0,3215
"misère";91;0,8191;-0,8191
"détermination";10;0,3392;-0,3392
"fondateur";13;1,8056;-1,8056
"abonner";15;-0,3029;0,3029
"it";21;-0,4067;0,4067
"saisie";12;-0,467;0,467
"décalage";15;0,5157;-0,5157
"officier";11;-0,3609;0,3609
"rap";16;0,408;-0,408
"emji_visage_étourdi";22;1,7595;-1,7595
"relancer";13;0,275;-0,275
"no";40;-0,9804;0,9804
"essentiel";144;-1,2221;1,2221
"fêter";35;0,4786;-0,4786
"juin";18;0,9853;-0,9853
"végétal";20;0,446;-0,446
"lobbies";15;-1,2718;1,2718
"fournisseur";13;0,4989;-0,4989
"présentation";17;0,5318;-0,5318
"brin";10;0,3392;-0,3392
"fraise";13;1,8056;-1,8056
"homophobe";14;-1,1092;1,1092
"yen";21;0,5622;-0,5622
"hétéro";14;-0,2292;0,2292
"impossibilité";11;1,939;-1,939
"promouvoir";27;-1,7402;1,7402
"nn";16;0,408;-0,408
"ignorant";37;-1,2132;1,2132
"mention";12;0,3644;-0,3644
"chatgpt";27;-0,9931;0,9931
"performant";18;0,252;-0,252
"mail";16;-1,4396;1,4396
"robot";41;-1,6815;1,6815
"vecu";13;0,4989;-0,4989
"wikipedia";21;-1,7568;1,7568
"multitude";14;0,65;-0,65
"chronique";10;-0,5263;0,5263
"élite";33;-0,5896;0,5896
"innovation";24;-1,3082;1,3082
"technologique";10;0,6352;-0,6352
"correcteur";12;0,6417;-0,6417
"bug";20;-0,7972;0,7972
"soignant";27;-1,331;1,331
"stopper";37;-1,5333;1,5333
"partiel";11;-1,7547;1,7547
"écart";44;-1,3899;1,3899
"vendeur";37;0,4933;-0,4933
"précarité";25;-1,4481;1,4481
"égalitaire";10;-1,5432;1,5432
"invisible";15;-0,84;0,84
"régner";22;-0,4892;0,4892
"diplôme";31;-1,1441;1,1441
"conscient";53;-0,7944;0,7944
"cotiser";20;-1,5922;1,5922
"promotion";29;-0,9219;0,9219
"défilé";11;0,2484;-0,2484
"club";82;1,3776;-1,3776
"persister";13;0,275;-0,275
"gratitude";15;0,8156;-0,8156
"reconnaissant";30;0,363;-0,363
"gaver";17;-0,2815;0,2815
"emji_point_d_exclamation_rouge";12;0,3644;-0,3644
"primordial";16;-0,3858;0,3858
"sommet";22;-1,4361;1,4361
"kebab";17;0,3215;-0,3215
"affiche";23;-1,5875;1,5875
"gamelle";12;1,5492;-1,5492
"rock";20;0,6796;-0,6796
"juillet";13;0,8181;-0,8181
"ticket";26;-0,4252;0,4252
"dinosaure";12;-1,2851;1,2851
"évènement";13;0,4989;-0,4989
"ravager";15;-0,3029;0,3029
"imagination";24;0,4803;-0,4803
"impots";11;-1,1062;1,1062
"incomparable";10;0,6352;-0,6352
"pilule";22;0,2923;-0,2923
"robinet";12;0,3644;-0,3644
"testostérone";11;1,939;-1,939
"oula";14;1,0082;-1,0082
"hâte";55;-1,1694;1,1694
"droguer";16;-1,4396;1,4396
"taf";26;-0,2747;0,2747
"fainéant";14;0,3871;-0,3871
"émeute";14;-0,4218;0,4218
"chiant";14;0,3871;-0,3871
"ultime";14;0,3871;-0,3871
"filer";34;0,5563;-0,5563
"8h";11;0,2484;-0,2484
"provenance";12;-1,2851;1,2851
"représentation";24;-1,3082;1,3082
"sida";10;1,6579;-1,6579
"vih";11;1,939;-1,939
"char";12;0,3644;-0,3644
"licenciement";18;-1,7883;1,7883
"alpin";11;-1,7547;1,7547
"psq";10;-0,5263;0,5263
"zürich";14;-0,7076;0,7076
"2x";21;-1,7568;1,7568
"toc";10;1,6579;-1,6579
"déménager";32;-1,2616;1,2616
"ge";11;0,2484;-0,2484
"entraîneur";18;0,6692;-0,6692
"détail";40;-1,2478;1,2478
"chercheur";20;-0,3313;0,3313
"kosovo";40;-1,5594;1,5594
"serbe";13;-0,3287;0,3287
"albanais";25;-0,3551;0,3551
"vrm";27;-0,9931;0,9931
"deuxièmement";17;-1,6119;1,6119
"albanie";10;0,3392;-0,3392
"jte";10;0,6352;-0,6352
"oppresseur";15;-1,8497;1,8497
"dinguerie";33;0,6446;-0,6446
"leuser_utilisateurice";15;-1,2718;1,2718
"balle";117;-0,9433;0,9433
"noter";39;0,6824;-0,6824
"attentif";16;0,2301;-0,2301
"délicat";10;-0,5263;0,5263
"écraser";37;0,4933;-0,4933
"technologie";72;-0,3754;0,3754
"témoin";26;-0,8813;0,8813
"trier";31;1,4487;-1,4487
"binaire";12;0,3644;-0,3644
"sociétal";10;-0,5263;0,5263
"bourgeoisie";11;0,8254;-0,8254
"jouir";11;0,2484;-0,2484
"cacahuète";10;-0,9332;0,9332
"souche";14;-1,1092;1,1092
"erroné";22;-0,7301;0,7301
"compréhension";46;-1,3168;1,3168
"rejet";18;0,252;-0,252
"dé";13;0,4989;-0,4989
"véritablement";14;1,0082;-1,0082
"décrédibiliser";13;-0,9525;0,9525
"facho";10;1,6579;-1,6579
"généraliste";18;-1,2757;1,2757
"totalitaire";15;-1,8497;1,8497
"progresser";19;-0,439;0,439
"sévir";13;0,275;-0,275
"climato";11;0,8254;-0,8254
"serpillière";10;1,6579;-1,6579
"saleté";11;0,4813;-0,4813
"burn";11;-0,6599;0,6599
"abusif";18;-0,5769;0,5769
"dévoiler";10;-0,2659;0,2659
"tarder";10;-0,9332;0,9332
"cliquer";15;1,2102;-1,2102
"symptôme";28;-0,26;0,26
"test";61;-1,2421;1,2421
"véracité";10;-1,5432;1,5432
"définitif";20;-1,5922;1,5922
"whatsapp";18;-0,8784;0,8784
"significatif";10;-0,2659;0,2659
"lent";30;-1,3562;1,3562
"calculer";68;1,1219;-1,1219
"restant";22;-0,7301;0,7301
"récit";20;-1,1468;1,1468
"permanent";17;-0,4774;0,4774
"supermarché";42;0,7987;-0,7987
"gérard";13;1,8056;-1,8056
"mohamed";11;-0,3609;0,3609
"habituel";18;-0,8784;0,8784
"pitoyable";16;1,4227;-1,4227
"civilisé";15;-0,3029;0,3029
"moustachu";13;-0,5829;0,5829
"mp";10;0,6352;-0,6352
"gen";14;1,0082;-1,0082
"ordinaire";27;-0,334;0,334
"escalier";12;0,3644;-0,3644
"roulant";13;-0,3287;0,3287
"encaisser";10;-0,2659;0,2659
"biensur";31;0,448;-0,448
"délinquant";26;-0,6251;0,6251
"cnews";13;0,275;-0,275
"matraque";13;-0,9525;0,9525
"emji_pouce_vers_le_bas";24;-0,2912;0,2912
"location";10;-0,5263;0,5263
"comparable";34;0,2682;-0,2682
"classement";24;-1,7429;1,7429
"issu";31;0,3037;-0,3037
"nice";13;0,8181;-0,8181
"immeuble";36;1,5913;-1,5913
"artifice";38;-1,6586;1,6586
"punk";20;1,8101;-1,8101
"pillage";18;-1,2757;1,2757
"aisément";11;0,2484;-0,2484
"ridiculiser";13;-0,3287;0,3287
