"";"banalfreq";"X.rts_a";"X.rts_i"
"votations";22;-1,266;1,266
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";29;-0,3748;0,3748
"32";23;-0,7145;0,7145
"attente";34;-1,292;1,292
"démonter";14;-0,992;0,992
"16";89;-1,0948;1,0948
"comparaison";51;0,4523;-0,4523
"polluant";12;0,218;-0,218
"équilibre";52;0,5292;-0,5292
"stratégique";14;-0,6187;0,6187
"dispositif";11;-0,5839;0,5839
"silencieux";16;-0,8633;0,8633
"bruyant";16;0,2805;-0,2805
"tels";44;-0,7036;0,7036
"malsain";23;0,6886;-0,6886
"moche";28;1,1536;-1,1536
"salut";33;0,7893;-0,7893
"consultation";15;-1,6878;1,6878
"portefeuille";12;-0,7129;0,7129
"valise";17;-0,9949;0,9949
"faiblesse";16;-0,8633;0,8633
"parfum";12;-0,7129;0,7129
"satisfaction";10;-0,4634;0,4634
"adjectif";10;-0,4634;0,4634
"région";130;-0,7885;0,7885
"distinction";12;-0,4038;0,4038
"améliorer";68;-1,8489;1,8489
"nul";51;-0,3717;0,3717
"confirmer";89;-0,5258;0,5258
"défi";28;1,1536;-1,1536
"entraînement";14;0,7437;-0,7437
"pompier";22;-0,9018;0,9018
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";14;0,7437;-0,7437
"macron";44;-0,3889;0,3889
"cruellement";18;-0,2931;0,2931
"tragique";12;-0,4038;0,4038
"caisse";261;-0,4487;0,4487
"unique";118;0,8129;-0,8129
"judicieux";12;-1,8201;1,8201
"fraude";20;-0,2684;0,2684
"malhonnête";21;-1,5703;1,5703
"profit";74;-1,6152;1,6152
"astronomique";12;-0,7129;0,7129
"réserve";30;-0,2933;0,2933
"proportionnel";21;-1,1331;1,1331
"mafia";21;-1,1331;1,1331
"emji_visage_déconcerté";13;1,3817;-1,3817
"honneur";36;-1,9088;1,9088
"échanger";14;1,131;-1,131
"r";59;0,3019;-0,3019
"i";44;0,4528;-0,4528
"photo";153;-1,3184;1,3184
"béton";14;-0,3585;0,3585
"architecture";11;-0,3099;0,3099
"gueule";74;1,0542;-1,0542
"habituer";32;1,1747;-1,1747
"quoique";15;0,5994;-0,5994
"empirer";14;0,4541;-0,4541
"ancêtre";39;1,084;-1,084
"identité";38;-0,4705;0,4705
"scène";52;-0,3091;0,3091
"appart";19;-1,2737;1,2737
"heu";26;0,8477;-0,8477
"stp";47;-0,3014;0,3014
"bras";66;0,6562;-0,6562
"pourrir";19;0,4145;-0,4145
"positif";77;-1,6345;1,6345
"glorieux";10;0,391;-0,391
"crédit";24;0,5821;-0,5821
"effacer";47;-0,7322;0,7322
"dette";27;-1,5299;1,5299
"certifier";10;0,7134;-0,7134
"digne";50;0,5104;-0,5104
"remplir";100;-0,3796;0,3796
"remboursement";25;-0,9235;0,9235
"devise";11;0,9219;-0,9219
"via";60;-0,5794;0,5794
"scénario";17;-1,452;1,452
"producteur";20;-0,6837;0,6837
"google";28;0,627;-0,627
"pertinent";75;-1,2394;1,2394
"toutefois";19;-0,8814;0,8814
"amélioration";19;-1,2737;1,2737
"correctement";100;0,4621;-0,4621
"culture";227;-0,7478;0,7478
"out";23;-0,4799;0,4799
"emji_visage_qui_fond";56;1,1026;-1,1026
"étrangement";15;0,5994;-0,5994
"bin";29;-0,2434;0,2434
"conclure";21;-1,1331;1,1331
"paradoxal";14;0,2503;-0,2503
"partenaire";19;-0,8814;0,8814
"conservateur";22;-1,7242;1,7242
"excès";27;-0,8429;0,8429
"régulièrement";42;1,5223;-1,5223
"médecine";23;-0,3054;0,3054
"décor";13;0,9223;-0,9223
"carte";117;0,8687;-0,8687
"françois";13;1,9712;-1,9712
"chinois";44;-1,4419;1,4419
"rat";23;-0,3054;0,3054
"épargner";26;-0,3407;0,3407
"zéro";53;-0,9893;0,9893
"blindé";11;-0,3099;0,3099
"guide";17;0,6228;-0,6228
"splendeur";14;-0,6187;0,6187
"critique";126;-0,6137;0,6137
"boulanger";21;-0,3324;0,3324
"râleur";10;1,1722;-1,1722
"négatif";61;-0,6371;0,6371
"visiblement";99;-1,0614;1,0614
"approprié";16;0,7604;-0,7604
"okay";11;-0,5839;0,5839
"favorable";10;-1,4237;1,4237
"douter";27;0,73;-0,73
"22";37;0,3189;-0,3189
"certes";91;-0,3229;0,3229
"censé";51;-0,4982;0,4982
"polir";22;1,5145;-1,5145
"trottoir";39;-0,3844;0,3844
"soucier";29;-1,0534;1,0534
"général";161;-1,8187;1,8187
"questionner";21;-0,527;0,527
"vérifier";81;-0,5019;0,5019
"ridicule";142;0,7573;-0,7573
"qqch";46;-1,0861;1,0861
"collant";17;0,9354;-0,9354
"diffuser";30;-0,2933;0,2933
"continuation";13;0,5752;-0,5752
"exposer";54;-0,6794;0,6794
"live";17;0,3868;-0,3868
"deja";76;-0,6243;0,6243
"grandir";69;1,5416;-1,5416
"sensé";48;0,4914;-0,4914
"noyer";11;-0,5839;0,5839
"debut";10;0,391;-0,391
"expert";31;-0,5083;0,5083
"mentir";68;-1,5772;1,5772
"éliminer";45;1,1297;-1,1297
"pollution";84;-0,9397;0,9397
"destruction";35;-0,303;0,303
"écosystème";44;1,5302;-1,5302
"ennemi";26;1,1443;-1,1443
"numérique";29;0,3675;-0,3675
"entrain";29;0,3675;-0,3675
"risible";10;-0,4634;0,4634
"1995";11;1,4283;-1,4283
"atmosphère";32;-0,8022;0,8022
"vis_à_vis";12;-1,1668;1,1668
"relatif";14;0,7437;-0,7437
"remplacement";13;0,3263;-0,3263
"ethnie";12;1,6952;-1,6952
"dedans";70;0,8459;-0,8459
"3eme";14;-0,6187;0,6187
"bec";14;0,7437;-0,7437
"st";31;0,5592;-0,5592
"emji_visage_souriant_avec_yeux_plissés";40;1,8453;-1,8453
"limitation";19;-1,7796;1,7796
"inverser";20;-0,4423;0,4423
"volontairement";27;-0,5965;0,5965
"circuler";33;-0,8951;0,8951
"parcours";39;0,4753;-0,4753
"génie";13;1,9712;-1,9712
"centre";117;-1,3736;1,3736
"choc";26;-0,5155;0,5155
"choquant";33;0,581;-0,581
"jai";42;1,2364;-1,2364
"handicap";18;0,3091;-0,3091
"injection";15;-0,7377;0,7377
"convivial";10;1,1722;-1,1722
"migrer";13;-0,2772;0,2772
"glace";16;0,4822;-0,4822
"déchirer";10;1,1722;-1,1722
"emji_visage_légèrement_mécontent";14;1,6289;-1,6289
"ingénieur";26;-1,0352;1,0352
"emji_visage_avec_un_monocle";62;0,3744;-0,3744
"fossé";13;-1,3363;1,3363
"transformer";75;-0,2728;0,2728
"temporaire";10;-1,4237;1,4237
"allemagne";47;-0,7322;0,7322
"carrément";35;-0,8301;0,8301
"occident";21;0,4409;-0,4409
"mdrrrr";12;-1,8201;1,8201
"misérable";15;-0,251;0,251
"patient";29;-1,8078;1,8078
"reparler";29;-1,3956;1,3956
"magasin";128;1,3166;-1,3166
"modèle";55;-1,1565;1,1565
"exclure";19;0,2459;-0,2459
"briller";13;-0,2772;0,2772
"éternel";30;1,8772;-1,8772
"gratuit";125;-1,7482;1,7482
"emji_visage_festif";36;-0,6911;0,6911
"transformation";14;0,2503;-0,2503
"ralentir";12;0,218;-0,218
"monnaie";76;-1,7989;1,7989
"2023";69;1,1072;-1,1072
"surface";39;-0,5346;0,5346
"coter";21;-1,5703;1,5703
"emji_sac_plein_d_argent";23;-1,8816;1,8816
"61";10;0,391;-0,391
"janvier";19;-0,3642;0,3642
"c_est_à_dire";18;-0,7636;0,7636
"aérien";26;1,4981;-1,4981
"bonsoir";14;0,7437;-0,7437
"fierté";29;0,5369;-0,5369
"réputation";11;0,2923;-0,2923
"classer";18;-0,4893;0,4893
"tendance";74;-0,9713;0,9713
"rose";28;1,1536;-1,1536
"neuf";36;-0,3546;0,3546
"bureau";45;1,3912;-1,3912
"paysage";17;0,3868;-0,3868
"six";19;-0,3642;0,3642
"week_end";55;-0,7458;0,7458
"adolescent";21;0,2717;-0,2717
"dessiner";19;0,4145;-0,4145
"geste";55;1,4508;-1,4508
"influencer";28;-0,6827;0,6827
"spectacle";31;-0,5083;0,5083
"électoral";17;-1,452;1,452
"productif";20;-0,6837;0,6837
"réfléchi";43;-0,3392;0,3392
"participation";12;-0,7129;0,7129
"pré";12;1,6952;-1,6952
"ado";27;1,6917;-1,6917
"11";60;0,7571;-0,7571
"fragile";58;1,5996;-1,5996
"demi";27;-0,2615;0,2615
"visiter";23;-0,7145;0,7145
"cité";27;1,6917;-1,6917
"2015";19;-0,5833;0,5833
"transparent";16;-0,3226;0,3226
"emji_tas_de_crotte";33;-0,6606;0,6606
"marketing";30;-1,9514;1,9514
"aliénation";11;0,2923;-0,2923
"opérer";15;0,5994;-0,5994
"chauffeur";26;0,4119;-0,4119
"43";10;-0,4634;0,4634
"débarrasser";15;-0,7377;0,7377
"emji_visage_anxieux_avec_goutte_de_sueur";17;-0,9949;0,9949
"humeur";14;1,131;-1,131
"récompenser";11;-0,3099;0,3099
"séance";20;-0,2684;0,2684
"emji_mains_qui_forment_un_coeur_peau_claire";22;-0,6179;0,6179
"assiette";13;-0,2772;0,2772
"exception";38;-1,4168;1,4168
"emji_drapeau_france";13;0,5752;-0,5752
"refus";20;-1,9485;1,9485
"comique";15;0,5994;-0,5994
"jurer";58;0,5845;-0,5845
"viande";95;0,4744;-0,4744
"plait";15;0,9274;-0,9274
"lausannoise";16;-1,8688;1,8688
"pisser";19;1,3213;-1,3213
"cracher";40;-0,8009;0,8009
"poubelle";71;1,1238;-1,1238
"décrire";60;-0,5794;0,5794
"ours";13;-0,2772;0,2772
"admettre";43;0,6837;-0,6837
"lentement";18;1,5519;-1,5519
"causer";47;-1,1782;1,1782
"pénible";19;0,4145;-0,4145
"stress";43;0,6837;-0,6837
"élever";42;-0,4136;0,4136
"pièce";59;-1,8103;1,8103
"divorcer";10;0,391;-0,391
"usine";30;-0,4391;0,4391
"esclavage";25;1,3127;-1,3127
"poursuivre";16;-1,294;1,294
"séparer";27;0,996;-0,996
"permanence";18;-0,4893;0,4893
"fondement";17;-1,452;1,452
"abolir";15;-0,7377;0,7377
"neuchâtel";25;-0,282;0,282
"arrêt";46;-1,3535;1,3535
"propreté";11;1,4283;-1,4283
"ordre";107;-0,5504;0,5504
"emji_visage_avec_bouche_en_diagonale";17;1,3329;-1,3329
"principalement";42;-1,8921;1,8921
"soldat";18;-1,1319;1,1319
"sdf";26;-0,5155;0,5155
"appartenance";10;-0,8433;0,8433
"jeûne";17;1,8246;-1,8246
"automobiliste";47;0,4151;-0,4151
"queue";25;-0,282;0,282
"réaliste";37;-0,572;0,572
"pilote";25;0,7095;-0,7095
"original";11;0,9219;-0,9219
"bénéfique";33;-1,9259;1,9259
"discipline";20;1,5298;-1,5298
"3000";25;-1,2662;1,2662
"placer";61;-1,2031;1,2031
"contester";20;-1,42;1,42
"effectuer";39;-0,5346;0,5346
"recommencer";25;0,321;-0,321
"satisfaire";40;0,969;-0,969
"68";13;1,9712;-1,9712
"troll";24;-1,1402;1,1402
"rageux";12;0,4239;-0,4239
"challenge";14;1,131;-1,131
"humiliation";12;1,1454;-1,1454
"temp";12;-0,4038;0,4038
"ouest";16;1,1243;-1,1243
"espèce";110;1,1761;-1,1761
"échapper";32;-1,3996;1,3996
"affligeant";32;0,9002;-0,9002
"emji_explosion";24;0,3876;-0,3876
"bruxelles";12;1,1454;-1,1454
"définitivement";14;0,4541;-0,4541
"négligeable";14;0,2503;-0,2503
"récupérer";50;-0,3266;0,3266
"cohérence";15;-0,251;0,251
"modifier";39;0,6437;-0,6437
"actionnaire";23;-1,4032;1,4032
"instinct";14;1,6289;-1,6289
"juge";34;0,3516;-0,3516
"faillite";24;-0,3696;0,3696
"établissement";28;0,8653;-0,8653
"qqchose";11;0,9219;-0,9219
"révolution";30;1,8772;-1,8772
"protagoniste";14;1,6289;-1,6289
"éducatif";19;0,2459;-0,2459
"strict";40;-1,3204;1,3204
"corporel";31;1,0245;-1,0245
"tolérer";19;-0,3642;0,3642
"consister";20;-0,4423;0,4423
"provoquer";49;0,4338;-0,4338
"radical";16;0,4822;-0,4822
"cannabis";11;0,5498;-0,5498
"voiler";32;0,9002;-0,9002
"moule";20;0,3364;-0,3364
"blague";95;-1,143;1,143
"associé";14;0,2503;-0,2503
"africain";63;-1,3762;1,3762
"92";17;1,8246;-1,8246
"coms";12;1,1454;-1,1454
"couille";21;0,6673;-0,6673
"foncer";18;-0,2931;0,2931
"ouin";22;0,5586;-0,5586
"intellectuel";45;0,5356;-0,5356
"oeuf";38;1,2106;-1,2106
"roman";25;0,9823;-0,9823
"boule";15;0,3576;-0,3576
"chier";63;0,7042;-0,7042
"typique";29;-0,7736;0,7736
"boulangerie";30;-0,4391;0,4391
"bannir";22;-1,266;1,266
"sous_entendre";11;0,9219;-0,9219
"répartie";14;1,6289;-1,6289
"côtoyer";13;1,3817;-1,3817
"traduire";16;0,4822;-0,4822
"intention";63;0,7042;-0,7042
"indigne";15;0,5994;-0,5994
"parcontre";10;0,7134;-0,7134
"pet";13;0,3263;-0,3263
"juif";14;0,7437;-0,7437
"synonyme";19;0,6453;-0,6453
"maigre";10;-1,4237;1,4237
"menu";10;-0,2265;0,2265
"évident";50;-0,5879;0,5879
"sexe";73;0,4101;-0,4101
"blesser";55;-1,4081;1,4081
"prétexte";25;0,321;-0,321
"supérieur";80;-0,2795;0,2795
"médiocre";21;0,9568;-0,9568
"prononcer";26;1,1443;-1,1443
"gauchisme";11;-1,6205;1,6205
"discrimination";46;-1,3535;1,3535
"com";28;0,627;-0,627
"minoritaire";14;-1,5102;1,5102
"majoritaire";25;-0,6509;0,6509
"boiter";29;0,5369;-0,5369
"plonger";15;0,3576;-0,3576
"vs";48;-0,4704;0,4704
"émettre";35;-1,7769;1,7769
"minimiser";30;-1,9514;1,9514
"gravité";10;-0,8433;0,8433
"pcq";41;-1,769;1,769
"punir";45;-0,5942;0,5942
"tienne";15;0,5994;-0,5994
"flemme";15;-1,1405;1,1405
"pavé";10;-0,4634;0,4634
"dictionnaire";12;0,7278;-0,7278
"apporter";132;-1,487;1,487
"tjr";28;-0,4747;0,4747
"salir";11;-0,3099;0,3099
"dessert";16;0,2805;-0,2805
"commander";41;-1,135;1,135
"coucou";14;0,2503;-0,2503
"latin";18;1,5519;-1,5519
"généralement";57;0,5069;-0,5069
"ancrer";11;0,2923;-0,2923
"attention";168;-0,3768;0,3768
"ba";41;-0,8847;0,8847
"v";38;0,272;-0,272
"défaire";10;-0,2265;0,2265
"espagnol";33;-0,3243;0,3243
"association";70;-0,8783;0,8783
"débarquer";13;0,3263;-0,3263
"sombre";22;1,1295;-1,1295
"puce";15;1,8856;-1,8856
"pêche";13;0,5752;-0,5752
"abaisser";11;0,5498;-0,5498
"profondément";43;-1,6538;1,6538
"strictement";40;-1,0391;1,0391
"fabriquer";73;-1,2954;1,2954
"tqt";11;0,2923;-0,2923
"néant";10;0,7134;-0,7134
"fatigue";25;0,4905;-0,4905
"stade";65;1,5151;-1,5151
"rayon";34;1,8569;-1,8569
"chéri";14;1,131;-1,131
"tkt";24;1,1362;-1,1362
"éteindre";26;0,4119;-0,4119
"invasion";11;0,5498;-0,5498
"arreter";13;-0,5071;0,5071
"braquer";14;-0,992;0,992
"probleme";23;-1,8816;1,8816
"limité";22;-0,6179;0,6179
"victimisation";17;0,9354;-0,9354
"réparation";11;-0,5839;0,5839
"auprès_des";13;-0,5071;0,5071
"accompagner";74;-1,1627;1,1627
"ptdr";24;0,8301;-0,8301
"colonisation";12;-1,1668;1,1668
"concentrer";45;-0,7783;0,7783
"asiatique";22;-0,4031;0,4031
"maghrébin";10;0,7134;-0,7134
"propager";12;-0,7129;0,7129
"surprendre";50;0,2768;-0,2768
"fidèle";19;0,9454;-0,9454
"embauche";14;1,131;-1,131
"taire";27;-0,8429;0,8429
"profil";77;-1,8937;1,8937
"énoncé";11;0,9219;-0,9219
"définition";87;-0,4419;0,4419
"argumentation";16;-0,8633;0,8633
"défenseur";12;-1,1668;1,1668
"continu";21;-0,527;0,527
"acceptable";19;-0,3642;0,3642
"projection";14;0,7437;-0,7437
"sol";80;-0,4583;0,4583
"gouverner";22;-1,7242;1,7242
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";42;1,845;-1,845
"procédure";26;-1,3961;1,3961
"emji_visage_de_geek";64;0,295;-0,295
"dix";31;1,6764;-1,6764
"quelconque";20;-1,0047;1,0047
"and";18;0,3091;-0,3091
"beurre";28;-0,3155;0,3155
"factuel";31;-1,6543;1,6543
"sauveur";16;0,2805;-0,2805
"privilégié";38;-1,1138;1,1138
"ttes";10;1,1722;-1,1722
"motiver";24;0,2418;-0,2418
"conception";12;0,4239;-0,4239
"associer";27;0,3445;-0,3445
"particulier";79;1,0072;-1,0072
"purement";31;-1,6543;1,6543
"hypocrite";43;-0,4702;0,4702
"singulier";13;0,5752;-0,5752
"emji_moai";10;0,7134;-0,7134
"exprès";19;0,2459;-0,2459
"nerveux";10;-0,2265;0,2265
"stock";13;-0,8492;0,8492
"algérien";11;-0,3099;0,3099
"géographique";11;0,2923;-0,2923
"xénophobie";23;-0,3054;0,3054
"frapper";71;0,7748;-0,7748
"affirmation";15;-0,4486;0,4486
"quant";58;-0,4723;0,4723
"racial";16;-0,5466;0,5466
"considération";21;0,2717;-0,2717
"méfier";11;-0,3099;0,3099
"cesser";40;-0,3117;0,3117
"extrémiste";26;-1,8372;1,8372
"militer";13;-1,3363;1,3363
"emporter";24;-0,3696;0,3696
"privatisation";10;-1,4237;1,4237
"rapidement";59;-1,8103;1,8103
"gratter";15;-0,4486;0,4486
"amusant";24;1,9392;-1,9392
"ineptie";14;-0,6187;0,6187
"ème";18;1,1228;-1,1228
"presser";16;1,1243;-1,1243
"équipement";11;-0,3099;0,3099
"trou";36;0,7107;-0,7107
"front";24;-0,8165;0,8165
"grandement";15;-0,7377;0,7377
"débuter";15;0,3576;-0,3576
"commenter";93;0,2923;-0,2923
"étouffer";26;-0,5155;0,5155
"douteux";22;-0,9018;0,9018
"bizarrement";22;-0,2472;0,2472
"pfff";16;0,4822;-0,4822
"spécifique";26;-1,0352;1,0352
"alimentaire";67;-0,6898;0,6898
"perdurer";12;0,7278;-0,7278
"verbal";16;-0,3226;0,3226
"procurer";16;0,7604;-0,7604
"posséder";71;-1,3549;1,3549
"17";52;-1,1331;1,1331
"ouvertement";11;-1,0022;1,0022
"clown";17;-0,9949;0,9949
"premièrement";11;-0,5839;0,5839
"déni";34;-0,7433;0,7433
"serieux";14;0,2503;-0,2503
"ennui";14;1,6289;-1,6289
"rde";10;-0,4634;0,4634
"péter";29;-0,3748;0,3748
"compréhensible";20;-0,4423;0,4423
"archi";13;-0,5071;0,5071
"dénigrer";26;0,6048;-0,6048
"tabou";10;0,391;-0,391
"abruti";12;1,6952;-1,6952
"nier";37;-1,0156;1,0156
"lunaire";19;0,6453;-0,6453
"humilier";20;-0,2684;0,2684
"performance";23;0,6886;-0,6886
"dominer";20;-0,4423;0,4423
"occidental";42;-1,8921;1,8921
"rabaisser";28;0,287;-0,287
"serrer";32;-0,4076;0,4076
"stigmatiser";11;-0,3099;0,3099
"low";11;-0,3099;0,3099
"pauvreté";69;-1,6705;1,6705
"lui_même";27;-0,2615;0,2615
"progressiste";12;-1,1668;1,1668
"nazi";12;1,1454;-1,1454
"banc";11;-0,3099;0,3099
"rigueur";22;-0,9018;0,9018
"gène";10;1,1722;-1,1722
"jsuis";21;0,9568;-0,9568
"destiner";19;-0,8814;0,8814
"celui_ci";26;-0,7444;0,7444
"q";14;-0,3585;0,3585
"jsp";21;-1,1331;1,1331
"insinuer";10;-0,8433;0,8433
"ptit";11;0,9219;-0,9219
"emballage";11;0,9219;-0,9219
"citadin";11;1,4283;-1,4283
"enfoncer";12;0,218;-0,218
"section";29;-1,8078;1,8078
"râler";27;0,73;-0,73
"entendeur";13;-0,2772;0,2772
"champion";65;0,722;-0,722
"nulle";41;-0,3607;0,3607
"rédiger";13;-0,8492;0,8492
"31";14;-0,3585;0,3585
"rationnel";14;-0,6187;0,6187
"appuyer";17;-0,9949;0,9949
"clavier";25;-0,9235;0,9235
"valable";41;-0,6744;0,6744
"cliché";28;-0,4747;0,4747
"opposé";32;1,1747;-1,1747
"naïveté";14;-0,3585;0,3585
"lecteur";13;-0,8492;0,8492
"auteur";27;-1,9885;1,9885
"humaniste";11;-1,6205;1,6205
"dialogue";20;-0,6837;0,6837
"mal_être";11;-0,5839;0,5839
"guérir";17;0,6228;-0,6228
"woke";33;-0,6606;0,6606
"culpabiliser";15;-0,4486;0,4486
"semblant";29;-0,5495;0,5495
"olala";11;1,4283;-1,4283
"plafond";23;-0,7145;0,7145
"1ère";17;0,3868;-0,3868
"2eme";11;0,5498;-0,5498
"remise";31;0,3899;-0,3899
"maîtrise";28;-0,6827;0,6827
"bataille";12;-1,1668;1,1668
"revendiquer";20;-0,4423;0,4423
"au_delà";26;-1,0352;1,0352
"bouquin";10;-0,4634;0,4634
"censurer";31;-1,6543;1,6543
"mépriser";15;-0,251;0,251
"inférieur";16;-0,8633;0,8633
"emji_homme_qui_hausse_les_épaules";34;-0,7433;0,7433
"roue";43;-0,4702;0,4702
"64";12;1,6952;-1,6952
"web";10;0,391;-0,391
"400";27;-0,5965;0,5965
"tester";42;0,4331;-0,4331
"chauffer";22;-0,9018;0,9018
"tissu";11;0,5498;-0,5498
"froid";55;0,3693;-0,3693
"sommeil";28;-0,6827;0,6827
"ligue";14;-0,6187;0,6187
"valoriser";27;-0,5965;0,5965
"assister";26;-0,5155;0,5155
"appauvrir";12;-1,8201;1,8201
"fréquent";12;-0,7129;0,7129
"complémentaire";23;-1,8816;1,8816
"fiable";23;0,2967;-0,2967
"engin";10;0,391;-0,391
"importance";38;-1,1138;1,1138
"dessin";22;1,9729;-1,9729
"planche";10;-0,8433;0,8433
"nickel";13;-0,2772;0,2772
"pencher";16;-1,8688;1,8688
"coincer";22;0,5586;-0,5586
"crâne";14;0,7437;-0,7437
"made_in";16;-0,8633;0,8633
"chiner";10;-0,4634;0,4634
"emji_yeux";52;-1,3894;1,3894
"balader";19;1,7802;-1,7802
"emji_ok_peau_moyennement_claire";16;0,7604;-0,7604
"décidément";20;-1,42;1,42
"hormis";15;-0,7377;0,7377
"port";18;0,3091;-0,3091
"the";39;-1,2155;1,2155
"tronche";14;0,7437;-0,7437
"louper";21;0,4409;-0,4409
"tpg";13;-0,5071;0,5071
"gaspiller";16;-1,294;1,294
"sympathique";16;1,1243;-1,1243
"entreprendre";12;-1,1668;1,1668
"gent";12;0,4239;-0,4239
"disposer";29;-1,3956;1,3956
"harceler";18;-0,7636;0,7636
"sein";50;-1,4719;1,4719
"merdique";11;0,2923;-0,2923
"spécialement";13;0,3263;-0,3263
"valider";18;-0,4893;0,4893
"ajd";16;1,1243;-1,1243
"oppression";11;-0,5839;0,5839
"vestimentaire";19;-0,3642;0,3642
"mnt";18;0,5089;-0,5089
"poulet";33;1,3329;-1,3329
"diagnostic";16;-1,8688;1,8688
"statut";31;-1,2804;1,2804
"misère";85;1,0572;-1,0572
"revue";13;0,3263;-0,3263
"fondateur";10;1,7962;-1,7962
"animer";13;1,9712;-1,9712
"recyclage";27;0,996;-0,996
"décembre";27;-0,5965;0,5965
"décalage";15;0,5994;-0,5994
"celui_là";12;-0,7129;0,7129
"x";63;0,5602;-0,5602
"relancer";10;0,391;-0,391
"hello";13;-0,2772;0,2772
"bombarder";11;-1,0022;1,0022
"essentiel";122;-0,8964;0,8964
"fêter";26;1,1443;-1,1443
"municipal";10;-0,4634;0,4634
"juin";11;0,9219;-0,9219
"végétal";18;0,3091;-0,3091
"emji_visage_avec_une_main_sur_la_bouche";29;1,3199;-1,3199
"lobbies";15;-1,1405;1,1405
"fournisseur";10;0,391;-0,391
"emji_crâne";51;0,3351;-0,3351
"honnêtement";64;-0,5238;0,5238
"lgbt";24;-0,3696;0,3696
"emji_visage_déguisé";18;0,3091;-0,3091
"homophobe";14;-0,992;0,992
"yen";11;0,5498;-0,5498
"hétéro";13;-0,2772;0,2772
"promouvoir";22;-0,9018;0,9018
"nn";13;0,5752;-0,5752
"confort";90;-1,7992;1,7992
"ignorant";34;-0,9921;0,9921
"chatgpt";20;-0,6837;0,6837
"performant";16;0,4822;-0,4822
"mail";14;-0,992;0,992
"robot";40;-1,3204;1,3204
"vecu";11;0,2923;-0,2923
"wikipedia";15;-1,1405;1,1405
"multitude";12;0,4239;-0,4239
"élite";25;-0,4397;0,4397
"innovation";22;-0,9018;0,9018
"technologique";10;0,7134;-0,7134
"correcteur";10;1,1722;-1,1722
"51";15;-0,7377;0,7377
"bug";22;-1,266;1,266
"faveur";31;-0,9689;0,9689
"presse";28;-1,2715;1,2715
"félicitation";16;-0,5466;0,5466
"soignant";25;-0,9235;0,9235
"stopper";29;-0,5495;0,5495
"partiel";10;-1,4237;1,4237
"écart";42;-1,2342;1,2342
"précaire";24;-1,5444;1,5444
"vendeur";33;0,4119;-0,4119
"précarité";25;-1,2662;1,2662
"étatique";11;-1,0022;1,0022
"invisible";13;-0,5071;0,5071
"régner";17;-0,2294;0,2294
"parlement";24;-1,5444;1,5444
"5000";15;-1,6878;1,6878
"huile";17;1,3329;-1,3329
"diplôme";31;-0,9689;0,9689
"conscient";43;-0,8289;0,8289
"cotiser";20;-1,42;1,42
"promotion";25;-1,2662;1,2662
"applaudir";21;-1,5703;1,5703
"75";33;0,4119;-0,4119
"club";71;1,1238;-1,1238
"valaisans";16;0,2805;-0,2805
"réfugié";14;-1,5102;1,5102
"gaver";17;-0,2294;0,2294
"montreux";23;-1,0187;1,0187
"emji_point_d_exclamation_rouge";10;0,7134;-0,7134
"primordial";15;-0,251;0,251
"piscine";12;-0,4038;0,4038
"degré";89;-0,3365;0,3365
"affiche";18;-1,1319;1,1319
"genou";20;1,5298;-1,5298
"gamelle";11;1,4283;-1,4283
"emji_personne_qui_hausse_les_épaules_peau_claire";13;0,3263;-0,3263
"juillet";11;0,9219;-0,9219
"cinq";14;-0,3585;0,3585
"26";19;-1,2737;1,2737
"emji_applaudissements_peau_claire";35;-0,6138;0,6138
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";23;0,2967;-0,2967
"événement";59;-1,8103;1,8103
"dinosaure";11;-1,0022;1,0022
"quelles";57;-1,9078;1,9078
"évènement";11;0,9219;-0,9219
"24";41;0,358;-0,358
"ravager";13;-0,2772;0,2772
"couteau";39;1,6738;-1,6738
"spécial";44;-0,2761;0,2761
"n_est_ce_pas";30;-0,4391;0,4391
"vôtre";34;-0,7433;0,7433
"imagination";22;0,8126;-0,8126
"tonne";33;-0,8951;0,8951
"etaient";13;0,9223;-0,9223
"impots";11;-1,0022;1,0022
"37";11;0,9219;-0,9219
"pilule";20;0,5342;-0,5342
"testostérone";10;1,7962;-1,7962
"hâte";36;-1,5251;1,5251
"droguer";13;-1,3363;1,3363
"taf";23;-0,3054;0,3054
"fainéant";14;0,4541;-0,4541
"ultime";13;0,5752;-0,5752
"8h";10;-0,2265;0,2265
"licenciement";18;-1,614;1,614
"2x";18;-1,1319;1,1319
"déménager";30;-1,165;1,165
"débrouiller";22;1,9729;-1,9729
"détail";31;-0,9689;0,9689
"incompréhensible";19;-0,3642;0,3642
"tournée";11;-0,3099;0,3099
"noter";27;1,6917;-1,6917
"attentif";15;0,3576;-0,3576
"météorite";10;-1,4237;1,4237
"écraser";31;1,0245;-1,0245
"technologie";69;0,2888;-0,2888
"témoin";15;0,3576;-0,3576
"bernois";13;-1,3363;1,3363
"sociétal";10;-0,4634;0,4634
"souche";14;-0,992;0,992
"erroné";18;-0,2931;0,2931
"compréhension";44;-1,1565;1,1565
"rejet";14;0,7437;-0,7437
"net";43;0,266;-0,266
"véritablement";11;0,9219;-0,9219
