"";"X.rts_a";"X.rts_i"
"helvétique";1,9022;-1,9022
"déployer";-0,5592;0,5592
"trésor";0,7879;-0,7879
"préférer";2,2358;-2,2358
"court";-0,3175;0,3175
"madame";11,2179;-11,2179
"tête";1,5429;-1,5429
"htag_vieillesse";7,1879;-7,1879
"durant";0,7905;-0,7905
"laquelle";0,2386;-0,2386
"60";1,8836;-1,8836
"lieu";-2,0376;2,0376
"accent";4,9778;-4,9778
"chercheur";-2,1962;2,1962
"or";0,4188;-0,4188
"acheter";-0,3739;0,3739
"bord";0,5649;-0,5649
"rêver";5,5909;-5,5909
"travail";-0,7968;0,7968
"vallée";1,4972;-1,4972
"pointe";-0,2642;0,2642
"vitesse";0,4321;-0,4321
"garantir";-0,3709;0,3709
"recueillir";0,2661;-0,2661
"abandonner";-0,4951;0,4951
"malade";1,0268;-1,0268
"presque";0,2408;-0,2408
"porter";-0,4072;0,4072
"fameux";1,4972;-1,4972
"mythique";2,055;-2,055
"valaisan";3,5441;-3,5441
"fidèle";-0,2073;0,2073
"vélomoteur";7,1879;-7,1879
"symbole";0,2661;-0,2661
"génération";1,7287;-1,7287
"htag_eighties";16,3375;-16,3375
"routier";0,4208;-0,4208
"jeu";4,7824;-4,7824
"autorité";-5,8006;5,8006
"policier";-1,2707;1,2707
"85";-0,2642;0,2642
"lac";3,1918;-3,1918
"accueillir";-0,9077;0,9077
"haut";0,3683;-0,3683
"couleur";0,3637;-0,3637
"pierre";0,6262;-0,6262
"familial";0,671;-0,671
"univers";-0,2922;0,2922
"radio";4,3514;-4,3514
"vert";-0,7674;0,7674
"démarrer";1,9621;-1,9621
"coeur";1,1089;-1,1089
"saint";0,6472;-0,6472
"37";-0,4332;0,4332
"reprise";-0,6255;0,6255
"journée";2,5724;-2,5724
"lever";2,0502;-2,0502
"niveau";-4,2402;4,2402
"habitant";-1,3786;1,3786
"htag_geneve";8,3725;-8,3725
"participer";-1,4196;1,4196
"concours";1,1367;-1,1367
"premier";-5,0724;5,0724
"apparition";1,1257;-1,1257
"tenter";0,5639;-0,5639
"disparition";-0,2483;0,2483
"témoigner";1,5496;-1,5496
"changement";-1,2266;1,2266
"village";1,991;-1,991
"filmer";1,9621;-1,9621
"participant";-0,9086;0,9086
"e";-1,9806;1,9806
"soleil";9,9916;-9,9916
"plage";1,1615;-1,1615
"santé";-1,5654;1,5654
"70";0,9826;-0,9826
"varié";0,671;-0,671
"frère";-0,2922;0,2922
"carte";0,378;-0,378
"perspective";-0,5829;0,5829
"htag_vacances";12,416;-12,416
"florilège";7,8414;-7,8414
"août";0,31;-0,31
"revoir";1,0268;-1,0268
"visage";0,4094;-0,4094
"euro";-1,2733;1,2733
"féminin";1,9588;-1,9588
"2025";-6,197;6,197
"juste";1,0813;-1,0813
"incroyable";1,5041;-1,5041
"battre";-1,0883;1,0883
"espagne";-0,8354;0,8354
"tir";0,2386;-0,2386
"score";-0,9997;0,9997
"compétition";-0,2941;0,2941
"ressentir";-0,2144;0,2144
"chant";1,4972;-1,4972
"quelque";2,7543;-2,7543
"chose";4,4434;-4,4434
"façon";2,1403;-2,1403
"dont";-5,2888;5,2888
"représenter";-1,1346;1,1346
"tournoi";-0,8285;0,8285
"café";1,5252;-1,5252
"pain";2,3178;-2,3178
"difficile";0,5866;-0,5866
"cas";-1,3419;1,3419
"chaud";0,31;-0,31
"montagne";2,075;-2,075
"reine";0,4094;-0,4094
"htag_valaiswallis";7,8414;-7,8414
"paléo";4,3711;-4,3711
"festival";6,8393;-6,8393
"new";-0,6442;0,6442
"york";-0,3562;0,3562
"marque";-1,7993;1,7993
"oublier";5,6738;-5,6738
"jusqu_à";-6,4302;6,4302
"évoquer";2,9982;-2,9982
"sentiment";0,3611;-0,3611
"partout";0,4094;-0,4094
"fermer";-1,5427;1,5427
"instant";-0,3739;0,3739
"montreux";2,055;-2,055
"the";-2,118;2,118
"of";-0,8285;0,8285
"endroit";-0,2642;0,2642
"installer";0,6279;-0,6279
"distinguer";-0,5829;0,5829
"amateur";0,4994;-0,4994
"assister";0,2386;-0,2386
"doute";0,7797;-0,7797
"ici";-1,1607;1,1607
"voler";-0,3175;0,3175
"départ";-0,8014;0,8014
"stress";-0,339;0,339
"partenaire";0,3304;-0,3304
"10";-2,0445;2,0445
"servir";2,2336;-2,2336
"beaucoup";0,9982;-0,9982
"différence";-0,4475;0,4475
"1990";6,7968;-6,7968
"qualité";-0,2941;0,2941
"surtout";0,4155;-0,4155
"28";-2,0056;2,0056
"2021";-1,7232;1,7232
"musique";3,6334;-3,6334
"chaîne";-1,2707;1,2707
"youtube";0,3413;-0,3413
"parcours";-0,6528;0,6528
"format";0,7879;-0,7879
"venir";1,1376;-1,1376
"compléter";-0,663;0,663
"emji_caméscope";-11,6873;11,6873
"concevoir";-0,4951;0,4951
"principalement";0,2661;-0,2661
"explorer";-1,136;1,136
"sujet";-3,2698;3,2698
"actualité";2,926;-2,926
"lumière";-0,9127;0,9127
"autour";0,5349;-0,5349
"vive";4,334;-4,334
"milieu";0,5275;-0,5275
"scolaire";1,2036;-1,2036
"bois";1,1312;-1,1312
"besoin";-2,3941;2,3941
"chaux";1,4972;-1,4972
"négatif";-0,745;0,745
"pied";1,2488;-1,2488
"prêt";4,7791;-4,7791
"électrique";0,3413;-0,3413
"26";-1,4461;1,4461
"route";0,7415;-0,7415
"actif";-0,2357;0,2357
"caractère";0,3413;-0,3413
"rire";9,9559;-9,9559
"jouer";-0,296;0,296
"chemin";2,7583;-2,7583
"physique";0,6914;-0,6914
"important";-1,6088;1,6088
"ampleur";-0,5829;0,5829
"festif";0,9762;-0,9762
"foule";0,7404;-0,7404
"édition";-1,027;1,027
"dérouler";-1,0589;1,0589
"vendredi";-2,5205;2,5205
"toutes";0,7388;-0,7388
"celles";0,4188;-0,4188
"période";-0,7082;0,7082
"examen";-0,4008;0,4008
"soin";-0,6528;0,6528
"discipline";1,0268;-1,0268
"étudiant";-0,4475;0,4475
"bien_être";-0,5048;0,5048
"photo";-7,9732;7,9732
"chambre";-0,9997;0,9997
"peau";0,9762;-0,9762
"sol";0,5628;-0,5628
"aider";-0,3709;0,3709
"moi";11,7888;-11,7888
"jardin";1,2036;-1,2036
"finalement";0,2661;-0,2661
"tabac";0,9092;-0,9092
"passionné";1,1257;-1,1257
"cacher";0,2284;-0,2284
"considérer";-3,3691;3,3691
"grave";-1,4174;1,4174
"accident";-1,5678;1,5678
"nucléaire";-0,2642;0,2642
"intérieur";-1,4461;1,4461
"centrale";-0,339;0,339
"21";-1,4546;1,4546
"janvier";-3,1167;3,1167
"vd";-0,9135;0,9135
"nouvel";-0,5051;0,5051
"épisode";2,2617;-2,2617
"série";-0,3735;0,3735
"essentiel";-0,8564;0,8564
"courir";0,7;-0,7
"clair";-0,4553;0,4553
"informer";-0,339;0,339
"rapidement";1,025;-1,025
"immense";1,0268;-1,0268
"naître";0,3913;-0,3913
"bout";0,8492;-0,8492
"htag_culte";9,1484;-9,1484
"europe";-0,9231;0,9231
"29";-0,9086;0,9086
"club";1,6266;-1,6266
"provoquer";-0,8236;0,8236
"violence";-5,6896;5,6896
"réagir";-0,4332;0,4332
"documentaire";1,1257;-1,1257
"récit";1,1257;-1,1257
"témoin";0,2386;-0,2386
"noir";-0,2586;0,2586
"86";-0,3175;0,3175
"cédric";-0,5829;0,5829
"demander";-4,4717;4,4717
"éducation";0,8492;-0,8492
"sexuel";-1,0536;1,0536
"romands";2,4055;-2,4055
"anti";-0,663;0,663
"roi";1,7043;-1,7043
"siècle";1,5545;-1,5545
"inspirer";-0,3841;0,3841
"artiste";-0,6791;0,6791
"nuit";-0,8331;0,8331
"neige";0,893;-0,893
"1988";3,8282;-3,8282
"eurovision";0,4908;-0,4908
"mois";-0,9441;0,9441
"remporter";-1,9458;1,9458
"sélection";-0,9135;0,9135
"nature";1,7926;-1,7926
"julien";0,4908;-0,4908
"poursuivre";-2,6979;2,6979
"plante";1,6864;-1,6864
"entourer";2,7751;-2,7751
"htag_nature";4,4469;-4,4469
"7";-2,2005;2,2005
"chien";2,6193;-2,6193
"fabriquer";0,7879;-0,7879
"maman";0,671;-0,671
"mère";1,2036;-1,2036
"me";2,2336;-2,2336
"coûter";-0,3739;0,3739
"1980";5,4933;-5,4933
"abri";1,4188;-1,4188
"renoncer";-0,6255;0,6255
"souvent";-3,1528;3,1528
"mauvais";1,0788;-1,0788
"menace";-0,792;0,792
"condition";-2,3637;2,3637
"6";-2,9063;2,9063
"telle";0,4094;-0,4094
"objet";-0,8564;0,8564
"projet";-9,6347;9,6347
"urbain";1,0268;-1,0268
"construction";0,5732;-0,5732
"12";-0,3609;0,3609
"emblématique";-0,6528;0,6528
"nocturne";0,2386;-0,2386
"genevoise";0,5639;-0,5639
"culture";-0,3315;0,3315
"identifier";-2,8753;2,8753
"adepte";8,0731;-8,0731
"comprendre";-0,7227;0,7227
"hommage";-0,9997;0,9997
"exceptionnel";-0,729;0,729
"désormais";-4,9787;4,9787
"humain";-2,056;2,056
"htag_chanson";7,1879;-7,1879
"tirer";-0,4399;0,4399
"week_end";-1,3344;1,3344
"forêt";-1,0871;1,0871
"entraîner";-0,9701;0,9701
"arbre";0,2521;-0,2521
"spécialiser";-0,5829;0,5829
"choix";0,6284;-0,6284
"destiner";-0,745;0,745
"d_abord";0,2284;-0,2284
"doux";0,7404;-0,7404
"tempête";-0,6078;0,6078
"vent";0,3304;-0,3304
"violent";-1,2141;1,2141
"spectaculaire";0,3413;-0,3413
"pluie";-0,3137;0,3137
"capturer";-0,5829;0,5829
"maintenant";-0,4008;0,4008
"vague";0,8058;-0,8058
"jusqu_au";-0,6255;0,6255
"progrès";-0,3739;0,3739
"machine";-0,2144;0,2144
"printemps";0,2661;-0,2661
"pousser";0,5639;-0,5639
"problème";-0,687;0,687
"htag_amour";13,0696;-13,0696
"magasin";0,6342;-0,6342
"rose";0,4208;-0,4208
"frais";-0,4399;0,4399
"téléspectateur";3,7649;-3,7649
"marché";-2,1321;2,1321
"boîte";1,6864;-1,6864
"possible";-0,5466;0,5466
"vente";-1,7993;1,7993
"nicolas";-0,8566;0,8566
"32";-1,1755;1,1755
"écrivain";0,4208;-0,4208
"reconnaissance";-0,745;0,745
"combat";-0,6938;0,6938
"matière";-0,3137;0,3137
"tendance";-0,9444;0,9444
"goût";2,7751;-2,7751
"exemple";-0,3116;0,3116
"comportement";-0,5499;0,5499
"voisin";0,3779;-0,3779
"français";-0,5213;0,5213
"organiser";-0,7359;0,7359
"marathon";1,3035;-1,3035
"1981";6,5344;-6,5344
"delémont";-1,2649;1,2649
"espérer";-1,0287;1,0287
"moitié";-1,9576;1,9576
"attention";5,5305;-5,5305
"libre";0,4094;-0,4094
"enfin";2,1403;-2,1403
"droit";-0,7912;0,7912
"vote";-1,0066;1,0066
"article";-0,8236;0,8236
"code";0,2386;-0,2386
"chef";-1,0066;1,0066
"verre";1,3035;-1,3035
"courant";0,2284;-0,2284
"produire";-0,8564;0,8564
"consommer";-0,2642;0,2642
"enquête";-5,294;5,294
"domicile";-0,3562;0,3562
"permettre";-5,5119;5,5119
"nécessaire";-1,3735;1,3735
"ménage";0,7;-0,7
"humanité";-0,2922;0,2922
"2030";-0,663;0,663
"catastrophe";0,3413;-0,3413
"bâtiment";-0,9086;0,9086
"confier";0,3304;-0,3304
"charles";0,4908;-0,4908
"studio";-0,2483;0,2483
"appareil";-0,2642;0,2642
"aérien";-0,8566;0,8566
"quartier";0,2852;-0,2852
"au_dessus";0,2661;-0,2661
"véhicule";-1,128;1,128
"bureau";-0,2735;0,2735
"voyageur";-0,3562;0,3562
"simplement";2,1403;-2,1403
"chanteur";1,0788;-1,0788
"britannique";-0,9135;0,9135
"phénomène";-0,6791;0,6791
"htag_2000s";22,8739;-22,8739
"htag_danse";6,5344;-6,5344
"retirer";-0,5592;0,5592
"air";1,3436;-1,3436
"camp";1,1257;-1,1257
"htag_snow";6,2075;-6,2075
"chacun";1,3795;-1,3795
"htag_hiver";11,7625;-11,7625
"adulte";-1,2141;1,2141
"relever";-0,9831;0,9831
"défi";-0,8564;0,8564
"soulever";-0,4939;0,4939
"preuve";0,2725;-0,2725
"déclarer";-4,4486;4,4486
"sensation";-0,2073;0,2073
"plateforme";-1,6302;1,6302
"géant";-2,662;2,662
"information";-1,2668;1,2668
"évolution";-0,5947;0,5947
"impact";-4,0694;4,0694
"matériel";-0,8285;0,8285
"évoluer";0,3611;-0,3611
"htag_montagne";6,5344;-6,5344
"laisser";1,8286;-1,8286
"capable";-0,8285;0,8285
"loin";1,5047;-1,5047
"artistique";-0,4332;0,4332
"stéphane";-0,7638;0,7638
"étape";0,3253;-0,3253
"téléphone";2,592;-2,592
"culte";1,1257;-1,1257
"restaurant";0,2852;-0,2852
"1999";4,9105;-4,9105
"celui";0,3553;-0,3553
"mercredi";-4,9115;4,9115
"février";-0,4008;0,4008
"tester";-1,0871;1,0871
"lorsqu";-0,5499;0,5499
"valeur";-1,7232;1,7232
"reconnaître";-1,7214;1,7214
"cliché";0,2852;-0,2852
"futur";-0,9444;0,9444
"alpe";0,3413;-0,3413
"fonds";-0,5947;0,5947
"fondue";3,9243;-3,9243
"kilo";0,2386;-0,2386
"bras";1,6864;-1,6864
"membre";-3,8614;3,8614
"lutte";-0,9225;0,9225
"neuchâtelois";0,7404;-0,7404
"sembler";2,5815;-2,5815
"drone";-0,9135;0,9135
"suffire";0,4094;-0,4094
"recommander";-0,9831;0,9831
"soldat";1,0788;-1,0788
"tenue";-0,2922;0,2922
"sortie";0,443;-0,443
"militaire";-0,7359;0,7359
"moderne";0,2386;-0,2386
"juillet";0,7148;-0,7148
"illégal";-0,4399;0,4399
"hiver";0,333;-0,333
"rapport";-3,2312;3,2312
"révéler";-6,9035;6,9035
"banque";0,6464;-0,6464
"officiel";-1,878;1,878
"afp";-16,6459;16,6459
"jouet";3,2955;-3,2955
"joie";2,4284;-2,4284
"allemand";-0,3137;0,3137
"accès";-2,2179;2,2179
"discours";-0,729;0,729
"conseiller";-2,4421;2,4421
"envoyer";0,2284;-0,2284
"message";0,2725;-0,2725
"voix";-3,2131;3,2131
"mars";-0,6442;0,6442
"moniteur";1,7093;-1,7093
"rouge";0,3222;-0,3222
"touchant";0,7879;-0,7879
"chance";1,7926;-1,7926
"christophe";-6,0064;6,0064
"hésiter";2,9129;-2,9129
"mal";0,443;-0,443
"remettre";-0,6675;0,6675
"aide";-1,4078;1,4078
"midi";-0,7652;0,7652
"remonter";0,3928;-0,3928
"électronique";-1,3551;1,3551
"2024";-6,6751;6,6751
"strict";-0,2144;0,2144
"organisation";-4,2402;4,2402
"vite";-0,339;0,339
"internet";0,8058;-0,8058
"micro";1,1615;-1,1615
"htag_enfants";9,8019;-9,8019
"ami";3,0608;-3,0608
"influence";-0,745;0,745
"accord";-5,4927;5,4927
"rock";1,9621;-1,9621
"classique";0,4908;-0,4908
"htag_vaud";9,1484;-9,1484
"pari";-0,5978;0,5978
"glacier";-0,3739;0,3739
"dos";2,7751;-2,7751
"annonce";-1,0568;1,0568
"appliquer";-0,5829;0,5829
"méthode";0,8685;-0,8685
"htag_meteo";5,5909;-5,5909
"ciel";0,7404;-0,7404
"réalisateur";3,9243;-3,9243
"étranger";-1,7214;1,7214
"entretien";0,3779;-0,3779
"martin";-0,687;0,687
"table";3,9243;-3,9243
"patrick";-0,663;0,663
"dormir";0,7879;-0,7879
"agent";0,2521;-0,2521
"police";-6,7075;6,7075
"fermeture";-0,5592;0,5592
"36";-0,2144;0,2144
"figure";-0,5051;0,5051
"appel";-0,9701;0,9701
"1er";-2,483;2,483
"parc";-0,3739;0,3739
"débuter";-1,3551;1,3551
"htag_retro";15,6839;-15,6839
"aventure";1,6884;-1,6884
"confort";0,7879;-0,7879
"cave";-0,3175;0,3175
"groupe";-6,5376;6,5376
"dédier";0,4321;-0,4321
"pièce";-0,278;0,278
"consacrer";1,5041;-1,5041
"vingt";-0,8285;0,8285
"automne";3,5363;-3,5363
"évacuer";-0,663;0,663
"convaincre";0,2852;-0,2852
"différents";-0,3175;0,3175
"transporter";-0,2073;0,2073
"importance";-4,9816;4,9816
"pourtant";1,0186;-1,0186
"reprendre";-0,5466;0,5466
"numéro";0,3779;-0,3779
"bénévole";-0,3175;0,3175
"photographie";-0,5829;0,5829
"dévoiler";-0,6675;0,6675
"72";-0,3739;0,3739
"prix";-2,1103;2,1103
"obtenir";-2,9735;2,9735
"célébrer";0,2284;-0,2284
"indépendance";0,4094;-0,4094
"kosovo";-1,0871;1,0871
"double";-0,4962;0,4962
"info";-37,5877;37,5877
"envie";4,3711;-4,3711
"champignon";0,3413;-0,3413
"contrôler";-0,8285;0,8285
"nu";1,1615;-1,1615
"refuser";-1,6302;1,6302
"votation";-0,5048;0,5048
"congé";0,671;-0,671
"vétérinaire";-0,663;0,663
"six";-2,2922;2,2922
"interroger";0,3637;-0,3637
"professeur";0,4994;-0,4994
"principal";-1,1988;1,1988
"complexe";-0,7638;0,7638
"recours";-0,7638;0,7638
"esthétique";-0,5048;0,5048
"automobile";1,3035;-1,3035
"origine";-1,7028;1,7028
"percevoir";-0,8285;0,8285
"casque";-0,5829;0,5829
"cinquième";-0,5829;0,5829
"bleu";0,5732;-0,5732
"ours";-0,5829;0,5829
"parisien";-0,2144;0,2144
"tourner";0,6464;-0,6464
"échapper";1,7093;-1,7093
"top";-0,2483;0,2483
"enjeu";-0,4332;0,4332
"1989";3,7649;-3,7649
"faciliter";-1,1755;1,1755
"technique";0,5639;-0,5639
"dater";-0,2642;0,2642
"swiss";-0,3137;0,3137
"touriste";-0,663;0,663
"risquer";-0,6255;0,6255
"contrôle";-1,6442;1,6442
"nouvelle";-3,1867;3,1867
"secours";-0,3883;0,3883
"2001";0,671;-0,671
"championnat";0,9291;-0,9291
"berner";-2,3058;2,3058
"campagne";-1,1348;1,1348
"sein";-0,5499;0,5499
"300";-1,7871;1,7871
"zurich";-2,6802;2,6802
"trajet";-1,4461;1,4461
"maillot";1,3168;-1,3168
"htag_summer";7,1879;-7,1879
"limite";-0,8354;0,8354
"découverte";-0,6442;0,6442
"extrême";-1,4546;1,4546
"adopter";-1,07;1,07
"volonté";0,2386;-0,2386
"intense";-0,4332;0,4332
"solaire";0,2386;-0,2386
"collection";-0,745;0,745
"comité";-1,5378;1,5378
"billet";-1,6676;1,6676
"htag_musique";7,1879;-7,1879
"célèbre";-0,9433;0,9433
"libérer";-0,6938;0,6938
"presse";-1,2141;1,2141
"daniel";-0,2483;0,2483
"robert";-0,3739;0,3739
"victime";-5,3966;5,3966
"démocrate";-1,4461;1,4461
"européen";-6,1094;6,1094
"prestigieux";-0,9997;0,9997
"jury";-0,3175;0,3175
"surface";-0,5829;0,5829
"martial";-2,4852;2,4852
"susciter";-1,3369;1,3369
"patient";-0,6675;0,6675
"cause";-2,8427;2,8427
"annoncer";-11,3265;11,3265
"direct";-1,9576;1,9576
"conférence";-0,4951;0,4951
"disparaître";-0,729;0,729
"italie";-0,8354;0,8354
"clé";-1,0871;1,0871
"derrière";-0,2941;0,2941
"nécessité";-0,8354;0,8354
"frapper";-3,6735;3,6735
"nombre";-6,5223;6,5223
"boire";1,9621;-1,9621
"repas";0,7404;-0,7404
"surprise";0,5732;-0,5732
"sud";-2,8753;2,8753
"france";-3,0011;3,0011
"pollution";0,4908;-0,4908
"cycle";-0,2073;0,2073
"envisager";-1,1755;1,1755
"planète";0,2852;-0,2852
"mobiliser";-0,7638;0,7638
"égalité";-0,2144;0,2144
"htag_femme";11,1089;-11,1089
"communication";0,2386;-0,2386
"communauté";-0,4008;0,4008
"opération";-2,1007;2,1007
"expérience";-0,4177;0,4177
"moteur";0,7879;-0,7879
"institut";-1,1755;1,1755
"rétro";7,1879;-7,1879
"prouver";-0,3739;0,3739
"htag_animaux";2,4284;-2,4284
"toi";-0,4332;0,4332
"salaire";-0,792;0,792
"préoccupation";-0,9997;0,9997
"peuple";-0,6938;0,6938
"supporter";-1,2933;1,2933
"titre";-3,0397;3,0397
"mi";0,5732;-0,5732
"déclaration";-0,2073;0,2073
"circuler";-0,2357;0,2357
"conflit";-2,1962;2,1962
"usage";-0,5592;0,5592
"déplacement";-0,8285;0,8285
"privé";-1,2707;1,2707
"appartenir";-0,2642;0,2642
"préserver";-1,1755;1,1755
"zone";-4,6763;4,6763
"discuter";-0,2144;0,2144
"ouverture";-1,872;1,872
"cité";0,2852;-0,2852
"mardi";-6,0064;6,0064
"avril";0,3304;-0,3304
"curieux";1,9621;-1,9621
"scientifique";-1,7871;1,7871
"quant";-1,136;1,136
"utilisation";-1,3551;1,3551
"acte";-2,1007;2,1007
"enregistrer";-3,5682;3,5682
"19h30";-0,2642;0,2642
"centaine";-0,6675;0,6675
"grève";0,31;-0,31
"paraître";1,7093;-1,7093
"alimentaire";-1,911;1,911
"perdre";-1,2707;1,2707
"nation";-0,663;0,663
"survivre";-0,2144;0,2144
"développement";-1,2649;1,2649
"naissance";-0,6938;0,6938
"illustrer";-0,5829;0,5829
"exercice";0,8058;-0,8058
"rapide";-1,4461;1,4461
"environnement";-1,3551;1,3551
"danger";-0,7652;0,7652
"htag_70s";29,4111;-29,4111
"présence";-2,2922;2,2922
"htag_60s";24,835;-24,835
"nobel";-0,8285;0,8285
"2019";-1,4546;1,4546
"htag_90s";38,5645;-38,5645
"htag_cinema";7,8414;-7,8414
"propriétaire";-1,0871;1,0871
"habitude";-0,2642;0,2642
"centimètre";0,2852;-0,2852
"bloquer";-0,5592;0,5592
"urgence";-3,1708;3,1708
"passager";0,2661;-0,2661
"yverdon";-0,3739;0,3739
"intérêt";-1,0589;1,0589
"souffrir";0,2386;-0,2386
"faveur";-0,8285;0,8285
"refléter";-1,0871;1,0871
"alexandre";1,3035;-1,3035
"gagnant";-0,3739;0,3739
"ton";-1,1346;1,1346
"biodiversité";-0,5048;0,5048
"romain";-0,8285;0,8285
"accueil";-0,8354;0,8354
"plaindre";-1,0871;1,0871
"musée";-2,1306;2,1306
"accompagner";0,2725;-0,2725
"réserve";-0,8285;0,8285
"sauvage";-0,4008;0,4008
"apporter";-0,7638;0,7638
"gros";-1,0589;1,0589
"15";-2,7605;2,7605
"température";-1,9576;1,9576
"attaque";-3,1262;3,1262
"réserver";0,2284;-0,2284
"proposition";-0,9135;0,9135
"réjouir";-0,8285;0,8285
"manifester";-1,2141;1,2141
"tournée";0,4321;-0,4321
"bar";0,7879;-0,7879
"récolter";-0,2642;0,2642
"talent";0,2386;-0,2386
"viande";-0,745;0,745
"météo";1,1257;-1,1257
"climat";-0,8566;0,8566
"41";-0,663;0,663
"candidat";-0,6255;0,6255
"langue";0,2408;-0,2408
"italien";-1,7028;1,7028
"anglais";-0,5829;0,5829
"album";-0,9898;0,9898
"prochain";-7,1724;7,1724
"2023";-3,8614;3,8614
"tarif";-0,9135;0,9135
"dialogue";-0,663;0,663
"participation";-1,4546;1,4546
"municipal";-0,5592;0,5592
"population";-5,4808;5,4808
"ère";-1,6193;1,6193
"historique";-2,4852;2,4852
"guy";0,2284;-0,2284
"droite";-2,6796;2,6796
"situation";-5,4808;5,4808
"promettre";-1,911;1,911
"arrêt";-1,0871;1,0871
"cinq";-2,6802;2,6802
"lausannoise";-0,2144;0,2144
"fréquence";-0,5829;0,5829
"vol";-1,6857;1,6857
"michael";-4,3722;4,3722
"34";-1,1755;1,1755
"moyenne";-2,6796;2,6796
"politique";-6,0628;6,0628
"libération";-0,745;0,745
"socialiste";-1,0871;1,0871
"linguistique";-0,5048;0,5048
"rôle";-1,6138;1,6138
"foyer";-0,2483;0,2483
"bilan";-1,7232;1,7232
"subir";-0,8566;0,8566
"cancer";-1,0871;1,0871
"espoir";-0,2483;0,2483
"auprès_de";0,3611;-0,3611
"entraîneur";-0,3739;0,3739
"local";-3,388;3,388
"concerner";-3,025;3,025
"augmentation";-3,1708;3,1708
"prime";-0,663;0,663
"assurance";-0,6255;0,6255
"maladie";-1,7214;1,7214
"27";-2,1962;2,1962
"skieur";-1,6193;1,6193
"professionnel";-1,8053;1,8053
"difficulté";-0,2922;0,2922
"centre";-4,3723;4,3723
"former";-1,5378;1,5378
"hors";-0,2357;0,2357
"virus";-0,5048;0,5048
"david";-0,4399;0,4399
"chuv";-0,2144;0,2144
"décrire";-0,729;0,729
"météorologique";-0,663;0,663
"météosuisse";-0,5829;0,5829
"matinal";-0,8285;0,8285
"htag_seventies";9,1484;-9,1484
"performance";-1,3551;1,3551
"patron";-0,2483;0,2483
"effort";-0,9997;0,9997
"fribourgeois";-0,5499;0,5499
"institution";-0,2073;0,2073
"commerce";-1,1755;1,1755
"puissant";-0,5829;0,5829
"riche";-1,8168;1,8168
"yodel";-0,4951;0,4951
"ailleurs";-1,4461;1,4461
"vision";-0,663;0,663
"lumineux";-0,2144;0,2144
"75";0,4908;-0,4908
"valaisanne";0,2386;-0,2386
"audience";-0,745;0,745
"japonais";0,8058;-0,8058
"contact";-0,3739;0,3739
"entreprise";-4,5748;4,5748
"supérieur";-0,9997;0,9997
"régional";-1,6302;1,6302
"médicament";-0,745;0,745
"remplacer";-0,4332;0,4332
"construire";-1,0871;1,0871
"liste";-1,1755;1,1755
"millier";-2,7773;2,7773
"certaines";-1,6442;1,6442
"trace";-0,8285;0,8285
"concept";-0,745;0,745
"près";-1,128;1,128
"inquiéter";-1,3551;1,3551
"capitale";-1,0589;1,0589
"modèle";-1,7232;1,7232
"siège";-2,0056;2,0056
"fantastique";-0,5048;0,5048
"htag_vintage";18,2983;-18,2983
"système";-2,5296;2,5296
"incendie";-0,8354;0,8354
"fonction";-2,1962;2,1962
"lorsque";-1,3551;1,3551
"canada";-1,3551;1,3551
"directement";-0,4951;0,4951
"chiffre";-3,6681;3,6681
"jusqu";-1,2933;1,2933
"degré";-2,0056;2,0056
"député";-2,1962;2,1962
"commission";-1,7232;1,7232
"employé";-1,0583;1,0583
"charger";-1,6138;1,6138
"opposer";-1,3551;1,3551
"constituer";-0,3739;0,3739
"htag_skiing";7,1879;-7,1879
"possibilité";-0,4951;0,4951
"celle";-0,7082;0,7082
"saluer";-2,1962;2,1962
"remplir";0,2386;-0,2386
"m";-0,6442;0,6442
"prévenir";-0,9086;0,9086
"conducteur";-0,2144;0,2144
"poids";-0,2144;0,2144
"engager";-2,6796;2,6796
"produit";-2,9337;2,9337
"consommateur";-0,339;0,339
"impôt";-0,3739;0,3739
"virtuel";0,3413;-0,3413
"majorité";-2,9337;2,9337
"exclure";-0,8285;0,8285
"session";-0,5048;0,5048
"bâle";-2,5723;2,5723
"attirer";-0,9997;0,9997
"fonctionner";-0,5829;0,5829
"chercher";-0,4962;0,4962
"rapporter";-1,6302;1,6302
"emji_flocon";-1,3551;1,3551
"800";-0,5829;0,5829
"mètre";-4,1702;4,1702
"altitude";-0,2144;0,2144
"sentir";-0,4122;0,4122
"qualifié";-1,6302;1,6302
"fil";0,4094;-0,4094
"conséquence";-0,6938;0,6938
"2022";-1,0287;1,0287
"encourager";-1,3551;1,3551
"milliard";-3,072;3,072
"jurassien";0,4094;-0,4094
"albert";-0,4332;0,4332
"longtemps";-0,745;0,745
"toutefois";-2,0438;2,0438
"35";-0,5829;0,5829
"attaquer";-0,3175;0,3175
"expression";-0,5829;0,5829
"efficace";-0,3739;0,3739
"entièrement";-0,5048;0,5048
"contribution";-0,5048;0,5048
"rappel";-0,2642;0,2642
"dépasser";-1,3551;1,3551
"japon";-0,663;0,663
"innovation";-0,6255;0,6255
"domestique";-0,663;0,663
"monter";0,31;-0,31
"élément";-0,5829;0,5829
"satellite";-0,663;0,663
"protection";-1,6442;1,6442
"super";-1,8168;1,8168
"couvrir";-0,5592;0,5592
"alimenter";-0,745;0,745
"lune";-0,339;0,339
"tourisme";-0,663;0,663
"icône";-0,3175;0,3175
