"";"X.rts_a";"X.rts_i"
"officiel";-2,4276;2,4276
"joie";2,3015;-2,3015
"collection";-0,2486;0,2486
"allemand";-0,28;0,28
"accès";-1,4119;1,4119
"nouvel";-0,954;0,954
"conseiller";-1,8385;1,8385
"message";0,3889;-0,3889
"voix";-2,2446;2,2446
"mars";-0,3061;0,3061
"glace";1,1097;-1,1097
"rouge";-0,3465;0,3465
"recevoir";-2,6132;2,6132
"chance";3,5358;-3,5358
"mal";-0,358;0,358
"face";-4,1209;4,1209
"aide";-1,2353;1,2353
"midi";-0,7956;0,7956
"remonter";0,2244;-0,2244
"électronique";-1,697;1,697
"2024";-5,6964;5,6964
"organisation";-2,9549;2,9549
"moyen";0,296;-0,296
"internet";1,5396;-1,5396
"micro";0,6677;-0,6677
"ami";2,5368;-2,5368
"accord";-4,7547;4,7547
"annonce";-0,8215;0,8215
"président";-5,0168;5,0168
"place";-0,5289;0,5289
"breakdance";4,0654;-4,0654
"meteo";3,6958;-3,6958
"ciel";0,3606;-0,3606
"rare";-0,6269;0,6269
"rappeler";1,3547;-1,3547
"agent";0,2665;-0,2665
"figure";-0,7477;0,7477
"appel";-0,929;0,929
"1er";-3,7774;3,7774
"débuter";-1,4918;1,4918
"retro";8,5015;-8,5015
"réalisateur";2,0053;-2,0053
"aventure";1,2693;-1,2693
"cave";-0,8943;0,8943
"transporter";-0,4989;0,4989
"importance";-1,4918;1,4918
"pourtant";1,2693;-1,2693
"reprendre";-0,709;0,709
"dévoiler";-1,3767;1,3767
"prix";-2,7249;2,7249
"obtenir";-1,905;1,905
"étranger";-1,594;1,594
"célébrer";-0,4394;0,4394
"double";-0,6689;0,6689
"octobre";-7,2317;7,2317
"info";0,6677;-0,6677
"envie";2,8678;-2,8678
"champignon";0,3889;-0,3889
"nu";0,8656;-0,8656
"six";-2,1156;2,1156
"interroger";-0,3284;0,3284
"professeur";0,3889;-0,3889
"série";0,2244;-0,2244
"complexe";-1,0613;1,0613
"origine";-1,0613;1,0613
"1987";3,8779;-3,8779
"bernois";-1,9693;1,9693
"tourner";-0,228;0,228
"autour";0,3208;-0,3208
"suite";-4,3761;4,3761
"victoire";-1,3634;1,3634
"technique";1,1097;-1,1097
"actualité";0,296;-0,296
"swiss";0,3231;-0,3231
"contrôle";-0,7636;0,7636
"olympique";1,3547;-1,3547
"nouvelle";-3,1983;3,1983
"lumière";-0,3386;0,3386
"championnat";1,0593;-1,0593
"berner";-3,7774;3,7774
"autre";-1,78;1,78
"campagne";-1,2529;1,2529
"explorer";-1,697;1,697
"concevoir";-1,905;1,905
"gauche";-2,0643;2,0643
"droite";-1,594;1,594
"300";-2,5539;2,5539
"zurich";-1,6571;1,6571
"summer";4,0654;-4,0654
"découverte";-0,8284;0,8284
"extrême";-0,8943;0,8943
"adopter";-0,7956;0,7956
"côté";0,3231;-0,3231
"dédier";-0,4394;0,4394
"groupe";-3,6742;3,6742
"comité";-1,905;1,905
"billet";-1,5078;1,5078
"célèbre";-1,9434;1,9434
"victime";-6,7902;6,7902
"minute";-0,535;0,535
"européen";-5,6612;5,6612
"prestigieux";-1,4918;1,4918
"toucher";-3,7774;3,7774
"susciter";-1,5078;1,5078
"débat";-0,929;0,929
"patient";-0,7636;0,7636
"cause";-2,1616;2,1616
"paysan";4,8047;-4,8047
"annoncer";-16,1658;16,1658
"direct";-0,8943;0,8943
"seulement";-1,6492;1,6492
"désormais";-4,3693;4,3693
"but";-2,1156;2,1156
"rejoindre";-0,3061;0,3061
"joueur";-0,4911;0,4911
"derrière";-0,5964;0,5964
"frapper";-1,9693;1,9693
"nombre";-5,4338;5,4338
"repas";1,0783;-1,0783
"sud";-1,697;1,697
"france";-1,5535;1,5535
"pollution";2,0053;-2,0053
"environnement";-0,5964;0,5964
"communauté";-0,5499;0,5499
"expérience";0,2386;-0,2386
"météo";1,1097;-1,1097
"rétro";4,0654;-4,0654
"salaire";-0,4989;0,4989
"titre";-2,801;2,801
"argent";0,4385;-0,4385
"tendance";-1,0585;1,0585
"conflit";-1,905;1,905
"privé";-0,9078;0,9078
"zone";-2,9764;2,9764
"patrimoine";-0,8943;0,8943
"ouverture";-1,4918;1,4918
"mardi";-9,5823;9,5823
"avril";-0,4911;0,4911
"scientifique";-1,2341;1,2341
"application";-1,2341;1,2341
"enregistrer";-2,7588;2,7588
"centaine";-0,9078;0,9078
"grève";-0,3386;0,3386
"alimentaire";-2,9764;2,9764
"provoquer";-1,78;1,78
"naissance";-1,4119;1,4119
"exercice";0,3889;-0,3889
"rapide";-1,697;1,697
"danger";-1,3634;1,3634
"70s";16,2674;-16,2674
"60s";13,6784;-13,6784
"2019";-1,2341;1,2341
"90s";20,2746;-20,2746
"cinema";3,6958;-3,6958
"propriétaire";-1,4918;1,4918
"représenter";-1,2151;1,2151
"urgence";-2,5427;2,5427
"trois";-6,9413;6,9413
"ton";-3,0564;3,0564
"romain";-1,697;1,697
"plaindre";-1,4918;1,4918
"musée";-1,594;1,594
"accompagner";0,296;-0,296
"sauvage";-0,3386;0,3386
"apporter";-1,0613;1,0613
"gros";-0,6269;0,6269
"15";-2,8751;2,8751
"pratique";-0,228;0,228
"température";-1,4119;1,4119
"attaque";-2,801;2,801
"réserver";-0,3386;0,3386
"manifester";-1,4119;1,4119
"tournée";0,2665;-0,2665
"climat";-0,9078;0,9078
"langue";1,0593;-1,0593
"italien";-1,2341;1,2341
"album";-0,6269;0,6269
"prochain";-5,9139;5,9139
"population";-4,1829;4,1829
"ère";-2,3566;2,3566
"historique";-2,3282;2,3282
"ssr";-1,697;1,697
"pièce";-0,228;0,228
"guy";-0,4394;0,4394
"situation";-3,1582;3,1582
"promettre";-1,4918;1,4918
"cinq";-4,7663;4,7663
"université";-2,9764;2,9764
"vol";-0,954;0,954
"moyenne";-2,3282;2,3282
"politique";-2,8751;2,8751
"parcours";-0,4989;0,4989
"rôle";-1,5178;1,5178
"bilan";-1,905;1,905
"local";-2,7588;2,7588
"concerner";-3,7774;3,7774
"augmentation";-1,905;1,905
"assurance";-0,6269;0,6269
"maladie";-1,7132;1,7132
"27";-2,3282;2,3282
"skieur";-0,6269;0,6269
"professionnel";-0,954;0,954
"septembre";-2,1616;2,1616
"centre";-4,168;4,168
"social";-7,8977;7,8977
"hors";-0,3386;0,3386
"décrire";-0,7636;0,7636
"seventies";4,8047;-4,8047
"tomber";0,5096;-0,5096
"performance";-1,4918;1,4918
"fribourgeois";-0,6269;0,6269
"yodel";-0,4989;0,4989
"épisode";1,7159;-1,7159
"battre";-1,3634;1,3634
"violence";-6,1175;6,1175
"japonais";0,3889;-0,3889
"humain";-2,6132;2,6132
"entreprise";-4,0814;4,0814
"remplacer";-1,0613;1,0613
"millier";-2,5427;2,5427
"certaines";-1,2341;1,2341
"près";-1,2151;1,2151
"inquiéter";-2,1156;2,1156
"siège";-1,697;1,697
"29";-1,697;1,697
"drogue";-0,2486;0,2486
"système";-1,7132;1,7132
"incendie";-0,4989;0,4989
"fonction";-1,4918;1,4918
"décider";-1,7132;1,7132
"canada";-0,4989;0,4989
"chiffre";-5,4338;5,4338
"jusqu";-1,0613;1,0613
"degré";-2,5427;2,5427
"député";-1,4918;1,4918
"juger";-3,1582;3,1582
"employé";-0,4989;0,4989
"charger";-0,929;0,929
"skiing";4,0654;-4,0654
"celle";-0,2486;0,2486
"m";-0,228;0,228
"produit";-2,1616;2,1616
"majorité";-2,0643;2,0643
"bâle";-2,1616;2,1616
"emji_flocon";-3,4153;3,4153
"2023";-3,8584;3,8584
"mètre";-4,0814;4,0814
"sentir";-0,5964;0,5964
"qualifié";-1,4918;1,4918
"test";-1,0613;1,0613
"2022";-0,8284;0,8284
"entrée";-0,8943;0,8943
"milliard";-3,8584;3,8584
"dépasser";-1,4918;1,4918
"japon";0,5096;-0,5096
"tokyo";1,875;-1,875
"prévention";-0,6269;0,6269
"protection";-1,3767;1,3767
"lune";0,5096;-0,5096
"crise";-3,6364;3,6364
"résultat";-3,3631;3,3631
"consommation";-1,5429;1,5429
"quitter";-1,9693;1,9693
"utiliser";-3,5695;3,5695
"coût";-1,697;1,697
"cependant";-3,5695;3,5695
"deuxième";-2,3566;2,3566
"élevé";-3,1953;3,1953
"confédération";-1,4918;1,4918
"majeur";-4,3051;4,3051
"perturber";-0,8943;0,8943
"justice";-2,9764;2,9764
"élection";-3,1953;3,1953
"aucune";-0,8943;0,8943
"élire";-2,7588;2,7588
"soutien";-3,6364;3,6364
"essentiel";-1,594;1,594
"régime";-1,4119;1,4119
"accepter";-2,3282;2,3282
"troisième";-1,0613;1,0613
"tenir";-1,78;1,78
"entrer";-2,1156;2,1156
"traitement";-1,905;1,905
"afin";-1,4918;1,4918
"activité";-1,2341;1,2341
"office";-3,4153;3,4153
"prison";-2,2446;2,2446
"11";-4,9805;4,9805
"ferroviaire";-1,9693;1,9693
"économie";-2,9764;2,9764
"initiative";-9,1169;9,1169
"critique";-3,4153;3,4153
"loi";-2,5427;2,5427
"cantonal";-3,6364;3,6364
"imposer";-1,697;1,697
"trafic";-2,3282;2,3282
"unir";-17,3427;17,3427
"mesure";-5,4338;5,4338
"bienne";-1,4918;1,4918
"agir";-3,1582;3,1582
"établir";-1,697;1,697
"artificiel";-1,4918;1,4918
"2026";-16,9411;16,9411
"emji_drapeau_royaume_uni";-2,4188;2,4188
"emji_stéthoscope";-2,4188;2,4188
"emji_montagne_enneigée";-2,9027;2,9027
"naturel";-4,3542;4,3542
"ukraine";-3,3865;3,3865
"souligner";-9,1939;9,1939
"communiqué";-3,1446;3,1446
"emji_étincelles";-2,9027;2,9027
"inclure";-5,0801;5,0801
"relation";-2,9027;2,9027
"positif";-2,4188;2,4188
"précédent";-5,0801;5,0801
"emji_sac_plein_d_argent";-4,1123;4,1123
"publier";-8,4679;8,4679
"emji_livres";-2,9027;2,9027
"emji_drapeau_france";-9,1939;9,1939
"emji_voiture";-2,4188;2,4188
"renforcer";-3,8704;3,8704
"emji_drapeau_états";-9,92;9,92
"emji_graphique_en_baisse";-2,9027;2,9027
"emji_drapeau_ukraine";-2,4188;2,4188
"vigueur";-2,6608;2,6608
"russe";-2,6608;2,6608
"emji_micro";-2,4188;2,4188
"accuser";-5,322;5,322
"emji_graphique_en_hausse";-2,4188;2,4188
"23";-3,1446;3,1446
"directeur";-4,8381;4,8381
"général";-3,8704;3,8704
"parlementaire";-2,4188;2,4188
"parlement";-2,9027;2,9027
"emji_urne_électorale";-5,564;5,564
"ministre";-7,0158;7,0158
"dix";-3,3865;3,3865
"emji_clap";-3,6284;3,6284
"tandis_que";-3,6284;3,6284
"diminuer";-2,9027;2,9027
"confirmer";-4,8381;4,8381
"emji_drapeau_territoires_palestiniens";-7,4998;7,4998
"hôpital";-3,8704;3,8704
"augmenter";-5,322;5,322
"emji_ski";-3,8704;3,8704
"emji_drapeau_israël";-4,3542;4,3542
"israélien";-6,5319;6,5319
"etat";-5,322;5,322
"udc";-3,8704;3,8704
"déposer";-2,9027;2,9027
"motion";-2,6608;2,6608
"décision";-6,5319;6,5319
"dollar";-3,1446;3,1446
"économique";-4,3542;4,3542
"ministère";-2,6608;2,6608
"indiquer";-4,8381;4,8381
"nord";-2,4188;2,4188
"récemment";-2,4188;2,4188
"emji_balance_à_poids";-7,0158;7,0158
"cour";-2,9027;2,9027
"israël";-2,9027;2,9027
"tribunal";-2,6608;2,6608
"climatique";-3,1446;3,1446
"stratégie";-2,6608;2,6608
"viser";-13,309;13,309
"rices";-2,6608;2,6608
"emji_hôpital";-2,4188;2,4188
"palestinien";-5,806;5,806
"visible";-2,4188;2,4188
"affirmer";-3,6284;3,6284
"baisser";-5,806;5,806
"médical";-2,4188;2,4188
"emji_porte_documents";-3,1446;3,1446
"réduire";-6,5319;6,5319
"intervenir";-3,8704;3,8704
"gouvernement";-5,0801;5,0801
"lier";-5,322;5,322
"culturel";-2,6608;2,6608
"emji_symbole_d_avertissement";-5,0801;5,0801
"netflix";-2,4188;2,4188
"emji_globe_tourné_sur_l";-5,806;5,806
"euses";-4,8381;4,8381
"soutenir";-5,564;5,564
"emji_symbole_d_interdiction";-2,4188;2,4188
"conserver";-2,6608;2,6608
"emji_cerveau";-3,1446;3,1446
"média";-2,9027;2,9027
"secteur";-3,6284;3,6284
"emji_trophée";-2,9027;2,9027
"situer";-3,1446;3,1446
"financier";-3,1446;3,1446
"actuellement";-2,4188;2,4188
"rencard";-5,806;5,806
"initier";-2,4188;2,4188
"réseau";-7,9838;7,9838
"intelligence";-2,4188;2,4188
"protéger";-3,3865;3,3865
"hausse";-3,8704;3,8704
"emji_gyrophare";-6,2899;6,2899
"nécessiter";-2,6608;2,6608
"croissant";-2,9027;2,9027
"réduction";-2,9027;2,9027
"nommer";-3,1446;3,1446
"miseaupointrts";-2,6608;2,6608
"0";-2,9027;2,9027
"emji_train";-3,3865;3,3865
"sujet";-2,6608;2,6608
"causer";-6,2899;6,2899
"tiers";-3,3865;3,3865
"riche";-3,3865;3,3865
"afrique_et_l";-5,322;5,322
"emji_main_avec_index_pointant_à_droite";-5,322;5,322
"emji_avion";-2,9027;2,9027
"etats";-3,8704;3,8704
"procès";-2,9027;2,9027
"39";-2,4188;2,4188
"rejeter";-2,6608;2,6608
"cadre";-4,3542;4,3542
"2027";-2,4188;2,4188
"oms";-2,4188;2,4188
"durable";-2,4188;2,4188
"humanitaire";-3,3865;3,3865
"hamas";-2,4188;2,4188
