"";"X.rts_a";"X.rts_i"
"performance";0,03;0,21
"fribourgeois";0,09;0,19
"yodel";0,09;0,16
"épisode";0,25;0,05
"battre";0,13;0,35
"violence";0,03;0,7
"japonais";0,19;0,14
"humain";0,09;0,47
"entreprise";0,03;0,49
"remplacer";0,06;0,21
"millier";0,03;0,33
"certaines";0,06;0,23
"près";0,09;0,28
"inquiéter";0,03;0,28
"siège";0,03;0,23
"29";0,03;0,23
"drogue";0,13;0,14
"système";0,09;0,35
"incendie";0,09;0,16
"fonction";0,03;0,21
"décider";0,09;0,35
"canada";0,09;0,16
"chiffre";0,03;0,63
"jusqu";0,06;0,21
"degré";0,03;0,33
"député";0,03;0,21
"juger";0,06;0,47
"employé";0,09;0,16
"charger";0,13;0,28
"skiing";0,35;0
"celle";0,13;0,14
"m";0,16;0,16
"produit";0,06;0,35
"majorité";0,09;0,4
"bâle";0,06;0,35
"emji_flocon";0,03;0,42
"2023";0,03;0,47
"mètre";0,03;0,49
"sentir";0,16;0,26
"qualifié";0,03;0,21
"test";0,06;0,21
"2022";0,16;0,3
"entrée";0,06;0,19
"milliard";0,03;0,47
"dépasser";0,03;0,21
"japon";0,19;0,12
"tokyo";0,31;0,07
"prévention";0,09;0,19
"protection";0,09;0,3
"lune";0,19;0,12
"crise";0,03;0,45
"résultat";0,06;0,49
"consommation";0,09;0,33
"quitter";0,06;0,33
"utiliser";0,06;0,52
"coût";0,03;0,23
"cependant";0,06;0,52
"deuxième";0,06;0,37
"élevé";0,03;0,4
"confédération";0,03;0,21
"majeur";0,03;0,52
"perturber";0,06;0,19
"justice";0,03;0,37
"élection";0,03;0,4
"aucune";0,06;0,19
"élire";0,03;0,35
"soutien";0,03;0,45
"essentiel";0,06;0,28
"régime";0,06;0,26
"accepter";0,03;0,3
"troisième";0,06;0,21
"tenir";0,06;0,3
"entrer";0,03;0,28
"traitement";0,03;0,26
"afin";0,03;0,21
"activité";0,06;0,23
"office";0,03;0,42
"prison";0,09;0,42
"11";0,03;0,59
"ferroviaire";0,06;0,33
"économie";0,03;0,37
"initiative";0,03;1,01
"critique";0,03;0,42
"loi";0,03;0,33
"cantonal";0,03;0,45
"imposer";0,03;0,23
"trafic";0,03;0,3
"unir";0,03;1,83
"mesure";0,03;0,63
"bienne";0,03;0,21
"agir";0,06;0,47
"établir";0,03;0,23
"artificiel";0,03;0,21
"2026";0;1,64
"emji_drapeau_royaume_uni";0;0,23
"emji_stéthoscope";0;0,23
"emji_montagne_enneigée";0;0,28
"naturel";0;0,42
"ukraine";0;0,33
"souligner";0;0,89
"communiqué";0;0,3
"emji_étincelles";0;0,28
"inclure";0;0,49
"relation";0;0,28
"positif";0;0,23
"précédent";0;0,49
"emji_sac_plein_d_argent";0;0,4
"publier";0;0,82
"emji_livres";0;0,28
"emji_drapeau_france";0;0,89
"emji_voiture";0;0,23
"renforcer";0;0,37
"emji_drapeau_états";0;0,96
"emji_graphique_en_baisse";0;0,28
"emji_drapeau_ukraine";0;0,23
"vigueur";0;0,26
"russe";0;0,26
"emji_micro";0;0,23
"accuser";0;0,52
"emji_graphique_en_hausse";0;0,23
"23";0;0,3
"directeur";0;0,47
"général";0;0,37
"parlementaire";0;0,23
"parlement";0;0,28
"emji_urne_électorale";0;0,54
"ministre";0;0,68
"dix";0;0,33
"emji_clap";0;0,35
"tandis_que";0;0,35
"diminuer";0;0,28
"confirmer";0;0,47
"emji_drapeau_territoires_palestiniens";0;0,73
"hôpital";0;0,37
"augmenter";0;0,52
"emji_ski";0;0,37
"emji_drapeau_israël";0;0,42
"israélien";0;0,63
"etat";0;0,52
"udc";0;0,37
"déposer";0;0,28
"motion";0;0,26
"décision";0;0,63
"dollar";0;0,3
"économique";0;0,42
"ministère";0;0,26
"indiquer";0;0,47
"nord";0;0,23
"récemment";0;0,23
"emji_balance_à_poids";0;0,68
"cour";0;0,28
"israël";0;0,28
"tribunal";0;0,26
"climatique";0;0,3
"stratégie";0;0,26
"viser";0;1,29
"rices";0;0,26
"emji_hôpital";0;0,23
"palestinien";0;0,56
"visible";0;0,23
"affirmer";0;0,35
"baisser";0;0,56
"médical";0;0,23
"emji_porte_documents";0;0,3
"réduire";0;0,63
"intervenir";0;0,37
"gouvernement";0;0,49
"lier";0;0,52
"culturel";0;0,26
"emji_symbole_d_avertissement";0;0,49
"netflix";0;0,23
"emji_globe_tourné_sur_l";0;0,56
"euses";0;0,47
"soutenir";0;0,54
"emji_symbole_d_interdiction";0;0,23
"conserver";0;0,26
"emji_cerveau";0;0,3
"média";0;0,28
"secteur";0;0,35
"emji_trophée";0;0,28
"situer";0;0,3
"financier";0;0,3
"actuellement";0;0,23
"rencard";0;0,56
"initier";0;0,23
"réseau";0;0,77
"intelligence";0;0,23
"protéger";0;0,33
"hausse";0;0,37
"emji_gyrophare";0;0,61
"nécessiter";0;0,26
"croissant";0;0,28
"réduction";0;0,28
"nommer";0;0,3
"miseaupointrts";0;0,26
"0";0;0,28
"emji_train";0;0,33
"sujet";0;0,26
"causer";0;0,61
"tiers";0;0,33
"riche";0;0,33
"afrique_et_l";0;0,52
"emji_main_avec_index_pointant_à_droite";0;0,52
"emji_avion";0;0,28
"etats";0;0,37
"procès";0;0,28
"39";0;0,23
"rejeter";0;0,26
"cadre";0;0,42
"2027";0;0,23
"oms";0;0,23
"durable";0;0,23
"humanitaire";0;0,33
"hamas";0;0,23
