emji_visage_avec_bouche_ouverte;38;245
article;222;127
service;274;63
façon;126;224
réponse;71;272
mois;237;94
acheter;232;105
voiture;251;77
pareil;121;230
essayer;115;232
rapport;196;147
justement;206;137
fille;16;322
seulement;213;133
pire;111;202
super;90;241
réalité;213;119
garder;131;199
gagner;260;61
assurance;303;7
loi;264;56
sembler;148;183
tête;65;252
manière;164;160
retrouver;121;199
écouter;43;272
maison;86;227
canton;279;14
possible;180;130
exactement;115;202
propre;157;152
avis;90;217
journée;72;229
ouvrir;128;173
emji_visage_souriant_avec_yeux_en_forme_de_coeur;22;207
emji_visage_souriant_avec_une_goutte_de_sueur;85;197
ami;60;234
préférer;112;193
génération;47;248
mort;99;191
emji_visage_roulant_des_yeux;78;192
choix;175;119
interdire;148;136
plaisir;41;258
heureux;28;266
équipe;167;94
expliquer;166;129
couper;164;118
jeu;34;244
étude;206;77
vieux;32;256
truc;116;177
langue;131;128
blanc;56;213
situation;193;95
âge;39;248
maladie;228;54
honte;154;126
augmenter;256;16
peur;87;194
important;152;132
air;72;213
emji_visage_souriant_avec_yeux_rieurs;29;251
fou;55;227
bas;167;112
agir;187;95
faute;80;193
imaginer;123;158
absolument;140;140
valoir;150;124
également;163;110
liberté;120;139
foutre;79;195
base;153;119
argument;124;140
effet;199;66
solution;218;39
oeil;65;203
nourrir;49;207
cours;71;191
étranger;231;27
frontalier;232;15
terme;152;103
recevoir;108;150
raciste;47;200
père;29;225
semaine;115;137
respecter;141;115
baisser;210;43
rappeler;93;169
long;120;135
chance;102;151
caisse;225;14
tuer;43;202
facile;111;146
rue;93;154
différence;148;105
adorer;25;225
dur;87;158
occuper;112;132
europe;209;36
suivre;139;109
peuple;196;47
actuel;129;122
envie;58;189
emji_feu;35;135
risque;207;34
égalité;141;85
tomber;99;147
mère;31;209
haut;144;99
choisir;137;106
aide;157;85
protéger;146;91
image;76;168
extrême;193;42
heureusement;54;190
emji_mains_en_prière;22;177
plaindre;112;128
contraire;128;116
éducation;63;172
terre;103;134
métier;102;123
bref;107;136
eau;167;60
coeur;31;204
sécurité;208;23
remettre;82;154
nombre;163;66
voter;214;17
propos;56;181
majorité;178;58
emji_visage_boudeur;46;88
peine;82;152
battre;64;161
éviter;151;81
toucher;148;84
suffire;147;87
franchement;71;164
lausanne;142;81
intéressant;68;165
renard;9;213
train;168;58
début;63;165
réseau;91;135
nature;41;178
mec;26;198
main;87;131
réfléchir;81;146
emji_drapeau_suisse;122;52
difficile;101;123
culture;127;91
clairement;122;101
exprimer;21;190
armée;176;37
route;165;49
meme;90;123
initiative;173;41
défendre;141;73
profiter;141;75
naître;41;174
valeur;103;112
offrir;152;56
taxe;196;1
porter;59;150
nouvelle;63;148
mériter;125;87
totalement;125;90
incroyable;44;171
guerre;101;89
ancien;50;163
taxer;186;7
ia;123;73
source;138;58
logique;133;74
racisme;39;157
partager;69;142
effectivement;85;128
accepter;118;91
preuve;79;125
mode;40;164
traiter;63;143
tenir;69;139
résultat;151;53
info;122;85
complètement;78;132
adulte;20;187
souhaiter;91;114
poste;138;57
noir;24;170
concerner;148;56
vérité;39;161
type;105;102
qualité;130;75
libre;84;117
amour;13;186
sûrement;57;145
intérêt;131;67
ultra;168;23
physique;134;64
mdr;73;130
fonctionner;165;36
produit;166;19
marcher;76;125
franc;162;17
réel;131;66
économie;193;4
cadeau;81;102
moyenne;166;19
minimum;152;46
emji_mains_levées;53;126
dimanche;52;123
rentrer;73;121
obliger;111;83
porte;65;126
face;98;91
uniquement;124;70
fortune;171;11
policier;113;68
tourner;103;87
soutenir;115;74
livre;24;160
journaliste;25;157
sport;35;149
discours;81;110
reportage;21;167
corps;65;110
envoyer;77;111
détruire;99;87
empêcher;110;76
but;105;76
élève;23;153
représenter;141;40
victime;56;126
personnel;123;54
différent;85;99
voler;95;79
vendre;139;43
suite;66;117
règle;98;84
produire;166;17
bosser;124;55
chiffre;153;22
doute;64;118
milliard;154;8
fond;56;124
fermer;90;89
esprit;36;140
sauver;104;69
privé;131;37
mourir;31;138
énergie;131;26
garçon;1;169
coût;167;5
évidemment;122;53
information;93;75
débat;79;91
grave;62;112
étonner;68;105
couple;35;119
voisin;56;115
content;59;111
changement;133;31
allemand;112;38
économique;155;9
sérieux;68;102
prochain;51;118
naturel;52;112
mondial;144;23
humanité;48;117
emploi;151;12
citoyen;155;10
forcément;83;81
prime;151;9
national;125;41
groupe;86;71
entier;72;97
coûter;132;29
clair;92;77
soin;98;64
banque;141;7
archive;5;156
marché;144;16
impression;47;119
gars;25;136
capable;47;114
évoluer;30;130
udc;136;20
réduire;145;13
vivant;43;116
prouver;91;64
fait;108;49
pied;53;97
nombreux;105;56
gentil;16;138
forme;70;89
final;94;64
endroit;60;93
bonjour;46;116
noël;12;135
lien;87;72
général;99;61
trump;119;35
habiter;87;70
condition;113;39
média;95;59
mental;38;116
joli;28;124
charger;100;49
réussir;99;57
limite;88;64
européen;133;18
bcp;78;74
proposer;108;42
phrase;14;138
moitié;90;59
mesure;144;12
haine;31;121
dangereux;62;90
climatique;143;6
cest;39;100
décider;99;52
intéresser;74;81
compter;106;47
oser;47;104
calcul;35;116
bout;44;109
proche;87;62
planète;78;72
photo;18;130
origine;81;70
internet;50;100
imposer;127;25
erreur;86;63
course;70;71
obligatoire;122;24
gouvernement;123;24
courage;39;109
comparer;74;76
match;48;98
emji_visage_de_clown;69;37
disparaître;57;87
chien;13;126
souci;72;73
perso;63;86
fédéral;132;9
ensemble;69;79
consommation;104;40
client;111;27
magnifique;28;117
subir;65;76
téléphone;38;106
responsable;110;32
reconnaître;68;76
message;35;108
titre;85;57
employé;119;24
conscience;61;80
svp;35;108
refuser;105;37
etait;16;120
ridicule;50;87
gamin;9;133
date;19;122
scientifique;96;32
retraite;86;51
retour;82;59
projet;124;12
prof;7;124
considérer;60;79
atteindre;107;32
assurer;101;38
émission;56;76
opinion;66;72
loyer;129;7
intelligent;26;112
effort;80;60
casser;65;73
renseigner;54;84
retourner;35;102
justice;80;53
héritage;126;4
financer;126;8
choquer;28;107
actuellement;79;59
tirer;52;84
pratique;75;58
déranger;52;79
dépasser;96;39
transport;127;6
courir;34;93
augmentation;121;4
parole;10;121
pain;63;54
lier;102;31
dépendre;90;40
commun;108;24
certainement;39;94
américain;117;13
soir;32;100
etre;43;88
boulot;52;79
matin;37;96
jeunesse;26;104
gérer;80;52
expression;36;94
vélo;95;21
sauvage;10;118
participer;76;54
billet;94;29
bientôt;58;72
apporter;60;71
élevé;94;36
responsabilité;93;36
palestine;67;61
lol;36;94
excellent;38;92
total;95;32
région;97;30
emji_pouce_vers_le_haut;24;88
vol;112;11
plaire;33;93
finalement;51;78
critiquer;75;53
cacher;62;61
bonheur;21;104
sud;111;10
présenter;68;59
monter;64;62
magasin;94;31
juger;23;98
décision;102;24
compliqué;66;61
caissier;93;22
bête;6;111
voie;93;28
pensée;22;105
habitude;44;82
emji_visage_avec_un_léger_sourire;15;107
adapter;76;48
accident;100;19
top;39;81
rouler;93;28
nécessaire;82;44
fumer;27;91
foot;17;100
critique;47;76
chf;104;3
campagne;65;56
principe;84;40
pousser;80;41
gratuit;98;20
feu;61;59
cerveau;15;104
revoir;43;79
remarquer;21;102
inutile;74;50
zone;105;9
utile;79;43
taux;111;7
perte;87;32
gosse;19;101
éduquer;12;105
quitter;75;43
polluer;98;17
essentiel;87;33
emji_visage_souriant_avec_coeurs;8;91
emji_visage_souriant_aux_yeux_rieurs;21;89
emji_visage_qui_pleure_à_chaudes_larmes;14;52
danger;83;34
accès;103;13
vote;102;14
supprimer;84;33
rire;27;85
rare;38;80
prêt;80;38
frais;105;10
engager;88;28
énorme;82;37
sympa;13;107
raconter;21;98
post;45;71
réflexion;30;88
maman;8;106
unique;96;19
musique;21;88
malade;48;66
film;11;104
direct;77;39
climat;104;8
appliquer;91;27
user;105;12
nuit;40;75
nourriture;55;60
féminin;20;88
doigt;41;74
directement;97;16
centre;82;29
carte;77;32
accueillir;88;22
table;11;102
soigner;72;37
recherche;77;37
médecin;93;13
courant;62;51
connaissance;44;71
bloquer;86;28
assumer;49;64
vacance;65;47
probablement;49;63
comportement;62;51
violent;33;81
présent;49;64
peau;27;78
paraître;33;80
mentalité;33;80
emji_visage_envoyant_un_bisou;17;84
bouger;39;73
avion;101;8
ya;26;84
tour;35;74
réellement;78;32
richesse;97;13
professionnel;78;34
paix;20;87
impossible;68;45
enlever;68;40
emji_visage_pensif;7;95
consommer;93;19
conseil;87;23
connerie;27;84
voix;20;90
futur;53;58
drogue;78;31
couleur;12;97
avance;24;87
élastique;0;104
sorte;71;40
remplacer;65;46
désolé;25;84
avantage;88;19
affaire;74;35
local;99;10
fils;12;93
espèce;30;75
découvrir;25;84
avancer;40;67
passage;62;46
milliardaire;95;8
militaire;95;10
jeter;76;31
expérience;49;58
apparemment;43;66
statistique;91;15
répéter;38;64
patron;95;12
objet;47;56
copain;9;92
plastique;89;11
ordre;68;36
obtenir;87;19
manifestation;60;39
justifier;83;22
investir;75;28
fier;27;76
budget;95;8
intelligence;17;86
inquiéter;47;58
espace;73;28
conséquence;78;26
science;45;52
rôle;53;51
millier;75;27
insulter;6;92
excuser;41;63
développer;63;40
afrique;92;8
action;79;21
vaud;89;11
informer;46;55
hôpital;74;29
poule;12;90
méchant;17;80
minute;52;47
milieu;43;55
manifester;66;29
frontière;96;6
emji_visage_souriant;12;87
drôle;33;69
arme;65;28
village;47;53
tromper;17;80
siècle;37;62
plaque;71;21
langage;7;90
euro;80;20
énormément;57;44
supporter;23;76
nationalité;84;13
méthode;41;48
ménage;40;56
impact;84;17
goût;24;76
fiscal;97;1
emji_tête_à_l;33;61
contrôle;86;12
remplir;61;36
relever;49;51
protection;69;26
gauchiste;68;29
formation;84;13
emji_visage_souriant_avec_une_larme;30;63
correctement;36;63
constater;48;52
vision;35;63
visiblement;32;67
sauter;18;74
quotidien;48;49
notamment;78;20
attaquer;47;49
art;64;26
priorité;78;17
personnellement;38;60
enfance;11;84
cool;10;87
avenir;63;33
activité;49;45
unir;84;12
souffrir;31;64
montagne;44;51
immigration;83;8
enseignant;12;82
emji_visage_soulagé;7;66
construire;59;38
conseiller;55;40
combat;16;80
chemin;25;71
vêtement;40;49
site;50;42
rêve;18;76
job;74;17
inventer;33;63
fête;26;65
dépenser;79;14
domaine;77;15
bêtise;18;73
wesh;3;81
viande;39;50
pur;35;60
ps;46;47
mari;8;82
habitant;81;13
georges;0;86
emji_visage_très_souriant_aux_yeux_rieurs;14;73
contrairement;47;47
continent;80;3
cash;77;3
blague;29;65
apprentissage;14;78
voyage;50;41
pleurer;19;74
leçon;9;83
inverse;53;40
génial;12;82
emji_visage_avec_un_sourire_malin;24;56
café;49;36
vocabulaire;10;81
socialiste;79;7
régime;63;13
période;30;58
prévoir;79;12
ligne;73;18
dos;41;48
commenter;18;74
logement;82;2
habiller;5;81
beauté;6;84
âme;10;78
tristesse;2;89
mentionner;61;30
machine;58;29
largement;78;13
féministe;9;74
arbre;39;44
tranquille;17;72
religion;34;53
déplacer;71;17
confort;51;37
commerce;70;19
ajouter;63;25
étonnant;35;53
vide;47;39
taper;26;61
race;14;65
fruit;60;27
extrêmement;37;52
emji_visage_avec_des_symboles_dans_la_bouche;25;21
degré;23;61
confirmer;45;44
bizarre;17;70
anglais;33;52
alcool;58;26
réagir;43;41
mouvement;39;43
h;65;18
bus;64;21
vitesse;76;10
terrain;50;34
obligation;64;20
financier;77;9
définition;27;59
crise;69;17
acte;53;31
viser;57;25
politicien;76;9
discuter;34;52
confondre;62;23
boîte;51;31
soleil;34;45
misère;51;31
hériter;73;8
contexte;30;52
bébé;18;62
artiste;45;32
apprécier;21;61
âgé;19;61
training;3;72
réveiller;40;44
respectueux;14;69
pollution;73;11
parfaitement;37;47
honteux;36;46
confiance;42;40
catastrophe;50;33
capitalisme;74;10
appartenir;63;19
travailleur;72;6
riz;4;74
pari;30;50
féminisme;9;64
diminuer;70;12
conduire;56;24
terminer;34;48
réaliser;53;28
ressentir;9;71
problématique;50;29
marier;9;70
lumière;25;55
inviter;33;48
frère;6;75
caméra;40;33
amérique;71;6
vérifier;66;14
sac;29;46
parfaire;26;55
hyper;31;49
double;63;16
contribuer;73;8
arranger;57;22
écran;3;75
supérieur;44;33
sol;54;23
seconde;16;63
réchauffement;68;8
ressource;71;9
ressembler;29;50
matière;61;18
foyer;47;31
environnement;62;18
emji_visage_qui_fait_un_câlin;10;59
concept;32;48
citer;51;29
cadre;59;21
étudiant;55;17
rouge;38;37
relire;12;67
programme;29;48
particulier;44;34
migros;69;4
légal;65;11
limiter;63;14
italie;68;10
genevois;56;19
compagnie;34;42
chômage;72;5
boire;31;45
évolution;24;51
véhicule;63;12
relation;12;63
professeur;9;63
poche;72;6
mineur;47;26
mener;55;23
matériel;61;15
individu;49;28
fameux;46;31
décéder;8;69
crier;20;57
consommateur;64;10
1er;28;46
égal;46;27
traverser;29;42
romand;52;23
ramener;27;49
profil;8;69
positif;44;33
moquer;26;50
italien;47;24
horrible;16;61
hiver;43;29
fonction;58;18
facilement;56;21
décennie;45;31
dingue;17;60
chaîne;31;45
amener;41;33
échange;42;32
volonté;46;28
monnaie;61;10
lancer;34;41
démocratie;63;8
deja;35;38
chine;67;6
bruit;23;50
analyse;42;31
achat;72;3
transformer;41;33
sacré;13;61
retenir;18;57
raisonnement;24;47
pertinent;40;35
new;58;13
mémoire;23;52
démontrer;60;15
conflit;57;17
cheveu;7;66
chasseur;5;63
traitement;46;26
tendance;40;30
scolaire;21;51
profit;64;6
p;23;49
oeuvre;59;11
objectif;36;36
ignorer;44;30
gueule;23;50
accompagner;32;42
travers;35;38
sexe;44;28
jésus;0;69
individuel;56;16
faible;54;18
fabriquer;60;11
doux;17;56
correct;39;32
contrôler;58;14
chef;28;44
bois;29;42
autoroute;56;10
amuser;7;66
tenter;49;23
survivre;41;31
style;13;57
sortie;42;29
préparer;24;47
papier;52;18
entrer;43;29
autrement;49;23
écologique;61;10
sain;16;55
quartier;19;47
principal;51;20
primaire;4;67
poubelle;28;38
posséder;46;24
frapper;15;53
emji_mains_en_prière_peau_claire;5;51
désoler;3;66
complet;29;42
club;9;58
bio;44;27
baser;53;18
émotion;15;55
verre;49;16
tôt;17;52
sérieusement;26;44
reprendre;12;58
investissement;62;4
intérieur;20;46
horreur;12;57
hasard;38;31
encourager;46;24
emji_ok;19;44
départ;53;17
difficulté;39;28
covid;54;14
confédération;66;2
condamner;27;43
complexe;30;40
balle;37;29
association;40;29
wow;8;59
technologie;46;21
réaction;22;45
pauvreté;57;11
oreille;5;64
nord;51;15
neige;31;33
nation;57;8
minorité;34;31
inégalité;56;11
instagram;8;61
grandir;14;54
désir;11;57
affirmer;43;25
vert;52;14
usage;48;15
transmettre;29;37
terrible;14;53
technique;45;21
soutien;44;24
regard;13;55
pression;46;22
poids;49;16
mur;33;32
mentir;27;38
marre;34;34
historique;54;14
forêt;25;38
forcer;27;38
enseigner;20;47
dormir;10;56
couvrir;48;18
améliorer;43;24
amende;63;3
soeur;1;65
refaire;23;43
quantité;58;8
pub;41;21
nan;11;52
merveilleux;2;63
membre;47;15
maintenir;57;9
liste;39;25
interview;3;64
fumeur;36;25
foi;15;50
ciel;34;32
centaine;51;15
cancer;53;11
alimentaire;52;14
scandale;30;35
repas;10;53
prison;27;36
page;15;49
mignon;4;61
marque;38;25
luxe;55;11
ignorance;20;44
idéologie;36;30
former;43;22
emji_visage_triste_mais_soulagé;4;34
dénoncer;54;11
débile;14;51
contenir;43;23
calme;7;57
bras;22;42
aéroport;46;6
us;54;9
télé;10;53
tâche;40;21
stade;22;42
ski;21;41
réjouir;18;47
reposer;34;31
publication;14;51
occasion;25;40
marrant;11;54
malheureux;5;59
incapable;20;44
gêner;7;55
générer;57;8
faim;13;48
champion;19;44
berner;53;10
véritable;38;25
témoignage;6;58
tt;16;46
tres;13;46
rigoler;13;48
retard;50;12
prétendre;31;33
norme;40;21
lapin;6;55
intégrer;55;7
honnêtement;32;30
emji_visage_de_geek;13;42
déchet;47;9
discussion;26;38
corruption;55;6
communauté;37;25
collectif;50;14
cinéma;15;46
brésil;52;10
balancer;26;36
actualité;9;52
texte;22;41
série;4;57
secteur;59;4
retirer;35;25
restaurant;46;17
quasiment;37;26
pourri;18;44
millionnaire;55;3
lutte;43;18
journal;25;34
jardin;4;56
intention;20;42
empathie;5;58
emji_étincelles;7;45
efficace;53;9
ds;17;46
civil;53;8
chier;17;45
chanson;2;57
africain;54;7
tenue;15;44
radio;36;24
pro;31;30
possibilité;52;10
plan;46;14
pitié;9;53
ménager;17;41
morale;37;24
emji_visage_avec_un_monocle;30;31
domestique;33;27
dirigeant;53;8
culturel;40;22
congé;41;13
coin;19;42
capitaliste;47;13
bénéfice;52;9
adopter;14;47
acteur;24;34
étudier;29;29
voleur;52;5
test;43;17
surprise;40;18
stupide;12;46
souffrance;26;35
soirée;8;52
simplicité;4;56
sexuel;9;52
sentiment;16;42
placer;24;37
négatif;33;28
médical;53;6
littéralement;34;26
jugement;9;52
joueur;23;36
international;49;8
immense;34;25
emji_visage_retenant_ses_larmes;6;50
concret;52;9
calculer;25;34
échelle;47;13
touchant;3;57
théorie;31;29
régler;44;16
rassurer;22;38
préciser;23;37
ordinateur;7;50
oiseau;16;42
joie;1;59
habit;30;27
fric;37;20
emji_visage_avec_fumée_sortant_des_narines;37;12
décrire;35;23
collège;6;52
coller;15;45
capacité;29;31
bouche;4;55
événement;44;14
stop;34;19
soumettre;27;31
signifier;45;14
rapidement;35;22
r;17;37
précis;34;24
propriétaire;42;14
pièce;44;15
papa;9;49
midi;10;44
lettre;15;41
intervention;40;16
installer;47;9
crever;22;36
agréable;7;52
adorable;2;57
accent;16;35
abuser;33;26
absurde;44;14
organiser;30;27
masse;50;8
mariage;10;45
jurer;37;18
inspirer;14;42
hypocrisie;34;24
fragile;10;45
filmer;10;47
exact;18;40
ex;30;27
entièrement;43;15
emji_personne_avec_la_paume_sur_le_visage;25;20
convaincre;32;26
casque;32;20
avouer;21;37
autorité;41;17
attaque;39;19
appartement;47;11
abandonner;30;27
écologie;46;10
ubs;51;2
taille;30;27
sincèrement;16;41
rencontrer;12;44
rapide;28;27
pote;12;44
officiel;51;6
insta;5;52
humour;4;51
hausse;51;2
généralement;28;28
fuir;39;16
fribourg;36;15
favoriser;49;6
fatiguer;18;39
familial;44;12
explication;21;35
emji_visage_qui_fait_un_salut_militaire;6;45
emji_biceps_contracté;15;22
célibataire;2;52
cuisine;5;52
collègue;33;24
code;33;22
chaud;31;26
brûler;33;23
égoïste;5;51
ue;47;1
tv;11;43
shein;53;1
rêver;10;45
publier;20;35
production;50;6
passion;9;46
libéral;49;4
instant;21;34
horaire;44;9
emji_visage_qui_rougit;9;32
emji_visage_qui_fond;17;34
emji_femme_qui_hausse_les_épaules;20;35
croiser;11;45
cff;48;8
avs;54;1
élément;36;19
week_end;33;22
visage;11;42
territoire;42;11
résoudre;44;10
pr;9;37
phénomène;35;19
modèle;45;10
masculin;4;50
industrie;53;2
geste;23;32
froid;20;31
facture;51;3
espagne;44;11
enrichir;47;5
ennuyer;2;48
emji_homme_qui_hausse_les_épaules_peau_claire;13;38
dépense;50;3
douche;14;37
dizaine;33;22
bordel;11;44
blesser;16;39
voyager;31;23
tjrs;12;38
talent;27;25
saint;9;42
revanche;30;24
rappel;33;21
pneu;45;2
parfait;27;27
moderne;34;19
jean;8;42
intervenir;39;13
infrastructure;51;2
flux;51;1
exposer;35;19
etat;50;2
ect;26;25
désormais;22;32
deuxième;28;25
concours;10;42
camion;43;6
bourgeois;30;24
apres;22;31
zéro;30;21
vivement;20;33
utilisation;39;13
secret;25;23
rapporter;44;6
qualifier;42;8
profond;25;28
patrimoine;47;6
notion;30;22
mélanger;22;31
lourd;36;17
lever;13;39
harcèlement;14;36
enfer;16;37
emji_pouce_vers_le_haut_peau_claire;7;38
construction;43;7
bord;20;32
arabe;8;41
application;46;6
équilibre;29;22
électrique;36;14
élection;46;4
vente;41;9
tradition;19;31
structure;46;5
solitude;3;45
scène;11;40
roi;15;35
précédent;24;28
portable;8;43
piéton;37;9
piste;38;13
observer;30;22
nu;3;47
nez;22;29
légume;29;22
km;40;8
immigré;44;8
hésiter;9;43
emji_yeux;28;19
défense;36;14
débattre;12;40
curieux;10;42
camp;24;28
respirer;3;47
recette;44;6
naissance;15;35
multiplication;2;49
moto;39;9
moral;21;30
lutter;36;13
lecture;9;41
inscrire;32;19
impliquer;32;19
hauteur;28;22
fournir;44;6
fan;11;39
exploiter;43;6
emji_crâne;15;35
coucher;14;34
constat;31;20
compétence;38;12
comparaison;36;14
chocolat;17;27
censé;34;16
arrivée;33;18
appel;31;19
agression;9;41
évident;19;31
toxique;14;32
tort;12;37
surprendre;17;33
suffisant;42;7
sein;24;25
récupérer;35;13
reprocher;19;30
président;26;23
pigeon;9;37
paradis;16;33
organisation;34;11
gestion;39;9
enquête;27;20
digne;20;29
contribuable;47;1
autoriser;32;18
annoncer;37;13
trajet;45;2
sang;13;36
référence;13;35
remercier;18;30
rembourser;48;0
ramasser;17;31
provoquer;39;9
position;36;13
novembre;41;8
lâcher;13;36
interdiction;41;7
idem;16;32
honnête;17;32
extérieur;10;37
donnée;44;5
créateur;18;27
court;13;35
co;27;20
circulation;42;7
cigarette;28;18
charge;44;1
chaleur;25;22
ch;33;15
carrière;14;33
approcher;13;36
équivalent;39;9
vs;28;15
trafic;45;1
signe;24;24
sensé;14;34
samedi;19;25
réduction;45;3
rythme;24;24
regretter;11;36
planter;10;38
mtn;17;31
maîtresse;3;43
lit;18;30
indépendant;36;12
fonds;47;1
emji_visage_qui_hurle_de_peur;14;23
descendre;28;19
contenter;8;39
chute;33;14
bel;16;32
alimenter;41;7
éthique;33;13
énerver;8;36
tjs;18;25
suffisamment;32;15
stp;13;33
sourire;2;45
pétrole;46;0
présence;29;18
progrès;23;20
personnage;2;43
nègre;0;42
médicament;37;8
musée;29;17
montant;43;4
marquer;8;39
global;33;11
football;19;27
flic;34;13
facteur;36;11
emji_visage_grimaçant;13;30
effacer;31;16
causer;36;10
bénéficier;34;11
bâtiment;28;18
business;35;9
automobiliste;34;12
allemagne;42;3
actif;39;8
électricité;38;4
supplémentaire;43;3
suicide;29;16
sportif;18;26
qqch;12;34
prévention;37;6
précisément;39;7
proposition;40;6
promettre;35;11
privilège;21;20
neutre;38;5
maître;5;41
fromage;32;10
exploser;36;10
existence;11;34
exceptionnel;9;37
estimer;24;20
entrée;31;15
entraîner;16;28
emji_tête_qui_explose;20;23
emji_homme_avec_la_paume_sur_le_visage_peau_claire;18;23
déclarer;34;7
discrimination;31;11
convenir;13;32
compétition;20;24
commerçant;38;6
capital;41;2
bateau;39;3
arrêt;34;12
apparaître;31;14
adresse;15;29
éliminer;37;7
tendre;17;28
remonter;12;31
punir;30;13
psy;16;29
pourcentage;38;5
populaire;33;12
ouverture;31;13
outil;38;6
orthographe;2;43
joyeux;3;37
intellectuel;18;26
grève;33;4
gaucho;20;23
entourer;14;30
engagement;29;16
don;25;19
disponible;40;5
diriger;33;12
coop;44;0
concentrer;22;23
bureau;25;19
biais;35;7
évidence;25;17
équitable;37;6
écosystème;20;23
youtube;9;34
vache;18;26
urgence;40;4
spécial;18;26
salarial;39;4
sage;1;43
repartir;27;17
rejoindre;23;21
rarement;18;26
opportunité;33;10
note;17;25
macron;32;11
i;13;29
enseignement;8;34
emji_visage_souriant_avec_auréole;5;35
direction;28;15
cycliste;36;4
conclusion;30;14
compréhension;17;27
chinois;31;12
attirer;16;25
échec;36;6
vin;27;12
stress;15;26
solidarité;28;15
sale;11;32
réfléchi;14;28
roue;24;17
puissance;21;21
profondément;16;27
pratiquement;26;17
piquer;9;34
net;26;16
mépris;8;35
mdrrr;12;31
légende;6;36
hypocrite;18;24
gâteau;7;33
figure;5;38
emji_visage_avec_lunettes_de_soleil;18;20
conscient;23;20
comporter;15;28
commettre;18;25
bleu;17;26
asie;36;6
admettre;16;26
accueil;36;6
abonnement;38;2
élever;13;28
écart;37;2
verser;34;4
uniforme;26;14
tester;22;19
surveiller;32;7
succès;29;13
somme;32;10
salarié;38;3
régulièrement;21;21
rajouter;23;19
puissant;19;22
principalement;36;6
philosophie;4;35
paquet;24;17
occidental;22;18
numéro;14;26
nuance;13;28
marge;37;4
malin;14;28
jouet;3;37
jet;37;5
jai;7;31
industriel;36;5
immobilier;38;1
fil;14;26
fifa;36;6
excuse;11;31
engendrer;32;9
emji_homme_qui_hausse_les_épaules_peau_légèrement_mate;8;22
détester;10;32
drame;15;26
distance;32;9
correspondre;23;18
confortable;15;25
chasser;4;38
accuser;26;15
énergétique;38;1
économiser;33;7
valable;19;22
tiktok;2;39
supposer;18;23
supermarché;27;12
smartphone;4;37
sincère;4;35
pierre;19;21
pcq;24;17
ministre;23;16
idéal;24;15
ficher;27;14
fenêtre;31;9
emji_visage_neutre;10;22
emji_visage_déçu;4;36
emji_visage_blasé;5;33
emji_visage_avec_les_sourcils_relevés;19;20
dossier;22;19
création;28;13
critère;34;5
commander;30;10
cantonal;40;0
ba;8;33
absolu;17;24
élu;34;3
volontaire;27;12
