"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"530";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"531";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"532";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"533";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"534";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"535";2;5;5;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"536";2;5;5;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"537";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"538";2;5;5;9;10;13;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"539";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"540";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"541";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"542";2;5;5;9;10;13;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"543";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;37;37;37;37;37;37;37
"544";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"545";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"546";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"547";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"548";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"549";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"550";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"551";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"552";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"553";2;5;5;9;10;13;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"554";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"555";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"556";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"557";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"558";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"559";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"560";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"561";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"562";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"563";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"564";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"565";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"566";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"567";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"568";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"569";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"570";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"571";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"572";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"573";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"574";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"575";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"576";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"577";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"578";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"579";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"580";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"581";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"582";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"583";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"584";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"585";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"586";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"587";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"588";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"589";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"590";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"591";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"592";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"593";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"594";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"595";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"596";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"597";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"598";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"599";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"600";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"601";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"602";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"603";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"604";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"605";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"606";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"607";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"608";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"609";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"610";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"611";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"612";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"613";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"614";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"615";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"616";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"617";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"618";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"619";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"620";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"621";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"622";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"623";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"624";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"625";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"626";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"627";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"628";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"629";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"630";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"631";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"632";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"633";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"634";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"635";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"636";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"637";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"638";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"639";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"640";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"641";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"642";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"643";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"644";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"645";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"646";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"647";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"648";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"649";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"650";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"651";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"652";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;37;37;37;37;37;37;37
"653";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"654";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"655";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"656";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"657";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"658";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"659";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"660";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"661";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"662";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"663";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"664";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;39;39;39;39;39;39
"665";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"666";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"667";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"668";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"669";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"670";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"671";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"672";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"673";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"674";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"675";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"676";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"677";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"678";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"679";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"680";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"681";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"682";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"683";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"684";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"685";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"686";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"687";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"688";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"689";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"690";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"691";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"692";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"693";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"694";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"695";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"696";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"697";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"698";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"699";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"700";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"701";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"702";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"703";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"704";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"705";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;45;45;45
"706";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"707";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"708";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"709";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"710";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"711";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"712";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"713";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"714";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"715";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"716";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"717";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"718";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"719";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"720";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"721";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"722";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"723";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"724";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"725";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"726";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"727";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;45;45;45
"728";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"729";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"730";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"731";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"732";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"733";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"734";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"735";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"736";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"737";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"738";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"739";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"740";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"741";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"742";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"743";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"744";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"745";2;5;5;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"746";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"747";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"748";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"749";2;5;5;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"750";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"751";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"752";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"753";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"754";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"755";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"756";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"757";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"758";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"759";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"760";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"761";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"762";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"763";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"764";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"765";2;4;7;7;7;7;7;7;7;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"766";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"767";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"768";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"769";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"770";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"771";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"772";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"773";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"774";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"775";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"776";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"777";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"778";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"779";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"780";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"781";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"782";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"783";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"784";2;5;5;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"785";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"786";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"787";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"788";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"789";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"790";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"791";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"792";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"793";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"794";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"795";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"796";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"797";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"798";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"799";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"800";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"801";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
