"";"";"";"";"*i_0218";""
"321";"*i_0997";"0.31643925041135";"0.945099322767669";"0.826160647155468";"660"
"322";"*i_0748";"0.223871084459135";"1.7228705714339";"0.826160647155468";"662"
"323";"*postReposts_134";"0.223871084459135";"1.7228705714339";"0.826160647155468";"663"
"324";"*i_0531";"0.502264007281916";"0.61204194438653";"0.826160647155468";"664"
"325";"*postComments_162";"0.502264007281916";"0.61204194438653";"0.826160647155468";"665"
"326";"*i_0089";"0.313242935714746";"1.03478214020788";"0.826160647155468";"666"
"327";"*i_0018";"-0.513617058434347";"0.967885213659392";"0.826160647155468";"667"
"328";"*postComments_128";"-0.877780839494891";"-2.22009842620594";"0.825938570354487";"668"
"329";"*postLikes_381";"-0.880998671224332";"-2.19983498669997";"0.825938570354487";"669"
"330";"*postLikes_692";"-0.877780839494891";"-2.22009842620594";"0.825938570354487";"670"
"331";"*postComments_125";"-0.877780839494891";"-2.22009842620594";"0.825938570354487";"671"
"332";"*postLikes_962";"-0.877780839494891";"-2.22009842620594";"0.825938570354487";"672"
"333";"*a_0438";"-0.396514308540956";"0.797035481647122";"0.825920191584751";"673"
"334";"*postDate_14-6-2023";"-0.396514308540956";"0.797035481647122";"0.825920191584751";"674"
"335";"*i_0306";"-0.396514308540956";"0.797035481647122";"0.825920191584751";"675"
"336";"*i_0088";"-0.396514308540956";"0.797035481647122";"0.825920191584751";"676"
"337";"*postDate_13-10-2025";"0.25038887756427";"0.722799782400752";"0.825869649967976";"677"
"338";"*postLikes_392";"-0.820539754036502";"-1.6094376395468";"0.825551084625881";"678"
"339";"*postLikes_308";"-0.91956489805548";"-2.41548892329532";"0.825551084625881";"679"
"340";"*a_0263";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"681"
"341";"*postLikes_890";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"682"
"342";"*postDate_19-8-2022";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"683"
"343";"*a_0241";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"684"
"344";"*postDate_15-7-2022";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"685"
"345";"*a_0096";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"686"
"346";"*postDate_12-11-2021";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"687"
"347";"*i_0649";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"689"
"348";"*i_0230";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"690"
"349";"*i_0110";"-0.448253016570506";"1.16041910645963";"0.825420901673582";"691"
"350";"*postComments_7";"-0.260712364040125";"-0.692553209343859";"0.825319818440032";"692"
"351";"*postReposts_79";"-0.121467762194202";"-0.845085434166876";"0.825304502798585";"693"
"352";"*postComments_90";"0.42855046881713";"0.309912127373035";"0.825229456155496";"694"
"353";"*postComments_112";"-0.0639786492270078";"1.087930918734";"0.825229456155496";"695"
"354";"*postDate_1-12-2025";"0.274980266577433";"0.864385254598717";"0.82503494750912";"696"
"355";"*postComments_93";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"699"
"356";"*postDate_8-8-2025";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"701"
"357";"*postLikes_553";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"703"
"358";"*postComments_2200";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"705"
"359";"*postLikes_723";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"706"
"360";"*postDate_6-6-2025";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"708"
"361";"*a_0859";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"710"
"362";"*postDate_26-5-2025";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"712"
"363";"*postLikes_494";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"713"
"364";"*postLikes_820";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"714"
"365";"*postLikes_363";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"715"
"366";"*postLikes_539";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"716"
"367";"*postLikes_686";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"717"
"368";"*postLikes_632";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"719"
"369";"*postDate_22-9-2024";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"720"
"370";"*a_0679";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"722"
"371";"*postLikes_670";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"723"
"372";"*postDate_2-8-2024";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"724"
"373";"*postLikes_585";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"725"
"374";"*postLikes_926";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"726"
"375";"*a_0563";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"727"
"376";"*postLikes_609";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"728"
"377";"*postDate_19-1-2024";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"729"
"378";"*postLikes_968";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"730"
"379";"*a_0529";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"731"
"380";"*postDate_24-11-2023";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"732"
"381";"*postLikes_695";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"734"
"382";"*a_0374";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"735"
"383";"*postDate_26-2-2023";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"736"
"384";"*a_0372";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"737"
"385";"*postDate_22-2-2023";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"738"
"386";"*postLikes_786";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"739"
"387";"*postLikes_637";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"740"
"388";"*postDate_23-9-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"741"
"389";"*postLikes_360";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"742"
"390";"*a_0271";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"743"
"391";"*postLikes_802";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"744"
"392";"*postDate_31-8-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"745"
"393";"*postDate_12-8-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"746"
"394";"*a_0251";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"747"
"395";"*postDate_31-7-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"748"
"396";"*a_0218";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"749"
"397";"*postDate_1-6-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"750"
"398";"*postLikes_666";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"751"
"399";"*a_0144";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"752"
"400";"*postLikes_357";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"753"
"401";"*postDate_30-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"754"
"402";"*a_0142";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"755"
"403";"*postDate_26-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"756"
"404";"*a_0140";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"757"
"405";"*postDate_23-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"758"
"406";"*postDate_20-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"760"
"407";"*a_0138";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"761"
"408";"*postDate_19-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"762"
"409";"*a_0128";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"763"
"410";"*postDate_3-1-2022";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"764"
"411";"*a_0119";"-0.944635333191834";"-2.53272322154895";"0.824704129653867";"765"
"412";"*postReposts_82";"0.0691424484014875";"-0.0359338101330825";"0.824626019882487";"766"
"413";"*i_0192";"-0.428904364709772";"0.92847690302719";"0.824626019882487";"767"
"414";"*postComments_259";"0.21144630128865";"1.35150651107129";"0.824106819637437";"768"
"415";"*i_0657";"0.145983541476768";"0.967688643334584";"0.824059341148952";"769"
"416";"*i_0313";"0.133484135394471";"1.00745338082372";"0.824059341148952";"770"
"417";"*postLikes_4800";"0.16542878878911";"0.333653287080005";"0.823834201219682";"771"
"418";"*postComments_54";"0.630260816266088";"0.0195176861120375";"0.82382041714238";"772"
"419";"*i_0937";"-0.648775102421792";"-1.64531061365738";"0.823451310183509";"773"
"420";"*i_0886";"0.464294664165141";"-0.994845827971442";"0.823451310183509";"774"
"421";"*i_0808";"-0.57327572189198";"-0.966363464356789";"0.823451310183509";"775"
"422";"*postLikes_11500";"-0.57327572189198";"-0.966363464356789";"0.823451310183509";"776"
"423";"*i_0662";"0.464294664165141";"-0.994845827971442";"0.823451310183509";"778"
"424";"*i_0458";"-0.648775102421792";"-1.64531061365738";"0.823451310183509";"780"
"425";"*i_0380";"-0.673845537558146";"-1.76254491191101";"0.823451310183509";"781"
"426";"*postLikes_12800";"-0.57327572189198";"-0.966363464356789";"0.823451310183509";"783"
"427";"*postReposts_149";"-0.57327572189198";"-0.966363464356789";"0.823451310183509";"784"
"428";"*i_0086";"-0.536815281395427";"-0.930105236111992";"0.823451310183509";"786"
"429";"*i_0073";"0.464294664165141";"-0.994845827971442";"0.823451310183509";"787"
"430";"*postReposts_6";"0.0789964683246423";"0.300930342185409";"0.823269054050291";"790"
"431";"*postReposts_80";"0.203331519395883";"1.07445507982002";"0.823112834507533";"791"
"432";"*a_0975";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"792"
"433";"*postReposts_209";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"793"
"434";"*a_0871";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"794"
"435";"*postLikes_46900";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"795"
"436";"*postReposts_394";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"796"
"437";"*a_0822";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"797"
"438";"*postDate_24-3-2025";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"798"
"439";"*postComments_150";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"799"
"440";"*a_0722";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"800"
"441";"*postLikes_541";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"801"
"442";"*postDate_9-10-2024";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"802"
"443";"*a_0707";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"803"
"444";"*postDate_16-9-2024";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"804"
"445";"*a_0641";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"805"
"446";"*postLikes_405";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"806"
"447";"*postDate_30-5-2024";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"807"
"448";"*a_0535";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"808"
"449";"*postLikes_724";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"809"
"450";"*postDate_3-12-2023";"-0.484010151117036";"1.0753886440711";"0.823017877530562";"810"
"451";"*a_0966";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"811"
"452";"*postLikes_513";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"812"
"453";"*a_0857";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"813"
"454";"*postDate_22-5-2025";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"814"
"455";"*a_0719";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"815"
"456";"*a_0709";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"816"
"457";"*postLikes_235";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"817"
"458";"*postDate_20-9-2024";"-0.583582272346917";"-1.50581880869836";"0.822835621397343";"818"
"459";"*postReposts_17";"0.254479139593694";"-0.283931755723031";"0.822777421959845";"819"
"460";"*postLikes_1100";"-0.226862062179094";"-0.367683490879027";"0.822630391801955";"822"
"461";"*i_0135";"-0.254049756312871";"-1.87569628557214";"0.821964161399014";"823"
"462";"*postComments_108";"0.667432562151889";"0.0839806613847247";"0.821423519255938";"824"
"463";"*postComments_101";"0.268177548200519";"1.02380976180777";"0.821170811172064";"825"
"464";"*a_1000";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"826"
"465";"*a_0994";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"827"
"466";"*a_0985";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"828"
"467";"*a_0965";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"829"
"468";"*postReposts_801";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"831"
"469";"*a_0962";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"832"
"470";"*a_0961";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"833"
"471";"*postComments_232";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"834"
"472";"*postReposts_1100";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"835"
"473";"*a_0923";"-0.844353592646419";"-2.06378602853444";"0.820950265935229";"836"
"474";"*i_0533";"-0.0666909622376224";"-0.760454370162159";"0.820855308958258";"837"
"475";"*postReposts_208";"1.02924274448585";"0.422770130661804";"0.820855308958258";"838"
"476";"*i_0045";"0.203573179677054";"0.934593759645665";"0.820855308958258";"839"
"477";"*postReposts_45";"0.273973068576563";"0.0187979158046655";"0.820536743616162";"840"
"478";"*postDate_14-11-2025";"0.300230782700175";"0.631964887402618";"0.820236557043803";"841"
"479";"*postReposts_210";"0.0452139337920285";"1.23804062850305";"0.82017682604216";"842"
"480";"*postLikes_16000";"0.165222138848339";"0.681414520859252";"0.82017682604216";"843"
"481";"*postDate_8-12-2025";"0.505102527305851";"0.247085228433327";"0.820022138063546";"844"
"482";"*postDate_22-10-2025";"0.242493591802768";"-0.249342483393194";"0.819936370471443";"845"
"483";"*i_0849";"0.375205295510255";"0.716236425563725";"0.819806187519145";"846"
"484";"*postReposts_204";"0.375205295510255";"0.716236425563725";"0.819806187519145";"847"
"485";"*i_0823";"0.314805791086405";"0.173078706123249";"0.819806187519145";"848"
"486";"*i_0806";"0.559071554739129";"0.254939967928144";"0.819806187519145";"849"
"487";"*i_0555";"0.386874479392282";"0.800913640644359";"0.819806187519145";"850"
"488";"*i_0548";"0.583941427623685";"0.255523851828991";"0.819806187519145";"851"
"489";"*i_0529";"0.314805791086405";"0.173078706123249";"0.819806187519145";"852"
"490";"*i_0513";"0.394025906301588";"0.817919733122064";"0.819806187519145";"853"
"491";"*i_0491";"0.386874479392282";"0.800913640644359";"0.819806187519145";"854"
"492";"*i_0411";"-0.535306865868375";"0.102077158412071";"0.819806187519145";"855"
"493";"*i_0395";"0.369156033417032";"0.817335849221217";"0.819806187519145";"856"
"494";"*i_0241";"0.386874479392282";"0.800913640644359";"0.819806187519145";"857"
"495";"*i_0176";"0.48466496429942";"-0.483104613772725";"0.819806187519145";"858"
"496";"*postReposts_69";"0.48466496429942";"-0.483104613772725";"0.819806187519145";"859"
"497";"*i_0169";"0.394025906301588";"0.817919733122064";"0.819806187519145";"860"
"498";"*i_0081";"-0.503581333877265";"0.280541812095606";"0.819806187519145";"861"
"499";"*postComments_76";"0.162115744779373";"0.22318727800758";"0.819309960736265";"862"
"500";"*postLikes_9000";"0.481975700422557";"0.585611829253011";"0.819162930578374";"863"
"501";"*postDate_17-9-2025";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"885"
"502";"*postDate_19-8-2025";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"895"
"503";"*postDate_10-8-2025";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"898"
"504";"*postDate_20-7-2025";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"900"
"505";"*a_0650";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"906"
"506";"*postLikes_881";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"907"
"507";"*postDate_17-5-2023";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"913"
"508";"*postDate_21-4-2023";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"915"
"509";"*a_0032";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"916"
"510";"*postDate_8-8-2021";"1.85657474383269";"-2.16884616039524";"0.818418590404055";"917"
"511";"*postLikes_4300";"0.197570234904213";"-0.00148240557074657";"0.817380189913954";"926"
"512";"*postReposts_118";"0.319365844011715";"1.2893766501917";"0.817234691320208";"927"
"513";"*postReposts_160";"-0.66937858916873";"-0.669528006073246";"0.817084598034029";"928"
"514";"*postReposts_56";"0.112738233567834";"0.902795368161798";"0.817084598034029";"929"
"515";"*postDate_9-9-2024";"-0.708477986819852";"-0.453143170789523";"0.817067750828437";"931"
"516";"*postDate_12-7-2024";"-0.75861885709256";"-0.687611767296775";"0.817067750828437";"933"
"517";"*postDate_31-1-2024";"-0.578092326670101";"-0.174159560871483";"0.817067750828437";"935"
"518";"*a_0521";"-0.528306266055161";"1.11644416551325";"0.817067750828437";"936"
"519";"*postDate_10-11-2023";"-0.528306266055161";"1.11644416551325";"0.817067750828437";"937"
"520";"*postReposts_12";"0.332425331886753";"0.836894027759559";"0.814479407423909";"942"
"521";"*postLikes_7300";"0.303353621617586";"0.182476956361353";"0.814448776141015";"943"
"522";"*postReposts_20";"0.267062398391213";"0.328110195165235";"0.81368299406867";"965"
"523";"*postLikes_5500";"0.440825814952302";"0.0445704617712006";"0.813370554983153";"966"
"524";"*postDate_14-10-2025";"0.227855324869035";"0.354870096762996";"0.810803653476651";"969"
"525";"*postComments_45";"0.291762373339909";"-0.108985971578858";"0.807726741109966";"978"
"526";"*postLikes_7600";"0.298274185768989";"0.297480703637238";"0.807164657068865";"979"
"527";"*postDate_20-12-2025";"0.32760750676005";"0.346786280451066";"0.806804739494862";"982"
"528";"*postReposts_183";"1.5798362285654";"0.849246110334476";"0.805562640973518";"990"
"529";"*postComments_580";"1.5798362285654";"0.849246110334476";"0.805562640973518";"1004"
