htag_poste;0;1;1;0;1;0;0;0
htag_plage;0;0;0;0;3;0;0;0
htag_patois;0;0;1;0;1;1;0;0
htag_newyear;0;0;1;0;2;0;0;0
htag_mulet;0;0;1;0;1;1;0;0
htag_montre;1;0;2;0;0;0;0;0
htag_metier;0;0;0;0;1;2;0;0
htag_mercilesarchives;3;0;0;0;0;0;0;0
htag_marionnette;1;0;0;0;0;2;0;0
htag_maman;0;0;2;0;0;1;0;0
htag_maillotdebain;0;0;0;0;1;2;0;0
htag_lunettesdesoleil;0;0;1;0;2;0;0;0
htag_lune;1;0;0;0;2;0;0;0
htag_lifestyle;0;0;1;0;1;1;0;0
htag_journeeinternationaledesdroitsdesfemmes;0;0;1;0;1;0;0;1
htag_joie;0;0;1;0;2;0;0;0
htag_jeu;0;0;1;0;2;0;0;0
htag_instaneuch;1;0;0;0;1;1;0;0
htag_iceskating;0;0;0;0;3;0;0;0
htag_ice;0;0;0;0;3;0;0;0
htag_holidays;0;0;1;0;1;1;0;0
htag_hiv;0;0;0;0;1;1;1;0
htag_heuredhiver;0;0;3;0;0;0;0;0
htag_heure;0;0;2;0;1;0;0;0
htag_halloween;0;0;0;0;2;0;1;0
htag_grevedesfemmes;0;0;0;0;0;1;0;2
htag_fridaythe13th;0;0;1;2;0;0;0;0
htag_freestyle;0;0;1;0;2;0;0;0
htag_fille;0;0;0;0;0;3;0;0
htag_fetenationale;0;0;0;0;3;0;0;0
htag_fetedesmeres;0;0;2;0;1;0;0;0
htag_drague;0;0;1;0;1;1;0;0
htag_concert;3;0;0;0;0;0;0;0
htag_comedien;2;0;0;0;1;0;0;0
htag_collection;0;0;0;0;0;3;0;0
htag_cimetiere;0;0;0;0;1;1;1;0
htag_chaussettes;0;0;0;0;1;2;0;0
htag_chateaudoex;2;0;1;0;0;0;0;0
htag_chasse;0;0;1;0;1;0;1;0
htag_champignons;0;0;2;0;1;0;0;0
htag_centenaire;0;0;0;0;3;0;0;0
htag_carnaval;0;0;2;0;0;1;0;0
htag_camping;0;1;0;0;2;0;0;0
htag_cadeaudenoel;0;0;3;0;0;0;0;0
htag_bistrot;0;0;3;0;0;0;0;0
htag_berger;0;0;0;0;2;1;0;0
htag_barbu;0;0;0;0;2;1;0;0
htag_autoroute;0;0;1;0;1;0;1;0
htag_assurancemaladie;0;0;1;0;1;0;1;0
htag_armailli;0;0;0;0;2;1;0;0
htag_animaldecompagnie;0;0;0;0;3;0;0;0
htag_ambiance;1;0;1;0;1;0;0;0
htag_alpage;0;0;2;0;1;0;0;0
htag_ajoie;0;0;3;0;0;0;0;0
htag_accent;0;0;1;0;2;0;0;0
hop;2;0;1;0;0;0;0;0
hier;2;0;1;0;0;0;0;0
g;3;0;0;0;0;0;0;0
f;0;0;0;1;0;1;0;1
dessous;0;1;2;0;0;0;0;0
demain;2;0;0;1;0;0;0;0
con;1;0;0;0;0;1;0;1
alias;2;0;0;0;0;1;0;0
900;0;0;0;1;0;0;2;0
800;0;1;1;0;0;0;1;0
53;0;2;0;1;0;0;0;0
5000;1;0;0;1;0;0;1;0
48;2;1;0;0;0;0;0;0
3500;1;0;0;0;0;0;0;2
350;0;0;0;1;0;0;0;2
2031;0;2;0;1;0;0;0;0
2004;0;0;0;0;2;0;0;1
2003;0;0;1;0;1;1;0;0
1954;0;0;1;0;0;1;1;0
180;1;0;0;1;0;0;1;0
130;0;0;0;1;1;0;1;0
1200;0;0;1;0;1;0;0;1
