"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"*postReposts_606";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_7-9-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0924";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postLikes_7800";23,151;-1,057;-1,375;0,032;-1,739;-3,149;-3,089;-1,078;0,901;0,002;-0,436;0,188;3,167
"*postComments_128";-0,277;-0,121;1,52;16,936;-0,2;-0,362;-0,355;-0,124;-0,328;-0,115;-0,232;-0,182;-0,403
"*postReposts_95";-0,646;-0,284;-0,869;5,226;-0,466;-0,845;-0,829;1,963;-0,766;2,201;-0,542;-0,425;6,468
"*postDate_5-9-2025";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0923";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_31";2,672;-1,548;0,881;0,831;1,202;-2,632;-1,141;-0,178;0,02;4,997;-1,189;-2,322;0,065
"*postReposts_38";0,032;0,043;-2,615;-0,14;0,389;6,969;1,602;-0,87;-0,615;2,003;-0,185;-1,279;-1,01
"*postDate_3-9-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0922";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_8200";23,98;1,792;-0,845;-1,541;-0,079;-2,541;-0,025;1,714;0,467;-0,811;-0,185;-1,279;-1,01
"*postComments_93";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postReposts_250";-0,369;-0,162;0,795;-0,293;-0,266;-0,483;6,582;4,656;-0,437;-0,154;-0,31;-0,243;-0,537
"*postDate_1-9-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0921";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postLikes_109300";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postComments_1500";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postDate_31-8-2025";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*a_0920";-0,277;-0,121;9,463;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;7,39;-0,232;-0,182;-0,403
"*postLikes_3700";51,244;-1,624;-2,156;-0,528;-3,652;0,146;0,641;-0,027;-0,19;-0,002;-6,524;-5,115;1,186
"*postComments_47";-3,716;-1,63;0,088;-2,947;-0,963;0,127;0,158;-1,663;0,001;-0,164;1,708;1,368;6,7
"*postDate_29-8-2025";-0,277;-0,121;9,463;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;7,39;-0,232;-0,182;-0,403
"*a_0919";-0,184;-0,081;3,094;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postLikes_12600";-0,277;-0,121;9,463;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;7,39;-0,232;-0,182;-0,403
"*postComments_240";-0,184;-0,081;3,094;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postReposts_218";-0,554;-0,243;3,042;-0,439;-0,4;-0,724;0,236;2,548;-0,656;2,831;-0,465;-0,365;0,135
"*postDate_27-8-2025";-0,184;-0,081;3,094;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*a_0918";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_8700";-0,739;1,59;1,592;-0,586;-0,533;-0,966;6,145;-0,331;0,063;-0,308;-0,62;-0,486;0,003
"*postComments_138";-1,387;3,591;-0,292;-1,1;0,005;1,339;4,121;-0,621;0,206;-0,578;-0,006;0,025;-2,018
"*postReposts_70";-0,461;-0,202;0,41;-0,366;24,724;-0,603;-0,592;-0,206;0,581;-0,192;-0,387;-0,304;-0,672
"*postDate_25-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0917";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_61";-1,109;-0,487;0,389;6,265;-0,8;11,969;-0,064;-0,496;-0,031;-0,462;-0,931;-0,73;-1,614
"*postReposts_104";-0,554;-0,243;-0,745;0,918;1,116;3,189;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;0,135
"*postDate_24-8-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0916";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postComments_21";-0,284;3,065;4,688;2,112;-2,232;-0,421;0,053;0,148;0;-0,031;-1,411;-3,744;-0,007
"*postDate_22-8-2025";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0915";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_105";0,006;-0,446;-0,042;-0,806;-0,734;3,132;-1,303;-0,455;-0,007;-0,424;-0,853;32,262;-1,479
"*postReposts_57";37,374;0,096;-0,647;-1,394;-1,269;-2,298;0;0,085;0,01;-0,733;-0,105;-0,007;-0,789
"*postDate_20-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0914";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postLikes_912";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postComments_20";-0,124;-0,015;2,683;0,01;-0,689;-3,044;-0,704;-0,023;0,048;1,878;0,258;-1,625;1,97
"*postDate_19-8-2025";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*a_0913";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_31700";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_595";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postReposts_296";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_18-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0912";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_33400";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_216";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postReposts_283";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_17-8-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0911";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_111";-1,016;-0,446;-1,367;2,244;2,687;-0,032;-1,303;0,762;-0,007;-0,424;0,06;9,492;-1,479
"*postReposts_34";-2,968;-1,302;-3,993;1,639;8,612;0,795;-0,049;0,443;1,209;-0,03;-0,795;0,017;-0,186
"*postDate_15-8-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0910";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_15000";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postComments_74";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;3,29;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postReposts_140";-0,554;-0,243;-0,745;0,918;1,116;9,636;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*postDate_13-8-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0909";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_143";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postReposts_0";-20,297;-20,157;1037,959;551,917;-40,02;-46,618;-70,712;-24,44;-104,75;-18,153;-42,095;-49,698;2,108
"*postDate_12-8-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0908";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_14100";-0,554;-0,243;0,194;-0,439;1,116;-0,724;9,877;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*postComments_135";-1,851;36,626;-0,745;-0,104;-1,336;-2,42;18,388;0,057;-0,532;0,095;-1,554;-1,218;-0,898
"*postReposts_135";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_11-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0907";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postLikes_834";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postComments_3";-4,231;-0,037;0,758;7,017;-0,377;0,376;-3,241;-1,8;-1,603;0,22;-0,246;8,098;0,377
"*postDate_10-8-2025";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*a_0906";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postLikes_18800";22,383;-0,405;0,82;2,744;-0,667;-1,208;-1,184;-0,413;0;-0,385;-0,775;-0,608;-1,344
"*postComments_323";52,743;-0,487;0,389;-0,879;0,09;-1,45;-1,422;-0,496;-0,031;-0,462;-0,931;-0,73;-1,614
"*postReposts_160";-0,646;-0,284;2,196;-0,512;0,776;-0,845;-0,829;11,155;-0,766;-0,27;-0,542;-0,425;1,883
"*postDate_8-8-2025";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0905";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postLikes_553";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postReposts_2";-5,382;1,274;0,991;-2,273;-0,006;5,791;0,699;-2,31;-0,065;-0,128;1,287;0,341;-2,191
"*postDate_6-8-2025";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0904";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postLikes_148";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postDate_4-8-2025";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0903";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_18";-4,148;-0,132;5,107;4,899;-0,328;-5,945;0;-1,051;-1,081;-0,897;0,015;1,407;3,963
"*postDate_3-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0902";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_10800";-0,554;-0,243;0,194;-0,439;-0,4;19,558;-0,71;-0,248;0,314;-0,231;-0,465;-0,365;-0,806
"*postComments_113";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_1-8-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0901";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_30-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0900";43,582;-0,243;0,194;-0,439;-0,4;-0,724;-0,71;-0,248;-0,656;-0,231;-0,465;-0,365;-0,806
"*postLikes_6300";2,148;-0,05;-0,751;-0,69;8,612;0,795;-0,049;-0,059;1,209;-1,238;-0,795;-1,953;-0,961
"*postComments_148";43,582;-0,243;0,194;-0,439;-0,4;-0,724;-0,71;-0,248;-0,656;-0,231;-0,465;-0,365;-0,806
"*postReposts_85";22,383;-0,405;-0,011;-0,733;-0,667;3,864;-1,184;-0,413;0;-0,385;-0,775;-0,608;-1,344
"*postDate_29-7-2025";43,582;-0,243;0,194;-0,439;-0,4;-0,724;-0,71;-0,248;-0,656;-0,231;-0,465;-0,365;-0,806
"*a_0899";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_28-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0898";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_27-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0897";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_48900";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_618";17,209;-0,202;0,41;-0,366;-0,333;-0,603;-0,592;-0,206;-0,547;-0,192;1,233;-0,304;-0,672
"*postReposts_307";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_25-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0896";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_23-7-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0895";0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_7700";39,146;-0,894;-0,948;-1,615;2,066;-0,888;1,353;-0,911;0,357;-0,849;-1,71;-1,34;-2,964
"*postDate_21-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0894";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*postLikes_2200";-5,292;-0,183;-6,464;-0,46;-0,002;6,021;2,366;-0,213;0,014;3,312;-1,441;17;-2,103
"*postComments_33";-5,595;3,208;-2,251;2,251;0,019;-3,483;3,866;0,172;0,002;-0,023;-4,696;-1,849;12,802
"*postDate_20-7-2025";-0,184;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;12,026;-0,155;-0,121;-0,268
"*a_0893";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_777";-0,184;-0,081;3,094;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postComments_13";5,035;0,867;0,274;3,19;-1,131;-0,624;-1,195;-0,615;-0,03;-1,581;-4,752;-5,303;8,822
"*postDate_18-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0892";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postLikes_12900";-0,831;1,259;0;3,371;-0,6;-1,087;0,003;-0,372;0,016;1,387;3,058;-0,547;-1,21
"*postComments_201";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postDate_16-7-2025";-0,184;-0,081;-0,248;27,363;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0891";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_6500";1,117;-0,812;-0,745;-1,468;-0,053;-0,693;4,42;-0,828;-0,532;0,095;-1,554;-1,218;10,33
"*postComments_100";-0,277;-0,121;-0,372;-0,219;-0,2;1,594;-0,355;-0,124;-0,328;7,39;3,078;-0,182;-0,403
"*postDate_14-7-2025";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0890";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*postLikes_6400";4,51;-2,248;-6,892;-2,184;-0,059;0,831;-1,539;7,047;1,38;-2,137;10,08;-1,569;-0,045
"*postComments_77";-1,387;0,311;-0,292;-1,1;0,005;3,966;1,414;0,289;0,206;0,37;-1,164;-0,913;-0,385
"*postDate_13-7-2025";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*a_0889";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_10";-0,651;1,395;2,999;-0,428;-0,756;-1,29;-0,565;-0,196;0,247;-0,103;3,986;-1,265;0,234
"*postDate_11-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0888";21,697;-0,081;-0,248;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postDate_10-7-2025";21,697;-0,081;-0,248;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*a_0887";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_522";4,47;-0,081;-0,248;5,877;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postDate_7-7-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0886";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_33300";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_120";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postReposts_184";-0,461;-0,202;0,41;-0,366;-0,333;-0,603;4,584;-0,206;-0,547;3,728;-0,387;1,892;-0,672
"*postDate_6-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0885";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_40100";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_2200";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
"*postReposts_139";-0,461;-0,202;0,41;-0,366;-0,333;-0,603;-0,592;-0,206;0,581;-0,192;8,083;1,892;-0,672
"*postDate_4-7-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0884";0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_30600";0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_569";0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_266";0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_2-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0883";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_28";8,782;10,858;-0,301;-2,322;0,631;-0,003;-0,197;-0,738;1,136;-0,613;-2,547;-0,022;-2,382
"*postDate_30-6-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0882";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_1200";-9,108;0,015;9,241;-3,512;-0,199;-0,648;0,338;4,767;-0,771;-0,103;0,65;13,898;-4,221
"*postDate_29-6-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0881";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*postLikes_35100";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*postComments_448";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*postReposts_146";-1,294;-0,568;-1,741;-1,026;-0,934;-0,191;-1,659;-0,579;-0,116;-0,54;86,886;0,053;-0,296
"*postDate_28-6-2025";-0,092;-0,04;-0,124;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;7,454
"*a_0880";2,406;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;-0,115;-0,232;-0,182;8,653
"*postDate_26-6-2025";2,406;-0,121;-0,372;-0,219;-0,2;-0,362;-0,355;-0,124;-0,328;-0,115;-0,232;-0,182;8,653
"*a_0879";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_3400";-3,012;3,83;-5,414;-0,767;1,169;-0,788;-0,02;0,652;1,345;0,159;2,228;3,235;-0,701
"*postDate_25-6-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0878";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_10100";7,357;-0,568;0,151;0,002;-0,934;-1,692;-1,659;-0,579;-0,116;0,466;0;-0,852;3,771
"*postComments_48";28,702;-1,098;-0,364;-0,413;0,063;-1,406;-1,354;3,644;4,678;-1,043;-2,1;-1,647;-1,718
"*postReposts_46";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_23-6-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0877";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_5000";4,514;-1,918;-3,832;-3,467;1,568;10,781;-2,001;-0,419;1,358;0,041;-1,818;4,362;-2,609
"*postComments_51";-0,924;-0,405;0,82;-0,733;-0,667;-1,208;0,942;0,96;1,162;-0,385;-0,775;3,787;-0,032
"*postDate_22-6-2025";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0876";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postComments_106";-1,573;-0,69;-2,115;-1,247;-1,135;6,182;11,024;-0,704;0,07;-0,656;6,833;-1,035;-2,288
"*postDate_20-6-2025";-0,092;-0,04;-0,124;-0,073;-0,067;8,298;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0875";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postDate_18-6-2025";-0,092;-0,04;-0,124;13,679;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*a_0874";-0,092;-0,04;8,064;-0,073;-0,067;-0,121;-0,118;-0,041;-0,109;-0,038;-0,077;-0,061;-0,134
"*postLikes_723";-0,184;-0,081;16,13;-0,146;-0,133;-0,241;-0,237;-0,083;-0,219;-0,077;-0,155;-0,121;-0,268
