"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"3221";3;4;6;9;10;10;10;10;10
"3222";3;4;6;9;11;13;15;16;18
"3223";3;4;6;9;11;13;15;16;18
"3224";3;4;6;9;10;10;10;10;10
"3225";3;4;6;9;10;10;10;10;10
"3226";3;4;6;9;10;10;10;10;10
"3227";3;4;6;9;11;13;15;16;18
"3228";3;4;6;9;10;10;10;10;10
"3229";3;4;6;9;10;10;10;10;10
"3230";3;4;6;9;11;13;15;16;18
"3231";3;4;6;9;10;10;10;10;10
"3232";3;4;6;9;10;10;10;10;10
"3233";3;4;6;9;11;13;15;16;18
"3234";3;4;6;9;10;10;10;10;10
"3235";3;4;6;9;10;10;10;10;10
"3236";3;4;6;9;10;10;10;10;10
"3237";3;4;6;9;10;10;10;10;10
"3238";3;4;6;9;10;10;10;10;10
"3239";3;4;6;9;11;13;15;16;18
"3240";3;4;6;9;10;10;10;10;10
"3241";3;4;6;9;11;13;15;16;18
"3242";3;4;6;9;10;10;10;10;10
"3243";3;4;6;9;10;10;10;10;10
"3244";3;4;6;9;11;13;15;16;18
"3245";3;4;6;9;11;13;15;16;18
"3246";3;4;6;9;10;10;10;10;10
"3247";3;4;6;9;11;13;15;16;18
"3248";3;4;6;9;11;13;15;16;18
"3249";3;4;6;9;10;10;10;10;10
"3250";3;4;6;9;10;10;10;10;10
"3251";3;4;6;9;10;10;10;10;10
"3252";3;4;6;9;10;10;10;10;10
"3253";3;4;6;9;10;10;10;10;10
"3254";3;4;6;9;10;10;10;10;10
"3255";3;4;6;9;10;10;10;10;10
"3256";3;4;6;9;10;10;10;10;10
"3257";3;4;6;9;10;10;10;10;10
"3258";3;4;6;9;11;13;15;16;18
"3259";3;4;6;9;10;10;10;10;10
"3260";3;4;6;9;10;10;10;10;10
"3261";3;4;6;9;10;10;10;10;10
"3262";3;4;6;9;11;13;15;16;18
"3263";3;4;6;9;10;10;10;10;10
"3264";3;4;6;9;10;10;10;10;10
"3265";3;4;6;9;10;10;10;10;10
"3266";3;4;6;9;11;13;15;16;18
"3267";3;4;6;9;10;10;10;10;10
"3268";3;4;6;9;10;10;10;10;10
"3269";3;4;6;9;10;10;10;10;10
"3270";3;4;6;9;11;13;15;16;18
"3271";3;4;6;9;11;13;15;16;18
"3272";3;4;6;9;10;10;10;10;10
"3273";3;4;6;9;10;10;10;10;10
"3274";3;4;6;9;10;10;10;10;10
"3275";3;4;6;9;11;13;15;16;18
"3276";3;4;6;9;11;13;15;16;18
"3277";3;4;6;9;10;10;10;10;10
"3278";3;4;6;9;10;10;10;10;10
"3279";3;4;6;9;11;13;15;16;18
"3280";3;4;6;9;11;13;15;16;18
"3281";3;4;6;9;10;10;10;10;10
"3282";3;4;6;9;11;13;15;16;18
"3283";3;4;6;9;10;10;10;10;10
"3284";3;4;6;9;11;13;15;16;18
"3285";3;4;6;9;11;13;15;16;18
"3286";3;4;6;9;11;13;15;16;18
"3287";3;4;6;9;11;13;15;16;18
"3288";3;4;6;9;11;13;15;16;18
"3289";3;4;6;9;10;10;10;10;10
"3290";3;4;6;9;11;13;15;16;18
"3291";3;4;6;9;11;13;15;16;18
"3292";3;4;6;9;11;13;15;16;18
"3293";3;4;6;9;11;13;15;16;18
"3294";3;4;6;9;11;13;15;16;18
"3295";3;4;6;9;11;13;15;16;18
"3296";3;4;6;9;10;10;10;10;10
"3297";3;4;6;9;10;10;10;10;10
"3298";3;4;6;9;10;10;10;10;10
"3299";3;4;6;9;10;10;10;10;10
"3300";3;4;6;9;10;10;10;10;10
"3301";3;4;6;9;10;10;10;10;10
"3302";3;4;6;9;10;10;10;10;10
"3303";3;4;6;9;11;13;15;16;18
"3304";3;4;6;9;11;13;15;16;18
"3305";3;4;6;9;10;10;10;10;10
"3306";3;4;6;9;11;13;15;16;18
"3307";3;4;6;9;10;10;10;10;10
"3308";3;4;6;9;10;10;10;10;10
"3309";3;4;6;9;11;13;15;16;18
"3310";3;4;6;9;10;10;10;10;10
"3311";3;4;6;9;10;10;10;10;10
"3312";3;4;6;9;10;10;10;10;10
"3313";3;4;6;9;11;13;15;16;18
"3314";3;4;6;9;11;13;15;16;18
"3315";3;4;6;9;10;10;10;10;10
"3316";3;4;6;9;10;10;10;10;10
"3317";3;4;6;9;11;13;15;16;18
"3318";3;4;6;9;11;13;15;16;18
"3319";3;4;6;9;10;10;10;10;10
"3320";3;4;6;9;10;10;10;10;10
"3321";3;4;6;9;11;13;15;16;18
"3322";3;4;6;9;10;10;10;10;10
"3323";3;4;6;9;10;10;10;10;10
"3324";3;4;6;9;11;13;15;16;18
"3325";3;4;6;9;11;13;15;16;18
"3326";3;4;6;9;10;10;10;10;10
"3327";3;4;6;9;10;10;10;10;10
"3328";3;4;6;9;11;13;15;16;18
"3329";3;4;6;9;11;13;15;16;18
"3330";3;4;6;9;11;13;15;16;18
"3331";3;4;6;9;11;13;15;16;18
"3332";3;4;6;9;10;10;10;10;10
"3333";3;4;6;9;10;10;10;10;10
"3334";3;4;6;9;11;13;15;16;18
"3335";3;4;6;9;11;13;15;16;18
"3336";3;4;6;9;11;13;15;16;18
"3337";3;4;6;9;10;10;10;10;10
"3338";3;4;6;9;11;13;15;16;18
"3339";3;4;6;9;11;13;15;16;18
"3340";3;4;6;9;11;13;15;16;18
"3341";3;4;6;9;11;13;15;16;18
"3342";3;4;6;9;11;13;15;16;18
"3343";3;4;6;9;10;10;10;10;10
"3344";3;4;6;9;11;13;15;16;18
"3345";3;4;6;9;10;10;10;10;10
"3346";3;4;6;9;11;13;15;16;18
"3347";3;4;6;9;11;13;15;16;18
"3348";3;4;6;9;10;10;10;10;10
"3349";3;4;6;9;11;13;15;16;18
"3350";3;4;6;9;11;13;15;16;18
"3351";3;4;6;9;11;13;15;16;18
"3352";3;4;6;9;11;13;15;16;18
"3353";3;4;6;9;11;13;15;16;18
"3354";3;4;6;9;11;13;15;16;18
"3355";3;4;6;9;10;10;10;10;10
"3356";3;4;6;9;10;10;10;10;10
"3357";3;4;6;9;10;10;10;10;10
"3358";3;4;6;9;11;13;15;16;18
"3359";3;4;6;9;10;10;10;10;10
"3360";3;4;6;9;11;13;15;16;18
"3361";3;4;6;9;10;10;10;10;10
"3362";3;4;6;9;10;10;10;10;10
"3363";3;4;6;9;10;10;10;10;10
"3364";3;4;6;9;10;10;10;10;10
"3365";3;4;6;9;11;13;15;16;18
"3366";3;4;6;9;10;10;10;10;10
"3367";3;4;6;9;10;10;10;10;10
"3368";3;4;6;9;10;10;10;10;10
"3369";3;4;6;9;10;10;10;10;10
"3370";3;4;6;9;11;13;15;16;18
"3371";3;4;6;9;11;13;15;16;18
"3372";3;4;6;9;11;13;15;16;18
"3373";3;4;6;9;11;13;15;16;18
"3374";3;4;6;9;10;10;10;10;10
"3375";3;4;6;9;11;13;15;16;18
"3376";3;4;6;9;10;10;10;10;10
"3377";3;4;6;9;11;13;15;16;18
"3378";3;4;6;9;10;10;10;10;10
"3379";3;4;6;9;10;10;10;10;10
"3380";3;4;6;9;10;10;10;10;10
"3381";3;4;6;9;10;10;10;10;10
"3382";3;4;6;9;10;10;10;10;10
"3383";3;4;6;9;10;10;10;10;10
"3384";3;4;6;9;10;10;10;10;10
"3385";3;4;6;9;11;13;15;16;18
"3386";3;4;6;9;10;10;10;10;10
"3387";3;4;6;9;10;10;10;10;10
"3388";3;4;6;9;11;13;15;16;18
"3389";3;4;6;9;10;10;10;10;10
"3390";3;4;6;9;10;10;10;10;10
"3391";3;4;6;9;10;10;10;10;10
"3392";3;4;6;9;10;10;10;10;10
"3393";3;4;6;9;10;10;10;10;10
"3394";3;4;6;9;10;10;10;10;10
"3395";3;4;6;9;11;13;15;16;18
"3396";3;4;6;9;10;10;10;10;10
"3397";3;4;6;9;10;10;10;10;10
"3398";3;4;6;9;11;13;15;16;18
"3399";3;4;6;9;10;10;10;10;10
"3400";3;4;6;9;10;10;10;10;10
"3401";3;4;6;9;10;10;10;10;10
"3402";3;4;6;9;11;13;15;16;18
"3403";3;4;6;9;11;13;15;16;18
"3404";3;4;6;9;10;10;10;10;10
"3405";3;4;6;9;11;13;15;16;18
"3406";3;4;6;9;11;13;15;16;18
"3407";3;4;6;9;11;13;15;16;18
"3408";3;4;6;9;11;13;15;16;18
"3409";3;4;6;9;10;10;10;10;10
"3410";3;4;6;9;11;13;15;16;18
"3411";3;4;6;9;10;10;10;10;10
"3412";3;4;6;9;11;13;15;16;18
"3413";3;4;6;9;11;13;15;16;18
"3414";3;4;6;9;11;13;15;16;18
"3415";3;4;6;9;11;13;15;16;18
"3416";3;4;6;9;11;13;15;16;19
"3417";3;4;6;9;10;10;10;10;10
"3418";3;4;6;9;11;13;15;16;18
"3419";3;4;6;9;11;13;15;16;18
"3420";3;4;6;9;11;13;15;16;18
"3421";3;4;6;9;11;13;15;16;18
"3422";3;4;6;9;11;13;15;16;18
"3423";3;4;6;9;11;13;15;16;18
"3424";3;4;6;9;11;13;15;16;18
"3425";3;4;6;9;11;13;15;16;18
"3426";3;4;6;9;11;13;15;16;18
"3427";3;4;6;9;11;13;15;16;18
"3428";3;4;6;9;10;10;10;10;10
"3429";3;4;6;9;11;13;15;16;18
"3430";3;4;6;9;11;13;15;16;18
"3431";3;4;6;9;11;13;15;16;18
"3432";3;4;6;9;11;13;15;16;18
"3433";3;4;6;9;10;10;10;10;10
"3434";3;4;6;9;10;10;10;10;10
"3435";3;4;6;9;11;13;15;16;18
"3436";3;4;6;9;11;13;15;16;18
"3437";3;4;6;9;10;10;10;10;10
"3438";3;4;6;9;11;13;15;16;18
"3439";3;4;6;9;11;13;15;16;18
"3440";3;4;6;9;11;13;15;16;18
"3441";3;4;6;9;11;13;15;16;18
"3442";3;4;6;9;11;13;15;16;18
"3443";3;4;6;9;11;13;15;16;18
"3444";3;4;6;9;11;13;15;16;18
"3445";3;4;6;9;11;13;15;16;18
"3446";3;4;6;9;11;13;15;16;18
"3447";3;4;6;9;11;13;15;16;18
"3448";3;4;6;9;11;13;15;16;18
"3449";3;4;6;9;11;13;15;16;18
"3450";3;4;6;9;11;13;15;16;18
"3451";3;4;6;9;11;13;15;16;18
"3452";3;4;6;9;10;10;10;10;10
"3453";3;4;6;9;11;13;15;16;18
"3454";3;4;6;9;10;10;10;10;10
"3455";3;4;6;9;10;10;10;10;10
"3456";3;4;6;9;11;13;15;16;18
"3457";3;4;6;9;10;10;10;10;10
"3458";3;4;6;9;11;13;15;16;18
"3459";3;4;6;9;10;10;10;10;10
"3460";3;4;6;9;11;13;15;16;18
"3461";3;4;6;9;11;13;15;16;18
"3462";3;4;6;9;11;13;15;16;18
"3463";3;4;6;9;10;10;10;10;10
"3464";3;4;6;9;11;13;15;16;18
"3465";3;4;6;9;10;10;10;10;10
"3466";3;4;6;9;11;13;15;16;18
"3467";3;4;6;9;11;13;15;16;18
"3468";3;4;6;9;10;10;10;10;10
"3469";3;4;6;9;10;10;10;10;10
"3470";3;4;6;9;11;13;15;16;18
"3471";3;4;6;9;11;13;15;16;18
"3472";3;4;6;9;11;13;15;16;18
"3473";3;4;6;9;10;10;10;10;10
"3474";3;4;6;9;10;10;10;10;10
"3475";3;4;6;9;11;13;15;16;18
"3476";3;4;6;9;11;13;15;16;18
"3477";3;4;6;9;11;13;15;16;18
"3478";3;4;6;9;10;10;10;10;10
"3479";3;4;6;9;10;10;10;10;10
"3480";3;4;6;9;10;10;10;10;10
"3481";3;4;6;9;11;13;15;16;18
"3482";3;4;6;9;11;13;15;16;18
"3483";3;4;6;9;10;10;10;10;10
"3484";3;4;6;9;11;13;15;16;18
"3485";3;4;6;9;11;13;15;16;18
"3486";3;4;6;9;11;13;15;16;18
"3487";3;4;6;9;10;10;10;10;10
"3488";3;4;6;9;10;10;10;10;10
"3489";3;4;6;9;10;10;10;10;10
"3490";3;4;6;9;10;10;10;10;10
"3491";3;4;6;9;11;13;15;16;18
"3492";3;4;6;9;11;13;15;16;18
"3493";3;4;6;9;11;13;15;16;18
"3494";3;4;6;9;10;10;10;10;10
"3495";3;4;6;9;10;10;10;10;10
"3496";3;4;6;9;11;13;15;16;18
"3497";3;4;6;9;11;13;15;16;18
"3498";3;4;6;9;11;13;15;16;18
"3499";3;4;6;9;10;10;10;10;10
"3500";3;4;6;9;11;13;15;16;18
"3501";3;4;6;9;10;10;10;10;10
"3502";3;4;6;9;11;13;15;16;18
"3503";3;4;6;9;11;13;15;16;18
"3504";3;4;6;9;11;13;15;16;18
"3505";3;4;6;9;11;13;15;16;18
"3506";3;4;6;9;11;13;15;16;18
"3507";3;4;6;9;11;13;15;16;18
"3508";3;4;6;9;10;10;10;10;10
"3509";3;4;6;9;11;13;15;16;18
"3510";3;4;6;9;10;10;10;10;10
"3511";3;4;6;9;11;13;15;16;18
"3512";3;4;6;9;10;10;10;10;10
"3513";3;4;6;9;11;13;15;16;18
"3514";3;4;6;9;10;10;10;10;10
"3515";3;4;6;9;11;13;15;16;18
"3516";3;4;6;9;11;13;15;16;18
"3517";3;4;6;9;11;13;15;16;18
"3518";3;4;6;9;10;10;10;10;10
"3519";3;4;6;9;11;13;15;16;18
"3520";3;4;6;9;11;13;15;16;18
"3521";3;4;6;9;10;10;10;10;10
"3522";3;4;6;9;10;10;10;10;10
"3523";3;4;6;9;10;10;10;10;10
"3524";3;4;6;9;11;13;15;16;18
"3525";3;4;6;9;11;13;15;16;18
"3526";3;4;6;9;11;13;15;16;18
"3527";3;4;6;9;10;10;10;10;10
"3528";3;4;6;9;10;10;10;10;10
"3529";3;4;6;9;10;10;10;10;10
"3530";3;4;6;9;10;10;10;10;10
"3531";3;4;6;9;11;13;15;16;18
"3532";3;4;6;9;11;13;15;16;18
"3533";3;4;6;9;11;13;15;16;18
"3534";3;4;6;9;10;10;10;10;10
"3535";3;4;6;9;10;10;10;10;10
"3536";3;4;6;9;11;13;15;16;18
"3537";3;4;6;9;11;13;15;16;18
"3538";3;4;6;9;10;10;10;10;10
"3539";3;4;6;9;11;13;15;16;18
"3540";3;4;6;9;11;13;15;16;18
"3541";3;4;6;9;11;13;15;16;18
"3542";3;4;6;9;10;10;10;10;10
"3543";3;4;6;9;10;10;10;10;10
"3544";3;4;6;9;11;13;15;16;18
"3545";3;4;6;9;11;13;15;16;18
"3546";3;4;6;9;11;13;15;16;18
"3547";3;4;6;9;11;13;15;16;18
"3548";3;4;6;9;11;13;15;16;18
"3549";3;4;6;9;10;10;10;10;10
"3550";3;4;6;9;11;13;15;16;18
"3551";3;4;6;9;10;10;10;10;10
"3552";3;4;6;9;11;13;15;16;18
"3553";3;4;6;9;10;10;10;10;10
"3554";3;4;6;9;10;10;10;10;10
"3555";3;4;6;9;10;10;10;10;10
"3556";3;4;6;9;10;10;10;10;10
"3557";3;4;6;9;11;13;15;16;18
"3558";3;4;6;9;11;13;15;16;18
"3559";3;4;6;9;11;13;15;16;18
"3560";3;4;6;9;11;13;15;16;18
"3561";3;4;6;9;11;13;15;16;18
"3562";3;4;6;9;11;13;15;16;18
"3563";3;4;6;9;11;13;15;16;18
"3564";3;4;6;9;11;13;15;16;18
"3565";3;4;6;9;11;13;15;16;18
"3566";3;4;6;9;11;13;15;16;18
"3567";3;4;6;9;10;10;10;10;10
"3568";3;4;6;9;10;10;10;10;10
"3569";3;4;6;9;10;10;10;10;10
"3570";3;4;6;9;11;13;15;16;18
"3571";3;4;6;9;11;13;15;16;18
"3572";3;4;6;9;11;13;15;16;18
"3573";3;4;6;9;10;10;10;10;10
"3574";3;4;6;9;11;13;15;16;18
"3575";3;4;6;9;11;13;15;16;18
"3576";3;4;6;9;10;10;10;10;10
"3577";3;4;6;9;11;13;15;16;18
"3578";3;4;6;9;11;13;15;16;18
"3579";3;4;6;9;10;10;10;10;10
"3580";3;4;6;9;10;10;10;10;10
"3581";3;4;6;9;11;13;15;16;18
"3582";3;4;6;9;10;10;10;10;10
"3583";3;4;6;9;11;13;15;16;18
"3584";3;4;6;9;10;10;10;10;10
"3585";3;4;6;9;10;10;10;10;10
"3586";3;4;6;9;10;10;10;10;10
"3587";3;4;6;9;11;13;15;16;18
"3588";3;4;6;9;11;13;15;16;18
"3589";3;4;6;9;11;13;15;16;18
"3590";3;4;6;9;11;13;15;16;18
"3591";3;4;6;9;10;10;10;10;10
"3592";3;4;6;9;11;13;15;16;18
"3593";3;4;6;9;11;13;15;16;18
"3594";3;4;6;9;10;10;10;10;10
"3595";3;4;6;9;11;13;15;16;18
"3596";3;4;6;9;11;13;15;16;18
"3597";3;4;6;9;11;13;15;16;18
"3598";3;4;6;9;11;13;15;16;18
"3599";3;4;6;9;11;13;15;16;18
"3600";3;4;6;9;10;10;10;10;10
"3601";3;4;6;9;11;13;15;16;18
"3602";3;4;6;9;11;13;15;16;18
"3603";3;4;6;9;11;13;15;16;18
"3604";3;4;6;9;11;13;15;16;18
"3605";3;4;6;9;10;10;10;10;10
"3606";3;4;6;9;11;13;15;16;18
"3607";3;4;6;9;10;10;10;10;10
"3608";3;4;6;9;11;13;15;16;18
"3609";3;4;6;9;11;13;15;16;18
"3610";3;4;6;9;10;10;10;10;10
"3611";3;4;6;9;11;13;15;16;18
"3612";3;4;6;9;10;10;10;10;10
"3613";3;4;6;9;11;13;15;16;18
"3614";3;4;6;9;10;10;10;10;10
"3615";3;4;6;9;11;13;15;16;18
"3616";3;4;6;9;11;13;15;16;18
"3617";3;4;6;9;11;13;15;16;18
"3618";3;4;6;9;11;13;15;16;18
"3619";2;2;2;2;2;2;2;2;2
"3620";3;4;6;9;10;10;10;10;10
"3621";3;4;6;9;11;13;15;16;18
"3622";3;4;6;9;11;13;15;16;18
"3623";3;4;6;9;11;13;15;16;18
"3624";3;4;6;9;11;13;15;16;18
"3625";3;4;6;9;10;10;10;10;10
"3626";3;4;6;9;11;13;15;16;18
"3627";3;4;6;9;10;10;10;10;10
"3628";3;4;6;9;11;13;15;16;18
"3629";3;4;6;9;10;10;10;10;10
"3630";3;4;6;9;10;10;10;10;10
"3631";3;4;6;9;11;13;15;16;18
"3632";3;4;6;9;11;13;15;16;18
"3633";3;4;6;9;11;13;15;16;18
"3634";3;4;6;9;11;13;15;16;18
"3635";3;4;6;9;11;13;15;16;18
"3636";3;4;6;9;11;13;15;16;18
"3637";3;4;6;9;11;13;15;16;18
"3638";3;4;6;9;11;13;15;16;18
"3639";3;4;6;9;10;10;10;10;10
"3640";3;4;6;9;11;13;15;16;18
"3641";3;4;6;9;11;13;15;16;18
"3642";3;4;6;9;11;13;15;16;18
"3643";3;4;6;9;11;13;15;16;18
"3644";3;4;6;9;11;13;15;16;18
"3645";3;4;6;9;11;13;15;16;18
"3646";3;4;6;9;11;13;15;16;18
"3647";3;4;6;9;11;13;15;16;18
"3648";3;4;6;9;11;13;15;16;18
"3649";3;4;6;9;11;13;15;16;18
"3650";3;4;6;9;11;13;15;16;18
"3651";3;4;6;9;10;10;10;10;10
"3652";3;4;6;9;11;13;15;16;18
"3653";3;4;6;9;10;10;10;10;10
"3654";3;4;6;9;10;10;10;10;10
"3655";3;4;6;9;10;10;10;10;10
"3656";3;4;6;9;11;13;15;16;18
"3657";3;4;6;9;11;13;15;16;18
"3658";3;4;6;9;11;13;15;16;18
"3659";3;4;6;9;10;10;10;10;10
"3660";3;4;6;9;11;13;15;16;18
"3661";3;4;6;9;11;13;15;16;18
"3662";3;4;6;9;10;10;10;10;10
"3663";3;4;6;9;10;10;10;10;10
"3664";3;4;6;9;11;13;15;16;18
"3665";3;4;6;9;11;13;15;16;18
"3666";3;4;6;9;11;13;15;16;18
"3667";3;4;6;9;11;13;15;16;18
"3668";3;4;6;9;11;13;15;16;18
"3669";3;4;6;9;11;13;15;16;18
"3670";3;4;6;9;10;10;10;10;10
"3671";3;4;6;9;11;13;15;16;18
"3672";3;4;6;9;11;13;15;16;18
"3673";3;4;6;9;10;10;10;10;10
"3674";3;4;6;9;10;10;10;10;10
"3675";3;4;6;9;11;13;15;16;18
"3676";3;4;6;9;11;13;15;16;18
"3677";3;4;6;9;10;10;10;10;10
"3678";3;4;6;9;11;13;15;16;18
"3679";3;4;6;9;11;13;15;16;18
"3680";3;4;6;9;11;13;15;16;18
"3681";3;4;6;9;10;10;10;10;10
"3682";3;4;6;9;10;10;10;10;10
"3683";3;4;6;9;11;13;15;16;18
"3684";3;4;6;9;11;13;15;16;18
"3685";3;4;6;9;11;13;15;16;18
"3686";3;4;6;9;11;13;15;16;18
"3687";3;4;6;9;11;13;15;16;18
"3688";3;4;6;9;11;13;15;16;18
"3689";3;4;6;9;10;10;10;10;10
"3690";3;4;6;9;11;13;15;16;18
"3691";3;4;6;9;11;13;15;16;18
"3692";3;4;6;9;10;10;10;10;10
"3693";3;4;6;9;10;10;10;10;10
"3694";3;4;6;9;11;13;15;16;18
"3695";3;4;6;9;11;13;15;16;18
"3696";3;4;6;9;11;13;15;16;18
"3697";3;4;6;9;11;13;15;16;18
"3698";3;4;6;9;11;13;15;16;18
"3699";3;4;6;9;10;10;10;10;10
"3700";3;4;6;9;11;13;15;16;18
"3701";3;4;6;9;11;13;15;16;18
"3702";3;4;6;9;11;13;15;16;18
"3703";3;4;6;9;11;13;15;16;18
"3704";3;4;6;9;11;13;15;16;18
"3705";3;4;6;9;10;10;10;10;10
"3706";3;4;6;9;11;13;15;16;18
"3707";3;4;6;9;11;13;15;16;18
"3708";3;4;6;9;10;10;10;10;10
"3709";3;4;6;9;10;10;10;10;10
"3710";3;4;6;9;11;13;15;16;18
"3711";3;4;6;9;10;10;10;10;10
"3712";3;4;6;9;10;10;10;10;10
"3713";3;4;6;9;10;10;10;10;10
"3714";3;4;6;9;10;10;10;10;10
"3715";3;4;6;9;10;10;10;10;10
"3716";3;4;6;9;11;13;15;16;18
"3717";3;4;6;9;10;10;10;10;10
"3718";3;4;6;9;11;13;15;16;18
"3719";3;4;6;9;10;10;10;10;10
"3720";3;4;6;9;11;13;15;16;18
"3721";3;4;6;9;10;10;10;10;10
"3722";3;4;6;9;10;10;10;10;10
"3723";3;4;6;9;11;13;15;16;18
"3724";3;4;6;9;11;13;15;16;18
"3725";3;4;6;9;11;13;15;16;18
"3726";3;4;6;9;11;13;15;16;18
"3727";3;4;6;9;11;13;15;16;18
"3728";3;4;6;9;11;13;15;16;18
"3729";3;4;6;9;11;13;15;16;18
"3730";3;4;6;9;10;10;10;10;10
"3731";3;4;6;9;10;10;10;10;10
"3732";3;4;6;9;11;13;15;16;18
"3733";3;4;6;9;10;10;10;10;10
"3734";3;4;6;9;11;13;15;16;18
"3735";3;4;6;9;11;13;15;16;18
"3736";3;4;6;9;11;13;15;16;18
"3737";3;4;6;9;10;10;10;10;10
"3738";3;4;6;9;10;10;10;10;10
"3739";3;4;6;9;11;13;15;16;18
"3740";3;4;6;9;11;13;15;16;18
"3741";3;4;6;9;11;13;15;16;18
"3742";3;4;6;9;11;13;15;16;18
"3743";3;4;6;9;11;13;15;16;18
"3744";3;4;6;9;10;10;10;10;10
"3745";3;4;6;9;10;10;10;10;10
"3746";3;4;6;9;11;13;15;16;18
"3747";3;4;6;9;11;13;15;16;18
"3748";3;4;6;9;10;10;10;10;10
"3749";3;4;6;9;11;13;15;16;18
"3750";3;4;6;9;11;13;15;16;18
"3751";3;4;6;9;10;10;10;10;10
"3752";3;4;6;9;10;10;10;10;10
"3753";3;4;6;9;11;13;15;16;18
"3754";3;4;6;9;11;13;15;16;18
"3755";3;4;6;9;11;13;15;16;18
"3756";3;4;6;9;11;13;15;16;18
"3757";3;4;6;9;10;10;10;10;10
"3758";3;4;6;9;11;13;15;16;18
"3759";3;4;6;9;11;13;15;16;18
"3760";3;4;6;9;11;13;15;16;18
"3761";3;4;6;9;11;13;15;16;18
"3762";3;4;6;9;11;13;15;16;18
"3763";3;4;6;9;10;10;10;10;10
"3764";3;4;6;9;11;13;15;16;18
"3765";3;4;6;9;11;13;15;16;18
"3766";3;4;6;9;11;13;15;16;18
"3767";3;4;6;9;11;13;15;16;18
"3768";3;4;6;9;10;10;10;10;10
"3769";3;4;6;9;11;13;15;16;18
"3770";3;4;6;9;10;10;10;10;10
"3771";3;4;6;9;10;10;10;10;10
"3772";3;4;6;9;11;13;15;16;18
"3773";3;4;6;9;10;10;10;10;10
"3774";3;4;6;9;10;10;10;10;10
"3775";3;4;6;9;10;10;10;10;10
"3776";3;4;6;9;10;10;10;10;10
"3777";3;4;6;9;10;10;10;10;10
"3778";3;4;6;9;11;13;15;16;18
"3779";3;4;6;9;11;13;15;16;18
"3780";3;4;6;9;11;13;15;16;18
"3781";3;4;6;9;11;13;15;16;18
"3782";3;4;6;9;11;13;15;16;18
"3783";3;4;6;9;11;13;15;16;18
"3784";3;4;6;9;11;13;15;16;18
"3785";3;4;6;9;11;13;15;16;18
"3786";3;4;6;9;10;10;10;10;10
"3787";3;4;6;9;10;10;10;10;10
"3788";3;4;6;9;10;10;10;10;10
"3789";3;4;6;9;11;13;15;16;18
"3790";3;4;6;9;11;13;15;16;18
"3791";3;4;6;9;10;10;10;10;10
"3792";3;4;6;9;11;13;15;16;18
"3793";3;4;6;9;11;13;15;16;18
"3794";3;4;6;9;11;13;15;16;18
"3795";3;4;6;9;11;13;15;16;18
"3796";3;4;6;9;11;13;15;16;18
"3797";3;4;6;9;10;10;10;10;10
"3798";3;4;6;9;10;10;10;10;10
"3799";3;4;6;9;10;10;10;10;10
"3800";3;4;6;9;10;10;10;10;10
"3801";3;4;6;9;10;10;10;10;10
"3802";3;4;6;9;11;13;15;16;18
"3803";3;4;6;9;11;13;15;16;18
"3804";3;4;6;9;10;10;10;10;10
"3805";3;4;6;9;10;10;10;10;10
"3806";3;4;6;9;11;13;15;16;18
"3807";3;4;6;9;11;13;15;16;18
"3808";3;4;6;9;11;13;15;16;18
"3809";3;4;6;9;10;10;10;10;10
"3810";3;4;6;9;10;10;10;10;10
"3811";3;4;6;9;11;13;15;16;18
"3812";3;4;6;9;10;10;10;10;10
"3813";3;4;6;9;10;10;10;10;10
"3814";3;4;6;9;10;10;10;10;10
"3815";3;4;6;9;10;10;10;10;10
"3816";3;4;6;9;11;13;15;16;18
"3817";3;4;6;9;11;13;15;16;18
"3818";3;4;6;9;11;13;15;16;18
"3819";3;4;6;9;11;13;15;16;18
"3820";3;4;6;9;11;13;15;16;18
"3821";3;4;6;9;11;13;15;16;18
"3822";3;4;6;9;11;13;15;16;18
"3823";3;4;6;9;11;13;15;16;18
"3824";3;4;6;9;10;10;10;10;10
"3825";3;4;6;9;10;10;10;10;10
"3826";3;4;6;9;11;13;15;16;18
"3827";3;4;6;9;11;13;15;16;18
"3828";3;4;6;9;10;10;10;10;10
"3829";3;4;6;9;11;13;15;16;18
"3830";3;4;6;9;10;10;10;10;10
"3831";3;4;6;9;10;10;10;10;10
"3832";3;4;6;9;10;10;10;10;10
"3833";3;4;6;9;11;13;15;16;18
"3834";3;4;6;9;11;13;15;16;18
"3835";3;4;6;9;10;10;10;10;10
"3836";3;4;6;9;11;13;15;16;18
"3837";3;4;6;9;10;10;10;10;10
"3838";3;4;6;9;10;10;10;10;10
"3839";3;4;6;9;10;10;10;10;10
"3840";3;4;6;9;11;13;15;16;18
"3841";3;4;6;9;11;13;15;16;18
"3842";3;4;6;9;11;13;15;16;18
"3843";3;4;6;9;11;13;15;16;18
"3844";3;4;6;9;11;13;15;16;18
"3845";3;4;6;9;11;13;15;16;18
"3846";3;4;6;9;11;13;15;16;18
"3847";3;4;6;9;10;10;10;10;10
"3848";3;4;6;9;11;13;15;16;18
"3849";3;4;6;9;10;10;10;10;10
"3850";3;4;6;9;11;13;15;16;18
"3851";3;4;6;9;11;13;15;16;18
"3852";3;4;6;9;11;13;15;16;18
"3853";3;4;6;9;11;13;15;16;18
"3854";3;4;6;9;11;13;15;16;18
