htag_femmes;0;1;0;1;0;0;0;0;0;4;0
htag_cigarette;0;0;0;0;0;0;3;2;1;0;0
htag_cheese;1;1;0;2;1;0;0;0;1;0;0
htag_cff;0;0;2;0;0;0;0;1;3;0;0
htag_bonheur;0;0;1;0;1;1;0;2;1;0;0
htag_avion;0;1;1;0;1;0;0;2;0;0;0
htag_auto;0;0;0;0;1;0;0;2;0;0;1
autant;0;0;0;0;1;0;0;0;1;2;1
9;0;1;0;0;0;0;0;0;1;1;1
7;0;1;0;0;0;0;0;1;0;2;2
2006;0;0;2;0;0;0;3;0;0;0;1
1998;0;0;1;1;1;0;0;0;0;1;0
1982;0;0;0;0;2;1;0;0;0;1;1
1979;0;0;0;0;0;1;0;0;1;1;1
1976;0;0;0;0;1;0;0;0;0;0;3
1975;0;1;0;0;1;1;0;0;0;2;1
1965;0;0;1;2;0;1;0;0;0;2;0
1962;0;1;0;1;0;1;0;1;0;0;1
1960;0;0;1;1;0;0;0;1;0;0;2
13;0;3;0;0;1;0;0;0;0;0;1
quatre;0;0;0;0;0;2;2;0;0;0;0
pis;0;0;1;0;1;1;0;0;1;0;0
merci;0;0;0;0;1;0;0;1;1;1;1
m;0;0;0;0;1;0;0;0;3;0;0
htag_voyage;1;0;0;0;2;0;0;0;2;0;0
htag_vigne;0;0;0;0;0;0;0;2;1;0;0
htag_velomoteur;1;0;0;0;0;0;0;1;1;0;0
htag_train;0;0;2;0;0;0;0;3;0;0;0
htag_stoptabac;0;0;0;0;0;0;2;2;1;0;0
htag_police;0;0;0;0;1;1;0;1;0;1;0
htag_pluie;0;0;1;0;0;1;0;2;1;0;0
htag_piscine;0;0;0;0;0;1;0;1;0;1;0
htag_paysan;0;0;0;0;0;0;0;0;2;1;1
htag_passion;0;0;1;0;1;0;0;2;0;0;0
htag_mountain;0;0;0;0;0;1;0;2;0;0;0
htag_miam;0;1;0;0;0;1;0;1;1;1;0
htag_lausannecity;0;0;2;0;0;1;0;1;0;0;0
htag_fribourgregion;0;0;0;0;0;1;0;2;1;0;0
htag_foodporn;0;1;0;0;1;1;0;0;1;0;0
htag_festival;0;0;0;0;0;0;0;0;0;0;3
htag_educationsexuelle;0;0;0;0;0;0;0;2;0;2;0
htag_cochon;0;0;0;0;0;0;0;1;1;0;1
htag_chanteuse;0;1;0;0;0;0;0;1;1;0;1
htag_chansonfrancaise;1;0;0;0;1;0;1;0;1;0;1
htag_changementdheure;0;0;0;0;0;0;0;1;0;4;0
htag_babibouchettes;1;1;0;0;0;0;0;0;0;0;3
htag_adolescence;0;0;0;0;0;0;0;2;2;0;0
environ;0;1;0;0;0;0;1;0;1;0;1
derrière;0;0;0;0;0;0;3;1;0;0;1
chic;0;0;0;0;0;0;0;3;1;0;0
aucun;0;0;0;1;0;0;1;0;0;1;2
25;1;0;0;0;0;0;0;0;0;1;2
2002;0;0;0;1;1;0;0;0;0;1;2
1996;0;0;0;0;0;0;0;0;1;1;3
18;0;0;0;0;0;0;0;0;1;2;0
vers;0;0;1;0;0;0;0;1;0;0;1
ton;0;0;0;0;1;0;1;0;1;1;0
maintenant;0;1;0;0;0;2;0;1;0;0;0
jusqu_à;0;0;2;0;1;0;0;0;0;0;0
htag_vih;0;0;0;0;2;0;0;0;0;1;1
htag_vendredi13;0;4;0;0;0;0;0;0;0;0;0
htag_vache;0;0;0;1;0;1;0;0;1;0;0
htag_temoignage;2;0;0;0;1;0;0;1;0;0;0
htag_techno;0;0;0;0;0;0;0;0;1;1;1
htag_swisswatch;0;0;0;0;0;0;0;1;1;2;0
htag_swissattitude;0;0;0;0;0;0;0;1;0;3;0
htag_superstition;0;4;0;0;0;0;0;0;0;0;0
htag_sun;0;0;0;1;0;0;0;1;0;1;0
htag_stress;0;0;0;0;1;0;0;1;0;1;0
htag_solitude;0;1;1;1;0;0;0;0;1;0;0
htag_sms;0;2;0;0;0;0;0;2;0;0;0
htag_skinautique;0;0;0;0;0;0;0;2;0;1;0
htag_sida;0;0;0;0;2;0;0;0;0;1;1
htag_running;0;0;0;1;0;0;0;1;1;0;1
htag_rts;1;0;0;0;0;0;0;0;0;1;1
htag_raclette;0;1;0;0;0;0;0;0;1;2;0
htag_premieraout;0;0;0;0;0;0;0;0;0;2;1
htag_peur;0;1;0;0;0;0;0;2;1;0;0
htag_nosmoking;0;0;0;0;0;0;1;2;1;0;0
htag_montreuxjazzfestival;1;0;0;0;0;0;0;1;0;0;2
htag_lundimatin;0;1;2;0;1;0;0;0;0;0;0
htag_jeunes;0;0;0;0;0;0;0;0;1;2;1
htag_internet;0;0;0;0;1;0;0;2;1;0;0
htag_hopsuisse;0;0;0;0;0;0;3;0;0;0;0
htag_hiv;0;0;0;0;2;0;0;0;0;1;1
htag_histoire;1;0;0;0;1;0;1;0;0;0;0
htag_green;0;0;0;0;0;0;0;1;2;0;0
htag_geneva;0;0;0;0;0;1;0;2;0;1;0
htag_foodie;0;1;0;0;0;0;0;1;1;0;0
htag_fetenationale;0;0;0;0;0;0;0;0;0;2;1
htag_environnement;0;0;0;0;0;0;0;1;1;1;0
htag_cuisine;1;1;0;0;0;0;0;1;1;0;0
htag_courseapied;0;0;0;0;0;0;0;3;0;0;1
htag_course;0;0;0;0;0;0;0;2;0;0;2
htag_chorale;0;0;2;0;0;0;0;0;2;0;0
htag_backtoschool;0;0;0;0;0;0;0;2;0;2;0
htag_alcool;0;0;0;0;2;0;0;1;0;0;0
htag_acteur;0;0;0;0;0;0;0;0;0;0;4
hors;0;0;0;2;0;0;0;0;1;0;0
envers;0;0;1;0;0;0;1;2;0;0;0
eh;0;1;0;0;1;0;0;1;1;0;0
e;1;0;0;1;2;0;0;0;0;0;0
cinq;0;1;0;0;0;0;1;0;0;0;1
certain;0;0;0;0;0;0;0;0;2;0;1
celle;0;0;0;0;0;0;0;0;1;1;1
au_dessus;0;1;0;0;0;0;0;0;1;1;0
88;0;0;1;0;0;0;0;0;1;0;1
84;0;0;0;0;0;1;0;0;3;0;0
2009;0;0;0;0;1;0;0;0;1;1;0
