"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"mass";"chi.distance";"inertie"
"plateau";-0,226794325650988;-1,09252675442933;0,00275445603017698;-2,20054606007045;0,340245239499726;-0,464732337877238;-0,399317759405537;-0,321270107457399;-0,148086840018892;0,335499333266824;-0,0868672040074372;-0,418461723802756;0,00105501710951584;-0,842857434722901;0,130321393832691;-0,17800268453524;-0,152947465376422;-0,123053501827644;-0,0567205096768334;0,128503607590684;0,0140333141928978;0,213235251365549;1,21898300730328e-06;0,690167931210273;0,0157489604754042;0,0264421758873703;0,0176535270573022;0,0110684068979764;0,00213859536946465;0,00951061856075454;5,95903805291261e-05;0,00138285279555036;8,78989076627021e-09;0,00561012730704844;0,000134120728903747;0,000250217440183135;0,000184734938837587;0,000119578314347558;2,54064930423447e-05;0,000130405261036653;0,00115854201942786;1,34653561983784;0,00210061993417672
"piste";-0,493662589036148;0,299353654722664;-0,893287672386902;0,0528359776732457;0,780871172469291;0,89003857120015;2,60832531706104;-1,1369843533401;-0,995006123951274;1,74567549020839;-0,128890934178357;0,0781585906322024;-0,23322950764561;0,013795006289271;0,203878554153809;0,232381196073088;0,681010662390784;-0,296856554867377;-0,25978729536638;0,455780425137188;0,0406190451978291;0,00977996650109907;0,0783216886002599;0,000243067415186207;0,0506757232667443;0,0592491952696296;0,460141228151119;0,0846889704046939;0,0589821494327384;0,157298965760699;0,000238902973884021;8,78476710234359e-05;0,000782246815972062;2,73665857798458e-06;0,000597750438279051;0,000776566726714557;0,00666936730735563;0,00126727275796651;0,000970538192113529;0,00298736405741532;0,000980304785669726;1,72278526090759;0,00290953387462836
"oublier";-0,448471804410179;-0,429065764998905;-0,274241963441388;1,11614250179565;-0,88979208939818;-0,471297707757993;-0,126861844726126;0,257971893361966;-0,114841530211404;1,71166120167759;-0,187096053664188;-0,179000130229545;-0,114409843839533;0,465638765601963;-0,371208595213602;-0,196618695657954;-0,0529249559847658;0,107622202175632;-0,0479102518553396;0,714080691126523;0,0818945397028522;0,049083027890734;0,0180336053369075;0,264985383833818;0,160743580211358;0,0405854939707754;0,0026591636117475;0,0106506972492817;0,00191947477806403;0,369445033414463;0,000161317407910017;0,000147658575550027;6,0322421407155e-05;0,000999194970041164;0,000635020912681598;0,00017815647126294;1,29084171487249e-05;5,33771927531254e-05;1,05781297167517e-05;0,0023498847361158;0,000802067551911594;1,10223312129175;0,000974446188668833
"lausannois";-0,544322879548908;0,592654514397569;-1,44845308113517;0,648038359938242;-0,959901002424195;-0,201647046679238;-1,33188527031452;-1,8450896724057;0,814210984270159;-1,50856613068006;-0,155555405264273;0,169367514452479;-0,413935762224416;0,185194989030276;-0,27431841477878;-0,05762625317629;-0,380623267500691;-0,527285702151355;0,232683439163404;-0,431114738407405;0,054280090129648;0,0421336938666249;0,226342614744145;0,040190811851614;0,0841690004424012;0,00334277107539621;0,13187405774479;0,245138168185378;0,0434111314827609;0,129117660477243;0,000132023615185997;0,00015650983577035;0,000934861566816666;0,000187128471594085;0,000410573894686291;1,81184972081181e-05;0,000790445759415726;0,00151695744551206;0,000295401268561706;0,00101406816265708;0,00044559308439533;1,64324415291038;0,00120321332593982
"jeunesse";-0,565575658650153;0,322695198839928;-0,644213381722679;0,839764453982211;2,9893744135585;-0,799687620760796;-1,62823704990495;1,28775144540553;-1,14505343034409;-1,29840783319332;-0,131755472081568;0,0751744839286124;-0,150074772370355;0,195629992874547;0,696399201526802;-0,186293767031263;-0,379311128210394;0,299992223884019;-0,266749555017407;-0,302474716512884;0,0378012610363913;0,00805765811270425;0,0288811468807738;0,0435349262043814;0,526571551360863;0,0339126038965992;0,127133056967667;0,0770260379701537;0,0553829624634801;0,0616987951069858;0,000114027564622602;3,71204674643404e-05;0,000147940782885864;0,000251387340940038;0,00318558395310159;0,000227965525638735;0,000945069384433887;0,000591142958789428;0,000467390556400596;0,000600967080045552;0,000356474467516264;2,04598927210018;0,00149222782338438
"haut";-0,58005453526183;0,607893723266299;-0,0933571638929964;0,389405826377073;0,92689222217627;3,91474007508742;-0,859919855374333;3,26697793033897;-0,869129066561272;-1,80746889579833;-0,101770836167931;0,10665523456363;-0,0163795575313761;0,0683214321239124;0,162623668558768;0,686842954588602;-0,150873335865478;0,573192787058708;-0,152489096222422;-0,317121252728229;0,024478789200616;0,0176038053427075;0,000373402878826335;0,00576308650747774;0,0311661138399171;0,500326683395873;0,0218306460829125;0,305206149265906;0,0196435799150253;0,0736077435707391;0,000389806829196296;0,000428121568864212;1,00973425409384e-05;0,000175677717584292;0,00099533726850559;0,017754876403301;0,000856697981434024;0,0123652867271353;0,000875145650694383;0,00378489167815879;0,00115854201942786;2,60759204105418;0,00787754846122437
"fêter";-0,446371013284953;-0,876993515392188;0,00573634844393645;1,00212681971404;0,78786407706795;1,63455144922478;3,50849073075224;-1,87653201442152;0,742343552273114;-1,13872284812646;-0,093188738001537;-0,183089664208902;0,00119757568551224;0,209213705342084;0,164482139013445;0,341244799098551;0,732466521700801;-0,391763006644407;0,154978833170217;-0,237730815828489;0,0205121866788982;0,0518455774907816;1,99489996558085e-06;0,0540086511821697;0,0318635740519922;0,123427719398267;0,514231900760585;0,142488740285116;0,0202782131339794;0,0413414421182456;0,000159809618885065;0,000616884291449919;2,63925890056385e-08;0,000805482886116357;0,000497867234240013;0,00214293075140053;0,00987305631137772;0,00282437854115855;0,0004419985336791;0,00104003275319554;0,000802067551911594;2,19207692497876;0,00385409599903923
"face";-0,42611046691345;-0,798190096956548;1,02322803309972;0,978533309090065;-1,31373076336648;-0,15047017907457;-0,169855610240919;-0,297460644937959;-0,285997015292195;0,769498729592669;-0,184000430991682;-0,344669594523544;0,441844107836385;0,422544303866771;-0,567287230509554;-0,0649751178413084;-0,0733460168605346;-0,128447647081068;-0,123497492228435;0,332280262717324;0,0638133683074363;0,14661516560843;0,216691665504399;0,175799024441397;0,302448825254958;0,00357078468077247;0,00411457907050864;0,0122229178830653;0,0102751950867176;0,0644484741623157;0,000145631509679956;0,000511003197390208;0,000839761203947066;0,000768001687281772;0,00138427917899825;1,8159831843561e-05;2,31403934562726e-05;7,09692110847658e-05;6,56045481511805e-05;0,0004749268918637;0,000802067551911594;1,18640277566293;0,00112895142277037
"dernier";-0,060005279624178;0,474660692330877;0,0227380534784705;0,308038872502829;2,46794643556444;-2,27000642592377;-0,9046744864509;-0,0752610119860882;-0,476523365608876;-0,710619607629255;-0,016563565800541;0,131023030966511;0,00627650178993771;0,0850295534956432;0,681239941446939;-0,626601543046376;-0,249721949105997;-0,0207746840287131;-0,13153719424678;-0,196155983337492;0,000588126586038282;0,0240966894854832;4,97311537441501e-05;0,00809656680554552;0,496061179080505;0,377695299751881;0,0542469000829554;0,000363647487106769;0,0132574529773899;0,0255444065893503;3,52971833263824e-06;0,000220865386443659;5,06836274475325e-07;9,30191085198252e-05;0,00597080079288543;0,00505144112922975;0,000802316655448462;5,55266189973008e-06;0,000222602236670824;0,000495034532948821;0,000980304785669727;1,74028286529317;0,00296893583134865
"conseil";-0,433616778833424;-1,53940522261705;0,809600449432962;1,25278320745728;0,294659953343261;2,15457113972656;-0,314382190451299;0,852853317151445;-0,403292039506872;-0,286518460012041;-0,133293503441943;-0,473212120369256;0,248870628538447;0,385104707489568;0,0905782696205371;0,662313705668153;-0,0966408719186206;0,262166530711832;-0,123971699159658;-0,0880755800975737;0,0343011019058099;0,283074523931177;0,0704153720994784;0,149570425787256;0,00789787113708169;0,380025827429501;0,00731661396138801;0,0521546696791507;0,0106055946334281;0,00463799943573039;0,000234589533232532;0,00295666679902765;0,00081778276696451;0,00195816065488077;0,000108327496075175;0,00579186125532453;0,000123313988363015;0,000907496918997159;0,000202925101846054;0,000102423989928474;0,00124766063630692;1,64671267858684;0,00338323474213181
"commencer";-0,434269311229927;-0,64042503930242;-0,113433119349074;0,926141199176349;0,943043582756427;-1,39871444754289;-0,499480904826762;-0,0667110475443485;0,457373881443049;-0,714181478852003;-0,188843990567246;-0,278491749137258;-0,0493269092851654;0,402736724328643;0,410086802915408;-0,608237356653119;-0,217201549454376;-0,029009603274789;0,198891118297801;-0,310565073257554;0,0733847962681128;0,104501706071818;0,00294847633757356;0,174357322254946;0,172553288057963;0,341618559906618;0,0393934438226109;0,000680662669972388;0,0290958027697369;0,061465941840647;0,000184875517461658;0,000402066352430316;1,26136528132852e-05;0,0008408441965003;0,000871815630403606;0,00191787034697598;0,000244567589087619;4,36271299430599e-06;0,000205070808456384;0,000500009538551607;0,000980304785669726;1,12751383548591;0,00124624917042452
"automne";3,80906913374792;0,628025149463122;-0,146262760445531;0,517352688415921;0,0708907244226862;0,357812353595092;0,297528521665219;-0,550799719140545;-0,39276162179677;-0,136909690083906;0,95554461278642;0,157546641237619;-0,0366915348311047;0,129783303208253;0,0177836756015958;0,0897609507364871;0,0746381244458461;-0,138173838769673;-0,0985283381947664;-0,0343452198435715;0,954806883924818;0,016995379351388;0,000829039925670544;0,00920130064346393;0,000164903000558034;0,00378080270984145;0,00236392338259868;0,00784718426840464;0,00362857188249648;0,000382010910760119;0,0181023177363332;0,000492096803940333;2,6690948338299e-05;0,000333941115672092;6,27011205137022e-06;0,000159737592495645;0,000110446938495684;0,000378515696326018;0,000192466240245076;2,33864793997145e-05;0,00124766063630692;2,74174380334027;0,00937886348490925
"art";-0,457697892816991;-0,533716325487374;0,706356100118029;0,405317798884625;0,850180884743474;0,534211955857961;0,131311795070717;-0,264502893482003;0,21689743804849;0,0207434414420629;-0,301768764188852;-0,351889135819418;0,465713761752239;0,267233590524886;0,560540126909884;0,352215914174254;0,0865763175749518;-0,174391694921687;0,143004529544103;0,0136765381428095;0,159238463049569;0,141778405014739;0,223340577546536;0,0652348204628073;0,273958463333844;0,0973448277579398;0,00531858352760661;0,0209025660781727;0,0127819997861562;0,000101293442629186;0,00020536146261298;0,000279242872917671;0,000489112230809505;0,000161046938688125;0,000708571687426714;0,000279761745976068;1,69031871287438e-05;6,85838683953188e-05;4,61179471483812e-05;4,21815701939508e-07;0,000980304785669727;0,806716074412862;0,000637973359939139
"appeler";-0,0610047790742123;0,0207693717911624;-0,705972022004621;-0,524778962249739;-0,306870658433414;0,306052118200689;0,780375764321092;0,141039931995056;-0,644196886384105;-0,0311332122142516;-0,0430228463677166;0,0146473359183573;-0,497877810616483;-0,370093704337733;-0,216416638055192;0,215839372942316;0,550350105794712;0,0994666224191199;-0,454311680069347;-0,0219563028725641;0,00398488988081965;0,000302436559510459;0,314263303061404;0,154042092411556;0,0502772176207849;0,0450064656586435;0,264602845439974;0,00837184899362053;0,158827485454137;0,000321414919547004;4,97493503684179e-06;5,76642194901787e-07;0,00066624609551728;0,000368139594358675;0,000125883968907437;0,000125213304146416;0,000814080296149713;2,65915636982044e-05;0,000554749525568544;1,29570925422551e-06;0,00133677925318599;0,679706593286777;0,00061759342254369
"animal";-0,419522282871762;0,685723095955043;-0,390279951888766;0,113555733122093;0,230114294588652;-1,69592426916446;1,43917603538706;1,91592456292236;0,23477367114379;-0,264622138231254;-0,13534611882492;0,22122772356884;-0,125911969161045;0,0366353072909161;0,0742393859165485;-0,547138440611894;0,464306423396861;0,618114851439576;0,0757425922029107;-0,0853722932655274;0,04168576125262;0,0729246217624626;0,0212451714076342;0,00159548883903645;0,0062536959688934;0,305693428949624;0,199069105075313;0,341729979212179;0,00466633874734454;0,00513640878489089;0,000188217391490172;0,000502860170387134;0,000162892905280774;1,37901126725561e-05;5,66287374466084e-05;0,00307583187959114;0,00221501933250059;0,00392560406110959;5,89452027402185e-05;7,48862411999797e-05;0,00106942340254879;1,44519666633929;0,00223359066507248
"événement";-0,213715612040097;-1,13088543145296;0,0117958097329149;-2,33378500572966;0,0701436529068786;-0,270836045188923;-0,334291558950797;-0,323448436558383;-0,105575885551483;0,497995217847326;-0,0789643006395582;-0,417843022068944;0,00435835200407429;-0,862294050777883;0,0259168922813949;-0,100069333691516;-0,123515071782892;-0,11950872162301;-0,0390085024083816;0,184000802392389;0,0116189246705073;0,213024530887657;2,08439028088267e-05;0,723790866114349;0,000624082629471587;0,00837340097015338;0,0115356644816594;0,0104604929295279;0,00101349757658911;0,0195376958372759;4,47747964643443e-05;0,00125371361285074;1,36400712931685e-07;0,00533928143504629;4,82322898799815e-06;7,19074767943447e-05;0,000109549889514597;0,000102558399628615;1,09267394804187e-05;0,00024311483887237;0,000980304785669726;1,39450176091351;0,00190633515489704
"soirée";0,0523407714051719;-2,10220807306732;1,24660882095862;1,57761416640825;-0,761856767304116;0,145154726666991;-0,233328336833695;-0,507894434466172;-0,292952332310938;1,48255780918231;0,0153264726042071;-0,615570492662353;0,365033136303705;0,461958424614961;-0,223087596130892;0,0425043399611222;-0,0683234172187512;-0,148722113310425;-0,0857825701640024;0,43412393506185;0,000438648042379084;0,463325621510899;0,146529960369389;0,208178330586203;0,0463398383633008;0,00151388834315215;0,00353727874592428;0,0162342213941202;0,00491167573852976;0,108990536906104;2,92974567466906e-06;0,00472608015236012;0,00166191984938081;0,00266165203605952;0,000620720863260398;2,25326384533666e-05;5,82216694799877e-05;0,000275864992312677;9,17790596272187e-05;0,00235056874528201;0,00106942340254879;1,75771236366906;0,00330404001788977
"sembler";-0,48720540446453;0,200648814890037;-0,746083268123437;0,212693599278678;1,51141116904604;-0,651049613583267;-0,128638166468385;0,266851603619685;-0,782952091205958;-0,0581506044100188;-0,235173181908205;0,0968528259567694;-0,360133066105664;0,102666821951309;0,729555482223794;-0,31426049014124;-0,0620934140836487;0,128808794289796;-0,37792958141127;-0,0280691932882388;0,107931056550895;0,0119865552745406;0,149048262785784;0,010745559779067;0,517916069973186;0,0864860232162682;0,00305323528700866;0,0127265435309004;0,0996305255417946;0,000476168060555807;0,000232694070718644;3,94670186333251e-05;0,000545677094083525;4,43475838976299e-05;0,00223937268880567;0,000415517475520554;1,62218658404624e-05;6,98072865072963e-05;0,000600940535456876;3,31489356793115e-06;0,000980304785669726;1,04304889955842;0,0010665235786089
"santé";-0,49599707649944;-0,0155455823507938;-0,583585897106317;0,946266867198842;0,932536734246596;-0,54125740528231;1,38531071892227;-0,494025706211634;-0,875209269125397;0,323416698419607;-0,208141963802311;-0,00652360304577005;-0,244898045626242;0,397094767997187;0,391333006544646;-0,22713516791894;0,58133667953827;-0,207314691016791;-0,367275906744083;0,135719724823001;0,092471355049795;5,94787647033959e-05;0,0753856438290237;0,175822408669231;0,162986931387659;0,0494142506424712;0,292712813396769;0,0360575888987995;0,102913563323611;0,0121759660379368;0,00019731912477176;1,93831759703041e-07;0,000273162150763075;0,000718188116533713;0,00069749780291184;0,000234973372155463;0,00153923643985817;0,000195753728329127;0,000614376738514135;8,38949511941676e-05;0,000802067551911594;1,14720568924119;0,0010555857803089
"rendre";0,322704797184066;-0,321465256870918;-0,23111575589365;-0,50150687227067;2,04265515489384;-1,73747926566366;-0,796918359477069;-0,184270890717737;-0,418016461668533;-0,571392692405441;0,108329620346428;-0,107913515805376;-0,0775838546885814;-0,168352158220995;0,685704270154086;-0,583258974925544;-0,267519615706263;-0,0618583789473836;-0,140325043154782;-0,191812312606243;0,0247688210066453;0,0160939088356279;0,00748141390790321;0,0312497277648729;0,494830543267537;0,322202774533174;0,061294359700129;0,00317436280139822;0,0148552878549329;0,0240488003277795;6,4964682548727e-05;6,44665697910699e-05;3,33215799265709e-05;0,000156899028655465;0,00260289462371452;0,00188324029857214;0,000396181454567451;2,11826332912716e-05;0,000109006713802795;0,000203674116615308;0,000623830318153462;1,44217691791603;0,0012974886229381
"quotidien";-0,461151331860002;0,711195260473333;-0,354788942357659;0,0229694110340421;-0,281847974619795;0,261511307649208;0,347729360951572;2,55604964450238;0,30292987465143;1,70425652426568;-0,141353419665103;0,21799759682368;-0,10875091709991;0,00704064929024401;-0,0863928439228407;0,0801591908413495;0,106586994100643;0,783487617019114;0,0928549279647319;0,522393563778431;0,050181036034822;0,0781500673963152;0,0174913336468349;6,50354840714278e-05;0,00934661649964977;0,00724151036323361;0,0115780059961371;0,605954280071464;0,00773992423623387;0,21225219027124;0,000246376184064815;0,000585989045607034;0,000145831701011538;6,11239636597455e-07;9,20325862547587e-05;7,92305616584245e-05;0,000140085929068822;0,00756920659540949;0,000106315356602112;0,00336497405815236;0,00115854201942786;1,44790291274631;0,00242879395611892
"projection";0,543395344496079;-1,35421618098671;0,382622764341733;-2,66441410754862;0,174980697246335;0,398376691212401;-0,302808055980198;0,137787857125032;-0,179166826803609;-0,291938666599705;0,173652061505669;-0,432764899321609;0,122274201426139;-0,851462948968906;0,0559183274356241;0,127308660969473;-0,0967679309255935;0,044032665503234;-0,0572560827821013;-0,0932944159381199;0,0540817749633797;0,219934858371933;0,0157903153579151;0,679235738156818;0,00279621971594614;0,0130437502085621;0,00681478747567692;0,00136675163298373;0,00210152288853495;0,00483428122824946;0,000368407361721787;0,00228808666855424;0,00018265774147537;0,00885727078790279;3,82011783017012e-05;0,000198008718778966;0,000114401395840932;2,36874529895299e-05;4,00508444502488e-05;0,00010633585159827;0,00124766063630692;1,64344899902514;0,00336983732051993
"moment";-0,292410161957555;-2,10398233587081;0,990019017472118;0,318487411805026;0,0229334988726161;0,621166469297166;1,39336731304389;-1,01642298080902;0,150527050174662;-0,445132382738611;-0,0965329747776202;-0,694584868054816;0,326833651071513;0,105141822311999;0,00757100523939445;0,20506485380652;0,459990483181466;-0,335550356092183;0,0496932932856466;-0,146950956792827;0,0169280495656769;0,573858922358918;0,114271823327744;0,0104907010603584;5,19199820997975e-05;0,0342794251964777;0,155973778129392;0,0803932433360919;0,00160343334744766;0,0121487036957948;8,38196890630496e-05;0,00433955604368777;0,000960833633768918;9,9436462548873e-05;5,15586763741478e-07;0,000378248427802351;0,00190323475266471;0,00101276824125154;2,22121309310344e-05;0,000194240372496933;0,000980304785669727;1,58071941172614;0,0024494619414211
"mois";-0,427353667810063;-1,6856528038533;1,86339131684688;1,87597796134786;0,13415960829777;-0,14900586239228;-0,446583842917997;0,333568345946548;-0,601022551962805;-0,329076932768491;-0,129823367887222;-0,512074987459885;0,566069170962128;0,569892796924881;0,0407555930732947;-0,0452656531294902;-0,135665194658865;0,101332852279619;-0,182581261725974;-0,0999684311238671;0,0293025328299569;0,298514550500417;0,328071502874645;0,294973990291002;0,0014399444923096;0,00159857318400528;0,0129847818979147;0,00701695274697872;0,0207162735216984;0,00538089766107254;0,000162758361456835;0,00253223899397425;0,00309440085527169;0,0031363455230932;1,60402820591845e-05;1,97867810598584e-05;0,00017773561069014;9,91603613024828e-05;0,000321921493599397;9,65080007845271e-05;0,00089118616879066;1,75590348727013;0,00274770257250459
"minute";-0,322081474921917;-1,74374449837744;1,63246620526365;0,170616041364513;-0,0845120355712058;-0,235349045109019;-0,212431471473851;-0,40047044219316;-0,193087500743103;0,718515703146907;-0,124803850413898;-0,675686261025459;0,63256686258302;0,0661122745722349;-0,0327476997804976;-0,0911957666238351;-0,0823154004602535;-0,15517891295915;-0,0748197752304066;0,278418764560499;0,0261813217043241;0,502486890323956;0,396076026848378;0,00383793633468746;0,00089881248653586;0,00627307497939832;0,0046216403435821;0,0159092464073812;0,0033633201345403;0,0403517304372166;0,000101693364349581;0,00298075872309396;0,00261245923042572;2,85365091595999e-05;7,00161533912096e-06;5,42982713992512e-05;4,42383415736565e-05;0,000157217924050819;3,65484905423221e-05;0,000506096869472921;0,000980304785669727;1,40002486511202;0,00192146563160602
"manquer";-0,507967350985408;0,710574488926626;-0,489096990129719;-0,140954898172421;-1,20852474931961;0,315582332480587;-0,675490817659684;-1,00648568931809;0,55743251512931;0,936845383615512;-0,22190938530718;0,310419848336278;-0,213665725217832;-0,0615772150489584;-0,527953191735214;0,137864532589979;-0,295093280772313;-0,439690897857465;0,243518616979252;0,409268002761776;0,104085164654765;0,133363018899704;0,0568247192433953;0,00418673572629031;0,293765120925392;0,0180276086272922;0,0746886295458507;0,16061312886311;0,0448024372471229;0,10964343626708;0,000229953506520927;0,000449974248563707;0,000213185870915204;1,77063392913267e-05;0,00130160597960789;8,87551988003635e-05;0,00040663741622186;0,000902783569024257;0,000276919177366891;0,000782175628555116;0,00089118616879066;1,10740675645623;0,0010929059123473
"long";0,458795527053701;0,549652913498813;-0,824355263658869;0,627819963498739;0,942000987330385;-0,930876961861665;-1,01651708128755;-0,636177842962772;-0,500207214994037;1,14415274425277;0,182246184165765;0,218337233460057;-0,327456551644208;0,249387332578206;0,374188664226561;-0,369769895789005;-0,403788503331011;-0,252707311850496;-0,198696043987755;0,454488894174525;0,0721129586945109;0,0677721078330816;0,137098870941108;0,0705412540386501;0,15158267891274;0,133215589602858;0,143649024816296;0,0544980097011852;0,0306390064306646;0,138890499028908;9,37943746744868e-05;0,000134621836430681;0,000302807949702381;0,000175634037326244;0,000395404090603075;0,000386120630124233;0,000460434442807843;0,000180341434754819;0,000111490623800058;0,000583319446654105;0,00044559308439533;1,20165086721971;0,000643420731971255
"froid";-0,497969373099009;-0,00311341175442055;-0,806515393044048;0,458620942193182;1,55950559701404;1,14039242971552;1,18909603449838;-1,73344594851239;4,06097335528435;-1,86411295955632;-0,0921115130069967;-0,000575901014812864;-0,149184582687075;0,0848330663775765;0,288468383486873;0,210943238274086;0,219952151206874;-0,320642870142092;0,751175514486849;-0,344812902954463;0,0220170058687068;5,63540423764227e-07;0,0340101382414587;0,00975570649854663;0,107671004781563;0,0518151985409485;0,0509430813602642;0,104862981147105;0,523375131092833;0,0955491889281509;0,000220990550347224;8,63856407857059e-09;0,000579687264251844;0,00018744601071042;0,00216741619028438;0,00115898306189507;0,00126009213016644;0,00267786726353623;0,0146970007952317;0,00309679808037237;0,00089118616879066;2,36042002333151;0,0049653174285218
"fille";-0,455599021959373;0,608450129575998;-1,36959595542179;0,276591111414686;-1,4548839482709;-1,19692575645949;-0,404022625500625;0,137517433199214;-0,530000596627803;-0,712124947321124;-0,171593821928881;0,229162658730156;-0,515835621153108;0,104173458746878;-0,547957930359751;-0,450802252016943;-0,152168426870713;0,0517936624249535;-0,199615942125666;-0,26821006084739;0,0572765457095845;0,0668898448016782;0,304807932490373;0,0110277182111726;0,29123251099828;0,177394928657521;0,018277676292145;0,00205104583799983;0,0277053588255124;0,0433364381757351;0,000184983930853166;0,000329927421959762;0,00167168084939641;6,81780972405411e-05;0,00188636244803167;0,00127674116966058;0,000145472134316388;1,68532612366993e-05;0,000250334758422447;0,000451940059350426;0,00089118616879066;1,33893705329529;0,00159767617207653
"corps";-0,507680332597432;0,0801077367968175;-0,588692245068907;0,121177629544886;2,04052811756289;1,72235435366588;1,92602969673737;0,0764711767251802;-1,90273359037611;-1,34217618900782;-0,123520164597078;0,0194904553107605;-0,143230608591636;0,0294828847717779;0,49646667944924;0,419054037746231;0,468608866415369;0,018605669216492;-0,462940853086013;-0,32655553729316;0,0355964746514522;0,000580328895659049;0,0281859724889344;0,001059422482681;0,28673676135103;0,183851360421143;0,20789815015496;0,000317446436318245;0,178723677123547;0,0770504059942748;0,000183754973785751;4,57517119309023e-06;0,000247078555853682;1,04689549253133e-05;0,0029685446919631;0,00211496623801217;0,00264474851989253;4,16921192031636e-06;0,00258115684231036;0,00128433253531027;0,000712948935032528;1,89257296055883;0,00255366360291483
"comédien";-0,09342185202103;-2,04317686544447;0,696397196011502;-2,97163604948121;-0,0589463142562822;-0,0942398056393164;-0,0797343463087902;-0,260314762490488;-0,0206716122811199;-0,124034512819605;-0,0253314591383549;-0,554010118187207;0,188829023758373;-0,805763057925147;-0,0159833713273369;-0,0255532483473082;-0,0216200738023251;-0,0705846932648473;-0,00560513509949715;-0,033632122734286;0,00113631154861668;0,355886374385273;0,0371830136802347;0,600606020152604;0,000225572256242205;0,000518877407841936;0,000335884302656171;0,00346774113379271;1,98860710631475e-05;0,000620319061675612;1,01113404915346e-05;0,00483641673160477;0,000561857027890997;0,0102306452666867;4,02554884031771e-06;1,02891749906577e-05;7,36550733060967e-06;7,8507181393479e-05;4,95063025212753e-07;1,78236596395293e-05;0,00115854201942786;1,94924104901047;0,00440192751741527
"coeur";-0,0988876026314205;0,42241970815759;-0,51129730899652;0,57570008444134;1,56822057234033;3,35642015061147;-0,971742451974786;2,00739103643803;-1,56487388781877;0,306789730393665;-0,0210719928244191;0,0900135590541828;-0,1089525171975;0,122676126486565;0,334172654287423;0,715220709647862;-0,207068929070082;0,427755637613011;-0,333459508146276;0,0653739278274977;0,00101790357706582;0,0121621470144656;0,0160250739207241;0,018022436317208;0,127646565942625;0,526224551270046;0,0398862908917159;0,164867671573219;0,0911132298000473;0,00303412969288226;8,71469383672554e-06;0,000159021842830357;0,000232978289089281;0,000295366355249769;0,00219170819313023;0,0100397078936197;0,000841532299233553;0,00359114051614986;0,00218236367950899;8,38783875546006e-05;0,00089118616879066;2,17998906043815;0,00423523064221548
"chat";0,0821593429798614;0,435459210223306;-0,884698540167382;0,309612372047467;0,259150333334657;-1,91826711276433;0,265552567955069;1,51451639737504;0,108148662442467;-0,345062199252455;0,030373449074208;0,160984711730891;-0,32706378947537;0,114460452993563;0,0958051655066618;-0,709163271602073;0,0981720046286823;0,559900858493954;0,0399814284292067;-0,127565883030462;0,00204681748317796;0,0376494923111604;0,139760970425962;0,0151844751560677;0,0101540814867822;0,500701494905688;0,00867689955631644;0,273376866616432;0,00126767322669371;0,0111812288317181;6,01564712492871e-06;0,000168990931083064;0,000697523845445412;8,54289465509842e-05;5,98510785736241e-05;0,00327934116024704;6,28448144973993e-05;0,0020441671133748;1,04234321255634e-05;0,000106111684656395;0,00089118616879066;1,27727139151022;0,00145390090684472
"changer";-0,257173445094991;-0,433079376795432;-0,350658002281873;-0,530799843472375;-1,31305278624805;-0,949162657053277;1,36959003574075;2,56575736874435;0,845814911330524;1,0111130601932;-0,0700454873451645;-0,117956408740301;-0,0955075694235975;-0,144572211586723;-0,357631878706214;-0,25852031829558;0,373030743827798;0,698826915184663;0,230371831920945;0,275393546313202;0,0118241495095379;0,0219559197019167;0,0129453935870804;0,0263134145973263;0,153692946342489;0,0722760611734648;0,136080908119167;0,462591273739987;0,0457159924089693;0,0566039408200609;6,48355752145344e-05;0,000183863756586821;0,000120539290634298;0,000276199377250983;0,00169015095037978;0,000883166138934926;0,0018388330385887;0,00645345509561762;0,00070131285148558;0,00100221422559716;0,000980304785669726;1,66343928056508;0,00271253298648922
