"";"X.rts_a";"X.rts_i"
"statut";-0,4886;0,4886
"bosser";-0,4886;0,4886
"notamment";-0,9368;0,9368
"protéger";-4,2915;4,2915
"orienter";-0,4911;0,4911
"époux";2,2153;-2,2153
"volonté";-1,4752;1,4752
"semaine";-1,2545;1,2545
"ravir";-0,7859;0,7859
"divin";2,6993;-2,6993
"article";-28,8382;28,8382
"compter";-0,3672;0,3672
"matin";-0,244;0,244
"élève";1,4494;-1,4494
"parfait";-0,3992;0,3992
"planète";-0,2898;0,2898
"télé";0,6646;-0,6646
"programme";-0,5177;0,5177
"militant";-1,9099;1,9099
"littéralement";-1,8497;1,8497
"évidement";0,2473;-0,2473
"emji_visage_souriant_avec_auréole";0,321;-0,321
"convaincre";0,7723;-0,7723
"ligne";-0,5707;0,5707
"poste";-0,3368;0,3368
"envie";-0,8545;0,8545
"idéal";0,4388;-0,4388
"décrire";0,3805;-0,3805
"wow";-0,4627;0,4627
"photo";-2,2782;2,2782
"via";0,6939;-0,6939
"amener";-1,2549;1,2549
"linguistique";-0,2179;0,2179
"naïf";0,3269;-0,3269
"tels";0,2862;-0,2862
"soi_même";-0,4217;0,4217
"noter";1,2328;-1,2328
"citer";-0,5756;0,5756
"prof";1,2239;-1,2239
"exceptionnel";2,394;-2,394
"honnêtement";-0,6553;0,6553
"sain";-0,7825;0,7825
"envoyer";1,2982;-1,2982
"copain";1,2328;-1,2328
"école";0,5712;-0,5712
"circonstance";0,3667;-0,3667
"my";-0,3623;0,3623
"bad";1,6634;-1,6634
"manipuler";0,3173;-0,3173
"refléter";-1,7485;1,7485
"maîtrise";-0,7065;0,7065
"observer";0,4192;-0,4192
"environnement";0,3173;-0,3173
"passage";0,321;-0,321
"local";-0,4217;0,4217
"juge";0,7223;-0,7223
"dénoncer";-2,6776;2,6776
"in";-0,5332;0,5332
"vol";-0,4217;0,4217
"i";-0,7859;0,7859
"hélas";1,2246;-1,2246
"gosse";1,0431;-1,0431
"facilement";-0,3163;0,3163
"occuper";-2,3436;2,3436
"politicien";-1,3419;1,3419
"maternel";0,3667;-0,3667
"ex";-2,0575;2,0575
"ministre";-1,9099;1,9099
"sécurité";-1,2545;1,2545
"justice";-10,4658;10,4658
"ficher";-0,4886;0,4886
"tolérant";-0,457;0,457
"2000";0,5348;-0,5348
"tas";-0,457;0,457
"document";-0,653;0,653
"2024";3,1741;-3,1741
"carte";-0,7825;0,7825
"spécial";-0,4168;0,4168
"acteur";-0,4454;0,4454
"destruction";-0,4217;0,4217
"sage";2,5377;-2,5377
"puer";0,3269;-0,3269
"froid";0,4388;-0,4388
"incapable";-0,6326;0,6326
"fiable";-0,244;0,244
"70";1,6634;-1,6634
"degré";0,447;-0,447
"artificiel";0,3878;-0,3878
"fête";0,3667;-0,3667
"enseignant";1,4408;-1,4408
"cracher";-1,1432;1,1432
"profession";-0,3623;0,3623
"privilège";-4,1164;4,1164
"7";-1,8866;1,8866
"étude";-4,856;4,856
"énergie";-0,2179;0,2179
"wokisme";-2,3542;2,3542
"supprimer";0,4975;-0,4975
"bio";0,2542;-0,2542
"familial";-0,653;0,653
"montage";-0,253;0,253
"000";-1,052;1,052
"monter";-2,8255;2,8255
"perte";-0,6877;0,6877
"influenceurs";-0,3174;0,3174
"abus";-0,457;0,457
"course";2,482;-2,482
"disparaître";1,2876;-1,2876
"liste";-1,4446;1,4446
"disney";0,7939;-0,7939
"final";-1,0325;1,0325
"phénomène";0,5934;-0,5934
"fumer";-0,201;0,201
"basique";-0,457;0,457
"14";2,8752;-2,8752
"navrer";-1,9724;1,9724
"masculinistes";-1,718;1,718
"emji_visage_avec_les_sourcils_relevés";-0,244;0,244
"disparition";-0,2767;0,2767
"morceau";-0,5332;0,5332
"parfaitement";0,8294;-0,8294
"combien";-0,3827;0,3827
"o";-0,201;0,201
"contenter";-0,4217;0,4217
"ajouter";-0,3481;0,3481
"couvrir";-1,3439;1,3439
"former";-0,4627;0,4627
"attaquer";-1,039;1,039
"féminin";0,4792;-0,4792
"nouvelle";-1,1451;1,1451
"lecture";0,2669;-0,2669
"vent";-0,244;0,244
"emji_signe_de_la_main";0,4704;-0,4704
"pardon";-1,5777;1,5777
"conséquence";-0,8203;0,8203
"argumentaire";0,4313;-0,4313
"impressionnant";0,3667;-0,3667
"cité";0,9953;-0,9953
"dark";-5,3619;5,3619
"drame";-1,0865;1,0865
"don";-0,9132;0,9132
"réduire";0,2473;-0,2473
"capacité";-1,8497;1,8497
"avaler";0,7731;-0,7731
"foule";-1,5777;1,5777
"contenu";-1,6478;1,6478
"intellectuellement";-1,5286;1,5286
"9";-1,1957;1,1957
"sincère";0,6027;-0,6027
"féministe";0,4969;-0,4969
"réclamer";-0,7859;0,7859
"crainte";-0,2767;0,2767
"unir";-0,3174;0,3174
"mener";-1,029;1,029
"lier";-0,4586;0,4586
"injuste";-1,3419;1,3419
"emji_biceps_contracté";-0,2767;0,2767
"avenir";1,8952;-1,8952
"endoctrinement";1,8997;-1,8997
"mélange";-0,4886;0,4886
"neurone";0,3173;-0,3173
"réveiller";-0,457;0,457
"impliquer";-1,2462;1,2462
"emji_applaudissements_peau_claire";-0,3992;0,3992
"évidence";0,6762;-0,6762
"dégrader";-1,9099;1,9099
"révéler";0,5731;-0,5731
"charité";0,4313;-0,4313
"scientifique";1,3673;-1,3673
"lune";-1,4101;1,4101
"ombre";-0,3623;0,3623
"écologie";-0,78;0,78
"réserver";0,2852;-0,2852
"priorité";-0,253;0,253
"match";0,3269;-0,3269
"japon";-0,201;0,201
"dès";-3,1559;3,1559
"inquiétant";0,2586;-0,2586
"aboutir";1,4833;-1,4833
"u";1,2532;-1,2532
"cercle";-0,2767;0,2767
"détail";-0,7963;0,7963
"trouble";-1,6516;1,6516
"solitude";-0,699;0,699
"composer";-0,2767;0,2767
"essentiel";-0,6421;0,6421
"enquête";-4,7367;4,7367
"honnêteté";-0,5332;0,5332
"silencieux";-1,3419;1,3419
"globalement";-0,5332;0,5332
"financer";-3,0967;3,0967
"modération";-0,2767;0,2767
"cancer";-0,244;0,244
"glorifier";0,7731;-0,7731
"danse";3,3268;-3,3268
"main";0,2542;-0,2542
"sauter";-1,3439;1,3439
"action";-2,5102;2,5102
"qqun";-0,3174;0,3174
"frustrer";0,4704;-0,4704
"quasiment";-0,3174;0,3174
"lettre";-0,3992;0,3992
"presse";-1,1524;1,1524
"gagner";-1,1495;1,1495
"argent";-2,6854;2,6854
"boy";2,6993;-2,6993
"rapprocher";0,7731;-0,7731
"emji_étincelles";0,6646;-0,6646
"mourir";-2,0749;2,0749
"x";0,4721;-0,4721
"occurrence";-1,5777;1,5777
"engendrer";0,2862;-0,2862
"université";-0,653;0,653
"dimanche";0,6646;-0,6646
"importance";-0,9317;0,9317
"fondamental";-0,4323;0,4323
"quelles";-3,1993;3,1993
"bénéficier";-0,2767;0,2767
"rejeter";0,4313;-0,4313
"impossible";0,3173;-0,3173
"dos";-0,4323;0,4323
"objectif";-1,0287;1,0287
"jesus";3,8441;-3,8441
"1er";0,3474;-0,3474
"google";-0,3623;0,3623
"poil";-0,253;0,253
"jeter";-1,3439;1,3439
"moin";-0,4217;0,4217
"oeillère";-0,7825;0,7825
"fuir";-1,8866;1,8866
"subjectif";-0,9102;0,9102
"analyser";-0,244;0,244
"malade";-1,5286;1,5286
"rare";0,5934;-0,5934
"faiblesse";-0,7825;0,7825
"malhonnête";-2,2995;2,2995
"naturellement";1,002;-1,002
"traverser";-0,201;0,201
"transformer";0,4388;-0,4388
"norme";-0,7859;0,7859
"célibat";-0,9132;0,9132
"personnalité";0,321;-0,321
"célibataire";-2,641;2,641
"double";0,2473;-0,2473
"masculinisme";-5,5347;5,5347
"dignité";-0,9317;0,9317
"mascu";0,4313;-0,4313
"bot";-2,2995;2,2995
"soumettre";1,4494;-1,4494
"provoquer";0,6027;-0,6027
"malaise";1,2246;-1,2246
"menace";-0,7825;0,7825
"rapidement";-1,052;1,052
"enft";-0,4217;0,4217
"soumission";0,4039;-0,4039
"crise";-0,457;0,457
"islam";2,7624;-2,7624
"cave";1,2532;-1,2532
"retour";-0,4725;0,4725
"émotion";-1,1524;1,1524
"toxique";-0,5177;0,5177
"européen";-2,5148;2,5148
"cadeau";1,6539;-1,6539
"joyeux";-0,78;0,78
"constat";-0,2637;0,2637
"pointer";-0,7963;0,7963
"sagesse";2,8659;-2,8659
"dessous";0,2852;-0,2852
"gratuit";0,2586;-0,2586
"traditionnel";-0,3174;0,3174
"respirer";-0,3992;0,3992
"delà";0,4039;-0,4039
"2025";-0,4157;0,4157
"émotionnel";-0,585;0,585
"rechercher";-0,653;0,653
"constamment";0,7731;-0,7731
"factuel";-1,6845;1,6845
"convenir";-0,6877;0,6877
"débilité";-0,653;0,653
"accuser";-0,6696;0,6696
"raccourci";-0,7963;0,7963
"coran";2,4319;-2,4319
"notion";-1,0325;1,0325
"psychologique";-1,2799;1,2799
"simpliste";0,2542;-0,2542
"influence";0,3173;-0,3173
"engagement";-1,9223;1,9223
"relayer";-0,3623;0,3623
"soutien";-2,3039;2,3039
"red";-0,653;0,653
"ponctuation";-0,201;0,201
"améliorer";-1,8866;1,8866
"calculer";0,7731;-0,7731
"unique";0,4704;-0,4704
"préserver";-0,7825;0,7825
"musulman";-0,3535;0,3535
"étudier";-1,3675;1,3675
"rassurer";-0,3174;0,3174
"redire";-0,3623;0,3623
"prix";-0,6696;0,6696
"interprétation";-0,3535;0,3535
"communiquer";-1,0865;1,0865
"réellement";-1,4113;1,4113
"séparer";0,6027;-0,6027
"catégorie";-1,1957;1,1957
"dehors";0,4055;-0,4055
"avancé";-0,3174;0,3174
"soutenir";-2,5964;2,5964
"existant";0,3667;-0,3667
"systématiquement";-0,6553;0,6553
"nourrir";-1,5462;1,5462
"bien_être";-0,5332;0,5332
"démarche";-0,7963;0,7963
"eux_mêmes";-2,2774;2,2774
"fric";-0,653;0,653
"élection";-0,653;0,653
"univers";3,7869;-3,7869
"apprentissage";0,2862;-0,2862
"systémique";-1,9223;1,9223
"curiosité";0,7939;-0,7939
"égard";-0,3174;0,3174
"accès";-2,3039;2,3039
"europe";-2,5676;2,5676
"projeter";-0,2767;0,2767
"profond";0,2868;-0,2868
"brésil";-1,5286;1,5286
"douer";0,3667;-0,3667
"inverser";-0,653;0,653
"donnée";-1,052;1,052
"oral";-1,8866;1,8866
"wesh";6,3427;-6,3427
"trump";-8,3772;8,3772
"influencer";-0,3535;0,3535
"théâtre";-2,2995;2,2995
"littérature";0,3269;-0,3269
"vache";0,4313;-0,4313
"mémoire";-1,3419;1,3419
"suggérer";-0,585;0,585
"direction";-0,7825;0,7825
"plat";-0,201;0,201
"croyance";1,0007;-1,0007
"suffisamment";-1,4101;1,4101
"opposition";-1,0865;1,0865
"méthode";-0,2915;0,2915
"papier";-2,1369;2,1369
"80";0,8033;-0,8033
"communication";-1,2462;1,2462
"neutralité";-0,78;0,78
"insister";0,3269;-0,3269
"style";-0,3864;0,3864
"hâte";-0,9317;0,9317
"bretagne";1,8997;-1,8997
"montagne";0,5407;-0,5407
"compliqué";-2,6445;2,6445
"simplicité";3,4806;-3,4806
"matériel";1,002;-1,002
"pauvreté";0,3269;-0,3269
"excessif";-0,3623;0,3623
"survie";0,6027;-0,6027
"volontaire";-0,653;0,653
"faveur";-1,718;1,718
"client";2,0956;-2,0956
"environ";-0,9317;0,9317
"incels";-2,1038;2,1038
"route";-0,9317;0,9317
"enjeu";-0,5332;0,5332
"soulever";-1,4101;1,4101
"régler";-0,5332;0,5332
"condamner";-5,7345;5,7345
"francophone";-0,2767;0,2767
"belge";2,7624;-2,7624
"médecine";0,4313;-0,4313
"décennie";-0,2591;0,2591
"musk";-1,5286;1,5286
"is";-1,5286;1,5286
"subtilité";1,805;-1,805
"représentatif";0,5731;-0,5731
"frouze";-0,5332;0,5332
"sirène";-0,201;0,201
"lunette";0,3269;-0,3269
"gentiment";-0,201;0,201
"contradictoire";-0,78;0,78
"climatique";0,6343;-0,6343
"capitaliste";-1,1957;1,1957
"isolé";-1,4101;1,4101
"déconnecter";-0,244;0,244
"wallah";5,5499;-5,5499
"inclusif";-0,78;0,78
"immigré";-1,9223;1,9223
"baisser";2,016;-2,016
"écriture";-0,7256;0,7256
"alimenter";-1,718;1,718
"annoncer";-0,5332;0,5332
"emji_visage_souriant_avec_yeux_plissés";1,7055;-1,7055
"ordinateur";4,9196;-4,9196
"résoudre";-1,9223;1,9223
"incompétent";-0,4217;0,4217
"balle";-0,7825;0,7825
"chatgpt";-1,718;1,718
"macron";0,4039;-0,4039
"descendre";-0,9132;0,9132
"matière";-0,4323;0,4323
"plan";-1,0355;1,0355
"criminel";-0,653;0,653
"fiction";-3,0117;3,0117
"catastrophique";0,2473;-0,2473
"mur";-0,457;0,457
"trajectoire";-0,7825;0,7825
"consentement";-0,5332;0,5332
"voler";-0,5307;0,5307
"instant";0,2473;-0,2473
"transparence";-2,8956;2,8956
"concrètement";-1,4101;1,4101
"délit";-0,653;0,653
"juridique";-2,2995;2,2995
"capitalisme";-1,496;1,496
"mineur";-6,3374;6,3374
"interpréter";-0,9102;0,9102
"culpabilité";-2,2995;2,2995
"occident";-0,4217;0,4217
"professionnel";-0,6877;0,6877
"contrainte";-1,5286;1,5286
"cognitif";-1,7485;1,7485
"interpeller";-1,4101;1,4101
"blesser";-0,9132;0,9132
"contester";-0,7825;0,7825
"précisément";-1,496;1,496
"suicide";-1,1957;1,1957
"compétence";-2,1958;2,1958
"imbécile";0,4313;-0,4313
"éclairer";-1,1957;1,1957
"global";-0,6696;0,6696
"organe";-0,3623;0,3623
"francais";0,816;-0,816
"f";-1,0865;1,0865
"signifier";-0,253;0,253
"italie";1,0132;-1,0132
"xénophobe";-2,8255;2,8255
"prostituer";3,9641;-3,9641
"valider";-0,4217;0,4217
"prostitué";2,7624;-2,7624
"dissociation";6,3427;-6,3427
"prostitution";6,7167;-6,7167
"moyenne";-0,9317;0,9317
"voie";0,2473;-0,2473
"nuancé";-1,3419;1,3419
"argumenter";-1,5777;1,5777
"vulnérable";-1,0865;1,0865
"million";-3,3883;3,3883
"perception";-0,2767;0,2767
"biaisé";-2,2995;2,2995
"imaginaire";1,002;-1,002
"domination";-2,1369;2,1369
"confiance";-0,9166;0,9166
"procédure";-1,3419;1,3419
"neutre";-3,9108;3,9108
"camp";-2,0987;2,0987
"brigitte";-0,8234;0,8234
"chapeau";2,394;-2,394
"job";-2,0987;2,0987
"conseil";-1,7361;1,7361
"charger";-4,9446;4,9446
"nourriture";0,4704;-0,4704
"intégrer";-2,6776;2,6776
"campagne";-2,3542;2,3542
"raisonner";-0,4217;0,4217
"biologique";-1,718;1,718
"parmi";-2,8255;2,8255
"sein";-1,5777;1,5777
"invention";-0,2767;0,2767
"bol";-1,0865;1,0865
"palestinien";-2,1038;2,1038
"athée";2,2153;-2,2153
"croyant";6,3411;-6,3411
"the";-1,1957;1,1957
"conviction";-1,3042;1,3042
"déterminer";-0,6877;0,6877
"naturaliser";-1,9099;1,9099
"a2";-3,0967;3,0967
"16";-1,5777;1,5777
"près";-1,1957;1,1957
"concret";-2,2774;2,2774
"fonction";-1,5887;1,5887
"policier";-19,5846;19,5846
"emji_visage_épuisé";-1,5286;1,5286
"foot";1,2246;-1,2246
"établir";-1,718;1,718
"rhétorique";-1,3419;1,3419
"exploit";-0,5597;0,5597
"manipulation";-2,1038;2,1038
"outil";-1,2462;1,2462
"investir";-0,9317;0,9317
"avérer";-0,5332;0,5332
"rapporter";-1,3419;1,3419
"croix";0,6027;-0,6027
"terrain";-1,7485;1,7485
"réjouir";-1,5777;1,5777
"emji_femme_avec_la_paume_sur_le_visage";-0,2767;0,2767
"prévention";-1,3419;1,3419
"bardot";-1,5887;1,5887
"exception";-2,4968;2,4968
"emji_personne_avec_la_paume_sur_le_visage";-1,2462;1,2462
"urgence";-1,5286;1,5286
"chaton";-1,3419;1,3419
"prôner";-1,5777;1,5777
"sondage";-1,3439;1,3439
"fédéral";-3,348;3,348
"déclarer";-1,0865;1,0865
"opposer";-1,2462;1,2462
"oppression";-0,7825;0,7825
"stats";-1,5777;1,5777
"relativiser";-1,3419;1,3419
"rigueur";-0,7859;0,7859
"mécanisme";-2,2774;2,2774
"taire";-1,3419;1,3419
"colère";-1,2462;1,2462
"supposition";-0,9317;0,9317
"chercheur";-0,201;0,201
"consommer";-2,4968;2,4968
"organiser";-1,3419;1,3419
"emji_grand_carré_noir";-8,4699;8,4699
"epstein";-2,6746;2,6746
"club";-2,2288;2,2288
"signature";-2,4517;2,4517
"impôt";-2,4517;2,4517
"manif";-2,4517;2,4517
"200";-3,1203;3,1203
"afghan";-2,2288;2,2288
"idéologique";-4,6806;4,6806
"objectivité";-2,8975;2,8975
"publiquement";-3,3432;3,3432
"ongle";-5,7951;5,7951
"taff";-2,2288;2,2288
"fascisme";-3,3432;3,3432
"chine";-2,4517;2,4517
"répression";-2,4517;2,4517
"insécurité";-3,3432;3,3432
"manifestation";-7,3554;7,3554
"homicide";-3,5661;3,5661
"pénal";-2,4517;2,4517
"procès";-2,2288;2,2288
"démocratique";-2,6746;2,6746
"constitution";-2,6746;2,6746
"élu";-2,4517;2,4517
"foyer";-2,6746;2,6746
"espion";-2,2288;2,2288
"affect";-3,5661;3,5661
"frontalier";-3,3432;3,3432
"majoritairement";-2,2288;2,2288
"romance";-7,3554;7,3554
"balcon";-4,2348;4,2348
"b1";-4,6806;4,6806
"promotion";-2,2288;2,2288
"b2";-6,4638;6,4638
"c2";-4,2348;4,2348
"c1";-3,3432;3,3432
"natif";-3,1203;3,1203
"juriste";-4,4577;4,4577
"assaut";-2,6746;2,6746
"palestine";-12,0366;12,0366
"international";-2,6746;2,6746
"condamnation";-3,1203;3,1203
"vouvoyer";-5,3493;5,3493
"malpoli";-3,5661;3,5661
"équité";-3,1203;3,1203
"emji_drapeau_territoires_palestiniens";-3,789;3,789
"gaza";-2,2288;2,2288
"génocide";-3,3432;3,3432
"trans";-2,2288;2,2288
"flic";-3,1203;3,1203
"signer";-2,6746;2,6746
"guillemet";-2,6746;2,6746
"hollywood";-2,4517;2,4517
"armer";-2,4517;2,4517
"pédophilie";-2,6746;2,6746
"fumigène";-3,3432;3,3432
"taser";-3,789;3,789
