cest;6;26;19;30;6;52;52
photo;14;27;15;24;6;91;27
esprit;8;10;11;7;2;61;105
emji_visage_très_souriant_aux_yeux_rieurs;55;41;5;24;1;18;39
subir;1;3;57;38;3;52;46
produit;0;2;2;157;5;11;13
merveilleux;132;6;1;9;2;11;41
juif;0;1;168;3;0;7;3
blague;3;83;27;26;3;33;29
économie;1;2;3;192;0;3;1
svp;11;33;20;26;4;96;13
milliard;1;5;16;156;0;4;3
cacher;2;11;64;47;3;43;28
national;13;7;15;88;0;43;34
bout;3;28;17;37;2;22;92
bcp;6;18;20;53;2;34;62
étonner;5;15;10;81;8;30;54
produire;0;8;9;147;5;16;15
fortune;0;4;4;168;0;6;8
soir;10;49;9;29;22;14;66
moyenne;0;1;1;160;1;11;12
emji_deux_coeurs;85;3;0;3;0;6;12
économique;0;1;29;141;0;12;11
âme;98;5;9;16;3;23;43
parole;22;9;34;3;4;44;78
emji_biceps_contracté;89;3;9;14;3;6;13
prouver;2;5;27;31;2;106;15
fédéral;0;2;53;95;0;24;17
bosser;0;13;0;111;4;17;47
bonjour;5;21;11;36;3;95;26
personnel;1;5;5;69;3;69;34
emji_ok;85;23;7;16;2;18;26
élève;5;6;0;12;2;15;128
refuser;1;6;47;69;4;44;25
privé;1;7;14;111;3;25;24
italien;9;97;4;28;0;28;14
débat;0;8;15;32;0;115;21
élastique;62;20;1;9;0;3;90
retour;13;25;16;68;2;23;46
emji_visage_qui_fait_un_câlin;72;33;0;17;2;20;30
vivant;12;5;14;29;37;28;64
tirer;2;26;37;24;10;31;61
emji_visage_souriant;38;49;5;16;2;22;51
adorable;125;6;1;6;25;10;17
soutien;18;0;106;29;2;22;14
oser;3;17;18;35;3;45;68
énergie;8;6;1;121;3;15;19
moitié;1;17;13;73;1;39;33
etait;13;21;13;15;4;21;94
chaud;3;122;5;23;1;13;21
arabe;0;12;119;7;1;27;9
soin;8;3;13;74;15;26;47
financer;0;4;47;104;2;17;11
phrase;6;18;7;7;4;116;26
forme;5;10;14;50;6;67;33
démocratie;2;3;103;22;1;35;12
douche;0;123;0;14;0;5;33
nombreux;1;6;23;73;7;40;36
fait;0;2;24;35;2;110;10
emji_renard;106;2;0;2;13;4;4
banque;1;7;14;143;0;2;3
mesure;0;3;27;107;0;35;14
udc;3;11;9;70;0;71;15
total;4;6;50;59;3;37;25
lien;3;5;17;68;1;50;40
couple;5;5;4;19;2;53;80
changement;1;8;6;102;1;27;34
user;1;2;67;69;1;23;23
région;3;26;27;87;3;17;17
retourner;9;13;26;21;2;23;91
responsable;0;1;37;79;3;34;26
général;3;11;12;64;2;63;30
ensemble;8;10;19;35;0;50;61
décider;0;0;28;58;1;32;61
condition;2;1;27;93;6;15;34
endroit;4;8;9;52;5;16;78
beauté;83;9;0;9;3;32;46
origine;3;15;14;43;3;83;20
neige;14;92;2;35;0;10;19
forcément;1;6;6;55;6;68;35
coûter;2;7;3;140;1;6;13
autoriser;0;3;126;28;3;8;8
prison;1;4;109;20;2;14;26
musulman;1;15;125;4;0;14;11
jeunesse;29;20;0;21;1;10;98
compter;5;6;16;75;7;30;39
américain;2;9;38;101;1;14;12
pro;1;7;104;17;1;23;19
millier;0;1;76;51;9;17;23
ordre;2;1;75;35;6;31;26
intéresser;4;8;14;42;2;69;40
gamin;8;27;4;12;3;9;113
capable;1;6;12;22;5;80;46
proposer;3;6;14;78;5;32;35
prime;2;2;7;150;0;4;6
impression;2;8;4;25;1;60;80
final;2;8;7;86;4;25;40
emji_visage_avec_un_léger_sourire;15;16;22;20;5;21;74
dangereux;1;7;15;48;7;43;54
comparer;3;5;18;59;8;28;53
client;0;32;2;107;0;12;16
renseigner;0;8;33;27;4;90;15
proche;8;6;12;67;4;28;49
coût;0;0;4;159;0;4;8
charger;0;2;17;83;1;25;40
marché;1;7;3;143;0;7;10
horreur;1;78;26;13;5;18;31
date;4;22;11;18;4;35;81
chien;2;18;5;11;109;12;8
réussir;2;4;13;78;3;45;30
georges;49;25;2;4;1;41;37
commettre;0;1;132;11;0;23;8
emji_visage_avec_un_sourire_malin;7;52;14;28;1;25;22
imposer;0;4;17;87;1;38;26
évoluer;0;9;2;18;4;42;95
ridicule;1;21;13;27;1;68;38
planète;2;6;10;55;7;31;57
massacre;2;1;104;2;2;2;7
limite;1;9;6;58;4;52;37
film;16;32;5;12;3;46;55
prof;0;33;0;6;0;11;112
participer;2;4;35;51;1;18;59
obligatoire;2;13;6;79;3;38;26
emploi;0;2;1;144;0;8;10
réduire;0;2;6;132;2;13;11
message;6;7;17;12;0;111;16
emji_colombe;120;0;9;3;1;3;6
témoignage;97;1;8;5;2;23;34
titre;4;5;18;30;2;99;10
souci;2;10;10;42;4;63;34
militaire;0;0;63;42;2;33;26
disparaître;6;10;6;47;8;26;62
choquer;1;23;9;15;6;85;29
émission;16;12;1;49;2;22;58
unir;3;3;69;57;0;11;15
p;13;64;14;21;1;30;18
matin;4;30;2;38;9;12;70
maman;17;31;2;11;2;2;99
internet;2;10;4;38;2;44;66
erreur;0;6;11;70;1;48;28
certainement;3;17;12;20;5;30;80
pleurer;8;49;16;23;3;17;47
fête;48;17;5;27;4;12;47
considérer;1;4;22;39;18;56;26
accueillir;1;4;42;45;1;23;40
sympa;22;21;4;16;3;15;85
italie;5;75;11;48;0;12;15
fils;10;41;5;17;2;2;82
fier;32;18;9;16;0;27;60
téléphone;6;14;0;52;0;5;84
match;6;8;2;60;0;6;79
projet;8;4;10;112;1;11;12
pain;1;20;1;78;26;3;8
calcul;3;6;3;29;0;5;16
mental;2;2;1;24;0;22;25
intelligent;22;1;2;15;12;48;62
expression;4;16;10;4;0;109;15
climatique;0;4;2;133;0;10;6
bientôt;7;13;11;54;0;12;64
attaquer;0;2;67;33;11;31;15
retraite;10;11;1;101;0;5;30
pensée;17;14;5;18;3;50;54
monter;6;16;14;59;6;21;38
justifier;0;0;55;38;4;51;12
déranger;1;9;16;21;5;88;17
apporter;8;7;17;25;10;71;23
opinion;1;2;21;25;0;104;7
copain;20;25;6;8;0;9;85
conscience;2;0;15;28;7;51;55
plaire;8;13;11;10;5;80;31
finalement;6;15;10;32;6;29;62
courir;3;16;8;20;5;47;53
commun;2;16;8;79;3;32;17
fumer;2;28;3;34;2;9;71
etre;5;9;11;23;9;30;69
emji_visage_soulagé;21;32;2;6;1;28;34
emji_notes_de_musique;78;3;0;4;0;1;3
course;2;3;2;67;6;27;40
emji_coeur_blanc;111;3;2;2;1;1;6
rouler;6;19;5;107;0;5;9
prêt;6;21;10;67;5;19;27
courant;1;19;22;37;4;53;19
actuellement;0;6;16;61;7;32;35
emji_yeux;10;77;5;18;2;17;9
emji_visage_avec_une_main_sur_la_bouche;6;99;0;8;1;8;8
compliqué;1;15;15;31;3;32;58
boulot;0;15;7;44;4;8;76
atteindre;2;1;13;76;3;28;31
acte;2;1;73;20;0;42;15
sud;0;10;18;113;1;1;6
responsabilité;4;1;19;46;2;50;30
juger;2;2;25;8;0;64;47
emji_visage_qui_rougit;4;65;7;16;1;10;14
emji_mains_en_prière_peau_moyennement_claire;109;3;1;6;2;6;6
carte;7;21;9;77;2;10;18
assurer;3;2;11;93;2;15;28
violent;1;3;44;13;4;54;36
sacré;27;46;7;14;4;19;35
rêve;23;26;9;14;3;5;72
direct;1;16;19;62;3;29;21
consommation;1;3;1;94;5;18;27
action;5;1;42;40;1;36;23
vacance;6;31;1;65;3;8;36
présenter;2;6;18;29;5;67;26
musique;7;25;3;8;3;11;87
désolé;0;32;11;16;2;66;24
décision;1;2;24;52;1;57;15
critiquer;1;4;19;38;2;61;25
gérer;0;3;16;60;2;26;44
emji_pouce_vers_le_haut_peau_claire;44;33;8;11;2;17;16
bloquer;2;3;30;65;1;30;18
utile;3;14;12;51;2;22;47
ressembler;5;55;10;23;2;25;29
nuit;4;20;13;34;7;6;66
emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil;17;86;4;12;3;4;9
danger;0;1;28;55;6;26;31
criminel;0;1;109;9;0;15;10
chrétien;1;3;104;6;0;17;7
manif;0;1;112;10;0;11;9
habitude;4;8;13;30;6;32;57
dépendre;1;11;4;83;4;16;25
vol;0;8;12;100;2;10;12
ps;2;38;15;33;2;32;26
lier;1;1;13;80;2;32;19
inventer;0;51;8;24;3;34;28
employé;0;3;3;121;0;11;10
dépasser;1;5;7;82;1;21;29
assumer;1;9;25;26;0;71;12
lac;9;89;0;15;2;1;13
frais;2;20;7;106;1;2;5
cesser;1;2;106;16;1;9;10
cerveau;1;15;8;8;4;72;33
bête;4;13;5;3;53;35;22
zone;0;5;20;97;2;8;6
quitter;5;6;15;64;3;17;32
enlever;0;21;15;59;3;21;24
effort;0;4;4;53;1;49;37
couleur;5;28;4;12;3;73;20
cool;29;15;6;17;2;16;61
président;7;9;77;17;0;18;14
leçon;41;6;6;23;2;15;48
emji_visage_festif;52;10;3;12;1;4;9
directement;0;5;28;74;0;22;12
critique;0;5;15;20;1;75;28
énorme;7;16;3;83;2;11;21
vélo;2;10;1;104;1;1;10
vote;5;4;15;56;0;45;12
rare;12;10;3;33;4;23;57
raconter;1;11;14;13;1;47;58
papier;2;61;6;31;1;20;17
héritage;2;5;3;114;0;5;9
emji_visage_pensif;16;7;7;11;5;3;81
billet;7;5;3;104;3;3;12
affaire;1;10;21;58;2;29;21
ya;1;25;7;22;5;23;59
sauvage;2;4;7;5;119;2;1
passage;3;24;8;69;1;17;20
foot;3;13;2;21;0;6;89
emji_visage_avec_lunettes_de_soleil;72;14;4;18;0;9;10
doigt;4;20;6;20;3;18;70
vaudois;12;95;2;20;1;3;9
