"";"";"";"";"gaza";""
"5648";"harrisson";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6305"
"5649";"gwer";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6306"
"5650";"guitariste";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6307"
"5651";"gorgoni";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6308"
"5652";"gobelet";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6309"
"5653";"gilbert";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6310"
"5654";"gentleman";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6311"
"5655";"foster";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6312"
"5656";"enchanté";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6313"
"5657";"emji_étreinte";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6314"
"5658";"emji_pomme_de_terre";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6315"
"5659";"emji_nuage_avec_pluie";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6316"
"5660";"emji_mains_en_prière_peau_foncée";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6317"
"5661";"emji_luminosité_élevée";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6318"
"5662";"emji_lotus";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6319"
"5663";"emji_jeu_vidéo";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6320"
"5664";"emji_guitare";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6321"
"5665";"emji_feuille_d_érable";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6322"
"5666";"emji_femme_âgée_peau_claire";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6323"
"5667";"emji_coche";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6324"
"5668";"emji_coccinelle";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6325"
"5669";"emji_bougie";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6326"
"5670";"dvd";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6327"
"5671";"doo";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6328"
"5672";"couz";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6329"
"5673";"claudio";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6330"
"5674";"chipie";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6331"
"5675";"castel";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6332"
"5676";"caravane";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6333"
"5677";"caquelon";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6334"
"5678";"capillaire";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6335"
"5679";"barbie";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6336"
"5680";"audiovisuel";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6337"
"5681";"astérix";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6338"
"5682";"aiwa";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6339"
"5683";"adooooooore";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6340"
"5684";"acquadro";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6341"
"5685";"acker";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6342"
"5686";"abbé";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6343"
"5687";"90s";"-3.53668186545904";"1.00781111867481";"0.50175202930852";"6344"
"5688";"ruine";"0.895488886232514";"-0.140816048083944";"0.501750465520227";"6345"
"5689";"lentement";"0.359437592343952";"-0.746431756416949";"0.501750465520227";"6346"
"5690";"disque";"0.28080382596668";"0.421940340329063";"0.501742060158154";"6347"
"5691";"amoureux";"-1.62991632487179";"0.479155681684066";"0.501741278264007";"6348"
"5692";"gag";"-2.03742181433148";"0.349080758035602";"0.501734632163763";"6349"
"5693";"emji_mains_levées_peau_légèrement_mate";"-2.06606431234649";"0.336067002848601";"0.501734632163763";"6350"
"5694";"esclavage";"0.530947458507247";"0.254181982398848";"0.501732872901934";"6351"
"5695";"pronom";"0.341329843771926";"-0.0622405756007897";"0.501724858486933";"6352"
"5696";"meta";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6353"
"5697";"volontariat";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6354"
"5698";"surestimer";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6355"
"5699";"piser";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6356"
"5700";"négation";"0.935908485561688";"0.912691722912501";"0.501724858486933";"6357"
"5701";"move";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6358"
"5702";"mesurable";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6359"
"5703";"lobotomisés";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6360"
"5704";"libertariens";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6361"
"5705";"lamentablement";"-0.490598908230258";"0.244547876478958";"0.501724858486933";"6362"
"5706";"intuitif";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6363"
"5707";"intelligible";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6364"
"5708";"informatif";"0.341329843771926";"-0.0622405756007897";"0.501724858486933";"6365"
"5709";"ecrire";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6366"
"5710";"dérision";"0.935908485561688";"0.912691722912501";"0.501724858486933";"6367"
"5711";"dénominateur";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6368"
"5712";"décousu";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6369"
"5713";"converser";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6370"
"5714";"comportemental";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6371"
"5715";"complaire";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6372"
"5716";"catalan";"-0.490598908230258";"0.244547876478958";"0.501724858486933";"6373"
"5717";"bouillie";"-0.490598908230258";"0.244547876478958";"0.501724858486933";"6374"
"5718";"atterrer";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6375"
"5719";"arf";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6376"
"5720";"affiner";"0.424513334460117";"-0.0554213474074979";"0.501724858486933";"6377"
"5721";"a1";"0.615046741940803";"-0.339174109393986";"0.501724858486933";"6378"
"5722";"entier";"0.412011545137285";"-0.0276973669740176";"0.501721144489738";"6379"
"5723";"amitié";"-1.43900748974246";"0.678887969951802";"0.501710393445225";"6380"
"5724";"bac";"0.340947678749416";"-0.809879743088378";"0.501710002498152";"6381"
"5725";"cambriolage";"0.678313118735711";"-0.712952708253153";"0.501710002498152";"6382"
"5726";"connecter";"-1.06667230726559";"0.638950943811097";"0.501710002498152";"6383"
"5727";"connait";"0.11758159709318";"-0.112243670410678";"0.501707461342176";"6384"
"5728";"genou";"-1.41799173854693";"0.250875814632858";"0.501701597136078";"6385"
"5729";"bois";"-0.939050889243351";"-0.193638230994387";"0.501693582721078";"6386"
"5730";"essentiel";"0.349468407752946";"-0.460726256033467";"0.501692996300468";"6387"
"5731";"yen";"0.396226095507714";"-1.39559586458165";"0.501690455144492";"6388"
"5732";"excessif";"0.607520556511291";"-0.708490455552166";"0.501687327567907";"6389"
"5733";"janvier";"0.0757900146387864";"-0.436632244862126";"0.501687327567907";"6390"
"5734";"issu";"0.369436879198038";"-0.366206487507395";"0.501685763779614";"6391"
"5735";"conclure";"0.707549327672051";"0.508458854117443";"0.501683222623638";"6392"
"5736";"finalement";"0.0102151946052076";"-0.159026957638176";"0.501677553891077";"6393"
"5737";"peser";"0.665269380590791";"-0.613589610546383";"0.501671103264369";"6394"
"5738";"mnt";"0.116202034976565";"-0.43360807621451";"0.501671103264369";"6395"
"5739";"2h";"0.262538036766492";"-0.50407539526136";"0.501671103264369";"6396"
"5740";"elon";"0.805617620864365";"-0.549822210130078";"0.501671103264369";"6397"
"5741";"collègue";"0.22037472069448";"-0.354737505619658";"0.501669539476076";"6398"
"5742";"nuit";"0.0537716832446017";"-0.0860862583557629";"0.501665434531808";"6399"
"5743";"jo";"-1.18470706129795";"0.190256708438191";"0.501664261690588";"6400"
"5744";"stage";"-0.418854704638147";"0.0851408925829606";"0.501664261690588";"6401"
"5745";"gonfler";"0.512215316558535";"-0.406414463941624";"0.501664261690588";"6402"
"5746";"rêver";"-1.17047782526461";"-0.030819270815297";"0.501661720534612";"6403"
"5747";"héros";"0.131858702652312";"0.893377602416372";"0.501659765799246";"6404"
"5748";"format";"0.346207735363728";"-1.51729356601701";"0.501659765799246";"6405"
"5749";"urbain";"0.455757861946067";"-0.526407877378748";"0.501659765799246";"6406"
"5750";"pêche";"0.504673124276932";"-0.512443245019336";"0.501659765799246";"6407"
"5751";"injection";"0.581047283256103";"-0.873072405638581";"0.501659765799246";"6408"
"5752";"délirant";"0.747183583698097";"-0.610875427930642";"0.501659765799246";"6409"
"5753";"solidarité";"0.106435533796817";"0.502134829660736";"0.501652924225465";"6410"
"5754";"moral";"0.163616213818667";"-0.350530119334837";"0.501652142331319";"6411"
"5755";"sensibiliser";"0.0092630985530185";"-0.375828797562013";"0.501651164963636";"6412"
"5756";"quil";"0.591719477690628";"0.264174428684665";"0.501651164963636";"6413"
"5757";"grossier";"0.424575786864912";"0.0664197546764969";"0.501651164963636";"6414"
"5758";"digérer";"-0.543662723570255";"-0.0196829337525468";"0.501651164963636";"6415"
"5759";"éternité";"0.193076039490898";"0.568515392355977";"0.501651164963636";"6416"
"5760";"voile";"0.668578504088213";"0.791230007833824";"0.501651164963636";"6417"
"5761";"psychique";"0.317621872324617";"-0.350868856092332";"0.501651164963636";"6418"
"5762";"nombril";"-0.0810215658751145";"-0.0465278924210202";"0.501651164963636";"6419"
"5763";"conception";"0.286572682553746";"-0.478091614921928";"0.501651164963636";"6420"
"5764";"participant";"1.16820890157966";"0.529730742206392";"0.501650187595953";"6421"
"5765";"fracasser";"0.977516387310351";"0.839766406885505";"0.501650187595953";"6422"
"5766";"panneau";"0.170087755857659";"-1.00681680528368";"0.501649601175343";"6423"
"5767";"collège";"-0.857204218299348";"0.0694745213155894";"0.501648037387051";"6424"
"5768";"note";"0.096086410050922";"-0.14399099087613";"0.501645496231075";"6425"
"5769";"emji_visage_rouge_et_chaud";"-1.91012793228248";"0.320516269530036";"0.501645300757538";"6426"
"5770";"menu";"-1.83139832360428";"0.271803555711364";"0.501645300757538";"6427"
"5771";"emji_coeur_avec_bandages";"-1.5035743504143";"1.26770456527615";"0.501645300757538";"6428"
"5772";"débloquer";"-1.64710427861511";"0.347988530739955";"0.501645300757538";"6429"
"5773";"râler";"0.117953236384721";"-0.443700602002597";"0.501644909810465";"6430"
"5774";"trans";"0.299202405644426";"-0.112356526350628";"0.501635527080708";"6431"
"5775";"plume";"-0.28007886127001";"0.352943852095891";"0.501635527080708";"6432"
"5776";"jurassien";"0.266999358978594";"-0.39546478695877";"0.501635527080708";"6433"
"5777";"ç";"0.547730871393033";"-0.102135502816552";"0.501635527080708";"6434"
"5778";"clip";"-0.401886042519327";"0.0365677799226232";"0.501635527080708";"6435"
"5779";"emji_verre_de_vin";"-2.24733265525686";"0.52617753781778";"0.501634745186562";"6436"
"5780";"ct";"-2.25302107271165";"0.513267899497376";"0.501634745186562";"6437"
"5781";"yann";"-2.27742754339957";"0.635944506198111";"0.501634745186562";"6438"
"5782";"messe";"-2.28311596085436";"0.623034867877707";"0.501634745186562";"6440"
"5783";"boguet";"-2.25302107271165";"0.513267899497376";"0.501634745186562";"6441"
"5784";"admiratif";"-2.18618857734328";"0.543633328267046";"0.501634745186562";"6442"
"5785";"facteur";"0.297823360218623";"-0.460470712641907";"0.501623016774366";"6443"
"5786";"er";"0.776832216639788";"0.605282129790299";"0.501623016774366";"6444"
"5787";"dramatique";"0.896314658465291";"0.797034847033085";"0.501623016774366";"6445"
"5788";"approprié";"0.817552384874646";"0.889254629417426";"0.501623016774366";"6446"
"5789";"légende";"-1.33511107850111";"0.231999592355894";"0.501617738988878";"6447"
"5790";"office";"0.396831365054023";"-0.596662973260581";"0.501617348041805";"6448"
"5791";"constater";"0.354220367500049";"-0.0396510168436702";"0.501611679309243";"6449"
"5792";"réunir";"-0.0841378391442412";"0.162993114548086";"0.50161128836217";"6450"
"5793";"rare";"-0.570689599470826";"-0.0753826900992473";"0.501606206050219";"6451"
"5794";"bec";"-0.959288071418234";"-0.105211497629047";"0.501605033208999";"6452"
"5795";"plante";"0.0911281870944483";"-0.223295664387915";"0.50159408669095";"6453"
"5796";"rechercher";"0.756588317221635";"0.803605252169883";"0.501580599016925";"6454"
"5797";"jacques";"-1.03740002312534";"0.129555912901781";"0.501580599016925";"6455"
"5798";"fier";"-0.904059454250862";"0.236338158070089";"0.501575321231436";"6456"
"5799";"louper";"-1.0076987411075";"0.661697415829158";"0.501575321231436";"6457"
"5800";"tornade";"0.646529488907384";"0.745624746379261";"0.501575321231436";"6458"
"5801";"bientot";"0.653630662647326";"0.409504613044978";"0.501575321231436";"6459"
"5802";"ouighour";"1.24820930443709";"1.38443691155827";"0.501575321231436";"6460"
"5803";"conditionnement";"-0.779977904884561";"0.0774808999457181";"0.501575321231436";"6461"
"5804";"brochette";"-1.6048054831468";"0.0481492186911815";"0.501575321231436";"6462"
"5805";"énergumène";"0.0348855947532604";"-0.268036467095241";"0.501575321231436";"6463"
"5806";"éléphant";"0.325667745286499";"-0.506241085927226";"0.501575321231436";"6464"
"5807";"trkl";"0.142235511545756";"-0.558608457275022";"0.501575321231436";"6465"
"5808";"transmissible";"0.606485817195317";"-1.11929475305471";"0.501575321231436";"6466"
"5809";"templier";"-0.368831496835544";"1.00004582711121";"0.501575321231436";"6467"
"5810";"tasse";"0.516201152767184";"-0.789993847913714";"0.501575321231436";"6468"
"5811";"surreprésentés";"0.235383080858367";"-0.176940180786234";"0.501575321231436";"6469"
"5812";"securité";"0.0348855947532604";"-0.268036467095241";"0.501575321231436";"6470"
"5813";"réintroduire";"0.225419002233946";"-0.55178922908173";"0.501575321231436";"6471"
"5814";"réalisme";"0.425916488339052";"-0.460692942772722";"0.501575321231436";"6472"
"5815";"reseaux";"0.0519508471176232";"-0.229307552134029";"0.501575321231436";"6473"
"5816";"reflechir";"-0.589444497403875";"-0.20627186204077";"0.501575321231436";"6474"
"5817";"rebondir";"0.736814153335517";"0.416323841238269";"0.501575321231436";"6475"
"5818";"pêcher";"-2.71045113331787";"0.631871204564126";"0.501575321231436";"6476"
"5819";"prétendument";"0.646529488907384";"0.745624746379261";"0.501575321231436";"6477"
"5820";"photographie";"0.425916488339052";"-0.460692942772722";"0.501575321231436";"6478"
"5821";"paulo";"1.15792464000895";"1.71373781669926";"0.501575321231436";"6479"
"5822";"optimal";"1.24820930443709";"1.38443691155827";"0.501575321231436";"6480"
"5823";"nouille";"0.142235511545756";"-0.558608457275022";"0.501575321231436";"6481"
"5824";"nièce";"0.0348855947532604";"-0.268036467095241";"0.501575321231436";"6482"
"5825";"neiger";"-1.6048054831468";"0.0481492186911815";"0.501575321231436";"6483"
"5826";"macaron";"0.325667745286499";"-0.506241085927226";"0.501575321231436";"6484"
"5827";"m6";"0.325667745286499";"-0.506241085927226";"0.501575321231436";"6485"
"5828";"josé";"-0.368831496835544";"1.00004582711121";"0.501575321231436";"6486"
"5829";"introspection";"0.225419002233946";"-0.55178922908173";"0.501575321231436";"6487"
"5830";"hydrate";"0.606485817195317";"-1.11929475305471";"0.501575321231436";"6488"
"5831";"hospitalier";"0.415952409714631";"-0.835541991068218";"0.501575321231436";"6489"
"5832";"haricot";"0.606485817195317";"-1.11929475305471";"0.501575321231436";"6490"
"5833";"grillage";"0.325667745286499";"-0.506241085927226";"0.501575321231436";"6491"
"5834";"grd";"0.325667745286499";"-0.506241085927226";"0.501575321231436";"6492"
"5835";"gd";"-1.69509014757494";"0.377450123832174";"0.501575321231436";"6493"
"5836";"gangrené";"0.746778231959938";"0.791172889533765";"0.501575321231436";"6494"
"5837";"fêtard";"0.415952409714631";"-0.835541991068218";"0.501575321231436";"6495"
"5838";"footix";"-2.71045113331787";"0.631871204564126";"0.501575321231436";"6496"
"5839";"excéder";"0.606485817195317";"-1.11929475305471";"0.501575321231436";"6497"
"5840";"enclin";"0.0519508471176232";"-0.229307552134029";"0.501575321231436";"6498"
"5841";"dépuis";"0.83706289638807";"0.461871984392773";"0.501575321231436";"6499"
"5842";"délaissé";"0.463097255166641";"0.693257375031466";"0.501575321231436";"6500"
"5843";"demeurer";"0.225419002233946";"-0.55178922908173";"0.501575321231436";"6501"
"5844";"croquer";"-2.71045113331787";"0.631871204564126";"0.501575321231436";"6502"
"5845";"creer";"0.736814153335517";"0.416323841238269";"0.501575321231436";"6503"
"5846";"confinements";"0.415952409714631";"-0.835541991068218";"0.501575321231436";"6504"
"5847";"bridé";"0.415952409714631";"-0.835541991068218";"0.501575321231436";"6505"
"5848";"bravoooo";"-0.963410138625305";"0.0251135285979226";"0.501575321231436";"6506"
"5849";"bizzarement";"0.606485817195317";"-1.11929475305471";"0.501575321231436";"6507"
"5850";"bile";"0.235383080858367";"-0.176940180786234";"0.501575321231436";"6508"
"5851";"bestiole";"0.415952409714631";"-0.835541991068218";"0.501575321231436";"6509"
"5852";"avide";"-0.178298089354858";"0.716293065124725";"0.501575321231436";"6510"
"5853";"amnésie";"-0.0482978959349301";"-0.274855695288533";"0.501575321231436";"6511"
"5854";"amazonien";"0.0348855947532604";"-0.268036467095241";"0.501575321231436";"6512"
"5855";"alex";"-0.368831496835544";"1.00004582711121";"0.501575321231436";"6513"
"5856";"affabulation";"0.516201152767184";"-0.789993847913714";"0.501575321231436";"6514"
"5857";"6ans";"-0.689693240456429";"-0.251820005195274";"0.501575321231436";"6515"
"5858";"réunion";"0.43457445351263";"0.0615730223308187";"0.501574930284363";"6516"
"5859";"sapin";"-0.557778516081767";"-0.403222696927298";"0.501574930284363";"6517"
"5860";"instable";"0.35240719427928";"-0.532569091254795";"0.501570825340095";"6519"
"5861";"rude";"0.240641227067327";"-0.449456262549893";"0.501570825340095";"6520"
"5862";"perpétuer";"0.166838329107564";"0.702412368939572";"0.501570825340095";"6521"
"5863";"parcequ";"-0.235451690827948";"-0.056586521331942";"0.501570825340095";"6522"
"5864";"lèvre";"0.00237976588795699";"0.333386398073374";"0.501570825340095";"6523"
"5865";"fonctionnel";"0.480751891727634";"-0.0318227583322002";"0.501570825340095";"6524"
"5866";"baver";"0.316293328508027";"-0.400848729198398";"0.501570825340095";"6525"
"5867";"accessoire";"-0.0898510657891441";"-0.299080296905618";"0.501570825340095";"6526"
"5868";"longueur";"0.547138277565862";"0.434520397813588";"0.501570629866558";"6527"
"5869";"juvénile";"-2.22707026321264";"0.460870266997655";"0.501570629866558";"6528"
"5870";"crayon";"-1.45579512288028";"0.15609097005042";"0.501570629866558";"6529"
"5871";"cheffe";"-0.0918919828113206";"-0.399973684744786";"0.501570629866558";"6530"
"5872";"acide";"-0.0481912917926313";"-0.110793233928242";"0.501570629866558";"6531"
"5873";"samedi";"0.192868711930408";"-0.0233552387985845";"0.501562224504484";"6532"
"5874";"bb";"-1.67941734190397";"0.581495218058823";"0.501559683348509";"6533"
"5875";"difficulté";"0.430533641330172";"-0.427554535712149";"0.501559487874972";"6534"
"5876";"voeu";"-2.28213481679628";"0.570785459740074";"0.50155557840424";"6535"
"5877";"ressemblance";"-2.39162157606383";"0.681558873257353";"0.50155557840424";"6536"
"5878";"mou";"-2.22944222078862";"1.02292425931117";"0.50155557840424";"6537"
"5879";"liké";"-2.39162157606383";"0.681558873257353";"0.50155557840424";"6538"
"5880";"joseph";"-2.36233381123832";"0.534346945216471";"0.50155557840424";"6539"
"5881";"break";"-2.47409977845027";"0.617459773921374";"0.50155557840424";"6540"
"5882";"misandre";"0.0683114448436633";"-0.19661192899987";"0.50155499198363";"6541"
"5883";"soute";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6542"
"5884";"songeur";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6543"
"5885";"solliciter";"0.464697206036838";"0.453342936675657";"0.50155499198363";"6544"
"5886";"shit";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6545"
"5887";"satan";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6546"
"5888";"réac";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6547"
"5889";"pédagogie";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6548"
"5890";"perversion";"0.0683114448436633";"-0.19661192899987";"0.50155499198363";"6549"
"5891";"paternaliste";"-0.486307723157793";"0.00791370571996115";"0.50155499198363";"6550"
"5892";"overdose";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6551"
"5893";"montessori";"0.068533733753827";"-2.05878286581853";"0.50155499198363";"6552"
"5894";"manie";"0.0683114448436633";"-0.19661192899987";"0.50155499198363";"6553"
"5895";"luire";"-0.486307723157793";"0.00791370571996115";"0.50155499198363";"6554"
"5896";"isabelle";"0.464697206036838";"0.453342936675657";"0.50155499198363";"6555"
"5897";"gouffre";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6556"
"5898";"fa";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6557"
"5899";"emji_femme_avec_la_paume_sur_le_visage_peau_légèrement_mate";"0.464697206036838";"0.453342936675657";"0.50155499198363";"6558"
"5900";"conditionné";"0.190599600670826";"-0.16170034810134";"0.50155499198363";"6559"
"5901";"cancre";"-0.486307723157793";"0.00791370571996115";"0.50155499198363";"6560"
"5902";"adrénaline";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6561"
"5903";"19e";"0.250789376956248";"-0.381234284862001";"0.50155499198363";"6562"
"5904";"censé";"0.592711407242038";"0.344149679446503";"0.501553037248264";"6563"
"5905";"honneur";"-0.207061021974928";"-0.02622077271923";"0.501547368515703";"6564"
"5906";"ex";"0.194429306061821";"-0.212941325706615";"0.501545413780337";"6565"
"5907";"emji_biceps_contracté";"-0.914075319404091";"0.584287818010135";"0.501543849992044";"6566"
"5908";"honnêtement";"0.332792759395072";"-0.934227435722682";"0.501543068097898";"6567"
"5909";"trolley";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6569"
"5910";"emji_singe_ne_rien_entendre";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6570"
"5911";"zoom";"-2.58567693626441";"1.45324034963051";"0.501541895256678";"6571"
"5912";"valérie";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6572"
"5913";"valaisannes";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6573"
"5914";"tricoter";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6574"
"5915";"teint";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6575"
"5916";"rôti";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6576"
"5917";"pêcheur";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6577"
"5918";"pantoufle";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6578"
"5919";"ohhhhh";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6579"
"5920";"mbappé";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6580"
"5921";"loulou";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6581"
"5922";"kiss";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6582"
"5923";"kiosque";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6583"
"5924";"heuuu";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6585"
"5925";"han";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6586"
"5926";"guillaume";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6587"
"5927";"emji_visage_qui_bave";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6588"
"5928";"emji_mains_levées_peau_mate";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6589"
"5929";"emji_feuille_virevoltante";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6590"
"5930";"discipliné";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6591"
"5931";"charisme";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6592"
"5932";"cardio";"-2.799584765345";"0.618663128092851";"0.501541895256678";"6593"
"5933";"bronze";"-2.98206269745759";"0.803285483954982";"0.501541895256678";"6594"
"5934";"boris";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6595"
"5935";"battle";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6596"
"5936";"barbara";"-2.85977454163042";"0.838197064853512";"0.501541895256678";"6597"
"5937";"aimant";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6598"
"5938";"adolf";"-2.92660703699879";"0.807831636083843";"0.501541895256678";"6599"
"5939";"toustes";"1.21834630761076";"-0.311725233169528";"0.501538572206556";"6600"
"5940";"régulier";"1.1465574075056";"1.74416036376899";"0.501538572206556";"6601"
"5941";"mosquée";"0.603315074413718";"1.97450527512963";"0.501538572206556";"6602"
"5942";"intolérable";"1.0911017470468";"1.73961421164013";"0.501538572206556";"6603"
"5943";"faudrais";"1.40060195081318";"1.365823347787";"0.501538572206556";"6604"
"5944";"dégats";"1.28115783416163";"1.53471015773151";"0.501538572206556";"6605"
"5945";"congrès";"1.52762422246697";"1.17665483979601";"0.501538572206556";"6606"
"5946";"burqa";"1.21338990287397";"1.77452579253866";"0.501538572206556";"6607"
"5947";"visée";"1.40060195081318";"1.365823347787";"0.501538572206556";"6609"
"5948";"symboliser";"1.2181240187006";"1.55044570364914";"0.501538572206556";"6610"
"5949";"suspect";"1.40724466989613";"1.61572271331733";"0.501538572206556";"6611"
"5950";"restrictif";"1.40060195081318";"1.365823347787";"0.501538572206556";"6612"
"5951";"ravage";"1.52762422246697";"1.17665483979601";"0.501538572206556";"6613"
"5952";"piétiner";"1.28495651406896";"1.5808111324188";"0.501538572206556";"6614"
"5953";"paroxysme";"0.603315074413718";"1.97450527512963";"0.501538572206556";"6615"
"5954";"pakistan";"0.790527122352929";"1.56580283037797";"0.501538572206556";"6616"
"5955";"mécontentement";"1.28022239824234";"1.80489122130833";"0.501538572206556";"6617"
"5956";"meyer";"1.15793424241517";"1.7699796404098";"0.501538572206556";"6618"
"5957";"joug";"1.1465574075056";"1.74416036376899";"0.501538572206556";"6620"
"5958";"impuissance";"1.46743444618155";"1.39618877655667";"0.501538572206556";"6621"
"5959";"gueguerre";"1.40060195081318";"1.365823347787";"0.501538572206556";"6622"
"5960";"façade";"1.40724466989613";"1.61572271331733";"0.501538572206556";"6623"
"5961";"escroc";"1.21338990287397";"1.77452579253866";"0.501538572206556";"6624"
"5962";"embêtant";"0.790527122352929";"1.56580283037797";"0.501538572206556";"6625"
"5963";"drônes";"1.34041217452776";"1.58535728454767";"0.501538572206556";"6626"
"5964";"cynisme";"1.40060195081318";"1.365823347787";"0.501538572206556";"6627"
"5965";"confederation";"1.27357967915939";"1.554991855778";"0.501538572206556";"6628"
"5966";"colporter";"1.34705489361071";"1.835256650078";"0.501538572206556";"6629"
"5967";"clarifier";"1.40724466989613";"1.61572271331733";"0.501538572206556";"6630"
"5968";"charlie";"1.21338990287397";"1.77452579253866";"0.501538572206556";"6631"
"5969";"brebis";"0.536482579045349";"1.94413984635996";"0.501538572206556";"6632"
"5970";"assembler";"1.28517880297913";"-0.281359804399859";"0.501538572206556";"6633"
"5971";"4ans";"0.790527122352929";"1.56580283037797";"0.501538572206556";"6635"
"5972";"traduire";"-0.0128741689445695";"0.191693864517462";"0.501535053682897";"6636"
"5973";"redescendre";"-0.344116338291235";"-0.146829100083287";"0.501529971370946";"6637"
