"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"attrait";1;1;1;1;1;0,649;0,232
"atterrer";1;1;1;1;1;0,9;0,083
"att";1;1;1;1;1;1;0,005
"atout";1;1;1;1;0,428;0,9;0,498
"athlétisme";0,002;1;1;1;1;1;1
"at";0,44;1;0,051;1;1;1;1
"astérix";0,074;0,011;1;0,093;1;1;1
"astreinte";1;1;0,051;1;1;0,649;1
"assoir";1;1;1;0,093;1;0,185;1
"assoc";1;1;1;1;0,428;0,9;0,498
"asservir";1;1;0,118;1;0,428;0,185;1
"asphyxier";1;1;1;1;1;0,185;0,498
"ascendant";1;1;0,118;1;1;0,9;0,498
"artificiellement";1;0,011;1;1;0;1;1
"arpitan";1;1;1;0;1;1;1
"armure";1;1;1;1;1;0,649;0,232
"ariel";1;1;0;1;1;1;1
"arf";1;1;1;1;0,428;0,9;0,498
"ara";1;1;1;1;0,428;0,185;1
"apprêter";0,656;0,011;1;1;1;0,185;1
"appréciation";1;1;1;1;1;0,9;0,083
"appréciable";1;1;1;0,093;1;1;0,083
"appropriation";1;1;0,118;1;1;0,185;1
"apocalypse";1;1;1;1;0;1;1
"apelle";1;1;1;1;1;0,9;0,083
"aos";1;1;1;1;0;1;1
"antoinette";1;1;1;1;1;0,649;0,232
"antoine";0,002;1;1;1;1;1;1
"antisemite";1;1;0;1;1;0,9;1
"antique";0,656;1;1;1;1;0,9;0,498
"antifas";1;1;0,118;1;1;0,012;1
"anticipation";1;1;1;1;1;0,185;0,498
"antibiotique";1;1;1;0,038;1;0,066;1
"antibio";1;0;1;1;1;1;1
"anti_émeute";1;1;1;0,093;1;0,012;1
"antenne";1;1;1;1;1;0;1
"annuaire";1;1;1;1;1;1;0,005
"anniv";1;1;1;0,093;1;0,9;0,498
"animalier";1;0;1;1;1;0,9;1
"andorre";1;1;0;1;0,428;1;1
"amériques";1;1;0,118;1;0;1;1
"ampoule";1;1;1;1;1;1;0,005
"amnésie";1;1;1;1;1;0;1
"ambulant";1;1;1;1;1;0,185;0,498
"amazonien";1;0,011;1;1;0,428;0,9;1
"amasser";1;1;1;0,093;0,02;0,9;1
"allègrement";1;1;0,118;1;1;0,185;1
"aliéner";1;1;0;1;1;0,9;1
"aliexpress";1;0;1;1;1;1;1
"ali";1;0,011;0,118;0,093;1;0,9;1
"alex";0,656;0,011;1;1;0,428;1;1
"alarmer";1;0,011;1;1;1;0,012;1
"ajout";1;0,011;1;1;1;0,012;1
"aix";0,656;1;1;0,093;1;1;0,498
"aiwa";0,656;1;1;1;1;1;0,083
"aiguille";1;1;1;0,038;0,259;1;1
"aigu";0,002;1;1;1;1;0,9;1
"agilité";0,02;1;1;1;1;0,649;1
"agglomération";1;1;1;0;1;1;1
"agatha";1;1;1;1;0,259;1;0,232
"again";0,656;1;0,118;1;1;1;0,498
"after";1;1;1;1;1;1;0,005
"affiner";1;1;1;1;1;0,012;1
"affichage";1;1;1;1;0;0,9;1
"affaiblissement";1;1;1;1;1;0;1
"affabulation";1;1;1;1;1;0;1
"adorateur";1;1;0,118;1;1;0,9;0,498
"adooooooore";0;1;1;1;1;1;1
"administrateur";1;1;1;1;0;1;1
"admin";1;1;1;1;0,428;1;0,083
"addict";1;0,011;1;0,093;1;1;0,498
"adage";1;1;1;0;1;1;1
"actionnariat";1;1;1;1;0;1;1
"acronyme";1;1;1;0;1;1;0,498
"acquadro";0;1;1;1;1;1;1
"acné";0,656;1;1;1;1;1;0,083
"acker";0;1;1;1;1;1;1
"accru";1;1;1;1;0,428;0,012;1
"acceuilli";0,656;1;0,118;1;0,428;1;1
"acc";0,002;1;1;0,093;1;1;1
"abîme";1;1;1;1;0,428;0,185;1
"abréviation";1;1;1;1;1;0,649;0,232
"abrutir";1;1;1;0,093;1;0,9;0,498
"abbé";1;1;1;1;1;1;0,005
"a1";1;0,011;1;1;1;0,9;0,498
"9h";1;1;1;1;1;1;0,005
"90s";0,002;1;1;1;1;1;1
"8eme";1;1;1;1;0,428;1;0,083
"7ème";1;1;0,051;0,038;1;0,649;1
"7k";1;1;1;1;0;1;1
"6ans";1;0,011;1;1;1;1;0,083
"5cm";1;1;1;0,093;1;1;0,083
"50ans";0,074;1;0,118;1;1;1;1
"4eme";1;1;1;0,038;0,259;1;1
"25ans";1;1;0;1;0,428;0,9;1
"20x";1;1;0,118;1;0,428;0,185;1
"20e";0,02;1;0,051;1;1;1;1
"16h";1;1;1;0,093;0,428;1;0,498
"13e";1;1;1;1;0;1;1
"10e";1;1;1;1;1;1;0,005
"ölbert";1;1;1;1;0,004;0,649;1
"évitement";1;1;1;1;0,259;0,066;1
"éventualité";1;1;0,051;1;1;0,066;1
"éventrer";1;0,002;0,051;0,038;1;1;1
"évent";0,44;0,002;1;1;0,259;1;1
"étriqué";1;1;1;1;1;0,066;1
"étoilé";1;0;1;1;0,259;1;1
"éthiopie";1;1;0;1;1;0,649;1
"éternellement";1;1;1;1;1;0,066;1
"étendue";1;1;0,051;1;1;0,066;1
"étayer";1;1;1;1;1;0,066;1
"étau";1;1;1;1;0,259;0,649;1
"étalon";1;1;1;1;1;0,649;0,232
"étai";0,02;1;1;1;1;1;1
"épurer";1;1;1;1;0,259;0,066;1
"épice";1;0;1;1;1;1;1
"épater";0,44;1;1;1;0,259;1;1
"épatant";0,44;1;0;1;1;1;1
"épanouissement";1;1;1;1;0,259;0,649;1
"épais";0,44;1;0,051;1;1;1;1
"énormité";1;1;1;1;0,259;0,066;1
"émojis";1;1;1;1;1;0,649;0,232
"élitisme";1;1;1;1;0;1;1
"électorat";1;1;1;0,038;1;0,066;1
"élasticité";1;1;1;1;1;0,649;0,232
"égocentrisme";1;1;1;1;1;0,066;1
"ée";1;1;0,051;0,038;1;1;1
"édito";1;1;0,051;1;1;0,066;1
"édifice";1;1;1;0,038;1;0,649;1
"écurie";1;1;1;1;1;0,649;0,232
"économises";1;1;1;0,038;0,259;1;1
"écocides";1;1;1;1;0,259;0,066;1
"écervelé";1;1;1;1;1;0,649;0,232
"éboueur";1;1;1;0;1;1;1
"à_mon_encontre";1;1;0,051;1;1;0,066;1
"zélé";1;1;1;1;1;0,066;1
"zim";0;1;1;1;1;1;1
"zigzaguer";1;1;1;0,038;0,259;1;1
"zermatt";1;1;1;1;0,259;0,649;1
"zebra";1;0,002;1;1;0,259;1;1
"zapper";0,44;1;1;0,038;1;1;1
"yt";1;1;1;1;1;1;0,016
"yoyo";0,02;1;1;1;1;0,649;1
"young";1;1;1;1;1;0,066;1
"youhouhou";0,02;1;1;1;1;1;1
"yougoslavie";1;1;0,051;1;0,259;1;1
"yohan";1;1;1;1;1;1;0,016
"yoann";1;1;1;1;1;1;0,016
"yep";0,44;1;1;0,038;1;1;1
"y2k";0,44;1;1;1;1;1;0,232
"xxx";0,44;1;1;1;1;0,649;1
"xxl";1;0,002;1;1;1;1;0,232
"xvii";1;1;1;0,038;0,004;1;1
"xuelle";1;1;1;1;0,259;0,066;1
"wouhao";1;1;1;1;0,259;1;0,232
"working";1;1;1;1;0;1;1
"wokiste";1;1;1;1;1;0,001;1
"woah";1;1;0,051;1;1;0,649;1
"woaaaaaw";1;1;1;1;1;0,649;0,232
"windows";1;1;0,051;1;0,259;1;1
"wilders";1;1;1;1;0,004;1;1
"wiesel";1;1;1;1;1;1;0,016
"wef";1;1;1;1;0,259;0,066;1
"weed";0,02;1;1;0,038;1;1;1
"watson";1;0,002;1;0,038;1;0,649;1
"was";0,44;1;0,051;1;1;1;1
"wankdorf";1;1;1;1;1;0,649;0,232
"wahou";0,44;1;1;0,038;1;1;1
"vídeo";0,44;1;1;1;1;0,649;1
"véreux";1;1;1;1;0,004;0,649;1
"vénérer";0,02;1;1;1;1;1;1
"vw";1;1;1;0,038;0,259;1;1
"vulgarisation";1;1;1;1;0,004;0,649;1
"vuitton";0,44;1;1;1;1;0,649;1
"voyant";1;1;1;1;1;0,066;1
"votres";1;1;1;1;1;0,066;1
"von";1;1;0,051;1;1;1;0,232
"volontier";0,44;1;1;0,038;1;0,649;1
"volatil";1;0,002;1;1;0,004;1;1
"voilé";1;1;0,051;1;1;0,066;1
"vociférer";1;1;1;1;0,259;0,649;1
"visé";1;1;0,051;1;1;1;0,232
"visualiser";0,44;1;1;1;0,259;1;1
"viscéral";1;1;1;1;1;0,001;1
"virage";0,44;1;1;1;1;1;0,232
"villeneuve";1;1;1;0;1;1;1
"viel";1;1;1;1;1;1;0,016
"vice_président";1;1;0,051;1;1;0,066;1
"vi0ls";1;1;0;1;1;0,649;1
"vi0leurs";1;1;0,051;1;1;0,066;1
"vestige";0,44;1;1;1;0,259;0,649;1
"vespa";0,44;1;1;0,038;1;1;1
"versement";1;1;1;1;0;1;1
"versailles";1;1;1;1;1;0,649;0,232
"verlan";1;1;1;1;1;1;0,016
"verité";1;1;1;1;1;0,066;1
"verifier";1;1;1;1;0,259;0,066;1
"verge";1;1;1;0,038;1;1;0,232
"ventilateur";0,44;1;1;0,038;1;1;1
"venoge";1;1;1;0,038;1;0,066;1
"venin";1;1;0,051;1;1;0,066;1
"venger";1;1;0,051;1;1;1;0,232
"vendôme";0,44;1;1;1;0,259;0,649;1
"velours";1;1;1;0,038;1;0,649;1
"vasculaire";1;1;1;1;1;0,001;1
"varsovie";1;1;0,051;1;1;0,066;1
"vanille";1;0,002;1;1;1;0,649;1
"vandaliser";1;1;1;1;1;0,066;1
"valse";1;1;1;1;1;0,649;0,232
"valorisation";1;1;1;1;0,259;0,066;1
"valeureux";0,02;1;1;1;1;0,649;1
"vaguement";1;1;1;1;1;0,066;1
"vagabonder";1;1;1;0,038;1;0,649;1
"vadrouille";0,02;1;1;1;0,259;1;1
"vacuité";0,02;1;1;1;1;1;1
"uv";1;0,002;1;0;1;1;1
"utérus";1;1;1;1;1;0,001;1
"uta";1;1;0;1;1;0,649;1
"urbanisation";1;1;1;1;0,004;0,649;1
"uranus";1;0;1;1;1;1;1
"unwra";1;1;0;1;1;0,649;1
"unilatéralement";1;1;0;1;1;1;1
"unesco";1;1;1;1;1;0,001;1
"uc";1;0,002;1;1;1;1;0,232
"uae";1;1;0,051;1;0,004;1;1
"télévisé";1;1;1;1;1;0,066;1
"téléphonique";0,44;1;1;0,038;1;1;1
"tyrannique";1;1;1;1;1;0,066;1
"tyran";1;1;1;1;1;0,066;1
"typer";1;1;1;1;1;0,066;1
"twitter";1;1;1;1;1;0,066;1
"twerk";1;1;1;1;1;1;0,016
"tutoiement";1;1;1;1;1;1;0,016
"turfu";0,02;1;1;1;1;1;1
"ture";0,44;1;0,051;0,038;1;1;1
"try";1;1;0,051;1;1;1;0,232
"truie";0,44;0,002;1;1;1;1;1
"trucage";1;1;0,051;1;1;0,066;1
"trotinettes";1;1;1;0;1;1;1
"trops";1;1;1;0,038;0,259;1;1
"tropez";1;1;1;0;1;1;1
"tromperie";1;1;1;1;1;0,066;1
"troinex";1;1;1;0;1;1;1
"triomphe";0,44;1;1;1;1;0,649;1
"trimestre";1;1;1;1;0,259;0,649;1
"tricheur";1;1;1;1;0,004;1;1
"trice";1;1;1;1;0,259;0,649;1
"trend";1;1;0,051;1;1;0,649;1
"traînée";1;1;0,051;0,038;0,259;1;1
"travaillé";1;1;1;0,038;0,259;1;1
"transposable";1;1;1;1;0,004;0,649;1
"transphobes";1;1;1;1;0,259;0,649;1
"transphobe";1;1;1;1;1;0,066;1
"tranquillou";1;1;1;0,038;1;1;0,232
"tranquil";1;1;1;1;1;0,649;0,232
"traitre";1;1;0,051;1;0,259;1;1
"trail";1;1;1;0,038;1;0,649;1
"trahison";1;0,002;0,051;1;1;0,649;1
"trade";1;1;0;1;1;1;1
"track";1;0,002;1;1;1;1;0,232
"tput";0,44;1;1;1;1;0,649;1
"toxico";1;1;1;0,038;1;0,066;1
"toxicité";1;1;1;1;0,259;0,649;1
"toxic";1;1;1;0;1;1;1
"tox";1;1;1;0,038;0,259;1;1
"toupie";1;1;1;1;1;1;0,016
"tot";1;1;1;1;0,259;1;0,232
"torse";1;1;1;1;1;1;0,016
"torche";1;1;0,051;1;1;1;0,232
"topissime";0,44;1;0,051;1;1;1;1
"tonneau";1;1;1;1;0,259;0,649;1
"tondeur";1;1;1;0,038;1;1;0,232
"tolérable";1;1;1;1;0,259;0,649;1
"tofu";1;0;1;0,038;1;1;1
"tocard";1;1;1;0,038;1;1;0,232
"tktp";0,44;1;1;1;1;1;0,232
"titulaire";1;1;1;1;0,259;0,649;1
"titan";0,44;1;1;1;1;0,649;1
"tisser";1;0,002;1;1;1;0,649;1
"tinguely";0;1;1;1;1;1;1
"tin";0,44;1;1;1;1;1;0,232
"timidité";0,02;1;1;1;0,259;1;1
"tier";1;1;0,051;1;0,259;0,649;1
"thérapeute";1;1;1;1;1;0,649;0,232
"théorique";1;1;1;1;1;0,066;1
"théologie";1;1;1;1;1;0,001;1
"thon";1;0,002;1;1;1;1;0,232
"thc";1;1;1;0,038;0,004;1;1
"thatcher";1;1;1;1;0,259;0,649;1
"thai";0,44;1;1;1;1;0,649;1
"tfacon";1;1;1;1;1;0,001;1
"tf1";1;1;0,051;1;1;1;0,232
"texture";1;1;1;1;1;0,066;1
"texas";1;1;0,051;1;0,259;0,649;1
"teubé";0,02;1;1;1;1;1;1
"tertiaire";1;1;1;1;0,259;0,649;1
"terrier";0,44;1;0,051;1;1;1;1
"tentant";0,44;1;1;1;1;1;0,232
"temoin";0,02;1;1;1;1;0,649;1
"temoignage";0;1;1;1;1;1;1
"tell";0,02;1;1;1;1;1;1
"telegram";1;1;0,051;1;1;1;0,232
"tecktonick";0,02;1;1;1;1;1;1
"technicien";0,44;1;1;1;1;1;0,232
"tchaux";0,44;1;1;0;1;1;1
"tbnk";1;1;1;1;1;1;0,016
"taxons";1;1;0,051;1;0,259;0,649;1
"taxations";1;1;1;1;0,004;0,649;1
"tat";0,44;1;0,051;1;0,259;1;1
"tardivement";1;0,002;1;0,038;1;0,649;1
"tapper";1;1;0,051;1;1;0,649;1
"tangible";1;1;1;1;1;0,001;1
"tamponner";1;1;0,051;1;1;0,649;1
"tahiti";1;1;1;1;1;1;0,016
"tagué";1;1;1;0;1;1;1
"tagger";1;1;1;1;1;0,649;0,232
"sévérité";1;0,002;1;1;0,259;1;1
"séquestrer";1;1;0;1;1;1;1
"sémite";1;1;0;1;1;1;1
"séisme";1;1;1;0,038;0,004;1;1
"sécuritaires";1;1;0;1;1;0,649;1
"synthèse";1;0,002;1;0,038;1;1;1
"syndic";0,02;1;1;1;1;1;1
"symboliquement";1;1;1;1;0,259;0,066;1
"sylviculture";1;1;1;1;1;0,001;1
"sweet";0,02;1;1;1;1;1;1
"svppp";1;1;1;1;1;0,649;0,232
"suspens";1;1;0,051;1;0,259;0,649;1
"survet";0,44;1;1;1;1;1;0,232
"sursauter";1;0,002;1;1;1;1;0,232
"sursaut";1;1;1;1;1;0,066;1
"surmonter";1;1;1;0,038;0,259;1;1
"surgir";1;1;0,051;1;1;0,066;1
"surestiment";1;1;1;1;0,259;0,066;1
"surdimensionné";1;1;1;1;1;0,001;1
"surcharge";1;1;1;1;0,259;0,066;1
"supporteur";1;1;0,051;1;1;0,649;1
"supportable";1;1;1;1;0,004;1;1
"supplice";1;1;1;1;1;0,649;0,232
"superieur";0,44;1;1;1;0,259;0,649;1
"superficie";1;1;1;0,038;0,004;1;1
"supercherie";1;1;1;1;1;0,066;1
"suiveur";0,44;1;1;1;0,259;1;1
"sugus";1;1;1;1;0,004;1;1
"suggestion";1;1;1;0,038;1;1;0,232
"suffisance";1;1;1;1;1;1;0,016
"succomber";1;1;1;1;1;0,066;1
"substitution";1;1;1;1;1;1;0,016
"structurelles";1;1;1;1;0,004;0,649;1
"stockage";1;1;1;1;0,004;0,649;1
"stigmatisation";1;1;1;1;0,259;0,066;1
"stempel";1;1;1;0,038;1;1;0,232
"steck";1;1;1;0,038;1;0,649;1
"stan";0;1;1;1;1;1;1
"splendide";0,02;1;1;0,038;1;1;1
"speaker";0,44;1;1;1;1;1;0,232
"soutif";1;1;1;1;1;1;0,016
"sous_entendu";1;1;1;1;1;0,649;0,232
"sournois";1;1;0,051;1;0,004;1;1
"souhaitable";1;1;1;1;0,259;0,066;1
"soucoupe";1;1;1;1;1;0,649;0,232
"soros";0,44;1;1;1;1;0,649;1
"sophrologie";0,44;1;1;1;1;0,066;1
"somaliland";1;1;0;1;0,259;1;1
"solex";0,44;1;1;0;1;1;1
"soft";1;1;1;1;1;0,649;0,232
"soda";1;0;1;1;1;1;1
"sociéter";1;1;1;0,038;1;0,066;1
"sociologie";1;1;1;1;1;0,066;1
"socio";1;1;1;1;0,259;1;0,232
"society";1;1;1;1;0,004;0,649;1
"societal";1;1;1;1;0,259;0,066;1
"socialo";1;1;1;1;0,259;0,649;1
"socialiser";0,44;1;1;1;0,259;0,649;1
"social_démocrate";1;1;1;1;1;0,066;1
"sociabiliser";1;1;1;0,038;1;0,066;1
"snake";0,02;1;1;1;1;1;1
"smotrich";1;1;0;1;1;1;1
"smaky";0,44;1;1;0,038;1;0,649;1
"skateurs";0,02;1;1;1;1;1;1
"sir";1;1;1;1;1;1;0,016
"siosio";1;1;0;1;1;1;1
"singularité";1;1;1;1;1;0,001;1
"sinaï";1;1;0;1;1;1;1
"simulateur";1;1;1;1;0,259;1;0,232
"simplette";1;1;0,051;1;1;0,066;1
"silhouette";0,44;1;1;1;1;0,649;1
"signalisation";1;1;1;0;1;1;1
"sieur";0,02;1;1;1;0,259;1;1
"siecle";1;1;1;1;1;0,649;0,232
"sicile";1;1;1;1;0;1;1
"shuffle";1;1;1;1;1;1;0,016
"sexualisent";1;1;1;1;1;0,649;0,232
"sexion";1;1;0,051;1;1;0,649;1
"sest";1;1;1;0,038;1;1;0,232
"serrure";1;1;1;1;1;0,649;0,232
"sereinement";1;1;1;0,038;1;0,066;1
"septente";1;1;1;0,038;1;1;0,232
"senior";1;1;1;1;1;0,066;1
"sement";1;1;0;1;1;0,649;1
"self";1;1;0,051;1;1;0,066;1
"scénariste";1;1;1;1;1;1;0,016
"scruter";1;1;1;1;1;0,066;1
"scrupuleux";1;1;1;1;0,259;0,066;1
"scrolling";1;1;1;0,038;1;0,649;1
"script";1;1;1;0;1;1;1
"scoutisme";1;1;1;0,038;1;1;0,232
"scotch";0,44;1;1;1;1;1;0,232
"scooby";0;1;1;1;1;1;1
"scolarisés";1;1;1;1;1;0,001;1
"scier";1;1;1;1;1;1;0,016
"science_fiction";1;1;1;1;1;1;0,016
"schtroumpf";1;1;1;1;0,259;1;0,232
"schneider";0,44;1;0,051;1;1;0,649;1
"schnaps";1;1;1;1;1;1;0,016
"schleck";0,44;1;1;1;1;1;0,232
"schizophrène";1;0,002;1;1;1;0,649;1
"scarface";0,02;1;1;1;1;1;1
"scandinave";1;1;1;1;0;1;1
"saumure";0,44;0,002;1;1;1;1;1
"saumon";1;0;1;1;1;1;1
"saugrenu";1;1;1;1;0,259;0,649;1
"satisfaisant";1;0,002;1;1;1;0,649;1
"sarah";0,44;1;1;1;1;1;0,232
"saoul";1;1;1;0,038;1;1;0,232
"santissa";1;1;1;1;1;1;0,016
"sante";0,44;1;1;1;1;0,649;1
"santana";1;1;1;0;1;1;1
"sandal";0,02;1;1;1;1;1;1
"samy";0;1;1;1;1;1;1
"samoa";1;1;1;1;0,004;1;1
"salève";0,02;1;1;0,038;1;1;1
"saler";0,44;0,002;1;1;1;1;1
"sainement";1;1;1;1;0,259;0,649;1
"sahel";1;1;0;1;1;1;1
"sadisme";1;1;0,051;1;1;0,649;1
"sabrer";1;1;1;1;0,004;1;1
"sabine";1;1;0;1;1;1;1
"röstigraben";1;1;1;1;1;0,066;1
"réévaluer";1;1;1;1;0,004;0,649;1
"rééducation";0,44;1;1;1;1;0,066;1
"réécouter";0,44;1;1;0,038;1;1;1
"révision";1;1;1;1;1;1;0,016
"réveillon";1;1;1;1;0,259;1;0,232
"rétrécissement";1;1;1;0,038;1;0,649;1
"réticence";1;1;1;1;0,259;0,066;1
"résoud";1;1;1;1;0,259;0,066;1
"résilier";1;1;1;1;0,259;0,649;1
"résilient";1;1;1;1;0,259;0,649;1
"résignation";0,02;1;1;1;1;1;1
"répugnant";1;1;1;0,038;0,259;1;1
"répréhensible";1;1;0,051;1;1;0,066;1
"réprimander";1;1;1;0,038;1;0,649;1
"réorganisation";1;1;1;1;0,259;0,649;1
"réjouissant";1;1;1;1;1;0,066;1
"réitérer";1;1;1;1;1;0,066;1
"réinsérer";1;1;1;1;1;0,001;1
"régule";1;1;1;1;1;0,066;1
"régulations";1;1;1;1;0;1;1
"régularité";1;1;1;1;1;0,066;1
"réfractaire";1;1;1;1;1;0,001;1
"rédacteur";0,44;1;1;1;1;1;0,232
"récréer";0,02;1;1;1;1;1;1
"réconforter";0,44;1;1;1;1;0,649;1
"réciprocité";0,44;1;1;1;1;0,066;1
"récidiver";0,44;1;1;1;1;0,649;1
"réceptionniste";1;1;1;0,038;1;0,649;1
"réceptif";1;1;1;1;1;0,066;1
"réarmement";1;1;0,051;1;0,259;1;1
"réapproprier";1;1;1;1;1;0,001;1
"réactif";1;1;0,051;1;1;0,649;1
"râteau";0,44;1;1;1;1;1;0,232
"râper";1;1;1;0;1;1;1
"russi";0;1;1;1;1;1;1
"ruralité";0,44;1;1;1;1;0,066;1
"ruisseler";1;1;1;1;0,004;1;1
"ruag";1;1;0,051;1;1;0,066;1
"rts1";1;1;1;1;1;1;0,016
"rte";0,44;1;1;1;0,259;1;1
"rst";1;1;1;1;0,259;0,649;1
"royce";1;1;1;1;1;0,649;0,232
"rotule";1;1;1;0,038;0,259;0,649;1
"rotschild";1;1;1;0,038;0,259;1;1
"roooo";1;1;1;0,038;0,259;0,649;1
"romandes";1;1;1;0,038;1;0,066;1
"roille";0,02;1;1;0,038;1;1;1
"rohingyas";1;1;0;1;1;1;1
"roesti";1;1;1;1;0,004;1;1
"rocky";0,44;1;1;1;0,259;1;1
"robinson";0,44;1;1;1;0,259;0,649;1
"rite";1;1;1;0,038;1;1;0,232
"risme";1;1;0;1;1;1;1
"rights";1;1;0;1;1;1;1
"ridiculement";1;1;1;0,038;0,004;1;1
"ricain";1;0,002;0,051;1;1;1;1
"ric";0;1;1;1;1;1;1
"rhumatisses";0,44;1;1;1;1;1;0,232
"rhumatisme";1;0,002;1;1;1;0,649;1
"rhum";1;0,002;1;1;1;1;0,232
"rhino";0,02;1;1;0,038;1;1;1
"rhabiller";0,02;1;1;1;1;1;1
"revente";0,44;1;1;1;0,259;1;1
"reveille";1;1;1;1;0,259;0,649;1
"reuters";1;1;0,051;1;1;0,649;1
"retrousser";1;1;1;1;1;1;0,016
"retravailler";0,44;1;1;1;1;0,649;1
"retournement";1;1;1;1;1;0,066;1
"retaper";0,02;1;1;1;1;1;1
"retailleau";1;1;0,051;1;1;1;0,232
"resultat";1;0,002;1;1;0,004;1;1
"restructuration";1;1;1;1;0;1;1
"ressourcer";1;1;1;1;1;0,001;1
"resserrer";1;1;1;1;0,259;0,649;1
"respectueusement";0,02;1;1;1;1;1;1
"resources";1;1;1;1;0;1;1
"requérant";1;1;1;1;0,259;0,066;1
"repu";1;0,002;1;1;1;0,066;1
"represente";1;1;1;1;0,004;0,649;1
"repoussant";1;1;1;1;0,259;0,066;1
"repeuplement";0,44;0,002;1;1;1;0,649;1
"repassage";0,44;1;1;1;1;1;0,232
"rené";0,44;1;1;1;0,259;0,649;1
"renouvelable";1;1;1;1;0,259;0,066;1
"renne";1;1;1;1;1;1;0,016
"renault";0,44;1;1;0,038;0,259;1;1
"remords";1;1;1;1;1;0,001;1
"remerciement";0,44;1;1;1;0,259;0,649;1
"relique";1;1;1;1;0,259;1;0,232
"rejouer";1;1;1;1;1;0,066;1
"refourguer";1;1;1;1;0,259;1;0,232
"refonte";1;1;1;0,038;0,259;0,649;1
"reflex";1;1;1;1;1;0,066;1
"refiler";1;0,002;1;1;1;1;0,232
"referendum";1;1;1;0,038;1;0,649;1
"reels";1;1;1;0;0,259;1;1
"redresser";1;1;1;1;0,004;0,649;1
"redoubler";1;1;1;1;1;1;0,016
"rediscute";1;1;1;1;1;0,649;0,232
"redford";0,02;1;1;1;1;1;1
"recyclable";1;0,002;1;1;0,004;1;1
"recueillement";1;1;1;1;1;0,649;0,232
"recrés";0;1;1;1;1;1;1
"recrudescence";1;1;1;1;1;0,066;1
"recreation";0,02;1;1;1;1;1;1
"recommencement";1;0,002;0,051;1;1;1;1
"recherché";1;1;1;1;0,259;1;0,232
"recentrer";1;1;1;1;0,259;1;0,232
"recaler";0,44;1;1;1;0,259;1;1
"recadrer";1;1;1;1;1;0,649;0,232
"recadrage";0,44;1;1;1;1;0,649;1
"rebondissement";1;1;1;1;1;0,001;1
"rebeller";1;1;1;1;0,259;0,066;1
"realité";0,44;1;1;1;1;0,649;1
"reaction";1;1;1;1;1;0,649;0,232
"reacs";1;1;1;1;1;1;0,016
"rd";1;1;0;1;0,259;1;1
"ravoir";0,02;1;1;1;1;1;1
"rasoir";1;1;1;1;1;1;0,016
"rapé";0,44;1;1;0,038;1;1;1
"rapporteur";1;1;0;1;1;1;1
"rappeller";0,44;1;1;1;0,259;0,649;1
"rappele";0,44;1;1;1;1;1;0,232
"rappaz";0,44;1;1;1;0,259;1;1
"raphaël";1;1;1;1;0,259;1;0,232
"raoul";0,44;1;1;1;1;1;0,232
"ranking";1;1;1;1;0;1;1
"ramassis";1;1;0,051;1;0,259;1;1
"ramassage";1;0,002;1;1;1;0,649;1
"ralentissement";1;1;1;0,038;0,259;0,649;1
"raffoler";0,44;1;1;1;1;1;0,232
"raffaella";1;1;1;1;1;1;0,016
"rafah";1;1;0;1;1;1;1
"racketter";1;1;0,051;1;1;1;0,232
"raccord";1;1;1;1;1;0,066;1
"ra";0,44;1;1;1;1;0,066;1
"quo";1;1;0,051;1;1;1;0,232
"quizz";0;1;1;1;1;1;1
"quittance";1;1;1;1;1;0,649;0,232
"quidam";1;1;1;1;0,259;0,649;1
"quesque";0,44;1;1;1;1;1;0,232
"quebecois";1;1;1;1;1;1;0,016
"quatrième";1;1;0,051;1;1;1;0,232
"qualite";1;1;1;1;0,259;1;0,232
"qualificatif";1;1;1;1;1;0,649;0,232
"qand";0,44;1;1;1;1;1;0,232
"pû";0,02;1;1;1;1;1;1
"pétasse";1;1;1;1;1;1;0,016
"péronisme";1;1;1;1;1;0,066;1
"périphérie";0,44;1;1;1;0,259;0,649;1
"pérenniser";1;1;0;1;1;1;1
"pépère";1;1;1;0,038;1;0,649;1
"pénalisent";1;1;1;1;0;1;1
"pédalo";1;1;1;0,038;1;1;0,232
"pédale";1;1;1;0,038;1;1;0,232
"pédal";1;1;1;0;1;1;1
"pédagogue";0,44;1;1;1;1;0,649;1
"pécuniaire";1;1;1;1;0,004;0,649;1
"pécho";1;1;1;1;1;0,649;0,232
"péage";1;1;1;1;0,259;1;0,232
"pâquerette";1;1;1;1;0,259;1;0,232
"pzs";1;1;0,051;0,038;1;1;1
"pythagore";1;1;1;1;0,259;0,066;1
"pulvériser";1;1;0;1;1;0,649;1
"puits";1;1;0,051;1;0,259;1;1
"puceau";0,44;1;1;1;1;1;0,232
"ptetre";1;1;1;1;0,004;1;1
"psychotique";1;1;1;1;0,259;0,066;1
"psychothérapie";0,44;1;1;1;0,004;1;1
"psychose";1;1;1;1;0,004;0,649;1
"pss";1;1;1;0,038;0,259;1;1
"prédilection";0,44;1;1;1;0,259;1;1
"précédemment";1;1;0,051;1;0,004;1;1
"précipiter";0,44;1;1;1;1;0,649;1
"précieusement";0,02;1;1;1;1;1;1
"prussien";1;1;1;1;1;1;0,016
"prude";1;1;1;1;1;0,066;1
"provocant";1;1;1;1;1;0,066;1
"provoc";1;1;1;1;0,259;1;0,232
