"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"htag_sida";-0,218045525453556;0,926390990369264;0,702865183100179;0,886590415842467;1,05026328758827;0,4516112019882;0,484151838258898;1,9054797136859;0,577221054204494;1,62503253482637;1,70016061799292;0,429970394906309;1,5893325313685;0,704721483670159;-0,430299860674824;0,120574726287729;-0,0235832441454321;0,977390785443142;-0,994797655527568;-0,518702922161094;-0,0502293937996399;0,21340524081338;0,161913398573798;0,204236702604674;0,241940705528545;0,104034039963942;0,111530164593566;0,438950034479569;0,132969771247411;0,374345673726777;0,391652325935922;0,0990488213092723;0,366121751091339;0,162341019604526;-0,0991247176882317;0,027775829824493;-0,00543268225656058;0,225153653376023;-0,229163534021229;-0,119489419872563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20544808161771;NA
"htag_selfdefense";1,09869882618293;-2,01250766785004;0,747886043179731;-1,09393570712257;-0,156293332022991;-0,49006184683432;-0,588798187492328;0,56667779390305;-0,0406727268076305;0,517781341706155;-0,0961232688631194;-0,188792052182431;-0,0558811272121005;-0,797835868768873;3,90280863979316;-4,88764801548555;3,80900677612754;2,387610385651;0,716519867301039;0,76924409341692;0,13194747486442;-0,241690715043944;0,0898168565690973;-0,131375451378532;-0,0187699395021893;-0,0588536382093271;-0,0707113106821728;0,0680547773287583;-0,0048845629668705;0,0621825917548248;-0,0115438574247558;-0,0226728507997842;-0,00671100528416003;-0,095815546291287;0,468705101550739;-0,586978704537211;0,45744003167599;0,286738416242068;0,0860499573928006;0,0923818368254386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,88696068580009;NA
"htag_rollerskating";0,704240270350677;-1,33089663971735;0,560585883211105;1,01147589856641;1,65188011241322;5,46286528159939;4,72604667388114;-0,313283267761449;0,832640958462738;-5,08873739183352;-1,6242015707309;-1,86521399572877;1,31112891054361;0,237615970011303;1,21951223740999;0,694895839288774;-0,51366332403071;0,425165845564519;1,05474207127172;0,252845823796912;0,0716222337653349;-0,135354074824305;0,0570123789610889;0,102868532665779;0,167998548996146;0,555581142828447;0,48064564597257;-0,031861352414859;0,0846807657561461;-0,517531806107615;-0,165183602072324;-0,189694907333173;0,133343668746297;0,0241658809741907;0,124026123220661;0,0706718918804745;-0,0522402881790429;0,0432399691725879;0,107268763760328;0,025714778692723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,13634329770802;NA
"htag_roller";0,704240270350677;-1,33089663971735;0,560585883211105;1,01147589856641;1,65188011241322;5,46286528159939;4,72604667388114;-0,313283267761449;0,832640958462738;-5,08873739183352;-1,6242015707309;-1,86521399572877;1,31112891054361;0,237615970011303;1,21951223740999;0,694895839288774;-0,51366332403071;0,425165845564519;1,05474207127172;0,252845823796912;0,0716222337653349;-0,135354074824305;0,0570123789610889;0,102868532665779;0,167998548996146;0,555581142828447;0,48064564597257;-0,031861352414859;0,0846807657561461;-0,517531806107615;-0,165183602072324;-0,189694907333173;0,133343668746297;0,0241658809741907;0,124026123220661;0,0706718918804745;-0,0522402881790429;0,0432399691725879;0,107268763760328;0,025714778692723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,13634329770802;NA
"htag_pompiers";0,769647036920115;1,80845578240072;0,650213770443258;0,748444389924576;-1,27208243270017;1,41934890197047;-1,95407474281155;-0,0411791745513155;-1,62379554949468;0,0501654622950884;-1,42221291003641;-1,12914437775803;-2,00048187142333;1,79983406121272;0,49502017182723;-0,19417500836811;-0,725061375223842;0,017366786197429;-0,505047244765086;0,0710534747023291;0,149380521312029;0,351002543485154;0,126199760843301;0,145265307052174;-0,24689802965921;0,275480926618589;-0,379265676032421;-0,00799245143110063;-0,315161904161069;0,00973659684247836;-0,27603680093163;-0,219155233106611;-0,388272819218944;0,349329156667706;0,0960782901515892;-0,0376873587298777;-0,140726905995216;0,0033707133935939;-0,0980244411933505;0,0137907437863191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,68901443394577;NA
"htag_plage";0,18554761072928;-1,52457932002275;1,83049879664126;-2,28353616252333;-0,562498687895616;-0,583369300335607;1,33707960127378;0,975240822241731;-2,03234261714772;1,16759960407372;1,34469456725825;-0,222855671772671;0,0605541482664925;0,100900241001744;1,3793871357807;0,850156673143297;-1,32458519076687;0,0132942726598806;0,00540181149891556;-0,672535844217375;0,0360320132897886;-0,296062353508538;0,355469718571332;-0,443446321040499;-0,109233204987561;-0,113286128018194;0,259651254862533;0,189384762916881;-0,39466633875073;0,226739456712915;0,26113002656148;-0,0432769707756226;0,0117591806572683;0,0195941020767023;0,267867074185778;0,165094319591084;-0,257224930084414;0,00258165226313692;0,00104899299405069;-0,130601630392623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71548143382877;NA
"htag_nendaz";-1,37109557681829;0,297239466053288;0,0639357544807806;-0,836729897584238;0,9172872086822;0,373726653544068;0,253737104869355;0,453475668479937;-0,598836902792615;1,19641928488852;-0,987727373995794;0,27576161981176;0,880791538654102;-0,893603362746398;0,106532936616815;0,320889532973987;0,537072708357159;-2,28351775375034;-1,07929185148366;2,95961341588478;-0,280570352483724;0,0608247763122188;0,0130833163451762;-0,171221909156514;0,187706531783878;0,076476520448522;0,0519227909090028;0,0927957396255756;-0,122541333906624;0,244825952439044;-0,202120860256083;0,0564297166296833;0,180238341252861;-0,18286005345317;0,0218000729366128;0,0656643423675642;0,109902388747278;-0,467281341946511;-0,220857903944442;0,605632308461894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,17747559639118;NA
"htag_myvaud";0,561509935054786;-0,383460530514864;0,287667804724563;-0,502536173248612;1,05609115742241;2,05557480012803;1,58132655175777;-0,627488289336712;-0,330314404751914;-1,80501695105101;-1,39581244455674;0,583544847280159;0,412155299194158;-0,526771868281776;-1,05104788802958;1,47278068802348;3,00011540322529;-1,54021869845104;-1,03685333632899;-0,456744373257462;0,10074219026975;-0,0687978098237895;0,051611348097012;-0,0901615298719584;0,189476498421827;0,368796871969853;0,28371056398182;-0,112579565720829;-0,0592627031774775;-0,323843532893433;-0,250426918727091;0,104695540302228;0,0739460247805807;-0,0945097289828297;-0,188571670255778;0,264236023328774;0,538259749141287;-0,276335280089464;-0,186024982941911;-0,0819458849839431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,69926407994089;NA
"htag_music";0,709867411503427;0,746160627882425;-1,48429947415509;-0,620005939696481;0,280040988532612;-1,96890160135715;-0,0946960579516685;2,88036049697355;-0,614394262089543;-2,87656714081483;0,583748536230919;-0,932288086946416;-0,826497176040499;-1,94910506642641;-2,85023892100291;-1,82693228072621;-1,10849491849063;-0,656620799778876;1,44919548731785;0,242705899411778;0,105199212087135;0,11057770630353;-0,219966620036493;-0,0918821392396015;0,0415008364496401;-0,291782512879688;-0,0140335371406539;0,426856691683842;-0,0910505134272732;-0,426294533071408;0,0865089523386502;-0,138160972874174;-0,122483227575637;-0,288848753922705;-0,42239280729137;-0,27074328720332;-0,164274046305117;-0,0973082996308649;0,214764364380648;0,0359679412989861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,3736468999632;NA
"htag_metier";1,02351115088847;-2,04937757111446;1,14274694379505;2,57976462164529;2,47259728188323;-0,197699505503834;0,468467715532329;-0,736809316291415;1,1474125825305;-1,38519465812228;-1,33216341867667;-2,0788431593643;-0,0968755319190447;-0,594589368321772;0,955702309895187;2,11813984619643;-0,686299788099171;-0,719560781725362;0,983211068875609;0,00527894691715045;0,16787076986116;-0,336127838275663;0,187427180490256;0,423119057100891;0,405542048961592;-0,0324256049006305;0,0768355439930913;-0,120847483741965;0,188192413351406;-0,227192144867888;-0,218494247453974;-0,340960624884406;-0,015889001414242;-0,0975213361620843;0,156749130071447;0,347405855174057;-0,112563183785296;-0,118018472280716;0,161260968114403;0,000865824355962297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,2175708806246;NA
"htag_maman";1,15207529685205;0,251901581260316;-1,66503075299827;-0,939158477324787;2,17076612519723;-0,839609435953851;-0,393163642099502;-2,84799052068052;1,95227959367064;1,03805809384726;1,50961980477298;-2,94314367552476;-0,982164015028853;-0,0910794894243623;0,744131907028819;1,35815646779894;-0,532668793780759;-0,0445228667706836;0,0285082409247742;-0,0226178407073131;0,186361923584548;0,0407480859679353;-0,269338588201701;-0,151920087917187;0,351147318104405;-0,135816842850152;-0,06359890957247;-0,460696443396391;0,315804515074195;0,16791828076731;0,244199013265495;-0,476088601374577;-0,158876746699141;-0,0147331939974775;0,1203722134946;0,219698011544388;-0,0861655321606914;-0,00720210486029431;0,004611548074392;-0,00365870556643406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,22304042091628;NA
"htag_leysin";0,652393389787629;0,32278022341317;-0,325607961084917;-0,506434882751548;0,753693670409264;-0,78830239677704;-0,604010608325455;-1,09427719162551;-1,0139557648575;-0,460742778999906;-2,02645150122948;1,65105746728001;0,736362682549022;2,09333864207432;-1,7376156078489;-1,50980835094536;-2,07765673531422;1,2963957356846;1,28879119106796;0,287636921725149;0,119748401397931;0,0592470990075122;-0,0597661371692487;-0,0929573606522714;0,138342315523197;-0,144694831845149;-0,11086762359427;-0,200857253360627;-0,186114059140646;-0,0845704633194387;-0,371960126483901;0,303055633943897;0,135161170337795;0,384237424684079;-0,318943592226977;-0,277129013373062;-0,381358972365603;0,237956606178767;0,236560773425926;0,0527964600788198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,61470824360945;NA
"htag_journeeinternationaledesdroitsdesfemmes";0,440685894941263;1,15088712070952;0,715319204495847;1,90769950551024;1,47882206171097;-0,314191981922458;0,188886011671785;1,78901497548107;1,12864897331025;0,0442987312300517;1,94619293422057;0,918911826434092;2,09070053856047;-0,191100022305543;-0,613956322622153;-0,382421986116902;-1,07935290061585;4,56460659198799;-8,03460013140484;-1,15763079770643;0,042031932732198;0,10976981699508;0,0682260290845619;0,181953400844702;0,14104773974899;-0,0299671407702324;0,018015652935068;0,170633455641546;0,107648777210725;0,00422514383273243;0,185624843985399;0,0876443755492717;0,199407753705519;-0,0182268218131617;-0,0585581956427298;-0,0364748120606892;-0,102946994750161;0,435365051220798;-0,766327618219614;-0,110413018379911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,68940998823262;NA
"htag_jeu";0,686166178000885;-0,793108579709933;1,5904646691604;1,34598562690567;0,749123749424738;-1,56634677768171;0,5054102645977;-0,588990136138689;-1,4257370028051;0,0854383106753458;2,83829951965975;0,266822546216241;0,105261714611444;0,671361995430984;1,12173003995652;1,57182863989933;-0,589819186174776;-1,51923484514882;1,27492489930483;-0,321436915461021;0,130137220807602;-0,150419752053099;0,301645080263561;0,255277561541742;0,142077656866061;-0,297070918100802;0,0958553325872246;-0,111706962333083;-0,27040308469908;0,0162040984505821;0,538307516677973;0,0506051532801503;0,0199637747183725;0,127329482335869;0,212745592214477;0,298110599648396;-0,111864198686412;-0,288135741516365;0,241800293359445;-0,0609632304596213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,66343246053845;NA
"htag_jetdeaudegeneve";1,08942470684833;0,615376184480728;-0,419759924958788;1,53365184329426;-2,45922105224265;2,24127500593011;-1,44408051439605;-0,177285998720876;-1,1658124685996;1,10397848414802;-0,373601175685643;-0,508775580266085;-1,60683103353863;-0,943004384151078;0,143719228336942;0,102801184922967;-0,963134664019323;-0,236197417242459;-0,400600721820281;0,0345026437564186;0,218297940256103;0,123308524866698;-0,084111115201022;0,307311773229062;-0,492776496589732;0,449104664385166;-0,289363551124712;-0,0355244085375798;-0,233604451065204;0,22121421302603;-0,0748618666501277;-0,101947991932362;-0,321975353373274;-0,188958368043799;0,0287983293603775;0,0205992087231914;-0,192992055369222;-0,0473290254514288;-0,0802720113549343;0,00691360863955954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,66162992439669;NA
"htag_jetdeau";1,08942470684833;0,615376184480728;-0,419759924958788;1,53365184329426;-2,45922105224265;2,24127500593011;-1,44408051439605;-0,177285998720876;-1,1658124685996;1,10397848414802;-0,373601175685643;-0,508775580266085;-1,60683103353863;-0,943004384151078;0,143719228336942;0,102801184922967;-0,963134664019323;-0,236197417242459;-0,400600721820281;0,0345026437564186;0,218297940256103;0,123308524866698;-0,084111115201022;0,307311773229062;-0,492776496589732;0,449104664385166;-0,289363551124712;-0,0355244085375798;-0,233604451065204;0,22121421302603;-0,0748618666501277;-0,101947991932362;-0,321975353373274;-0,188958368043799;0,0287983293603775;0,0205992087231914;-0,192992055369222;-0,0473290254514288;-0,0802720113549343;0,00691360863955954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,66162992439669;NA
"htag_igerslausanne";0,490477521395764;0,443077423982366;0,0581223398648281;-1,38301540574523;1,14935071244522;0,431538786811977;-0,157016163300242;-0,725605040298325;-0,873305359292452;-0,0860881908327066;-1,58223339186971;2,05031753686041;0,609920789397259;-1,31020603091792;-1,15255477901679;1,13286744167625;3,8663811187026;-4,1461688091754;-2,61940170207035;-0,629563957226798;0,0655507922055961;0,0592159169044229;0,00776786958990551;-0,184835698935105;0,153607140870495;0,0576738140057222;-0,0209847208983694;-0,0969748523532224;-0,116714539692068;-0,0115054184187108;-0,21146056193576;0,274018549171756;0,0815140127398266;-0,175104952893283;-0,154035354382602;0,151404203100848;0,516729787286646;-0,554122540185238;-0,350074874352604;-0,0841392609040839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,41004811062605;NA
"htag_hiv";-0,218045525453556;0,926390990369264;0,702865183100179;0,886590415842467;1,05026328758827;0,4516112019882;0,484151838258898;1,9054797136859;0,577221054204494;1,62503253482637;1,70016061799292;0,429970394906309;1,5893325313685;0,704721483670159;-0,430299860674824;0,120574726287729;-0,0235832441454321;0,977390785443142;-0,994797655527568;-0,518702922161094;-0,0502293937996399;0,21340524081338;0,161913398573798;0,204236702604674;0,241940705528545;0,104034039963942;0,111530164593566;0,438950034479569;0,132969771247411;0,374345673726777;0,391652325935922;0,0990488213092723;0,366121751091339;0,162341019604526;-0,0991247176882317;0,027775829824493;-0,00543268225656058;0,225153653376023;-0,229163534021229;-0,119489419872563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20544808161771;NA
"htag_grevedesfemmes";0,579174340163304;-0,563930805163671;0,661062316540118;0,896097189908516;1,07237957575713;1,46938489306966;1,76329288158798;0,0590656723918323;0,703853173977321;-1,79686396921416;0,106521508732729;-0,453518325237926;1,20235119407459;0,277025383730005;-1,94039747319764;-1,74447527204111;-1,39441829300567;1,15820010815605;-2,2028452221713;-0,18184301509661;0,10800052913845;-0,105158017425247;0,123270447305541;0,167098167094747;0,19997011881842;0,274000995822472;0,328806977505026;0,0110141686705899;0,131249798124507;-0,33506708776191;0,0198634133282165;-0,0845690420018766;0,224206350601943;0,051657827277339;-0,361832248619936;-0,325297996448286;-0,260021729281867;0,215973353539444;-0,410771736775365;-0,0339088604046713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,60623287032165;NA
"htag_fusee";-0,671833949203253;-0,987149330517878;0,545699560775362;0,0871607180701815;-0,44095366320616;-1,31799103170567;1,03314190806091;-1,184108986408;-2,56912272569607;-0,425647092757817;1,75339962887386;0,122728916879141;-0,272175164008836;-0,317971638752935;2,70080420378534;-2,0924673888608;1,23789436264001;0,562575318839711;0,200602663860519;-1,80935909618632;-0,116926249377936;-0,171803864526763;0,0949737699387178;0,0151694862534414;-0,0767437520079226;-0,229383686599733;0,179808431127942;-0,206082801858393;-0,447131147307323;-0,0740797903616165;0,305162373095349;0,0213597898080511;-0,0473694744648126;-0,0553399112563877;0,470049044451076;-0,364173861733678;0,215443630261973;0,0979108336256806;0,0349129678966805;-0,31490158118061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,76271850323084;NA
"htag_fourire";0,768502689656154;1,87513239006523;-2,58009014218933;-0,814566992369169;0,376843206225328;-2,58309309180176;-0,329517066533002;4,96980809073239;-0,996726188213801;-4,14177408770275;0,876836222992125;-1,19130572721007;-1,34235783062059;-3,31593770138175;-1,06198421431399;0,0325514135582794;-0,367623050550722;-0,227345143126134;1,98813203416717;0,184430884807826;0,085134889369923;0,207727560008396;-0,285822927852076;-0,0902379024994278;0,0417467695346061;-0,286155595240855;-0,0365039698395075;0,550556384107851;-0,110417536474275;-0,458826603338959;0,0971361009463421;-0,131973098672125;-0,148706682413651;-0,367340275010618;-0,117646834311899;0,00360605243081017;-0,0407253587524496;-0,0251853427051668;0,220245684315499;0,0204312921553163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,68171926729974;NA
"htag_fille";0,789446767184439;-1,8107279432598;0,949463732637944;0,967380438160839;1,01860965763753;-1,5030063799971;-0,303476615073361;-1,18188057388155;0,535112524960775;-0,0752432617815504;-0,396999339077513;-1,00472111800676;-0,130143162303664;0,186142789826734;-4,0098997742079;-2,75401249631337;-1,98436510962477;-1,44075610717967;0,563363451638671;0,200002455238878;0,121712589637938;-0,279168141874773;0,146383131162621;0,149145430937119;0,157043672119202;-0,231725312403553;-0,0467883665505019;-0,182215889999695;0,0825007256574844;-0,011600595030492;-0,0612071892016308;-0,154902412955167;-0,0200647617623959;0,0286984783952494;-0,618224440196358;-0,424598600887334;-0,305938571565742;-0,222127905427907;0,086856299191469;0,0308352858900014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,13999376426323;NA
"htag_fetedesmeres";0,920741934946278;0,732040201664127;-1,99948389691705;-2,35683567818262;1,07135903044861;0,207418489442451;0,329248430009551;-2,85231576702919;1,17492937296265;0,75107840755585;1,778410802233;-1,85434294027831;-1,37490089535008;0,344069504085244;-1,29301636366613;1,76433255942706;2,20116245003217;1,16840601358305;-0,444773299736524;-0,435605015352472;0,141554685943143;0,112543718181323;-0,307400265301241;-0,36233945862822;0,164710528902272;0,031888478212454;0,050618589572543;-0,438514471089066;0,18063341321019;0,115470648251127;0,273412530735523;-0,285086322865587;-0,211376996156455;0,0528971786174171;-0,198788084186459;0,271248144425539;0,338406286819467;0,179630513208327;-0,0683793605683577;-0,0669698303108945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,33052160592749;NA
"htag_famille";-0,648836847075496;-1,03965811014807;0,342250243919379;-0,410502815175069;-0,212477655219532;-0,193681074701616;-0,0065423012374495;-0,93710757882255;-0,273362346909702;-0,492774832605183;0,0466476292485179;0,283161334129228;-0,643848539352102;0,258503626180373;-3,90078197957454;-0,233312416555583;1,58713859790875;0,351817979849297;-0,319573504966989;2,94422501625004;-0,117846551511246;-0,18883040256404;0,0621620229824717;-0,0745585602483688;-0,0385917647150883;-0,0351777906101588;-0,00118826118346431;-0,170204415882134;-0,0496500931498127;-0,0895014131145592;0,00847248775696197;0,0514298577506192;-0,116940538134033;0,0469513422917001;-0,708488900656688;-0,0423759283088796;0,28826786175443;0,063899786012104;-0,0580433057778228;0,534751943577329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41236080738012;NA
"htag_dessinanime";-0,390570056768605;-0,540420437285694;0,151885279827363;0,808664367906795;1,50488600296047;-1,03644757200493;-1,38422586475796;-1,50787068477249;0,100151131273374;-0,224009528093992;-1,23793112898049;1,29561274522201;0,386008457359066;-1,03753452391028;0,506693081884251;1,11897605133491;-1,45943289214578;1,32772404229424;1,80557356696363;-1,84347139829927;-0,0777923555451504;-0,107639021662384;0,0302519701283835;0,161066894234982;0,299737844641222;-0,206435943124753;-0,275705187225455;-0,300332322954871;0,0199477463191274;-0,0446174215175779;-0,246566721788185;0,258055541069939;0,0768837923899067;-0,206652438341466;0,100921326904383;0,222873672273156;-0,290684655601631;0,26445135507454;0,359627724783254;-0,367176080113011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,37089051036513;NA
"htag_chanteur";-0,450240933587417;1,13564311490494;0,195047192292012;0,324688041468863;-1,5057896709747;0,416004971668748;-2,21314956992024;-0,517754160563184;-1,31172875963161;-0,818566713112037;-1,20396245327778;-1,71318406021318;0,713958577845957;1,81691488391086;0,46250240109099;0,0458107720205985;-0,181776498575481;0,169675221511654;-0,150066290131312;-1,74473699179095;-0,093530580381866;0,235912267677248;0,0405180332040674;0,0674489116741713;-0,312804481674117;0,08641858955804;-0,459747544713917;-0,107555407605333;-0,272491333061144;-0,170044556252637;-0,250104552057977;-0,355887453803863;0,148313836377515;0,377435925788918;0,0960777103436064;0,00951647834569005;-0,0377612521280168;0,0352473992490188;-0,0311739474683058;-0,362442086630569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,39112321628328;NA
