couple;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
commun;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;4;0;1;0
club;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
chemin;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
avion;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
appétit;0;0;0;0;6;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
apprendre;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0
ami;0;1;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;0;0;0;1
accent;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
abri;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
écouter;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;1;0
vert;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
téléspectateur;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;0
téléphone;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tromper;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0
travers;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1
tell;0;5;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
sourire;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;1
sapin;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
réunir;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;1
record;0;0;0;0;0;0;0;2;0;0;0;2;1;0;1;0;0;0;0;0;0
rappeler;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
portrait;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;3;0
porter;0;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
pire;0;0;0;0;0;0;1;2;0;0;1;0;3;0;1;0;0;0;0;0;0
pied;0;2;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;2
physique;0;0;0;1;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0
penser;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
pain;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;2
obligatoire;0;0;1;0;0;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
naître;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
ménager;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
musical;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;1;0
minute;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
michel;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
mariage;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0
manière;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0
légendaire;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0
lieu;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;3;0
jouet;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
jacques;0;0;0;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0;0;1;0
incontournable;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;4
important;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0
hésiter;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
guerre;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;5;0;0
franc;1;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
fond;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0
entier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;1
dieu;0;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
coup;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1
comprendre;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;4;0;0;0
cheveu;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0
championnat;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
carte;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
café;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
bois;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1
bernard;0;0;0;0;0;0;0;0;0;2;1;0;0;1;2;0;0;0;0;0;0
bain;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0
aventure;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;3;0;0;0
artiste;1;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0
arriver;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;1;0;1;0;0
annonce;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
élève;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
également;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0
édition;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
vendredi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
vaud;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0
vache;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
transport;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0
tradition;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;0
technique;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
station;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0
sportif;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
souhaiter;1;0;0;0;0;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
soldat;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
soigner;0;0;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0
simplement;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sexe;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;0;1
service;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sensible;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0
scolaire;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
réaction;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;0
retraité;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;1;0
pêcheur;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
préparer;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
profession;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0
postal;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
plante;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0
pilote;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
philippe;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
paysan;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0
partie;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
particulier;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;1
participer;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;3;0
parcourir;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;1;0
novembre;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0
ménage;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
mémoire;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0
médecin;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4
mère;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
montrer;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
léman;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;1;0;0;0;0;0
légende;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
livre;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
joyeux;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
joueur;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
joie;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;2
jardin;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0
interroger;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0
hippie;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
habitant;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;2
genevoise;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0
gagner;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1
fils;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;3;0;0;0;0;0
exprimer;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1
entourer;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
enthousiasme;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
décennie;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
doute;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
dos;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
demander;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0
côté;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
crème;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
courage;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
couleur;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
cochon;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
cher;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
chanteur;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;2;0;0;1;0
campagne;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;0
bras;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
boîte;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1
beauté;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0
atteindre;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0
argent;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0
animer;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0
ancien;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0
alpage;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0
alcool;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
accueillir;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;1;0;0
état;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
énergie;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
écran;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
échapper;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
âme;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
vivant;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
veille;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
vallée;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
vague;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
urbain;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0
traditionnel;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
tomber;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
tenter;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
tabac;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0
sûr;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
sécurité;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0
souci;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sortie;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
sol;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
sirène;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
signe;0;1;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
sexuel;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;1
sexualité;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
seulement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
réaliser;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0
règle;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0
revoir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
retourner;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
rentrer;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
remonter;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
président;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0
professeur;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0
preuve;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
poser;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
porte;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
plonger;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
plage;0;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
pierre;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1
phénomène;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
parole;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0
paraître;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
paix;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
organiser;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;1
oeuvre;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
nu;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
notamment;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;1;0;0;0;0
neuchâtel;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0
méthode;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0
moyen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1
mouvement;1;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;1;0
moniteur;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0
militaire;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0;0;1
micro;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
message;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0
menu;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mauvais;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
martin;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marquer;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
mari;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
malade;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
mai;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
magasin;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2
langue;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0
kilomètre;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0
internet;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
inspirer;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
info;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0
incroyable;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0
importer;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0
immense;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
heureux;0;0;0;0;0;1;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0
heureusement;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1
henriette;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
goût;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
genre;0;0;0;0;0;1;1;0;0;0;0;1;0;0;2;0;0;0;1;0;0
garder;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0
fumer;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
françois;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;1;0;0;0
france;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
filmer;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0
figure;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0
façon;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;1;0;0;0;0;0
fameux;0;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
facile;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
fabrication;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0
expliquer;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0
explication;0;0;0;0;0;1;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0
exercice;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
essayer;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
entendre;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0
démonstration;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0
démarrer;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
draguer;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
dossier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
discipline;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
célèbre;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0
consacrer;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0
civil;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0
cigarette;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
choix;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
chaux;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
chaussure;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
boire;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
américain;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0
amateur;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;1;0;0
aide;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
actualité;0;0;0;0;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0
accompagner;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0
évolution;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
épreuve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
époux;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2
éducation;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1
voisin;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0
vitesse;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
version;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
verre;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
valaisans;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0
tourner;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0
série;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
susciter;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;1;0;0;0
st;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0
spécialiste;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
souffle;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
soeur;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
sentir;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
région;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0
réflexion;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
rock;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
repas;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
remporter;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
rejoindre;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0
rapport;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0
rapidement;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
raison;0;1;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
qualité;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
pull;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
produire;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
problème;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
pratique;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
possible;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
plaire;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
pièce;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0
pionnier;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1
personnage;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0
peau;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
passionné;0;1;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0
partenaire;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
part;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
ouvrier;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1
officiellement;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0
nouvel;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
nom;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0
noir;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
météo;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mordre;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1
mini;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
maître;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
mars;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
marathon;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0
lavaux;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
lapin;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
joli;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
interviewer;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
interview;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
interdire;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
instrument;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0
