aïe;1;0;1;0;0;0;1;0;1;3;0;1;0;0;2;0;1;1;0
1992;1;0;1;0;1;1;0;0;1;3;5;1;1;1;2;0;1;1;0
1960;0;1;0;0;0;1;1;0;1;3;5;2;0;0;0;2;1;2;0
quelles;1;1;0;0;0;1;0;0;0;3;2;3;0;0;0;0;0;3;5
mince;3;0;0;0;0;2;0;1;1;1;2;1;0;0;2;5;1;0;0
hé;1;2;0;0;0;1;0;1;1;2;0;1;0;0;3;1;0;3;3
dix;0;2;3;0;0;0;0;1;2;2;2;1;0;0;0;0;0;5;0
amen;0;0;0;1;0;4;0;0;1;1;1;0;0;0;4;0;0;1;6
75;1;4;0;0;0;0;0;0;2;1;2;2;0;0;0;1;3;4;0
22;1;1;1;0;0;1;1;0;1;2;2;3;3;0;0;1;1;1;0
2004;0;0;0;0;0;0;0;3;1;0;5;1;1;0;1;0;4;2;1
nôtre;2;1;0;1;0;0;0;1;1;3;3;2;0;0;0;0;1;2;1
nulle;0;2;1;0;0;0;1;0;1;3;2;2;0;0;0;0;1;3;1
extra;2;0;1;0;0;6;0;0;1;1;1;1;0;0;1;1;0;1;3
2021;2;1;3;0;0;1;0;0;0;2;0;0;1;0;0;2;1;2;1
2008;2;2;0;0;0;0;0;1;0;0;2;1;0;0;1;1;3;5;1
1985;0;1;0;0;0;0;1;1;0;2;3;2;1;0;1;0;2;4;1
1971;0;2;0;0;0;2;0;0;0;3;1;1;0;0;2;2;0;1;1
wouah;2;1;0;0;0;2;1;1;2;3;2;0;0;0;0;0;0;0;2
franco;1;0;0;4;0;1;0;2;3;0;3;1;0;0;0;1;0;0;0
44;0;1;0;0;0;1;0;0;12;0;0;0;0;0;0;3;1;0;0
21;0;0;0;1;0;2;0;0;1;1;2;1;1;2;0;0;2;4;0
1978;0;2;0;0;0;2;0;0;1;2;1;0;0;1;0;2;2;4;0
f;0;0;0;1;0;1;0;1;0;1;0;2;1;0;0;2;1;3;2
74;0;2;0;0;0;0;0;0;11;0;0;0;0;0;1;1;0;1;0
1999;1;1;1;0;0;0;0;1;1;1;3;1;0;0;0;0;1;3;0
1000;2;1;0;0;0;0;1;0;1;2;2;0;0;0;1;1;1;4;1
vôtre;0;0;0;0;0;2;0;1;5;2;1;2;0;0;0;1;0;1;1
las;0;1;0;1;0;3;0;0;0;1;2;0;1;0;1;1;0;1;3
demi;2;1;0;0;0;0;0;0;0;3;1;1;0;1;0;0;1;5;1
autrui;2;0;2;0;0;0;0;0;3;3;3;2;0;0;0;0;0;0;0
2022;2;0;0;0;0;0;0;0;2;1;0;1;0;0;2;0;2;2;1
1968;0;1;0;0;0;0;0;0;3;3;2;1;2;0;0;1;0;1;0
to;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;1
tels;1;0;0;0;0;0;0;0;3;3;1;1;0;0;0;0;0;2;0
quatre_vingt;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;1;0;0
n_est_ce_pas;0;0;0;0;0;1;0;1;2;3;1;2;0;0;1;0;0;1;0
eux_mêmes;2;0;0;0;0;0;0;0;1;3;2;5;1;0;0;1;0;0;0
autrefois;1;2;0;1;0;0;0;0;1;1;3;2;0;0;0;0;1;2;1
95;2;1;1;1;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0
92;1;2;2;0;0;1;0;0;2;2;3;0;0;0;0;1;0;0;0
2005;0;2;0;0;0;0;0;0;0;2;2;2;1;0;1;1;0;4;0
2002;0;2;0;0;0;2;0;0;1;0;1;2;0;0;0;1;1;4;0
1975;0;0;0;0;0;2;0;0;0;2;1;1;1;0;0;1;0;5;0
00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5;0
telles;1;0;0;0;0;0;0;0;2;3;1;3;1;0;0;0;0;3;0
mm;1;0;1;0;1;0;0;1;3;0;0;0;0;0;0;1;1;4;0
celle_ci;2;0;1;0;0;0;0;0;1;1;3;2;1;0;0;0;0;3;0
2030;1;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;4;3;0
2010;0;1;0;0;0;0;0;0;3;0;1;1;1;0;2;1;2;0;2
na;2;0;1;0;1;1;0;0;1;1;1;2;0;0;0;0;1;0;1
miens;1;1;0;0;0;0;0;0;0;3;0;3;1;0;0;1;0;3;0
mienne;0;1;0;0;0;1;0;0;1;0;1;2;0;0;1;2;0;4;0
davantage;2;0;0;0;0;1;1;0;1;3;1;1;0;0;0;0;0;0;1
68;0;2;2;0;0;0;0;0;0;2;0;1;1;0;2;0;2;0;0
500;2;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;2;3;0
36;0;0;0;0;0;0;0;1;2;0;3;0;0;0;1;1;1;3;0
250;0;2;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;2;0
1994;0;1;0;1;0;0;1;2;2;0;2;0;0;0;0;0;0;3;0
1986;0;1;1;0;1;1;0;1;0;0;0;2;0;0;1;2;0;3;0
parce;2;0;0;1;0;0;1;0;0;2;1;1;1;0;0;0;0;3;0
moi_même;2;0;0;0;0;0;0;0;0;1;4;2;0;0;0;1;0;2;0
lui_même;1;0;0;0;0;0;0;0;1;7;0;1;0;0;0;0;1;0;0
diable;0;0;0;0;0;0;0;1;1;3;0;3;0;0;1;0;0;3;0
da;0;0;1;1;1;1;0;0;2;1;0;0;0;0;1;0;0;2;1
celui_ci;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;1;0;2;0
99;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;0;1;0
87;0;1;1;0;0;1;0;0;0;0;1;0;1;2;0;2;0;1;0
72;1;1;2;0;0;0;0;0;1;0;1;1;0;0;1;1;0;3;0
67;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1
64;0;1;0;0;0;2;0;0;1;1;0;3;0;0;0;0;0;2;1
400;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;2;5;0
1995;0;0;1;0;0;2;0;1;0;1;4;0;0;0;1;0;0;1;1
1984;0;0;0;0;0;1;1;0;2;3;0;4;0;0;0;0;0;1;0
1983;1;2;0;0;0;3;0;0;0;1;1;2;1;0;0;0;0;1;0
1864;0;0;0;1;0;1;0;0;1;1;7;0;0;0;0;0;0;0;1
néanmoins;0;0;3;0;0;0;0;0;0;2;0;2;0;0;0;0;0;2;1
debout;1;1;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;4;0
chic;1;0;1;0;0;2;0;0;1;1;0;0;0;0;0;1;0;2;2
37;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;2;2
31;1;0;1;0;1;0;0;0;2;0;0;1;0;1;1;0;0;0;3
23;0;0;0;0;0;1;1;0;0;0;3;1;3;0;1;1;0;0;0
2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;3;0
2018;1;0;0;0;0;0;1;0;0;1;0;2;0;0;1;1;0;4;0
1969;0;0;0;0;0;0;0;0;2;0;3;1;0;0;1;1;1;0;0
1950;0;0;0;0;0;0;0;0;4;0;3;0;1;0;0;2;0;1;0
youpi;2;0;0;0;0;1;0;0;0;1;0;4;0;0;0;2;0;0;0
tienne;1;0;1;0;0;1;0;0;5;0;1;0;0;0;1;0;0;0;0
tien;0;0;1;3;0;0;0;0;1;0;0;1;0;1;0;1;0;2;0
tandis_que;2;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0
mouais;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0
lesquels;3;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;4;0
elle_même;0;0;0;1;0;0;0;0;2;2;1;2;0;0;0;0;0;1;0
cent;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;2;0;0;0
bof;0;1;0;0;0;0;0;2;1;0;2;1;0;0;1;0;0;0;0
32;0;0;1;0;0;1;0;0;1;1;2;0;0;0;0;1;0;2;0
29;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;3;0
2020;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;2;1;1
1998;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;3;0;3;0
1989;0;0;0;0;0;1;0;0;1;2;1;0;0;0;0;0;0;4;0
1976;0;2;1;0;0;0;0;2;1;0;0;0;2;1;0;1;0;0;0
1974;0;2;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;2;0
102;0;1;1;0;0;1;0;0;2;0;2;2;0;0;0;0;0;0;1
outre;1;0;0;2;0;0;0;0;1;2;0;1;0;0;0;0;0;2;0
cinq;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;2;0
chacune;0;0;0;1;0;0;1;0;1;2;0;1;0;0;0;0;1;1;0
celui_là;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;1;0;2
beurk;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
86;0;0;1;0;0;0;0;1;2;0;1;0;1;1;0;0;0;2;0
85;0;0;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;2;1
79;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;3;0;0
52;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;2;0
1993;0;0;0;0;0;2;0;0;3;0;0;1;1;0;0;1;0;0;1
1982;0;2;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;1;0
1981;0;1;0;0;0;0;0;0;1;2;1;1;1;0;0;0;0;2;0
1973;0;1;0;0;0;0;0;0;0;3;0;1;0;1;1;0;0;1;0
1966;0;0;0;0;0;1;0;0;1;0;5;0;0;0;0;1;1;0;0
1965;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;1;0
1961;0;0;0;0;0;2;0;1;0;0;3;1;0;0;0;0;0;0;1
120;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;2;1
vingt;0;0;0;0;1;0;0;2;1;0;0;1;1;0;0;1;0;0;0
soi_même;2;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;1
six;1;0;1;0;0;0;0;0;3;0;1;0;0;0;0;1;0;1;0
quoique;0;1;1;0;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0
nuls;1;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;1;0
jusque;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;2;0;1
divers;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;3;0
c_est_à_dire;1;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;1;0
boum;0;1;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;1;0
auparavant;0;0;0;1;0;0;1;0;1;2;0;0;0;0;0;1;0;2;0
alentour;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
adieu;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;2;0
93;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0
78;0;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0
55;0;1;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;2;0
501;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
39;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;2
2026;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;3;1
2001;0;0;0;1;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0
1991;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;1;0
1962;1;0;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;1;0
1945;1;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;0;0
1940;0;0;0;0;0;0;0;1;1;2;1;0;1;0;0;0;2;0;0
150;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3;1;1;0
vous_même;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0
volontiers;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0
quelquefois;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0
pa;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;2;0;1;0
huit;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;1;1
dc;0;0;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0
celle_là;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;4;0
84;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1
83;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;3;0
82;1;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;2;0
69;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;2;0
51;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
49;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0
41;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;2;0
38;0;0;0;1;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0
33;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;1;1;0
26;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;3;0
2011;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;2;0
2009;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1
2003;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;3;0
1988;0;0;0;0;0;3;0;0;1;1;1;0;0;0;1;0;0;0;0
1979;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;2;1
1977;0;0;0;0;0;1;0;1;0;2;0;1;0;0;0;0;0;1;0
1900;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;1;0
103;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0
10000;2;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
ô;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;1;1
zut;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0
van;1;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0
sienne;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;1;0
sien;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;2;0
pouf;0;0;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0
ouh;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0
lesquelles;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
hum;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0
hip;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;2;0
dm;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
chut;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
bye;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1
basta;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;1
alerte;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
89;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0
88;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;1;0
65;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0
57;0;2;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0
53;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;1;0
42;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;1;1;0
3000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0
28;0;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0
2015;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
2014;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0
1996;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;1;0
1964;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
160;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;0
trente;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1
toutefois;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0
toi_même;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0
quelconque;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
pan;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0
lala;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1
hormis;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0
hello;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
excepté;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0
bé;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
96;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0
94;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
61;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
2050;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;1;0
2007;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;0
1946;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0
1930;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
1100;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
08;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
07;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
vôtres;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0
soixante;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0
snif;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
siens;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
octante;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0
nôtres;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
miennes;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
jadis;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0
diverses;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
bim;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0
auquel;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
aucunes;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
aucunement;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
alléluia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
97;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
81;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0
76;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0
700;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0
56;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0
43;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
34;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0
2017;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2013;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0
2012;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
1997;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
1963;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
1959;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0
1955;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
01;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
vlan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
tintin;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
quarante;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
pouce;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
pff;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
peuchère;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
ouah;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
htag_cqfd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
grand_chose;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
elles_mêmes;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
cinquante;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
cents;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
berk;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
auxquels;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
auprès;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
allô;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
77;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
62;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
600;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0
59;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
50000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
5000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
48;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
47;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0
270;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0
27;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
255;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0
2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2100;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0
1952;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
181;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
159;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
1500;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1400;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
125;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
111;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1
101;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
