authenticité;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;4
auteur;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;1;0;0;0
australie;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0
audience;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0
atomique;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
assistant;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;2;0
aspirer;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
appart;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0
antan;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1
amin;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
amical;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1;1;0
amande;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0
allusion;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;1;0;0
allure;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
alimenter;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0
alarme;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;2;0
alala;0;1;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;0
affronter;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;1;0
affolant;2;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0
affectueux;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
admiration;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4
adhérer;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0
adam;1;1;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0
achever;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;1;1
6eme;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
4x4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0
2eme;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0
24h;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
étymologie;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
étendre;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
établir;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0
équitable;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0
équipement;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;1;0
équation;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0
éloquent;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2
égard;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
échec;0;1;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0
échantillon;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0
écarter;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
yavait;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;1;0
yaourt;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
yann;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0
véridique;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
voeu;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2
vitre;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;0
vignette;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
vieil;1;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0
vicieux;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0
vibration;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;0;0
verrue;0;0;0;1;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0
verbal;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0
vegan;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
variation;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0
vanne;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0
valérie;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0
valaisannes;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0
valaisanne;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0
vacherin;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
urbain;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0
ukrainien;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tuto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
tunnel;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0
ts;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
trompette;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;1;0
tricoter;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0
trentaine;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
trembler;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1
transporteur;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
transparent;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
transition;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;4;0
transformation;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0
trans;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0
traire;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
trahir;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0
tragique;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
tqt;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0
tournée;0;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
torturer;2;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
tortue;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
torcher;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tolérance;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0
toc;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
timide;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;1
thomas;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0;0
tessin;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0
teint;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0
tectonique;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;1;0;0;0
techtonik;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;2;0;0;0
technologique;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;1;0
tapette;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0
tabou;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;1;0
sévir;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;0;0
séduire;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0
syndrome;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0
sweet;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;2
sushi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0
surveillance;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0
suggérer;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
sueur;0;0;0;2;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0
stupidité;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
studio;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;1;0;1;0
stratégie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0
squatteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0
spécialement;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0
spirit;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
sourd;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0
sourate;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0
sommet;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0
soja;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
smart;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0
slogan;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0
sisi;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0
sirène;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;2;0
silencieux;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
short;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;0;0;0
shop;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
sexy;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0
sensibiliser;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0
section;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0
sdb;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scrupule;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0
scanner;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3;0
savourer;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;2;0
sandwich;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
sanctionner;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0
saleté;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
sadique;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
sachet;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
rôti;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1
rêveur;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
répétition;0;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0
réparer;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0
réflexe;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0
réclamer;1;0;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;0
réciproque;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
rude;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0
rsa;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;0
rox;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
rongeur;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robinet;0;0;0;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
rital;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;0
rigueur;0;0;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0
ride;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0
richard;1;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0
restriction;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0
représentation;0;0;0;0;0;1;0;0;0;2;1;1;0;0;1;0;0;0;0
représentant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0
renvoyer;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
remède;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
relier;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
relancer;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
rejeter;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
refléter;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1
redevance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0
redescendre;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0
recre;0;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
ravager;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0
radar;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0
raclettes;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
quebec;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
qques;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0
pédagogie;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0
publicitaire;2;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
ptite;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0
ptdrrr;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0
psychologique;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;1;0;0
psg;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;0;0
prôner;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;1;0;0
précarité;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;1;0
provence;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2;0
propriété;2;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
proportionnel;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0
promouvoir;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;0
progressivement;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
productif;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0;0
producteur;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
procédure;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0
primordial;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;0
poupée;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
polenta;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
po;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1
plutot;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0
pink;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0
pi;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
philosophique;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0
peupler;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1
persister;1;0;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0
permanent;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0
percer;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;1
per;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1
penalty;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0
patisserie;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
patient;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0
parvenir;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0
partenariat;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0
parenthèse;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0
parental;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
parcontre;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
paradoxal;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0
papet;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;1;0
palestine;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
oú;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1
ouïr;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0
otan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0
orientation;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
orient;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
organe;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
orage;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0
olympique;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;1;1;0
off;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4;0;0;0;0
négligeable;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
nécessité;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0
noyau;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0
nombril;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;1;0;0;0
noblesse;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
nique;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
nickel;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
nendaz;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0
naf;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
mépriser;0;0;1;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0
mémère;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
médaille;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;1
musk;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;2;0
musicien;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;0;0;1;0
musclé;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;1;0;0;0
multinationale;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0
mp3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0
mozart;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
mortalité;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
montagnard;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0
monothéiste;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
mocassin;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
misérable;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0
minimiser;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
milliardaire;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0
milan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0
mexique;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
merder;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;2;0;0
merciiii;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1
merciii;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0
mention;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
mdrrrrr;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0
mc;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0
mathématique;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0
mascu;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0
mardi;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
marc;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;1;1
maghrébin;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
madeleine;0;1;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0
machin;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0
léa;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0
lé;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
là_dessus;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;1;0;0
lyon;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0
lulu;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0
longueur;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
lobbys;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0
littérature;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
libération;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0
lego;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
leclerc;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;1;0
lavaux;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0
lang;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kit;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;3;0
kiss;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0
kiffé;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0
jus;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0
jte;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0
jogging;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
jazz;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0
jardinier;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1
isérables;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
isolé;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;0
irresponsable;2;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0
intégral;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;2
intolérance;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0
intimité;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
interdit;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;2;0;0
intense;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
intelligemment;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0
intact;1;2;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
installation;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;1
innovation;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
ingrat;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
infrastructure;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;0
increvable;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0
inconscient;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0
incompétent;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0
inadmissible;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0
ina;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0
impoli;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0
impatience;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1
immédiatement;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;1;0
idiotie;1;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0
hétéro;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0
humoriste;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
horloge;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
honorable;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0
hockey;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0
hmmm;1;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0
historien;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0
he;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
hausse;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0
gym;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;2;0
gumi;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
guillaume;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0
grincheux;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;0;0;0
grimper;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0
grillé;0;0;1;0;0;0;0;0;1;1;0;2;0;0;0;0;1;0;0
grenouille;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0
grenoble;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
great;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
grandiose;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0
gramme;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
graisse;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1
gpt;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gourou;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0
gothique;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;1;0;0;0
glorifier;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0
glorieux;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0
gland;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0
gifle;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;1;0
gibier;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
germanique;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;1;0;0;0
gentleman;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3
gaz;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
gang;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0
fédération;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
funès;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
free;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0
francaise;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
formule;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;0
