ceux;0;1;0;1;2;2;0;0;2;1;3;1;1;2;2;3;2;0;0;2;3;2;0;1;2;0;2;2;2;0;1;0;1;1;2;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1
vers;0;1;0;1;0;0;0;0;0;3;0;0;0;2;2;0;4;0;0;1;3;2;1;1;0;0;2;4;0;1;0;2;0;0;7;3;1;2;4;1;0;0;1;1;0;2;0;0;0;0;1;0;3
aujourd_hui;0;1;1;3;0;0;1;2;0;1;4;1;0;1;1;0;1;0;1;0;2;3;1;3;0;0;1;1;1;0;0;1;3;0;0;0;5;2;0;1;4;5;1;0;2;2;0;3;0;0;1;1;1
50;0;0;0;0;0;0;1;0;0;2;5;1;3;2;2;0;2;1;0;1;1;3;3;0;0;0;1;3;1;2;0;1;2;0;1;1;2;4;0;1;1;1;2;1;0;1;0;2;3;0;0;0;0
quand;0;2;0;3;0;0;0;1;2;0;1;1;1;1;2;0;2;0;1;0;2;2;1;6;1;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;3;2;0;0;2;1;1;1;1;4;0;1;1
falloir;0;2;1;2;3;0;0;2;3;0;2;1;2;0;2;1;2;0;0;1;0;0;1;2;2;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;2;1;2;2;2;0;0
quatre;0;0;0;0;0;0;2;1;0;1;3;0;2;3;3;0;3;0;0;1;1;1;1;1;0;0;2;3;3;0;0;1;1;1;2;1;0;4;1;1;0;0;1;0;0;5;0;0;2;0;2;0;5
point;0;0;0;12;1;0;0;3;0;1;2;0;2;1;4;1;2;0;0;0;1;1;5;3;0;0;1;0;2;0;1;1;0;0;0;0;3;0;0;1;0;0;2;0;0;0;0;2;2;0;0;0;0
parmi;0;0;0;1;0;0;2;1;0;3;3;0;0;2;3;0;1;0;0;2;2;2;1;2;0;0;0;1;0;1;0;4;3;1;1;1;3;1;1;4;0;2;3;1;0;1;1;0;2;0;1;0;0
40;0;0;0;0;0;0;1;1;0;3;2;2;1;3;2;1;1;0;0;1;1;1;3;0;0;0;2;2;0;2;0;0;4;0;0;2;3;3;1;1;1;1;3;1;0;1;1;1;3;0;0;0;0
8;1;0;0;0;0;0;0;1;0;1;3;0;4;0;0;0;2;0;0;1;0;1;1;3;0;1;6;0;1;3;1;1;0;1;0;3;2;0;1;0;0;0;0;0;1;1;1;1;8;0;0;0;0
cela;0;1;0;2;1;0;0;3;0;1;1;0;0;2;0;2;3;0;2;2;3;2;1;2;0;0;0;2;2;2;1;3;1;0;0;1;0;2;0;2;0;0;2;2;0;0;1;1;3;0;1;0;1
7;0;0;0;0;0;0;0;1;0;3;1;0;2;0;1;0;0;0;1;1;2;0;4;3;1;1;3;2;1;4;2;3;2;1;0;3;0;0;0;2;0;0;0;1;0;2;0;0;3;0;1;0;1
j;0;2;0;0;0;0;0;2;2;0;1;1;1;2;0;1;1;1;1;0;0;0;0;2;2;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;3;2;0;1
cependant;0;0;0;0;0;0;1;0;0;3;3;0;0;2;3;0;2;0;1;1;6;2;0;1;0;0;2;2;1;1;4;3;0;0;1;1;0;1;0;1;0;0;4;3;0;4;0;0;1;0;0;0;1
autre;0;0;0;0;0;0;1;1;0;1;2;0;1;1;0;1;3;0;0;1;0;4;1;4;0;0;1;2;2;1;1;0;1;1;4;0;1;3;1;1;0;0;1;1;0;2;0;1;3;0;0;0;2
pendant;0;0;0;1;0;0;1;1;1;1;1;0;3;2;3;1;2;0;1;1;2;2;0;5;0;0;0;1;4;1;0;1;1;0;1;1;3;1;1;2;0;0;1;0;0;3;0;0;0;0;3;0;1
htag_80s;0;1;3;0;1;2;0;0;4;0;0;5;0;0;0;2;0;3;3;0;0;0;3;0;0;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;1;0;1;5;0;4;1;4;0
fort;0;1;0;0;0;0;0;1;0;4;0;0;1;2;0;2;1;0;0;1;0;1;1;1;0;0;0;6;1;5;0;1;0;0;0;7;1;0;1;1;0;0;0;0;1;0;0;0;2;0;1;0;0
devant;0;0;0;0;0;0;0;8;1;1;0;0;1;1;0;0;0;0;4;1;0;0;2;8;0;0;3;3;0;2;0;0;1;0;0;0;1;3;1;2;0;0;0;1;1;4;1;0;0;0;1;0;0
nos;0;0;0;0;0;0;1;2;0;0;3;0;0;0;0;0;1;0;1;2;2;6;1;3;1;0;0;0;2;1;1;0;2;0;0;0;3;0;0;0;1;3;1;0;0;0;1;2;0;1;1;3;1
ici;0;0;0;0;0;2;2;1;0;3;2;0;3;1;3;0;6;0;0;1;1;3;0;1;0;0;2;1;1;2;1;1;1;0;0;0;0;1;0;2;1;0;2;2;0;2;0;0;4;0;1;0;1
htag_90s;0;2;1;0;0;0;0;0;3;0;0;3;1;0;1;0;0;3;1;0;0;0;0;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;3;0;1;1;0;0
comment;0;1;0;0;0;0;0;0;0;1;2;0;2;0;1;1;0;2;4;0;2;1;1;3;0;1;0;1;1;0;2;2;0;1;0;1;2;0;0;0;1;3;0;1;2;0;0;2;1;0;0;0;1
tu;4;0;0;0;0;0;0;2;2;0;0;0;7;1;0;0;0;0;1;0;0;1;2;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0
trop;0;1;2;1;0;0;0;0;0;0;1;0;0;2;1;1;3;2;1;0;1;2;0;1;2;1;1;1;3;0;1;1;0;0;0;0;0;0;0;3;0;0;0;1;3;0;0;2;0;0;1;0;0
quoi;1;0;1;0;0;0;0;2;1;0;0;2;2;0;0;0;0;1;7;0;0;0;0;3;1;2;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;7;1;0;3;0;0;0;2;0
15;1;2;0;0;0;0;2;3;0;3;3;1;1;5;0;1;2;0;0;1;0;1;2;1;0;0;3;1;0;2;2;1;0;0;1;1;0;1;0;1;0;0;0;1;1;3;0;0;4;0;0;0;0
cinq;0;0;0;0;0;0;3;0;0;0;2;0;0;1;2;0;2;0;0;2;3;2;3;1;0;0;1;2;2;0;1;3;0;0;4;0;0;1;0;4;0;0;1;0;0;2;0;1;3;0;1;1;2
mieux;0;2;0;0;3;2;0;2;0;2;0;2;1;0;1;0;0;0;1;1;5;2;0;3;1;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3;0;2;3;2;1;0;0;1
durant;0;1;0;0;0;0;0;0;0;4;0;0;4;2;2;0;0;1;3;0;0;1;2;2;0;0;2;2;0;2;0;1;0;0;1;1;2;2;3;0;0;0;1;1;0;2;0;2;0;0;2;0;1
donc;0;0;1;0;0;0;0;4;0;1;1;0;2;0;2;0;4;0;0;3;0;2;4;6;2;0;1;2;3;0;0;0;2;0;2;1;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0
votre;0;1;0;0;1;0;0;0;0;2;2;3;0;0;1;3;0;3;4;0;1;0;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;0;0;1;0
tandis_que;0;0;0;0;0;0;1;1;0;1;3;0;0;1;1;1;2;0;0;3;1;1;2;0;0;0;1;2;2;2;0;1;0;0;1;2;0;1;3;2;0;0;1;2;0;2;0;0;4;0;1;0;0
htag_football;0;0;0;0;0;0;0;1;0;0;0;0;9;1;0;1;0;0;0;0;0;0;2;31;2;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2023;0;0;0;0;0;0;0;2;0;2;6;0;2;0;1;0;3;0;0;0;0;0;1;1;0;0;2;0;1;3;0;1;1;0;1;3;0;0;1;0;0;1;0;1;0;5;0;0;7;0;0;0;2
80;0;1;3;0;0;0;1;0;1;0;1;1;1;0;1;1;2;2;1;0;0;0;0;2;0;0;0;1;0;0;0;2;2;0;1;2;3;1;1;0;2;1;0;1;0;2;2;3;2;0;1;4;1
16;1;0;0;0;0;0;0;1;0;2;5;1;4;0;1;0;2;0;0;0;0;0;2;5;0;0;2;3;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;2;1;2;0;0;2;0;1;0;0
100;2;0;0;1;0;0;1;1;0;2;2;0;1;2;0;0;3;0;0;2;0;0;1;0;1;0;0;1;2;1;1;2;1;1;0;3;1;0;2;2;1;1;1;0;0;0;0;0;2;0;1;0;1
force;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;1;0;0;0;0;0;1;0;0;0;0;4;3;1;0;0;0;1;1;0;0;0;2;7;7;2;0;0;0;0;1;0;1;0;0;0;0;0
18;1;2;0;0;0;0;0;0;0;3;4;0;3;0;0;0;4;0;0;1;2;0;0;5;0;1;1;1;0;2;0;0;0;0;0;2;0;0;1;2;1;0;1;0;1;2;0;0;2;0;1;0;1
9;2;0;0;0;0;0;0;2;0;1;2;0;1;0;1;1;0;0;0;1;1;2;5;3;0;0;1;0;0;3;1;0;0;1;0;3;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
25;0;0;0;1;0;0;0;1;0;0;7;0;1;0;2;0;1;0;0;1;0;3;3;2;0;0;0;0;1;4;0;0;1;0;2;1;2;2;0;2;0;0;2;1;0;0;0;0;3;0;0;0;2
24;0;0;0;2;0;2;1;3;0;2;1;1;3;0;4;0;1;0;0;0;0;0;2;2;0;1;0;0;0;3;0;0;1;0;1;1;3;1;0;0;0;1;1;1;0;1;0;1;0;1;2;0;0
toutes;1;0;2;1;0;1;2;3;1;1;2;0;0;0;1;0;2;0;1;0;1;0;1;2;0;0;1;0;1;1;0;2;0;0;0;1;0;1;0;0;1;2;0;2;0;2;0;0;0;0;1;0;3
jamais;1;1;0;2;3;0;0;4;0;1;0;1;1;1;2;2;0;2;1;0;0;1;2;0;2;0;1;0;1;1;1;1;1;2;0;2;0;1;0;0;1;0;0;0;0;2;0;1;0;1;2;0;0
htag_rtsxarchives;0;3;1;1;0;0;0;0;2;0;0;1;0;0;0;4;0;1;4;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;3;0;2;0;1;0
e;1;0;1;0;0;0;1;0;0;2;2;0;0;0;1;0;3;0;0;0;1;1;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;0;0;0;3
0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;1;4;11;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0
htag_miraclesuisse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_70s;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;3;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;2;1;0;0;2;0;1;3;0;1;1;3;0
60;0;0;0;0;2;1;1;0;0;0;0;1;2;0;2;0;5;1;0;0;0;1;2;0;0;0;2;1;1;0;0;1;0;0;0;0;1;2;0;0;1;2;0;0;1;0;0;0;1;0;0;0;0
surtout;0;1;2;0;0;0;0;0;0;2;2;1;3;0;0;0;1;0;0;1;4;1;1;1;0;0;0;2;3;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1
htag_madeinswitzerland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tard;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;2;1;2;1;0;1;1;0;0;0;0;0;0;0;0;6;1;2;1;1;0;0;0;0;3;0;0;0;0;2;0;0
14;2;1;0;1;0;0;0;1;0;2;0;0;4;0;0;0;0;0;0;3;0;1;3;1;0;1;0;1;2;2;0;0;2;0;5;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0
pourquoi;2;0;2;0;0;1;0;2;0;0;2;2;2;0;0;1;0;0;1;0;0;0;0;3;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;2;1;0;0;1;0
dix;0;0;0;1;0;0;0;0;0;1;1;1;1;2;1;0;2;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;2;1;2;0;2;1;1;0;0;0;0;0;3;0;0;5;0;1;0;1
ni;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;2;0;0;0;0;1;0;0;0;0;3;1;0;1;0;0;0;1;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0
autour;1;0;0;0;0;0;2;0;0;2;0;0;1;1;1;2;1;0;0;1;0;1;0;1;0;0;1;3;1;1;0;2;0;0;0;0;0;1;0;2;1;0;0;2;1;2;0;0;0;0;1;1;0
70;0;0;0;0;0;0;2;0;0;1;0;1;0;0;2;2;2;0;0;1;2;0;1;1;0;0;0;0;2;0;0;0;1;0;2;1;4;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1
htag_suissitude;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;0;1;0;0;0;0;0;3;0;3;1;0;2;1;1;0;1;2;0;0;3;0;2;0;0;0;0;0;3;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0
11;1;0;0;0;0;0;0;0;0;2;1;0;4;2;1;0;0;0;0;1;0;0;2;1;0;0;2;1;2;2;0;2;1;0;0;2;0;3;2;0;0;0;1;0;0;0;0;0;1;0;3;0;0
22;0;1;0;1;0;0;1;3;0;1;0;0;3;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;2;2;0;0;1;1;1;2;1;0;0;0;0;0;1;0;1;0;0
13;1;1;0;0;0;0;0;2;0;2;3;0;1;0;1;0;0;1;0;1;2;0;2;1;0;0;4;0;1;0;1;0;0;0;0;2;0;0;1;2;0;0;1;0;0;2;0;0;0;0;0;0;1
htag_ski;0;0;1;0;0;7;0;16;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0
htag_60s;0;1;1;0;0;1;0;0;1;0;0;3;0;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;1;2;0;1;3;1;0
19;1;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;1;0;0;1;0;1;0;2;0;0;1;1;1;2;0;1;0;0;2;2;0;1;0;2;0;1;0;1;0;0;0;0;2;0;2;0;0
certaines;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;3;0;0;1;0;2;0;1;0;0;1;1;0;0;0;4;0;0;2;4;1;0;0;1;0;0;2;4;0;1;0;0;0;0;0;0;0
celui;0;0;0;0;0;1;0;1;0;0;3;0;0;2;1;0;0;0;0;2;0;0;3;0;0;0;1;1;1;0;2;0;1;0;0;2;0;1;0;0;1;0;0;0;0;3;0;0;3;0;1;1;1
beaucoup;0;0;1;1;0;0;2;1;0;1;3;0;2;3;2;0;0;0;0;0;0;0;1;2;2;0;0;2;0;1;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aucun;0;0;0;0;0;0;1;2;0;0;0;0;1;1;0;0;2;0;1;1;0;1;1;2;0;0;3;0;0;1;0;1;0;0;1;0;0;0;6;2;1;0;0;1;0;1;0;0;1;0;0;0;0
ton;22;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
mon;0;1;0;1;0;0;0;2;1;0;0;0;3;0;0;1;0;0;4;0;0;0;1;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0
afin;0;0;0;1;0;0;0;0;0;5;2;0;1;1;1;1;1;0;0;1;1;3;2;1;0;0;0;1;0;2;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
12;3;1;0;0;1;0;0;0;0;4;2;0;0;1;0;0;1;0;0;1;1;1;0;2;0;0;0;0;2;1;0;0;0;1;0;0;1;3;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1
toutefois;0;0;0;0;0;0;0;0;0;3;1;0;0;4;0;0;6;0;0;3;0;2;1;0;0;0;1;2;2;2;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
htag_2000s;0;1;0;1;2;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;3;0;1;0;0;0;2;0;1
rien;0;1;1;0;0;2;0;2;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;2;2;1;0;3;1;0;1
pourtant;0;0;0;1;0;0;0;2;0;0;0;0;1;1;1;0;2;0;2;0;0;1;2;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;1;1;0;0
m;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;0;0;1;0;2;0;1;1;0;0;0;3;0;0;0;0;0;1;0;0;0;1;1;0;2
90;0;0;0;0;0;1;1;1;1;2;1;0;1;1;1;0;2;0;0;1;0;1;2;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
voici;0;2;1;0;2;2;0;1;0;0;0;1;1;0;0;0;0;0;5;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;2;0;0;0
quelque;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;2;0;0;0;5;0;0;0;2;0;1;0;0;2;0;0;0;1;1;0;0;1;0;0;0;1;1;0;2;0;0;0;0;1
htag_humour;0;1;1;0;5;0;0;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
eux;0;0;2;0;0;0;0;1;0;2;0;0;1;0;1;0;1;0;0;1;0;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;1;1;0;1;0;0;0;0
car;0;0;0;0;0;0;0;0;0;3;0;0;1;1;2;0;2;0;0;1;2;2;0;1;0;0;1;1;3;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0
300;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;3;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;6;0;0;2;1;0;2;1;0;0;0;0;0;2
200;0;0;1;0;0;0;2;0;0;0;1;0;0;1;0;0;2;0;0;0;1;2;2;1;2;0;3;0;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;3
tant;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;2;1;1;2;0;0;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;1
or;0;0;0;0;0;1;0;1;0;0;0;0;2;3;0;0;0;0;0;1;0;0;2;0;0;0;0;2;3;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
là;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;2;1;0;0;0;0;1;0;4;0;0;0;3;2;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
celles;0;0;0;0;0;1;0;0;1;0;2;0;1;1;1;0;1;0;0;1;0;2;0;0;1;0;0;1;1;0;1;1;0;0;0;3;1;0;0;1;0;0;0;2;0;0;1;1;3;0;0;0;0
2000;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;2;2;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1
six;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;4;0;0;1;1;1;0;1;1;1;0;0;0;0;2;0;2;0;0;0;1;1;2;0;0;0;0;0;0;1
puis;0;0;0;0;1;0;0;1;0;1;0;0;2;0;2;2;2;0;0;0;0;1;1;3;0;0;0;1;1;0;1;1;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
près;0;0;0;1;0;0;0;1;0;1;5;0;1;1;2;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;0;0;0;1
parfois;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;3;1;0;0;0;0;0;0;1;0;1;2;1;1;0;1;0;1;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0
aucune;0;0;0;0;1;0;1;0;0;0;2;0;1;1;2;0;0;0;0;0;2;0;0;1;0;0;3;2;1;0;0;0;0;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0
17;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;1;1;0;3;3;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;0;1
ensuite;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;5;0;0;0;0;1;3;0;1;1;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0
celle;0;0;1;0;1;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27;0;0;0;1;0;0;0;2;0;1;2;0;3;2;0;0;0;0;0;2;0;0;1;1;0;0;1;1;1;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vos;0;2;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;3;1;1;0;0;1;0;0;0
moi;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
loin;0;0;0;1;0;0;1;2;0;0;0;0;0;1;1;1;2;0;0;0;1;2;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0
htag_vintage;0;0;1;1;1;2;0;0;2;0;0;1;1;0;2;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;2;0
htag_kids;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;3;0;0;2;0;0;1;1;0
htag_geneve;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;1;2;1;2;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;1;0;0;0
21;0;0;0;0;0;0;0;1;0;1;1;0;3;0;1;0;1;0;0;0;1;2;3;1;0;0;1;1;0;0;1;0;0;0;0;1;0;3;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
2019;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;1;0;5;0;0;3;0;0;0;0
presque;0;0;0;1;0;0;0;1;0;2;1;0;2;1;0;1;0;0;0;0;1;1;2;2;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
da;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;0;0;0;0;0;0;0;3;0;2;0;0;3;0;0;0;2;0;0;1;0;0;1;1;0;0;1;1;2;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
23;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;1;0;0;0;0;1;3;0;0;0;0;0;3;2;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0
me;0;0;0;0;0;0;0;3;1;0;0;1;0;1;0;2;0;0;1;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
jusqu;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;3;0;0;0;0;2;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0
attention;0;1;1;0;2;0;0;1;0;1;0;1;0;0;2;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;2
2027;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;6;0;0;2;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;0;1
juste;0;0;0;0;1;0;0;3;0;0;1;0;2;0;0;0;2;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0
htag_noel;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
htag_eighties;0;0;2;0;0;2;0;0;0;0;0;2;1;0;1;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;3;0
derrière;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1
davantage;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;1;3;1;2;0;0;0;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1
autant;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;2;2;1;1;0;4;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;2
1990;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
