figure;0;0;0;0;0;1;2;0;0;1;1;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;1;0;2;2;1;0;0;1;1;0;0;0;0;0;0;0;5;0;0;0;0;2;0;1
chose;0;0;0;1;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0
changer;0;0;1;1;0;0;0;1;0;2;0;2;1;1;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;2;0;3;3;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0
budget;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;4;0;0;3;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;7;0;0;0;0;1;1;0;0;0
bande;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;2;0;1;0;0
adopter;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;3;1;0;0;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;3;1;1;3;0;0;0;0
écrire;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;4;0;0;2;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;2;0;1;1;0;0;4;0;0;1;0;0;0;2
vote;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;5;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0
travers;0;0;0;2;1;1;1;0;0;2;2;0;1;0;2;1;1;2;0;0;0;1;0;1;0;0;1;1;0;2;3;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
transport;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;3;0;0;0;0;1;0;0;0;0;0;0;4;1;0;1;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2
température;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;10;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
prison;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;8;0;0;0;0;0;0;2
moyenne;0;0;0;0;0;0;0;0;0;2;5;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
mouvement;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;3;1;0;0;0;3;0;0;6;0;0;2;2;0;1;0;0;0;0;0;0;1
moitié;0;0;1;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;3;1;2;1;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;7;0;0;0;1
jurer;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;3;1;1;0;3;0;0;1;2;0;0;0;0;0;2;0;0;1;1
juin;0;0;0;2;0;0;1;0;0;0;0;0;3;0;1;0;1;0;0;1;1;0;0;0;0;0;1;2;0;1;0;0;1;1;2;2;0;2;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0
intervenir;0;0;0;0;0;0;0;0;0;1;2;0;0;5;0;0;1;0;0;0;0;1;0;0;0;0;2;4;0;0;0;2;0;0;0;1;0;1;3;3;0;0;0;1;0;2;0;0;0;0;0;0;0
humanitaire;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
hamas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
grave;0;0;0;0;0;0;1;1;0;1;0;0;1;0;2;0;0;0;0;0;3;1;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;4;1;1;0;0;0;0;1;4;0;0;1;0;0;0;0
engager;0;0;0;0;0;0;0;0;0;1;0;0;2;3;3;0;5;0;0;4;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4;0;0;0;0;0;0;0
droite;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;5;8;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
direct;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;2;0;0;1;1;1;1;4;0;0;2;0;1;0;1;0;0;0;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1
chef;0;0;0;0;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;4;1;0;0;0;1;0;1;0;1;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0
buholzer;0;0;0;0;0;0;1;1;0;8;2;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0
vacance;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tendance;0;0;0;0;0;0;0;0;0;1;8;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;4;0;0;1;0
supplémentaire;0;2;0;0;0;0;1;0;0;0;2;0;0;1;1;0;2;0;0;3;1;0;1;0;0;0;0;1;0;2;0;0;0;1;5;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0
spécial;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;2;1;3;0;2;1;4;0;0;1;1;0;1;0;0;0;0;0;0
solution;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;0;1;0;2;0;1;0;0;0;1;1;0;0;0;1;0;3;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0
reuters;0;0;0;0;0;0;0;3;0;0;1;0;1;3;1;0;0;0;0;0;1;0;2;3;0;0;1;1;0;0;1;0;1;0;1;0;0;3;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0
responsable;0;0;0;0;0;0;2;0;0;0;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;1;0;4;0;0;1;0;0;1;0;0;1;0;0;0;0
ouverture;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;3;1;2;1;0;1;3;0;2;0;0;0;1;0;0;0;2;0;0;2;0;1;0;1
nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;1;2;0;0;0;0;0;2;4;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2
new;0;1;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;3;3;0;0;2;2;2;1;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1
mars;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;1;0;0;3;1;0;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;2;0;1;2;1
intervention;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;2;2;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;7;1;0;0;1;1;0;1;0;0;1;0;0;0;0
idée;1;0;1;0;0;1;1;1;0;0;1;1;3;0;0;1;3;0;1;0;1;2;0;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1
garder;0;0;0;0;0;0;2;0;0;0;1;0;3;0;2;0;0;0;0;2;4;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0
futur;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;1;0;1;3;6;0;2;0;0;2;1;0;2;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;2
forme;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5;0;0;1;0;1;2;1;0;0;0;1;0;1;2;1;1;0;0;0;1;0;0;0;1;0;1;1;0;2;0;0;0;0;0;0;4
fille;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0;2;2;0;2;0;0;1;0;0
espace;0;0;0;2;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;0;1;3;0;1;0;0;0;0;2;1;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;4
découverte;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;4
actuel;0;0;0;1;0;0;1;0;0;1;0;0;0;3;0;0;5;0;0;1;1;1;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;1;2;0;3;0;2;0;0;0;0;0;0;1
évolution;0;0;0;0;0;0;1;0;0;3;3;0;0;0;1;0;1;1;0;0;0;3;0;0;0;0;0;1;1;0;1;1;1;0;2;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
vin;0;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0
unique;0;0;0;0;0;1;1;0;1;1;1;0;2;0;1;0;1;0;0;0;0;1;0;2;0;0;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;8
source;0;0;0;0;0;0;0;1;0;0;0;0;6;2;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;1;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0
scientifique;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;5;8;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3
privé;0;0;0;0;0;0;0;1;0;0;0;0;1;1;4;0;4;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;1;0;1;0;0;1;0;3;3;0;1;0;0;2;0;1;0;0
policier;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;8;1;0;0;1;2;0;1;0;0;1;1;0;0;1
perdre;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1;2;1;4;0;0;2;2;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;2;0;1;0;0
média;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;0;0;0;1;0;1;0;2;0;0;1;0;1;2;2;3;1;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1
moyen;0;0;1;0;0;1;0;0;0;0;0;1;2;2;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0;1;3;0;0;0;3
martial;0;0;0;0;0;0;1;0;0;3;3;0;0;1;0;0;3;0;0;0;2;0;0;0;0;0;5;2;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3
inspirer;1;0;0;0;1;0;1;0;0;0;1;0;2;0;0;0;2;0;0;1;1;2;2;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;4
historique;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;1;3;0;3;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;5
hausse;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;5;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;2;0;0;0;1;0;0;2;1;0;0;0;0;5;0;0;0;0
h;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;2;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
fonds;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;2;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;4
finir;1;1;1;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0
coût;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;3;0;0;6;3;0;0;0;0;0;0;1;2;2;0;2;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0
chaîne;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;2;0;1;0;2;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0
carte;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
application;0;0;0;0;0;0;0;2;0;2;2;0;2;0;2;0;1;0;0;0;1;4;1;4;0;1;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
ukraine;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
témoigner;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;2;1;0;4;0;0;0;3;0;0;2;0;0;0;0;0;1;0;1;0;1;0;4
travailler;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;1;0;1;1;1;0;0;0;1;0;0;0;4
traditionnel;0;0;0;1;0;0;2;1;0;1;1;1;0;1;0;0;0;0;2;0;3;2;2;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
territoire;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;10;0;0;1;0;0;0;0;0;0;0;0;0;1
terre;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
soleil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
reprendre;0;0;0;0;0;0;0;3;0;0;0;1;0;1;3;0;1;0;0;0;0;0;0;5;0;0;0;1;0;1;1;2;0;0;1;0;1;0;0;5;0;0;0;0;0;0;0;1;0;0;1;0;1
rejoindre;0;0;0;0;0;0;1;0;0;0;1;0;0;3;2;0;0;0;0;0;0;0;2;2;0;0;0;1;0;1;0;0;1;1;2;0;0;0;1;1;0;0;2;1;0;0;0;0;0;0;5;1;0
quitter;1;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;2;1;3;0;0;1;2;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
préparer;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;4;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3
provoquer;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;2;2;0;1;0;0;1;3;0;2;0;0;0;0;0;2;0;3;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0
propre;2;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;3;0;2;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
programme;1;1;0;1;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;2;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;4
principal;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;1;1;1;2;0;0;0;4;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;2;1;3;0;0;0;0;1;0;0
pression;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;2;1;1;2;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;4;0;0;1;0;0;0;0
possible;0;0;1;1;0;0;0;1;0;0;1;0;0;3;0;0;1;1;0;1;1;1;0;0;0;0;2;2;2;0;2;0;0;1;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0
peter;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;2;0;0;1;1;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0
parent;0;0;0;0;0;1;0;0;0;3;3;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;3;1;0;0;1;0;0;2;2
origine;0;0;0;0;0;0;3;0;0;1;0;0;1;0;1;0;0;0;0;0;2;4;1;1;0;1;0;1;1;1;1;2;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;5
onu;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0
médecin;0;0;0;0;0;0;0;1;0;4;0;0;0;0;3;3;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
manière;0;0;0;3;2;0;0;1;0;1;1;0;0;2;1;0;0;0;0;2;3;2;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
italien;0;0;0;0;0;0;0;4;0;0;1;0;3;0;2;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
inviter;0;0;0;0;0;0;2;1;0;4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;4;1;0;0;0;0;1;0;0;0;0;0;1
féminin;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;1;0;0;0;0;0;1;1;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0
emji_pellicule;0;0;0;14;0;0;0;1;0;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
emji_drapeau_territoires_palestiniens;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;18;0;0;0;0;0;1;0;0;0;0;0;0;0
chute;0;0;0;0;0;0;0;4;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
article;0;0;0;0;0;0;0;0;0;1;2;0;1;1;1;0;1;0;0;0;2;1;0;0;0;0;0;2;2;0;1;1;0;0;1;0;0;0;1;1;0;0;2;1;0;1;1;1;0;0;1;0;1
actuellement;0;0;0;0;0;0;0;0;0;5;2;0;0;3;1;0;0;0;0;3;2;1;1;0;0;0;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
établir;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;0;1;0;0;1;2;2;2;0;0;0;0;0;1;2;1;3;0;1;0;1;0;0;1;2;0;0;0;1;0;1;0;0;0;0;0;0;0
ère;0;0;0;0;0;0;0;0;0;1;3;0;0;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;3;0;0;1;0;0;1;2;1;1;0;1;2;0;0;0;0;0;0;1;0;2
véritable;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;1;2;1;4;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;2
véhicule;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;2;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0
voyage;0;1;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;1;0;0;0;3;0;0;0;2;0;0
université;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;1;0;0;1;2;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2
soirée;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0;5;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;1;0;1;2;0;0;0;1;0;2
skieur;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sembler;0;0;1;0;1;5;0;2;0;0;0;1;2;1;0;0;0;0;1;0;0;2;0;2;0;0;0;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
retraite;0;0;0;2;0;0;0;5;0;2;0;0;0;1;0;1;4;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;2;3;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
radio;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
présence;0;0;0;0;0;0;0;1;0;0;0;0;1;1;4;0;0;0;0;1;2;2;0;0;1;0;1;2;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;2;0;1;0;0
protéger;0;0;0;0;0;0;1;0;0;2;4;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;2;0;0;1;0;0;0;0
populaire;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;1;0;0;1;0;0;0;3;2;2;1;0;1;2;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1
passion;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
passage;0;2;0;0;0;0;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;2;1;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;1
obligatoire;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;2;0;0;2;0
midi;0;0;0;0;1;0;1;2;0;1;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;4;5;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0
gagner;1;0;0;0;0;0;0;5;0;0;0;0;2;0;0;1;0;0;0;0;2;0;1;5;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
exemple;0;0;0;0;0;0;1;0;0;2;1;1;0;0;1;0;1;0;0;2;1;1;0;0;0;0;0;0;1;0;2;1;2;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1
emji_balance_à_poids;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;1;0;18;0;0;0;0;0;0;0
danger;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;2;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;2;4;0;0;0;0;1;1;0;1;0;0;0;0;0;1
confédération;0;0;0;2;1;0;0;0;0;3;0;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;3;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0
argent;0;0;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;2;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
étape;0;0;0;1;0;0;2;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;0;0;0;0;0;0;0;5;1;0;0;0;0;1;0;0;0;0;0;0;0
simple;0;1;1;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;2;2;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;1;0;0;0
saluer;0;0;0;0;1;0;2;0;0;0;0;0;0;3;1;0;1;0;0;1;1;0;1;0;0;0;2;1;1;1;1;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;2;0;0
période;0;0;1;0;0;1;0;0;0;3;0;0;1;0;0;1;0;1;0;0;1;0;1;2;0;0;1;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;2
pièce;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;2;1;0;0;1;1;0;0;0;0;0;0;1;4;1;0;0;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
