"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"mass";"chi.distance";"inertie"
"emji_visage_souriant_aux_yeux_rieurs";0,0182180157529224;0,0150542895540448;-0,240593761717574;-0,0964765311787325;-0,123388569676582;0,00292084806343569;-0,0559029575747086;0,050474100186757;0,0671495809656555;0,0596857522982885;0,0493207717863179;-0,788231817402233;-0,316075824097816;-0,40424488078375;0,00956926464327999;-0,183148929268576;0,165362939745099;0,219995048352457;0,00405435022731847;0,00273769587882161;0,630074476781874;0,09998299397222;0,161715837172824;9,02508972865541e-05;0,0330121022039762;0,0248204742286181;0,0435118186370636;1,70784921955093e-06;1,1661862298961e-06;0,00029786268772146;4,7895061916394e-05;7,83424661946039e-05;4,39000800292073e-08;1,60811443078602e-05;1,31094523671404e-05;2,32024578726371e-05;0,00514573455360753;0,21751089770502;0,000243449799201019
"emji_visage_qui_hurle_de_peur";0,0278424177941526;0,0252267236013378;0,13347887717175;-0,0055418903330699;0,148606255249787;1,02329853428017;-0,234650038350104;-0,00794470723860953;0,0392495927719081;0,0260181458167904;0,0235738353612854;0,124733164892218;-0,00517877836086335;0,138869377184196;0,956250663137485;-0,219275458002454;-0,00742415953004145;0,0366779076278218;0,000781289666818607;0,000634257254206597;0,0160002705089414;2,72193472101456e-05;0,0193533409492872;0,913939342425159;0,0479870379086274;5,07350127283242e-05;0,0012265069270212;2,42187743716882e-06;1,9881995299355e-06;5,56625833549328e-05;9,5952020414627e-08;6,89941788306689e-05;0,00327147023457547;0,000172020231642774;1,97194167461067e-07;4,81291929594048e-06;0,003124195978976;0,757253839849227;0,00179151825365325
"époque";0,0220433278637144;0,0199992095406705;-0,214605204594653;0,278856059762336;0,00153627202294699;0,186682824036044;-0,0610598935673048;0,0366975928901285;0,0529062442411172;0,0538718565871096;0,0488762202736211;-0,524475291401049;0,68149844491909;0,00375450687893743;0,456235573227632;-0,149224738198298;0,0896855263185296;0,129297972608379;0,00330572390883835;0,00269081275043085;0,279188037736664;0,465196130663572;1,39614999851736e-05;0,205321989065332;0,0219335455059456;0,00730703528238634;0,0150427635868456;2,42891642774948e-06;1,999327378477e-06;0,000230217721987701;0,000388703476347993;1,17976224896016e-08;0,000174207551124706;1,86367567880796e-05;6,73183416232686e-06;1,39917525798251e-05;0,0049987135663616;0,291463683489166;0,000424646110039985
"petit";0,0232159148306956;0,0215428946940843;-0,0377443513478366;-0,0446413661129715;-0,0293564745861254;0,188896748522432;-0,0697632778503525;0,0421700346527948;0,051996274605264;0,103501082376578;0,0960424318672247;-0,168271689769371;-0,199019928577297;-0,130876897015798;0,842138596392424;-0,311018317404514;0,188002250277522;0,231809547047402;0,0124096873239358;0,010566785937011;0,0292278732473834;0,0403485424170257;0,0172536352994762;0,711463592091276;0,0969008277360947;0,0326550941482415;0,0491739617995552;2,35742512844883e-06;2,02989896365819e-06;6,23117914439677e-06;8,71648239950936e-06;3,76941630517783e-06;0,000156068504821527;2,12872745041582e-05;7,77811250382373e-06;1,18252617402248e-05;0,0043738743705664;0,158433114853808;0,000109788847502162
"penser";0,0174929935083838;0,0139648715886405;-0,271075974113859;-0,104562667344499;-0,131230215472655;0,0181830963455463;-0,0635911230017201;0,0489725062095052;0,0694294821353903;0,0518709777461028;0,0414092386791537;-0,803806153247819;-0,310053724555504;-0,38912948679344;0,053917300400474;-0,1885631366919;0,145215384579355;0,205875290643779;0,00305796705456775;0,00192718755481275;0,65432066082782;0,0960774573918501;0,149642789208441;0,0028612426654247;0,0349447563785071;0,0191145017188605;0,0380534371997181;1,37216849597133e-06;8,74486415093195e-07;0,000329504407560438;4,90266795702561e-05;7,722303353056e-05;1,48256879151663e-06;1,81331044511937e-05;1,07543417672541e-05;2,16155866038076e-05;0,00448414011100084;0,240485176849996;0,000259331814412395
"rire";0,0165170020253512;0,0124983474044423;-0,312109721570397;-0,115447850644569;-0,141786277121215;0,0387284305714644;-0,0739405764611588;0,0469511297016661;0,0724985798638795;0,0432713598218011;0,0327432597565477;-0,817667276738597;-0,3024511033072;-0,371452701022193;0,101461018895519;-0,193710050078787;0,123002904779123;0,189932297098741;0,00212528764852073;0,00120338893963947;0,676198050060815;0,0913041757453645;0,136178094015825;0,0101188125469092;0,036830315074112;0,0136962336427997;0,0323456423260166;1,15313360271722e-06;6,6027122070956e-07;0,000411748263474705;5,63363735480517e-05;8,49739061156255e-05;6,33982076196586e-06;2,31090902139881e-05;9,31771186570394e-06;2,22165277120638e-05;0,00422685338332047;0,272372301965673;0,000313576180798293
"genève";0,0180336687551495;0,0145136207996595;-0,29018243337164;-0,112803436758154;-0,143612861176675;0,0200817537690013;-0,0701321471271839;0,110375253421556;-0,421842489344598;0,0322057246324338;0,0259193889629321;-0,51822708231058;-0,201451877105589;-0,256473395598509;0,0358633310172184;-0,125246651079496;0,197115465865185;-0,753354363693361;0,00125284199127751;0,000802463385536571;0,289050954956196;0,0431058734756681;0,0690873241886064;0,0013453828287681;0,0163850167930374;0,0374304752353162;0,541539667145595;1,35072196828249e-06;8,74881696803869e-07;0,000349735746096077;5,28496906650111e-05;8,56612596087275e-05;1,6749469728961e-06;2,04282920151282e-05;5,05989161675162e-05;0,000739091876989693;0,0041533428896975;0,387325879806789;0,000623090054030053
"mdr";0,0165170020253512;0,0124983474044423;-0,312109721570397;-0,115447850644569;-0,141786277121215;0,0387284305714644;-0,0739405764611588;0,0469511297016661;0,0724985798638795;0,0432713598218011;0,0327432597565477;-0,817667276738597;-0,3024511033072;-0,371452701022193;0,101461018895519;-0,193710050078787;0,123002904779123;0,189932297098741;0,00212528764852073;0,00120338893963947;0,676198050060815;0,0913041757453645;0,136178094015825;0,0101188125469092;0,036830315074112;0,0136962336427997;0,0323456423260166;1,15313360271722e-06;6,6027122070956e-07;0,000411748263474705;5,63363735480517e-05;8,49739061156255e-05;6,33982076196586e-06;2,31090902139881e-05;9,31771186570394e-06;2,22165277120638e-05;0,00422685338332047;0,272372301965673;0,000313576180798293
"adorer";0,031782509836888;0,0354362897726697;0,329700174544683;0,054807580459095;0,0233213537921602;-0,282621668859563;0,0879354904685227;0,0785675314909439;0,0244947435977666;0,0695380947396001;0,077532331086446;0,721362853053891;0,119915473698347;0,0510256275472851;-0,618358099642912;0,192397217795436;0,171900723898548;0,0535929292452157;0,00550535920346266;0,00676785937102247;0,527900023863697;0,0143964098703775;0,00257751008542037;0,376994204230067;0,0364436742724924;0,0268317677258892;0,00258319137757211;4,34391766785129e-06;5,40009865269069e-06;0,00046745903613375;1,29177378052075e-05;2,33890574101501e-06;0,00034349159782221;3,32532108141632e-05;2,6545531280035e-05;2,58018591828127e-06;0,00430036387694343;0,325638644525913;0,000456012850980072
"france";0,0207099408955687;0,018450838081447;-0,166975293310308;-0,0799541973086293;-0,11100211598396;-0,0487376718697694;-0,0363013871520602;-0,27917760169992;0,0194744999022188;0,0575772224914871;0,0512965254090701;-0,464220234233794;-0,222286515967423;-0,308605107144551;-0,135499168786293;-0,100924143402602;-0,776162084130113;0,0541424825611366;0,00398604383728593;0,0031286869022651;0,230883463754989;0,0522432936818469;0,0995704443821185;0,0191173808235723;0,0105904713273479;0,577695899525793;0,00278431576478133;1,71831808199641e-06;1,36388589054095e-06;0,000111699253677028;2,56111085283981e-05;4,93637741415036e-05;9,51645943551655e-06;5,27949378096997e-06;0,000312253263083404;1,51942220612805e-06;0,00400632190245157;0,249372410044453;0,000249139533177502
"emji_visage_souriant_avec_yeux_plissés";0,0179345134649939;0,0146282991957777;-0,252513088359711;-0,099638417756372;-0,126454854250688;0,00888877848144043;-0,0589092273891169;0,0498869384392419;0,0680410807820261;0,056464678273254;0,0460554566694387;-0,795007365092282;-0,31369968375507;-0,398128038170271;0,0279852597159334;-0,185468681843251;0,157063080328752;0,214219233949144;0,00362642513638211;0,00238579290917291;0,640577015887395;0,0984275838946091;0,156766804758129;0,000771432913483653;0,0338337913664211;0,022378295830606;0,0412328573038037;9,93065349027378e-07;6,60672604048225e-07;0,000196864050524077;3,06515382295526e-05;4,93707403881084e-05;2,43939874405041e-07;1,07143365315156e-05;7,68373421011576e-06;1,42935806452325e-05;0,00308744073216452;0,226407505425818;0,00015826331881883
"mot";0,0165170020253512;0,0124983474044423;-0,312109721570397;-0,115447850644569;-0,141786277121215;0,0387284305714644;-0,0739405764611588;0,0469511297016661;0,0724985798638795;0,043271359821801;0,0327432597565477;-0,817667276738597;-0,3024511033072;-0,371452701022193;0,101461018895519;-0,193710050078787;0,123002904779123;0,189932297098741;0,00212528764852073;0,00120338893963947;0,676198050060815;0,0913041757453646;0,136178094015825;0,0101188125469092;0,0368303150741119;0,0136962336427997;0,0323456423260167;9,82670374489452e-07;5,6266590982206e-07;0,000350881128874097;4,80083878931223e-05;7,24125460811417e-05;5,40262986671873e-06;1,9692963834529e-05;7,94031098120858e-06;1,89323453546283e-05;0,00360201418752527;0,272372301965673;0,00026722144102811
"venir";0,0216423116575094;0,0195980158619262;-0,100913120402674;-0,0605866804243847;-0,0628019922503027;0,102376788418203;-0,0589783726057678;0,046576206716998;0,0567132621830547;0,111028621073905;0,10054104715654;-0,517700917715332;-0,310819642994592;-0,322184557296389;0,525209775551122;-0,302568759161604;0,238943606786436;0,290948369861522;0,0142216524924951;0,0115322098250223;0,275512994643683;0,0980078240371086;0,104129357624689;0,275587967803546;0,0913298689232537;0,0525321032474231;0,0771460214027806;1,73879351056557e-06;1,42582073724246e-06;3,78038462458144e-05;1,36268361204653e-05;1,46415669971447e-05;3,89084311937873e-05;1,29129743065278e-05;8,05320859508942e-06;1,19401552854719e-05;0,00371227992795972;0,137965085342717;7,06608902905846e-05
"froid";0,118040663449866;0,1650477367544;3,95626388227705;1,01684037431643;0,956266367205845;-2,09841886227615;1,00262046655119;0,257216841811831;-0,246752196482753;0,0245188756999825;0,0342829735429547;0,821777339527407;0,2112135091072;0,198631348794071;-0,435874128007588;0,208259813823122;0,0534279254962413;-0,0512542564353499;0,000680502735375038;0,00131562250975312;0,681147460209274;0,0444054031900445;0,0388336250505102;0,186236771702529;0,042454547728805;0,00257702827573665;0,00234903859797309;4,86526199739052e-05;9,51178653925916e-05;0,0546529301683367;0,00361034340242578;0,00319301318335947;0,0153754314532235;0,00351007244440751;0,00023101583609391;0,000212600853256919;0,00349174844709082;3,43999081158185;0,0413197336883126
"beau";0,0254793324179308;0,0259651393754661;0,064694798084263;-0,0154914362546761;-0,0448521196172336;-0,149935176191268;0,0210963402523962;0,0655130172037582;0,0443156824431294;0,1325647801722;0,135092353951428;0,336596404711521;-0,0805993975025648;-0,233358208911765;-0,780088086526471;0,109760792085304;0,340853464352229;0,230567214434559;0,0203939123293215;0,0209435998470199;0,117156726670948;0,00662935825404167;0,0549507950111725;0,611569766121016;0,0120899135845319;0,107530941893294;0,0487349862886534;2,21910770695403e-06;2,30453659128998e-06;1,43067508958066e-05;8,20324458508489e-07;6,87651247755183e-06;7,68438933559051e-05;1,52130584776613e-06;1,46709249219691e-05;6,71300816213571e-06;0,00341823795346786;0,13563705425699;6,28867267739464e-05
"vrai";0,0204424183197464;0,0183966754419865;-0,147072891140805;-0,0716678826464843;-0,0993300291720617;-0,0439044521393713;-0,0323153021078121;0,0550810615903375;0,0601547362525933;0,0942799031275662;0,084844990030577;-0,678296359685208;-0,330530416097666;-0,458107518470765;-0,202486194628471;-0,149037335241282;0,254032427556984;0,277432083516289;0,0101992792359893;0,00816825316769076;0,470407510223031;0,110234554145503;0,209386966078273;0,0407414559026723;0,0220397100267636;0,0590559054676812;0,0697663657523986;1,39773640883282e-06;1,13198175932366e-06;7,23479109447886e-05;1,71794748291157e-05;3,30006019507612e-05;6,44729972091407e-06;3,49282781192502e-06;1,01476467261583e-05;1,21032050104508e-05;0,00334472745984489;0,153882101446479;7,92021466625566e-05
"lac";0,0165170020253512;0,0124983474044423;-0,312109721570397;-0,115447850644569;-0,141786277121215;0,0387284305714644;-0,0739405764611588;0,0469511297016661;0,0724985798638795;0,0432713598218011;0,0327432597565477;-0,817667276738597;-0,3024511033072;-0,371452701022193;0,101461018895519;-0,193710050078787;0,123002904779123;0,189932297098741;0,00212528764852073;0,00120338893963947;0,676198050060816;0,0913041757453646;0,136178094015825;0,0101188125469092;0,036830315074112;0,0136962336427997;0,0323456423260166;7,6207090266529e-07;4,36353154555882e-07;0,000272111895861544;3,72309946926255e-05;5,61566683894569e-05;4,18979459051656e-06;1,52720944022878e-05;6,15779218950869e-06;1,46822270097117e-05;0,00279339875767266;0,272372301965673;0,000207232954266698
"emji_visage_souriant_avec_yeux_en_forme_de_coeur";0,0287743068269675;0,0309161658354013;0,203225871486711;0,0212572455063141;-0,00921456171135788;-0,219296796324625;0,0560363831617914;0,0723372405501156;0,0339543230972653;0,090434264812768;0,0971658759659092;0,638715031064112;0,0668090244838273;-0,0289602845673956;-0,689224059181374;0,176115766905418;0,227347446007042;0,106714447196989;0,0093563929192681;0,0106810887713437;0,415873021413578;0,00449031026356958;0,000834318080566579;0,47062800416417;0,0306848072249155;0,0471602800633266;0,0102917770992619;2,06936927516182e-06;2,38890848228097e-06;0,000103225321763674;1,12938556559225e-06;2,12215754482477e-07;0,000120196779200963;7,84817084478797e-06;1,30783251805623e-05;2,88149858034906e-06;0,0024993567831808;0,226147204098609;0,000127823499050613
"emji_visage_avec_bouche_ouverte";0,021610442979574;0,0182227493977551;-0,111712732718108;-0,0660192441552707;-0,0111864609755266;0,481524508958976;-0,146217318580526;0,0222625257867273;0,0575453317008236;0,0412233711426384;0,0347611181488959;-0,213099539262092;-0,12593614147297;-0,021338925490914;0,918540335607867;-0,278919353806102;0,0424672628851826;0,10977158443589;0,0019609952442506;0,00137886759191518;0,0466937335238917;0,0160936280502932;0,000456896892235948;0,843141519700401;0,0776303113714601;0,0016597851011223;0,0109842625244289;1,08140215693481e-06;7,68931580977073e-07;2,88978308168814e-05;1,00925518332229e-05;2,89764592821323e-07;0,000536904058583289;4,95059641978672e-05;1,14764815773499e-06;7,66796440751064e-06;0,00231558054912339;0,370993223962689;0,000318707180146744
"tellement";0,0206228972298335;0,0186678629379655;-0,139484990891168;-0,0696550105546183;-0,0973780177721006;-0,0477036651375706;-0,0304014963904169;0,0554548515622304;0,0595872032129939;0,09788305011256;0,0886038146380288;-0,662041623016925;-0,330605579454931;-0,462188085758368;-0,226417277513209;-0,144295496482189;0,263206956518117;0,282820455979738;0,0110052730392946;0,00891735858628018;0,448601241237495;0,110400198382173;0,213357004204976;0,050994042618228;0,0206812070915789;0,0634650095906861;0,0725786652492904;1,35999700236144e-06;1,11436587203102e-06;6,2214777575628e-05;1,55146978019137e-05;3,03221823808008e-05;7,27682769425146e-06;2,95548334993046e-06;9,8337166492316e-06;1,13538878394148e-05;0,00319770647259896;0,149447909703304;7,14197434916662e-05
"année";0,0262088244266292;0,0270612736056657;0,0953649334049911;-0,00735544903689411;-0,036962130052956;-0,165291516276607;0,0288319032407088;0,067023868512068;0,0420217256763241;0,121744145776486;0,125703907398385;0,442985239071835;-0,0341672272369951;-0,171694955718975;-0,767805305786607;0,133928762847675;0,311336498189006;0,195197579763247;0,01712683844154;0,0180561078304648;0,202052200736954;0,001186217049722;0,029619633333559;0,589926255727187;0,0179231045187853;0,0893294971149383;0,0347801452468484;2,17126522928016e-06;2,31480418671005e-06;2,87471777486346e-05;1,7101577630587e-07;4,31848858721802e-06;8,63612504267172e-05;2,62763125024504e-06;1,41996217785047e-05;5,58168805374339e-06;0,00316095122578748;0,152247271918731;7,32684211921875e-05
"appeler";0,0177196219538301;0,013848632131876;-0,30245549131429;-0,116835427442259;-0,147907301210518;0,0144608060002784;-0,0701481467197467;-0,390251948908478;0,0163981588133497;0,0331798141930042;0,0259314246184352;-0,566344870653001;-0,218773164788455;-0,276954936439428;0,027077714040429;-0,131351700403614;-0,730742855969469;0,0307053877307307;0,00131289743830141;0,000793014652881521;0,340838693596082;0,0501920186571893;0,0795398377731826;0,000757218780856567;0,0177925746223657;0,507885538729994;0,000888205749147539;9,57869488789372e-07;5,85074531910698e-07;0,000279074646626677;4,16434344016644e-05;6,67385338098447e-05;6,37943821249978e-07;1,50116986996675e-05;0,000464608977139333;8,20328144772694e-07;0,00305068548535303;0,371774527150986;0,000421654457315475
