"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"*a_0377";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_408";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_3-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_3-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0379";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_6-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_6-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0380";-0,001;-0,001;40,387;8,087;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*postLikes_710";-0,001;-0,001;40,387;8,087;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*postDate_8-3-2023";-0,001;-0,001;40,387;8,087;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*commentDate_8-3-2023";-0,001;-0,001;40,387;8,087;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*a_0381";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_278";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_10-3-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_10-3-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0383";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_395";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_13-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_13-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0384";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postLikes_853";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postDate_15-3-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_16-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_15-3-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0386";-0,001;-0,002;-0,048;3,154;-0,001;-0,004;-0,004;-0,004;-0,011;-1,94
"*postDate_19-3-2023";-0,001;-0,002;-0,048;3,154;-0,001;-0,004;-0,004;-0,004;-0,011;-1,94
"*commentDate_19-3-2023";-0,001;-0,002;-0,036;4,78;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*commentDate_20-3-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0387";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_554";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_20-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0388";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*postDate_22-3-2023";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_23-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_22-3-2023";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*a_0389";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*postComments_55";-0,004;-0,007;-0,157;-0,719;-0,003;-0,012;82,757;-0,013;-0,037;-0,007
"*postDate_24-3-2023";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*commentDate_5-8-2023";-0,003;-0,006;-0,121;0,459;-0,002;-0,009;-0,009;-0,01;-0,029;-0,127
"*commentDate_26-3-2023";-0,001;-0,002;-0,036;22,846;-0,001;-0,003;-0,003;-0,003;-0,009;-16,123
"*commentDate_24-3-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0390";-0,001;-0,001;-0,024;36,239;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*postLikes_851";-0,001;-0,001;-0,024;36,239;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*postDate_26-3-2023";-0,001;-0,001;-0,024;36,239;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*commentLikes_9";-0,02;-0,034;-0,718;-0,406;-0,014;-0,054;-0,054;-0,061;-0,169;1,244
"*a_0391";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postLikes_4000";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_27-3-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_15-6-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_7-4-2023";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_31-3-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_27-3-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0392";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_563";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_29-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_29-3-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0393";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_433";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_31-3-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_2-4-2023";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_19-4-2023";-0,002;-0,004;10,176;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;-0,547
"*a_0394";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postLikes_658";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_2-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0395";-0,032;-0,053;-1,136;-5,189;-0,021;-0,086;-0,086;-0,096;-0,268;7,192
"*postLikes_36200";-0,032;-0,053;-1,136;-5,189;-0,021;-0,086;-0,086;-0,096;-0,268;7,192
"*postComments_1400";-0,045;-0,075;-1,595;-7,284;-0,03;6,678;6,678;-0,135;-0,376;6,199
"*postDate_3-4-2023";-0,032;-0,053;-1,136;-5,189;-0,021;-0,086;-0,086;-0,096;-0,268;7,192
"*commentDate_3-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_15-4-2023";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_14-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_13-4-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_12-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_11-4-2023";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_10-4-2023";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
"*commentDate_9-4-2023";-0,006;-0,01;-0,218;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;1,38
"*commentDate_8-4-2023";-0,006;-0,01;-0,218;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;1,38
"*commentDate_16-4-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentLikes_11";-0,012;-0,021;-0,437;-0,439;-0,008;-0,033;-0,033;-0,037;-0,103;1,027
"*commentLikes_719";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_197";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_5-4-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_6-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_3-4-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentLikes_17";-0,008;-0,013;2,099;-1,217;-0,005;-0,02;-0,02;-0,023;-0,063;0,219
"*a_0396";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_5-4-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0397";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_832";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_7-4-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0399";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postDate_10-4-2023";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*commentDate_17-6-2023";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*commentDate_2-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0401";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_14-4-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0403";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*postDate_17-4-2023";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_18-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_17-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0405";-0,001;-0,002;26,273;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*postDate_19-4-2023";-0,001;-0,002;26,273;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*a_0406";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*postDate_21-4-2023";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*commentDate_21-4-2023";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*a_0407";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_23-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_23-4-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0408";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postLikes_530";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postDate_24-4-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_24-4-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0409";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_26-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_27-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0410";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_307";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_28-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_28-4-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0412";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;174,401;-5,574
"*postLikes_999";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;174,401;-5,574
"*postDate_30-4-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;174,401;-5,574
"*commentDate_1-5-2023";-0,001;-0,002;26,273;-0,166;-0,001;-0,003;-0,003;-0,003;115,617;-16,123
"*a_0413";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postLikes_731";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postDate_1-5-2023";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*a_0415";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_5-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_9-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_5-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0416";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_7-5-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_8-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_7-5-2023";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*a_0417";-0,006;-0,01;-0,218;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;1,38
"*postLikes_26700";-0,055;-0,092;0,658;-3,654;-0,037;-0,147;-0,147;-0,166;-0,462;2,727
"*postComments_85";-0,006;-0,01;-0,218;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;1,38
"*postDate_8-5-2023";-0,006;-0,01;-0,218;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;1,38
"*commentDate_20-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_16-6-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_15-5-2023";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_13-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_2-6-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_12-5-2023";-0,006;-0,011;2,672;-1,051;-0,004;-0,017;-0,017;-0,02;-0,054;0,098
"*commentLikes_148";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_11-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_52";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_21-6-2023";-0,002;-0,003;-0,06;2,201;-0,001;-0,005;-0,005;-0,005;-0,014;-1,259
"*commentDate_10-5-2023";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentLikes_48";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_17-5-2023";-0,005;-0,009;-0,194;0,034;-0,004;-0,015;-0,015;-0,016;1068,163;-44,663
"*a_0419";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_10-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0420";-0,009;-0,015;9,333;-1,44;-0,006;-0,024;-0,024;-0,027;-0,074;-0,013
"*postLikes_4200";-0,009;-0,015;9,333;-1,44;-0,006;-0,024;-0,024;-0,027;-0,074;-0,013
"*postComments_159";-0,009;-0,015;9,333;-1,44;-0,006;-0,024;-0,024;-0,027;-0,074;-0,013
"*postDate_12-5-2023";-0,009;-0,015;9,333;-1,44;-0,006;-0,024;-0,024;-0,027;-0,074;-0,013
"*commentDate_1-8-2025";-0,003;-0,005;38,461;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;-3,882
"*commentDate_22-6-2023";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*commentDate_20-6-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_18-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_167";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_19-6-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentLikes_38";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentLikes_105";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentLikes_55";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0421";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_14-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_14-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0422";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*postLikes_911";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postDate_15-5-2023";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*a_0423";-0,005;-0,009;-0,182;0,062;-0,003;-0,014;-0,014;-0,015;1140,176;-48,626
"*postLikes_3400";-0,011;-0,019;-0,4;-0,324;-0,008;-0,03;-0,03;-0,034;511,715;-14,729
"*postComments_142";-0,008;-0,014;-0,291;-0,055;-0,005;-0,022;-0,022;-0,025;708,104;-25,068
"*postDate_17-5-2023";-0,005;-0,009;-0,182;0,062;-0,003;-0,014;-0,014;-0,015;1140,176;-48,626
"*a_0425";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_21-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_22-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_21-5-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_23-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0426";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_348";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postDate_22-5-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0427";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*postLikes_744";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*postDate_24-5-2023";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*commentDate_24-5-2023";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*a_0428";-0,002;-0,003;-0,06;2,201;-0,001;-0,005;-0,005;-0,005;-0,014;-1,259
"*postDate_28-5-2023";-0,002;-0,003;-0,06;2,201;-0,001;-0,005;-0,005;-0,005;-0,014;-1,259
"*commentDate_29-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_28-5-2023";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*a_0430";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_434";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_31-5-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_1-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0431";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_654";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_2-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0433";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_5-6-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_5-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0434";-0,007;-0,012;-0,254;-1,162;-0,005;-0,019;-0,019;-0,022;-0,06;1,611
"*postComments_84";-0,01;-0,017;-0,352;-1,606;-0,007;-0,026;-0,026;-0,03;-0,083;2,226
"*postDate_7-6-2023";-0,007;-0,012;-0,254;-1,162;-0,005;-0,019;-0,019;-0,022;-0,06;1,611
"*commentDate_23-8-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_4-7-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_9-6-2023";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_8-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_7-6-2023";-0,005;-0,009;-0,182;-0,829;-0,003;-0,014;-0,014;-0,015;-0,043;1,15
"*commentLikes_54";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_1-7-2023";-0,001;-0,002;-0,036;4,78;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*commentDate_6-7-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_101";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0435";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_315";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_9-6-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0436";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postLikes_2700";-0,011;-0,019;-0,4;-0,324;-0,008;-0,03;31,484;-0,034;-0,094;0,055
"*postDate_11-6-2023";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_11-6-2023";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*commentLikes_78";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0438";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postDate_14-6-2023";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*commentDate_14-6-2023";-0,001;-0,001;40,387;-0,11;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*a_0441";-0,001;-0,002;-0,048;3,154;-0,001;-0,004;-0,004;-0,004;-0,011;-1,94
"*postDate_19-6-2023";-0,001;-0,002;-0,048;3,154;-0,001;-0,004;-0,004;-0,004;-0,011;-1,94
"*commentDate_8-8-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0442";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postLikes_570";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postDate_21-6-2023";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*a_0444";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_25-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_25-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0447";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_469";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_30-6-2023";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_30-6-2023";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0448";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
