"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*postDate_9-2-2025";-0,419;-3,251;-6,679;-0,586;-1,814;-5,005;-5,129;79,753
"*commentDate_25-1-2026";-0,052;-0,406;0,02;-0,073;15,709;-1,185;-0,641;0,004
"*a_0796";-0,296;-11,31;137,754;-0,811;-1,416;-19,281;-8,039;-2,154
"*postLikes_5700";-1,58;57,209;141,106;-7,151;-0,973;-28,041;-9,253;-54,045
"*postComments_197";-0,296;-11,31;137,754;-0,811;-1,416;-19,281;-8,039;-2,154
"*postDate_10-2-2025";-0,296;-11,31;137,754;-0,811;-1,416;-19,281;-8,039;-2,154
"*commentLikes_1,265";-0,013;-0,102;3,532;-0,018;-0,057;-0,296;-0,16;-0,309
"*a_0797";-0,118;-0,914;-0,628;-0,165;0,586;-0,002;0,535;0,473
"*postDate_12-2-2025";-0,118;-0,914;-0,628;-0,165;0,586;-0,002;0,535;0,473
"*a_0798";-0,092;-0,711;-0,246;-0,128;7,432;-2,074;0,001;1,439
"*postLikes_640";-0,092;-0,711;-0,246;-0,128;7,432;-2,074;0,001;1,439
"*postDate_13-2-2025";-0,092;-0,711;-0,246;-0,128;7,432;-2,074;0,001;1,439
"*a_0800";-0,183;-1,422;-1,813;-0,256;-0,793;-0,583;-2,244;23,465
"*postLikes_942";-0,183;-1,422;-1,813;-0,256;-0,793;-0,583;-2,244;23,465
"*postDate_16-2-2025";-0,183;-1,422;-1,813;-0,256;-0,793;-0,583;-2,244;23,465
"*a_0801";-0,485;-3,759;-1,575;-0,678;-2,097;24,138;-1,011;-0,081
"*postDate_17-2-2025";-0,485;-3,759;-1,575;-0,678;-2,097;24,138;-1,011;-0,081
"*a_0802";-0,563;-2,442;17,93;-0,788;-2,437;-0,09;5,009;-10,801
"*postDate_19-2-2025";-0,563;-2,442;17,93;-0,788;-2,437;-0,09;5,009;-10,801
"*a_0803";-0,183;-1,422;-3,965;-0,256;-0,793;-0,583;0,003;17,763
"*postDate_21-2-2025";-0,183;-1,422;-3,965;-0,256;-0,793;-0,583;0,003;17,763
"*a_0804";-6,841;-36,795;-71,332;-9,568;-12,148;-0,479;-38,608;467,679
"*postLikes_115000";-6,841;-36,795;-71,332;-9,568;-12,148;-0,479;-38,608;467,679
"*postComments_973";-6,841;-36,795;-71,332;-9,568;-12,148;-0,479;-38,608;467,679
"*postDate_23-2-2025";-6,841;-36,795;-71,332;-9,568;-12,148;-0,479;-38,608;467,679
"*commentDate_15-8-2025";-0,957;-7,419;0,285;0,367;-0,99;-0,22;0,981;2,532
"*commentDate_13-8-2025";1,057;-1,154;-5,848;-0,531;-1,644;-0,077;0,287;12,724
"*commentDate_3-8-2025";66,733;-1,785;-2,514;0,196;0,627;5,254;-2,062;-1,884
"*commentDate_31-7-2025";69,647;0,064;-9,901;0,847;2,69;1,964;-0,188;-2,282
"*commentDate_29-7-2025";222,856;-8,987;0,048;0,563;-0,129;1,934;-5,005;-3,041
"*commentDate_28-7-2025";335,727;-4,015;-10,549;-0,48;-1,465;-2,487;-2,828;11,886
"*commentDate_25-7-2025";5,373;-12,525;-7,677;-2,642;0,712;0,661;7,22;2,477
"*commentDate_16-7-2025";10,257;-8,383;-4,307;-0,4;0,418;2,303;-4,262;10,104
"*commentDate_11-8-2025";11,275;-0,997;-7,317;0,081;-0,03;2,619;-0,649;2,207
"*commentDate_15-7-2025";216,506;-6,402;-4,4;-0,016;-0,594;-1,742;0,012;2,319
"*commentDate_14-7-2025";426,325;-5,589;-7,004;-1,008;-1,362;-9,449;-0,389;10,129
"*commentDate_12-7-2025";303,054;-4,092;-3,776;3,485;0,202;-3,086;-0,232;-0,002
"*commentDate_2-7-2025";-0,786;-4,092;-0,487;-1,1;-3,402;-4,261;-0,011;32,829
"*commentDate_29-6-2025";-0,708;-5,487;0,127;1,111;3,521;-1,173;0,046;1,089
"*commentDate_24-6-2025";-0,275;-0,498;-3,658;-0,385;0,717;0,39;-0,324;4,319
"*commentDate_28-6-2025";-1,915;-12,728;-0,059;-0,152;-1,081;-10,422;-0,002;48,072
"*commentDate_29-5-2025";0,043;-2,752;-2,22;-1,155;2,153;3,929;-1,827;1,503
"*commentDate_20-5-2025";0,162;-1,794;-4,691;-0,953;0,557;-3,778;-1,636;33,537
"*commentDate_18-5-2025";-0,655;-5,08;-0,124;1,373;-0,183;0,752;-0,138;1,957
"*commentDate_16-5-2025";-0,629;-1,465;-0,814;0,022;-1,017;1,086;-0,465;3,718
"*commentDate_15-5-2025";-1,035;-8,03;-6,555;-1,448;-0,381;1,12;-0,388;23,674
"*commentDate_13-5-2025";-0,59;-4,572;-0,112;6,043;-0,075;-0,657;4,278;0,235
"*commentDate_12-5-2025";-0,734;-5,69;-1,171;4,019;-0,354;-0,327;0,241;7,645
"*commentDate_9-5-2025";-0,576;-4,47;0,22;0,056;0,184;-0,545;0,707;0,862
"*commentDate_8-5-2025";-0,432;-3,352;-0,29;33,334;-0,354;-0,05;-3,223;4,566
"*commentDate_3-5-2025";-1,272;-1,916;-0,01;6,195;-0,293;0,197;0,588;-0,046
"*commentDate_27-6-2025";-0,341;-0,072;-1,676;-0,476;-1,473;0,001;1,877;1,75
"*commentDate_11-7-2025";388,148;-5,078;-17,833;-0,219;1,167;-0,287;-0,443;1,129
"*commentDate_2-5-2025";-0,563;-2,442;-5,696;23,539;0,221;0,004;0,001;3,037
"*commentLikes_248";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_1,284";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_382";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_368";-0,039;-0,305;-0,849;-0,055;-0,17;0,187;-0,481;3,086
"*commentDate_26-4-2025";-0,642;-0,561;-0,939;0,016;0,759;0,376;-0,101;0,672
"*commentLikes_989";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_353";-0,065;0,695;0,935;-0,092;-0,283;-1,481;-0,801;0,746
"*commentLikes_573";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*a_0805";-1,398;-47,965;-100,014;-5,178;3,844;3,08;-0,759;180,735
"*postLikes_128700";-1,398;-47,965;-100,014;-5,178;3,844;3,08;-0,759;180,735
"*postComments_1100";0,053;71,71;-221,389;-0,231;7,383;-16,236;-5,863;178,517
"*postReposts_41";-4,181;-63,03;-10,544;-5,797;2,256;0,39;-1,836;91,466
"*postDate_24-2-2025";-1,398;-47,965;-100,014;-5,178;3,844;3,08;-0,759;180,735
"*commentDate_19-8-2025";2,595;-4,174;-8,771;-1,742;-0,002;7,621;-0,111;3,357
"*commentDate_18-8-2025";-0,183;-9,895;-9,726;-0,605;0,468;9,484;-2,826;12,276
"*commentDate_8-8-2025";24,623;-2,777;-6,555;-0,127;-0,381;1,12;0,127;2,015
"*commentDate_24-7-2025";92,745;-2,743;-3,375;-0,495;-0,146;0,145;-0,93;1,418
"*commentDate_17-7-2025";34,197;-2,662;-3,029;0,716;-1,718;-0,125;-1,721;9,621
"*commentDate_9-7-2025";1220,345;-8,437;-12,434;-0,166;-0,5;-2,436;-0,614;-1,409
"*commentDate_7-7-2025";131,611;-4,289;0,163;-1,136;-0,558;-6,109;-1,721;4,858
"*commentDate_1-7-2025";-0,458;-3,556;-0,494;-0,641;2,54;-0,162;-0,167;5,222
"*commentDate_19-4-2025";-0,314;-2,438;0,704;-0,44;-0,068;-0,521;-3,847;9,278
"*commentDate_26-7-2025";84,86;-12,306;-10,401;-0,648;-1,009;0,006;1,28;8,294
"*commentLikes_438";-0,039;-0,305;-0,849;-0,055;4,626;-0,889;-0,481;3,086
"*commentLikes_149";-0,131;1,389;0,366;-0,183;0,424;-0,046;-1,602;-0,072
"*commentDate_3-6-2025";-0,288;-2,235;1,217;-0,403;-1,247;0,244;0,353;-0,009
"*commentLikes_461";-0,026;-0,203;0,907;-0,037;-0,113;0,836;-0,32;-0,618
"*commentLikes_1,169";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_902";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_2,614";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_5,671";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_4,148";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_474";-0,026;-0,203;-0,566;-0,037;-0,113;0,836;-0,32;0,773
"*commentLikes_1,253";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_344";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_20,402";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_1,980";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_1,561";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*a_0806";-0,17;-1,32;-0,338;-0,238;-0,737;-1,695;-2,083;20,501
"*postLikes_814";-0,17;-1,32;-0,338;-0,238;-0,737;-1,695;-2,083;20,501
"*postDate_26-2-2025";-0,17;-1,32;-0,338;-0,238;-0,737;-1,695;-2,083;20,501
"*a_0807";-0,406;-1,331;0,252;-0,568;-0,279;4,424;-1,411;-0,018
"*postDate_28-2-2025";-0,406;-1,331;0,252;-0,568;-0,279;4,424;-1,411;-0,018
"*a_0808";5,665;-17,064;19,611;-4,188;6,677;-15,722;-14,033;16,73
"*postComments_324";5,665;-17,064;19,611;-4,188;6,677;-15,722;-14,033;16,73
"*postDate_2-3-2025";5,665;-17,064;19,611;-4,188;6,677;-15,722;-14,033;16,73
"*commentDate_24-8-2025";2,875;-3,115;-0,124;0,012;-0,183;-1,332;-2,564;13,92
"*commentDate_21-8-2025";-0,603;-4,674;-4,785;0,037;-0,922;3,716;-0,023;6,155
"*commentDate_12-8-2025";9,866;-2,729;1,027;-0,843;5,353;-0,778;-1,011;0,002
"*commentDate_9-8-2025";24,623;-4,225;-8,019;-1,448;-0,381;1,12;6,968;0,129
"*commentDate_5-8-2025";5,884;-1,511;-0,014;-0,605;0,032;5,125;-3,223;-0,105
"*commentDate_4-8-2025";58,946;-4,064;-0,485;-0,733;-0,01;0,491;-2,61;0,909
"*commentDate_23-7-2025";63,332;-5,08;0,45;-0,916;-0,183;-2,224;-0,61;1,957
"*commentDate_20-7-2025";8,175;0,335;-0,685;-0,953;0,557;-1,646;-1,636;3,5
"*commentDate_30-5-2025";-1,035;-5,976;-0,436;0,241;1,908;1,12;0,465;0,009
"*commentDate_26-5-2025";-0,721;-5,589;-1,041;0;-3,118;1,215;-0,389;10,129
"*commentLikes_212";-0,013;-0,102;3,532;-0,018;-0,057;-0,296;-0,16;-0,309
"*commentDate_26-6-2025";-0,367;-2,844;-0,986;0,499;-0,177;2,629;0,005;0,384
"*commentLikes_432";-0,013;-0,102;-0,283;-0,018;17,652;-0,296;-0,16;-0,309
"*commentLikes_1,170";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentDate_31-8-2025";7,932;-3,406;-4,921;-0,971;0,499;-2,798;-2,959;32,034
"*commentDate_27-8-2025";0,915;-4,319;-4,262;0,223;-1,292;1,58;-8,606;22,781
"*commentLikes_136";-0,131;0,007;8,369;-0,183;-0,567;-0,046;-0,122;-3,09
"*a_0810";-4,269;-3,097;11,427;-1,397;2,094;0,887;54,163;-78,525
"*postLikes_22200";-4,269;-3,097;11,427;-1,397;2,094;0,887;54,163;-78,525
"*postComments_544";-4,269;-3,097;11,427;-1,397;2,094;0,887;54,163;-78,525
"*postReposts_32";14,188;-29,633;-2,03;-2,678;6,081;69,977;69,039;-137,362
"*postDate_3-3-2025";-4,269;-3,097;11,427;-1,397;2,094;0,887;54,163;-78,525
"*commentDate_30-8-2025";19,207;-4,775;-3,571;-0,861;0,919;-0,366;-0,397;9,367
"*commentDate_22-8-2025";20,988;-2,538;-2,932;0,056;-0,058;0;0,163;1,648
"*commentDate_20-8-2025";2,282;-3,699;-4,199;-1,026;-1,412;0,004;0,771;9,485
"*commentDate_7-8-2025";0,672;-3,556;0,862;3,041;-0,433;-0,647;0,327;0,087
"*commentDate_6-8-2025";-0,288;-2,235;-0,909;0,94;0,603;2,279;-1,587;0,824
"*commentDate_22-7-2025";46,104;-3,018;-0,939;-0,898;0,056;0,91;0,261;-0,745
"*commentDate_21-7-2025";0,623;-1,785;-3,95;-0,66;5,162;-0,781;-3,683;17,003
"*commentDate_13-7-2025";504,824;-4,775;-0,696;-0,861;-0,113;-1,689;-2,179;-0,517
"*commentDate_5-7-2025";777,546;-5,976;-9,63;-0,127;0,146;-3,575;-0,901;-0,029
"*commentDate_3-7-2025";-0,668;-5,182;-1,208;-0,935;-1,163;3,18;-4,192;13,078
"*commentDate_30-6-2025";-0,458;-1,693;0,271;-0,641;0,009;-1,457;-1,928;9,495
"*commentDate_21-6-2025";-0,432;-3,352;-0,918;-0,605;0,905;3,419;-5,29;4,566
"*commentDate_14-6-2025";-0,537;1,438;1,237;-0,751;-0,69;0,958;0,367;-6,033
"*commentDate_8-6-2025";-0,262;-2,031;-3,388;7,62;0,848;0,58;-3,205;5,08
"*commentDate_30-4-2025";-0,161;-3,264;-6,554;39,342;-0,005;0,026;-1,743;7,984
"*commentDate_24-4-2025";-0,445;-1,601;-3,469;9,506;-0,393;0,009;-3,376;13,146
"*commentLikes_358";-0,026;-0,203;-0,566;-0,037;-0,113;6,752;-0,32;-0,618
"*commentDate_2-6-2025";-0,367;2,498;-0,007;-0,513;-0,177;-3,921;0,005;2,279
"*commentLikes_632";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;2,201;-0,618
"*a_0811";-0,065;-0,508;-0,012;-0,092;2,112;-0,023;-0,801;0,746
"*postDate_5-3-2025";-0,065;-0,508;-0,012;-0,092;2,112;-0,023;-0,801;0,746
"*a_0812";36,735;-8,091;126,004;-2,183;-1,895;-17,586;-5,029;-12,078
"*postLikes_3800";19,811;-0,133;120,729;-3,267;-1,393;-17,904;-4,343;-21,129
"*postDate_7-3-2025";36,735;-8,091;126,004;-2,183;-1,895;-17,586;-5,029;-12,078
"*a_0813";-1,679;-13,019;-13,532;-2,348;0,705;128,239;-1,438;-14,392
"*postComments_127";-3,358;-3,775;-0,001;27,074;0,058;71,666;0,683;-80,195
"*postDate_8-3-2025";-1,679;-13,019;-13,532;-2,348;0,705;128,239;-1,438;-14,392
"*a_0814";-0,288;-2,235;-0,193;-0,403;-0,029;1,004;-1,587;3,656
"*postDate_10-3-2025";-0,288;-2,235;-0,193;-0,403;-0,029;1,004;-1,587;3,656
"*a_0815";-13,551;-109,591;-115,083;-11,098;0,32;157,609;59,846;0,398
"*postLikes_50500";-13,551;-109,591;-115,083;-11,098;0,32;157,609;59,846;0,398
"*postComments_1700";-13,551;-109,591;-115,083;-11,098;0,32;157,609;59,846;0,398
"*postReposts_20";-14,37;-64,661;0,319;-20,65;0,009;71,486;26,862;-27,73
"*postDate_12-3-2025";-13,551;-109,591;-115,083;-11,098;0,32;157,609;59,846;0,398
"*commentDate_6-9-2025";60,718;-6,707;-6,467;6,795;-1,926;-0,001;-4,763;15,152
"*commentDate_4-9-2025";153,022;-6,504;-9,317;0,638;-0,631;-0,611;-4,478;16,743
"*commentDate_2-8-2025";178,115;-3,699;-4,199;-1,026;0,35;-3,406;-1,122;6,003
"*commentDate_19-7-2025";0,843;-1,42;-2,998;-0,586;-1,814;3,896;-0,529;3,429
"*commentDate_18-7-2025";242,002;-4,585;-7,816;-0,025;-0,071;0,115;0;-0,01
"*commentDate_4-7-2025";1152,344;-8,873;-19,439;-2,66;-0,429;-1,995;-2,864;0,874
"*commentDate_23-6-2025";-0,419;-3,251;0,16;-0,586;1,016;-1,946;0,089;3,429
"*commentDate_11-6-2025";-0,537;-2,253;-5,189;-0,751;-0,69;4,389;0,023;3,835
"*commentDate_10-6-2025";-0,59;-2,633;-4,546;-0,825;1,104;0,065;-0,916;13,284
"*commentDate_6-6-2025";-0,367;-2,844;3,034;0,499;0,175;-2,341;-1,046;2,279
"*commentDate_5-6-2025";-0,38;-2,946;-1,155;-0,531;-0,209;-0,077;2,6;3,303
"*commentDate_4-6-2025";0,98;-3,047;-0,509;0,4;-1,7;0,87;-0,006;1,576
"*commentDate_1-6-2025";-0,59;-2,633;-0,482;-0,825;2,934;-0,01;-0,276;3,568
"*commentDate_28-5-2025";-0,655;-3,115;-5,756;0,012;-1,114;1,45;0,202;7,461
"*commentDate_27-5-2025";-0,734;-0,288;-5,625;0,998;-0,354;3,9;2,733;-0,147
"*commentDate_24-5-2025";-0,314;-0,022;-0,021;5,806;-1,36;-0,055;0,165;0,026
"*commentDate_11-5-2025";-0,668;-5,182;-0,179;0,008;4,124;0,013;-6,02;8,742
"*commentDate_23-4-2025";0,196;-3,115;-1,893;5,002;-0,183;2,375;-0,61;1,136
"*commentLikes_53";-0,616;1,81;5,44;1,608;-0,969;-0,907;-2,179;-0,517
"*commentLikes_153";-0,092;-0,711;1,76;-0,128;-0,397;-2,074;4,963;-0,337
"*commentLikes_1,191";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentDate_25-6-2025";-0,524;-2,158;-8,909;-0,733;-0,01;-0,003;-4,301;38,037
"*commentLikes_255";-0,026;-0,203;-0,566;26,314;-0,113;-0,592;-0,32;0,773
"*commentLikes_628";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_678";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_1,138";-0,026;-0,203;0,907;-0,037;-0,113;0,836;-0,32;-0,618
"*commentLikes_550";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;6,241;-0,309
"*commentLikes_2,020";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;6,241;-0,309
"*commentLikes_391";-0,039;-0,305;-0,849;-0,055;-0,17;3,267;-0,481;0,158
"*a_0816";-0,196;-1,523;-4,248;-0,275;6,336;0,935;2,084;-0,108
"*postDate_14-3-2025";-0,196;-1,523;-4,248;-0,275;6,336;0,935;2,084;-0,108
"*a_0817";-0,301;-2,336;0,937;-0,421;-1,303;-1,255;-1,731;10,416
"*postDate_16-3-2025";-0,301;-2,336;0,937;-0,421;-1,303;-1,255;-1,731;10,416
"*a_0818";34,701;-64,858;-24,956;-0,064;1,585;-54,803;-8,005;317,837
"*postLikes_140600";34,701;-64,858;-24,956;-0,064;1,585;-54,803;-8,005;317,837
"*postReposts_34";7,366;-30,188;-20,785;-0,94;0,47;-12,46;-0,271;128,298
"*postDate_17-3-2025";34,701;-64,858;-24,956;-0,064;1,585;-54,803;-8,005;317,837
"*commentDate_1-9-2025";-0,395;-8,679;-26,605;7,78;-3,007;1,126;-11,125;79,552
"*commentDate_26-8-2025";52,584;-0,303;-1,819;1,881;-0,828;-0,545;-4,923;5,519
"*commentDate_28-8-2025";0,031;-4,585;-4,828;0,602;-3,685;3,3;4,694;0,604
"*commentDate_10-8-2025";28,255;-0,74;-8,036;-0,953;1,856;0,136;-1,636;4,829
"*commentDate_14-8-2025";-0,367;-2,844;-0,986;-0,513;1,582;-0,396;-1,046;10,825
"*commentDate_22-5-2025";-0,472;-1,785;-1,4;-0,66;2,347;-0,781;0,247;4,668
"*commentDate_14-5-2025";-1,311;-10,167;-8,477;-0,361;-3,754;0,262;0,003;35,82
"*commentLikes_189";-0,196;0,304;5,28;11,304;-0,85;-2,229;-0,643;-0,877
"*commentLikes_3,593";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_252";-0,039;11,832;-0,849;-0,055;-0,17;-0,889;-0,481;0,158
"*commentLikes_349";-0,052;1,191;-1,133;-0,073;-0,227;-1,185;0,421;1,546
"*commentLikes_473";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;-0,32;0,773
"*commentLikes_2,041";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_2,100";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_144";-0,079;4,17;-0,102;-0,11;-0,34;-0,13;0,041;-0,16
"*commentLikes_4,019";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_156";-0,105;7,647;0,04;-0,147;-0,453;-0,486;-0,012;-0,547
"*commentLikes_5,564";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentDate_12-9-2025";1,155;-7,521;-10,095;-0,084;-2,348;-2,68;-7,677;89,466
"*a_0819";0;-5,677;22,736;-1,393;3,999;-4,055;-2,236;-0,274
"*postDate_19-3-2025";0;-5,677;22,736;-1,393;3,999;-4,055;-2,236;-0,274
"*a_0820";-0,341;-0,897;-0,675;0,618;0,278;-1,888;0,642;3,185
"*postComments_48";-0,296;-6,05;14,095;0,169;0,127;-3,615;-3,332;1,438
"*postDate_21-3-2025";-0,341;-0,897;-0,675;0,618;0,278;-1,888;0,642;3,185
"*a_0821";-1,842;-23,573;-36,356;-3,181;-11,569;122,392;7,229;-1,45
"*postComments_331";-1,842;-23,573;-36,356;-3,181;-11,569;122,392;7,229;-1,45
"*postReposts_14";-4,596;-33,238;67,138;-4,111;-7,438;17,211;-0,571;-24,117
"*postDate_23-3-2025";-1,842;-23,573;-36,356;-3,181;-11,569;122,392;7,229;-1,45
"*commentDate_11-9-2025";2,036;-1,205;-3,573;8,296;-1,564;0,61;-0,003;1,562
"*commentLikes_209";-0,052;-0,406;1,815;-0,073;-0,227;0,01;0,421;-1,236
"*commentLikes_241";-0,052;-0,406;1,815;-0,073;-0,227;1,672;-0,641;-1,236
"*a_0822";-0,694;-0,802;40,916;-0,971;0,499;-2,798;-2,959;-5,904
"*postDate_24-3-2025";-0,694;-0,802;40,916;-0,971;0,499;-2,798;-2,959;-5,904
"*commentLikes_115";-0,144;0;3,499;-0,201;-0,623;0,122;0,177;-3,399
"*a_0823";-6,205;-32,019;363,497;-0,738;11,808;-7,96;-20,8;-83,919
"*postLikes_47700";-6,205;-32,019;363,497;-0,738;11,808;-7,96;-20,8;-83,919
"*postComments_560";-6,205;-32,019;363,497;-0,738;11,808;-7,96;-20,8;-83,919
"*postReposts_31";-16,648;9,745;817,375;-7,185;-1,318;-46,892;-25,199;-277,703
"*postDate_26-3-2025";-6,205;-32,019;363,497;-0,738;11,808;-7,96;-20,8;-83,919
"*commentDate_14-9-2025";15,123;-1,601;-3,469;0,252;2,749;0,83;-3,376;1,445
"*commentDate_10-9-2025";2,018;-10,676;-5,735;0,667;5,421;12,181;-0,982;0,003
"*commentDate_2-9-2025";0,062;-11,108;-14,015;5,852;0;0,23;-5,189;41,911
"*commentLikes_172";-0,131;-1,016;-0,025;3,81;-0,567;-0,046;0,322;0,227
"*commentLikes_293";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;2,201;-0,618
"*commentLikes_116";-0,183;2,495;-0,493;2,265;0,088;-4,148;5,645;-0,674
"*commentLikes_871";-0,013;-0,102;-0,283;-0,018;17,652;-0,296;-0,16;-0,309
"*commentLikes_2,772";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_366";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;-0,32;0,773
"*commentLikes_118";-0,131;1,389;0,366;-0,183;-0,567;-0,046;-1,602;0,227
"*commentLikes_5,310";-0,013;-0,102;-0,283;-0,018;-0,057;3,376;-0,16;-0,309
"*commentLikes_545";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;6,241;-0,309
"*commentLikes_1,868";-0,013;-0,102;3,532;-0,018;-0,057;-0,296;-0,16;-0,309
"*commentDate_9-9-2025";-0,681;-0,74;-4,691;-0,953;0,557;0,001;-1,636;14,677
"*a_0824";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;-0,32;0,773
"*postLikes_660";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;-0,32;0,773
"*postDate_28-3-2025";-0,026;-0,203;0,907;-0,037;-0,113;-0,592;-0,32;0,773
"*a_0825";7,68;-32,713;-85,297;-0,803;85,405;0,17;-20,457;117,167
"*postLikes_39800";7,68;-32,713;-85,297;-0,803;85,405;0,17;-20,457;117,167
"*postComments_884";7,68;-32,713;-85,297;-0,803;85,405;0,17;-20,457;117,167
"*postReposts_64";3,213;-2,345;-103,318;-2,415;64,709;4,388;-9,511;51,072
"*postDate_30-3-2025";7,68;-32,713;-85,297;-0,803;85,405;0,17;-20,457;117,167
"*commentDate_26-9-2025";-0,147;-2,066;-8,622;-0,001;2,714;0,508;-1,579;11,55
"*commentDate_25-9-2025";5,196;-15,175;-23,926;22,01;0,342;-8,067;-0,465;70,702
"*commentDate_23-9-2025";1,564;-6,707;-2,73;-1,21;0,638;-2,222;1,923;10,973
"*commentDate_17-9-2025";-0,176;-7,895;-0,033;-2,146;-3,08;-1,089;-1,243;30,592
"*commentDate_13-9-2025";-0,616;-4,775;-2,365;0,029;-2,664;0,617;-3,607;22,835
"*commentDate_25-8-2025";-1,167;-0,653;0,121;-1,632;-0,132;4,788;-2,645;0,062
"*commentDate_23-8-2025";9,253;-2,922;-3,79;-0,88;-0,135;1,922;-0,069;2,522
"*commentLikes_1,309";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_261";-0,079;-0,609;6,941;-0,11;-0,34;-1,777;-0,961;0,315
"*commentLikes_171";-0,118;0,039;0,664;-0,165;0,586;-0,704;0,535;-0,779
"*commentLikes_1,988";-0,013;9,848;-0,283;-0,018;-0,057;-0,296;-0,16;-0,309
"*commentLikes_294";-0,039;2,085;0,221;-0,055;4,626;-0,889;-0,481;-0,927
"*commentLikes_825";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_2,438";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentDate_15-9-2025";13,48;-0,643;-2,727;2,727;-0,516;0,046;-2,197;4,16
"*commentLikes_760";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_247";-0,039;-0,305;0,221;-0,055;4,626;-0,889;-0,481;0,158
"*commentLikes_231";-0,052;-0,406;-1,133;-0,073;-0,227;6,171;-0,641;0,004
"*commentLikes_1,756";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;6,241;-0,309
"*commentLikes_896";-0,013;-0,102;-0,283;-0,018;17,652;-0,296;-0,16;-0,309
"*commentLikes_1,642";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*a_0826";-12,885;-112,242;-177,302;7270,935;-35,512;-54,963;-61,742;129,2
"*postLikes_189600";-12,885;-112,242;-177,302;7270,935;-35,512;-54,963;-61,742;129,2
"*postComments_2600";-12,885;-112,242;-177,302;7270,935;-35,512;-54,963;-61,742;129,2
"*postReposts_91";-12,885;-112,242;-177,302;7270,935;-35,512;-54,963;-61,742;129,2
"*postDate_31-3-2025";-12,885;-112,242;-177,302;7270,935;-35,512;-54,963;-61,742;129,2
"*commentDate_27-9-2025";0,36;-0,258;-7,588;51,087;0,221;-10,282;-1,688;21,312
"*commentDate_5-9-2025";4,232;-9,693;-17,363;1,791;-0,838;2,749;-4,665;33,934
"*commentLikes_821";-0,013;-0,102;-0,283;-0,018;-0,057;-0,296;-0,16;3,237
"*commentLikes_374";-0,092;-0,711;1,76;6,182;-0,397;0,13;0,001;-2,163
