"";"X.rts_a";"X.rts_i"
"isoler";0,04;0,02
"détresse";0,02;0,07
"discriminer";0,01;0,02
"bloquer";0,1;0,43
"économie";0,1;0,62
"mondial";0,24;0,52
"sketch";0,08;0,06
"transmettre";0,16;0,13
"collègue";0,16;0,13
"user_";0,11;0,05
"israël";0,04;2,15
"affirmer";0,1;0,25
"qualifier";0,03;0,21
"fake";0,03;0,1
"new";0,1;0,26
"éthique";0,05;0,14
"journalistique";0,01;0,07
"censure";0,01;0,09
"contaminer";0,03;0,03
"ceinture";0,13;0,03
"sécurité";0,28;0,79
"vacciner";0,05;0,01
"accident";0,1;0,37
"pneu";0,03;0,16
"illustre";0,01;0,07
"risquer";0,05;0,08
"amplement";0;0,03
"cohésion";0,02;0,02
"stabilité";0,01;0,05
"économique";0,07;0,62
"populaire";0,09;0,14
"poster";0,11;0,09
"renforcer";0,01;0,14
"opinion";0,17;0,41
"proposition";0,03;0,15
"ranger";0,08;0,02
"chambre";0,08;0,08
"réagir";0,1;0,25
"ducoup";0,04;0,1
"prouver";0,29;0,44
"efficacité";0,02;0,06
"utilisation";0,1;0,14
"tordre";0,06;0,06
"feu";0,21;0,73
"individuel";0,03;0,23
"pondre";0,02;0,03
"impacte";0,02;0,03
"porteur";0,05;0,01
"sanctionner";0,02;0,15
"fumeur";0,15;0,12
"obèse";0,04;0,02
"ressort";0,03;0,02
"saisir";0,04;0,07
"nuance";0,05;0,11
"balade";0,02;0,03
"librement";0,01;0,07
"dangereux";0,3;0,37
"projeter";0,05;0,03
"capitaliste";0,05;0,19
"habit";0,08;0,15
"rouge";0,25;0,19
"poubelle";0,17;0,13
"cave";0,05;0,02
"frais";0,15;0,38
"emji_père_noël";0,07;0,01
"tempête";0,04;0,08
"novembre";0,06;0,16
"arracher";0,04;0,03
"concevoir";0,04;0,06
"accoucher";0,02;0,03
"vevey";0,02;0,02
"visite";0,07;0,05
"col";0,03;0,01
"partiellement";0,01;0,02
"centaine";0,09;0,28
"large";0,06;0,09
"toit";0,07;0,08
"panneau";0,06;0,05
"routier";0,03;0,07
"direction";0,09;0,14
"fenêtre";0,05;0,11
"voisin";0,48;0,38
"idem";0,22;0,09
"emprisonner";0,01;0,09
"engager";0,13;0,36
"résistance";0,03;0,06
"nazi";0,05;0,09
"emji_mains_en_prière_peau_claire";0,57;0,3
"délinquance";0,02;0,03
"bouger";0,22;0,28
"bouche";0,21;0,1
"voleur";0,15;0,14
"vol";0,18;0,36
"justice";0,07;0,99
"rager";0,02;0,02
"diminuer";0,09;0,21
"taff";0,03;0,08
"debile";0,03;0,01
"actuellement";0,27;0,31
"démuni";0,01;0,04
"précieux";0,1;0,07
"discours";0,4;0,45
"nouvel";0,05;0,09
"confédération";0,06;0,22
"tunnel";0,02;0,07
"sapin";0,02;0,07
"essuyer";0,1;0,03
"moquerie";0,05;0,05
"quasiment";0,14;0,14
"actualité";0,25;0,1
"bienvenu";0,02;0,04
"jésus";0,4;0,05
"emji_bouteille_de_champagne";0,03;0,04
"fabuleux";0,15;0,02
"routine";0,04;0,01
"campagne";0,25;0,26
"poli";0,03;0,01
"miroir";0,04;0,03
"regretter";0,16;0,05
"attribuer";0,03;0,08
"vif";0,12;0,07
"genevoise";0,06;0,05
"réf";0,08;0,02
"noble";0,05;0,04
"neutre";0,05;0,35
"trancher";0;0,03
"météo";0,05;0,06
"inspirer";0,17;0,13
"ahahaha";0,04;0,02
"âgé";0,24;0,14
"scrupule";0,02;0,01
"préparation";0,02;0,03
"off";0,02;0,03
"didier";0,01;0,04
"moustache";0,05;0
"gruyère";0,11;0,17
"vacherin";0,02;0,02
"russe";0,03;0,1
"attaquer";0,12;0,45
"repousser";0,01;0,05
"répétition";0,02;0,05
"percher";0,03;0,01
"fromage";0,27;0,16
"ecole";0,09;0,01
"recrue";0,03;0,03
"prof";0,61;0,09
"bisou";0,12;0,06
"vache";0,2;0,08
"ciel";0,19;0,15
"suffisamment";0,05;0,13
"calmer";0,05;0,07
"référence";0,1;0,1
"agir";0,3;1,03
"sosie";0,06;0
"stylé";0,08;0,03
"emji_dans_le_mille";0,02;0,02
"final";0,27;0,39
"ancêtre";0,16;0,06
"joie";0,25;0,09
"emji_chat_qui_pleure_de_joie";0,2;0,09
"paquis";0,03;0,01
"décéder";0,26;0,08
"dormir";0,2;0,21
"bretagne";0,06;0,02
"boutique";0,05;0,04
"soir";0,52;0,26
"endormir";0,02;0,02
"goutte";0,02;0,04
"big";0,05;0,03
"pharma";0,02;0,04
"cultiver";0,06;0,05
"fibre";0,04;0,02
"lourd";0,12;0,13
"plante";0,08;0,07
"pionnier";0,05;0,01
"conviction";0,04;0,07
"françois";0,12;0,02
"durer";0,11;0,08
"machin";0,02;0,02
"barre";0,06;0,11
"ajouter";0,15;0,23
"bâle";0,03;0,05
"cff";0,05;0,16
"réchauffer";0,07;0,06
"audace";0,04;0,03
"métro";0,04;0,08
"rentable";0,02;0,06
"exploitation";0,07;0,08
"création";0,1;0,16
"construction";0,05;0,14
"dizaine";0,13;0,18
"milliard";0,18;0,55
"fantasme";0,03;0,05
"m2";0,04;0,02
"félicitation";0,07;0,17
"déconner";0,04;0,04
"slip";0,08;0,01
"grand_père";0,12;0
"construire";0,19;0,27
"attraper";0,08;0,04
"fonder";0,05;0,12
"privation";0,03;0,02
"présence";0,08;0,13
"solidarité";0,06;0,18
"rétablissement";0,01;0,12
"millier";0,16;0,49
"emji_rose";0,51;0,03
"aspect";0,03;0,11
"valaisans";0,09;0,04
"sueur";0,02;0,06
"futur";0,21;0,25
"marque";0,18;0,18
"smartphone";0,15;0,03
"déficit";0,01;0,03
"emji_visage_bâillant";0,05;0,17
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";0,06;0,03
"sexualité";0,05;0,02
"lâcher";0,1;0,16
"gaz";0,02;0,16
"personnellement";0,2;0,2
"comm";0,03;0,05
"chauffeur";0,06;0,05
"lentement";0,08;0,02
"noir";0,77;0,3
"emji_index_pointant_vers_le_haut_peau_claire";0,02;0,02
"relever";0,12;0,28
"fm";0,02;0,06
"matelas";0,02;0,05
"avertissement";0,02;0,02
"humour";0,25;0,15
"chemin";0,24;0,18
"poil";0,07;0,1
"alain";0,06;0,01
"priorité";0,11;0,26
"panique";0,03;0,02
"allumer";0,07;0,04
"rappel";0,16;0,18
"programme";0,17;0,17
"possibilité";0,08;0,19
"officiel";0,05;0,17
"ems";0,06;0,03
"domination";0,02;0,07
"majorité";0,23;0,75
"directeur";0,06;0,05
"catholique";0,08;0,05
"libre";0,39;0,53
"suicider";0,03;0,04
"informer";0,15;0,31
"soutenir";0,19;1,23
"amélioration";0,02;0,05
"institution";0,05;0,16
"tranche";0,04;0,04
"foie";0,02;0,03
"veau";0,03;0,01
"emji_chat_fatigué";0,02;0,02
"intemporel";0,04;0
"cauchemar";0,04;0,03
"respirer";0,11;0,08
"valise";0,02;0,04
"masque";0,03;0,08
"navrer";0,02;0,08
"mai";0,09;0,06
"spectacle";0,05;0,08
"bande";0,22;0,26
"costume";0,08;0,03
"cage";0,02;0,04
"marrer";0,07;0,03
"parodie";0,03;0,01
"document";0,05;0,07
"asie";0,06;0,12
"accomplir";0,04;0,05
"aventure";0,05;0,03
"précédent";0,07;0,13
"classique";0,15;0,07
"nana";0,05;0,02
"jacques";0,11;0
"inde";0,04;0,07
"just";0,03;0,02
"record";0,1;0,04
"voyager";0,1;0,1
"harry";0,05;0,02
"potter";0,04;0,01
"doucement";0,05;0,03
"emji_chat_souriant_aux_yeux_en_coeurs";0,96;0,03
"pk";0,08;0,07
"one";0,02;0,02
"emji_pierre_précieuse";0,06;0,02
"mythe";0,05;0,06
"iran";0,05;0,05
"emji_note_de_musique";0,07;0,01
"emji_mains_levées_peau_légèrement_mate";0,05;0,04
"emji_coeur_point_d";0,1;0,01
"exclamation";0,11;0,01
"bol";0,07;0,08
"coiffeur";0,03;0,02
"apres";0,13;0,13
"malbouffe";0,05;0,02
"votation";0,03;0,1
"publicité";0,03;0,07
"clope";0,17;0,05
"intelligent";0,43;0,2
"plaindre";0,4;0,59
"assurément";0,02;0,02
"plaisanter";0,05;0,02
"stupide";0,16;0,09
"adresser";0,03;0,04
"directement";0,1;0,41
"portée";0,04;0,08
"excuse";0,05;0,14
"sincèrement";0,13;0,11
"dsl";0,04;0,06
"agressif";0,08;0,09
"cordialement";0,02;0,03
"remarque";0,05;0,01
"jalousie";0,02;0,09
"brillant";0,07;0,06
"charmant";0,15;0,01
"constater";0,18;0,23
"critère";0,04;0,13
"souris";0,05;0,03
"avantage";0,1;0,31
"baser";0,07;0,19
"apparence";0,06;0,02
"filtre";0,05;0,02
"esthétique";0,04;0,03
"couverture";0,02;0,08
"mensonge";0,05;0,25
"objet";0,17;0,28
"parier";0,02;0,06
"attirer";0,06;0,12
"week_end";0,1;0,13
"chiotte";0,03;0,01
"japonais";0,12;0,02
"sang";0,11;0,16
"tits";0,05;0,01
"espagne";0,2;0,09
"bidet";1,58;0
"hygiénique";0,1;0,02
"tricher";0,03;0,02
"pet";0,09;0,03
"remplacement";0,04;0,03
"étaler";0,03;0,01
"laver";1,06;0,1
"occidental";0,07;0,24
"nettoyer";0,2;0,09
"bêtise";0,2;0,2
"commission";0,07;0,07
"douchettes";0,05;0
"équiper";0,05;0,06
"crise";0,07;0,28
"resto";0,07;0,05
"hôtel";0,09;0,09
"appartement";0,12;0,16
"louer";0,04;0,05
"afrique";0,14;0,36
"amérique";0,06;0,27
"sud";0,17;0,39
"disposition";0,03;0,09
"étendre";0,02;0,04
"rincer";0,05;0,01
"douche";0,45;0,27
"caca";0,1;0,03
"culture";0,4;0,52
"fesse";0,24;0,02
"bouteille";0,34;0,01
"foi";0,2;0,13
"etes";0,07;0,05
"incarné";0,03;0,01
"emji_globe_tourné_sur_l";0,05;0,05
"afrique_et_l";0,04;0,04
"emji_index_pointant_vers_le_haut";0,09;0,05
"contraception";0,07;0
"prier";0,07;0,05
"baignoire";0,04;0,01
"nain";0,05;0,01
"retard";0,12;0,15
"incompréhension";0,01;0,03
"invention";0,17;0,05
"fonction";0,1;0,22
"principal";0,12;0,21
"nettoyage";0,04;0,13
"usage";0,11;0,21
"intimité";0,02;0,05
"condescendance";0,04;0
"pièce";0,11;0,17
"séparer";0,09;0,05
"utilité";0,1;0,06
"détourner";0,04;0,14
"apparement";0,02;0,05
"citation";0,01;0,08
"cultivé";0,05;0,03
"pitié";0,15;0,15
"exploser";0,05;0,15
"certitude";0,05;0,03
"persuader";0,05;0,05
"détenir";0,02;0,08
"suprême";0,01;0,02
"croyance";0,09;0,06
"aliment";0,05;0,05
"citer";0,12;0,22
"peter";0,04;0,02
"nez";0,14;0,1
"absolu";0,09;0,13
"arrogance";0,07;0,04
"aveugle";0,06;0,1
"charger";0,12;0,51
"stp";0,13;0,12
"ressemblance";0,04;0
"samedi";0,11;0,16
"pisser";0,07;0,03
"semaine";0,49;0,63
"danseur";0,05;0
"emji_partition";0,21;0
"séquence";0,12;0
"chaîne";0,15;0,18
"otan";0,02;0,05
"engagement";0,05;0,21
"février";0,04;0,02
"ukrainien";0,02;0,22
"ouchy";0,06;0,02
"alpe";0,05;0,06
"autorité";0,1;0,39
"fonds";0,08;0,14
"camion";0,12;0,11
"déverser";0,05;0,02
"dériver";0,02;0,05
"tranquillement";0,04;0,04
"mesurer";0,03;0,05
"lundi";0,16;0,03
"agenda";0,03;0,05
"cm";0,03;0,02
"logistique";0,01;0,04
"ambiance";0,1;0,03
"station";0,03;0,05
"aéroport";0,04;0,2
"galer";0,04;0,07
"repartir";0,05;0,13
"veste";0,07;0,03
"pic";0,03;0,04
"spontané";0,06;0,02
"copier";0,05;0,07
"gratuitement";0,08;0,07
"immédiat";0,02;0,06
"trace";0,07;0,04
"hitler";0,02;0,02
"sorcier";0,06;0,02
"réveiller";0,14;0,25
"don";0,06;0,16
"indéniable";0,02;0,03
"emji_mains_en_prière_peau_légèrement_mate";0,18;0,1
"innocence";0,04;0,03
"confusion";0,04;0,05
"hab";0,04;0,1
"reprise";0,02;0,13
"crotte";0,04;0,01
"entrepreneur";0,02;0,08
"opportunité";0,04;0,14
"réglementation";0,02;0,02
"municipal";0,02;0,03
"emji_visage_triste_mais_soulagé";0,3;0,08
"féminin";0,33;0,17
"coin";0,17;0,1
"redevenir";0,03;0,02
"langage";0,41;0,06
"fasciste";0,03;0,09
"botte";0,02;0,07
"conflit";0,07;0,42
"boomers";0,1;0,01
"parcourir";0,03;0,01
"t_shirt";0,04;0,04
"polluer";0,12;0,35
"île";0,05;0,14
"exécuter";0;0,08
"evidemment";0,02;0,04
"figure";0,1;0,11
"incontournable";0,03;0,01
"complicité";0,03;0,12
"oooh";0,07;0,02
"gaspillage";0,02;0,06
"patrick";0,03;0,02
"blond";0,1;0,03
"emji_pouce_vers_le_bas_peau_claire";0,02;0,04
"occupation";0,03;0,1
"pendule";0,04;0,01
"emji_coeur_avec_ruban";0,24;0,01
"5g";0,01;0,03
"onde";0,06;0,02
"joseph";0,03;0,01
"justifier";0,11;0,46
"creuser";0,04;0,1
"installer";0,2;0,21
"rigoler";0,25;0,16
"olympique";0,02;0,02
"mega";0,01;0,03
"coluche";0,06;0
"corrompu";0,02;0,04
"assassiner";0,02;0,16
"virer";0,05;0,09
"reprendre";0,18;0,24
"emji_visage_en_colère";0,02;0,06
"couler";0,05;0,05
"voter";0,15;0,79
"référendum";0,01;0,04
"complotistes";0,04;0,02
"emji_visage_anxieux_avec_goutte_de_sueur";0,09;0,11
"christophe";0,02;0,03
"vosges";0,04;0,01
"meurtrier";0,02;0,08
"cqfd";0,03;0,05
"inverse";0,18;0,19
"différemment";0,05;0,05
"rhétorique";0,01;0,04
"plutot";0,02;0,04
"pleuvoir";0,05;0,04
"supprimer";0,2;0,28
"caisse";0,46;0,55
"ps";0,28;0,28
"irresponsable";0,02;0,03
"milieu";0,24;0,24
"bar";0,07;0,03
"proximité";0,03;0,05
"tatouage";0,04;0
"relativement";0,03;0,05
"matériel";0,15;0,22
"incompréhensible";0,03;0,05
"contraindre";0,02;0,03
"culot";0,02;0,04
"total";0,16;0,5
"belgique";0,31;0,04
"cloche";0,05;0,01
"réfugier";0,01;0,04
"lapin";0,28;0,02
"étape";0,06;0,07
"waouh";0,06;0,01
"heidi";0,05;0
"série";0,11;0,17
"revue";0,03;0,02
"vieillir";0,14;0,05
"ambitieux";0,02;0,02
"indépendant";0,08;0,17
"adolescence";0,16;0,03
"emji_montagne_enneigée";0,04;0,01
"générique";0,03;0,01
"surnom";0,05;0
"coller";0,14;0,15
"rater";0,11;0,08
"emji_visage_avec_un_monocle";0,2;0,2
"hihi";0,03;0,01
"sylvain";0,04;0
"skieur";0,03;0,01
"entraîner";0,15;0,08
"coco";0,05;0,03
"emji_skieur";0,02;0,03
"ouiiiii";0,05;0,01
"accompagner";0,12;0,18
"emji_femme_qui_hausse_les_épaules_peau_claire";0,07;0,09
"chaussure";0,12;0,05
"marre";0,1;0,26
"emji_personne_avec_la_paume_sur_le_visage";0,12;0,16
"caillou";0,04;0,05
"canton";0,46;0,86
"là_dessus";0,02;0,05
"fendre";0,05;0,01
"vieillesse";0,1;0,01
"reflet";0,02;0,02
"rigolade";0,03;0,01
"vintage";0,05;0,01
"planète";0,31;0,33
"sortie";0,17;0,19
"emji_visage_sans_expression";0,09;0,09
"péter";0,08;0,08
"dixit";0,02;0,03
"peace";0,02;0,05
"fleur";0,17;0,03
"emji_fleur_de_cerisier";0,15;0,01
"nuisible";0,11;0,01
"habillement";0,02;0,03
"tjs";0,26;0,07
"tjrs";0,17;0,11
"fatigant";0,02;0,02
"visage";0,15;0,27
"emji_v_de_la_victoire";0,15;0,16
"emji_ampoule";0,03;0,02
"hésiter";0,11;0,13
"désirer";0,13;0,05
"bombe";0,07;0,18
"évolué";0,04;0,01
"essai";0,02;0,03
"fermé";0,04;0,01
"emji_visage_confus";0,07;0,03
"commerce";0,06;0,29
"équitable";0,02;0,14
"prévoir";0,12;0,28
"arnaque";0,03;0,05
"bourgeois";0,1;0,16
"idéologie";0,07;0,21
"bein";0,05;0,05
"divorce";0,06;0,07
"idéal";0,09;0,1
"revanche";0,1;0,13
"mépris";0,11;0,07
"user";0,08;0,56
"régression";0,02;0,02
"admiratif";0,04;0,01
"aisé";0,02;0,07
"élégance";0,14;0,01
"authenticité";0,03;0,02
"égoïste";0,17;0,06
"haine";0,17;0,66
"limite";0,21;0,42
"initiative";0,07;0,77
"ouvert";0,03;0,08
"préoccuper";0,03;0,06
"séparation";0,02;0,03
"exagérer";0,07;0,06
"statistique";0,04;0,35
"signification";0,07;0,02
"patriarcat";0,1;0,05
"apaiser";0,04;0,02
"nombre";0,31;0,72
"féminicides";0;0,09
"viable";0,01;0,04
"bizarrement";0,07;0,11
"emji_symbole_de_paix";0,02;0,02
"détacher";0,02;0,02
"comporter";0,11;0,09
"impliquer";0,05;0,19
"ouin";0,11;0,05
"argument";0,26;0,85
"raciste";0,6;0,51
"fuir";0,07;0,2
"correspondre";0,07;0,1
"mener";0,12;0,25
"communauté";0,07;0,24
"démonter";0,02;0,04
"yes";0,04;0,04
"communication";0,03;0,08
"diriger";0,06;0,19
"batterie";0,05;0,03
"canon";0,06;0,09
"iii";0,03;0,01
"crème";0,12;0,05
"gay";0,06;0,02
"emji_visage_qui_tire_la_langue_les_yeux_plissés";0,16;0,06
"ahh";0,05;0,03
"avancer";0,18;0,27
"grenoble";0,02;0,01
"patte";0,09;0,04
"emji_visage_persévérant";0,02;0,02
"balai";0,03;0,01
"plume";0,05;0,01
"monstre";0,04;0,12
"life";0,05;0,02
"marcel";0,06;0,01
"racisme";0,44;0,43
"socialement";0,01;0,06
"interessant";0,03;0,02
"rapide";0,15;0,13
"geneve";0,08;0,07
"mcdo";0,04;0,02
"compléter";0,02;0,02
"restaurateur";0,02;0,05
"grandeur";0,02;0,03
"dissuader";0,01;0,03
"accro";0,02;0,02
"paire";0,15;0,03
"démocratie";0,03;0,62
"déguiser";0,04;0,09
"volontaire";0,05;0,13
"réveil";0,04;0,03
"optimiste";0,03;0,02
"litre";0,03;0,03
"chf";0,11;0,37
"emploi";0,1;0,51
"porno";0,04;0,03
"annoncer";0,05;0,22
"féminisme";0,12;0,19
"estimer";0,06;0,14
"défaut";0,06;0,1
"bourvil";0,06;0
"stade";0,16;0,11
"tournage";0,04;0
"nyon";0,03;0,01
"mars";0,06;0,03
"collège";0,26;0,03
"acteur";0,23;0,21
"sévère";0,04;0,02
"sérénité";0,05;0,02
"humble";0,15;0,04
"malheureux";0,22;0,07
"fatiguer";0,11;0,14
"contraire";0,53;0,59
"adhérer";0,03;0,05
"contenter";0,16;0,06
"dictionnaire";0,03;0,03
"fer";0,07;0,02
"champignon";0,07;0,05
"bureau";0,14;0,08
"pull";0,17;0,06
"couture";0,09;0,01
"emji_visage_retenant_ses_larmes";1;0,13
"zoo";0,01;0,03
"midi";0,14;0,13
"bistrot";0,04;0,01
"café";0,28;0,18
"publicitaire";0,02;0,02
"marseille";0,03;0,01
"festival";0,09;0,08
"chanteur";0,1;0,01
"musicien";0,02;0,02
"pointe";0,07;0,04
"griller";0,03;0,03
"touriste";0,02;0,08
"crayon";0,03;0,01
"peinture";0,03;0,09
"protagoniste";0,07;0,01
"grands_parents";0,06;0,03
"generation";0,04;0,01
"beauf";0,05;0
"splendeur";0,06;0,07
"camping";0,05;0,01
"obéir";0,02;0,02
"barrer";0,03;0,05
"garantir";0,03;0,18
"décoller";0,03;0,01
"corriger";0,07;0,1
"emji_homme_qui_hausse_les_épaules_peau_claire";0,13;0,1
"surveillance";0,02;0,03
"contact";0,06;0,06
"occident";0,07;0,12
"cohérent";0,03;0,08
"it";0,13;0,05
"troisième";0,06;0,07
"fiscalement";0;0,04
"smartphones";0,05;0,02
"walkman";0,15;0
"assurer";0,19;0,37
"effrayant";0,05;0,04
"succès";0,07;0,1
"wtf";0,03;0,04
"emji_points_d_exclamation_et_d_interrogation";0;0,03
"emji_femme_avec_la_paume_sur_le_visage_peau_légèrement_mate";0,01;0,03
"icône";0,03;0,04
"deviner";0,05;0,06
"là_bas";0,05;0,18
"caricature";0,02;0,02
"étrange";0,07;0,08
"odeur";0,11;0,09
"féliciter";0,04;0,08
"porc";0,04;0,02
"fée";0,04;0,03
"danse";0,34;0,02
"naïveté";0,04;0,04
"bergamote";0,04;0
"compter";0,26;0,41
"cuire";0,07;0,03
"attachant";0,05;0
"inspirant";0,04;0
"rajouter";0,09;0,11
"centre";0,17;0,28
"plage";0,17;0,02
"près_de";0,11;0,1
"pratiquement";0,1;0,08
"sorte";0,17;0,29
"entrée";0,09;0,13
"piger";0,06;0,03
"vague";0,11;0,06
"connait";0,07;0,07
"trait";0,04;0,01
"preneur";0,03;0,02
"aller_retour";0,01;0,02
"abordable";0,02;0,04
"emji_cornes_avec_les_doigts_peau_claire";0,02;0,03
"patin";0,03;0,01
"parking";0,02;0,1
"emji_visage_qui_regarde_entre_ses_doigts";0,34;0,15
"légitime";0,05;0,13
"amende";0,09;0,2
"pénal";0,02;0,12
"emji_visage_rouge_et_chaud";0,08;0,03
"abeille";0,04;0,03
"ons";0,02;0,04
"emji_bouquet";0,07;0,01
"génétique";0,02;0,04
"position";0,06;0,22
"reproduire";0,09;0,06
"modèle";0,1;0,14
"apprentissage";0,26;0,12
"maîtriser";0,04;0,1
"aspirer";0,03;0,03
"emji_biceps_contracté_peau_mate";0,01;0,04
"emji_visage_sans_bouche";0,03;0,02
"déprimer";0,04;0,02
"jeudi";0,05;0,02
"neuch";0,04;0,03
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";0,16;0,06
"bonnard";0,04;0
"emji_applaudissements_peau_légèrement_mate";0,07;0,16
"emji_poing_levé_peau_claire";0,05;0,01
"paf";0,02;0,02
"vitre";0,02;0,03
"entrain";0,06;0,09
"maintenir";0,05;0,2
"manuel";0,05;0,01
"indispensable";0,1;0,05
"rémunérer";0,02;0,07
"admiration";0,03;0,03
"piloter";0,02;0,02
"gentillesse";0,15;0,01
"thermique";0;0,07
"alimenter";0,03;0,16
"piqûre";0,02;0,02
"consommateur";0,09;0,19
"industrie";0,06;0,15
"bancaire";0,04;0,1
"énergétique";0,03;0,11
"empire";0,04;0,08
"médiatique";0,02;0,08
"restriction";0,02;0,06
"masse";0,06;0,21
"nommer";0,1;0,08
"ignorance";0,15;0,14
"insoutenable";0,01;0,03
"indifférence";0,01;0,04
"présentateur";0,06;0,02
"catherine";0,04;0
"entendeur";0,02;0,03
"croissance";0,05;0,07
"freiner";0,02;0,05
"concert";0,12;0,06
"sable";0,04;0,03
"miss";0,06;0,03
"paléo";0,04;0,01
"rang";0,03;0,02
"coucou";0,04;0,04
"mardi";0,02;0,02
"maths";0,06;0,05
"composition";0,04;0,03
"maîtresse";0,24;0,01
"taré";0,04;0,01
"coute";0,01;0,03
"stéphane";0,05;0
"berner";0,06;0,28
"international";0,09;0,83
"renens";0,01;0,03
"marc";0,02;0,02
"sion";0,03;0,1
"sacrifice";0,03;0,02
"empoisonner";0,06;0,04
"nest";0,03;0,02
"promettre";0,07;0,14
"consommer";0,1;0,32
"addiction";0,02;0,07
"ouai";0,09;0,11
"wagon";0,06;0,02
"restaurant";0,12;0,15
"casque";0,15;0,18
"balcon";0,05;0,07
"égoïsme";0,04;0,02
"prime";0,13;0,5
"passif";0,02;0,05
"etat";0,03;0,32
"gras";0,05;0,06
"tabac";0,05;0,05
"citoyen";0,07;0,69
"déplorable";0,02;0,04
"interdiction";0,08;0,13
"récemment";0,06;0,09
"quai";0,03;0,02
"zone";0,13;0,4
"secours";0,07;0,04
"éloigner";0,07;0,04
"punition";0,04;0,03
"prix";0,53;1,17
"paquet";0,15;0,08
"frs";0,02;0,07
"disponible";0,05;0,12
"travers";0,16;0,2
"fascinant";0,06;0,02
"saurer";0,02;0,03
"filmer";0,2;0,1
"décembre";0,06;0,06
"ironique";0,03;0,05
"inscrire";0,12;0,13
"avs";0,04;0,16
"emji_visage_endormi";0,07;0,07
"crèche";0,03;0,11
"stage";0,04;0,03
"messe";0,05;0
"structure";0,02;0,17
"accueil";0,05;0,12
"organisation";0,07;0,27
"professionnel";0,13;0,31
"accueillant";0,02;0,02
"votations";0,02;0,06
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,09;0,11
"attente";0,04;0,1
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";0,07;0,03
"proprement";0,02;0,02
"kit";0,02;0,02
"moyenne";0,09;0,61
"terreur";0,02;0,08
"trottinette";0,06;0,11
"comparaison";0,12;0,11
"renverser";0,02;0,04
"arbitre";0,05;0,01
"polluant";0,03;0,02
"solaire";0,1;0,06
"pétrole";0,05;0,14
"équilibre";0,11;0,1
"stratégique";0,02;0,05
"dispositif";0,01;0,04
"silencieux";0,02;0,06
"bruyant";0,03;0,04
"man";0,03;0,02
"tueur";0,04;0,03
"admirer";0,09;0,03
"malsain";0,06;0,04
"consultation";0,01;0,04
"savon";0,07;0,02
"affection";0,05;0,01
"portefeuille";0,02;0,03
"faiblesse";0,02;0,05
"parfum";0,06;0,07
"satisfaction";0,01;0,02
"prison";0,09;0,54
"adjectif";0,01;0,02
"désigner";0,12;0,04
"région";0,31;0,38
"distinction";0,02;0,04
"palestinien";0,05;2,15
"juif";0,16;0,57
"israélien";0,02;1,19
"placer";0,1;0,16
"protection";0,07;0,34
"intervenir";0,04;0,2
"améliorer";0,09;0,17
"boue";0,02;0,01
"défi";0,08;0,05
"emji_drapeau_brésil";0,05;0,2
"définition";0,18;0,26
"continuation";0,05;0,02
"good";0,05;0,03
"game";0,05;0,02
"entraînement";0,04;0,02
"pompier";0,03;0,06
"prévention";0,03;0,14
"dîner";0,05;0,02
"macron";0,09;0,17
"brûler";0,11;0,18
"chauffer";0,04;0,07
"bienveillant";0,15;0,02
"auprès_des";0,02;0,05
"longueur";0,02;0,02
"cruellement";0,03;0,04
"tragique";0,02;0,03
"emmener";0,07;0,06
"girl";0,02;0,02
"ohhh";0,06;0,03
"di";0,05;0,02
"mou";0,03;0,01
"unique";0,24;0,23
"mafieux";0;0,04
"judicieux";0;0,04
"fraude";0,03;0,05
"malhonnête";0,02;0,07
"profit";0,1;0,19
"astronomique";0,01;0,03
"plr";0,02;0,09
"réserve";0,05;0,07
"augmenter";0,14;0,93
"proportionnel";0,02;0,07
"mafia";0,02;0,08
"fric";0,06;0,18
"emji_visage_déconcerté";0,06;0,02
"puer";0,05;0,05
"honneur";0,05;0,11
"rencontrer";0,18;0,09
"échanger";0,04;0,02
"graine";0,1;0,02
"bienveillance";0,14;0,03
"i";0,29;0,19
"emji_mains_en_prière_peau_mate";0,07;0,06
"emji_mains_qui_forment_un_coeur";0,35;0,17
"bâtiment";0,05;0,15
"béton";0,03;0,03
"architecture";0,02;0,02
"flinguer";0,03;0,01
"tir";0,03;0,05
"bombardement";0,01;0,15
"gueule";0,27;0,21
"financer";0,04;0,62
"emji_tête_de_mort";0,1;0,05
"habituer";0,1;0,06
"empirer";0,03;0,03
"identité";0,08;0,12
"baiser";0,08;0,02
"jeffrey";0,02;0,02
"gueuler";0,03;0,01
"scène";0,12;0,14
"appart";0,03;0,06
"souci";0,22;0,4
"net";0,1;0,08
"emji_visage_qui_tire_la_langue";0,03;0,03
"pourrir";0,04;0,04
"tabou";0,02;0,02
"geler";0,06;0,01
"positif";0,12;0,2
"emji_visage_légèrement_mécontent";0,06;0,02
"talentueux";0,03;0,03
"emji_trace_de_rouge_à_lèvres";0,1;0,01
"glorieux";0,02;0,02
"instrument";0,05;0,01
"crédit";0,06;0,04
"effacer";0,07;0,15
"dette";0,03;0,07
"financier";0,1;0,27
"taux";0,12;0,33
"intérêt";0,32;0,63
"certifier";0,02;0,01
