"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"démesuré";1;1;1;1;0,167;0,003;1;0,815
"défoncer";1;1;0,945;0,928;1;1;0,113;0,815
"défilé";1;1;0,021;1;0,656;1;1;1
"défaillant";1;1;1;1;0,167;1;0,113;0,815
"décideur";1;1;1;1;1;1;1;0,003
"déchirer";1;0,005;0,789;1;1;0,001;1;1
"décent";1;1;1;1;0;1;1;1
"décapiter";1;1;0;1;1;1;1;1
"dé";1;1;0,945;1;0,656;1;1;0,257
"duper";1;1;1;1;0,656;1;1;0,042
"drônes";1;1;0,233;1;0,167;1;1;1
"drole";1;1;1;0;1;1;1;1
"dodo";1;1;1;0;1;1;1;1
"dittli";1;1;1;0,221;0,167;1;1;1
"dissoudre";1;1;0,945;0,928;0,656;1;0,113;1
"disponibilité";1;1;1;1;0,167;1;1;0,257
"disperser";1;1;0,233;1;0,02;1;1;1
"disparu";1;1;0,233;1;1;1;1;0,257
"discutable";1;1;1;0,928;1;1;1;0,042
"directive";1;1;0,233;1;0,656;1;1;0,815
"different";0;1;0,789;1;1;1;1;1
"dfae";1;1;0;1;1;1;1;1
"developper";1;1;1;1;1;1;1;0,003
"densément";1;1;0;1;1;1;1;1
"dem";0;0,38;0,945;0,221;1;1;1;1
"danemark";1;1;0,059;1;0,259;1;1;1
"d_aborder";1;1;0,233;1;1;1;0,113;0,257
"cure";1;1;1;1;1;1;1;0,003
"culotte";1;1;1;0,221;0,656;1;0,113;1
"cravate";1;0,38;1;0;1;1;1;1
"crasse";1;1;0,945;1;1;1;1;0,003
"courbe";1;1;1;1;1;0,003;1;0,042
"coupure";1;1;0,945;1;0,001;1;1;1
"couchette";1;1;1;1;0;1;1;1
"cote";1;1;1;1;0,02;1;0,113;1
"coréen";1;1;1;1;0,001;1;1;1
"corrélé";1;1;1;1;0;1;1;1
"contraste";1;1;1;1;0,167;1;1;0,257
"contourner";1;1;0,006;1;1;1;1;0,587
"conquête";1;1;0,789;1;1;1;0,068;0,587
"conquérir";1;1;0;1;1;1;0,113;1
"conjoncture";1;1;0,233;1;0,656;1;1;0,815
"congrès";1;1;0;1;1;1;1;1
"confederation";1;1;0,021;1;1;1;1;0,815
"conditionner";1;1;0,945;1;0,167;1;1;0,815
"conception";1;1;1;1;0,656;1;1;0,042
"comptabiliser";1;1;0,945;1;0,167;1;1;0,815
"compléter";1;1;0,945;1;0,001;1;1;1
"complexité";1;1;1;1;1;1;1;0,003
"commandant";1;1;1;0;1;1;1;1
"collectivement";1;1;1;0,928;0,167;1;1;0,815
"collatéral";1;1;0;1;1;1;1;1
"coffre";1;1;1;0,928;0,001;1;1;1
"cm";1;1;1;0,054;1;1;1;1
"clarifier";1;1;0,021;1;1;1;1;0,257
"cinquantaine";1;1;0;1;1;1;1;1
"cie";1;1;0,789;0,772;0,454;1;1;1
"cia";1;1;1;0,018;0,656;1;1;1
"christian";0,005;1;0,001;1;1;1;1;1
"chouchou";1;1;0;1;1;1;1;1
"chile";0;1;1;1;1;1;1;1
"chi";0;1;0,945;1;1;1;1;1
"cheville";1;1;1;0,928;1;1;0;1
"chelou";1;1;1;0,928;0,656;1;0;1
"checker";1;1;0,945;1;1;1;1;0,003
"chaux";1;0,38;1;0;1;1;1;1
"charte";1;1;0;1;1;1;1;1
"char";1;1;0,059;0,591;1;1;1;1
"chantage";1;1;0,945;1;1;1;1;0,003
"chancy";1;1;1;1;0;1;1;1
"challenge";1;1;1;0;1;1;1;1
"chain";0,005;1;1;1;0,02;1;1;1
"chahuter";1;1;0;1;1;1;1;1
"cession";1;1;1;1;0,023;1;1;1
"certe";1;1;0,945;1;0,02;1;1;1
"catégoriser";1;1;1;1;1;1;1;0
"cata";1;0,38;1;1;0,001;1;1;1
"casier";1;1;1;1;1;1;1;0,002
"carouge";1;1;1;1;0;1;1;1
"cardiovasculaires";1;1;1;1;0;1;1;1
"capitulation";1;1;0;1;1;1;1;1
"canva";1;1;1;0;1;1;1;1
"canicule";1;1;1;1;0,001;1;1;1
"canard";1;1;1;0;1;1;1;1
"canal";1;1;1;1;0,167;0,003;1;0,815
"calvitie";1;1;1;0,018;1;1;0,113;0,815
"called";0;1;0,945;1;1;1;1;1
"cahier";1;1;1;1;0;1;1;1
"bénévolat";1;1;1;1;1;1;1;0
"bureaucratie";1;1;1;1;0;1;1;1
"bureaucrate";1;1;1;1;1;0,003;1;0,042
"buffet";1;1;1;1;0,656;1;0;1
"broyer";1;1;0,945;1;1;0;1;1
"brouillard";1;1;1;1;0,167;1;1;0,257
"bravooooo";0,005;0;0,945;1;1;1;1;1
"bots";1;1;0,134;1;1;1;1;0,126
"bosniaque";1;1;0,945;0;1;1;0,113;1
"borne";1;1;1;0,018;0,656;1;1;1
"boomers";0;1;1;1;0,454;1;1;1
"bonsoir";1;1;1;1;1;0,003;1;0,042
"bonnet";1;1;1;1;0,001;1;0,113;1
"bombing";0;1;1;1;1;1;1;1
"blé";1;1;1;1;0;1;1;1
"blasphème";1;1;1;0,387;1;1;1;0,15
"binaire";1;1;0,945;0;1;1;1;1
"bienfait";1;1;1;1;0,656;1;1;0,042
"bernex";1;1;1;0,928;0,001;1;1;1
"berlin";0,002;1;0,789;1;0,076;1;1;1
"bec";1;1;1;0,928;0,02;1;1;1
"beaucoups";1;0,014;1;0,221;1;1;1;0,815
"bds";1;1;0;1;1;1;1;1
"basket";0,005;1;1;0,928;0,167;0,003;1;1
"bangladesh";1;1;1;1;0,001;1;1;1
"ban";0;1;1;0,221;1;1;1;1
"baguette";1;1;1;1;1;1;0,113;0,042
"axer";1;1;0,945;1;0,167;1;1;0,815
"avantager";1;1;1;0,591;1;1;0;1
"authentique";1;1;0,945;1;1;1;1;0,042
"attractif";1;1;1;0,928;0,656;1;0,113;0,815
"attester";1;1;0,233;0,928;1;1;0,113;0,815
"attentas";1;1;0;1;1;1;1;1
"assurément";1;0,084;1;1;0,753;1;1;0,868
"assembler";1;1;0,945;0,928;0,02;1;1;1
"argentina";0;1;1;1;1;1;1;1
"aos";0;1;1;1;0,02;1;1;1
"ao";0;1;1;1;1;1;1;1
"antisocial";1;1;1;1;0,167;1;1;0,257
"anormal";1;1;1;1;0;1;1;1
"angoisse";1;1;1;1;0,101;1;1;0,868
"angle";1;1;0,233;0,928;1;1;1;0,257
"anarchie";1;1;0,021;1;1;1;0,113;1
"aménager";1;1;0,945;1;0,02;1;1;1
"americain";1;1;0,606;0,591;1;1;1;1
"ambition";1;1;1;1;1;0,003;1;0,003
"ambitieux";1;1;1;1;1;1;1;0
"ambiant";1;1;0,945;1;0,656;1;1;0,257
"amazonie";1;1;0,945;1;0,001;1;1;1
"aliénation";1;1;1;1;1;1;0;0,815
"aisément";1;1;0,945;1;1;0,003;0,113;0,257
"ailleur";1;1;0,945;0,221;0,656;1;1;1
"aha";1;1;1;0;1;1;1;1
"agiter";1;1;0,945;0,928;0,167;1;1;1
"adversaire";1;1;0,945;1;0,02;1;1;1
"adorable";1;1;0,945;1;1;1;0,113;0,042
"admirable";0,005;0,38;0,945;0,928;1;1;1;0,815
"adepte";1;1;1;1;0,005;1;0,068;1
"additionner";1;1;0,233;1;0,02;1;1;1
"addicts";1;1;1;1;0,167;1;1;0,257
"acquitter";1;1;0,006;1;1;1;0,068;1
"acharné";1;1;1;1;0,167;1;1;0,257
"acharner";1;1;0,021;1;1;1;1;0,257
"accumulation";1;1;1;1;0,001;1;1;1
"accro";1;1;1;0,018;1;1;1;0,815
"accaparer";1;1;0,021;1;0,167;1;1;1
"abyssal";1;1;1;1;1;1;1;0,003
"abominable";1;1;0,233;1;1;1;1;0,257
"abolition";1;1;1;1;0,167;1;0,113;0,815
"8h";1;1;1;1;0,005;1;0,068;1
"5k";1;1;0,945;1;0,656;1;1;0,257
"5h";1;1;0,233;1;0,167;0,003;1;1
"21ème";1;1;0,001;0,928;1;1;0,113;1
"étrangler";1;1;1;1;0,005;1;1;1
"épée";1;1;0,006;1;1;1;1;1
"épanouir";1;1;1;1;1;1;0;0,126
"émerger";1;1;0,789;1;1;1;1;0,012
"élitiste";1;1;1;1;0,259;1;1;0,354
"éligible";1;1;0,134;1;0,076;1;1;1
"élargir";1;1;0,059;1;0,259;1;1;1
"éjecter";1;1;0,134;1;1;1;0,068;1
"égoïsme";1;1;1;1;1;1;1;0
"égaler";1;1;0,789;1;1;1;1;0,126
"éditorialiste";1;1;0,001;1;1;1;1;1
"éditorial";1;1;0;1;1;1;1;1
"écrouler";1;1;1;1;0,023;1;1;1
"éclairé";1;1;1;1;1;1;0;1
"échappement";1;1;1;1;0;1;1;1
"á";1;1;0;1;1;1;1;1
"zu";0;0,175;1;1;1;1;1;1
"year";0;1;1;1;1;1;1;1
"yacht";1;1;1;1;0;1;1;1
"wue";1;1;0,789;1;0,454;1;1;0,587
"wiki";1;1;1;1;1;1;1;0
"wifi";1;1;1;0,772;0,076;1;1;1
"welcome";1;0,005;1;1;0,076;1;1;1
"washington";1;1;0,006;1;1;1;1;0,587
"washing";1;1;1;1;0,454;1;1;0,126
"waouh";1;0,277;1;0,126;1;0,001;1;1
"w";1;0,277;0,006;1;1;1;1;1
"véritablement";1;1;1;1;1;1;1;0,012
"végétalien";1;1;1;1;0,003;1;1;1
"véganisme";1;1;1;1;1;0,001;1;0,012
"vulnérabilité";1;1;0,789;1;1;1;0;1
"vrille";1;0,277;1;1;0,454;1;1;0,587
"vr";1;1;1;0,772;0,076;1;1;1
"voyageur";1;0,277;1;1;0,005;1;1;1
"vou";0;0,084;1;1;1;1;1;1
"volatilité";1;1;1;1;0;1;1;1
"voeu";1;0,005;0,789;1;1;1;1;0,587
"visée";1;1;0,134;0,772;1;1;0,068;1
"vingtaine";1;1;0,789;1;0,076;1;0,068;1
"vieillissant";1;1;1;1;0;1;1;1
"victim";0;1;1;0,772;1;1;1;1
"vernis";1;1;1;1;0,023;1;1;1
"verbe";1;1;1;0,126;1;1;1;0,126
"variété";1;1;1;1;0,005;1;1;1
"validé";1;1;1;1;1;1;1;0,012
"validation";1;1;1;1;1;1;1;0
"vacherin";1;0,005;0,789;0,772;1;1;1;1
"usurpation";1;1;1;1;1;1;1;0,002
"usd";1;1;1;1;0;1;1;1
"uk";0;1;1;1;1;1;0,032;0,354
"uber";1;1;1;1;0,005;1;0,068;1
"uae";0;1;0,606;1;0,259;1;1;1
"tá";0;1;1;1;1;1;1;1
"tutti";0;1;1;1;1;1;1;1
"trotinette";1;1;1;0,772;0,005;1;1;1
"trot";1;1;1;1;0,001;1;1;1
"tricher";1;1;0,789;0,772;1;1;1;0,587
"transpirer";1;1;1;0,772;1;0,001;0,068;0,587
"traficantes";0;1;1;1;1;1;1;1
"traducteur";1;1;1;1;1;0;1;0,15
"tournant";1;1;0,006;1;1;1;1;0,587
"touristique";1;1;1;0,772;0,005;1;1;1
"todo";0;1;1;1;1;1;1;1
"timing";1;1;0,789;1;0,454;1;1;0,587
"times";0;1;0,399;1;0,753;1;1;1
"ti";0,002;0,005;1;1;1;1;0,068;1
"thérapeutique";1;1;1;1;1;1;1;0,043
"thomas";1;1;1;0,591;1;1;0;1
"than";0;1;1;1;1;1;1;1
"tessin";1;1;1;1;0,003;1;1;1
"ter";0;1;0,789;1;1;1;1;1
"temporairement";1;1;1;1;0,454;1;0,068;0,587
"tell";0;0,277;1;0,772;1;1;1;1
"tazer";1;1;1;1;1;1;1;0,007
"tarifaires";1;1;1;1;0;1;1;1
"tardif";1;1;1;1;0,454;1;1;0,126
"tanzanie";1;1;1;0,126;0,454;1;1;1
"tabou";1;1;1;1;0,454;1;0,068;0,587
"sévices";1;1;0;1;1;1;1;1
"sérénité";1;1;1;0,772;1;1;1;0,126
"sécuritaire";1;1;0,006;1;1;1;1;1
"sécu";1;1;1;0,126;0,076;1;1;1
"svizzera";0;1;1;1;1;1;1;1
"suva";1;1;1;1;0,005;1;1;1
"susciter";1;1;0,789;1;1;0,001;0,068;0,587
"survenir";1;1;0,789;0,772;1;1;1;0,587
"surpasser";1;1;1;1;1;1;0;0,587
"surf";0,002;1;1;0;1;1;1;1
"supplément";1;1;1;0,772;0,005;1;1;1
"street";0;1;1;1;0,259;1;1;1
"stockholm";1;1;0,789;0,006;1;1;1;1
"ste";1;1;0;1;1;1;1;1
"starbucks";1;1;0,134;1;0,454;1;1;1
"staline";1;1;0;1;1;1;1;1
"stagner";1;1;1;1;0;1;1;1
"spéculatif";1;1;1;1;0;1;1;1
"spontané";1;1;0,059;1;1;1;1;1
"sponsor";1;1;1;0,006;1;1;1;1
"spectre";1;1;0,134;1;1;1;1;0,126
"soulagement";1;0,175;0,606;1;1;1;0,032;1
"sorcier";1;1;0,789;1;0,076;1;1;1
"socio_économique";1;1;1;1;0,259;1;0,032;1
"sniper";1;1;0;1;1;1;1;1
"sncf";1;1;1;0,126;0,454;1;1;1
"sinistre";1;1;1;0,591;0,023;1;1;1
"sim";0;1;1;1;1;1;1;1
"short";1;1;1;1;0;1;1;1
"sex";1;1;1;1;0,753;1;1;0,15
"seum";1;1;1;0,591;0,259;1;1;1
"semi";1;1;0,789;1;0,076;1;1;1
"scander";1;1;0,006;1;1;1;1;0,587
"scandaliser";1;1;0,059;1;1;1;1;1
"scam";0;1;1;1;1;1;1;1
"save";0;1;1;1;1;1;1;1
"sangsue";1;1;0,789;1;0,005;1;1;1
"sam";1;0;1;1;1;1;1;1
"saleté";1;1;1;0,772;0,005;1;1;1
"salade";1;1;0,134;1;0,076;1;1;1
"sacrément";1;1;1;0,006;1;0,001;1;1
"révolter";1;1;0,789;1;0,454;1;1;0,587
"révoltant";1;1;0,789;1;1;1;1;0,126
"réthorique";1;1;0,789;0,772;1;0,001;1;1
"répercussion";1;1;1;1;0,076;1;1;0,587
"répartie";1;1;0,789;0,772;1;1;1;0,587
"régression";1;1;0,789;0,772;1;1;0,068;1
"régresser";1;1;1;0,772;1;1;0;1
"référer";1;1;1;1;1;1;0,068;0,126
"rédaction";1;1;0,789;1;1;1;0;1
"ré";1;1;0,134;1;0,454;1;1;1
"ruser_utilisateurice";1;1;1;0,001;1;1;1;1
"rupture";1;1;1;1;0,259;0;1;1
"rumeur";1;1;0,789;1;1;1;1;0,126
"rude";1;1;1;1;0,005;1;1;1
"rp";1;1;1;1;1;0;1;1
"roumanie";1;1;0,789;0,126;0,454;1;1;1
"rouage";1;1;1;1;0,005;1;1;1
"rond_point";1;1;1;1;0,001;1;1;1
"roh";1;0,277;1;1;1;0;0,068;1
"robert";1;1;0,606;1;1;1;0,032;1
"right";0;1;1;1;1;1;1;1
"ride";1;1;1;1;0,023;1;1;1
"retomber";1;1;0,789;1;0,076;1;1;1
"restituer";1;1;0;1;1;1;1;1
"respiratoire";1;1;1;1;0,005;1;1;1
"renois";1;1;1;0;1;1;1;1
"renaître";1;1;1;1;0,101;1;1;0,868
"remédier";1;1;1;1;0,076;1;1;0,587
"remède";1;1;0,789;1;1;1;1;0,126
"remy";1;1;0,789;0,126;1;1;1;1
"relativisme";1;1;1;1;1;1;0,068;0,126
"recueillir";1;1;0,006;1;1;1;1;0,587
"rectification";1;1;0;1;1;1;1;1
"recommandation";1;1;1;1;0,076;1;1;0,587
"really";0;1;1;1;1;1;1;1
"ravage";0,002;1;0,006;1;1;1;1;1
"ras_le_bol";1;1;0,134;1;1;1;0,068;0,587
"random";1;1;1;0,772;0,076;1;1;1
"ramer";1;1;1;1;1;1;1;0,012
"rail";1;1;1;1;0,454;0,001;1;0,587
"rafale";1;1;0,006;0,126;1;1;1;1
"radicalement";1;1;1;1;1;1;1;0
"qur";1;1;0,789;1;1;0,001;1;0,587
"quelqu";1;1;1;1;1;1;1;0
"quanto";0;1;1;1;1;1;1;1
"quando";0;1;1;1;1;1;1;1
"qques";1;1;0,789;1;0,005;1;1;1
"qlq";1;1;0,606;1;1;1;1;0,043
"pédocriminels";1;1;0;1;1;1;1;1
"puiser";1;1;0,789;0,772;0,076;1;1;1
"publicitaire";1;1;1;1;0,454;1;0,068;0,587
"psychologiquement";1;1;1;1;0,023;1;1;1
"psychiatrique";1;1;0,789;1;0,454;1;1;0,587
"prévoyance";1;1;1;1;0;1;1;1
"présumer";1;1;0,134;0,772;1;1;0,068;1
"préservation";1;1;1;1;0,076;1;1;0,587
"présentateur";1;1;1;1;1;1;1;0,002
"prélèvement";1;1;1;1;0,005;1;1;1
"préjudice";1;1;1;0,772;1;1;1;0,012
"précéder";1;1;1;1;0,454;1;1;0,126
"pré";1;1;0,789;1;1;0,001;1;0,587
"près_des";1;1;1;1;0;1;1;1
"prudence";1;1;1;1;1;1;0,068;0,012
"protestation";1;1;0;1;1;1;1;1
"protestant";1;1;1;0,126;1;1;1;0,587
"protecteur";1;1;0;1;1;1;0,068;1
"prostitution";1;1;1;0;1;1;0,068;1
"prorata";1;1;1;1;0,023;1;1;1
"proprio";0,002;1;1;1;1;0,001;1;0,587
"proprement";1;1;1;0,772;0,076;1;0,068;1
"propagation";1;1;1;1;0,005;1;1;1
"progressivement";1;1;0,789;1;1;1;0,068;0,587
"professionnalisme";1;1;1;0,772;1;0,001;1;0,126
"procédé";1;1;1;1;0,001;1;1;1
"prochainement";1;1;0,789;1;0,454;1;1;0,587
"privation";1;1;0,134;1;1;1;1;0,587
"prisoniers";1;1;0;1;1;1;1;1
"priori";1;1;0,789;1;0,076;1;0,068;1
"primer";1;0,277;0;1;1;1;1;1
"prestigieux";1;1;1;1;0,259;1;1;0,354
"presidente";0;1;0,789;1;1;1;1;1
"prefere";1;1;0,134;1;0,454;1;1;1
"ppsdm";0;1;1;0,591;1;1;1;1
"power";0,002;0;1;1;1;1;1;1
"poto";1;1;0,789;0,126;1;1;1;0,587
"poreux";1;1;1;1;1;1;1;0,012
"políticos";0;1;1;1;1;1;1;1
"polonais";1;1;1;1;1;1;0,068;0,012
"po";1;1;0,789;0,126;1;1;1;0,587
"pmr";1;1;1;1;0;1;1;1
"plumer";1;1;1;1;0;1;1;1
"plaquer";1;1;0,134;1;1;1;1;0,587
"plaisanter";1;1;0;1;1;1;1;1
"piétiner";1;1;0,006;1;1;1;1;1
"pizza";0,002;1;1;0,126;1;1;1;1
"pirate";1;1;1;0,772;0,454;1;1;0,587
"pincette";1;1;0,134;0,772;1;1;1;0,587
"physiologique";1;1;1;1;1;0,001;1;0,126
"peter";1;1;1;1;1;1;1;0,012
"pessimisme";1;1;1;1;1;1;0,068;0,012
"pertinence";1;1;1;0,591;1;1;1;0,354
"pero";0;1;1;1;1;1;1;1
"permission";1;1;0,789;1;1;1;1;0,012
"perle";1;0,277;0,134;0,772;1;1;1;1
"perfection";0;1;1;1;1;1;1;0,15
"percher";0,002;1;1;0,006;1;1;1;1
"peindre";1;1;1;0,772;1;1;0,068;0,126
"pedophilie";1;1;1;1;1;1;1;0
"pdt";1;1;0,789;1;0,076;1;0,068;1
"patronal";1;1;1;1;0,005;1;1;1
"patriotisme";1;1;1;1;1;1;1;0,012
"patrick";1;1;0,606;0,054;1;1;1;1
"passionner";1;1;1;1;1;1;1;0,007
"pass";1;0;1;1;1;1;1;1
"parachute";1;1;0,789;1;0,076;1;1;1
"papy";1;1;1;0;1;1;1;1
"pancarte";1;1;0;1;1;1;1;1
"pakistan";1;1;1;0,006;0,454;1;1;1
"paa";1;1;1;1;0,454;1;1;0,126
"oulala";1;1;1;0;1;1;1;1
"ouighour";1;1;0,059;1;1;1;1;1
"oscar";1;1;1;0,387;1;1;1;0,15
"orp";1;1;1;1;0,005;1;1;1
"ordinateur";1;1;1;1;0,076;1;1;0,587
"ordi";1;1;1;1;0;1;1;1
"opportuniste";1;1;0,134;1;0,076;1;1;1
"once";1;1;0,006;0,772;1;1;1;1
"ohh";1;1;0,399;0,387;1;1;1;0,868
"octroyer";1;1;0,789;1;0,454;1;0,068;1
"obèse";1;1;1;0,772;0,454;1;1;0,587
"obsolescence";1;1;1;1;0;1;1;1
"obligatoirement";1;1;1;0,772;1;1;1;0,126
"négociable";1;1;0,789;1;0,005;1;1;1
"négativement";1;1;0,789;1;0,454;1;1;0,587
"néant";1;1;0,789;1;0,005;1;1;1
"nyc";1;1;0,789;1;1;1;1;0,126
"nvidia";1;1;1;1;0;1;1;1
"nutriscore";1;1;0;1;1;1;1;1
"nuremberg";1;1;0;1;1;1;1;1
"notable";1;1;0,134;1;1;1;1;0,587
"nostalgique";1;0,005;1;1;1;1;1;0,587
"norvégien";1;1;0,606;1;1;1;1;0,354
"normalité";1;1;1;1;1;1;1;0,012
"normaliser";1;1;0,789;1;1;1;0,068;0,587
"noooooon";1;0,001;1;0,591;1;1;1;1
"nivellement";1;1;1;1;0,005;1;1;1
"nest";1;1;1;1;1;1;0,032;0,354
"navire";1;1;0,789;1;0,005;1;1;1
"naturalise";1;1;1;1;0,259;1;1;0,354
"naturalisations";1;1;1;1;0,023;1;1;1
"natal";1;0,277;0,789;0,126;1;1;1;1
"narcoterroristes";1;1;0;1;1;1;1;1
"narcissique";1;1;0,789;1;1;1;1;0,126
"namaste";1;0;1;1;1;1;1;0,587
"nah";0;1;1;1;1;1;1;1
"mécontentement";1;1;0;1;1;1;1;1
"mécontent";1;1;1;1;1;1;0,068;0,126
"más";0;1;1;1;1;1;1;1
"mytho";1;1;1;0,006;1;1;1;0,587
"mutuel";1;1;0,789;1;0,076;1;0,068;1
"musicien";1;1;1;1;1;1;1;0,007
"mousse";1;1;0,789;1;0,005;1;1;1
"mouise";1;1;1;0,772;0,005;1;1;1
"mouiller";1;1;1;0,772;0,454;1;1;0,587
"moss";1;1;1;1;0;1;1;1
"mosquée";1;1;0,015;0,387;1;1;1;1
"moralité";1;1;1;1;0,454;0,001;1;0,587
"moralisateur";1;1;0,006;1;1;1;1;1
"monoparental";1;1;1;1;1;1;0;0,587
"mollah";1;1;0;1;1;1;1;1
"modéré";1;1;1;1;1;1;1;0,043
"modérateur";1;1;1;1;1;1;1;0,012
"mobilisations";1;1;0,134;0,772;1;1;1;0,587
"misandre";1;1;1;0;1;1;0,068;1
"miner";1;1;1;1;0;1;1;1
"millionaire";1;1;1;1;0,005;1;1;1
"milan";1;1;1;0,772;0,076;0,001;1;1
"mieu";1;1;1;0,126;1;1;1;0,587
"middle";1;1;0;1;1;1;1;1
"metro";1;1;1;1;0,003;1;1;1
"merder";1;1;0;1;1;1;1;1
"mercure";1;1;1;1;0;1;1;1
"mercenaire";1;1;0;1;1;1;1;1
"meloni";0,002;1;0,789;0,772;1;1;1;0,587
"melatonine";1;1;1;1;1;1;1;0,012
"maurer";1;1;0,134;0,126;1;1;1;1
"math";1;1;1;0,126;0,076;1;1;1
"mascus";1;1;1;0,772;1;1;0;1
"masculinité";1;1;1;1;1;1;0;1
"marée";1;1;0,789;1;0,454;1;1;0,587
"marxiste";1;1;0,001;1;1;1;1;1
"marx";1;1;1;1;1;1;1;0
"mao";0,002;1;0;1;1;1;1;1
"manche";1;1;1;1;1;1;0,068;0,126
"malveillant";1;1;1;1;1;1;1;0
"malfaiteur";1;1;0,789;0,772;1;1;1;0,126
"maldives";1;1;0,606;0,591;0,259;1;1;1
"malbouffe";1;1;1;0,772;0,005;1;1;1
"maillot";1;1;1;1;0,454;0;1;1
"maigrir";1;1;1;1;1;0;1;0,126
"maigreur";1;1;1;1;1;1;1;0,002
"magic";1;0,005;1;1;0,454;0,001;1;1
"machin";1;0,175;0,606;1;1;0;1;1
"m2";1;1;1;0;1;1;1;1
"létal";1;1;0;1;1;1;1;1
"légiférer";1;1;1;1;1;0,001;0,068;0,126
"légalité";1;1;0;1;1;1;1;1
"léchage";1;1;1;0;1;1;1;1
"lèvre";1;1;1;0;1;1;1;1
"lâche";1;1;1;0,006;1;1;1;0,587
"lyan";1;0;0,789;1;1;1;1;1
"loins";1;1;0,134;1;0,076;1;1;1
"logo";1;1;0,134;0,772;1;1;1;1
"logiquement";1;1;0,059;1;0,259;1;1;1
"loge";1;1;1;1;0,076;1;1;0,587
"linge";1;1;1;0,772;0,454;0;1;1
"likoud";1;1;0;1;1;1;1;1
"lex";1;1;1;1;0,259;1;1;0,354
"level";0;1;1;0,772;1;1;1;1
"leurre";1;1;1;1;0,454;1;0;1
"lesuser_utilisateurice";1;1;1;1;0,005;1;1;1
"lentille";1;1;1;1;0;1;1;1
"league";1;1;1;1;1;1;0,009;0,15
"leader";1;1;0;1;1;1;1;1
"lcr";1;1;1;1;0;1;1;1
"lbd";1;1;0;1;1;1;1;1
"lapin";1;1;1;1;1;0;1;1
"laboratoire";1;1;1;0,772;0,454;1;1;0,587
"labeur";1;1;1;1;0,001;1;1;1
"kosovare";1;1;0;1;1;1;1;1
"ko";1;0;1;1;1;1;1;0,587
"kks";1;1;1;0;1;1;1;1
"kirk";1;1;1;0;1;1;0,068;1
"khan";1;1;0,015;1;0,753;1;1;1
"já";0;1;1;1;1;1;1;1
"jvais";1;1;0,789;1;0,454;1;1;0,587
"justicier";1;1;1;1;1;1;1;0
"juron";1;1;1;0,772;1;1;1;0,012
"jurassien";1;1;1;1;0,005;1;1;1
"juillet";1;1;0,789;1;0,076;1;1;1
"judaïsme";1;1;0;1;1;1;1;1
"joke";0;1;1;1;1;1;1;0,587
"jms";1;1;1;1;0,259;1;0,032;1
"jme";1;0,277;1;0;1;1;1;1
"jihadistes";1;1;0;1;1;1;1;1
"jeûne";1;1;1;1;1;1;1;0,012
"jews";0,002;1;1;0;1;1;1;1
"jeffrey";1;1;0,399;1;1;1;1;0,15
"jazeera";0;1;0,134;1;1;1;0,068;1
"javier";1;1;0,789;1;1;1;0,068;0,126
"jaafarwi";1;1;0;1;1;1;1;1
"israëliens";1;1;0;1;1;1;1;1
"islamophobie";1;1;0,006;0,772;1;1;1;1
"irréprochable";1;1;0,134;1;0,454;1;1;1
"irrespect";1;1;0,789;1;1;1;1;0,126
"ipa";1;1;1;1;0;1;1;1
"involontaire";1;1;0,789;1;1;1;0;1
"invivable";1;1;0,789;1;0,005;1;1;1
"invité";1;1;1;0,591;1;1;0,032;1
"intégralement";1;1;0,006;1;0,454;1;1;1
"intègre";1;1;1;1;1;1;1;0,007
"intouchable";1;1;0;1;1;1;1;1
"interminable";1;1;0,006;1;1;1;0,068;1
"interet";1;1;1;0,772;0,076;1;1;1
"instruit";1;1;1;1;1;1;1;0,002
"instantanément";1;1;0,606;1;1;1;1;0,043
"inoxtag";1;1;1;1;1;1;1;0
"inoffensif";1;1;0,789;1;0,454;1;0,068;1
"innommable";1;1;0;1;1;1;1;1
"injure";1;1;0,789;0,772;1;1;0,068;0,587
"initier";1;1;1;0,772;0,454;1;0,068;1
"ingérer";1;1;1;1;0,001;1;1;1
"influenceur";1;1;0,789;1;1;1;1;0,012
"infernal";1;0,005;0,134;1;1;1;1;1
"inefficace";1;1;0,006;1;0,454;1;1;1
"individuellement";1;1;0,789;1;1;0,001;1;0,587
"incomparable";1;1;0,789;0,772;0,454;1;1;1
"incohérent";1;1;0,134;1;1;1;0,068;0,587
"inclusivité";1;1;1;1;1;1;0,032;0,043
"inceste";1;1;1;1;1;0,001;0,068;0,587
"impérialisme";1;1;0;1;1;1;1;1
"impunément";1;1;0;1;1;1;1;1
"impuissance";1;1;0,006;1;1;1;1;0,587
"implacable";1;1;1;1;1;1;1;0,012
"impartialité";1;1;0;1;1;1;1;1
"imp";1;1;0,006;0,772;1;1;1;1
"immigrant";1;1;0,789;0,126;1;1;1;1
"iluser_utilisateurice";1;0,277;1;1;0,076;1;1;1
"illogique";1;1;0,606;1;0,023;1;1;1
"if";0;1;1;1;1;1;1;1
"idole";1;1;1;0,054;1;1;0,032;1
"iberia";1;1;0,134;1;1;1;1;0,587
"hygiénique";1;1;1;1;0,454;1;0,068;0,587
"humeur";1;1;1;0,772;1;1;0;1
"hui";1;1;0,134;1;1;1;0,068;1
