"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"manager";-0,106;-0,474;-1,113;0,008;-0,242;-0,096;-0,25;4,138
"malhonnêteté";-0,088;-0,395;0,072;2,345;-0,077;-0,08;-0,208;-0,196
"malaise";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"maintien";-0,106;-0,474;1,423;-1,087;5,388;-0,096;-0,25;-2,45
"mainstream";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"magistrat";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;-0,208;-0,196
"machisme";-0,106;-0,474;-1,113;5,557;-2,045;-0,096;2,515;0,055
"légèrement";-0,106;-0,474;-1,113;12,184;-0,242;-0,096;-0,25;-0,443
"léguer";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;2,515;-2,45
"légaliser";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;61,492;-0,443
"luc";-0,106;-0,474;-1,113;12,184;-2,045;-0,096;-0,25;0,055
"louable";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"limitrophe";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"likes";82,075;-0,474;-1,113;-1,087;-2,045;-0,096;2,515;0,055
"levain";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"lentement";-0,106;-0,474;-1,113;-1,087;5,388;8,859;-0,25;-0,443
"lecornu";-0,071;-0,316;-0,742;22,094;-1,363;-0,064;-0,166;-1,633
"learning";9,796;-0,395;-0,927;-0,905;-0,077;-0,08;-0,208;2,336
"larme";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"laine";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"kurti";340,194;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;-2,45
"kurde";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"kit";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"kilo";-0,106;-0,474;-1,113;0,008;-0,242;-0,096;-0,25;4,138
"kevin";-0,106;-0,474;-1,113;33,142;-2,045;-0,096;-0,25;-2,45
"keuf";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"ke";-0,088;-0,395;2,248;-0,905;0,561;-0,08;-0,208;-0,196
"ka";-0,106;0,771;-1,113;-1,087;1,914;-0,096;-0,25;0,055
"judge";82,075;-0,474;-1,113;-1,087;-2,045;-0,096;2,515;0,055
"jte";-0,106;-0,474;-1,113;5,557;0,199;-0,096;-0,25;-0,443
"jouir";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;2,515;4,138
"jordanien";-0,106;-0,474;20,835;-1,087;-0,242;-0,096;-0,25;-2,45
"john";-0,071;-0,316;-0,742;0,288;0;-0,064;-0,166;0,858
"jo";7,856;-0,474;-1,113;21,379;-2,045;-0,096;-0,25;-2,45
"jeudi";-0,071;-0,316;3,578;-0,724;-1,363;-0,064;-0,166;0,858
"jerusalem";148,542;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;-0,443
"jaune";-0,106;0,771;-1,113;1,498;0,199;-0,096;-0,25;-0,443
"ja";148,542;0,771;-1,113;-1,087;-0,242;-0,096;-0,25;-2,45
"israélo";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"israeliens";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"islamophobes";-0,106;-0,474;-1,113;33,142;-2,045;-0,096;-0,25;-2,45
"inévitablement";-0,106;-0,474;-1,113;0,008;1,914;-0,096;-0,25;0,055
"intérim";-0,106;-0,474;0,005;-1,087;10,621;-0,096;-0,25;-2,45
"intégrant";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"intoxiquer";-0,106;-0,474;-1,113;0,008;10,621;-0,096;-0,25;-2,45
"intolérable";-0,088;-0,395;7,455;0,084;-1,704;-0,08;3,343;-2,042
"intime";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;33,136;0,055
"intestin";-0,071;-0,316;0,265;-0,724;5,189;-0,064;-0,166;-1,633
"interrompre";-0,106;-0,474;11,838;-1,087;-2,045;-0,096;2,515;-0,443
"interdir";-0,106;-0,474;-1,113;-1,087;0,199;8,859;-0,25;1,287
"intensif";-0,106;-0,474;0,005;-1,087;5,388;-0,096;-0,25;-0,443
"insuffisant";-0,088;-0,395;-0,927;-0,905;-0,077;-0,08;3,343;2,336
"instance";-0,106;-0,474;20,835;-1,087;-0,242;-0,096;-0,25;-2,45
"insignifiant";-0,106;-0,474;1,423;-1,087;1,914;-0,096;-0,25;-0,443
"insecte";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"inonder";-0,106;-0,474;1,423;-1,087;-2,045;-0,096;-0,25;4,138
"injustifié";-0,106;-0,474;0,005;-1,087;1,914;-0,096;2,515;-0,443
"inintéressant";-0,106;-0,474;-1,113;-1,087;-2,045;39,212;-0,25;4,138
"ingérence";-0,106;-0,474;5,367;-1,087;0,199;-0,096;-0,25;-0,443
"infâme";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"infime";-0,106;-0,474;0,005;-1,087;1,914;-0,096;-0,25;0,055
"indigène";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"incomplet";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"inaccessible";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"illustrer";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;16,913;-0,196
"illimité";7,856;-0,474;0,005;-1,087;5,388;-0,096;-0,25;-2,45
"ile";-0,053;-0,237;-0,556;-0,543;0,099;-0,048;6,738;0,027
"ikea";-0,088;-0,395;0,072;0,084;3,156;-0,08;-0,208;-2,042
"humilité";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"humidité";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"hospice";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"hormone";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;0,055
"honorer";-0,106;-0,474;5,367;-1,087;-2,045;-0,096;2,515;0,055
"homosexualité";-0,106;-0,474;5,367;-1,087;-0,242;-0,096;-0,25;0,055
"holocauste";-0,106;-0,474;20,835;-1,087;-0,242;-0,096;-0,25;-2,45
"hold_up";-0,106;-0,474;0,005;-1,087;0,199;-0,096;2,515;0,055
"hetero";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;144,295;-2,45
"her";179,836;-0,395;-0,927;0,084;-1,704;-0,08;-0,208;-2,042
"hausser";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"harry";-0,106;-0,474;-1,113;1,498;1,914;-0,096;-0,25;-0,443
"happy";82,075;0,771;0,005;0,008;-2,045;-0,096;-0,25;-2,45
"handicapé";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;2,515;-0,443
"halloween";-0,071;-0,316;0,265;0,288;1,276;-0,064;-0,166;-1,633
"habitation";-0,106;-0,474;1,423;-1,087;-2,045;-0,096;2,515;1,287
"habitat";7,856;-0,474;-1,113;-1,087;5,388;8,859;-0,25;-2,45
"gérant";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;13,477;1,287
"génératif";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"génèrent";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"grèce";-0,088;-0,395;0,072;-0,905;7,861;-0,08;-0,208;-2,042
"grimpeur";-0,106;-0,474;-1,113;-1,087;-0,242;8,859;-0,25;4,138
"gratitude";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"grand_mère";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;0,055
"grammaire";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"graine";-0,106;-0,474;0,005;0,008;5,388;-0,096;-0,25;-2,45
"gouvernemental";-0,106;-0,474;11,838;-1,087;-0,242;-0,096;-0,25;-0,443
"glorieux";-0,106;-0,474;0,005;-1,087;1,914;-0,096;-0,25;0,055
"gims";-0,106;-0,474;-1,113;21,379;-2,045;-0,096;-0,25;-0,443
"genocidaire";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"gel";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"gas";7,856;-0,474;-1,113;0,008;-0,242;-0,096;-0,25;1,287
"février";-0,106;-0,474;5,367;-1,087;1,914;-0,096;-0,25;-2,45
"fâcher";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"funéraire";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"fuire";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"frr";-0,106;-0,474;-1,113;21,379;-2,045;-0,096;-0,25;-0,443
"françois";-0,106;-0,474;-1,113;5,557;-0,242;-0,096;-0,25;0,055
"fragiliser";-0,106;-0,474;-1,113;0,008;0,199;-0,096;-0,25;1,287
"fournisseur";-0,106;-0,474;0,005;-1,087;10,621;-0,096;-0,25;-2,45
"fortnite";17,588;-0,237;-0,556;-0,543;0,099;-0,048;-0,125;0,027
"formulation";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"forage";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"fonctionnel";-0,106;-0,474;0,005;-1,087;-0,242;-0,096;-0,25;4,138
"flou";-0,106;-0,474;0,005;-1,087;-2,045;8,859;-0,25;4,138
"flotille";-0,106;-0,474;1,423;12,184;-2,045;-0,096;-0,25;-2,45
"fleurir";-0,106;-0,474;1,423;-1,087;5,388;-0,096;-0,25;-2,45
"filtrer";-0,106;-0,474;-1,113;-1,087;0,199;8,859;2,515;0,055
"fictif";-0,088;-0,395;2,248;-0,905;-0,077;-0,08;-0,208;0,294
"fichier";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;12,248
"fibre";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"fer";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"feminisme";-0,106;-0,474;-1,113;0,008;-2,045;-0,096;98,545;-2,45
"fauteuil";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;0,055
"falsification";-0,106;-0,474;-1,113;0,008;-0,242;-0,096;-0,25;4,138
"faisable";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"facturer";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"extrémisme";-0,088;-0,395;2,248;0,084;-1,704;-0,08;-0,208;0,294
"extrema";226,786;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"extension";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;13,477;0,055
"expulsion";-0,088;-0,395;7,455;-0,905;0,561;-0,08;-0,208;-2,042
"exotique";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;3,343;-0,196
"exode";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"exiler";-0,106;-0,474;5,367;-1,087;1,914;-0,096;-0,25;-2,45
"exigeant";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"ever";148,542;-0,474;-1,113;1,498;-2,045;-0,096;-0,25;-2,45
"etranger";-0,106;-0,474;-1,113;1,498;1,914;-0,096;-0,25;-0,443
"ethnie";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"estimation";-0,106;-0,474;1,423;-1,087;1,914;-0,096;-0,25;-0,443
"esquerda";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"esclavagisme";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"escalier";-0,106;-0,474;-1,113;0,008;5,388;-0,096;-0,25;-0,443
"equipe";-0,088;1,183;-0,927;-0,905;0,561;11,002;-0,208;-0,196
"envisageable";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"entraider";-0,106;-0,474;0,005;-1,087;-0,242;-0,096;13,477;0,055
"enregistrement";-0,106;-0,474;-1,113;1,498;-2,045;-0,096;-0,25;4,138
"enfanter";-0,088;-0,395;-0,927;-0,905;-1,704;-0,08;120,243;-2,042
"endormir";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;0,055
"endoctriner";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"encourir";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"encouragement";-0,106;-0,474;0,005;1,498;-0,242;-0,096;-0,25;0,055
"encaisser";-0,106;-0,474;-1,113;0,008;10,621;-0,096;-0,25;-2,45
"emprise";-0,106;-0,474;0,005;-1,087;1,914;-0,096;2,515;-0,443
"empirique";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"emmerder";-0,106;-0,474;-1,113;12,184;-0,242;-0,096;-0,25;-0,443
"emmen";-0,071;-0,316;-0,742;22,094;-1,363;-0,064;-0,166;-1,633
"emji_étreinte";-0,053;37,948;-0,556;-0,543;-1,022;-0,048;-0,125;-1,225
"emji_visage_stupéfait";-0,071;-0,316;-0,742;0,288;0;-0,064;-0,166;0,858
"emji_visage_légèrement_mécontent";-0,071;-0,316;0,265;-0,724;0;-0,064;-0,166;0,858
"emji_vague";17,588;2,988;-0,556;0,749;-1,022;-0,048;-0,125;-1,225
"emji_symbole_de_paix";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;2,515;-2,45
"emji_signe_appel_téléphonique_avec_les_doigts";-0,071;-0,316;-0,742;22,094;-1,363;-0,064;-0,166;-1,633
"emji_rat";-0,071;-0,316;0,265;0,288;0;-0,064;-0,166;-0,031
"emji_perroquet";-0,106;-0,474;-1,113;21,379;-0,242;-0,096;-0,25;-2,45
"emji_moai";9,796;7,862;-0,927;-0,905;-0,077;-0,08;-0,208;-0,196
"emji_mains_qui_forment_un_coeur_peau_mate";-0,106;75,902;-1,113;-1,087;-2,045;-0,096;-0,25;-2,45
"emji_mains_levées_peau_mate";-0,106;51,056;0,005;-1,087;-2,045;-0,096;-0,25;-2,45
"emji_index_pointant_vers_le_haut_peau_claire";-0,106;-0,474;-1,113;-1,087;10,621;8,859;-0,25;-2,45
"emji_gyrophare";-0,106;5,977;-1,113;-1,087;5,388;-0,096;-0,25;-2,45
"emji_goutte_de_sang";-0,106;51,056;-1,113;-1,087;-2,045;-0,096;2,515;-2,45
"emji_drapeau_ukraine";-0,053;15,559;0,711;-0,543;-1,022;-0,048;-0,125;-1,225
"emji_drapeau_chili";226,786;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"emji_drapeau_blanc";-0,106;5,977;0,005;-1,087;-0,242;-0,096;-0,25;0,055
"emji_coeur_battant";-0,071;1,84;-0,742;-0,724;-1,363;-0,064;-0,166;4,113
"emji_coeur_avec_ruban";7,856;51,056;-1,113;-1,087;-2,045;-0,096;-0,25;-2,45
"emji_chat_qui_sourit_avec_des_yeux_rieurs";-0,071;10,729;-0,742;0,288;-1,363;-0,064;-0,166;-0,031
"emji_chat_fatigué";-0,106;5,977;0,005;-1,087;-0,242;-0,096;-0,25;0,055
"emji_chat";-0,088;20,433;-0,927;2,345;-1,704;-0,08;-0,208;-2,042
"emji_billet_en_euros";-0,071;-0,316;-0,742;22,094;-1,363;-0,064;-0,166;-1,633
"emji_ampoule";-0,106;-0,474;-1,113;12,184;0,199;-0,096;-0,25;-2,45
"embarquer";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"egalement";-0,088;-0,395;2,248;-0,905;3,156;-0,08;-0,208;-2,042
"effrayer";-0,106;-0,474;0,005;1,498;-0,242;-0,096;-0,25;0,055
"eczéma";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"easy";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"each";340,194;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;-2,45
"dévoiler";-0,106;-0,474;1,423;-1,087;-2,045;-0,096;-0,25;4,138
"déverser";-0,106;-0,474;20,835;-1,087;-0,242;-0,096;-0,25;-2,45
"désespéré";-0,106;-0,474;1,423;0,008;0,199;-0,096;-0,25;-0,443
"désaccord";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"dépêcher";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"déploiement";-0,088;-0,395;0,072;-0,905;-0,077;11,002;-0,208;0,294
"dénuer";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"démocratiquement";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"démilitarisé";-0,088;-0,395;15,694;-0,905;-1,704;-0,08;-0,208;-0,196
"démesuré";-0,106;-0,474;-1,113;-1,087;1,914;8,859;-0,25;0,055
"défoncer";-0,106;-0,474;0,005;0,008;-0,242;-0,096;2,515;0,055
"défilé";-0,106;-0,474;5,367;-1,087;0,199;-0,096;-0,25;-0,443
"défaillant";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;2,515;0,055
"décideur";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"déchirer";-0,088;7,862;0,072;-0,905;-1,704;11,002;-0,208;-0,196
"décent";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"décapiter";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"dé";-0,106;-0,474;0,005;-1,087;0,199;-0,096;-0,25;1,287
"duper";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"drônes";-0,106;-0,474;1,423;-1,087;1,914;-0,096;-0,25;-0,443
"drole";-0,088;-0,395;-0,927;16,112;-1,704;-0,08;-0,208;-0,196
"dodo";-0,088;-0,395;-0,927;16,112;-0,077;-0,08;-0,208;-2,042
"dittli";-0,106;-0,474;-1,113;1,498;1,914;-0,096;-0,25;-0,443
"dissoudre";-0,106;-0,474;0,005;0,008;0,199;-0,096;2,515;-0,443
"disponibilité";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"disperser";-0,106;-0,474;1,423;-1,087;5,388;-0,096;-0,25;-2,45
"disparu";-0,106;-0,474;1,423;-1,087;-0,242;-0,096;-0,25;1,287
"discutable";-0,106;-0,474;-1,113;0,008;-0,242;-0,096;-0,25;4,138
"directive";-0,106;-0,474;1,423;-1,087;0,199;-0,096;-0,25;0,055
"different";99,67;-0,395;0,072;-0,905;-1,704;-0,08;-0,208;-0,196
"dfae";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"developper";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"densément";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"dem";35,179;0,771;0,005;1,498;-2,045;-0,096;-0,25;-2,45
"danemark";-0,071;-0,316;3,578;-0,724;1,276;-0,064;-0,166;-1,633
"d_aborder";-0,106;-0,474;1,423;-1,087;-2,045;-0,096;2,515;1,287
"cure";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"culotte";-0,106;-0,474;-1,113;1,498;0,199;-0,096;2,515;-0,443
"cravate";-0,106;0,771;-1,113;21,379;-2,045;-0,096;-0,25;-2,45
"crasse";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"courbe";-0,106;-0,474;-1,113;-1,087;-0,242;8,859;-0,25;4,138
"coupure";-0,106;-0,474;0,005;-1,087;10,621;-0,096;-0,25;-2,45
"couchette";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"cote";-0,106;-0,474;-1,113;-1,087;5,388;-0,096;2,515;-0,443
"coréen";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"corrélé";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"contraste";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"contourner";-0,088;-0,395;7,455;-0,905;-1,704;-0,08;-0,208;0,294
"conquête";-0,088;-0,395;0,072;-0,905;-0,077;-0,08;3,343;0,294
"conquérir";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;2,515;-2,45
"conjoncture";-0,106;-0,474;1,423;-1,087;0,199;-0,096;-0,25;0,055
"congrès";-0,088;-0,395;15,694;-0,905;-0,077;-0,08;-0,208;-2,042
"confederation";-0,106;-0,474;5,367;-1,087;-0,242;-0,096;-0,25;0,055
"conditionner";-0,106;-0,474;0,005;-1,087;1,914;-0,096;-0,25;0,055
"conception";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"comptabiliser";-0,106;-0,474;0,005;-1,087;1,914;-0,096;-0,25;0,055
"compléter";-0,106;-0,474;0,005;-1,087;10,621;-0,096;-0,25;-2,45
"complexité";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;8,608
"commandant";-0,088;-0,395;-0,927;27,618;-1,704;-0,08;-0,208;-2,042
"collectivement";-0,106;-0,474;-1,113;0,008;1,914;-0,096;-0,25;0,055
"collatéral";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"coffre";-0,106;-0,474;-1,113;0,008;10,621;-0,096;-0,25;-2,45
"cm";-0,071;-0,316;-0,742;3,704;0;-0,064;-0,166;-0,031
"clarifier";-0,106;-0,474;5,367;-1,087;-2,045;-0,096;-0,25;1,287
"cinquantaine";-0,106;-0,474;20,835;-1,087;-2,045;-0,096;-0,25;-0,443
"cie";-0,088;-0,395;0,072;0,084;0,561;-0,08;-0,208;-0,196
"cia";-0,106;-0,474;-1,113;5,557;0,199;-0,096;-0,25;-0,443
"christian";7,856;-0,474;11,838;-1,087;-2,045;-0,096;-0,25;-0,443
"chouchou";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"chile";283,489;-0,395;-0,927;-0,905;-1,704;-0,08;-0,208;-2,042
"chi";82,075;-0,474;0,005;-1,087;-0,242;-0,096;-0,25;-0,443
"cheville";-0,106;-0,474;-1,113;0,008;-0,242;-0,096;33,136;-0,443
"chelou";-0,106;-0,474;-1,113;0,008;0,199;-0,096;13,477;-0,443
"checker";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"chaux";-0,106;0,771;-1,113;12,184;-0,242;-0,096;-0,25;-2,45
"charte";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"char";-0,071;-0,316;3,578;0,288;0;-0,064;-0,166;-1,633
"chantage";-0,106;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;8,608
"chancy";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"challenge";-0,088;-0,395;-0,927;27,618;-1,704;-0,08;-0,208;-2,042
"chain";7,856;-0,474;-1,113;-1,087;5,388;-0,096;-0,25;-0,443
"chahuter";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"cession";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"certe";-0,106;-0,474;0,005;-1,087;5,388;-0,096;-0,25;-0,443
"catégoriser";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"cata";-0,106;0,771;-1,113;-1,087;10,621;-0,096;-0,25;-2,45
"casier";-0,071;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;9,798
"carouge";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"cardiovasculaires";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"capitulation";-0,106;-0,474;20,835;-1,087;-0,242;-0,096;-0,25;-2,45
"canva";-0,106;-0,474;-1,113;21,379;-2,045;-0,096;-0,25;-0,443
"canicule";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;-0,25;-0,443
"canard";-0,106;-0,474;-1,113;33,142;-2,045;-0,096;-0,25;-2,45
"canal";-0,106;-0,474;-1,113;-1,087;1,914;8,859;-0,25;0,055
"calvitie";-0,106;-0,474;-1,113;5,557;-2,045;-0,096;2,515;0,055
"called";148,542;-0,474;0,005;-1,087;-2,045;-0,096;-0,25;-0,443
"cahier";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"bénévolat";-0,106;-0,474;-1,113;-1,087;-2,045;-0,096;-0,25;14,698
"bureaucratie";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"bureaucrate";-0,106;-0,474;-1,113;-1,087;-0,242;8,859;-0,25;4,138
"buffet";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;61,492;-2,45
"broyer";-0,106;-0,474;0,005;-1,087;-0,242;91,156;-0,25;-0,443
"brouillard";-0,106;-0,474;-1,113;-1,087;1,914;-0,096;-0,25;1,287
"bravooooo";7,856;31,12;0,005;-1,087;-2,045;-0,096;-0,25;-2,45
"bots";-0,088;-0,395;2,248;-0,905;-1,704;-0,08;-0,208;2,336
"bosniaque";-0,106;-0,474;0,005;12,184;-2,045;-0,096;2,515;-2,45
"borne";-0,106;-0,474;-1,113;5,557;0,199;-0,096;-0,25;-0,443
"boomers";42,99;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;-0,196
"bonsoir";-0,106;-0,474;-1,113;-1,087;-0,242;8,859;-0,25;4,138
"bonnet";-0,106;-0,474;-1,113;-1,087;10,621;-0,096;2,515;-2,45
"bombing";226,786;-0,316;-0,742;-0,724;-1,363;-0,064;-0,166;-1,633
"blé";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"blasphème";-0,053;-0,237;-0,556;0,749;-1,022;-0,048;-0,125;2,069
"binaire";-0,106;-0,474;0,005;21,379;-2,045;-0,096;-0,25;-2,45
"bienfait";-0,106;-0,474;-1,113;-1,087;0,199;-0,096;-0,25;4,138
"bernex";-0,106;-0,474;-1,113;0,008;10,621;-0,096;-0,25;-2,45
"berlin";9,796;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-2,042
"bec";-0,106;-0,474;-1,113;0,008;5,388;-0,096;-0,25;-0,443
"beaucoups";-0,106;5,977;-1,113;1,498;-2,045;-0,096;-0,25;0,055
"bds";-0,088;-0,395;26,965;-0,905;-1,704;-0,08;-0,208;-2,042
"basket";7,856;-0,474;-1,113;0,008;1,914;8,859;-0,25;-2,45
"bangladesh";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"ban";82,075;-0,474;-1,113;1,498;-2,045;-0,096;-0,25;-0,443
"baguette";-0,106;-0,474;-1,113;-1,087;-0,242;-0,096;2,515;4,138
"axer";-0,106;-0,474;0,005;-1,087;1,914;-0,096;-0,25;0,055
"avantager";-0,071;-0,316;-0,742;0,288;0;-0,064;22,089;-1,633
"authentique";-0,106;-0,474;0,005;-1,087;-0,242;-0,096;-0,25;4,138
"attractif";-0,106;-0,474;-1,113;0,008;0,199;-0,096;2,515;0,055
"attester";-0,106;-0,474;1,423;0,008;-2,045;-0,096;2,515;0,055
"attentas";-0,106;-0,474;32,358;-1,087;-2,045;-0,096;-0,25;-2,45
"assurément";-0,053;2,988;-0,556;-0,543;0,099;-0,048;-0,125;0,027
"assembler";-0,106;-0,474;0,005;0,008;5,388;-0,096;-0,25;-2,45
"argentina";234,582;-0,474;-1,113;-1,087;-0,242;-0,096;-0,25;-2,45
