"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"philo";1;1;1;1;0,066;0,013;1;1
"petiot";0,087;1;1;1;1;0,385;1;1
"persévérance";1;1;1;1;0;1;1;0,783
"pernoud";0,715;1;1;1;1;1;0,022;1
"permissif";1;1;1;1;0,066;0,385;0,454;1
"perclus";0,715;1;1;1;1;0,013;1;1
"perche";1;1;1;1;1;1;0,454;0,113
"per";0,715;1;1;1;1;0,385;0,454;1
"pendre";1;1;1;1;1;0,385;0,454;0,783
"pelle";1;1;1;1;1;1;0,454;0,113
"peintre";0,087;1;1;1;1;1;1;0,783
"pavé";1;1;0,033;1;1;0,385;1;0,783
"pav";0,715;1;1;1;1;1;0,454;0,783
"patinoire";0,715;1;1;1;1;1;1;0,113
"pathogènes";1;1;0;1;1;1;1;1
"paternel";0,715;1;1;1;1;0,385;0,454;1
"passeport";1;1;1;0;0,066;0,385;1;1
"party";0,715;1;0,033;1;1;1;0,454;1
"partisan";1;1;1;1;0,066;0,385;0,454;1
"partiellement";1;1;1;1;0,066;0,385;0,454;1
"participation";1;1;1;1;0,066;0,385;0,454;1
"parcque";1;1;1;1;1;0,385;1;0,113
"parcequ";1;1;1;1;1;0,013;0,454;1
"paranoïa";1;1;1;1;0,066;0,013;1;1
"parano";1;1;1;0;0,066;1;0,454;1
"parage";0,715;1;0,033;1;1;0,385;1;1
"paradoxe";1;1;1;1;1;0,013;1;0,783
"pap";0,715;1;1;1;1;1;1;0,113
"pantoufle";0,715;1;1;1;1;1;0,454;0,783
"panache";0,715;1;1;1;1;1;0,022;1
"palmier";1;1;1;1;0,066;1;1;0,113
"palette";1;1;0,033;1;0,066;1;1;0,783
"paisiblement";0,715;1;1;1;1;1;0,022;1
"pacifique";1;1;0,033;1;1;0,013;1;1
"ouïe";0,087;1;1;1;1;0,385;1;1
"ouvrier";0,715;1;1;1;1;1;1;0,113
"outré";1;0,004;1;1;0,066;1;1;0,783
"outfit";0,087;1;1;1;1;1;1;0,783
"our";1;1;0,033;1;1;1;0,454;0,783
"oulala";1;1;0,033;1;1;1;1;0,113
"osselet";0,002;1;1;1;1;1;1;1
"orthographique";0,715;1;1;1;1;0,385;1;0,783
"orteil";0,715;1;0,033;1;1;0,385;1;1
"originaire";0,715;1;1;1;1;0,385;1;0,783
"oreiller";1;0,004;1;1;1;1;0,022;1
"ordi";1;0,004;1;1;0,066;1;1;0,783
"opérateur";1;1;1;1;1;1;1;0,004
"opulence";0,715;1;1;1;1;1;0,022;1
"optique";0,715;1;0,033;1;1;1;0,454;1
"opter";1;0,004;1;1;1;1;0,022;1
"opportuniste";1;1;0;1;1;1;0,454;1
"onéreux";0,715;1;1;1;1;1;0,022;1
"onlyfan";1;1;1;1;0,066;0,013;1;1
"one";0,087;1;1;1;1;1;0,454;1
"once";0,715;1;1;1;1;0,385;0,454;1
"omnivore";1;1;0;1;1;1;1;1
"omniprésent";1;1;1;1;0,066;1;0,022;1
"old";0,715;1;1;1;1;0,385;1;0,783
"ol";1;1;1;1;1;0,385;0,454;0,783
"oklm";1;1;1;1;0,066;0,385;1;0,783
"okay";1;1;0,033;1;1;0,385;0,454;1
"oie";1;0,004;0;1;1;1;1;1
"ohhhhh";0,087;1;1;1;1;1;1;0,783
"offenser";1;1;1;1;0,066;0,385;1;0,783
"occulte";1;1;1;1;0,066;0,385;0,454;1
"obséder";0,715;0,004;1;1;1;1;1;0,783
"objectivement";1;1;1;1;1;0,013;1;0,783
"oas";0,715;1;0;1;1;1;1;1
"névrose";1;1;1;1;0,066;1;0,022;1
"néologisme";1;1;1;1;1;0,013;0,454;1
"nécessiteux";1;1;1;1;0,066;0,385;0,454;1
"nève";1;1;1;1;1;1;1;0,004
"noyer";1;1;1;1;0;0,385;1;1
"nouveauté";0,715;1;1;1;1;1;0,454;0,783
"nourrissant";1;1;0;1;0,066;1;1;1
"nourrissage";1;1;0;1;1;1;1;1
"notification";1;1;1;1;1;0,013;0,454;1
"normaliser";1;1;1;1;1;0,385;0,454;0,783
"nooon";1;1;1;1;1;1;0,454;0,113
"nivellement";1;1;1;1;0,066;1;0,022;1
"nicoud";1;1;1;1;1;0,385;1;0,113
"niais";1;1;1;1;0,066;0,013;1;1
"new_waves";0,715;1;1;1;1;1;1;0,113
"neuro";1;1;1;0;1;0,013;1;1
"neuchatel";1;1;1;1;1;1;0,454;0,113
"nestlé";1;1;1;1;0;1;1;0,783
"neo";0,715;1;1;1;1;1;0,454;0,783
"neiger";0,715;1;1;1;1;1;0,454;0,783
"naze";1;1;1;1;1;1;0;1
"natif";1;1;1;1;1;1;1;0,004
"natation";1;1;1;1;1;0,385;0,022;1
"natalité";1;1;1;1;0,066;1;0,454;0,783
"narcissisme";0,715;1;1;0;1;1;1;0,783
"narcissique";1;1;1;1;1;0,013;0,454;1
"nappe";1;1;0,033;1;0,066;1;0,454;1
"nanti";1;1;1;1;1;1;0;1
"mûr";1;1;1;1;0,066;0,385;0,454;1
"métissage";1;1;1;1;0;0,385;1;1
"mémo";1;1;1;1;1;1;1;0,004
"méhari";0,087;1;1;1;1;1;1;0,783
"méfiant";1;1;0,033;1;1;0,385;0,454;1
"méfait";1;1;1;1;1;1;0;1
"méditerranéen";1;0;1;1;1;1;0,454;1
"médiatiser";1;1;1;1;1;0,385;0,454;0,783
"mécanisme";1;1;1;1;0,066;0,385;0,454;1
"mythologie";1;1;1;1;0;0,385;1;1
"myope";1;1;1;1;1;1;0;1
"mutter";1;1;0,033;1;0,066;1;1;0,783
"museau";1;0,004;1;1;1;1;0,022;1
"multi";0,087;1;1;1;1;0,385;1;1
"moutarde";0,715;1;1;1;1;1;1;0,113
"mourrir";1;1;1;1;0,066;1;0,454;0,783
"moscou";0,002;1;1;1;1;1;1;1
"morel";0,715;1;1;1;1;1;1;0,113
"mordre";0,715;1;1;1;0,066;1;1;0,783
"moralisateur";1;1;1;1;1;1;0,022;0,783
"moralement";1;1;0,033;1;1;0,385;0,454;1
"monument";0,715;1;1;1;0,066;0,385;1;1
"montpellier";1;1;1;1;0,066;1;0,454;0,783
"monotone";1;1;1;1;1;1;0,022;0,783
"monopoliser";1;1;0;1;1;1;1;0,783
"monique";1;1;1;1;1;1;0,454;0,113
"mollusque";1;1;1;1;1;0,385;0,454;0,783
"mollet";0,715;1;1;1;1;1;1;0,113
"moitié_moitié";1;0,004;0,033;1;1;1;0,454;1
"moisir";1;1;0,033;1;1;1;0,022;1
"modernisme";1;1;1;1;0;1;0,454;1
"mobiliser";1;1;0,033;1;0,066;0,385;1;1
"mixité";1;1;1;1;1;0;1;1
"mixer";0,715;1;1;1;1;1;1;0,113
"misandres";1;1;1;1;1;0,385;0,454;0,783
"minutie";0,715;1;1;1;0,066;1;1;0,783
"mims";0,715;1;1;1;1;1;1;0,113
"mike";0,715;1;1;1;1;1;1;0,113
"migration";1;1;1;1;0;0,385;1;1
"miette";1;1;1;1;1;0,385;0,454;0,783
"microplastiques";1;1;0,033;1;1;0,385;0,454;1
"microbe";1;0;1;1;1;1;1;1
"mickey";0,715;1;1;1;1;0,385;1;0,783
"michael";1;0,004;1;1;1;0,385;1;0,783
"metal";0,087;0,004;1;1;1;1;1;1
"mesquin";1;1;1;0;0,066;1;0,454;1
"mercedes";1;1;1;1;1;1;0,022;0,783
"mercantile";0,715;1;0,033;1;1;1;0,454;1
"menstruel";1;0,004;1;1;0,066;1;0,454;1
"menopause";1;1;0,033;1;1;1;0,454;0,783
"mega";1;1;0,033;1;1;1;1;0,113
"media";1;1;0,033;1;1;1;1;0,113
"maxime";0,715;1;1;1;0,066;1;0,454;1
"maximal";1;1;1;1;0,066;1;0,454;0,783
"maudit";1;0,004;1;1;1;0,385;1;0,783
"matérialisme";0,715;1;1;1;0,066;1;0,454;1
"matraque";1;1;1;1;1;1;0,454;0,113
"masqué";1;1;1;1;0;0,385;1;1
"masquer";1;1;1;1;1;0,013;0,454;1
"masculinisme";1;1;1;1;1;0,385;0,454;0,783
"martine";0,715;1;1;1;1;1;1;0,113
"marionnette";1;1;0,033;1;0,066;1;1;0,783
"marginal";0,715;1;0,033;1;1;1;0,454;1
"marchandisation";0,715;1;1;1;1;0,385;0,454;1
"manoeuvre";1;1;1;1;1;0,385;0,022;1
"manipulation";1;1;1;1;0;0,385;1;1
"manipulateur";1;1;1;1;1;0,013;0,454;1
"manie";1;1;1;1;1;1;0;1
"mangeable";1;1;0,033;1;1;1;1;0,113
"malédiction";1;1;1;1;1;1;0,454;0,113
"malthusianisme";1;1;1;1;0,066;1;1;0,113
"malley";0,715;1;0,033;1;1;1;1;0,783
"malentendu";1;1;1;1;0,066;0,385;0,454;1
"mal_être";1;1;0,033;1;1;0,385;0,454;1
"maitresse";0,715;1;1;1;1;0,385;0,454;1
"mairie";1;1;1;1;0,066;0,385;0,454;1
"mail";1;1;1;0;1;1;1;0,113
"magner";1;1;1;1;1;1;1;0,004
"mage";0,715;1;1;1;1;0,385;1;0,783
"maestro";0,715;1;1;1;1;0,385;1;0,783
"madagascar";0,087;0,004;1;1;1;1;1;1
"machisme";1;1;1;1;1;0,385;0,022;1
"macgyver";0,715;1;1;1;1;1;1;0,113
"m6";1;1;1;1;1;1;0,454;0,113
"léo";1;1;1;1;1;1;0,454;0,113
"légion";1;1;0,033;1;0,066;0,385;1;1
"légaliser";0,715;1;0,033;0;1;1;1;1
"lycéen";1;1;1;1;1;1;0,454;0,113
"lumpi";1;1;1;1;1;1;1;0,004
"lucas";1;1;1;1;1;0,385;1;0,113
"louise";0,715;1;1;1;0,066;1;0,454;1
"loose";1;1;1;1;0,066;1;1;0,113
"loire";1;1;1;1;0;1;1;0,783
"location";1;1;1;1;1;1;0,454;0,113
"lobbyistes";1;1;1;1;0;1;1;0,783
"lobbies";1;1;0,033;0;1;0,385;1;1
"ll";0,715;1;1;1;1;1;0,454;0,783
"lister";1;1;0;1;1;1;0,454;1
"line";0,715;0,004;1;1;1;1;1;0,783
"limonade";0,715;1;0,033;1;1;1;0,454;1
"limitation";1;1;1;1;1;1;0;1
"lignée";1;0;1;1;1;1;0,454;1
"licencier";1;1;1;0;1;1;0,454;0,783
"licenciement";1;1;1;1;0,066;1;0,022;1
"liban";0,715;1;1;1;1;1;0,454;0,783
"lecteur";1;1;1;1;1;0;1;1
"lauser_utilisateurice";1;0,004;1;1;1;1;0,454;0,783
"lassant";1;1;1;1;0,066;0,385;1;0,783
"lapsus";1;1;1;1;1;0,385;0,454;0,783
"laponie";0,715;1;1;1;1;0,385;1;0,783
"lanusse";1;1;1;1;1;1;0,454;0,113
"lancy";0,715;1;1;1;1;1;1;0,113
"laitier";1;1;0,033;1;1;1;1;0,113
"lady";1;1;1;1;1;1;0,454;0,113
"labo";1;1;0,033;1;0,066;1;1;0,783
"labite";0,715;1;1;1;1;1;0,454;0,783
"kurt";0,715;1;1;1;1;0,013;1;1
"klaxon";1;1;1;1;1;0,385;0,454;0,783
"kitsch";1;1;1;1;1;1;0,454;0,113
"kiffer";1;1;1;1;1;1;0,454;0,113
"kid";0,715;1;1;1;1;0,385;1;0,783
"kg";1;1;1;1;1;0,385;1;0,113
"karl";0,715;1;1;1;1;1;1;0,113
"karen";1;1;1;1;1;0,013;1;0,783
"jvais";1;1;0;1;1;1;1;1
"juventus";1;1;1;0;1;1;0,022;1
"jury";1;1;1;1;0,066;1;0,022;1
"junior";1;1;1;0;1;0,385;0,454;1
"julot";1;1;1;1;1;1;0,454;0,113
"joug";0,715;1;1;1;0,066;1;0,454;1
"josiane";0,087;1;1;1;1;1;1;0,783
"joe";1;1;1;1;1;1;0,454;0,113
"jodie";0,002;1;1;1;1;1;1;1
"jeunette";0,715;1;1;1;1;0,385;0,454;1
"jdis";1;1;1;1;1;0,385;0,454;0,783
"jc";0,715;1;1;1;1;1;0,022;1
"james";1;1;1;1;1;1;0,022;0,783
"jambon";1;1;0;1;1;1;0,454;1
"jaguar";0,715;1;0,033;1;1;1;1;0,783
"ix";0,715;1;1;1;1;1;0,022;1
"irma";1;1;1;1;0;0,385;1;1
"inéluctable";0,715;1;1;0;1;1;0,454;1
"invivable";1;0,004;1;1;0,066;1;1;0,783
"invitation";0,087;1;1;1;1;1;0,454;1
"invendu";1;1;0;1;1;1;1;0,783
"intégrité";1;1;1;0;1;1;1;0,113
"intègre";1;1;1;0;0,066;1;1;0,783
"introduction";1;1;1;1;0;1;1;0,783
"interviewées";0,715;1;1;1;0,066;1;1;0,783
"intervenant";1;1;1;1;1;0,013;1;0,783
"intentionné";1;1;0;1;0,066;1;1;1
"intelligible";1;1;1;1;0,066;0,385;1;0,783
"intellectuellement";1;1;0,033;1;1;0,385;0,454;1
"insérer";1;0,004;1;1;1;1;0,454;0,783
"insécurité";1;1;1;1;1;0,385;0,022;1
"insuffisant";1;1;1;0;0,066;1;0,454;1
"inspecteur";1;1;1;0;1;0,385;1;0,783
"insomnie";1;1;1;1;1;1;0,022;0,783
"insolite";1;1;1;1;1;1;0,454;0,113
"insatisfait";1;1;1;1;1;1;0;1
"insatisfaction";0,087;1;1;1;1;1;0,454;1
"insane";0,715;1;1;1;1;1;0,454;0,783
"inquiet";1;1;1;1;1;0,013;0,454;1
"innover";1;1;1;1;1;0,385;0,022;1
"injonction";1;1;0,033;1;1;1;0,022;1
"initiation";0,715;1;1;1;0,066;1;1;0,783
"inhumation";1;1;1;1;0,066;0,385;0,454;1
"ingénieux";1;0,004;1;1;0,066;1;1;0,783
"ingestion";1;1;0;1;1;0,385;1;1
"infâme";1;1;1;1;1;1;0,022;0,783
"infus";1;1;1;1;0;0,385;1;1
"infrarouge";0,715;1;0,033;1;0,066;1;1;1
"infondé";1;1;0,033;1;1;1;0,454;0,783
"infliger";1;1;1;0;1;1;0,022;1
"infester";1;1;0,033;1;0,066;1;0,454;1
"infect";1;1;0,033;1;1;1;0,454;0,783
"infantiliser";0,715;1;0,033;1;1;0,385;1;1
"inexpliqué";1;1;1;1;0;0,385;1;1
"inestimable";1;1;1;1;1;0,013;0,454;1
"indémodable";1;1;1;1;1;0,385;1;0,113
"indécent";1;1;0,033;1;1;1;0,454;0,783
"indiscret";1;1;1;1;1;0;1;1
"indifférence";0,715;1;1;1;0,066;0,385;1;1
"incurable";1;1;1;1;1;1;0;1
"inculquer";1;1;1;1;0,066;0,385;0,454;1
"inconforts";0,715;1;1;1;1;1;0,022;1
"inconcevable";0,715;0,004;1;1;1;0,385;1;1
"incompréhension";1;0;1;1;1;1;0,454;1
"incompris";0,087;1;1;1;1;0,385;1;1
"incompatible";0,715;1;1;1;0,066;1;1;0,783
"incommensurable";1;1;1;1;0;0,385;1;1
"inclusif";1;1;1;1;1;0,385;0,454;0,783
"incliner";0,715;1;1;1;0,066;1;0,454;1
"incel";1;1;1;1;0,066;0,013;1;1
"incarner";1;1;0,033;1;1;0,385;0,454;1
"incapacité";1;1;0,033;1;1;1;0,022;1
"inaperçu";1;1;1;1;1;0,385;0,454;0,783
"impuissant";1;1;1;1;1;1;0;1
"improviser";1;0,004;1;1;1;1;0,454;0,783
"imposant";1;1;0,033;1;0,066;1;1;0,783
"implication";0,715;1;1;1;1;1;0,022;1
"immortel";1;1;1;1;1;0,385;0,022;1
"immigrant";1;1;1;1;1;1;1;0,004
"imbuvable";1;1;1;1;0,066;0,385;0,454;1
"imbecile";1;1;1;1;1;0,013;0,454;1
"illustre";1;1;0,033;1;0,066;0,385;1;1
"illogique";1;1;1;1;1;0,013;1;0,783
"ile";1;1;1;1;1;0,385;1;0,113
"iel";1;1;1;1;1;0,013;1;0,783
"idee";0,715;1;1;1;1;1;0,454;0,783
"ice";0,715;1;1;1;1;0,385;0,454;1
"hérésie";1;1;0,033;1;0,066;1;0,454;1
"héritier";1;1;1;1;0,066;1;0,454;0,783
"hécatombe";1;1;1;1;1;0,013;0,454;1
"hypothèque";1;1;1;1;0;1;1;1
"hydrater";1;1;0,033;1;0,066;1;0,454;1
"hyacinthe";0,087;1;1;1;1;1;1;0,783
"humanitaire";1;0,004;1;1;0,066;0,385;1;1
"hp";1;1;1;1;1;0,013;1;0,783
"how";1;1;1;1;1;0,385;0,454;0,783
"hospitalier";1;1;1;1;0,066;0,385;0,454;1
"horrifier";1;1;1;1;1;0,013;1;0,783
"hope";0,715;1;1;1;1;0,385;0,454;1
"homophobe";1;1;1;1;0,066;1;0,454;0,783
"hollande";1;0,004;1;0;1;1;0,454;1
"hmm";1;0,004;1;1;1;1;0,454;0,783
"hiérarchie";1;1;0,033;1;0,066;0,385;1;1
"historiquement";1;1;1;1;0,066;1;1;0,113
"hihihi";0,715;1;1;1;1;1;1;0,113
"high";0,715;1;1;1;1;1;1;0,113
"hero";1;1;0,033;1;0,066;1;1;0,783
"herboristerie";0,715;1;1;1;1;1;0,454;0,783
"healthy";0,715;1;1;1;1;1;0,022;1
"he";0,087;1;1;1;1;1;1;0,783
"haroun";1;1;1;1;0,066;1;1;0,113
"harisson";0,002;1;1;1;1;1;1;1
"haricot";1;1;0;1;1;1;1;0,783
"hardeux";0,715;1;1;1;1;1;1;0,113
"hantise";0,715;1;1;1;1;1;0,454;0,783
"handicaper";1;1;1;1;1;0,385;0,454;0,783
"hameau";1;1;1;1;0,066;1;0,454;0,783
"hambourg";1;1;1;1;1;1;0,454;0,113
"halloween";1;1;1;0;1;1;1;0,113
"haller";0,002;1;1;1;1;1;1;1
"haché";1;1;1;1;1;0,385;1;0,113
"haarp";1;1;1;1;0;0,385;1;1
"h0h";1;1;1;1;1;1;0,454;0,113
"géométrie";1;1;1;1;0,066;1;0,454;0,783
"généralisation";1;1;0,033;1;0,066;0,385;1;1
"gueuleton";1;1;1;1;1;1;0,454;0,113
"gti";1;1;1;1;1;1;1;0,004
"grotte";1;1;0,033;1;1;1;1;0,113
"groove";0,087;1;1;1;1;1;1;0,783
"griselidis";0,715;1;1;1;0,066;0,385;1;1
"grimentz";1;1;1;1;1;1;1;0,004
"grillage";1;1;0,033;1;1;1;0,022;1
"grillade";1;1;1;1;0,066;0,385;0,454;1
"green";1;1;0,033;1;0,066;0,385;1;1
"gre";1;1;1;1;0,066;0,385;1;0,783
"gravement";1;1;0,033;1;1;0,385;0,454;1
"gratos";0,715;1;1;1;1;0,385;1;0,783
"gran";0,715;1;1;0;1;0,385;1;1
"grade";0,715;1;1;1;1;1;1;0,113
"gourmand";0,715;1;1;1;1;1;0,022;1
"gorgée";1;1;1;1;1;1;0,454;0,113
"gonflé";0,087;1;1;1;1;0,385;1;1
"gislaine";0,087;1;1;1;1;0,385;1;1
"giratoire";1;1;1;1;1;1;1;0,004
"ginette";1;1;0,033;1;1;1;0,022;1
"gilet";1;1;1;1;1;1;0,454;0,113
"giga";0,715;1;0,033;1;1;1;1;0,783
"geule";1;1;1;1;1;1;0,022;0,783
"gestapo";1;1;1;0;1;1;1;0,783
"genré";1;1;1;1;1;0,385;0,022;1
"general";1;1;0,033;1;1;1;0,454;0,783
"gaza";1;1;1;1;0;1;0,454;1
"gaule";1;1;1;1;0,066;1;1;0,113
"gates";1;1;0,033;1;0,066;1;1;0,783
"gateau";1;1;1;1;0;1;1;0,783
"gaspiller";1;1;1;1;0,066;0,385;0,454;1
"gaspard";0,715;1;1;1;1;1;1;0,113
"gallo";1;1;1;1;1;1;1;0,004
"galette";1;1;1;1;1;1;1;0,004
"galaxie";0,715;1;1;1;0;1;1;1
"gaillard";1;1;1;1;1;1;0,022;0,783
"gaieté";0,087;1;1;1;1;1;0,454;1
"gabriel";0,715;1;1;1;1;1;0,454;0,783
"gabon";0,087;1;1;1;1;0,385;1;1
"gabet";1;1;1;1;1;0,385;1;0,113
"ga";0,087;1;1;1;1;0,385;1;1
"fêtard";1;1;0;1;1;1;1;0,783
"fêlé";0,715;1;1;1;1;0,013;1;1
"féminiser";1;1;1;1;1;0,013;1;0,783
"féerique";0,715;1;1;1;1;0,385;0,454;1
"futile";1;1;1;1;1;0,385;1;0,113
"furtif";1;1;1;1;1;0,385;0,022;1
"furieux";1;1;1;1;1;0,385;0,454;0,783
"fureur";0,715;1;0,033;1;1;1;0,454;1
"fréquemment";1;1;0,033;1;1;0,385;0,454;1
"froideur";0,715;1;1;1;1;1;1;0,113
"froc";1;0;1;1;0,066;1;1;1
"frero";1;1;1;1;1;0,013;1;0,783
"frere";1;1;1;1;0,066;0,385;1;0,783
"frelon";1;1;0,033;1;1;1;0,454;0,783
"fraternité";0,715;0,004;1;1;1;1;0,454;1
"francophonie";0,715;1;1;1;1;1;1;0,113
"fraicheur";0,715;1;1;1;1;0,385;0,454;1
"foutu";1;1;1;1;0,066;1;1;0,113
"fourmi";1;1;0,033;1;1;0,385;0,454;1
"fouet";1;1;1;1;1;0,013;1;0,783
"fossile";1;1;1;1;0;0,385;1;1
"fosse";1;1;1;1;1;1;0;1
"forger";1;1;1;1;0,066;0,385;1;0,783
"food";0,715;1;0,033;1;1;1;1;0,783
"fontaine";0,715;1;1;1;1;1;0,454;0,783
"fondement";1;1;1;1;0,066;0,385;0,454;1
"flou";1;1;0,033;1;1;0,385;0,454;1
"flore";1;1;0;1;0,066;1;1;1
"flocon";0,715;1;1;1;1;1;0,022;1
"flash";0,087;1;1;1;1;1;0,454;1
"flanc";1;1;1;1;1;0,385;0,454;0,783
"flamme";1;1;0,033;1;1;1;1;0,113
"fissure";1;1;1;1;0,066;0,385;0,454;1
"fischer";0,002;1;1;1;1;1;1;1
"first";1;1;1;1;1;1;1;0,004
"finlande";0,715;1;1;1;1;1;0,454;0,783
"financièrement";1;1;1;1;1;0,013;1;0,783
"financement";1;1;1;1;1;0,013;0,454;1
"finance";1;1;0,033;1;0,066;1;0,454;1
"fiel";1;1;0;1;1;1;1;1
"fichu";1;1;1;1;1;0,385;0,454;0,783
"fichier";0,715;1;1;1;1;1;0,454;0,783
"fevrier";1;1;1;1;0,066;1;0,454;0,783
"feuilleton";0,087;1;1;1;1;1;0,454;1
"fessée";1;1;1;1;1;0,013;1;0,783
"ferveur";0,715;1;1;1;1;0,385;0,454;1
"fertile";1;1;0;1;1;1;0,454;1
"ferry";1;1;1;1;1;1;0;1
"ferraille";1;1;1;1;1;0,385;1;0,113
"fernandel";1;1;1;1;1;0,013;1;0,783
"fermier";1;1;0,033;1;1;1;0,454;0,783
"feraille";1;1;0,033;1;1;1;1;0,113
"federer";0,715;1;1;1;1;0,385;1;0,783
"faîtes";0,715;1;1;1;0;1;1;1
"façonner";1;1;1;1;0,066;1;0,454;0,783
"favre";1;1;1;1;1;0,385;0,454;0,783
"fauteuil";0,715;1;1;1;1;1;1;0,113
"faucher";1;1;0,033;1;1;1;0,454;0,783
"fanfare";0,715;1;1;1;1;1;0,022;1
"faille";0,715;1;1;1;0,066;1;0,454;1
"factuellement";1;1;1;1;0;1;0,454;1
"fabrice";0,715;1;1;1;1;1;1;0,113
"f35";1;1;1;1;1;1;0,454;0,113
"f18";1;1;1;1;0,066;1;0,022;1
"extraordinairement";0,087;1;1;1;1;0,385;1;1
"extase";1;1;1;1;0,066;0,385;0,454;1
"explorer";1;1;1;1;0,066;1;0,454;0,783
"exorciste";1;1;0,033;1;0,066;1;1;0,783
"exilé";1;1;1;1;1;1;0,454;0,113
"evil";0,715;1;1;0;1;1;1;0,783
"ethnique";1;1;1;1;0;1;1;1
"et_cetera";1;1;1;1;1;0,385;1;0,113
"escroquerie";1;1;1;1;1;0,385;0,022;1
"escient";1;1;1;1;1;0;1;1
"escalator";1;1;0,033;1;1;0,385;0,454;1
"env";1;1;1;1;0,066;1;1;0,113
"entrainement";0,002;1;1;1;1;1;1;1
"entièreté";0,715;1;0,033;1;1;1;1;0,783
"entendement";1;1;1;1;0;1;1;1
"enrouler";0,087;1;1;1;1;1;0,454;1
"enregistrement";1;1;1;1;1;1;1;0,004
"enquiquiner";0,715;1;1;1;1;0,385;1;0,783
"enorme";0,715;1;1;1;1;1;1;0,113
"ennuyant";1;1;1;1;1;1;0,022;0,783
"enneigé";1;1;1;1;1;1;0;1
"enmerder";1;1;1;0;1;0,385;1;0,783
"engraisser";1;1;0;1;1;1;0,454;1
"engouement";0,715;1;1;1;1;1;0,454;0,783
"encombrant";1;0;1;1;1;1;1;0,783
"encadrer";1;1;0,033;1;1;0,013;1;1
"emprunt";1;1;1;1;1;1;0;1
"emprisonner";1;1;1;0;1;0,013;1;1
"empreinte";0,087;1;1;1;1;0,385;1;1
"emmerdeur";1;1;1;1;1;1;1;0,004
"emji_visage_qui_bave";0,087;1;1;1;1;1;1;0,783
"emji_visage_dans_les_nuages";1;0;1;1;1;1;1;0,783
"emji_v_de_la_victoire_peau_claire";1;1;0,033;1;0,066;1;0,454;1
"emji_téléviseur";0,087;1;1;1;1;1;0,454;1
"emji_snowboardeur";1;1;1;1;1;1;1;0,004
"emji_serpent";0,715;1;0,033;1;0,066;1;1;1
"emji_radio";0,715;1;1;1;1;0,385;0,454;1
"emji_pouce_vers_le_haut_peau_mate";1;1;1;1;0,066;0,385;0,454;1
"emji_pomme_de_terre";1;1;1;1;1;1;0,454;0,113
"emji_pilule";1;1;1;0;0,066;1;1;0,783
"emji_oreille";1;1;1;1;1;0,013;1;0,783
"emji_oiseau";0,002;1;1;1;1;1;1;1
"emji_micro";0,087;1;0,033;1;1;1;1;1
"emji_luminosité_élevée";0,002;1;1;1;1;1;1;1
"emji_index_pointant_vers_l_utilisateur";0,087;1;1;1;1;0,385;1;1
"emji_icône_poubelle";1;1;0,033;1;1;0,385;1;0,783
"emji_hérisson";0,715;1;0;1;1;1;1;1
"emji_homme_âgé";1;1;1;1;1;0,385;1;0,113
"emji_haut_de_forme";0,715;1;1;1;1;0,013;1;1
"emji_hamburger";1;1;1;1;1;0,385;1;0,113
"emji_gyrophare";0,715;1;0,033;1;1;1;1;0,783
"emji_frites";1;1;1;1;1;0,385;1;0,113
"emji_femmes_avec_des_oreilles_de_lapin";0,087;1;1;1;1;1;1;0,783
"emji_femme_âgée_peau_claire";0,002;1;1;1;1;1;1;1
"emji_fantôme";0,715;1;1;1;1;0,013;1;1
"emji_drapeau_états_unis";1;1;1;1;0,066;0,385;1;0,783
"emji_drapeau_de_golf";0,715;1;1;1;1;1;0,022;1
"emji_drapeau_canada";0,087;1;1;1;1;1;0,454;1
"emji_drapeau_allemagne";1;0,004;1;1;0,066;1;1;0,783
"emji_drapeau_albanie";0,715;1;1;1;0,066;1;1;0,783
"emji_danseuse";0,715;1;1;1;1;1;0,454;0,783
"emji_coq";0,715;1;0;1;1;1;1;1
"emji_cigarette";0,715;1;1;1;1;1;0,454;0,783
"emji_chat_fatigué";0,715;1;1;1;1;0,013;1;1
"emji_cerveau";0,087;1;1;1;1;0,385;1;1
"emji_cercueil";1;1;1;1;1;1;1;0,004
"emji_bourgeon";0,087;1;1;1;1;1;0,454;1
"embêtant";0,715;1;1;1;1;1;1;0,113
"embarquer";1;1;1;1;1;1;0,022;0,783
"ellu";1;1;1;1;0;1;1;1
"einstein";1;1;1;1;1;0,013;1;0,783
"eglise";1;1;1;1;1;0,385;0,454;0,783
"edmond";1;1;1;1;1;1;0,454;0,113
"ecrit";1;1;1;1;1;0;1;1
"ecoute";1;1;1;1;1;0,013;1;0,783
"déviance";0,715;1;1;1;1;0,013;1;1
"détestable";1;1;1;1;1;0,013;0,454;1
"détendu";1;1;1;1;1;0,385;0,022;1
"détailler";1;1;1;1;0,066;0,385;0,454;1
"désolant";1;1;1;1;1;0,385;0,022;1
"désinformation";0,715;1;1;1;0,066;1;1;0,783
"déshérences";1;1;1;1;0;1;1;1
"désespérant";1;1;1;1;0,066;0,013;1;1
"désespoir";1;1;1;1;1;0,013;1;0,783
"dérangeant";1;1;1;1;1;1;0,454;0,113
"déraisonnable";0,715;1;1;1;1;0,385;0,454;1
"déprimé";1;1;1;1;0,066;0,385;1;0,783
