sébastien;7;0;0;0;0;0
sylvain;9;0;0;0;0;0
swissair;3;0;0;3;0;3
suédois;0;0;5;0;0;4
survêtement;1;1;0;2;0;4
sudan;0;0;9;0;0;0
sucer;4;0;2;1;0;2
stupéfiant;4;0;0;2;0;3
stocker;0;0;0;9;0;0
stipuler;0;0;4;1;1;3
ste;7;0;1;0;0;1
ss;0;0;2;2;0;5
spectaculaire;3;0;1;2;0;3
sous_estimer;0;0;0;5;1;3
sombrer;0;0;1;0;0;8
snap;4;0;0;0;2;3
show;7;0;0;0;0;2
sex;0;1;0;2;0;5
serveur;1;0;0;7;0;1
semi;0;0;0;4;0;5
scolarité;1;0;0;1;0;7
saucisson;0;0;0;2;0;7
saouler;1;0;2;1;0;4
san;2;0;2;4;0;1
samarie;0;0;8;0;0;0
salvador;1;0;0;1;0;2
saigner;1;0;0;2;0;6
rösti;1;0;0;8;0;0
répercuter;0;0;1;6;0;1
réinventer;0;0;1;4;0;4
référer;0;0;0;3;2;4
récupération;0;0;2;4;0;3
rtsioniste;0;0;8;1;0;0
roux;2;0;0;0;7;0
river;0;0;1;1;0;7
revisiter;5;0;0;2;0;2
retoucher;2;0;0;0;0;7
repère;0;0;0;5;0;4
représaille;0;0;8;0;0;1
renvoi;0;0;2;1;0;6
renier;0;0;5;1;0;2
relais;2;0;1;3;0;3
rasciste;0;0;1;0;0;8
racisé;0;0;2;0;0;7
rabattre;2;0;1;4;0;2
quarantaine;1;0;1;1;6;0
qqs;1;0;0;7;0;1
qlq;1;0;1;0;0;6
pérou;1;0;8;0;0;0
péninsule;0;0;9;0;0;0
péché;2;0;1;0;0;5
pudique;2;0;0;0;0;7
ptdrrr;1;0;1;4;0;3
psychologue;0;0;0;1;0;8
psychologiquement;0;0;0;3;1;4
prétendu;0;0;2;2;0;5
précéder;0;0;0;4;0;5
près_des;0;1;0;7;0;1
protocole;0;0;0;4;0;5
protestant;0;0;0;1;0;8
propice;0;0;0;2;0;7
prolonger;1;0;1;2;0;5
professionnalisme;2;0;0;0;0;7
procédé;0;0;2;6;0;1
priori;1;0;0;3;0;5
prefere;1;1;2;3;0;2
poto;1;0;1;0;0;7
posture;1;0;1;0;0;7
positionner;0;0;1;1;0;7
please;7;0;1;0;0;1
planquer;2;0;2;1;0;4
pion;0;0;1;3;0;5
phobie;0;0;0;4;0;5
petit_enfant;0;0;0;1;1;7
perdu;0;0;2;1;0;6
peindre;2;0;0;1;0;6
pb;0;0;0;0;1;8
patineur;8;0;0;0;0;1
paternité;0;0;0;4;0;5
passant;0;0;1;2;0;6
parleur;2;0;0;3;0;4
parapluie;4;0;0;1;0;4
paramètre;0;0;0;6;0;3
paquis;4;3;0;0;0;1
paf;0;0;0;3;4;2
ottoman;0;0;7;1;0;0
opérateur;1;0;0;8;0;0
opter;0;1;0;2;0;6
oppresser;0;0;4;1;0;3
omnivore;0;0;0;3;4;2
offensive;0;0;8;1;0;0
oas;1;0;2;2;0;3
négliger;1;0;0;2;1;5
novartis;0;0;1;7;0;0
noeud;1;0;0;3;0;4
nausée;0;0;4;0;0;5
nanti;0;0;0;8;0;1
nait;1;0;0;1;0;7
météorite;0;0;0;5;0;3
mélanome;2;0;0;2;1;4
médiateur;1;0;8;0;0;0
multimillionnaire;0;0;1;2;0;4
msf;0;0;9;0;0;0
moutre;9;0;0;0;0;0
mousse;0;0;1;7;0;1
motion;0;0;0;2;0;7
monument;0;0;1;2;0;6
moine;1;0;0;1;0;6
modéré;1;0;0;2;0;6
moderniser;1;2;0;6;0;0
mobile;0;0;0;5;0;4
mo;3;0;1;2;0;2
mmm;6;0;0;2;0;1
minuit;1;0;0;7;0;0
minable;0;0;1;1;0;7
militantisme;1;0;1;0;0;7
miette;0;0;1;4;0;4
mdrrrrr;0;0;1;2;1;5
maximal;0;0;0;9;0;0
matraquer;0;0;3;2;0;4
matinée;4;0;0;1;0;4
mas;1;1;2;4;0;1
martigny;7;0;0;2;0;0
marchandise;0;0;1;4;1;3
maquillage;4;0;0;0;0;5
mandarine;6;0;0;0;0;1
magouille;0;0;1;6;0;2
magnifiquement;3;0;0;0;0;6
magazine;2;0;1;0;0;6
mademoiselle;8;0;0;0;0;1
machisme;0;0;0;0;0;9
législation;0;0;2;3;0;4
légaliser;1;0;0;6;0;2
lucratif;0;0;0;8;0;1
louable;0;0;0;1;0;7
laxiste;0;0;1;2;0;6
kms;0;0;2;6;0;1
kevin;0;0;0;2;0;3
jurisprudence;0;0;5;0;0;4
joux;9;0;0;0;0;0
janeiro;1;0;8;0;0;0
insuffisant;0;0;0;4;0;5
instructif;2;0;0;2;0;5
innombrable;1;0;2;2;0;4
infâme;0;0;1;0;0;8
indirectement;0;0;4;5;0;0
indemnité;0;0;0;9;0;0
incroyablement;3;0;0;1;0;5
incitation;0;0;5;0;0;4
incarcérer;1;0;8;0;0;0
imprimer;1;0;1;7;0;0
imposable;0;0;0;8;0;1
immunité;0;0;1;3;0;5
immature;1;0;0;0;0;8
ile;1;0;0;3;0;5
idéaliste;0;0;0;0;0;9
hôtesse;0;0;1;6;0;1
hug;0;0;0;8;0;1
horloger;0;0;0;7;0;1
hockey;1;0;0;0;0;7
hmmm;1;0;0;1;0;7
hip_hop;4;0;0;1;0;3
hihi;9;0;0;0;0;0
hermance;0;0;0;9;0;0
heritage;0;0;1;5;0;3
he;2;0;3;1;0;1
haïti;0;0;0;2;0;1
hardy;9;0;0;0;0;0
hamburger;4;0;0;1;0;4
halloween;0;0;0;8;0;1
gouverneur;0;0;8;0;1;0
gouttière;7;0;0;1;0;1
gogo;3;0;0;5;0;1
gland;0;1;0;4;3;1
gifle;2;0;0;1;0;6
gamme;0;0;0;6;0;3
féminité;5;0;0;1;0;3
fraîcheur;8;0;0;0;0;1
franchir;1;0;1;6;0;1
fragilité;1;0;0;1;0;7
fracture;0;0;0;4;0;4
fortnite;6;0;0;0;0;3
forfait;0;0;0;7;0;0
foin;2;0;0;2;0;5
flou;0;0;1;6;0;2
fleuve;1;0;2;2;0;3
fion;0;6;0;0;0;3
filtrer;0;1;0;2;0;6
filière;0;0;0;2;2;5
filet;2;0;0;1;0;6
fichier;1;0;0;0;0;8
ferroviaire;0;0;1;5;0;2
fe;0;0;1;1;0;7
fauteuil;1;0;0;0;1;7
fatigant;0;0;0;0;0;9
fantôme;0;0;3;4;0;2
fallacieux;0;0;1;2;1;5
factuelle;0;0;0;0;0;9
exécutif;0;0;2;4;0;3
extension;0;0;0;3;0;6
explorer;0;0;1;1;0;6
exciter;0;0;0;1;0;8
example;0;0;1;4;1;3
ever;8;0;0;0;0;1
etres;0;0;0;0;1;8
essentiellement;0;0;2;5;1;1
enthousiasme;2;0;1;0;0;6
enregistrement;2;0;0;0;0;7
enfanter;0;0;0;0;0;7
encyclopédie;1;0;0;0;0;8
emouvant;9;0;0;0;0;0
emoji;0;0;2;2;0;4
emji_visage_persévérant;1;0;0;2;5;0
emji_tulipe;7;0;0;0;0;0
emji_seringue;1;0;0;1;0;5
emji_ruban_de_mémoire;0;0;5;0;0;0
emji_poing_levé_peau_moyennement_claire;2;0;7;0;0;0
emji_poing_de_face;2;0;1;1;0;5
emji_parapluie_avec_gouttes_de_pluie;9;0;0;0;0;0
emji_drapeau_congo_kinshasa;1;0;6;1;0;0
emji_dans_le_mille;1;0;1;0;0;7
emji_cornes_avec_les_doigts_peau_claire;0;0;7;0;0;0
emji_chat_qui_sourit_avec_des_yeux_rieurs;2;0;0;0;0;2
emji_cadeau;8;0;0;0;0;0
emji_bouquet;9;0;0;0;0;0
emji_billet_en_dollars;1;0;1;4;0;0
emji_ballon_de_football;8;0;0;0;0;1
embarquer;0;0;0;4;0;5
effacement;0;0;1;0;0;8
déséquilibre;0;0;0;4;4;1
désordre;0;0;4;0;3;2
désactiver;1;0;1;2;0;5
dérisoire;0;0;1;7;0;1
dépouille;0;0;6;0;0;3
dépit;1;0;0;3;0;5
dépeindre;0;0;3;0;0;5
déontologie;0;0;6;0;0;2
démographique;0;0;0;9;0;0
démenti;0;0;3;1;0;5
dégénéré;2;0;6;0;0;1
défoncer;0;0;2;4;0;3
déduction;0;0;0;8;0;1
déco;3;0;0;2;0;3
décent;0;0;1;5;0;3
dupe;0;0;7;0;0;2
dubaï;0;0;2;4;0;3
dubai;0;0;3;4;0;2
drôlement;1;0;1;0;0;2
doué;5;0;0;0;0;4
douloureux;3;0;0;2;0;4
doubs;6;0;0;3;0;0
doter;0;0;1;1;0;7
doser;1;0;0;3;0;5
docile;0;0;0;3;1;5
distraction;1;0;0;5;0;3
distinct;1;0;1;1;0;6
discernement;0;0;0;2;0;7
directive;0;0;2;3;0;4
dialecte;5;0;0;2;0;1
diagnostiquer;0;0;0;1;0;7
destin;4;0;0;0;0;5
densité;0;0;0;6;0;2
delphine;4;0;0;0;0;5
dej;2;0;0;0;0;7
dan;5;0;1;0;0;0
câlin;5;0;1;1;0;2
culotté;0;0;1;1;0;7
créativité;4;0;0;3;0;2
crucial;0;0;2;5;0;2
croître;1;0;1;7;0;0
crochet;0;0;0;5;0;4
courbe;1;0;0;5;1;1
costard;3;0;0;1;0;5
cost;0;0;0;8;0;1
corse;1;1;0;0;0;7
cornavin;0;1;0;8;0;0
contrôleur;0;0;0;6;0;2
considérable;0;0;1;7;0;1
conservation;1;0;0;6;0;2
consentir;0;0;5;2;0;2
conquérir;1;0;5;2;0;1
concitoyen;2;0;2;1;0;4
comédie;1;0;1;4;0;3
colonisateur;0;0;8;0;0;1
colline;4;0;1;4;0;0
coiffure;2;0;0;0;0;7
clientèle;0;0;0;5;0;4
cissé;9;0;0;0;0;0
cie;0;0;1;2;0;5
chèvre;5;0;0;0;1;3
chauve;9;0;0;0;0;0
cercueil;0;0;0;7;0;0
cct;0;0;0;8;0;1
casquette;2;0;0;1;0;6
cartel;1;0;1;2;0;5
cantonaux;0;0;3;6;0;0
canal;0;1;0;5;0;3
canadien;8;0;1;0;0;0
camille;5;0;0;0;0;3
caleçon;1;5;0;0;0;2
burger;2;0;0;3;1;3
boursier;0;0;6;1;0;2
bouleversant;8;0;0;0;0;1
bouffon;1;0;0;2;0;6
blick;0;0;3;4;0;2
biaisées;0;0;4;0;0;5
bi;2;0;0;3;0;3
berset;1;0;0;2;0;6
bergamote;0;0;0;5;1;2
bcbg;8;0;0;0;0;1
bbc;0;0;2;5;0;0
baron;9;0;0;0;0;0
barbu;2;0;0;0;0;7
bagarre;2;0;0;1;1;5
axe;0;0;5;4;0;0
audio;2;0;1;4;0;1
attrister;1;0;0;5;0;3
attendrissant;8;0;0;1;0;0
assurément;1;0;0;5;0;3
assisté;0;0;0;4;0;5
assimiler;0;0;0;1;0;8
argot;0;0;0;0;0;9
arc;1;0;1;2;0;5
app;0;0;0;4;0;5
anticipé;0;0;0;9;0;0
antan;6;0;0;1;0;2
anecdote;5;0;1;1;0;2
andré;9;0;0;0;0;0
amont;0;0;0;5;0;4
amiante;0;0;0;7;0;2
amer;0;0;0;2;1;6
alarmant;0;0;1;1;0;7
aile;0;0;0;2;0;7
agrandir;0;0;0;6;0;3
adoption;0;0;3;0;0;6
achever;7;0;0;0;0;2
accouchement;0;0;1;1;0;7
abolition;0;0;0;7;0;2
6eme;1;0;0;0;0;8
20h;0;0;0;4;0;0
évier;1;7;0;0;0;0
évaluation;0;0;1;1;0;6
équivaloir;0;0;0;6;0;2
épique;7;0;0;1;0;0
égyptien;0;0;7;1;0;0
égaler;0;0;1;1;0;6
écharpe;1;0;0;7;0;0
échantillon;0;0;0;1;0;7
á;4;0;2;0;0;2
zelensky;0;0;5;1;0;1
white;0;0;1;0;0;7
vulgarité;1;0;0;1;0;6
voyageur;3;0;0;4;0;1
volaille;1;0;0;1;5;1
vignette;3;0;0;3;0;1
vieil;0;0;0;1;1;6
vibration;2;0;0;5;0;1
vanne;4;0;0;2;0;2
valaisanne;8;0;0;0;0;0
unilatéral;0;0;7;0;0;1
télétravail;0;0;0;5;0;3
tristement;2;0;0;0;0;6
triple;0;0;2;2;0;4
traumatisant;0;0;1;0;0;6
transit;0;0;1;3;0;4
tranquillité;3;0;0;1;2;2
traire;2;0;0;0;4;2
traffic;0;0;0;8;0;0
tr;2;0;0;1;0;3
timide;3;0;0;1;0;4
théoriquement;0;0;0;5;0;3
thierry;8;0;0;0;0;0
terrestre;1;0;0;1;1;2
terr;0;0;6;0;0;0
tain;0;0;0;3;0;5
tailler;1;0;1;4;0;2
taguer;3;0;1;1;0;3
system;3;0;4;1;0;0
synthétique;0;0;1;7;0;0
sympathie;2;0;2;2;0;2
suv;0;0;0;8;0;0
susceptible;0;0;1;0;0;7
sursis;1;0;3;4;0;0
support;3;0;0;5;0;0
superflu;2;0;0;6;0;0
superficiel;1;0;0;1;0;6
sui;4;0;0;1;0;2
succéder;0;0;3;2;0;3
string;8;0;0;0;0;0
stabiliser;0;0;0;8;0;0
spécialité;1;0;2;5;0;0
spot;1;0;0;2;0;4
souper;2;0;0;2;4;0
soulagement;0;0;1;4;0;2
souffler;1;0;0;1;0;6
soudainement;0;0;0;6;0;2
soja;0;0;0;0;1;7
snobisme;0;0;0;0;0;8
simplifier;0;0;2;1;0;5
signal;0;0;1;2;0;5
serein;2;0;0;2;0;4
secouer;4;0;1;0;0;3
sebago;8;0;0;0;0;0
schnecks;6;0;0;1;0;1
savourer;4;0;0;2;0;2
savoir_faire;0;0;0;3;0;5
savant;1;0;1;1;0;5
sarko;2;0;5;0;0;1
sandwich;2;0;0;4;0;1
same;4;0;1;1;0;0
sacrément;3;0;0;0;0;5
révélation;5;0;0;0;0;3
révélateur;0;2;0;0;0;6
réducteur;0;0;0;6;0;2
récolte;0;0;1;4;0;3
réacteur;0;0;0;7;0;1
rsa;0;0;0;5;0;3
royal;0;0;0;3;0;5
roquette;0;0;7;0;0;0
rongeur;0;0;0;5;0;3
roland;3;0;0;0;0;3
ressortissant;0;0;1;4;0;3
rep;0;0;0;0;0;6
renois;0;0;5;1;0;1
regrouper;0;0;2;2;0;4
regrettable;1;0;0;2;0;5
regret;7;0;1;0;0;0
registre;0;0;0;4;0;4
region;3;0;5;0;0;0
redistribuer;0;0;0;8;0;0
recourir;0;0;0;4;0;4
rapelle;1;0;1;1;0;5
ramer;1;0;0;0;0;5
rallier;1;0;0;2;0;5
rafale;1;0;2;4;0;1
racket;0;0;6;1;0;1
quête;1;0;0;1;0;6
qualifs;0;0;0;7;0;0
pétillant;6;0;0;2;0;0
purger;0;0;4;1;0;3
pureté;7;0;1;0;0;0
puiser;1;0;2;5;0;0
psychiatrique;0;0;0;2;0;6
psychiatre;0;0;0;1;0;6
psg;1;0;0;4;0;3
ps5;0;0;1;0;0;3
prêtre;0;0;1;0;0;7
prêcher;0;0;2;0;0;6
prévisible;3;0;3;2;0;0
prétentieux;0;0;0;0;0;8
prétendant;0;0;1;0;0;7
présumer;1;0;2;1;3;1
présomption;0;1;0;0;0;7
présidentiel;1;0;1;1;0;5
précaution;0;0;0;0;1;6
préau;8;0;0;0;0;0
provisoire;0;0;5;1;0;2
protecteur;2;0;2;1;0;3
proie;0;0;0;1;2;5
profiteur;0;0;0;6;0;2
proclamer;0;0;4;1;0;3
problems;1;0;3;0;0;1
president;1;0;5;0;0;2
prescrire;0;0;0;7;0;0
pres;1;0;0;3;0;4
premiere;3;0;0;1;0;4
prairie;2;0;0;5;0;1
pou;1;0;4;1;0;2
pop;5;0;0;1;0;2
polo;2;0;0;3;0;3
poire;5;0;0;2;0;1
poing;0;0;0;0;1;7
plancher;4;0;0;3;0;1
pizza;5;0;0;2;0;1
pistolet;0;0;2;2;0;4
pince;0;2;0;4;0;2
phrasé;5;0;0;0;0;3
phone;6;0;0;2;0;0
philosophique;2;0;0;1;0;5
pessimiste;3;0;0;0;0;5
pedophiles;1;0;1;0;0;6
patrouille;0;0;0;4;0;4
pascal;7;0;0;0;0;1
partenariat;0;0;0;7;0;0
paragraphe;0;0;1;0;0;7
papillon;3;0;0;1;2;2
palme;1;0;1;1;0;2
ouïghours;0;0;7;1;0;0
ouragan;1;0;0;1;0;4
ortie;6;0;1;0;0;1
orphelin;2;0;2;2;0;2
ordi;0;2;0;3;0;3
optimisation;0;0;0;7;0;1
opportuniste;0;0;2;2;2;2
once;3;0;3;0;0;2
olp;0;0;8;0;0;0
ohhhh;7;0;0;0;0;1
odieux;0;0;0;1;0;7
obsolète;1;0;2;4;0;1
observation;1;0;2;1;0;4
nuque;0;4;0;1;0;3
notoriété;0;0;3;0;0;5
normaliser;0;0;1;2;1;4
nocturne;0;0;1;5;1;0
nivellement;0;0;0;4;0;4
nike;4;0;0;1;0;2
niche;0;0;0;8;0;0
negro;0;0;0;0;0;8
narcissique;0;0;1;1;0;6
météorologique;0;0;0;7;0;1
méritant;1;0;1;5;0;1
méprisant;0;0;0;0;0;8
méconnaissance;0;0;1;1;0;6
musclé;2;0;1;0;0;5
municipalité;0;0;0;4;0;4
mozart;6;0;0;1;0;1
moulin;2;0;0;3;0;3
moralisateur;0;0;0;0;0;8
ministère;0;0;4;4;0;0
minime;1;0;0;3;0;4
meule;2;0;0;1;0;5
mentalement;0;0;0;0;0;8
matérialiste;6;0;0;0;0;2
marron;1;0;0;3;0;4
marmotte;1;4;0;0;0;3
manquant;0;0;1;1;0;4
manager;0;0;0;4;0;4
mali;0;0;8;0;0;0
madeleine;7;0;0;0;0;1
mac;0;0;1;7;0;0
légèreté;5;0;0;0;0;3
léa;8;0;0;0;0;0
lá;1;0;0;5;0;2
lustre;2;0;0;2;0;4
lucerne;1;0;0;5;0;2
lourdement;0;0;2;2;1;3
ll;1;0;0;2;0;5
liquidité;0;0;0;8;0;0
lapider;0;0;5;1;0;2
lacs;4;0;0;2;0;2
kucholl;8;0;0;0;0;0
karma;2;0;0;0;5;1
jvais;0;0;0;2;5;1
justesse;3;0;0;1;0;4
jusqu_aux;1;0;5;1;0;0
jupon;5;0;0;2;0;1
ivano;8;0;0;0;0;0
islande;0;0;4;2;0;1
invivable;1;1;1;5;0;0
investisseur;0;0;0;6;0;2
intègre;0;0;0;0;0;8
interminable;1;0;2;4;0;1
intensifier;0;0;2;5;0;1
ingrédient;1;0;0;6;0;1
ingrat;1;0;0;3;0;4
infime;0;0;1;3;0;4
indépendamment;0;0;1;1;0;6
individualiste;0;0;0;1;0;7
incel;0;0;0;0;0;8
inattention;0;0;0;6;0;2
implicite;0;0;1;0;1;6
impacté;0;0;0;5;0;3
immigrant;3;0;1;4;0;0
illégalité;0;0;2;4;0;2
illogique;1;0;0;3;1;3
illimité;0;0;1;7;0;0
idiotie;1;0;1;3;0;3
hystérique;0;0;2;1;0;5
hypothèse;0;0;0;3;0;5
hymne;4;0;0;1;0;3
huître;5;0;0;0;0;3
humoristique;0;0;0;0;0;8
humainement;0;0;0;2;0;6
hubert;8;0;0;0;0;0
hospice;0;0;0;7;0;1
honorable;4;0;1;1;0;2
homosexuel;1;0;5;0;0;2
hilarant;4;0;0;1;0;3
help;6;0;1;0;0;1
hate;6;0;0;2;0;0
harcelement;0;0;0;0;0;8
habitation;0;0;2;6;0;0
gén0cide;0;0;8;0;0;0
guider;0;0;0;5;0;3
gronder;1;0;0;0;0;7
grenouille;1;0;0;0;0;6
greenwashing;0;0;0;8;0;0
graisse;2;0;0;2;2;2
gourmand;2;0;0;5;0;1
gober;0;0;2;0;0;6
globales;0;0;0;6;0;1
gigantesque;1;0;0;6;0;1
gerber;1;0;0;1;0;1
gazaoui;0;0;6;1;0;1
gaulois;0;3;0;3;0;2
gas;2;0;0;3;0;3
games;7;0;0;0;0;0
galérer;0;0;0;4;0;4
frôler;0;0;0;7;0;1
froisser;0;0;2;0;0;6
friendzone;0;0;0;0;0;8
francois;5;0;0;2;0;1
fragiliser;0;0;0;4;1;3
foutu;2;0;1;0;0;5
formulation;1;0;0;3;0;4
fondamentalement;0;0;1;1;1;5
fn;1;0;0;1;0;5
flûte;4;0;0;2;0;1
fluide;0;0;0;2;0;6
floyd;5;0;0;0;0;2
flocon;4;0;0;4;0;0
flatter;1;0;0;1;0;5
flamme;0;0;0;1;0;7
finesse;6;0;0;0;0;2
fictif;0;0;2;2;0;4
ficelle;4;0;1;1;0;2
façonner;0;0;0;3;0;5
farfelu;3;0;0;0;0;5
fantasmer;0;0;0;0;0;8
faisable;0;0;0;5;0;3
fade;0;0;0;5;0;3
fac;0;0;0;0;0;8
fabricant;1;0;1;5;0;1
extrémisme;0;0;3;0;0;4
extrait;0;0;1;0;0;2
exporter;1;0;0;7;0;0
exil;0;0;2;4;0;2
exaction;0;0;7;0;0;1
escroquerie;0;0;0;7;0;0
escale;0;0;0;4;0;3
envier;3;0;2;1;0;2
entraver;0;0;2;0;0;6
enrichissement;0;0;1;6;1;0
emprise;0;0;1;3;0;4
emmen;5;0;0;0;0;0
emji_voiture;1;0;0;7;0;0
emji_visage_secoué;0;0;6;2;0;0
emji_visage_faisant_un_bisou_avec_les_yeux_fermés;7;0;0;0;0;1
emji_visage_avec_masque;0;5;0;0;0;1
emji_visage_aux_yeux_rieurs_faisant_un_bisou;1;0;0;1;0;1
emji_v_de_la_victoire_peau_moyennement_claire;6;0;0;0;0;2
emji_v_de_la_victoire_peau_claire;0;0;5;0;1;2
emji_tête_secouée_verticalement;5;0;1;1;0;1
emji_singe_ne_rien_dire;5;0;0;1;1;1
emji_rat;0;0;0;1;1;1
emji_plus;4;0;0;2;0;0
emji_part_de_fromage;7;0;0;1;0;0
emji_médaille_d_or;8;0;0;0;0;0
emji_moai;0;0;0;2;0;5
emji_main_avec_index_et_pouce_croisés;0;0;3;0;0;4
emji_fantôme;3;0;3;1;0;1
emji_chouette;8;0;0;0;0;0
emji_cerveau;3;0;0;1;0;4
emji_bout_des_doigts_joints_peau_claire;1;0;1;1;0;3
emji_balance_à_poids;0;0;6;2;0;0
elbit;0;0;6;2;0;0
el;0;2;2;0;1;3
ed;1;0;1;0;0;5
ecouter;5;0;0;0;0;2
ecolos;0;0;0;7;1;0
eco;0;0;0;5;0;3
désinformation;2;0;0;2;0;4
désespéré;2;0;2;2;0;2
déportation;0;0;8;0;0;0
dénuer;0;0;0;3;0;5
démesuré;0;0;0;5;0;3
délétère;0;0;1;3;0;4
défunt;2;0;0;3;0;3
déferler;6;0;0;0;0;2
décoration;3;0;0;4;0;1
déchéance;0;0;1;4;0;3
décapiter;0;0;6;0;0;2
débiter;0;0;1;2;0;5
dureté;0;0;0;3;0;5
dragon;3;0;0;1;1;3
drag;8;0;0;0;0;0
douanier;0;0;1;7;0;0
dorénavant;1;0;1;0;0;6
dj;5;0;0;0;0;3
disproportionner;0;0;0;4;1;3
disparités;0;0;0;8;0;0
discutable;2;0;0;3;0;3
discrétion;5;0;0;1;0;2
diplômé;0;0;0;2;0;6
digital;0;0;0;7;0;0
dentaire;1;0;0;6;0;1
denrée;0;0;1;6;0;1
defendre;0;0;5;1;0;2
darius;7;0;0;0;0;1
cédric;6;0;0;0;0;2
cuir;2;0;0;4;0;2
crémation;0;0;0;5;0;3
croisière;1;0;6;1;0;0
costa;1;0;0;1;0;1
corne;1;0;0;0;5;2
coquin;8;0;0;0;0;0
coq;1;0;0;4;1;1
convoquer;1;0;1;3;0;3
controversé;0;0;2;2;0;4
contre_productif;0;0;0;0;0;8
contestation;0;0;0;0;0;8
consigner;0;4;0;4;0;0
conquête;1;0;3;0;0;3
connard;1;0;1;0;5;1
connaisseur;6;0;0;0;0;2
congelé;0;0;0;8;0;0
confrère;1;0;6;0;0;1
compteur;0;0;1;7;0;0
complexer;2;0;0;0;0;6
compatible;0;0;0;4;1;3
communautaire;0;0;0;1;0;7
come;5;1;0;0;0;2
cola;0;0;0;8;0;0
coiffer;8;0;0;0;0;0
cocaïne;2;0;0;5;0;1
cm1;1;0;0;0;0;7
climatisation;0;0;0;6;0;2
clarté;2;0;2;0;0;4
civisme;0;0;0;1;0;7
circuit;1;0;0;6;0;1
cinquantaine;0;0;2;0;0;6
cimetière;3;0;3;1;0;1
cil;0;0;0;0;0;8
chêne;3;0;0;4;0;1
chopper;0;0;0;1;0;7
chimie;0;0;0;3;2;3
charia;1;0;2;0;0;4
chapuisat;3;0;0;0;0;5
chapitre;1;0;3;1;0;3
chagrin;6;0;0;0;0;2
cervelas;6;0;0;2;0;0
centrer;0;0;0;1;0;7
celà;1;0;0;2;2;3
causalité;0;0;0;1;0;6
catholicisme;0;0;0;0;1;7
catho;0;0;1;0;0;7
carnage;0;0;3;0;0;5
cambrioleur;0;0;2;0;0;6
call;0;0;0;1;0;7
cagoulé;0;0;5;2;0;1
cadence;0;0;0;5;0;2
cabinet;1;1;1;3;0;2
bénévole;0;0;1;4;1;2
bénéficiaire;0;0;1;6;0;1
by;0;0;8;0;0;0
brouillard;0;0;0;1;0;7
branler;0;0;0;1;0;7
boutonneux;1;1;0;0;0;6
bouffée;1;0;0;2;0;5
boucler;2;0;0;3;0;3
borne;3;0;0;1;0;2
boeuf;1;0;0;6;0;1
bodycam;0;0;1;1;0;6
body;4;0;0;1;0;3
blé;0;0;0;6;1;1
bluffer;8;0;0;0;0;0
blocage;0;0;1;1;0;6
blanchir;0;0;6;2;0;0
blabla;0;0;0;7;0;1
bise;6;0;0;2;0;0
biologiste;0;0;0;2;6;0
bienfait;1;0;0;3;0;4
biche;0;0;0;1;6;1
biaiser;0;0;4;0;0;4
belle_lurette;0;0;2;0;1;4
basculer;0;0;0;4;0;4
barème;0;0;1;6;0;1
barreau;1;0;1;1;0;5
barcelone;2;0;0;5;0;1
banlieue;4;0;0;0;0;4
bamboula;0;0;0;0;0;5
bal;0;1;1;5;0;1
baffe;0;0;0;0;0;8
back;6;0;1;0;0;1
aïeul;5;0;0;0;0;3
autochtone;0;0;5;1;1;1
aubépine;4;0;0;0;0;1
auberge;0;0;2;0;0;5
atlantique;1;0;1;3;0;3
assigner;0;0;1;1;0;6
arménien;1;0;5;0;0;2
are;0;0;5;0;0;3
arafat;0;0;8;0;0;0
apte;1;0;0;1;0;5
anxiété;1;0;0;4;0;3
antifa;1;0;5;0;0;2
anormal;0;0;0;6;2;0
anodin;0;0;2;1;0;5
annee;3;0;0;1;0;4
analphabète;0;0;3;0;0;5
ambulance;0;0;2;0;0;5
ambiant;1;0;1;1;0;5
aléatoire;0;0;1;5;0;2
allusion;1;0;1;0;0;6
allergie;0;0;0;5;0;3
alcoolisé;0;0;0;0;0;8
albédo;0;0;0;8;0;0
ailleur;1;0;1;1;0;5
agricole;0;0;2;6;0;0
agissement;0;0;7;0;0;1
affilier;0;0;1;2;0;5
affectueux;5;0;0;0;0;3
advenir;0;0;4;2;1;1
adultère;0;0;0;1;0;4
additionner;0;0;1;7;0;0
additif;2;0;0;6;0;0
addicts;0;0;0;3;0;5
acquisition;1;0;2;5;0;0
acier;5;0;0;3;0;0
acharner;0;0;3;0;1;4
accentuer;0;0;0;3;0;5
abîmer;1;0;1;2;0;4
absorber;0;0;0;7;0;1
abondant;1;0;0;7;0;0
abject;0;0;3;0;0;5
6e;0;0;0;0;0;7
4x4;0;0;0;7;0;1
4h;0;0;0;4;0;4
15h;0;0;3;3;0;2
10k;0;0;0;8;0;0
ôter;0;0;1;2;0;4
éveil;1;0;0;1;0;5
évasion;1;0;0;6;0;0
évaluer;1;0;0;1;0;5
étymologie;0;0;0;0;0;7
étalage;0;0;0;3;0;4
épée;0;0;1;1;0;5
épuisant;0;0;0;1;0;6
énoncer;0;0;0;3;0;4
énième;0;0;0;1;0;6
émotionnellement;0;0;1;1;0;4
éloquent;4;0;0;0;0;3
élargir;1;0;2;3;0;1
élaborer;0;0;0;5;0;2
égarer;1;0;1;1;0;4
écrasant;0;0;2;5;0;0
écouteur;4;0;0;1;0;1
économiste;0;0;0;3;0;3
éclat;5;0;1;0;0;1
échappement;0;0;0;7;0;0
â;3;0;0;0;0;4
