"";"X.rts_a";"X.rts_i"
"voter";-0,2163;0,2163
"or";-0,2699;0,2699
"turc";8,8423;-8,8423
"confiance";-0,1823;0,1823
"remercier";-0,2163;0,2163
"policier";-1,4434;1,4434
"barbare";0,8488;-0,8488
"but";-0,4027;0,4027
"meurtrier";0,4345;-0,4345
"attaquer";-0,522;0,522
"autorité";-1,559;1,559
"arrêter";-5,558;5,558
"vive";-0,1991;0,1991
"calme";0,2475;-0,2475
"égypte";-0,1969;0,1969
"20";-0,8932;0,8932
"présenter";-0,166;0,166
"choix";0,7863;-0,7863
"refuser";-0,7536;0,7536
"arrestation";-0,166;0,166
"brésil";0,5385;-0,5385
"déclencher";-0,1501;0,1501
"emji_visage_avec_un_sourire_malin";1,0564;-1,0564
"discours";0,3139;-0,3139
"dos";0,3003;-0,3003
"employer";1,2838;-1,2838
"barbarie";0,4649;-0,4649
"montrer";-0,7454;0,7454
"lacrymo";-0,1823;0,1823
"usage";0,2257;-0,2257
"apartheid";-0,3265;0,3265
"ensuite";-0,4676;0,4676
"main";-0,4057;0,4057
"colon";-0,5758;0,5758
"10";-0,6629;0,6629
"sortie";0,2722;-0,2722
"vitrine";-0,2163;0,2163
"svp";0,4345;-0,4345
"rassemblement";-0,2517;0,2517
"chiffre";1,3148;-1,3148
"manière";-0,5312;0,5312
"plupart";-0,4467;0,4467
"pseudo";0,2722;-0,2722
"italie";0,7806;-0,7806
"pratique";1,3761;-1,3761
"critiquer";-0,2163;0,2163
"apporter";-0,166;0,166
"colonisation";-0,522;0,522
"raconter";0,2063;-0,2063
"syrie";-0,4057;0,4057
"souffrir";0,2257;-0,2257
"revoir";0,2475;-0,2475
"définition";-0,3074;0,3074
"chef";0,5741;-0,5741
"eau";0,4662;-0,4662
"création";-0,3459;0,3459
"islamique";0,8819;-0,8819
"arabie";-0,1347;0,1347
"coloniser";0,2937;-0,2937
"arabo";0,8488;-0,8488
"sud";-0,1823;0,1823
"également";-0,5527;0,5527
"bizarre";-0,2338;0,2338
"70";-0,2338;0,2338
"rts";-1,1353;1,1353
"détester";0,7201;-0,7201
"autant";-0,2838;0,2838
"seulement";-0,8229;0,8229
"occidental";-0,5744;0,5744
"média";-1,0849;1,0849
"rue";-1,1337;1,1337
"exprimer";-0,1823;0,1823
"humaniste";0,3003;-0,3003
"vivement";0,2257;-0,2257
"village";0,2063;-0,2063
"attaque";-1,3066;1,3066
"tête";0,3567;-0,3567
"liban";-0,8462;0,8462
"idée";-0,3459;0,3459
"i";0,2257;-0,2257
"total";-0,4697;0,4697
"cher";0,2475;-0,2475
"hors";0,2722;-0,2722
"indépendant";-0,166;0,166
"mêmes";-0,6629;0,6629
"normal";-0,2517;0,2517
"sentir";-0,7307;0,7307
"aucune";-1,3986;1,3986
"échapper";0,3003;-0,3003
"objectif";-0,3656;0,3656
"menace";-0,2789;0,2789
"emji_mains_en_prière";0,5343;-0,5343
"signer";-0,2136;0,2136
"empire";-0,166;0,166
"menteur";0,2475;-0,2475
"e";-0,2789;0,2789
"taire";-0,3265;0,3265
"emji_visage_de_clown";-0,1969;0,1969
"boucher";0,3003;-0,3003
"radical";1,0564;-1,0564
"incroyable";-0,1347;0,1347
"ci";0,2257;-0,2257
"oh";0,4065;-0,4065
"lutter";0,6662;-0,6662
"bâtiment";0,2475;-0,2475
"celles";-0,1501;0,1501
"injustice";0,7035;-0,7035
"parfois";0,2475;-0,2475
"fédération";2,3409;-2,3409
"organisateur";-0,1823;0,1823
"immonde";0,2722;-0,2722
"activiste";-0,1347;0,1347
"réprimer";-0,2885;0,2885
"nettoyage";-0,2885;0,2885
"bout";-0,166;0,166
"occuper";-0,8697;0,8697
"militaire";-0,7067;0,7067
"institution";0,5343;-0,5343
"plutôt";-0,8462;0,8462
"argument";-0,3074;0,3074
"déranger";-0,1347;0,1347
"ethnique";-0,2163;0,2163
"new";0,2722;-0,2722
"pareil";-0,166;0,166
"gentil";0,2063;-0,2063
"journalisme";-0,1991;0,1991
"médiatique";-0,166;0,166
"danger";-0,3459;0,3459
"lien";-0,166;0,166
"pardon";-0,166;0,166
"netanyahou";-0,1991;0,1991
"dès";-0,3265;0,3265
"brûler";0,2257;-0,2257
"turquie";1,2006;-1,2006
"étonnant";-0,166;0,166
"sanctionner";-0,4057;0,4057
"démocratique";-0,3856;0,3856
"important";0,5983;-0,5983
"corps";-0,6629;0,6629
"impérialiste";0,3003;-0,3003
"oppression";-0,166;0,166
"scandaleux";-0,3656;0,3656
"infliger";0,3003;-0,3003
"ridicule";0,7201;-0,7201
"terrorisme";-0,8697;0,8697
"millier";-1,5081;1,5081
"épisode";1,3761;-1,3761
"mentionner";-0,2163;0,2163
"lorsque";-0,3074;0,3074
"telle";0,2475;-0,2475
"manifestation";-9,9393;9,9393
"long";-0,166;0,166
"the";0,3003;-0,3003
"croix";6,6905;-6,6905
"peine";-0,4467;0,4467
"réalité";-0,5527;0,5527
"chercher";-0,6406;0,6406
"shoah";-0,1501;0,1501
"réfugier";0,3003;-0,3003
"terrain";0,3003;-0,3003
"men";0,6662;-0,6662
"in";0,8488;-0,8488
"autorisation";-1,3566;1,3566
"vivant";0,2063;-0,2063
"effectivement";-0,3074;0,3074
"république";-0,1501;0,1501
"cautionner";-0,1347;0,1347
"200";-0,3459;0,3459
"coupable";-1,6598;1,6598
"écrire";-0,9354;0,9354
"ordonner";-0,3017;0,3017
"participer";-1,0863;1,0863
"rappel";-0,6337;0,6337
"fait";-0,694;0,694
"propos";-0,6638;0,6638
"mineur";-0,4526;0,4526
"financier";-0,4526;0,4526
"procès";-0,8147;0,8147
"prêt";-0,3319;0,3319
"façon";-0,7845;0,7845
"publier";-0,3319;0,3319
"concerner";-0,694;0,694
"démocrate";-0,6638;0,6638
"puisque";-0,6337;0,6337
"républicain";-0,3017;0,3017
"impliquer";-0,513;0,513
"mossad";-0,3017;0,3017
"réponse";-0,6337;0,6337
"assurer";-0,3319;0,3319
"nation";-0,6035;0,6035
"fond";-0,3017;0,3017
"riche";-0,4224;0,4224
"majeur";-0,3319;0,3319
"offrir";-0,3923;0,3923
"stopper";-0,3017;0,3017
"collaboration";-0,6638;0,6638
"monter";-0,4224;0,4224
"uniquement";-0,9656;0,9656
"souhaiter";-0,5431;0,5431
"confirmer";-0,4526;0,4526
"ensemble";-0,5733;0,5733
"quitter";-0,4526;0,4526
"financer";-1,4787;1,4787
"soudan";-2,7767;2,7767
"entreprise";-0,5733;0,5733
"armer";-1,2674;1,2674
"p";-0,4224;0,4224
"recevoir";-0,9052;0,9052
"maison";-0,7544;0,7544
"obligation";-0,4224;0,4224
"soin";-0,3923;0,3923
"tragédie";-0,3017;0,3017
"humanitaire";-2,3238;2,3238
"travers";-0,5733;0,5733
"qatar";-0,8147;0,8147
"facile";-0,5733;0,5733
"perpétrer";-0,3621;0,3621
"yémen";-0,5733;0,5733
"juger";-0,7544;0,7544
"dictateur";-0,4526;0,4526
"répéter";-0,4526;0,4526
"juge";-0,3017;0,3017
"dérouler";-0,3017;0,3017
"emji_drapeau_israël";-1,9616;1,9616
"prochain";-0,4526;0,4526
"soudanais";-0,3621;0,3621
"emji_coeur_brisé";-0,6638;0,6638
"réellement";-0,4526;0,4526
"étranger";-0,8147;0,8147
"cesser";-3,1994;3,1994
"frère";-0,694;0,694
"milice";-0,694;0,694
"complice";-3,0182;3,0182
"sionisme";-0,3319;0,3319
"écouter";-0,3319;0,3319
"représentant";-0,3319;0,3319
"système";-0,5733;0,5733
"diriger";-0,7544;0,7544
"vite";-0,3923;0,3923
"chaos";-1,1165;1,1165
"réjouir";-0,4828;0,4828
"opinion";-0,6337;0,6337
"légitime";-0,513;0,513
"complicité";-0,9656;0,9656
"santé";-0,3017;0,3017
"initiative";-0,3621;0,3621
"fédéral";-1,6296;1,6296
"prouver";-0,9052;0,9052
"preuve";-0,9958;0,9958
"suffire";-0,9052;0,9052
"réclamer";-0,3319;0,3319
"genocide";-3,5315;3,5315
"étonner";-0,3017;0,3017
"tribunal";-0,7544;0,7544
"conscience";-0,4828;0,4828
"8";-0,3017;0,3017
"rompre";-0,4224;0,4224
"position";-0,8449;0,8449
"extrémiste";-0,6337;0,6337
"morale";-0,6638;0,6638
"poser";-0,5431;0,5431
"bcp";-0,6337;0,6337
"cicr";-0,3923;0,3923
"déposer";-0,3923;0,3923
"plaindre";-0,513;0,513
"entendre";-1,2976;1,2976
"base";-0,7242;0,7242
"décider";-0,9052;0,9052
"extrême";-1,7805;1,7805
"selon";-1,5089;1,5089
"entité";-0,7845;0,7845
"fonctionner";-0,3017;0,3017
"condamnation";-0,4828;0,4828
"volonté";-0,5431;0,5431
"semaine";-0,5431;0,5431
"hypocrisie";-0,694;0,694
"inviter";-0,6337;0,6337
"censé";-0,513;0,513
"eh";-0,3621;0,3621
"répression";-0,4828;0,4828
"via";-0,3017;0,3017
"forme";-0,3923;0,3923
"semer";-0,9354;0,9354
"manifestant";-5,7968;5,7968
"concernant";-0,4224;0,4224
"lorsqu";-0,6337;0,6337
"décision";-0,7242;0,7242
"soi";-0,3319;0,3319
"voire";-0,3017;0,3017
"lula";-0,5733;0,5733
"brésilien";-0,4828;0,4828
"celle";-0,8751;0,8751
"judiciaire";-0,4828;0,4828
"retour";-0,4828;0,4828
"sarkozy";-0,8147;0,8147
"faux";-1,7201;1,7201
"finalement";-0,3319;0,3319
"manquer";-0,5431;0,5431
"netanyahu";-1,7201;1,7201
"génocidaire";-0,5431;0,5431
"mauvais";-0,5733;0,5733
"ancien";-0,4224;0,4224
"détenu";-0,6638;0,6638
"chacun";-0,4224;0,4224
"préférer";-0,8147;0,8147
"condition";-0,8147;0,8147
"préalable";-0,3017;0,3017
"différence";-0,5733;0,5733
"poutine";-0,3017;0,3017
"agresseur";-0,4526;0,4526
"assumer";-0,7544;0,7544
"clairement";-1,207;1,207
"faveur";-0,4526;0,4526
"livre";-0,3319;0,3319
"justifier";-1,6598;1,6598
"débat";-0,4828;0,4828
"méchant";-0,3621;0,3621
"particulier";-0,3319;0,3319
"choisir";-0,6337;0,6337
"délit";-0,5733;0,5733
"malgré";-0,694;0,694
"cessez_le_feu";-2,7163;2,7163
"cadre";-0,4828;0,4828
"processus";-0,3017;0,3017
"guillemet";-0,3621;0,3621
"bourreau";-0,3923;0,3923
"reprendre";-0,9354;0,9354
"violation";-0,3017;0,3017
"cisjordanie";-1,7805;1,7805
"centaine";-1,1467;1,1467
"gazaouis";-1,1467;1,1467
"train";-0,9656;0,9656
"communauté";-0,7242;0,7242
"bonjour";-0,3621;0,3621
"réveiller";-0,3621;0,3621
"casser";-2,7163;2,7163
"quels";-0,3923;0,3923
"bombarder";-2,2635;2,2635
"éliminer";-0,4526;0,4526
"free";-1,207;1,207
"emji_drapeau_territoires_palestiniens";-1,5994;1,5994
"logique";-0,7544;0,7544
"nommer";-0,3923;0,3923
"lors";-0,9656;0,9656
"surprise";-0,6035;0,6035
"blocus";-0,4526;0,4526
"empêcher";-0,9052;0,9052
"mur";-0,3017;0,3017
"genre";-1,0561;1,0561
"service";-0,8147;0,8147
"obliger";-0,4224;0,4224
"imaginer";-0,4828;0,4828
"demain";-0,3319;0,3319
"deuxième";-0,3621;0,3621
"fasciste";-0,513;0,513
"armement";-0,3923;0,3923
"mesure";-0,8449;0,8449
"zone";-0,6035;0,6035
"démilitariser";-0,3017;0,3017
"contrôle";-0,8147;0,8147
"sérieux";-0,3621;0,3621
"valoir";-0,6035;0,6035
"11";-0,5733;0,5733
"mobiliser";-0,3923;0,3923
"type";-0,513;0,513
"proposer";-0,4224;0,4224
"solution";-1,2372;1,2372
"commerce";-0,3319;0,3319
"négociation";-0,3621;0,3621
"chance";-0,3319;0,3319
"0";-0,3017;0,3017
"truc";-0,3923;0,3923
"intéresser";-0,4526;0,4526
"hôte";-0,3319;0,3319
"cedh";-0,7544;0,7544
"tf";-0,3319;0,3319
"vote";-0,3923;0,3923
"opposant";-0,3319;0,3319
"provoquer";-0,4828;0,4828
"contexte";-0,3923;0,3923
"préciser";-0,3923;0,3923
"appliquer";-0,4526;0,4526
"couvrir";-0,4224;0,4224
"article";-1,6598;1,6598
"déclarer";-1,1467;1,1467
"gérer";-0,4828;0,4828
"horrible";-0,3923;0,3923
"don";-0,4526;0,4526
"nouvelle";-0,513;0,513
"finance";-0,9656;0,9656
"augmenter";-0,3017;0,3017
"annexer";-0,3017;0,3017
"profiter";-0,6035;0,6035
"hezbollah";-0,3621;0,3621
"emji_visage_qui_pleure_à_chaudes_larmes";-0,7242;0,7242
"intervenir";-0,4526;0,4526
"libanais";-0,3923;0,3923
"fort";-1,1165;1,1165
"sujet";-0,8147;0,8147
"absence";-0,4224;0,4224
"jordanie";-0,9656;0,9656
"crise";-0,3621;0,3621
"côté";-1,4485;1,4485
"qualifier";-0,4526;0,4526
"tsahal";-0,3923;0,3923
"programme";-0,3319;0,3319
"plusieurs";-1,2976;1,2976
"prétexte";-1,0561;1,0561
"inadmissible";-0,3621;0,3621
"bafouer";-0,3017;0,3017
"accueillir";-1,3881;1,3881
"détention";-0,6035;0,6035
"reconstruire";-0,3017;0,3017
"dur";-0,6337;0,6337
"photo";-0,4526;0,4526
"1948";-1,3881;1,3881
"expulser";-0,3017;0,3017
"yemen";-0,3017;0,3017
"annonce";-0,3017;0,3017
"contrôler";-0,9958;0,9958
"antisémite";-0,7242;0,7242
"indépendance";-0,4828;0,4828
"mandat";-0,6035;0,6035
"message";-0,513;0,513
"exiger";-0,3017;0,3017
"infrastructure";-0,3319;0,3319
"sang";-0,4828;0,4828
"principe";-0,4526;0,4526
"causer";-0,4828;0,4828
"hôpital";-0,6337;0,6337
"6";-0,4224;0,4224
"racisme";-0,4828;0,4828
"militant";-0,513;0,513
"pacifique";-2,2635;2,2635
"rentrer";-0,5431;0,5431
"reconstruction";-0,3319;0,3319
"pacifiquement";-0,694;0,694
"venezuela";-0,694;0,694
"accès";-0,3017;0,3017
"annoncer";-0,7544;0,7544
"seconde";-0,3923;0,3923
"promesse";-0,3017;0,3017
"flottille";-0,4526;0,4526
"actualité";-0,3017;0,3017
"prétendre";-0,4224;0,4224
"palestiniennes";-0,8147;0,8147
"souffrance";-0,4224;0,4224
"impossible";-0,3621;0,3621
"sérieusement";-0,3923;0,3923
"22";-0,3923;0,3923
"exécution";-0,8449;0,8449
"convention";-0,5431;0,5431
"algérie";-0,3621;0,3621
"saoudite";-0,3621;0,3621
"traitement";-0,7544;0,7544
"amnesty";-0,4526;0,4526
"conséquence";-0,8449;0,8449
"historique";-0,4526;0,4526
"exécuter";-0,5733;0,5733
"bébé";-0,3621;0,3621
"sept";-0,3621;0,3621
"décennie";-0,8449;0,8449
"réussir";-0,3923;0,3923
"emji_ninja_peau_mate";-0,6337;0,6337
"région";-0,8147;0,8147
"effacer";-0,3621;0,3621
"mener";-0,5733;0,5733
"violent";-1,3579;1,3579
"interdit";-0,6035;0,6035
"bloquer";-0,9958;0,9958
"illégalement";-0,4526;0,4526
"citer";-0,3621;0,3621
"75";-0,3923;0,3923
"expression";-0,3017;0,3017
"génocidaires";-0,4828;0,4828
"viser";-0,6035;0,6035
"inhumain";-0,5733;0,5733
"clair";-0,7845;0,7845
"terro";-0,3017;0,3017
"faction";-0,3319;0,3319
"arranger";-0,3319;0,3319
"image";-1,2674;1,2674
"emji_visage_qui_hurle_de_peur";-0,3017;0,3017
"date";-0,3621;0,3621
"bouclier";-0,513;0,513
"libération";-0,8147;0,8147
"sion";-0,3319;0,3319
"affrontement";-0,3621;0,3621
"réagir";-0,3319;0,3319
"inaction";-0,3017;0,3017
"impunité";-1,026;1,026
"abus";-0,3621;0,3621
"collaborer";-0,3621;0,3621
"atteindre";-0,3923;0,3923
"retenir";-0,4224;0,4224
"nigeria";-0,6337;0,6337
"sélectif";-0,3319;0,3319
"art";-0,4828;0,4828
"peur";-0,7845;0,7845
"samedi";-0,3017;0,3017
"garantir";-0,5733;0,5733
"constitution";-0,7242;0,7242
"porter";-0,3923;0,3923
"casseur";-2,4748;2,4748
"constitutionnel";-0,3319;0,3319
"2022";-0,3017;0,3017
"cst";-0,3319;0,3319
"procédure";-0,3621;0,3621
"travailler";-0,4224;0,4224
"règle";-0,4526;0,4526
"notamment";-0,6035;0,6035
"poursuivre";-0,3319;0,3319
"précis";-0,5431;0,5431
"dégradation";-0,4828;0,4828
"pacte";-0,3017;0,3017
"général";-0,3319;0,3319
"administratif";-0,4526;0,4526
"conseil";-0,3621;0,3621
"interne";-0,3923;0,3923
"cesse";-0,4224;0,4224
"esprit";-0,3319;0,3319
"raisonnement";-0,3319;0,3319
"informer";-0,6337;0,6337
"riposte";-0,3017;0,3017
"gauchiste";-0,5431;0,5431
"bel";-0,3621;0,3621
"nombreux";-0,6638;0,6638
"cpi";-0,3017;0,3017
"lutte";-0,5431;0,5431
"définitif";-0,3017;0,3017
"2023";-0,694;0,694
"enlever";-0,4526;0,4526
"idéologie";-0,3319;0,3319
"fournir";-0,5431;0,5431
"ficher";-0,3319;0,3319
"retirer";-0,4224;0,4224
"cadavre";-0,3017;0,3017
"briser";-0,4526;0,4526
"négocier";-0,4224;0,4224
"franchement";-0,4526;0,4526
"souci";-0,3017;0,3017
"idf";-0,4224;0,4224
"post";-0,3319;0,3319
"concret";-0,3017;0,3017
"relâcher";-0,3017;0,3017
"vénézuélien";-0,3621;0,3621
"maduro";-0,4828;0,4828
"corina";-0,3319;0,3319
"machado";-0,4224;0,4224
"encourager";-0,4526;0,4526
"proche";-0,3621;0,3621
"diviser";-0,3319;0,3319
"intervention";-0,4224;0,4224
"nuit";-0,3923;0,3923
"60";-0,3017;0,3017
"hier";-0,6638;0,6638
"drogue";-0,3923;0,3923
"nier";-0,4828;0,4828
"minimiser";-0,3923;0,3923
"constituer";-0,3017;0,3017
"arbitraire";-0,3319;0,3319
"violeur";-0,4526;0,4526
"emji_ruban_de_mémoire";-0,3017;0,3017
"pleurer";-0,4828;0,4828
"trêve";-0,3621;0,3621
"soigner";-0,4828;0,4828
"pacifiste";-0,4526;0,4526
"meurtre";-0,3923;0,3923
"désarmement";-0,3017;0,3017
"emji_singe_ne_rien_voir";-0,3319;0,3319
"documenter";-0,3923;0,3923
"balancer";-0,3319;0,3319
"bloc";-0,5733;0,5733
"propager";-0,3621;0,3621
"existence";-0,3319;0,3319
"block";-0,6337;0,6337
"quelles";-0,3319;0,3319
"blessé";-1,0561;1,0561
"opprimé";-0,694;0,694
"endroit";-0,3017;0,3017
"cagoule";-0,4828;0,4828
"emji_visage_avec_des_symboles_dans_la_bouche";-0,3319;0,3319
"nourriture";-0,3621;0,3621
"enterrer";-0,3017;0,3017
"vandalisme";-0,3017;0,3017
"minorité";-0,4224;0,4224
"protection";-0,6035;0,6035
"crédibilité";-0,3017;0,3017
"lacrymogène";-0,3017;0,3017
"egypte";-0,3017;0,3017
"saleh";-0,4224;0,4224
"49";-0,3017;0,3017
"fermer";-0,6337;0,6337
"achat";-0,3319;0,3319
"nécessaire";-0,3017;0,3017
"minimum";-0,3923;0,3923
"remplir";-0,3319;0,3319
"attiser";-0,513;0,513
"mai";-0,3017;0,3017
"favela";-0,4526;0,4526
