"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"mass";"chi.distance";"inertie"
"olympique";0,759309488012507;1,68943264289677;1,5284022070408;-1,78843556468492;-1,50171790202714;-1,86250383468172;0,260822054125022;0,197658083247222;0,43978117387197;0,397862868097773;-0,465552915257346;-0,390916598276243;-0,484833844190983;0,0678953550572595;0,055987490372538;0,221535771433804;0,166055965757127;0,211944109145085;0,141479076293705;0,199350398816736;0,00364718818100588;0,000213352990718817;0,00105619192853775;0,000864443063952328;0,001183607414221;0,000834522014531443;0,00128367603338009;2,51738536763276e-05;0,000370050573578389;2,07160166053099;0,00158808441097129
"obligatoire";0,34825737864208;-0,076853280480013;-1,77883421292047;0,99891819082543;-0,885631021485996;0,446587765020601;1,95874167346993;0,115384525618252;-0,0254630048183601;-0,589362794297861;0,330961262125309;-0,293426992661059;0,147963318436323;0,648969677780487;0,0206750023673041;0,00080478243037867;0,394858676140442;0,116071652048;0,0863799020980137;0,0201199995264259;0,361089985389438;8,97618367672283e-05;4,37135319146877e-06;0,0023418659112296;0,000738500716883151;0,000580492640595778;0,00014760624043377;0,00283952308626207;0,000740101147156778;1,56354529468055;0,00180930594931616
"naître";-0,910439308010941;0,0754475699953805;-0,230293070751036;1,06325609036004;1,05302289348608;-0,56423262540004;1,00552545436007;-0,431277782255105;0,0357397361667445;-0,109090506031876;0,503667542234678;0,498820046729652;-0,267278656816936;0,476320369893626;0,266811004318912;0,0014645392072863;0,012496526143372;0,248312683359028;0,230589493874411;0,0606439578151637;0,179681795281829;0,000613469643694171;4,21290426905723e-06;3,92511891717836e-05;0,000836694348356518;0,000820666496266774;0,000235617458171325;0,000748302533143722;0,000740101147156778;1,13784224890099;0,000958197841409201
"ménager";0,943933727443853;-0,915770751281684;-2,12103229006471;-0,866311844182044;2,34526866247657;-1,71949526334021;-1,2762587095789;0,228503098022408;-0,221685535395407;-0,513449657740063;-0,20971275259457;0,567731758586456;-0,416247436959461;-0,308950788109439;0,0770164288654512;0,0579405559512839;0,284656268827636;0,0442660001103601;0,307148021677813;0,151241768498402;0,0777309560690553;0,000659438175753828;0,000620675516642176;0,00332955074046907;0,000555443106971823;0,0040707673116033;0,00218823038903373;0,0012055036095542;0,000740101147156778;2,19574923245857;0,00356826053423639
"musical";0,0187872607996999;0,52025016256127;-0,117459247318033;1,84144508768738;-0,533249237421549;0,650534881741331;-3,73614745903574;0,00438671273103488;0,12147529305959;-0,0274260298550824;0,429966384976617;-0,124510499085056;0,15189599368113;-0,872368026308416;3,30443579548809e-05;0,0202536635239121;0,000945519826222627;0,216625382409991;0,0171985973096072;0,0234466595155734;0,721497133056741;3,04764793202366e-07;0,000233701939251905;1,19127573040128e-05;0,00292789442170666;0,000245526488772005;0,000365408835146842;0,0120527426729511;0,000863451338349574;2,10983129221062;0,00384355699656322
"minute";0,206463961497851;1,0063812348552;-0,248243625747938;0,358399212035848;0,439298728601182;0,961832007850282;1,59672011335573;0,0931462467544512;0,454029042893512;-0,111995148457799;0,161691857497559;0,198189686356611;0,433930652543854;0,720360515207766;0,0139093381417614;0,264150699693698;0,0147197348690096;0,0286004886196298;0,0406817847801762;0,178642922173369;0,459295031722359;3,15485635110788e-05;0,000749576802665859;4,56086574993083e-05;9,50659887908599e-05;0,000142827215702935;0,000684682973720467;0,0018868990652977;0,000740101147156778;1,13011840447863;0,000945233211896875
"michel";0,220965423986515;0,736655772101582;0,609719373007573;-0,254034707463869;-0,615096319386058;-2,58843808657017;0,424796584193956;0,0767602706358927;0,255903821565589;0,211807907498073;-0,0882480731330457;-0,213675782805263;-0,89918687034721;0,147568339786594;0,00955902040388847;0,0849185732823335;0,0532783242471591;0,00862129020871247;0,047853438966296;0,77626448652242;0,0195048663691896;3,61359703447936e-05;0,000401624566352962;0,000275138310463117;4,77614155146812e-05;0,000280012445137986;0,00495868636586188;0,000133552834298399;0,000740101147156778;1,45898407573572;0,00157540485993616
"mariage";0,490834275642525;-0,959806137564082;-2,65937663362317;-0,552400595800199;-1,29646126900471;0,487671207097293;0,727685249000956;0,148074660525295;-0,289553878045396;-0,802279530534348;-0,166647959924986;-0,391115844631598;0,147120427448478;0,219527754197747;0,0305674293878071;0,093425396562128;0,656862808358989;0,0264191497596883;0,137774993383465;0,0178571765602052;0,0370930459877202;0,000178303899947346;0,000681801767637115;0,00523420556022762;0,000225839214190513;0,00124397075763855;0,000176013227752607;0,000391902668025349;0,000740101147156778;1,81233445829676;0,00243090380317983
"manière";0,121652160571929;1,01265559686167;1,46738196845813;-1,19067855439409;-2,2879668425855;-3,35700880043339;0,210240830369391;0,0264463109421453;0,220144094983605;0,318998360787813;-0,258845014618805;-0,497387652301975;-0,729789739486682;0,0457048551093859;0,00110002231954129;0,0609248025942612;0,117158559497071;0,0719071894878763;0,251375790275545;0,495719740703056;0,00181389512264954;9,12745045751713e-06;0,000632460440270915;0,0013279942280474;0,000874377340504495;0,00322856313850416;0,0069504798853998;2,72611365205446e-05;0,000616750955963982;2,36783808787719;0,00345791119427772
"légendaire";0,41946415771594;0,255145318266001;1,4086785080343;-0,170105805976855;-0,486784193311676;-0,819884630217463;0,878328943727533;0,211457425248645;0,128622126759424;0,710133452007017;-0,0857525847919294;-0,24539434484682;-0,413314677112719;0,442777227912192;0,0657227364050545;0,0194361338890521;0,542594669858883;0,00737540042900777;0,0571822197248075;0,148593845875795;0,1590949938174;0,000130220929770576;4,81799433327192e-05;0,00146863831676162;2,14155558606404e-05;0,000175373517349031;0,000497503989293321;0,000570959713869143;0,000740101147156778;1,05625788209917;0,000825716575919545
"look";1,4942926399779;-3,99141831615735;3,23180794531889;0,493280856984807;0,0739009800567188;1,06859252689681;0,634137317105048;0,271010785276091;-0,723899310809142;0,586133388929317;0,0894633546579555;0,0134029721501809;0,193804139903111;0,115009635785969;0,094295597556136;0,53775362414143;0,322876929062662;0,0070118082892489;0,00014899875869023;0,0285373589421804;0,00937568324965625;0,00192800955436597;0,0137560060715301;0,00901838882052352;0,000210100163694789;4,71561415732144e-06;0,000985966438852592;0,00034721980493602;0,000863451338349574;3,14139735003995;0,00852086359638164
"lieu";-1,69367586656137;-0,145910783017059;0,589906153550928;-0,490627825026516;-0,739879930852142;-1,00066381868817;0,254049805794485;-0,750574118735404;-0,0646622293788547;0,261424455576038;-0,217427994734317;-0,327887252828867;-0,443456967587999;0,112585420188006;0,669215335151029;0,00396998452440347;0,0594288001206672;0,0383204890351812;0,082506835931726;0,138245527627028;0,00831302760996426;0,00283067762770189;2,10089617374133e-05;0,00034339634389762;0,000237538584127544;0,000540197174863965;0,000988112078975303;6,36894573323949e-05;0,000986801529542371;1,33653483105003;0,0017627485921894
"jouet";0,735104938758763;0,174124008778731;-0,427250430404215;-0,1261982456463;0,618922672567454;-1,87432881083067;-2,09514381214581;0,24429009766731;0,0578648963814658;-0,141983877224497;-0,0419382051852802;0,205680403107227;-0,62287701267742;-0,696258261249585;0,0989865234395725;0,00443918716912266;0,0244775660517664;0,00199069824207521;0,0453327773110934;0,380836322140342;0,44393692564603;0,00026662354557174;1,49595018789567e-05;9,00668214040147e-05;7,85789920029799e-06;0,000189004699453825;0,00173337041623777;0,00216584561172955;0,000493400764771185;1,50832256750508;0,00112250497971882
"jacques";-1,20246638953279;0,318658086848573;0,268131061628254;0,506663100281327;0,16670688505491;0,549398619960054;0,0127392989526427;-0,809624663577279;0,21455356141904;0,180533545432185;0,341137969163256;0,11224430628871;0,369911938268649;0,008577412822949;0,740908673568192;0,0415888993924446;0,0269673868482601;0,0897591531790121;0,00920000391814154;0,0915299711112727;4,59119826778769e-05;0,0012484862372878;8,76774187983162e-05;6,20772003785942e-05;0,000221654432010213;2,3996336335633e-05;0,000260623153484406;1,4012929130796e-07;0,000863451338349574;0,901827617202131;0,000702238973484558
"incontournable";0,525879926042145;-0,756626004072964;-0,410910193890578;0,428409855480301;1,7063678395643;-0,907478769421435;-0,967795380929969;0,216993782214807;-0,312206513721747;-0,169553832932939;0,176774716575356;0,704098393987932;-0,374452875466128;-0,399341312946758;0,0714872722113583;0,118284221999601;0,0319503186007687;0,0323739620325434;0,486253797432731;0,125978924529771;0,133671503193228;0,000272899663613265;0,000564927011263767;0,00016661866282787;0,000181112622940819;0,00287326133356293;0,000812648542692135;0,00092426584369003;0,000986801529542371;1,26971179649927;0,00159088989383931
"important";0,687438312856846;1,60711711503688;1,15885477210184;-0,50243226398563;-1,11190054233623;-1,30638156686016;0,0205512421221115;0,249455989649621;0,583186858975452;0,420522479804016;-0,182321432047584;-0,403483839921205;-0,474056654286282;0,00745758615168701;0,0859022614714288;0,375267484068778;0,178698530627526;0,0313121997683024;0,145188148749516;0,183588988626192;4,23866882581154e-05;0,000466334213872916;0,00254873607642231;0,00132521957106027;0,000249106382034021;0,00122000524588391;0,00168410785566251;4,1677913187285e-07;0,000986801529542371;1,51413416311251;0,00226234342065319
"hésiter";0,629949900507934;0,391675169908587;0,813043831039305;1,99359260025576;-1,40480525035333;0,648481835197017;-3,57886581961253;0,139514342959696;0,0867438885844152;0,180063963488877;0,441518859721592;-0,311120743620003;0,143618591075037;-0,792607654928691;0,0322353048847072;0,00996048742830806;0,039307325922169;0,220299743870982;0,103565273020112;0,0202155145476024;0,574416350326122;0,000391599237350394;0,000151384668778014;0,000652315550700452;0,00392195530360874;0,00194743090309142;0,000414978355081278;0,0126392308422755;0,000986801529542371;2,26502523423212;0,00506262667986509
"guerre";0,900360991449499;0,637477234344269;1,82757490224881;-0,658616410449064;-2,30331139005357;-2,8358856364721;-0,382484050056213;0,209416760311872;0,148272102475285;0,425079294739415;-0,153188905643758;-0,535731794108395;-0,659604301213519;-0,0889627287214929;0,0667532389927279;0,0267471253707752;0,201333106958554;0,024373926915761;0,282232137219505;0,391909542410496;0,00665092213218075;0,000799950575970321;0,000401013666517546;0,00329594673573924;0,000428050401986244;0,00523522226179893;0,00793610197917724;0,000144363190869524;0,000986801529542371;2,24964206062187;0,00499409340167167
"franc";0,521792749482713;0,798839666429982;-0,498237544110183;2,42546105232322;-1,15048632501168;1,0169714306031;-2,44671895751246;0,13302645874103;0,203657126382832;-0,127021266912029;0,61834990027116;-0,293306340109188;0,259267895516075;-0,62376941568294;0,0279231138243292;0,0523113299553459;0,0186365916693758;0,411697077650344;0,0876986363407122;0,0627703690349884;0,338962881524907;0,000201505617426468;0,000472291707903267;0,000183723190103081;0,00435391240878515;0,000979611780465428;0,000765435468604599;0,00443056641696128;0,000740101147156778;2,0158074269135;0,00300738590038212
"fond";1,35114527218808;-3,36240738174081;2,84823374828336;0,781407245004883;-0,111998856730481;1,10515926523503;-0,0601174147129502;0,281171820491876;-0,699713216794484;0,592714258544769;0,162609974031704;-0,0233068368650846;0,229982407470054;-0,0125103667873785;0,101702426769852;0,503427153873385;0,330829556845245;0,0232115155987515;0,000451457170402229;0,0402667308991656;0,000111158843202449;0,00180149850406435;0,0111565643525694;0,00800536374477391;0,000602538332350927;1,23781856755246e-05;0,00120525669326244;3,56640291281001e-06;0,000986801529542371;2,7350754551034;0,00738190476882603
"entier";-2,09087593519019;-0,699598230828365;-0,0614956892414545;-0,266985235020371;0,389564942244866;-0,228684437899108;0,0112810415747564;-0,922205706914952;-0,308566123010468;-0,0271234053702853;-0,117757014299091;0,171822252533377;-0,10086399205413;0,00497563760005631;0,884356182608076;0,0791365011554047;0,000559997203098964;0,00983935396411608;0,0198331900742627;0,00626056201028897;1,42129847528541e-05;0,004314061602425;0,000482977855757423;3,73180687828449e-06;7,03403140188801e-05;0,000149757833207101;5,16063373748424e-05;1,25582236596899e-07;0,000986801529542371;1,43531617859452;0,0020329419341657
"dieu";1,40255957039498;-2,16097979769308;-0,556744347336248;-0,292651532813263;0,228023970231815;0,0690487775673218;0,115528042133249;0,526270222058174;-0,810845643921489;-0,208902336475996;-0,109809087906283;0,0855594500094493;0,0259085719210961;0,0433485818861078;0,326291306546072;0,619117438090355;0,03763572848011;0,00969361763084576;0,00557167825431698;0,000467998293890869;0,00122223270441073;0,00145590725188594;0,0034561492680678;0,00022940491053968;6,33859032870008e-05;3,84815080796446e-05;3,52860516852707e-06;9,87792908780687e-06;0,000740101147156778;1,58508110380682;0,00185949088859908
"coup";0,723202081307522;1,74912089193122;0,522692651227606;-1,48312357766703;1,50978962193705;1,76022789877788;0,506869886900532;0,211519638953213;0,511576818028394;0,152875335578782;-0,433778845193521;0,441578037427742;0,51482535690678;0,148247548291924;0,0644314740862875;0,301250057782771;0,0246375401022892;0,184907624099889;0,18141523532108;0,225884246240345;0,017473822367339;0,000516118169885315;0,00301904417870016;0,000269601685109011;0,00217062345788266;0,00224937925497356;0,00305750808499914;0,000253526169726467;0,000986801529542371;1,83926182884379;0,00333823517951577
"comprendre";0,655288557051591;1,42847500050505;0,541583319369906;-0,834608363240797;0,309886310332167;0,943368427571492;-1,2372001231042;0,268046651911081;0,584319590360116;0,221535373883484;-0,341397656065081;0,126759405553111;0,385886104385691;-0,506078348497618;0,102624544103299;0,389798454525791;0,0513147780693749;0,113598590937047;0,0148269904161639;0,125868818996241;0,201967822952084;0,000423735628965344;0,00201360880924426;0,000289441215561589;0,000687377446642636;9,47620824781388e-05;0,000878198090675919;0,00151046171911586;0,000986801529542371;1,32050450730882;0,00172071755650467
"cheveu";-1,90905983664673;-0,735328310960025;-0,437370959046409;-0,235896597654622;-0,49319136503877;0,274414870021225;0,474954189537764;-0,855789819849359;-0,329631617975871;-0,196063846226592;-0,105747291381146;-0,221086914792128;0,123014191421024;0,212911587420524;0,795579552828918;0,0943443413898333;0,0305682263095161;0,00828913652304093;0,0343034350748719;0,0097281268227995;0,0271871810510214;0,00269730563209397;0,00040017840747452;0,000141576432083762;4,11845600974663e-05;0,000180020517490173;5,57322221947198e-05;0,000166953113723553;0,000740101147156778;1,38169014095953;0,00141290315452679
"championnat";0,655526586722712;1,79334658364597;0,508551893639487;1,32236674859338;0,808002621710929;-0,15458032663717;2,15135914883706;0,198025350130972;0,541744747391754;0,153626365181016;0,399468371986149;0,244086212995556;-0,0466965397371961;0,649895301479412;0,0582735071970518;0,348600292786408;0,0256736082875964;0,161813884605422;0,0571976555607626;0,00191764577374272;0,346523405789017;0,000371038083298668;0,00277693891495283;0,000223310127010011;0,00150987747927692;0,000563719952737405;2,06322365465376e-05;0,0039963517097563;0,000863451338349574;1,75302316939567;0,00265346387406764
"carte";0,760358209130385;0,741520524281792;-0,0352218127685108;0,512899871740876;0,682480407029537;-2,3911025197967;0,628731980339711;0,269319875465028;0,262647542771633;-0,0124756123029392;0,181669807630886;0,241735455764637;-0,84693165027082;0,222697692498951;0,113345780465585;0,0861636292374098;0,000178040215099544;0,0351929333782665;0,0589944840284325;0,663337704410217;0,0427874282649878;0,000213942743132589;0,000203473302552539;4,59075895411384e-07;9,73478272228225e-05;0,000172361973348663;0,00211571651418951;0,000146282436080632;0,000370050573578389;1,45796965383882;0,000786607442277622
"café";0,70689074411647;2,01651276953456;0,96929527491695;-1,41521257876488;0,6658285853083;1,33572002985611;0,811845188125779;0,219250788874804;0,625446038410316;0,300638755630878;-0,438945447938445;0,206514859331906;0,414289864026819;0,251803690205714;0,0665330329562921;0,432756337029459;0,0915736965363521;0,181969037847136;0,0381346492355165;0,140583068533843;0,0484501778614024;0,000431461905615241;0,00351107268383762;0,00081124131119209;0,00172934334546199;0,000382791900221483;0,00154052497682395;0,000569094395754394;0,000863451338349574;1,76915774713331;0,00270253286538703
"bois";1,29249644148394;-1,59265458190989;0,50024314950406;-0,675520421900175;1,91516815393481;-0,276123915606242;-0,61671653084269;0,429922641201335;-0,529764138917066;0,166395704603054;-0,22469812267748;0,637041716059976;-0,0918470018841948;-0,205138204874283;0,245045774752658;0,297399647188406;0,0268705545471112;0,0456758754002474;0,347587765500639;0,00661859738334464;0,0308017852275964;0,00123637378900849;0,00187730254146681;0,000185205285772104;0,000337728758162716;0,00271459409733272;5,64285803155716e-05;0,000281489537003559;0,000740101147156778;1,68553847723723;0,002102656932217
"bernard";-1,05417786363958;0,263943990267996;0,148883464285542;1,45225592579379;-0,35703857531731;0,465978958604331;-1,26805894461026;-0,459435671192119;0,11503303997224;0,0648869386303318;0,632927515387403;-0,155605864200227;0,203084662457853;-0,552650110026755;0,298656165326269;0,0149649754160847;0,0043607626979703;0,386768790013423;0,0221327884922573;0,0345339076275362;0,238582610426461;0,00109662362717426;6,87469396803672e-05;2,18737248675607e-05;0,0020812110758635;0,000125794048861097;0,000214270521635107;0,00158675069644119;0,000986801529542371;1,24526297127185;0,00153021326519877
"bain";1,20454392551349;-1,09020068622309;1,11402818823285;1,03675688537822;-0,325363211375935;1,24058250719883;-0,295520996734702;0,465786235298815;-0,421570739431163;0,430784618827856;0,400904505291979;-0,125815009416883;0,479722028700093;-0,114275295076625;0,286163580879611;0,187365976998034;0,179179062894791;0,144658628110182;0,0134886387028265;0,17963451861812;0,00950959379643837;0,00143177606364026;0,00117285065868144;0,00122467872621426;0,00106067826755065;0,000104464013141099;0,00151873191776758;8,61800019845285e-05;0,000986801529542371;1,45361161716333;0,00208509854057204
"aventure";0,1831952736856;1,54991160210266;0,620084609387432;-0,480079257168216;0,695077784193565;1,73645981538252;0,0641175553371261;0,0715622678399353;0,605447875190527;0,242226013846628;-0,18753518960773;0,271520883488592;0,67831991460081;0,0250464849663747;0,00747247847684221;0,427522280646867;0,0626706025583272;0,0350173626477716;0,0694968485129033;0,397315060882758;0,000505366274530235;2,89778658079676e-05;0,00207420523255545;0,000332001290192938;0,000199004891099334;0,000417161944314302;0,00260355850907463;3,54970103822203e-06;0,000863451338349574;1,36809058055867;0,00161609755227502
"artiste";0,493332946161518;1,17176359354072;0,704297607013034;1,38378048876952;-1,89250098874767;-0,497202884620962;-3,21516359367557;0,115660194883913;0,274715902599422;0,165120126513365;0,324422526922088;-0,443690280326198;-0,116567488507602;-0,75378393176771;0,0217730476331111;0,0981810643296612;0,0324845781739889;0,116894693352287;0,207001439383891;0,0130880719104867;0,510577105216578;0,000180123889800224;0,00101618101824161;0,000367116160782745;0,00141718152788889;0,00265071665899414;0,000182960928932088;0,00765063051740232;0,000740101147156778;2,15830806052156;0,0034476084994047
"arriver";-0,0752053390147428;1,03385137842671;1,05968154667749;-0,585971773377848;-1,09387201470687;-1,81394829279556;0,654798856578453;-0,0275410585065731;0,378608243422313;0,388067547566796;-0,214589590383152;-0,400588489466673;-0,664288688998363;0,239794858388034;0,00116058241095454;0,175308757557682;0,168676741971148;0,0480787798714185;0,158625795520586;0,39957458249573;0,0485747601724807;5,58119453935847e-06;0,00105474150504483;0,00110810408818927;0,000338831053850332;0,00118076327574576;0,00324698005075704;0,000423102546023386;0,000986801529542371;1,42509430753241;0,0020040890937326
"annonce";0,230233757066353;0,477226653174207;-0,121945593253701;-0,33957772646383;1,09630774996387;-1,09749733618712;0,121085331606061;0,136811684930187;0,283582144279307;-0,0724636660385205;-0,201787094621792;0,651458380324975;-0,652165267523648;0,0719524732100056;0,0290930852499972;0,0999102193398272;0,0059746135996843;0,0431868549937329;0,426166098841115;0,391226386401145;0,00444274157449897;3,92309729070347e-05;0,000168554541877282;1,10058426401853e-05;8,53433074950122e-05;0,000889520672972137;0,000891452129965091;1,08511095572837e-05;0,000740101147156778;0,871378890929155;0,000561959668106765
"étape";1,03559838324041;-0,608074998379722;1,27967509523558;2,43846225579344;0,0691182979509761;0,65297602474595;-0,235452004630353;0,335772034124072;-0,197156139300916;0,414909019460507;0,790622547324371;0,0224102237641338;0,211714397793048;-0,0763405967146731;0,155199631105379;0,0427691878692852;0,173473529980927;0,58716673039314;0,000446638523747259;0,0365150448696245;0,00442923725789744;0,000396865922549708;0,000136828125195941;0,000605983106956776;0,00220035703944587;1,76785707844082e-06;0,000157781308335891;2,05147328794073e-05;0,000370050573578389;1,69698868115951;0,00106566075637726
"élève";0,617110000718176;-0,995485016562502;-3,04084376108545;-0,49885886033856;-2,38642447811501;1,11961070567371;1,30763207236201;0,139655333054939;-0,225283646963174;-0,688159400638786;-0,112894459994022;-0,540060775086698;0,253373962195995;0,295924215077557;0,0282580743368934;0,0587754010815162;0,50226328233765;0,0126006857881161;0,27300772530934;0,0550453819416939;0,070049449204793;0,000328823642642742;0,000855672002886779;0,00798410206677267;0,000214878640405576;0,00491737418628662;0,00108236054345804;0,00147641685662864;0,000863451338349574;2,36986838355743;0,00484938116290809
"également";0,325106598867942;0,167863804660189;-0,583594723193967;-0,529328936919727;0,122574302429719;-0,47031754478927;-0,890408063207566;0,243425237536361;0,125688886861881;-0,436969549720409;-0,396337763223605;0,0917781391971318;-0,35215267994099;-0,666697615629252;0,0921441699943223;0,0196353736179314;0,217352594585877;0,166682103690876;0,00846208348945227;0,114121655554343;0,381602019067201;9,12618853327204e-05;2,43305536456098e-05;0,000294076675290354;0,000241929673643022;1,29728897635285e-05;0,000190994221112156;0,000684567118931212;0,000863451338349574;0,691392680732874;0,000412750323522503
"édition";0,609951648912848;1,58867163233315;0,724791868180616;0,697772759538006;-0,384785773711788;-0,162419877442017;-0,203091629812337;0,30036257167963;0,782320201761173;0,35691410925314;0,343608908798562;-0,189482633162489;-0,0799815070052297;-0,100009770160908;0,114820524155978;0,622595158396248;0,11868098796947;0,102536416416928;0,0295208509311637;0,00481810735842128;0,00702795477179346;0,000183565320839523;0,00124528311601336;0,000259194894378067;0,000240230331295564;7,30529624526849e-05;1,30160190394867e-05;2,03509116071698e-05;0,000493400764771185;1,16203329374058;0,000666249599487646
"vendredi";0,714385577705812;2,20039300414609;1,0122784551827;-2,47482178209019;1,19666136944109;2,84021153809086;0,393845574672717;0,151772287122084;0,467476792965452;0,215060075597938;-0,525779598313864;0,254232502192971;0,603407199835852;0,0836730828650705;0,0338102415340651;0,256384744243594;0,0496945459744535;0,27688038094763;0,0612897163902793;0,316266870907553;0,00567350000242407;0,000188854108906155;0,00179168473147713;0,000379193661339736;0,00226646460581278;0,000529911841536684;0,00298512455203076;5,74001492621003e-05;0,000370050573578389;2,50808046639243;0,00232779115304032
"vaud";0,248995791484956;-0,043150971608465;-0,978604524221268;-0,376676683742633;0,618154609128215;0,153606451257187;-1,07119445605069;0,151070860616407;-0,0261805807176416;-0,593739463609161;-0,228537480283364;0,37504709713393;0,0931961887759756;-0,649915676879537;0,0353133823076205;0,000847705912950302;0,399296555879183;0,0551460216060648;0,140608533434245;0,00795323151302932;0,360834569346908;4,58854601040234e-05;1,37807303620665e-06;0,000708770308246948;0,000105009491112876;0,000282803839240007;1,7462643543476e-05;0,000849234658448549;0,000740101147156778;0,855372478583407;0,000541503942606085
"vache";-0,721638343184108;-0,553516581512133;0,914542284431338;0,0684054710145458;-0,0388327850111966;0,941250303172917;-0,501666609926212;-0,430697328837274;-0,330356771333025;0,545828700392137;0,0408266189318934;-0,0231766742075227;0,56176891814689;-0,299411015092011;0,254611326851395;0,119731532523723;0,29934494040118;0,0015611391008686;0,000476318826847142;0,256341066636637;0,0679336756593505;0,00038541647836697;0,00022675263797376;0,000619011414836233;3,46316156264108e-06;1,11606157029171e-06;0,000655694190124417;0,00018626080240399;0,000740101147156778;0,923237985828241;0,000630838814710389
"transport";0,175517153120881;1,72157219265838;0,875407631054134;-2,09108864308203;0,991183797553838;2,3785766287599;0,373865141634306;0,0454496390347527;0,44579594266039;0,226684173781445;-0,541481116391481;0,256664063966964;0,615925265829617;0,096811254243927;0,00307922816650105;0,236789242852365;0,0560724093940374;0,298242157717978;0,0634414760979326;0,334662031841554;0,00771345392962993;2,27997565360741e-05;0,00219351978379272;0,000567168018138259;0,00323620454907611;0,000727108908745465;0,00418721606923607;0,000103447744514054;0,000740101147156778;2,04188629821515;0,00308570345738654
"tradition";-0,224378531618468;1,01179685808697;0,691676396145078;0,302224862860126;-0,21725146491693;-0,960145608660272;1,19559263065585;-0,111599980087558;0,503241145223121;0,344021647169346;0,150318697755391;-0,108055164564267;-0,477551172274555;0,594656328355445;0,019024236571517;0,309200394620253;0,132335501805458;0,0235519255893744;0,0115221152254309;0,206152328663221;0,298213497524748;4,34710840210704e-05;0,000883943527105306;0,000413089140112212;7,88675310368513e-05;4,07533481016239e-05;0,000795998165635529;0,00123425338218207;0,000863451338349574;1,05017241591435;0,000952267758977637
"technique";0,0332807610617293;1,26423148182336;0,572843435926883;0,746647888808886;0,273270269045037;-0,515511964331799;1,58017502885951;0,0144257810435363;0,547990068835935;0,248303035005139;0,323639803206351;0,118450929040958;-0,223452303538981;0,684938031750843;0,000317975743209536;0,366749429092156;0,0689612615655702;0,109209541332631;0,0138501479843682;0,0451496513794726;0,395761992902594;6,83118944645317e-07;0,000985741482443136;0,000202386580784826;0,000343828216271597;4,60568890736074e-05;0,000163903161076372;0,00153999822488661;0,000616750955963982;1,20483944613513;0,000895299180315284
"station";0,574193091088884;-1,30412036351322;1,76874940738045;0,271902042665122;-0,0136673531844794;1,34833105117121;-0,572751847711921;0,211376846703093;-0,48008388543645;0,651127082757201;0,100094893656229;-0,00503134235459746;0,496359099981436;-0,210846283927117;0,0623628179335864;0,257130687161359;0,433179847041786;0,00954236784024134;2,28265770948955e-05;0,203503689994186;0,0342577634517499;0,000203341375264714;0,00104892680555684;0,00192948961768145;4,55968427318771e-05;1,15206946508758e-07;0,00112125115551527;0,000202321869407561;0,000616750955963982;1,48432164735447;0,00135883233798265
"sportif";0,680142806109973;2,05161554688702;0,705116200997728;-0,649768897184683;1,29144406037618;1,84667796709533;1,28685488181357;0,193733163393334;0,58438605303884;0,200846632430737;-0,185081401722321;0,367857368944596;0,526011245168273;0,366550178642317;0,0544940342350158;0,396323164763996;0,0428741923595627;0,0339381361636139;0,126929360826094;0,237739030850578;0,107702080801139;0,000399427612794134;0,0036343757821142;0,000429298383910976;0,000364548826722609;0,00144008811244189;0,00294455860356328;0,00142987151941925;0,000863451338349574;1,88086901884022;0,00305460439894299
"souhaiter";0,347631933296684;-0,549363381704208;0,394946981161606;1,46572278587971;1,29655946101225;-0,458248463116338;1,23587862943162;0,140230853160137;-0,221607074415606;0,159317216908396;0,591256260065008;0,523017657400951;-0,184852330258403;0,498539685247121;0,0302436208533325;0,0603702014368856;0,0285757657935209;0,366876203920477;0,271795014889433;0,0311003947877334;0,211038798318616;7,45330955023991e-05;0,000186135515700927;9,62027370967471e-05;0,00132499277479153;0,00103679933140519;0,000129512553317186;0,000942022934924001;0,000616750955963982;1,29043369749884;0,00102702548886181
"soldat";-0,541762471245659;0,192993907211788;-0,664593030888349;1,38552317767084;0,0412531141684954;0,0321942106050163;1,81331850144624;-0,221488083049424;0,0789014610965449;-0,27170474928065;0,566441732180652;0,0168654597945673;0,0131619194216226;0,741336766867461;0,0777786489485966;0,0078893006939709;0,0856800968531108;0,347129528180978;0,000291352124762818;0,000162542723299329;0,481068530475284;0,000181020460867277;2,29719058966771e-05;0,000272408965526928;0,00118396106812823;1,04959875946646e-06;6,39242134254438e-07;0,0020279536127342;0,000616750955963982;1,25404073569613;0,000969913757731159
