"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*postComments_544";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postReposts_32";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_3-3-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0809";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postComments_58";1,7;-0,173;-0,305;-0,325;-0,268;-0,271;3,447;-0,35
"*postDate_2-3-2025";-0,386;-0,173;-0,305;-0,325;-0,268;-0,271;3,447;1,959
"*a_0808";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_324";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0807";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_28-2-2025";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0806";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_814";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_26-2-2025";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0805";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_128700";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_24-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0804";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_115000";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postComments_973";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postReposts_22";-0,386;4,854;-0,305;-0,325;-0,268;2,774;-0,229;-0,35
"*postDate_23-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0803";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_21-2-2025";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0802";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_19-2-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0801";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_52";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_17-2-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0800";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_942";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_16-2-2025";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0799";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_229";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_0";0,471;1,003;-0,349;-0,432;-1,765;1,572;0,38;-0,536
"*postDate_14-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0798";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_640";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-2-2025";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0797";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_12-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0796";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_197";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_10-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0795";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_7400";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postComments_175";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_9-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0794";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postComments_154";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_7-2-2025";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0793";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_5-2-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0792";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postComments_38";-1,163;5,335;0,064;-0,981;0,139;2,646;-0,69;-1,055
"*postDate_3-2-2025";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0791";0;0;0;0;0;0;0;0
"*postDate_2-2-2025";0;0;0;0;0;0;0;0
"*a_0790";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_408";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_31-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0789";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_247";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_29-1-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0788";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_249";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_27-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0787";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postComments_126";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_26-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0786";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_24-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0785";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_4300";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postComments_92";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_22-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0784";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_17900";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_130";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_20-1-2025";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0783";0;0;0;0;0;0;0;0
"*postLikes_5800";0;0;0;0;0;0;0;0
"*postComments_43";1,7;-0,173;-0,305;-0,325;-0,268;-0,271;-0,229;1,959
"*postDate_19-1-2025";0;0;0;0;0;0;0;0
"*a_0782";0;0;0;0;0;0;0;0
"*postLikes_25000";0;0;0;0;0;0;0;0
"*postDate_17-1-2025";0;0;0;0;0;0;0;0
"*a_0781";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_15-1-2025";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0780";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-1-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0779";0;0;0;0;0;0;0;0
"*postDate_12-1-2025";0;0;0;0;0;0;0;0
"*a_0778";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_10-1-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0777";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_9-1-2025";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0776";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_8-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0775";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_363";-0,386;4,854;-0,305;-0,325;-0,268;2,774;-0,229;-0,35
"*postDate_6-1-2025";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0774";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_2900";1,7;-0,173;-0,305;-0,325;-0,268;-0,271;-0,229;1,959
"*postDate_5-1-2025";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0773";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_3-1-2025";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0772";0;0;0;0;0;0;0;0
"*postDate_1-1-2025";0;0;0;0;0;0;0;0
"*a_0771";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_30-12-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0770";0;0;0;0;0;0;0;0
"*postLikes_6700";0;0;0;0;0;0;0;0
"*postDate_29-12-2024";0;0;0;0;0;0;0;0
"*a_0769";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_15800";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_167";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_27-12-2024";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0768";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_143";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_25-12-2024";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0767";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_59400";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_1400";-0,386;-0,173;2,373;-0,325;-0,268;-0,271;-0,229;1,959
"*postDate_23-12-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0766";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_22-12-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0765";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_7500";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_20-12-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0764";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_689";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_19-12-2024";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0763";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_25400";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_168";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_18-12-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0762";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_283";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_16-12-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0761";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_23900";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_190";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_15-12-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0760";0;0;0;0;0;0;0;0
"*postDate_13-12-2024";0;0;0;0;0;0;0;0
"*a_0759";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postComments_103";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_11-12-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0758";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_848";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_9-12-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0757";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_8-12-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0756";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_6-12-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0755";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_788";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postComments_7";-1,113;-0,482;-0,51;7,742;0,569;-1,415;-2,826;2,016
"*postDate_4-12-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0754";0;0;0;0;0;0;0;0
"*postLikes_825";1,7;-0,173;-0,305;-0,325;-0,268;-0,271;-0,229;1,959
"*postDate_2-12-2024";0;0;0;0;0;0;0;0
"*a_0753";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_872";-0,386;-0,173;-0,305;2,169;-0,268;-0,271;3,447;-0,35
"*postComments_30";1,991;-0,785;-1,383;-1,477;-0,004;-0,006;1,421;0,391
"*postDate_1-12-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0752";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_39000";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_481";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_29-11-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0751";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_13300";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postComments_150";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_27-11-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0750";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_27300";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postComments_317";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_25-11-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0749";0;0;0;0;0;0;0;0
"*postComments_60";0;0;0;0;0;0;0;0
"*postDate_24-11-2024";0;0;0;0;0;0;0;0
"*a_0748";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_849";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_22-11-2024";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0747";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_20-11-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0746";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_18-11-2024";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0745";0;0;0;0;0;0;0;0
"*postDate_17-11-2024";0;0;0;0;0;0;0;0
"*a_0744";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_584400";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_14800";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_15-11-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0743";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_7000";-0,579;-0,26;-0,458;0,942;1,346;-0,407;-0,344;0,813
"*postComments_115";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_13-11-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0742";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_383";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_11-11-2024";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0741";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_10-11-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0740";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_2100";0,234;-0,347;-0,611;4,35;-0,537;-0,543;0,952;-0,701
"*postDate_8-11-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0739";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_347";-0,579;-0,26;-0,458;0,942;1,346;-0,407;-0,344;0,813
"*postDate_5-11-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0738";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_4-11-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0737";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_3-11-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0736";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_1-11-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0735";0;0;0;0;0;0;0;0
"*postDate_31-10-2024";0;0;0;0;0;0;0;0
"*a_0734";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_592";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_30-10-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0733";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_549";1,7;-0,173;-0,305;-0,325;-0,268;2,774;-0,229;-0,35
"*postDate_28-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0732";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_27-10-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0731";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_573";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_25-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0730";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_539";-0,386;-0,173;-0,305;-0,325;2,819;-0,271;-0,229;1,959
"*postDate_23-10-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0729";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_830";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postComments_91";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_21-10-2024";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0728";0;0;0;0;0;0;0;0
"*postLikes_560400";0;0;0;0;0;0;0;0
"*postComments_2900";0;0;0;0;0;0;0;0
"*postReposts_86";0;0;0;0;0;0;0;0
"*postDate_20-10-2024";0;0;0;0;0;0;0;0
"*a_0727";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_737";1,7;-0,173;-0,305;2,169;-0,268;-0,271;-0,229;-0,35
"*postDate_18-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0726";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_16-10-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0725";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_545";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_14-10-2024";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0724";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-10-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0723";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_781";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_12-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0722";0;0;0;0;0;0;0;0
"*postLikes_541";0;0;0;0;0;0;0;0
"*postDate_9-10-2024";0;0;0;0;0;0;0;0
"*a_0721";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_7-10-2024";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0720";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_7200";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postComments_79";1,7;4,854;-0,305;-0,325;-0,268;-0,271;-0,229;-0,35
"*postDate_6-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0719";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_4-10-2024";10,424;-0,173;-0,305;-0,325;-0,268;-0,271;-0,229;-0,35
"*a_0718";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0717";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_241";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_3-10-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0716";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_686";-0,386;-0,173;13,199;-0,325;-0,268;-0,271;-0,229;-0,35
"*postDate_2-10-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0715";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_629";-0,386;-0,173;2,373;2,169;-0,268;-0,271;-0,229;-0,35
"*postDate_30-9-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0714";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postComments_84";-0,386;-0,173;-0,305;-0,325;-0,268;2,774;-0,229;1,959
"*postDate_29-9-2024";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0713";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_27-9-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0712";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_25-9-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0711";0;0;0;0;0;0;0;0
"*postComments_83";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_23-9-2024";0;0;0;0;0;0;0;0
"*a_0710";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_632";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_22-9-2024";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0709";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_235";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_20-9-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0708";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_575";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_18-9-2024";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0707";0;0;0;0;0;0;0;0
"*postLikes_564";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_16-9-2024";0;0;0;0;0;0;0;0
"*a_0706";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_718";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_15-9-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0705";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-9-2024";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0704";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_913";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_11-9-2024";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0703";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
