"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"134";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"135";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;88;88;88;88;88;88
"136";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"137";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"138";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"139";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;93;93;93;93
"140";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;96;96
"141";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"142";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;78;78;78;78;87;87;87;87;87;87;87
"143";3;5;5;5;5;12;12;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"144";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"145";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;81;81;81;81;81;81;81;81;81;81
"146";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;89;89;89;89;89;89
"147";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"148";3;5;5;5;5;12;12;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"149";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"150";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"151";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"152";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"153";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;96;96
"154";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"155";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;94;94;94
"156";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"157";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"158";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;78;78;78;78;87;87;87;87;87;87;87
"159";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"160";3;5;5;5;5;13;13;13;13;13;13;13;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;99
"161";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"162";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;94;94;94
"163";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;96;96
"164";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"165";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"166";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"167";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;81;81;81;81;81;81;81;81;81;81
"168";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;95;95;95
"169";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"170";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;97;97
"171";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;91;91;91;91;91
"172";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;89;89;89;89;89;89
"173";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"174";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"175";3;5;5;5;5;13;13;13;13;13;13;13;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;98
"176";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"177";3;5;5;5;5;13;13;13;13;13;13;13;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"178";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;96;96
"179";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;88;88;88;88;88;88
"180";3;5;5;5;5;12;12;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"181";3;5;5;5;5;13;13;13;13;13;13;13;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;98
"182";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"183";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;78;78;78;78;87;87;87;87;87;87;87
"184";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"185";3;5;5;5;5;13;13;13;13;13;13;13;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;98
"186";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"187";3;4;7;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"188";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;42;42;42;42;42;42;42;57;57;57;57;57;57;57;57;57;57;57;57;57;57;85;85;85;85;85;85;85;85
"189";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;94;94;94
"190";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;80;80;80;80;80;80;80;80;80;80
"191";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"192";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"193";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;42;42;42;42;42;42;42;57;57;57;57;57;57;57;57;57;57;57;57;57;57;85;85;85;85;85;85;85;85
"194";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"195";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"196";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"197";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;97;97
"198";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"199";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"200";3;4;7;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"201";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;79;79;79;79;79;79;79;79;79;79;79
"202";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;90;90;90;90;90
"203";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"204";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"205";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"206";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;42;42;42;42;42;42;42;57;57;57;57;57;57;57;57;57;57;57;57;57;57;84;84;84;84;84;84;84;84
"207";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;88;88;88;88;88;88
"208";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"209";3;4;7;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"210";3;4;7;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"211";3;4;7;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"212";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"213";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"214";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"215";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;42;42;42;42;42;42;42;57;57;57;57;57;57;57;57;57;57;57;57;57;57;84;84;84;84;84;84;84;84
"216";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"217";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"218";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"219";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"220";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"221";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"222";3;4;7;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"223";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;88;88;88;88;88;88
"224";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"225";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"226";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"227";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"228";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;90;90;90;90;90
"229";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;91;91;91;91;91
"230";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;54;54;54;54;54;65;65;65;65;65;65;65;65;65;82;82;82;82;82;82;82;82;82
"231";3;5;5;5;5;12;12;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"232";3;5;5;5;5;13;13;13;13;13;13;13;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;98
"233";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;77;77;77;77;77;77;77;77;77;77;77;77
"234";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"235";3;5;5;5;5;12;12;16;19;19;19;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"236";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"237";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;91;91;91;91;91
"238";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"239";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"240";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
"241";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"242";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"243";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;54;54;54;54;54;65;65;65;65;65;65;65;65;65;83;83;83;83;83;83;83;83;83
"244";3;5;5;5;5;12;12;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"245";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"246";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"247";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;54;54;54;54;54;65;65;65;65;65;65;65;65;65;82;82;82;82;82;82;82;82;82
"248";3;4;7;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"249";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"250";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;66;66;66;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"251";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;61;61;61;61;61;61;61;61;61;61;61;61;61;61;88;88;88;88;88;88
"252";3;5;5;5;5;13;13;13;13;13;13;13;26;28;28;28;28;28;28;28;28;28;28;28;28;28;54;54;54;54;54;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64
"253";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"254";3;5;5;5;5;13;13;13;13;13;13;13;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"255";3;5;5;5;5;12;12;16;19;19;19;25;25;25;25;25;25;37;37;37;37;37;37;37;37;37;37;37;37;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
"256";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"257";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"258";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"259";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"260";3;4;7;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;41;41;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;76;76;76;76;76;76;76;76;92;92;92;92
"261";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;94;94;94
"262";3;4;7;8;11;11;14;14;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;53;53;53;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"263";3;4;7;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46;46;46;46;46;46;46;46;46;46;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"264";3;5;5;5;5;12;12;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;74;74;74;74;74;74;74;74;90;90;90;90;90
"265";3;4;7;8;11;11;14;14;14;21;21;21;21;21;21;32;32;32;39;39;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;94;94;94
"266";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"267";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;80;80;80;80;80;80;80;80;80;80
"268";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"269";3;4;7;8;11;11;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
