"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"671";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"672";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"673";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"674";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"675";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"676";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"677";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"678";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"679";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"680";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"681";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"682";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"683";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"684";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"685";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"686";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"687";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"688";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"689";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"690";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"691";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"692";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"693";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"694";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"695";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"696";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"697";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"698";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"699";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"700";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"701";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"702";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"703";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"704";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"705";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"706";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"707";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"708";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"709";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"710";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"711";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"712";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"713";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"714";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"715";3;4;7;9;10;12;14;14;14;14;14;14;14;14;14;14;14;14;14
"716";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"717";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"718";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"719";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"720";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"721";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"722";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"723";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"724";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"725";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"726";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"727";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"728";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"729";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"730";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"731";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"732";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"733";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"734";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"735";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"736";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"737";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"738";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"739";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"740";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"741";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"742";3;4;7;9;10;12;15;17;19;21;22;24;24;24;24;24;24;24;24
"743";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"744";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"745";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"746";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"747";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"748";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"749";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"750";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"751";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"752";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"753";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"754";3;4;7;9;10;12;14;14;14;14;14;14;14;14;14;14;14;14;14
"755";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"756";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"757";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"758";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"759";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"760";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"761";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"762";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"763";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"764";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"765";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"766";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"767";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"768";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"769";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"770";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"771";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"772";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"773";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"774";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"775";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"776";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"777";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"778";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"779";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"780";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"781";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"782";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"783";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"784";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"785";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"786";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"787";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"788";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"789";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"790";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"791";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"792";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"793";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"794";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"795";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"796";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"797";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"798";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"799";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"800";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"801";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"802";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"803";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"804";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"805";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"806";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"807";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"808";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"809";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"810";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"811";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"812";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"813";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"814";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"815";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"816";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"817";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"818";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"819";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"820";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"821";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"822";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"823";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"824";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"825";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"826";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"827";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"828";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"829";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"830";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"831";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"832";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"833";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"834";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"835";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"836";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"837";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"838";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"839";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"840";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"841";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"842";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"843";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"844";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"845";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"846";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"847";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"848";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"849";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"850";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"851";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"852";3;4;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"853";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"854";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"855";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"856";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"857";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"858";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"859";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"860";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"861";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"862";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"863";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"864";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"865";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"866";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"867";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"868";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"869";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"870";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"871";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"872";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"873";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"874";3;4;7;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"875";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"876";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"877";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"878";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"879";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"880";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"881";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"882";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"883";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"884";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"885";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"886";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"887";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"888";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"889";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"890";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"891";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"892";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"893";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"894";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"895";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"896";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"897";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"898";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"899";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"900";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"901";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"902";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"903";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"904";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"905";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"906";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"907";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"908";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"909";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"910";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"911";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"912";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"913";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"914";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"915";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"916";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"917";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"918";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"919";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"920";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"921";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"922";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"923";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"924";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"925";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"926";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"927";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"928";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"929";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"930";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"931";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"932";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"933";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"934";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"935";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"936";3;4;7;9;10;12;15;17;18;18;18;18;18;18;18;18;18;18;18
"937";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"938";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"939";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"940";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"941";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"942";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"943";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"944";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"945";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"946";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"947";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"948";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"949";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"950";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"951";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"952";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"953";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"954";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"955";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"956";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"957";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"958";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"959";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"960";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"961";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"962";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"963";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"964";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"965";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"966";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"967";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"968";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"969";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"970";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"971";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"972";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"973";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"974";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"975";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"976";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"977";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"978";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"979";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"980";3;4;7;9;10;12;15;16;16;16;16;16;16;16;16;16;16;16;16
"981";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"982";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"983";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"984";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"985";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"986";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"987";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"988";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"989";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"990";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"991";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;36;36
"992";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;35;35;35
"993";3;4;7;9;10;12;15;17;19;21;23;23;23;23;23;23;23;23;23
"994";3;4;7;9;10;12;15;17;19;21;22;24;24;24;24;24;24;24;24
"995";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"996";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;39
"997";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"998";3;4;7;9;10;12;15;17;19;21;22;25;26;28;28;28;28;28;28
"999";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"1000";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"1001";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"1002";3;4;7;9;10;12;15;17;19;20;20;20;20;20;20;33;34;37;37
"1003";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"1004";3;4;7;9;10;12;15;17;19;21;22;25;26;29;31;31;31;31;38
"1005";3;4;7;9;10;12;15;17;19;21;22;24;24;24;24;24;24;24;24
"1006";3;4;7;9;10;12;15;17;19;21;22;25;26;29;30;30;30;30;30
"1007";3;4;7;9;10;12;15;17;19;21;22;25;27;27;27;27;27;27;27
"1008";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
