"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*postDate_3-12-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0325";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postLikes_131";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postDate_1-12-2022";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*a_0324";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_30-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0323";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_28-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0322";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_27-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0321";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_24-11-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0320";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_491";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_23-11-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0319";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_21-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0318";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_20-11-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0317";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_294";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_18-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0316";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*postLikes_656";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_15-11-2022";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*a_0315";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_14-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0314";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_13-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0313";0;0;0;0;0;0;0;0;0
"*postLikes_402";0;0;0;0;0;0;0;0;0
"*postDate_12-11-2022";0;0;0;0;0;0;0;0;0
"*a_0312";0;0;0;0;0;0;0;0;0
"*postLikes_325";0;0;0;0;0;0;0;0;0
"*postDate_11-11-2022";0;0;0;0;0;0;0;0;0
"*a_0311";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_855";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_9-11-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0310";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_949";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_7-11-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0309";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postLikes_903";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postDate_6-11-2022";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*a_0308";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_4-11-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0307";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_637";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;1,612;-0,543;0,351
"*postDate_1-11-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0306";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_31-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0305";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_30-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0304";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_312";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_28-10-2022";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0303";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_26-10-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0302";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_423";-0,381;-1,132;0,497;-0,514;0,284;-0,381;0,224;0,009;0,704
"*postDate_24-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0301";0;0;0;0;0;0;0;0;0
"*postLikes_571";0;0;0;0;0;0;0;0;0
"*postDate_23-10-2022";0;0;0;0;0;0;0;0;0
"*a_0300";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_21-10-2022";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0299";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_19-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0298";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_797";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_17-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0297";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_16-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0296";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_397";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_14-10-2022";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0295";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_973";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_12-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0294";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_10-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0293";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;1,159
"*postDate_9-10-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;1,159
"*a_0292";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_329";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_8-10-2022";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0291";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_899";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_5-10-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0290";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*postLikes_996";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;0,858;3,729;0,07
"*postComments_34";-0,253;-0,753;-0,378;-0,342;-0,452;2,612;-0,481;3,729;0,07
"*postDate_3-10-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*a_0289";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_465";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_1-10-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0288";0;0;0;0;0;0;0;0;0
"*postDate_30-9-2022";0;0;0;0;0;0;0;0;0
"*a_0287";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_884";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_28-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0286";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_26-9-2022";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0285";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*postDate_25-9-2022";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*a_0284";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_23-9-2022";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;-0,36;0,755;0,351
"*a_0283";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*a_0282";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postLikes_387";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postDate_21-9-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*a_0281";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_18-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0280";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_16-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0279";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_498";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_13-9-2022";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0278";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_334";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_12-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0277";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_11-9-2022";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0276";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postLikes_780";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_9-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*a_0275";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_360";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*postDate_7-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0274";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_211";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_5-9-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0273";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_4-9-2022";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0272";0;0;0;0;0;0;0;0;0
"*postLikes_671";0;0;0;0;0;0;0;0;0
"*postDate_2-9-2022";0;0;0;0;0;0;0;0;0
"*a_0271";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*postLikes_802";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*postDate_31-8-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;16,715;-0,362;-0,492
"*a_0270";-0,063;-0,188;-0,094;-0,085;-0,113;15,858;-0,12;-0,181;-0,246
"*postDate_29-8-2022";-0,126;-0,376;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;1,159
"*a_0269";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0268";0;0;0;0;0;0;0;0;0
"*postDate_28-8-2022";0;0;0;0;0;0;0;0;0
"*a_0267";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_26-8-2022";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0266";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*postLikes_985";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*postDate_24-8-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*a_0265";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_22-8-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0264";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*postLikes_966";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*postDate_21-8-2022";-0,126;-0,376;-0,189;-0,171;3,504;-0,126;-0,24;-0,362;1,159
"*a_0263";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_890";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_19-8-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0262";6,966;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_17-8-2022";6,966;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0261";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_957";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_15-8-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0260";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_14-8-2022";-0,126;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0259";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postLikes_661";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_12-8-2022";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;0,351
"*a_0258";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_810";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0257";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"*postLikes_265";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"*postDate_10-8-2022";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"*a_0256";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_471";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_8-8-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0255";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_7-8-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0254";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_5-8-2022";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0253";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;0,351
"*postLikes_717";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;0,351
"*postDate_3-8-2022";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;0,351
"*a_0252";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_479";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_1-8-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0251";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_31-7-2022";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0250";0;0;0;0;0;0;0;0;0
"*postLikes_620";0;0;0;0;0;0;0;0;0
"*postDate_30-7-2022";0;0;0;0;0;0;0;0;0
"*a_0249";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_29-7-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0248";6,966;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_27-7-2022";6,966;-0,376;4,36;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0247";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_25-7-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0246";0;0;0;0;0;0;0;0;0
"*postLikes_977";0;0;0;0;0;0;0;0;0
"*postDate_24-7-2022";0;0;0;0;0;0;0;0;0
"*a_0245";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_22-7-2022";-0,126;1,761;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0244";4,043;-0,564;-0,283;-0,257;-0,339;4,043;1,612;-0,543;-0,739
"*postDate_20-7-2022";4,043;-0,564;-0,283;-0,257;-0,339;4,043;1,612;-0,543;-0,739
"*a_0243";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_18-7-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0242";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_17-7-2022";-0,126;-0,376;-0,189;4,913;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0241";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postLikes_463";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postDate_15-7-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*a_0240";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postLikes_624";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*postDate_13-7-2022";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;3,237;-0,362;-0,492
"*a_0239";0;0;0;0;0;0;0;0;0
"*postLikes_647";0;0;0;0;0;0;0;0;0
"*postDate_11-7-2022";0;0;0;0;0;0;0;0;0
"*a_0238";-0,126;1,761;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;-0,492
"*postLikes_399";-0,19;0,695;2,335;-0,257;-0,339;4,043;-0,36;-0,543;-0,739
"*postDate_10-7-2022";-0,126;1,761;-0,189;-0,171;-0,225;6,966;-0,24;-0,362;-0,492
"*a_0237";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_113";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_7-7-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0236";4,043;-0,564;-0,283;-0,257;-0,339;4,043;1,612;-0,543;-0,739
"*postDate_6-7-2022";4,043;-0,564;-0,283;-0,257;-0,339;4,043;1,612;-0,543;-0,739
"*a_0235";0;0;0;0;0;0;0;0;0
"*postDate_4-7-2022";0;0;0;0;0;0;0;0;0
"*a_0234";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_384";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_3-7-2022";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0233";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_251";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_1-7-2022";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0232";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_29-6-2022";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0231";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_27-6-2022";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0230";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postLikes_324";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_26-6-2022";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0229";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_354";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_24-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0228";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_21-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0227";0;0;0;0;0;0;0;0;0
"*postDate_17-6-2022";0;0;0;0;0;0;0;0;0
"*a_0226";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_769";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_14-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0225";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_13-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0224";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_300";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postDate_11-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0223";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_10-6-2022";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0222";0;0;0;0;0;0;0;0;0
"*postLikes_264";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_8-6-2022";0;0;0;0;0;0;0;0;0
"*a_0221";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_6-6-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0220";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_567";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_5-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0219";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_3-6-2022";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0218";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*postDate_1-6-2022";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;1,159
"*a_0217";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_792";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postDate_30-5-2022";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0216";-0,126;-0,376;21,259;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postDate_29-5-2022";-0,126;-0,376;21,259;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*a_0215";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
