"";"";"";"";"*postComments_337";""
"327";"*i_0806";"0.56420813178025";"0.590002615169256";"1.20417808159609";"426"
"328";"*i_0695";"0.56420813178025";"0.590002615169256";"1.20417808159609";"427"
"329";"*postComments_172";"-0.516848653766572";"-0.192618165470559";"1.20417808159609";"428"
"330";"*i_0642";"-0.356696809351464";"0.845416220518059";"1.20417808159609";"429"
"331";"*i_0434";"0.56420813178025";"0.590002615169256";"1.20417808159609";"430"
"332";"*postLikes_17600";"0.56420813178025";"0.590002615169256";"1.20417808159609";"431"
"333";"*postReposts_377";"0.56420813178025";"0.590002615169256";"1.20417808159609";"432"
"334";"*i_0381";"-0.350334401081879";"0.825866876755479";"1.20417808159609";"433"
"335";"*i_0312";"0.56420813178025";"0.590002615169256";"1.20417808159609";"434"
"336";"*i_0197";"-0.375321536343778";"0.539247222958025";"1.20417808159609";"435"
"337";"*i_0095";"0.56420813178025";"0.590002615169256";"1.20417808159609";"436"
"338";"*postReposts_77";"0.413940084955572";"0.093795128788258";"1.20165244692601";"437"
"339";"*postReposts_132";"0.530206496503166";"0.655401509936411";"1.20144197737017";"438"
"340";"*postComments_41";"0.282305949383807";"0.642117416441199";"1.2004852975709";"439"
"341";"*postReposts_60";"0.48563131490208";"0.726030514424335";"1.19551056261469";"440"
"342";"*postDate_6-12-2025";"0.255709977383165";"-0.0328815126174814";"1.19394160774389";"441"
"343";"*i_0912";"0.322999761760844";"1.29173878875605";"1.19229611848914";"442"
"344";"*i_0881";"0.339175629058532";"1.33651806921206";"1.19229611848914";"443"
"345";"*i_0753";"0.274959491667103";"1.23049331965662";"1.19229611848914";"444"
"346";"*i_0628";"-0.582941276287839";"1.69272596800412";"1.19229611848914";"445"
"347";"*postComments_214";"0.322999761760844";"1.29173878875605";"1.19229611848914";"446"
"348";"*i_0337";"0.288560190016708";"1.41130084575912";"1.19229611848914";"447"
"349";"*i_0318";"0.288560190016708";"1.41130084575912";"1.19229611848914";"448"
"350";"*i_0315";"0.288560190016708";"1.41130084575912";"1.19229611848914";"449"
"351";"*postReposts_133";"0.288560190016708";"1.41130084575912";"1.19229611848914";"450"
"352";"*i_0307";"0.274959491667103";"1.23049331965662";"1.19229611848914";"451"
"353";"*i_0227";"0.322999761760844";"1.29173878875605";"1.19229611848914";"452"
"354";"*i_0089";"0.339175629058532";"1.33651806921206";"1.19229611848914";"453"
"355";"*postComments_102";"0.752800045187159";"0.333975161672965";"1.19021055652673";"454"
"356";"*postLikes_27100";"-0.570930498405378";"0.429565295424978";"1.1894643462833";"455"
"357";"*i_0282";"-0.612575723841875";"-0.0481341275707789";"1.1894643462833";"458"
"358";"*postComments_136";"-0.612575723841875";"-0.0481341275707789";"1.1894643462833";"459"
"359";"*i_0037";"0.953307056364838";"0.0364581927812728";"1.1894643462833";"460"
"360";"*i_0471";"-0.47130128484136";"-0.380106515040038";"1.18546542472235";"462"
"361";"*i_0396";"-0.47130128484136";"-0.380106515040038";"1.18546542472235";"463"
"362";"*i_0802";"0.526847179538949";"0.34077605957932";"1.18292065645628";"464"
"363";"*postComments_181";"0.526847179538949";"0.34077605957932";"1.18292065645628";"465"
"364";"*postReposts_273";"0.526847179538949";"0.34077605957932";"1.18292065645628";"466"
"365";"*i_0626";"0.526847179538949";"0.34077605957932";"1.18292065645628";"467"
"366";"*i_0412";"0.526847179538949";"0.34077605957932";"1.18292065645628";"468"
"367";"*i_0316";"-0.395269725807421";"0.69698395837138";"1.18292065645628";"469"
"368";"*i_0301";"-0.468978050819516";"0.240236600746836";"1.18292065645628";"470"
"369";"*i_0063";"-0.369961319138086";"0.697209628318308";"1.18292065645628";"472"
"370";"*i_0029";"0.526847179538949";"0.34077605957932";"1.18292065645628";"473"
"371";"*i_0010";"-0.412682488585079";"0.290020667368089";"1.18292065645628";"474"
"372";"*postLikes_21200";"-0.412682488585079";"0.290020667368089";"1.18292065645628";"475"
"373";"*postComments_769";"-0.412682488585079";"0.290020667368089";"1.18292065645628";"476"
"374";"*postLikes_4700";"0.276254334096372";"-0.0185386145941632";"1.17737191362051";"477"
"375";"*postLikes_2100";"0.100659698424131";"0.559542425842579";"1.17482714535445";"479"
"376";"*postLikes_7000";"-0.489211442737838";"-1.74991830642312";"1.17274158339204";"480"
"377";"*postLikes_5900";"-0.218543191459198";"-1.32082355196357";"1.17222497630043";"482"
"378";"*postDate_12-12-2025";"-0.0459982141657914";"-1.25095069913114";"1.17077082300554";"483"
"379";"*postComments_147";"0.0584266798279003";"0.868501808401818";"1.17065602142963";"484"
"380";"*postComments_53";"0.0539879187936805";"0.816625774175549";"1.16732677572816";"485"
"381";"*postComments_79";"-0.296690956221454";"-0.0997482702328774";"1.16732677572816";"486"
"382";"*postLikes_5100";"0.540605322546047";"0.220209324020933";"1.16371052608692";"487"
"383";"*postReposts_58";"0.22655619134556";"0.334130493368886";"1.16363399170298";"488"
"384";"*i_0155";"0.277287304202649";"0.5020515841564";"1.16172063210443";"491"
"385";"*postReposts_119";"0.350099338071683";"0.398854081559311";"1.16078308590115";"492"
"386";"*postReposts_102";"-0.194338604116074";"0.968281466024236";"1.16078308590115";"493"
"387";"*postLikes_10500";"-0.0843122689381877";"0.355429230346931";"1.16078308590115";"494"
"388";"*postLikes_8200";"-0.550103914158497";"-1.46954219007181";"1.15936719979823";"495"
"389";"*postDate_27-10-2025";"-0.0578312131268038";"0.744667282344331";"1.15712856906793";"496"
"390";"*i_0164";"0.372528176024321";"0.499244997178836";"1.15444986562997";"497"
"391";"*postComments_250";"0.372528176024321";"0.499244997178836";"1.15444986562997";"498"
"392";"*postComments_85";"-0.0943355185489572";"0.229554437406358";"1.1502213409172";"499"
"393";"*i_0801";"-0.394440499712735";"0.740931232787381";"1.1454953427088";"500"
"394";"*postReposts_131";"-0.394440499712735";"0.740931232787381";"1.1454953427088";"501"
"395";"*postReposts_230";"1.11344129001064";"0.240609756446034";"1.1454953427088";"503"
"396";"*i_0445";"-0.519458556780356";"1.15566204058894";"1.1454953427088";"504"
"397";"*postDate_19-11-2025";"-0.0535307651840593";"0.151722632983344";"1.14480653325332";"505"
"398";"*postDate_23-12-2025";"-0.0100566304826582";"-0.197917358930897";"1.14392638783799";"506"
"399";"*postComments_362";"0.087528736792715";"0.924541271830739";"1.14210869621938";"507"
"400";"*i_0209";"-0.504764739570787";"0.0242875683391994";"1.14185995947157";"508"
"401";"*postComments_59";"-0.245127717238115";"-0.216837073633344";"1.13939172558945";"509"
"402";"*i_0907";"0.65988817165125";"-0.801101648842094";"1.13874118332594";"511"
"403";"*postLikes_874";"-0.691432810282278";"-1.77937762464186";"1.13874118332594";"512"
"404";"*i_0861";"-0.471023170641283";"-0.425860541586084";"1.13874118332594";"513"
"405";"*i_0837";"-0.471023170641283";"-0.425860541586084";"1.13874118332594";"514"
"406";"*i_0836";"-0.480923889587521";"-0.496161395253808";"1.13874118332594";"515"
"407";"*i_0835";"-0.492757960031713";"-0.355841775352019";"1.13874118332594";"516"
"408";"*i_0799";"0.65988817165125";"-0.801101648842094";"1.13874118332594";"517"
"409";"*i_0583";"-0.471023170641283";"-0.425860541586084";"1.13874118332594";"519"
"410";"*i_0536";"0.65988817165125";"-0.801101648842094";"1.13874118332594";"520"
"411";"*i_0510";"-0.551293342380569";"-0.558391478530375";"1.13874118332594";"522"
"412";"*postLikes_23000";"-0.551293342380569";"-0.558391478530375";"1.13874118332594";"523"
"413";"*postReposts_129";"-0.551293342380569";"-0.558391478530375";"1.13874118332594";"524"
"414";"*i_0090";"-0.492757960031713";"-0.355841775352019";"1.13874118332594";"526"
"415";"*i_0073";"0.65988817165125";"-0.801101648842094";"1.13874118332594";"527"
"416";"*postLikes_932";"0.65988817165125";"-0.801101648842094";"1.13874118332594";"528"
"417";"*i_0026";"-0.483289994426412";"-0.506271321859315";"1.13874118332594";"529"
"418";"*postLikes_17800";"-0.483289994426412";"-0.506271321859315";"1.13874118332594";"530"
"419";"*i_0022";"-0.691432810282278";"-1.77937762464186";"1.13874118332594";"531"
"420";"*postLikes_32000";"-0.691432810282278";"-1.77937762464186";"1.13874118332594";"532"
"421";"*postComments_123";"-0.691432810282278";"-1.77937762464186";"1.13874118332594";"533"
"422";"*postReposts_668";"-0.691432810282278";"-1.77937762464186";"1.13874118332594";"534"
"423";"*postReposts_86";"0.765769390045936";"0.327579621872917";"1.13717222845514";"535"
"424";"*i_0961";"-0.490794118024762";"0.576878675389018";"1.13717222845514";"536"
"425";"*postReposts_17";"0.097796098446505";"-0.622914378662288";"1.13589027752411";"537"
"426";"*postLikes_12300";"0.0431286909493114";"0.572316430331033";"1.13326897487411";"538"
"427";"*postReposts_13";"0.120886107047624";"0.218812633843969";"1.13005453074856";"539"
"428";"*postComments_70";"0.114764874541549";"0.710583560437542";"1.12607474278359";"540"
"429";"*i_0582";"-0.514523913503785";"-0.864545889106133";"1.12597907480366";"541"
"430";"*i_0577";"-0.514523913503785";"-0.864545889106133";"1.12597907480366";"542"
"431";"*i_0191";"-0.514523913503785";"-0.864545889106133";"1.12597907480366";"543"
"432";"*i_0086";"-0.514523913503785";"-0.864545889106133";"1.12597907480366";"544"
"433";"*postComments_149";"0.216410134968895";"-0.169139662544149";"1.12565380367191";"545"
"434";"*i_0750";"0.353594608980212";"0.672857921573877";"1.12565380367191";"546"
"435";"*postComments_91";"0.152528532825856";"0.491336792383849";"1.12308990180986";"547"
"436";"*postComments_132";"0.0689526961483907";"1.12832844972917";"1.1198945912803";"548"
"437";"*postLikes_10100";"-0.791002245619925";"-1.20158926275009";"1.11947365216862";"549"
"438";"*i_0648";"1.10940140929512";"0.576590734590222";"1.11335090145328";"550"
"439";"*i_0596";"-0.411681339023243";"0.983177739374604";"1.11335090145328";"551"
"440";"*i_0556";"-0.411681339023243";"0.983177739374604";"1.11335090145328";"552"
"441";"*i_0126";"0.40681947351042";"0.593167527024907";"1.11270035918978";"553"
"442";"*i_0846";"0.76068824340004";"0.304051832714881";"1.11252815682591";"554"
"443";"*i_0821";"0.76068824340004";"0.304051832714881";"1.11252815682591";"555"
"444";"*i_0705";"0.76068824340004";"0.304051832714881";"1.11252815682591";"556"
"445";"*i_0667";"0.76068824340004";"0.304051832714881";"1.11252815682591";"557"
"446";"*postReposts_238";"0.76068824340004";"0.304051832714881";"1.11252815682591";"558"
"447";"*i_0565";"-0.370223098892493";"0.679292939970891";"1.11252815682591";"559"
"448";"*i_0460";"0.76068824340004";"0.304051832714881";"1.11252815682591";"560"
"449";"*i_0426";"0.76068824340004";"0.304051832714881";"1.11252815682591";"561"
"450";"*i_0416";"0.76068824340004";"0.304051832714881";"1.11252815682591";"562"
"451";"*i_0384";"0.76068824340004";"0.304051832714881";"1.11252815682591";"563"
"452";"*i_0349";"-0.382489922677622";"0.59888215969766";"1.11252815682591";"564"
"453";"*i_0278";"0.76068824340004";"0.304051832714881";"1.11252815682591";"565"
"454";"*postComments_380";"0.76068824340004";"0.304051832714881";"1.11252815682591";"566"
"455";"*i_0203";"-0.450493270631779";"0.5467620030266";"1.11252815682591";"567"
"456";"*i_0148";"0.76068824340004";"0.304051832714881";"1.11252815682591";"568"
"457";"*i_0116";"-0.450493270631779";"0.5467620030266";"1.11252815682591";"569"
"458";"*i_0105";"-0.391957888282924";"0.749311706204956";"1.11252815682591";"570"
"459";"*postComments_313";"-0.391957888282924";"0.749311706204956";"1.11252815682591";"571"
"460";"*i_0054";"0.76068824340004";"0.304051832714881";"1.11252815682591";"572"
"461";"*i_0670";"-0.66160162901092";"0.360071753196898";"1.11078699959124";"573"
"462";"*postLikes_905";"-0.66160162901092";"0.360071753196898";"1.11078699959124";"574"
"463";"*i_0042";"-0.66160162901092";"0.360071753196898";"1.11078699959124";"575"
"464";"*i_0507";"-0.60771101567636";"-0.872707845380151";"1.1101747245197";"576"
"465";"*i_0136";"0.170129956254935";"-0.273521085684441";"1.1101747245197";"577"
"466";"*postReposts_217";"0.170129956254935";"-0.273521085684441";"1.1101747245197";"578"
"467";"*i_0605";"-0.654586625259768";"1.69924865404405";"1.10908410954853";"579"
"468";"*postReposts_51";"-0.164432165682984";"-0.330168878501921";"1.10602273419087";"580"
"469";"*i_0649";"-0.380123817838732";"0.608992086303167";"1.10265522129743";"581"
"470";"*postLikes_957";"-0.380123817838732";"0.608992086303167";"1.10265522129743";"582"
"471";"*i_0603";"-0.380123817838732";"0.608992086303167";"1.10265522129743";"583"
"472";"*postReposts_76";"-0.380123817838732";"0.608992086303167";"1.10265522129743";"584"
"473";"*i_0590";"0.382285825940162";"0.432345966478444";"1.10129673598247";"585"
"474";"*i_0405";"0.330885314754318";"-0.105700594436472";"1.10129673598247";"586"
"475";"*postReposts_48";"-0.123672410551624";"1.22732625502495";"1.09857976535254";"587"
"476";"*postLikes_4900";"-0.197867016035361";"-0.986539373051794";"1.09846496377662";"588"
"477";"*postLikes_1300";"0.0226942123568047";"0.392413122950446";"1.0965324705821";"589"
"478";"*postLikes_12900";"0.139035635924664";"0.684622618240497";"1.09500178290326";"590"
"479";"*postLikes_3600";"-0.0790929083990877";"-0.869489792829382";"1.09454257659961";"591"
"480";"*postComments_145";"0.493179281301959";"0.351270122491221";"1.09412163748793";"592"
"481";"*postDate_25-11-2025";"0.03284365045819";"0.30442829102308";"1.09270575138501";"593"
"482";"*i_0878";"-0.386433430742439";"0.582032282021814";"1.09161513641384";"594"
"483";"*i_0481";"-0.386433430742439";"0.582032282021814";"1.09161513641384";"595"
"484";"*postLikes_12100";"0.488884525331897";"0.492019372271574";"1.08922343691566";"597"
"485";"*postReposts_25";"0.119826397719509";"-0.074066976854564";"1.08633426392187";"598"
"486";"*postReposts_9";"0.0782527685471588";"0.146171676768703";"1.08545411850654";"599"
"487";"*postComments_61";"0.270664016298879";"0.555095069149583";"1.08373209486785";"600"
"488";"*i_0657";"0.271529705023634";"0.483099145261542";"1.08373209486785";"601"
"489";"*i_0313";"0.276074282359051";"0.46913532828827";"1.08373209486785";"602"
"490";"*i_0193";"0.264520091432132";"0.437150127962553";"1.08373209486785";"603"
"491";"*postComments_3";"0.110835417265692";"0.578958388675085";"1.08369382767588";"604"
"492";"*postComments_176";"1.21844000718831";"0.123341427654028";"1.08204833842113";"605"
"493";"*postComments_228";"-0.0033323812657439";"0.459853937932965";"1.07866169193171";"606"
"494";"*i_0600";"-0.421400278542215";"0.66629909869404";"1.07780068011237";"607"
"495";"*i_0379";"-0.421400278542215";"0.66629909869404";"1.07780068011237";"608"
"496";"*i_0152";"-0.421400278542215";"0.66629909869404";"1.07780068011237";"609"
"497";"*i_0918";"-0.352787765838905";"0.809784720700832";"1.0772266722328";"611"
"498";"*postReposts_264";"-0.352787765838905";"0.809784720700832";"1.0772266722328";"612"
"499";"*i_0882";"-0.360740776175886";"0.834221400404058";"1.0772266722328";"613"
"500";"*i_0848";"0.790390400238757";"0.514954393718054";"1.0772266722328";"614"
"501";"*i_0732";"-0.384021684916278";"0.451510153454015";"1.0772266722328";"615"
"502";"*i_0731";"-0.360740776175886";"0.834221400404058";"1.0772266722328";"616"
"503";"*i_0535";"0.790390400238757";"0.514954393718054";"1.0772266722328";"617"
"504";"*i_0521";"-0.350421661000015";"0.81989464730634";"1.0772266722328";"618"
"505";"*i_0477";"0.790390400238757";"0.514954393718054";"1.0772266722328";"619"
"506";"*i_0466";"-0.384021684916278";"0.451510153454015";"1.0772266722328";"620"
"507";"*postReposts_305";"-0.384021684916278";"0.451510153454015";"1.0772266722328";"621"
"508";"*i_0455";"0.790390400238757";"0.514954393718054";"1.0772266722328";"622"
"509";"*i_0436";"0.790390400238757";"0.514954393718054";"1.0772266722328";"623"
"510";"*i_0424";"-0.384021684916278";"0.451510153454015";"1.0772266722328";"624"
"511";"*i_0179";"0.790390400238757";"0.514954393718054";"1.0772266722328";"625"
"512";"*i_0161";"-0.350421661000015";"0.81989464730634";"1.0772266722328";"626"
"513";"*i_0146";"-0.420791113793062";"0.757664564029772";"1.0772266722328";"627"
"514";"*postReposts_371";"-0.420791113793062";"0.757664564029772";"1.0772266722328";"628"
"515";"*postReposts_19";"0.111231489374613";"0.721739232081835";"1.07674833233317";"629"
"516";"*postComments_127";"-0.0110649084090944";"0.454901904055222";"1.07672919873718";"630"
"517";"*postReposts_43";"0.01432966472499";"0.248932909117052";"1.07292161313608";"631"
"518";"*i_0485";"-0.340520942053776";"0.890195500974064";"1.07121872309338";"632"
"519";"*i_0480";"-0.340520942053776";"0.890195500974064";"1.07121872309338";"633"
"520";"*postReposts_6";"-0.067247157901137";"-0.134667808066666";"1.06635878971308";"634"
"521";"*i_0488";"-0.461403458435679";"1.03671637682229";"1.06421582696272";"635"
"522";"*postReposts_0";"0.251854711738762";"-0.0434208637540802";"1.06293387603169";"636"
"523";"*postLikes_3400";"0.231927283335724";"0.398113991765749";"1.06096311564519";"637"
"524";"*i_0659";"0.257901636016111";"0.920350059149791";"1.05644758699263";"638"
"525";"*postComments_169";"0.264213613086313";"0.820063694811593";"1.05644758699263";"639"
"526";"*i_0540";"-0.48843838077674";"0.929810783935925";"1.05644758699263";"640"
"527";"*postLikes_953";"-0.48843838077674";"0.929810783935925";"1.05644758699263";"641"
"528";"*i_0200";"0.265791016312239";"0.826803645881932";"1.05644758699263";"642"
"529";"*postComments_108";"0.860101642755148";"0.368987581993373";"1.05531870482949";"643"
"530";"*postComments_101";"0.433206179175598";"0.525587957614718";"1.05531870482949";"644"
"531";"*postComments_183";"-0.599802391380994";"0.526136200052629";"1.05428549064628";"645"
"532";"*i_0826";"-0.427460099615499";"1.17027056591032";"1.05367321557475";"646"
"533";"*postLikes_13800";"-0.427460099615499";"1.17027056591032";"1.05367321557475";"647"
"534";"*i_0167";"-0.427460099615499";"1.17027056591032";"1.05367321557475";"648"
"535";"*postLikes_903";"-0.427460099615499";"1.17027056591032";"1.05367321557475";"649"
"536";"*i_0920";"-0.567240062676525";"0.554557626104196";"1.05154938642037";"650"
"537";"*i_0698";"0.998642717530188";"0.639149946456247";"1.05154938642037";"651"
"538";"*i_0558";"0.998642717530188";"0.639149946456247";"1.05154938642037";"652"
"539";"*i_0499";"0.998642717530188";"0.639149946456247";"1.05154938642037";"653"
"540";"*i_0365";"-0.536198851022669";"1.06483928870425";"1.05154938642037";"654"
"541";"*i_0345";"-0.53821879138043";"1.23282977777635";"1.05154938642037";"655"
"542";"*postLikes_8000";"-0.53821879138043";"1.23282977777635";"1.05154938642037";"656"
"543";"*i_0325";"-0.53821879138043";"1.23282977777635";"1.05154938642037";"657"
"544";"*i_0115";"-0.567240062676525";"0.554557626104196";"1.05154938642037";"658"
"545";"*postReposts_3";"0.00621429975673153";"-0.158946528993334";"1.05028656908533";"659"
"546";"*i_0131";"0.0365149536511068";"1.36924614231633";"1.05007609952949";"660"
"547";"*i_0998";"-0.477274459519157";"-0.252207893986064";"1.04942555726598";"661"
"548";"*postLikes_11000";"-0.477274459519157";"-0.252207893986064";"1.04942555726598";"662"
"549";"*postReposts_82";"0.269302352407893";"0.393109469347741";"1.04812447273897";"663"
"550";"*postComments_170";"0.183521206543642";"0.543257979520572";"1.04531183412912";"664"
"551";"*postReposts_107";"0.11433480617004";"0.486082859546758";"1.04531183412912";"665"
"552";"*postDate_20-12-2025";"0.204253439592464";"0.0366449418472399";"1.04531183412912";"666"
"553";"*postReposts_8";"-0.0293907224001678";"-0.157562912096263";"1.04408728398605";"667"
"554";"*i_0808";"-0.467962096023";"-0.0991233952060464";"1.04102590862838";"668"
"555";"*i_0807";"0.749950731994537";"0.403006192578042";"1.04102590862838";"670"
"556";"*i_0674";"0.669680560255251";"0.27047525563375";"1.04102590862838";"672"
"557";"*i_0627";"0.749950731994537";"0.403006192578042";"1.04102590862838";"673"
"558";"*i_0564";"0.749950731994537";"0.403006192578042";"1.04102590862838";"674"
"559";"*i_0452";"0.749950731994537";"0.403006192578042";"1.04102590862838";"675"
"560";"*postComments_249";"0.749950731994537";"0.403006192578042";"1.04102590862838";"676"
"561";"*i_0407";"-0.47113150098352";"0.575415509222036";"1.04102590862838";"677"
"562";"*postReposts_127";"-0.47113150098352";"0.575415509222036";"1.04102590862838";"678"
"563";"*i_0347";"-0.380960610297995";"0.778247299834052";"1.04102590862838";"679"
"564";"*postComments_263";"-0.380960610297995";"0.778247299834052";"1.04102590862838";"680"
"565";"*i_0341";"-0.467962096023";"-0.0991233952060464";"1.04102590862838";"681"
"566";"*postLikes_12800";"-0.467962096023";"-0.0991233952060464";"1.04102590862838";"682"
"567";"*postReposts_149";"-0.467962096023";"-0.0991233952060464";"1.04102590862838";"683"
"568";"*i_0252";"-0.504731524899784";"0.207031015369711";"1.04102590862838";"684"
"569";"*i_0250";"-0.393227434083124";"0.69783651956082";"1.04102590862838";"685"
"570";"*i_0226";"0.749950731994537";"0.403006192578042";"1.04102590862838";"686"
"571";"*i_0217";"-0.380960610297995";"0.778247299834052";"1.04102590862838";"687"
"572";"*i_0070";"0.740050013048298";"0.332705338910317";"1.04102590862838";"689"
"573";"*postComments_64";"-0.129827099987209";"0.771208116846396";"1.03972482410137";"690"
"574";"*i_0744";"-0.389588237194292";"0.568552379881137";"1.03735225819918";"692"
"575";"*postComments_106";"-0.171445662482959";"0.759660725730838";"1.03044503004844";"693"
"576";"*i_0931";"0.530632947281174";"0.356951942148132";"1.02855080404589";"694"
"577";"*i_0743";"0.524270539011589";"0.376501285910713";"1.02855080404589";"695"
"578";"*postComments_367";"0.524270539011589";"0.376501285910713";"1.02855080404589";"696"
"579";"*i_0665";"0.523058574796932";"0.477295579353969";"1.02855080404589";"697"
"580";"*i_0456";"0.530632947281174";"0.356951942148132";"1.02855080404589";"698"
"581";"*postComments_105";"0.489830967267453";"0.496063342913777";"1.02855080404589";"699"
"582";"*i_0360";"0.465435572068704";"0.670119051047652";"1.02855080404589";"700"
"583";"*postComments_211";"0.465435572068704";"0.670119051047652";"1.02855080404589";"701"
"584";"*i_0332";"0.523058574796932";"0.477295579353969";"1.02855080404589";"702"
"585";"*postComments_310";"0.523058574796932";"0.477295579353969";"1.02855080404589";"703"
"586";"*i_0208";"0.524270539011589";"0.376501285910713";"1.02855080404589";"704"
"587";"*i_0207";"-0.444674672213866";"0.570669422160088";"1.02855080404589";"705"
"588";"*i_0102";"-0.575410973527547";"-0.712288492289137";"1.02855080404589";"706"
"589";"*postDate_18-11-2025";"-0.0204595520391558";"0.180059198119979";"1.02613997095172";"707"
"590";"*postReposts_80";"0.351583842953788";"0.540358203155342";"1.02323166436194";"708"
"591";"*postReposts_73";"-0.630948988745347";"0.287487751110535";"1.01823779580974";"709"
"592";"*postLikes_6900";"0.281913999016876";"0.634261733870808";"1.01798905906193";"710"
"593";"*i_0870";"0.746920821457895";"0.654991926186183";"1.01699411207069";"711"
"594";"*postReposts_254";"0.746920821457895";"0.654991926186183";"1.01699411207069";"712"
"595";"*i_0864";"0.703420078595393";"0.216306578666134";"1.01699411207069";"713"
"596";"*i_0843";"-0.447259819636918";"1.12371150412602";"1.01699411207069";"714"
"597";"*postComments_199";"-0.447259819636918";"1.12371150412602";"1.01699411207069";"715"
"598";"*i_0787";"-0.824809800116628";"-1.67680113266937";"1.01699411207069";"716"
"599";"*postLikes_15500";"-0.824809800116628";"-1.67680113266937";"1.01699411207069";"717"
"600";"*postComments_618";"-0.824809800116628";"-1.67680113266937";"1.01699411207069";"718"
"601";"*postReposts_243";"-0.824809800116628";"-1.67680113266937";"1.01699411207069";"719"
"602";"*i_0612";"0.683651522655615";"0.748470396870007";"1.01699411207069";"720"
"603";"*i_0575";"0.737020102511656";"0.584691072518459";"1.01699411207069";"721"
"604";"*postComments_321";"0.737020102511656";"0.584691072518459";"1.01699411207069";"722"
"605";"*postReposts_85";"0.737020102511656";"0.584691072518459";"1.01699411207069";"723"
"606";"*i_0498";"-0.49076056249942";"0.685026156605968";"1.01699411207069";"724"
"607";"*postComments_208";"-0.49076056249942";"0.685026156605968";"1.01699411207069";"725"
"608";"*i_0493";"-0.459526643422047";"1.04330072385279";"1.01699411207069";"726"
"609";"*i_0439";"0.737020102511656";"0.584691072518459";"1.01699411207069";"727"
"610";"*i_0376";"0.653157278657179";"0.96604003203735";"1.01699411207069";"728"
"611";"*postDate_17-10-2025";"0.0271894382629821";"0.673348259694539";"1.01332046164149";"729"
"612";"*postComments_112";"-0.0387684780545371";"1.04194150205117";"1.01310999208565";"730"
"613";"*postLikes_4200";"0.0488991095824509";"-0.485033436784647";"1.00748471486593";"731"
"614";"*i_0820";"-0.593598137262896";"1.26410938370936";"1.00727424531009";"732"
"615";"*i_0304";"-0.593598137262896";"1.26410938370936";"1.00727424531009";"733"
"616";"*i_0204";"-0.593598137262896";"1.26410938370936";"1.00727424531009";"734"
"617";"*i_0072";"-0.593598137262896";"1.26410938370936";"1.00727424531009";"735"
"618";"*postReposts_45";"-0.0751103035898945";"0.607754894225333";"1.00576269122725";"736"
"619";"*i_0588";"0.0844365672822366";"1.15133245116268";"1.00520781694367";"737"
"620";"*postLikes_7300";"0.294354339108389";"0.052940405119439";"1.00440420591228";"738"
"621";"*postReposts_2";"0.126715699214604";"0.623668666383473";"1.00168723528235";"739"
"622";"*i_0916";"0.722356009805996";"-0.0845525143484589";"1.00076882267505";"740"
"623";"*postReposts_59";"0.722356009805996";"-0.0845525143484589";"1.00076882267505";"741"
"624";"*i_0839";"0.75595603372226";"0.283831979503866";"1.00076882267505";"742"
"625";"*i_0735";"0.722356009805996";"-0.0845525143484589";"1.00076882267505";"743"
"626";"*i_0727";"-0.374955308570273";"0.659073086759877";"1.00076882267505";"744"
"627";"*i_0720";"-0.384856027516512";"0.588772233092152";"1.00076882267505";"745"
"628";"*postLikes_14400";"-0.384856027516512";"0.588772233092152";"1.00076882267505";"746"
"629";"*postReposts_121";"-0.384856027516512";"0.588772233092152";"1.00076882267505";"747"
"630";"*i_0517";"-0.374955308570273";"0.659073086759877";"1.00076882267505";"748"
"631";"*i_0399";"0.75595603372226";"0.283831979503866";"1.00076882267505";"749"
"632";"*i_0366";"-0.384856027516512";"0.588772233092152";"1.00076882267505";"750"
"633";"*i_0865";"-0.466147215336173";"1.21381676220206";"1.00046268513928";"751"
"634";"*i_0849";"0.548032264482562";"0.545223334713251";"1.00046268513928";"752"
"635";"*postReposts_204";"0.548032264482562";"0.545223334713251";"1.00046268513928";"753"
"636";"*i_0783";"0.387880420067454";"-0.492811051275368";"1.00046268513928";"754"
"637";"*i_0682";"-0.391497403641465";"0.49446794250202";"1.00046268513928";"755"
"638";"*i_0634";"-0.425936975385602";"0.614029999505084";"1.00046268513928";"756"
"639";"*i_0548";"0.556287556623259";"0.533761932235076";"1.00046268513928";"757"
"640";"*i_0518";"-0.372872676649151";"0.800636940062054";"1.00046268513928";"758"
"641";"*i_0513";"0.556287556623259";"0.533761932235076";"1.00046268513928";"759"
"642";"*i_0375";"-0.41012213063378";"0.188298944941985";"1.00046268513928";"760"
"643";"*i_0264";"0.548032264482562";"0.545223334713251";"1.00046268513928";"761"
"644";"*i_0174";"0.499991994388821";"0.483977865613822";"1.00046268513928";"762"
"645";"*i_0156";"0.548032264482562";"0.545223334713251";"1.00046268513928";"763"
"646";"*i_0096";"-0.41012213063378";"0.188298944941985";"1.00046268513928";"764"
"647";"*i_0085";"0.548032264482562";"0.545223334713251";"1.00046268513928";"765"
"648";"*i_0078";"-0.399056956252591";"0.908737594586944";"1.00046268513928";"766"
"649";"*postLikes_2700";"0.108434274477896";"-0.141694131776121";"0.999544272531984";"767"
"650";"*postLikes_9100";"0.507625991587322";"0.395355991259199";"0.995354015011176";"768"
"651";"*postLikes_10700";"0.0508284206932392";"-0.0453740552176453";"0.991010688722485";"769"
"652";"*postComments_94";"-0.434365514201131";"0.502240734227053";"0.989767004983432";"770"
