estimer;1;3;4;2;6;16;9;4;6;0;3
appeler;3;1;5;2;13;1;7;10;3;3;9
ancien;5;2;3;6;1;1;3;8;13;3;1
sport;14;0;0;1;3;1;5;0;0;3;1
résultat;8;0;0;3;8;2;6;0;26;1;3
important;4;1;11;3;6;8;4;12;1;4;4
etat;0;2;9;1;0;4;10;3;17;0;7
cours;1;2;6;4;12;3;6;11;6;0;6
agir;2;4;4;0;10;4;13;1;4;4;9
victoire;38;0;0;0;1;0;2;6;6;1;0
plan;1;1;9;1;9;3;11;12;3;3;0
mener;6;1;12;2;13;2;7;4;3;2;3
vaudois;5;1;1;0;2;2;14;1;18;1;1
saison;33;6;1;3;1;3;1;0;0;1;1
raison;4;7;4;8;7;4;10;5;0;2;1
organisation;2;1;2;6;18;3;6;2;7;3;1
niveau;6;8;2;9;7;3;6;0;10;1;3
communiqué;4;2;4;6;10;6;2;4;7;3;2
publier;2;2;1;7;11;10;4;5;3;4;4
importance;0;0;0;10;22;2;4;1;2;3;5
complet;5;1;0;0;3;2;4;0;3;0;19
bott;0;1;0;0;0;0;0;0;1;0;52
utiliser;0;0;6;1;24;1;6;3;0;10;3
train;0;38;2;0;0;1;2;2;1;1;3
renforcer;0;8;1;1;10;4;9;5;4;3;7
proposer;3;2;1;3;8;8;7;3;4;10;2
local;1;4;5;3;5;2;3;4;4;12;4
habitant;4;4;15;3;6;0;12;1;1;4;2
venir;9;6;0;2;2;2;11;4;1;10;2
seulement;15;1;1;9;10;4;2;1;2;3;1
seul;8;1;3;8;3;8;11;3;0;3;3
réduire;0;8;1;5;17;7;7;4;0;2;3
zurich;3;9;3;5;5;1;14;0;2;1;2
zone;5;4;13;6;10;2;8;0;0;1;2
voix;1;0;1;1;4;1;1;2;32;5;1
revenir;11;3;0;2;5;5;10;2;1;5;5
retour;14;6;4;3;3;3;7;2;3;2;3
membre;2;1;10;3;7;3;2;3;8;0;3
etats;1;1;2;1;2;4;3;26;7;0;6
armée;1;0;35;3;3;0;1;5;1;0;2
site;3;2;2;0;8;8;8;3;0;7;7
juger;2;0;1;1;6;10;9;6;11;3;2
entreprise;0;0;0;2;5;17;15;4;1;2;1
emji_caméra;1;2;2;0;4;3;2;3;2;4;9
directeur;0;0;2;13;7;4;10;2;1;0;2
attaque;1;0;35;3;3;2;3;4;0;0;0
titre;21;0;1;0;4;3;1;4;0;10;0
petit;5;2;0;10;9;1;2;0;2;8;3
participer;7;4;2;2;3;2;14;6;1;2;4
lier;2;2;2;2;19;4;5;6;4;4;0
frapper;3;3;34;2;0;0;0;2;0;2;1
famille;1;3;0;2;7;4;7;9;1;6;2
soir;7;10;7;1;2;0;1;6;8;5;0
poste;4;0;2;0;1;23;8;2;5;2;0
michael;1;1;0;0;0;2;3;1;2;2;36
image;2;2;1;4;7;1;0;2;4;15;10
critique;2;0;2;3;13;5;4;10;3;2;3
course;24;2;0;0;2;2;6;1;2;3;2
conseiller;0;3;3;2;11;0;9;0;18;0;3
confirmer;1;2;8;3;4;1;7;4;8;5;2
affirmer;2;0;11;1;1;2;6;7;4;7;3
élevé;4;9;4;5;7;8;2;0;1;0;3
remporter;33;0;0;0;0;0;1;1;8;4;0
présenter;4;3;0;1;10;1;14;4;2;4;2
minute;22;4;3;2;3;2;2;1;2;4;1
condition;1;2;1;1;16;3;13;0;4;1;5
commun;1;0;1;2;4;3;16;2;9;1;6
annonce;4;3;3;1;0;11;2;3;5;6;3
affaire;0;0;3;3;5;2;3;13;6;1;3
rencontre;9;0;0;1;2;0;2;17;5;3;1
mètre;2;17;0;3;1;0;6;1;1;8;1
manifestation;1;1;14;1;1;1;4;2;11;5;1
laurent;1;0;0;0;3;1;3;1;1;0;35
journée;1;4;2;9;0;2;7;8;2;1;7
israël;1;0;27;0;0;0;1;9;6;0;2
haut;8;1;3;2;2;2;4;4;1;3;4
