"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postReposts_31";0,459;1;0;1;0,163;1;0,844;1;1;1;1
"*i_0925";1;1;1;1;1;1;1;1;1;0;0,443
"*i_0924";1;1;1;1;1;1;1;1;1;0;1
"*postLikes_1900";0,59;1;1;0,024;0,589;0,694;0,211;1;1;0,489;1
"*i_0923";0,017;1;1;1;0,991;0,059;0,909;1;1;0,854;1
"*postComments_83";0,877;0,637;1;0,751;0,245;0,386;0,042;1;1;1;1
"*i_0922";1;1;1;1;0,27;1;0,225;1;1;1;0,27
"*postLikes_1200";1;1;0,032;1;0,105;1;1;0,033;0,2;1;1
"*postComments_5";1;0,927;0,934;0,377;0,489;1;1;1;1;0;1
"*i_0921";1;1;1;1;1;1;1;1;1;0,069;0,106
"*postLikes_6800";1;0,209;1;0;1;0,964;0,002;1;1;1;1
"*postReposts_21";0,002;1;0;1;1;1;1;0,526;0,506;1;1
"*i_0920";1;1;1;1;1;1;1;0;1;0,197;1
"*i_0919";1;1;1;0,007;0,119;1;0,673;1;1;1;0,749
"*postComments_27";1;1;1;0,182;0,009;0,091;1;1;1;0,01;1
"*i_0918";1;1;1;1;0;0,182;1;1;1;1;1
"*postLikes_9100";1;1;1;0,001;0,092;0,386;1;1;1;1;0,369
"*postComments_46";1;1;1;1;0;1;1;1;1;0,998;0,65
"*postReposts_264";1;1;1;1;0;0,182;1;1;1;1;1
"*i_0917";1;1;1;0;1;1;0,383;1;1;1;1
"*postReposts_60";1;1;0,328;0;1;1;1;0,475;0,291;1;0,207
"*i_0916";1;1;1;1;1;0,001;1;1;1;0,344;0,443
"*postLikes_8500";0,991;1;1;1;1;0,555;1;1;1;0;1
"*postComments_145";1;1;1;1;1;0;1;0,86;0,711;1;0,463
"*postReposts_59";1;1;1;1;1;0,001;1;1;1;0,344;0,443
"*i_0915";1;1;1;0,002;0,604;0,286;0,534;1;1;1;1
"*postComments_75";0,659;1;1;0,007;0,749;0,39;0,673;1;1;1;1
"*postDate_22-12-2025";1;1;0,004;0,228;1;1;1;1;0,018;0,066;0,73
"*i_0914";1;1;0;1;1;1;1;1;1;1;0,27
"*i_0913";1;1;1;1;1;1;1;1;1;0,069;0,106
"*postLikes_1500";1;1;0,999;1;1;1;0,527;0,218;0,064;0,386;1
"*postComments_11";0,891;0,135;1;1;0,348;0,762;1;1;1;1;0,348
"*i_0912";1;1;0;0,217;1;1;1;1;1;1;0,604
"*postComments_60";1;0,772;1;0,01;0,798;0,322;0,323;1;1;1;0,239
"*i_0911";1;1;0;1;1;1;1;1;0,074;1;1
"*postComments_297";1;1;0;1;1;1;1;1;0,074;1;1
"*postReposts_155";1;1;0;1;1;1;1;1;0,074;1;1
"*i_0910";1;1;1;1;1;1;1;1;1;0;1
"*postLikes_2800";1;0,803;1;0,951;0,844;0,038;0,653;1;1;0,01;0,268
"*postComments_9";0,003;1;1;0,557;0;1;1;1;1;0,64;1
"*i_0909";1;1;1;1;1;1;0,383;0,234;0,159;1;0,443
"*postComments_76";1;0,939;1;1;0,437;1;0,08;1;0,389;1;0,437
"*postReposts_80";1;1;1;1;1;0,001;0,13;1;0,19;1;0,651
"*i_0908";1;1;1;0,308;1;1;1;0,469;0;1;1
"*postComments_82";1;1;0,478;0,003;0,041;1;1;0,325;0,04;1;1
"*i_0907";1;1;1;1;1;1;1;1;1;0;0,443
"*postLikes_2700";1;1;1;1;0,763;0,509;0,001;1;1;0,932;0,763
"*i_0906";1;0,174;1;0,217;1;1;1;1;1;0,031;0,604
"*postDate_21-12-2025";0,459;1;1;0,132;0,019;1;1;1;1;0,168;0,358
"*i_0905";1;1;1;0;1;1;1;1;1;1;0,604
"*postComments_21";1;1;0,813;0,252;0,071;1;1;1;1;0,079;0,781
"*i_0904";1;1;1;1;1;1;1;0,003;0,159;1;0,443
"*i_0903";1;1;1;1;1;1;1;1;1;0;0,604
"*postLikes_727";1;1;1;1;1;1;1;1;1;0;0,604
"*postComments_1";1;1;1;1;1;1;1;1;1;0;0,815
"*postReposts_0";0,874;1;0,421;1;1;1;1;0;1;0,769;0,157
"*i_0902";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_17900";0;1;1;1;1;1;1;1;1;1;1
"*postReposts_225";0;1;1;1;1;1;1;1;1;1;1
"*i_0901";1;1;1;1;1;1;0,082;1;1;0,069;1
"*i_0900";1;1;1;1;0,27;1;0,225;1;1;1;0,27
"*postComments_48";0;0,022;1;1;1;0,871;1;1;1;1;0,207
"*i_0899";1;1;1;1;0,004;1;1;1;1;1;0,27
"*postLikes_5500";0,047;0,877;1;1;0,678;1;0,746;1;0,801;1;0,238
"*postComments_161";1;1;1;1;0,193;1;0,008;1;1;1;0,193
"*postReposts_172";1;1;1;1;0,004;1;1;1;1;1;0,27
"*i_0898";0;1;1;1;1;1;1;1;1;1;1
"*postComments_31";0,004;1;1;1;1;0,012;1;1;1;0,324;0,059
"*i_0897";1;1;1;1;1;1;1;1;1;1;0,008
"*postLikes_4400";0,581;1;1;0,88;0,757;1;0,607;1;1;0,513;0,144
"*postReposts_158";1;1;1;1;1;1;1;1;1;1;0,008
"*i_0896";1;1;1;1;0;1;1;1;1;1;1
"*postLikes_5200";1;0;0,999;1;0,061;1;0,488;0,046;1;1;1
"*postComments_135";1;1;1;0;0;1;1;1;1;1;1
"*postReposts_130";1;1;1;1;0;1;1;1;1;1;1
"*i_0895";1;0,001;1;1;1;1;0,534;1;1;0,489;0,604
"*postComments_140";1;0,107;1;1;0,027;0,224;0,55;1;1;1;1
"*postDate_20-12-2025";1;0,19;0,146;1;1;1;0;1;1;0,952;0,475
"*i_0894";1;1;1;1;0,443;1;0,014;1;1;1;0,443
"*i_0893";1;1;1;1;1;1;0;1;1;1;1
"*postComments_308";1;1;1;1;1;1;0,008;1;0;1;1
"*i_0892";1;1;0;1;1;1;1;1;1;1;0,749
"*i_0891";1;0;1;1;1;1;0,383;1;1;1;0,443
"*i_0890";1;1;1;1;0,022;0,182;0,383;1;1;1;1
"*postComments_63";1;1;1;1;0,277;0,001;0,909;0,68;1;1;0,991
"*i_0889";0,372;1;1;1;1;1;0,014;1;1;1;0,443
"*postLikes_11400";0,783;0,336;1;0,398;1;1;0,146;1;1;1;0,193
"*postComments_487";0,372;1;1;1;1;1;0,014;1;1;1;0,443
"*postReposts_28";0;1;1;1;1;1;1;1;0,857;0,04;1
"*i_0888";0,217;1;1;1;1;1;1;1;1;0,197;0,27
"*i_0887";1;1;1;1;1;1;0,005;1;1;1;1
"*postComments_81";1;1;1;1;0,878;1;0,008;1;0,025;1;0,878
"*i_0886";0,217;1;1;1;1;1;1;1;1;0,002;1
"*i_0885";1;1;1;1;1;1;1;1;1;0;1
"*postComments_56";0,004;1;1;1;1;1;1;0;1;0,003;1
"*postReposts_54";1;1;1;1;0,604;1;0,534;1;1;0;1
"*postDate_19-12-2025";0;1;1;1;1;1;1;0,009;1;1;1
"*i_0884";1;1;1;1;0,106;1;0,082;1;1;1;1
"*postComments_244";1;1;1;1;0,106;1;0,082;1;1;1;1
"*postReposts_83";1;1;1;1;0,119;0,39;0,086;1;1;0,623;1
"*i_0883";0,005;1;1;1;1;1;1;1;1;1;1
"*postReposts_27";0,006;1;0,999;0,386;1;1;1;1;0,055;0,387;1
"*i_0882";1;1;1;0,131;0;1;1;1;1;1;1
"*i_0881";1;1;0;1;0,604;1;1;1;1;1;0,604
"*postComments_86";1;0,77;0,029;0,014;0,044;1;1;1;1;1;0,741
"*i_0880";1;1;1;1;1;0,022;1;0,035;1;1;1
"*i_0879";0;1;1;1;1;1;1;0,469;1;1;1
"*postLikes_7800";0;1;0,696;1;1;1;1;0,335;1;0,046;1
"*i_0878";1;1;1;1;1;0;0,225;1;1;1;1
"*i_0877";0;1;1;1;1;1;1;1;1;1;1
"*postComments_28";0,21;1;1;0,26;0,978;0,181;1;1;1;1;0,363
"*i_0876";1;1;1;1;1;0,182;1;0,003;1;0,344;1
"*postComments_7";0,141;0,092;0,934;1;1;0,972;0,071;1;1;1;1
"*i_0875";1;1;1;1;1;1;1;1;1;1;1
"*i_0874";1;1;1;1;1;1;0,041;0,353;0,255;1;0,604
"*postComments_80";0,01;1;0,412;1;1;0,159;0,334;1;1;1;0,832
"*i_0873";1;1;1;1;1;1;1;0;1;1;1
"*postComments_379";1;1;1;1;1;1;1;0;1;1;1
"*i_0872";0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_874";0,372;1;1;1;1;1;1;1;1;0;1
"*i_0871";0,002;1;0,083;1;1;1;1;1;1;1;1
"*postLikes_0";0;1;0,378;1;1;1;1;1;1;1;1
"*i_0870";1;1;1;1;0,443;1;1;1;0,001;1;0,443
"*postLikes_13000";1;1;1;1;0,749;1;1;0,469;0,012;1;0,119
"*postComments_124";1;1;1;1;0,991;0,001;0,909;1;0,046;1;0,991
"*postReposts_254";1;1;1;1;0,443;1;1;1;0,001;1;0,443
"*i_0869";1;1;1;1;0,604;1;0,041;1;0,255;1;0,604
"*postLikes_7500";1;1;1;1;1;1;0,296;1;0,074;0,953;0,056
"*postComments_61";1;1;1;1;0,878;1;0;1;0,451;1;0,878
"*postReposts_34";1;1;1;1;1;0,002;0,195;0,57;1;1;0,286
"*postDate_18-12-2025";0,421;1;1;1;0,322;1;1;1;0,904;0;0,98
"*i_0868";1;1;1;1;1;1;1;1;1;0;1
"*i_0867";1;0,007;1;1;1;1;1;1;1;1;0,106
"*postComments_23";0;0,864;1;0,018;1;1;1;1;1;0,977;1
"*i_0866";0,005;1;1;1;1;1;1;1;1;1;1
"*i_0865";1;1;0,276;1;0,001;1;1;0,353;1;1;1
"*i_0864";1;1;1;1;1;1;1;1;0,001;0,344;0,443
"*postComments_4";0,785;1;1;1;0,397;1;1;1;0,01;0,182;0,682
"*i_0863";1;1;1;0,058;0,27;1;1;1;1;1;0,27
"*postLikes_947";1;1;1;0,058;0,27;1;1;1;1;1;0,27
"*i_0862";0;1;1;1;1;1;1;1;1;1;1
"*postComments_14";0;0,465;0,243;1;1;1;1;0,445;1;1;1
"*i_0861";1;1;1;1;0,443;1;1;1;1;0;1
"*postReposts_3";0,602;1;1;1;1;0,283;0,655;0;0,002;0,471;0,965
"*i_0860";0,005;1;1;1;1;1;1;1;1;1;1
"*i_0859";1;0,041;1;1;1;0,088;1;1;1;1;0,27
"*postReposts_49";1;0,035;1;0,054;1;0,677;1;1;1;1;0,369
"*i_0858";0,522;1;1;1;0,604;1;1;1;1;0;1
"*postLikes_22800";0,522;1;1;1;0,604;1;1;1;1;0;1
"*postComments_328";0,894;1;1;1;0,991;1;1;0,092;0,543;0,013;1
"*postReposts_752";0,522;1;1;1;0,604;1;1;1;1;0;1
"*i_0857";1;0,01;0,478;1;1;0,033;0,146;1;1;1;1
"*postComments_137";1;0,01;0,478;1;1;0,033;0,146;1;1;1;1
"*postReposts_45";1;0,001;1;1;0,922;0,821;0,003;0,967;1;1;1
"*postDate_17-12-2025";0,874;1;1;1;0,533;0,451;0,079;0,664;0,015;1;1
"*i_0856";1;1;1;1;1;0;1;1;1;1;1
"*i_0855";0;1;1;1;1;1;1;0,137;1;1;1
"*i_0854";1;1;1;1;1;1;0,041;1;0,004;1;0,604
"*i_0853";1;1;1;1;1;1;0,296;1;0;1;1
"*postLikes_980";1;1;1;1;1;1;0,296;1;0;1;1
"*i_0852";1;1;1;1;1;1;1;0;1;1;1
"*i_0851";1;1;1;0,058;0,27;1;0,225;1;1;1;1
"*i_0850";1;1;1;1;0,022;1;0,383;1;1;1;0,443
"*postComments_170";1;1;1;0;0,277;0,587;0,909;1;1;1;0,991
"*postReposts_75";1;1;1;0;0,651;1;1;1;1;0,101;1
"*i_0849";1;1;1;0,217;0,001;1;1;1;1;1;0,604
"*postLikes_8700";1;0,01;1;0,398;0,014;1;1;1;1;1;0,878
"*postComments_241";1;1;1;0,568;0,056;0,677;1;0,774;0,074;1;1
"*postReposts_204";1;1;1;0,217;0,001;1;1;1;1;1;0,604
"*i_0848";1;1;1;1;0;1;1;1;1;1;0,443
"*i_0847";1;1;1;0,058;1;0,088;1;1;0,074;1;1
"*postLikes_12300";1;0;1;0,059;1;1;0,944;1;0,442;1;1
"*postReposts_168";1;1;0;0,79;1;0,908;1;1;0,19;1;1
"*i_0846";1;1;1;1;1;1;0;1;1;1;0,443
"*postLikes_4100";1;1;0,016;1;0,005;1;0,091;1;0,939;1;1
"*i_0845";1;1;1;1;0,06;0,006;1;1;1;1;0,604
"*postDate_16-12-2025";1;1;0,512;1;0,015;0,223;1;1;1;0,147;0,98
"*i_0844";1;1;1;1;0,022;0,182;1;1;1;1;0,443
"*i_0843";1;1;1;1;0,443;1;1;0,234;0,001;1;1
"*postComments_199";1;1;1;1;0,443;1;1;0,234;0,001;1;1
"*i_0842";1;1;1;0,131;0,022;1;1;1;1;0,344;1
"*postComments_40";1;1;1;1;1;0,679;0,013;0,036;1;1;0,982
"*i_0841";1;0,174;1;0,217;0,06;1;1;1;1;1;0,604
"*i_0840";1;1;0;1;1;1;1;1;1;1;0,604
"*postComments_303";1;1;0;1;1;1;0,909;1;0,046;1;0,991
"*i_0839";1;1;1;1;1;0,001;0,383;1;1;1;0,443
"*i_0838";1;1;1;1;1;1;0,005;1;1;1;1
"*i_0837";1;1;1;1;0,443;1;1;1;1;0;1
"*postLikes_7100";1;1;0,001;1;0,991;1;1;0,68;1;0,013;1
"*postComments_110";0,199;1;0,644;1;1;1;0,051;1;1;0,512;0,72
"*postReposts_101";1;1;1;1;0;1;0,796;1;1;0,041;1
"*i_0836";1;1;1;1;1;1;0,383;1;1;0;1
"*i_0835";1;1;1;1;1;1;1;1;0,159;0;1
"*postComments_72";1;0,551;1;1;0,171;1;0,109;1;1;0,078;0,922
"*postReposts_50";1;1;1;0,751;0,58;1;1;1;0,328;0,027;1
"*postDate_15-12-2025";1;1;0,005;0,132;1;1;1;0,421;0,003;0,808;1
"*i_0834";1;1;0;1;1;1;1;0,469;1;1;1
"*postReposts_52";1;1;0;1;1;1;1;0,774;1;0,025;1
"*i_0833";0,013;1;1;0,131;1;1;1;1;1;0,344;1
"*postLikes_8900";0,013;1;1;0,131;1;1;1;1;1;0,344;1
"*postComments_78";0;0,036;1;0,059;1;1;1;1;1;1;1
"*postReposts_57";0;1;1;0;1;1;1;1;1;1;1
"*i_0832";1;0,041;1;0,058;1;1;1;1;1;1;0,27
"*i_0831";1;1;1;1;1;1;0,534;0,353;0,004;1;0,604
"*i_0830";0,002;1;1;1;1;1;1;1;1;0,197;1
"*i_0829";1;1;1;0,308;1;1;1;0;0,354;1;1
"*i_0828";1;1;1;1;1;1;0,082;1;1;1;0,106
"*postLikes_10700";1;0,495;1;1;1;1;0,002;1;1;0,025;1
"*postComments_73";1;1;0,05;0,612;1;0,006;0,087;0,1;1;1;1
"*postReposts_179";1;1;1;1;1;1;0,082;1;1;1;0,106
"*i_0827";1;1;1;1;1;1;1;1;0;1;1
"*i_0826";1;1;1;1;1;1;1;1;0;1;1
"*postLikes_13800";1;1;1;1;1;1;1;1;0;1;1
"*postComments_94";1;1;1;0,059;1;1;0,002;0,623;1;0,336;1
"*i_0825";1;1;0;1;1;1;1;1;1;1;0,604
"*postLikes_7400";1;1;0,001;0,006;0,579;1;1;1;1;1;0,579
"*i_0824";1;1;1;0,131;0,443;1;0,014;1;1;1;1
"*i_0823";1;1;1;0,002;0,604;1;1;1;1;0,489;0,604
"*i_0822";1;1;1;1;1;1;1;1;1;0;1
"*postDate_14-12-2025";1;0,424;0,751;1;0,597;0,783;0,737;1;1;0,052;1
"*i_0821";1;1;1;1;1;1;0;1;1;1;0,443
"*i_0820";1;1;1;1;1;1;1;0,001;1;1;1
"*i_0819";1;1;0,083;1;0,004;1;1;1;1;1;1
"*postLikes_8200";0;1;0,59;1;0,65;1;1;1;1;1;1
"*postReposts_169";1;1;0,083;1;0,004;1;1;1;1;1;1
"*i_0818";0;1;1;1;1;1;1;1;1;1;1
"*postLikes_5000";0,128;0,772;1;1;1;0,679;0,611;0,485;0,004;1;0,798
"*i_0817";1;1;1;1;0;1;1;1;1;1;1
"*postLikes_6900";1;1;1;1;0,085;1;0,001;1;1;1;0,72
"*i_0816";1;1;1;1;1;1;0,014;1;1;0,344;0,443
"*postComments_10";1;0,042;1;0,222;1;1;1;0,008;0,966;0,801;0,391
"*i_0815";1;1;0;1;1;1;1;1;1;1;0,443
"*postComments_229";1;1;0;1;1;1;0,673;1;1;1;0,119
"*i_0814";1;1;1;1;1;1;1;1;1;0;0,749
"*postLikes_17200";1;1;1;0,568;1;1;1;1;1;0;0,369
"*postReposts_362";1;1;1;1;1;1;1;1;1;0;0,749
"*i_0813";1;0;1;1;1;1;1;1;1;1;1
"*i_0812";1;1;1;0,002;1;0,286;0,534;1;1;1;0,604
"*postComments_41";1;1;1;0,182;1;0,019;0,871;1;0;1;0,626
"*postReposts_37";1;1;1;0,226;0,059;1;0,397;1;1;0,098;0,985
"*i_0811";1;1;1;1;0,443;0;1;1;1;1;1
"*i_0810";0;1;1;1;1;1;1;1;1;1;1
"*postComments_29";1;0,002;1;1;0,767;0,024;1;1;1;1;1
"*postDate_13-12-2025";0,069;1;1;0,004;0,051;0,993;1;1;1;0,68;0,98
"*i_0809";1;1;1;1;0,004;1;1;1;1;0,197;1
"*i_0808";1;1;1;0;1;1;1;1;1;0,01;1
"*postLikes_11500";1;1;1;0;1;1;1;1;1;0,01;1
"*postComments_20";0,383;0,232;1;0,33;1;1;1;1;1;0,128;0,566
"*i_0807";1;1;1;0;0,443;1;1;1;1;1;0,443
"*postLikes_2900";1;1;0,001;0,192;0,555;1;1;1;0,556;1;0,336
"*i_0806";1;1;1;1;0;1;1;1;1;1;0,604
"*i_0805";0,078;1;1;1;1;1;1;1;1;1;0,106
"*postLikes_8400";1;0,569;1;0,647;1;0,76;1;0,86;1;1;0,463
"*postComments_44";0;1;1;1;1;1;0,592;1;1;0,512;1
"*postReposts_77";1;1;1;0,002;0,987;0;1;1;1;1;0,437
"*i_0804";1;1;0,276;0,217;0,604;1;0,534;1;1;0,489;1
"*postComments_345";1;1;0,276;0,217;0,604;1;0,534;1;1;0,489;1
"*postReposts_84";1;1;0,276;0,217;0,604;1;0,534;1;1;0,489;1
"*i_0803";0;1;1;1;1;1;1;1;1;0,489;0,604
"*i_0802";1;1;1;1;1;0;0,534;1;1;1;0,604
"*postLikes_7900";1;1;1;0,915;0,827;0,046;1;1;1;0,645;0,302
"*postComments_181";1;1;1;1;1;0;0,534;1;1;1;0,604
"*postReposts_273";1;1;1;1;1;0;0,534;1;1;1;0,604
"*i_0801";1;1;1;0;0,27;1;1;1;1;1;1
"*postComments_50";1;0;1;0,999;1;1;0,767;1;0,198;1;1
"*postReposts_131";1;1;1;0;0,27;1;1;1;1;1;1
"*i_0800";1;0;1;1;1;1;1;1;1;1;0,604
"*postLikes_18000";1;0;1;1;1;1;1;1;1;1;0,604
"*postReposts_119";1;0;1;1;0,558;1;0,465;1;0,787;1;0,558
"*postDate_12-12-2025";0;0,477;1;0,281;1;1;1;1;1;0,69;0,682
"*i_0799";1;1;1;1;1;1;1;1;1;0;0,443
"*i_0798";1;1;1;1;0,106;1;1;1;1;1;0,106
"*postLikes_8800";1;1;1;1;0,991;0,001;1;1;1;0,181;0,277
"*postComments_227";1;1;1;1;0,106;1;1;1;1;1;0,106
"*postReposts_87";1;1;1;1;0,106;1;1;1;1;1;0,106
"*i_0797";0;1;1;1;1;1;1;1;1;1;1
"*postComments_2";0,537;0,481;1;1;0,389;1;0,97;1;1;0;1
"*i_0796";0,005;1;1;1;1;1;1;1;1;1;1
"*i_0795";1;1;1;1;1;0,006;0,041;1;1;1;0,604
"*i_0794";1;1;1;0;1;1;1;1;1;1;1
"*postReposts_492";1;1;1;0;1;1;1;1;1;1;1
"*i_0793";1;1;1;1;1;1;1;1;0,017;1;0,106
"*postComments_403";1;1;1;1;1;1;1;1;0,017;1;0,106
"*postReposts_183";1;1;1;1;1;1;1;1;0,017;1;0,106
"*i_0792";0;1;1;1;1;1;1;1;1;1;1
"*i_0791";0,522;1;1;0,217;0,604;1;1;1;1;0,031;1
"*i_0790";1;1;1;0,058;0,27;1;1;1;1;1;0,27
"*i_0789";1;1;1;1;1;1;1;0;1;1;0,604
"*i_0788";1;1;1;1;1;1;1;1;1;0,004;1
"*i_0787";0,013;1;1;1;1;1;1;1;0,001;1;1
"*postLikes_15500";0,013;1;1;1;1;1;1;1;0,001;1;1
"*postComments_618";0,013;1;1;1;1;1;1;1;0,001;1;1
"*postReposts_243";0,013;1;1;1;1;1;1;1;0,001;1;1
"*postDate_11-12-2025";1;0,692;1;1;1;0;1;1;0,002;1;0,43
"*i_0786";1;1;1;1;1;0,286;1;1;0;1;1
"*postReposts_51";0,162;0,913;1;1;1;1;0,056;0,851;0;1;1
"*i_0785";1;1;1;0,012;1;1;1;1;1;1;0,106
"*postComments_224";1;1;1;0,012;1;1;1;1;1;1;0,106
"*postReposts_351";1;1;1;0,012;1;1;1;1;1;1;0,106
"*i_0784";1;1;1;1;1;0,286;0,534;0,011;1;1;0,604
"*postLikes_12100";1;1;1;1;1;0,76;0;0,189;1;1;0,463
"*postComments_268";1;1;1;1;1;0,286;0,534;0,011;1;1;0,604
"*i_0783";0,522;1;1;1;0,001;1;1;1;1;1;0,604
"*i_0782";0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_191";0,005;1;1;1;1;1;1;1;1;1;1
"*i_0781";1;1;1;1;1;1;0,002;1;0,074;1;1
"*postComments_42";1;1;0,895;1;0,245;1;0,449;1;1;0,004;1
"*i_0780";1;1;1;1;1;0;1;1;1;1;0,443
"*i_0779";1;1;1;1;1;0,182;0,014;1;1;1;0,443
"*i_0778";1;0;1;1;1;1;1;1;1;1;0,443
"*postLikes_11200";1;0;1;1;1;1;1;1;1;1;0,443
"*postComments_176";1;0;1;1;1;0,587;1;1;0,543;1;0,031
"*i_0777";1;0,174;1;1;1;0,006;0,534;1;1;1;0,604
"*postReposts_68";1;0,174;1;1;1;0,006;0,534;1;1;1;0,604
"*i_0776";1;1;1;1;1;0;1;1;1;1;0,878
"*postComments_188";1;1;1;1;1;0;1;1;1;1;0,878
"*i_0775";1;1;1;1;1;1;1;1;1;1;0,008
"*i_0774";1;1;1;1;1;1;1;1;0;1;1
"*i_0773";1;1;1;0;1;1;1;1;1;0,01;1
"*postLikes_1100";1;1;0,341;0,759;1;0,068;0,091;0,322;1;1;1
"*i_0772";1;1;1;1;0;1;1;1;1;1;1
"*postDate_10-12-2025";1;1;0,492;1;1;1;0,57;0,018;0,059;1;0,469
"*i_0771";1;1;1;1;1;1;1;0,035;1;1;0,106
"*postComments_189";1;0;1;1;1;1;1;0,234;1;1;0,443
"*i_0770";1;1;0;1;1;1;1;1;1;1;1
"*i_0769";1;1;1;1;1;0,492;0,798;0;1;1;0,878
"*postComments_53";1;1;1;0,006;1;1;1;0,035;0;1;1
"*i_0768";1;1;1;1;0,443;1;1;0,234;0,159;1;0,443
"*postComments_353";1;0,417;1;0,032;0,991;1;0,909;0,68;0,543;1;0,991
"*postReposts_132";1;1;1;1;0;1;1;0,86;0,711;1;0,463
"*i_0767";1;1;1;1;1;0;1;1;1;1;1
"*postLikes_27100";1;0;1;1;1;0,088;1;1;1;1;1
"*postReposts_187";1;1;1;1;1;0,022;1;1;1;1;0,106
"*i_0766";1;1;1;0,002;0,604;1;1;1;1;0,031;1
"*i_0765";1;1;1;1;1;1;0,534;1;0;1;0,604
"*postLikes_11100";1;1;1;1;0,991;1;0,909;0,68;0;1;0,991
"*postComments_149";0,659;1;1;1;1;1;0,673;1;0;1;0,749
"*i_0764";1;0,007;1;1;1;1;1;1;1;1;0,106
"*i_0763";1;1;0,276;0,217;1;1;0,534;0,353;1;1;0,604
"*i_0762";0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_6700";0;1;1;1;1;1;1;0,007;1;1;0,827
"*i_0761";1;1;1;1;1;1;0,086;0,469;0,012;1;0,749
"*postLikes_900";1;1;1;1;1;1;0,086;0,469;0,012;1;0,749
"*i_0760";1;0,255;1;1;1;1;0,086;0,469;0,354;1;0,749
"*i_0759";1;1;1;1;1;1;0,014;0,234;1;1;0,443
"*postComments_560";1;1;1;1;1;1;0,014;0,234;1;1;0,443
"*postReposts_97";1;1;1;1;1;1;0,014;0,234;1;1;0,443
"*postDate_9-12-2025";1;0;0,041;1;1;0,134;1;1;0,092;1;1
"*i_0758";1;0;1;1;1;1;0,217;1;0,046;1;1
"*i_0757";1;1;0;1;1;1;1;0,469;1;1;0,749
"*postReposts_66";0,894;1;0;1;1;1;1;0,68;1;0,854;0,991
"*i_0756";1;1;1;1;0,022;1;1;0,234;0,159;1;1
"*postComments_202";1;1;1;1;0,369;0,677;1;0,774;0,002;1;1
"*postReposts_40";0;1;1;1;1;1;1;1;0,005;1;1
"*i_0755";0,005;1;1;1;1;1;1;1;1;1;1
"*i_0754";1;1;1;1;1;0;1;1;0,255;1;1
"*postLikes_958";1;1;1;1;1;0;1;1;0,255;1;1
"*i_0753";1;0,174;0;1;1;1;1;1;1;1;0,604
"*i_0752";1;0;1;1;1;1;1;1;1;1;0,749
"*i_0751";0;0,495;1;1;1;0,677;1;1;1;1;1
"*i_0750";1;1;1;1;1;0,016;1;1;0;1;0,749
"*i_0749";1;1;1;1;1;0,39;0,673;0,028;0,354;1;0,749
"*postComments_215";1;1;1;1;1;0,587;0,909;0,003;0,543;1;0,277
"*i_0748";1;1;0,005;0,217;0,604;1;1;1;1;1;0,604
"*postReposts_134";1;1;0,005;0,217;0,604;1;1;1;1;1;0,604
"*i_0747";1;1;1;1;1;1;1;1;1;1;1
"*i_0746";1;0;1;1;1;1;1;1;1;1;0,443
"*postReposts_67";1;0;1;1;1;1;1;1;1;1;0,443
"*postDate_8-12-2025";1;0,185;1;0,096;1;0,2;0,111;1;1;1;0,2
"*i_0745";1;1;1;1;1;1;0,002;1;1;1;0,27
"*postComments_287";1;1;1;1;1;1;0,002;1;1;1;0,27
"*i_0744";1;1;1;1;1;0;1;1;1;1;1
"*i_0743";1;1;1;0,217;1;1;0,001;1;1;1;0,604
"*postComments_367";1;1;1;0,217;1;1;0,001;1;1;1;0,604
"*i_0742";1;0,041;0,083;1;0,27;1;1;1;1;1;1
"*postLikes_6100";0;0,065;1;0,391;1;0,193;1;1;1;1;1
"*i_0741";1;1;1;1;1;0,006;0,534;1;1;1;0,06
"*postComments_156";1;1;1;0,485;0,991;0,001;0,909;1;1;1;0,277
"*i_0740";0;1;1;1;1;1;1;1;1;1;1
"*i_0739";1;1;1;0,007;0,005;1;1;1;1;1;0,749
"*i_0738";1;1;1;1;1;1;0,383;1;0,159;0,344;0,443
"*i_0737";1;0,1;1;1;1;1;0,014;1;1;1;0,443
"*i_0736";1;1;1;1;0,106;0,022;1;1;1;1;1
"*postLikes_19000";1;1;1;1;0,106;0,022;1;1;1;1;1
"*postComments_502";1;1;1;1;0,106;0,022;1;1;1;1;1
"*postReposts_855";1;1;1;1;0,106;0,022;1;1;1;1;1
"*i_0735";1;1;1;1;1;0,001;1;1;1;0,344;0,443
"*i_0734";1;1;1;0;1;1;1;1;1;0,344;1
"*postLikes_12900";1;1;0,031;0;1;1;1;1;1;0,744;0,878
"*i_0733";0;1;1;1;1;1;1;1;1;1;0,604
"*postDate_7-12-2025";0,891;1;1;0,571;0,047;0,762;0,921;1;1;0,811;0,348
"*i_0732";1;1;1;1;0;1;1;1;1;0,344;1
"*i_0731";1;1;1;0,131;0;1;1;1;1;1;1
"*postComments_155";1;1;1;0,79;0,183;1;1;0,002;0,015;1;1
"*i_0730";1;1;1;0,058;1;1;1;1;1;0,197;0,27
