"";"banalfreq";"X.rts_a";"X.rts_i"
"emji_visage_avec_un_doigt_sur_la_bouche";36;1,0139;-1,0139
"emji_visage_avec_fumée_sortant_des_narines";72;-1,2764;1,2764
"craindre";47;1,1719;-1,1719
"tableau";20;1,8247;-1,8247
"gâcher";19;0,8279;-0,8279
"surpoids";16;0,6663;-0,6663
"all";11;-0,6542;0,6542
"code";65;-1,1236;1,1236
"neurone";30;-0,3695;0,3695
"connecter";23;0,8386;-0,8386
"bientôt";159;-1,8354;1,8354
"dose";38;-0,2979;0,2979
"capable";182;1,6559;-1,6559
"championnat";19;1,6061;-1,6061
"maîtrise";33;-0,5805;0,5805
"écrivain";12;0,3685;-0,3685
"anne";15;1,7248;-1,7248
"incident";16;0,2335;-0,2335
"tj";15;0,5215;-0,5215
"remplacer";120;-0,2742;0,2742
"gag";14;0,3917;-0,3917
"bourrer";21;0,5694;-0,5694
"malin";51;-0,3654;0,3654
"compliment";11;0,486;-0,486
"message";171;-1,7843;1,7843
"épanouir";17;1,6572;-1,6572
"poids";76;-0,4353;0,4353
"indiquer";49;-1,0789;1,0789
"énorme";141;0,6343;-0,6343
"çà";33;0,8776;-0,8776
"complet";86;0,4988;-0,4988
"inspiration";19;0,8279;-0,8279
"sauveur";24;-0,6651;0,6651
"église";48;0,8446;-0,8446
"jurassien";17;1,6572;-1,6572
"terrasse";29;-1,2174;1,2174
"automne";36;1,9728;-1,9728
"reculer";21;0,5694;-0,5694
"bordel";87;-0,3194;0,3194
"retenir";97;0,6151;-0,6151
"raser";29;-0,4625;0,4625
"troll";30;-1,0185;1,0185
"genevois";112;0,7553;-0,7553
"promener";29;0,2927;-0,2927
"basket";10;0,3428;-0,3428
"parceque";31;1,1426;-1,1426
"blague";204;-1,4956;1,4956
"emmental";34;0,7665;-0,7665
"emji_mains_levées_peau_claire";30;-0,242;0,242
"7h";14;-0,417;0,417
"rentrer";229;-0,2954;0,2954
"généraliser";33;1,4549;-1,4549
"matière";88;-0,4447;0,4447
"utile";151;-0,3631;0,3631
"plier";30;-0,5378;0,5378
"vêtement";110;-0,6831;0,6831
"cantonal";49;-1,9506;1,9506
"règle";212;-1,0313;1,0313
"taille";75;1,0784;-1,0784
"profession";25;-0,7652;0,7652
"repasser";16;1,0032;-1,0032
"insister";20;-0,3264;0,3264
"nécessité";27;-1,7244;1,7244
"secondaire";23;0,239;-0,239
"terminer";102;0,3185;-0,3185
"totalement";244;-1,5127;1,5127
"corps";259;-1,5218;1,5218
"tenir";270;-0,6151;0,6151
"formation";101;-1,745;1,745
"lutter";64;-0,6889;0,6889
"soulever";37;-0,3673;0,3673
"diaboliser";11;-0,357;0,357
"mécanique";30;0,9976;-0,9976
"fréquenter";25;-0,3494;0,3494
"hey";25;0,8454;-0,8454
"compagnie";89;0,9786;-0,9786
"retraité";31;0,3094;-0,3094
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";14;1,4862;-1,4862
"traîner";35;0,8864;-0,8864
"récent";44;-0,865;0,865
"guy";29;1,1428;-1,1428
"épaule";16;1,0032;-1,0032
"sponsoriser";12;-1,2763;1,2763
"pierre";74;0,9835;-0,9835
"ete";38;1,29;-1,29
"graver";16;1,9715;-1,9715
"indépendance";36;-1,7513;1,7513
"peser";21;-1,2774;1,2774
"développement";42;-1,7865;1,7865
"ados";36;1,2904;-1,2904
"monstrueux";10;-0,2629;0,2629
"épisode";49;0,5866;-0,5866
"occasion";71;-0,9972;0,9972
"rejoindre";64;0,3707;-0,3707
"clan";10;-1,5343;1,5343
"issue";31;-0,6183;0,6183
"david";25;0,2575;-0,2575
"habiller";119;0,4377;-0,4377
"imiter";16;0,6663;-0,6663
"cruel";20;0,452;-0,452
"contexte";102;0,8289;-0,8289
"égo";19;0,3472;-0,3472
"attacher";20;0,6875;-0,6875
"annonce";47;-0,9034;0,9034
"bref";278;-0,7144;0,7144
"dépendance";19;-1,4199;1,4199
"tres";81;1,2971;-1,2971
"grotte";11;-0,6542;0,6542
"difficile";258;0,4832;-0,4832
"expression";163;0,4801;-0,4801
"saison";104;1,6855;-1,6855
"ahhh";25;1,1481;-1,1481
"emji_visage_bleu_et_froid";31;0,641;-0,641
"piquer";55;0,4848;-0,4848
"folie";43;0,402;-0,402
"couloir";13;0,2785;-0,2785
"tester";47;0,3136;-0,3136
"degré";135;0,8162;-0,8162
"emji_ok_peau_moyennement_claire";24;1,7343;-1,7343
"emji_tête_qui_explose";57;-0,559;0,559
"ère";31;0,641;-0,641
"industriel";50;-0,9413;0,9413
"réfléchir";239;-1,7833;1,7833
"avortement";15;-0,8323;0,8323
"préserver";40;-0,7423;0,7423
"interrompre";11;0,2515;-0,2515
"sécuriser";19;-0,4332;0,4332
"désastreux";17;-0,2775;0,2775
"dramatique";24;0,3162;-0,3162
"cuit";10;1,6677;-1,6677
"excessif";29;-1,2174;1,2174
"balayer";20;0,452;-0,452
"découler";18;-1,2649;1,2649
"déplacer";103;-1,9173;1,9173
"enceinte";20;0,452;-0,452
"emji_visage_blasé";53;-0,2543;0,2543
"rempli";27;0,6133;-0,6133
"portugais";24;-0,6651;0,6651
"philippe";17;1,1944;-1,1944
"pédophile";15;-0,8323;0,8323
"fr";37;0,502;-0,502
"sûrement";246;0,6375;-0,6375
"pompe";18;0,6767;-0,6767
"déchet";65;-1,5954;1,5954
"quitter";148;-1,7809;1,7809
"grain";16;0,6663;-0,6663
"poussière";15;0,3032;-0,3032
"perspective";27;0,8528;-0,8528
"instagram";69;0,8706;-0,8706
"similaire";44;0,6349;-0,6349
"thaïlande";11;-0,6542;0,6542
"former";73;-0,7919;0,7919
"bizarre";130;0,734;-0,734
"elon";20;-1,1361;1,1361
"musk";24;-0,9446;0,9446
"déjeuner";28;0,5199;-0,5199
"complètement";266;0,349;-0,349
"confrontation";10;0,6407;-0,6407
"énormément";109;-0,4382;0,4382
"frustration";30;-0,5378;0,5378
"été";10;1,6677;-1,6677
"fâcher";13;0,5042;-0,5042
"exclure";27;0,2754;-0,2754
"méchanceté";20;1,8247;-1,8247
"déposer";44;-0,6664;0,6664
"japon";35;-0,5467;0,5467
"préparer";91;-0,2994;0,2994
"emji_feuille_morte";10;-0,9265;0,9265
"emji_jeune_pousse";14;1,0168;-1,0168
"olivier";16;1,434;-1,434
"champ";39;1,1522;-1,1522
"garder";397;1,9013;-1,9013
"soulager";15;-0,5184;0,5184
"installation";14;-0,2261;0,2261
"septembre";34;-0,4759;0,4759
"brigitte";37;-0,5162;0,5162
"spécialiser";19;-1,9544;1,9544
"fabrication";17;-0,4716;0,4716
"existence";61;1,2185;-1,2185
"entourage";33;-0,4099;0,4099
"supporter";131;0,7957;-0,7957
"rebelle";22;1,3452;-1,3452
"bernois";28;-1,4505;1,4505
"emji_sapin_de_noël";39;0,5168;-0,5168
"emprunter";12;-0,2427;0,2427
"propriétaire";64;-0,4254;0,4254
"instant";66;0,2904;-0,2904
"etre";155;0,4457;-0,4457
"valide";28;0,5199;-0,5199
"covid";80;1,3951;-1,3951
"virus";20;-0,5226;0,5226
"multiplier";23;0,8386;-0,8386
"sanitaire";24;-0,6651;0,6651
"entrer";88;-1,3209;1,3209
"phase";35;0,3417;-0,3417
"saisonnier";12;-0,2427;0,2427
"pipe";14;1,4862;-1,4862
"équilibré";34;-0,8888;0,8888
"isoler";17;0,8246;-0,8246
"détresse";28;-1,8749;1,8749
"discriminer";10;-0,5215;0,5215
"sketch";36;0,7778;-0,7778
"transmettre";76;0,6824;-0,6824
"collègue";73;0,736;-0,736
"contaminer";16;0,4131;-0,4131
"risquer";36;-1,091;1,091
"amplement";11;-1,7447;1,7447
"tenue";73;0,736;-0,736
"cohésion";11;-0,357;0,357
"stabilité";17;-1,5999;1,5999
"populaire";61;-1,0072;1,0072
"poster";53;0,4715;-0,4715
"chambre";43;0,2862;-0,2862
"ducoup";39;-1,7678;1,7678
"emji_ok_peau_claire";29;1,4767;-1,4767
"efficacité";22;-1,4233;1,4233
"utilisation";65;-0,6027;0,6027
"tordre";33;-0,2776;0,2776
"pondre";15;-0,5184;0,5184
"impacte";12;-0,4622;0,4622
"porteur";15;1,7248;-1,7248
"fumeur";71;0,8817;-0,8817
"obèse";14;1,0168;-1,0168
"ressort";13;0,5042;-0,5042
"saisir";30;-0,7523;0,7523
"nuance";46;-1,9312;1,9312
"balade";14;-0,7009;0,7009
"dangereux";180;-0,7015;0,7015
"projeter";21;0,8327;-0,8327
"habit";65;-1,5954;1,5954
"rouge";113;1,102;-1,102
"poubelle";79;0,9253;-0,9253
"cave";18;0,9949;-0,9949
"tempête";32;-1,2473;1,2473
"arracher";19;0,554;-0,554
"concevoir";27;-0,7094;0,7094
"accoucher";15;-0,5184;0,5184
"vevey";11;0,2515;-0,2515
"visite";31;0,869;-0,869
"col";11;0,8322;-0,8322
"partiellement";10;-0,5215;0,5215
"large";41;-0,8259;0,8259
"toit";38;-0,2979;0,2979
"panneau";29;0,4391;-0,4391
"routier";29;-1,5876;1,5876
"direction";61;-0,8182;0,8182
"fenêtre";43;-1,5676;1,5676
"voisin";227;1,9289;-1,9289
"résistance";26;-0,8709;0,8709
"nazi";40;-1,2319;1,2319
"héros";39;-0,3488;0,3488
"délinquance";13;-0,5772;0,5772
"bouger";136;-0,8897;0,8897
"voleur";76;0,5536;-0,5536
"rager";10;-0,2629;0,2629
"taff";33;-1,7379;1,7379
"debile";11;1,3107;-1,3107
"actuellement";158;-0,5066;0,5066
"démuni";14;-1,6465;1,6465
"précieux";46;0,8336;-0,8336
"discours";230;-0,482;0,482
"nouvel";38;-1,0255;1,0255
"moquerie";28;0,3523;-0,3523
"quasiment";74;-0,2696;0,2696
"bienvenu";17;-1,115;1,115
"emji_bouteille_de_champagne";10;0,3428;-0,3428
"routine";14;1,4862;-1,4862
"campagne";138;0,2791;-0,2791
"poli";12;1,0383;-1,0383
"miroir";20;0,452;-0,452
"attribuer";31;-1,4701;1,4701
"vif";46;1,2968;-1,2968
"genevoise";30;0,5355;-0,5355
"noble";21;0,3673;-0,3673
"trancher";10;-1,5343;1,5343
"météo";30;-0,242;0,242
"inspirer";79;1,0979;-1,0979
"ahahaha";10;0,3428;-0,3428
"scrupule";10;0,6407;-0,6407
"préparation";13;-0,3248;0,3248
"off";13;-0,3248;0,3248
"didier";16;-1,4287;1,4287
"gruyère";76;-1,184;1,184
"vacherin";11;0,486;-0,486
"repousser";18;-1,7753;1,7753
"répétition";22;-1,0316;1,0316
"percher";10;0,6407;-0,6407
"recrue";17;-0,2775;0,2775
"bisou";41;1,4351;-1,4351
"ciel";88;1,2317;-1,2317
"calmer";32;-0,7038;0,7038
"référence";54;0,4163;-0,4163
"stylé";27;1,8993;-1,8993
"final";179;-1,4925;1,4925
"emji_chat_qui_pleure_de_joie";41;0,2722;-0,2722
"dormir";105;0,2974;-0,2974
"boutique";25;0,599;-0,599
"endormir";10;-0,2629;0,2629
"goutte";16;-0,9706;0,9706
"big";21;0,3673;-0,3673
"pharma";18;-1,2649;1,2649
"cultiver";31;0,4555;-0,4555
"fibre";14;1,0168;-1,0168
"lourd";65;-0,2751;0,2751
"plante";41;0,5313;-0,5313
"conviction";28;-1,4505;1,4505
"durer";50;1,0652;-1,0652
"machin";10;0,6407;-0,6407
"ajouter";103;-1,2982;1,2982
"bâle";23;-0,8303;0,8303
"réchauffer";33;0,4714;-0,4714
"audace";16;0,6663;-0,6663
"métro";34;-1,4922;1,4922
"rentable";21;-1,7429;1,7429
"exploitation";41;-0,4636;0,4636
"création";72;-1,2764;1,2764
"dizaine";85;-0,9267;0,9267
"fantasme";22;-0,7215;0,7215
"m2";14;1,0168;-1,0168
"déconner";20;0,277;-0,277
"construire";125;-1,2509;1,2509
"attraper";32;1,2952;-1,2952
"privation";12;0,6478;-0,6478
"présence";57;-1,0998;1,0998
"valaisans";34;1,6213;-1,6213
"sueur";22;-1,0316;1,0316
"futur";123;-0,7279;0,7279
"marque";95;-0,281;0,281
"déficit";10;-0,9265;0,9265
"emji_visage_bâillant";41;-1,6624;1,6624
"sexualité";18;1,3957;-1,3957
"lâcher";70;-1,3269;1,3269
"personnellement";107;0,38;-0,38
"comm";21;-0,6188;0,6188
"chauffeur";28;0,5199;-0,5199
"emji_index_pointant_vers_le_haut_peau_claire";11;0,2515;-0,2515
"fm";24;-1,2955;1,2955
"matelas";20;-1,5793;1,5793
"avertissement";10;0,3428;-0,3428
"chemin";109;1,4157;-1,4157
"poil";46;-0,6333;0,6333
"panique";14;0,3917;-0,3917
"allumer";30;0,9976;-0,9976
"rappel";87;-0,5036;0,5036
"programme";91;0,3027;-0,3027
"ems";24;1,3287;-1,3287
"domination";28;-1,8749;1,8749
"directeur";31;0,4555;-0,4555
"catholique";35;0,8864;-0,8864
"libre";249;-1,3915;1,3915
"suicider";20;-0,5226;0,5226
"emji_biceps_contracté";105;0,6588;-0,6588
"amélioration";21;-1,2774;1,2774
"tranche";23;0,239;-0,239
"foie";14;-0,417;0,417
"veau";10;1,0725;-1,0725
"emji_coeur_brisé";89;-0,3912;0,3912
"respirer";52;0,8665;-0,8665
"valise";18;-0,8697;0,8697
"masque";31;-1,8727;1,8727
"mai";39;0,9046;-0,9046
"spectacle";36;-0,6221;0,6221
"cage";16;-0,9706;0,9706
"parodie";10;1,6677;-1,6677
"document";34;-0,6607;0,6607
"er";24;-0,4483;0,4483
"asie";51;-1,5418;1,5418
"accomplir";26;-0,2699;0,2699
"aventure";20;0,9903;-0,9903
"précédent";57;-1,3359;1,3359
"nana";18;1,3957;-1,3957
"inde";29;-0,9106;0,9106
"just";12;0,3685;-0,3685
"for";21;-0,6188;0,6188
"the";72;0,3238;-0,3238
"record";32;1,2952;-1,2952
"voyager";55;0,2692;-0,2692
"harry";17;1,1944;-1,1944
"potter";14;1,4862;-1,4862
"doucement";20;0,9903;-0,9903
"pk";41;0,3874;-0,3874
"one";11;-0,6542;0,6542
"mythe";31;-0,4347;0,4347
"iran";25;0,2575;-0,2575
"emji_mains_levées_peau_légèrement_mate";14;0,6565;-0,6565
"bol";38;-0,2979;0,2979
"coiffeur";13;0,8254;-0,8254
"apres";69;0,3518;-0,3518
"malbouffe";16;1,434;-1,434
"publicité";29;-1,2174;1,2174
"plaisanter";18;1,8885;-1,8885
"stupide";67;1,9819;-1,9819
"adresser";21;-0,401;0,401
"portée";32;-1,2473;1,2473
"sincèrement";63;0,6761;-0,6761
"dsl";27;-0,7094;0,7094
"agressif";46;-0,3492;0,3492
"cordialement";15;-0,5184;0,5184
"brillant";31;0,4555;-0,4555
"constater";113;-0,7115;0,7115
"souris";20;0,6875;-0,6875
"apparence";22;1,7745;-1,7745
"filtre";18;0,9949;-0,9949
"esthétique";18;0,4331;-0,4331
"parier";23;-1,5737;1,5737
"attirer";49;-1,6224;1,6224
"week_end";64;-0,5465;0,5465
"chiotte";11;1,3107;-1,3107
"sang";75;-0,9246;0,9246
"tricher";13;0,8254;-0,8254
"remplacement";17;0,5381;-0,5381
"étaler";11;1,3107;-1,3107
"bêtise";106;0,3372;-0,3372
"commission";39;0,258;-0,258
"équiper";29;-0,4625;0,4625
"resto";34;0,7665;-0,7665
"hôtel";47;0,3136;-0,3136
"appartement";74;-0,7025;0,7025
"louer";26;-0,4186;0,4186
"étendre";18;-0,5702;0,5702
"culture";247;-1,0756;1,0756
"foi";86;1,8601;-1,8601
"etes";31;0,641;-0,641
"incarné";11;0,8322;-0,8322
"emji_globe_tourné_sur_l_afrique_et_l_europe";17;-0,2775;0,2775
"emji_explosion";28;0,9936;-0,9936
"emji_index_pointant_vers_le_haut";27;0,6133;-0,6133
"prier";33;0,8776;-0,8776
"retard";73;-0,4071;0,4071
"incompréhension";12;-0,7957;0,7957
"principal";89;-1,8491;1,8491
"intimité";20;-0,7885;0,7885
"pièce";76;-1,184;1,184
"séparer";37;1,4419;-1,4419
"utilité";41;1,4351;-1,4351
"apparement";19;-1,0001;1,0001
"cultivé";21;1,1631;-1,1631
"pitié";81;0,3302;-0,3302
"certitude";22;0,9885;-0,9885
"persuader";29;0,2927;-0,2927
"suprême";10;-0,5215;0,5215
"croyance";41;0,9139;-0,9139
"aliment";27;0,2754;-0,2754
"peter";13;0,8254;-0,8254
"nez";64;1,1244;-1,1244
"absolu";61;-0,6542;0,6542
"arrogance";30;1,3;-1,3
"aveugle";43;-1,0046;1,0046
"stp";64;0,2791;-0,2791
"samedi";71;-0,8226;0,8226
"semaine";300;-1,3702;1,3702
"chaîne";89;-0,3912;0,3912
"otan";20;-0,7885;0,7885
"février";16;1,0032;-1,0032
"alpe";30;-0,3695;0,3695
"fonds";58;-0,9708;0,9708
"camion";62;0,3586;-0,3586
"déverser";19;1,6061;-1,6061
"dériver";19;-1,0001;1,0001
"tranquillement";21;-0,2435;0,2435
"mesurer";24;-0,6651;0,6651
"agenda";22;-0,7215;0,7215
"cm";14;0,6565;-0,6565
"logistique";15;-1,8376;1,8376
"station";23;-0,5707;0,5707
"galer";32;-0,9496;0,9496
"veste";25;1,5115;-1,5115
"gratuitement";39;0,6935;-0,6935
"immédiat";22;-1,4233;1,4233
"trace";29;1,4767;-1,4767
"hitler";11;-0,357;0,357
"indéniable";14;-0,417;0,417
"innocence";17;0,3259;-0,3259
"confusion";24;-0,4483;0,4483
"crotte";11;1,9502;-1,9502
"réglementation";10;-0,2629;0,2629
"municipal";12;-0,4622;0,4622
"coin";72;1,8447;-1,8447
"redevenir";14;0,3917;-0,3917
"emji_visage_effrayé";18;1,8885;-1,8885
"fasciste";34;-1,8769;1,8769
"botte";28;-1,8749;1,8749
"parcourir";10;1,0725;-1,0725
"t_shirt";22;0,2971;-0,2971
"evidemment";16;-0,6282;0,6282
"figure";59;-0,309;0,309
"incontournable";10;1,0725;-1,0725
"exact";75;-0,3036;0,3036
"oooh";19;1,6061;-1,6061
"patrick";12;0,6478;-0,6478
"pendule";14;1,4862;-1,4862
"5g";10;-0,9265;0,9265
"onde";21;1,5667;-1,5667
"joseph";10;1,6677;-1,6677
"installer";111;-0,279;0,279
"olympique";11;0,486;-0,486
"mega";12;-0,7957;0,7957
"corrompu";17;-1,115;1,115
"virer";39;-0,8744;0,8744
"reprendre";113;-0,8357;0,8357
"emji_visage_en_colère";15;-0,2989;0,2989
"couler";27;-0,3283;0,3283
"référendum";15;-1,8376;1,8376
"complotistes";15;0,5215;-0,5215
"emji_visage_anxieux_avec_goutte_de_sueur";26;1,7019;-1,7019
"christophe";12;-0,2427;0,2427
"vosges";11;1,9502;-1,9502
"cqfd";24;-0,6651;0,6651
"inverse";99;0,2706;-0,2706
"différemment";27;0,4222;-0,4222
"rhétorique";14;-1,6465;1,6465
"plutot";18;-0,5702;0,5702
"pleuvoir";26;0,5039;-0,5039
"supprimer";131;-1,015;1,015
"caisse";273;-0,7065;0,7065
"ps";140;-0,3158;0,3158
"irresponsable";16;-0,381;0,381
"milieu";130;0,3734;-0,3734
"bar";25;1,5115;-1,5115
"proximité";22;-0,4825;0,4825
"relativement";22;-0,4825;0,4825
"matériel";102;-1,0594;1,0594
"incompréhensible";23;-0,5707;0,5707
"contraindre";13;-0,3248;0,3248
"culot";17;-1,115;1,115
"barre";44;-1,6859;1,6859
"réfugier";15;-1,262;1,262
"étape";36;-0,4496;0,4496
"waouh";16;1,9715;-1,9715
"série";78;-1,1416;1,1416
"revue";15;0,5215;-0,5215
"ambitieux";10;-0,2629;0,2629
"générique";12;1,0383;-1,0383
"coller";76;0,2652;-0,2652
"emji_feuille";22;0,9885;-0,9885
"rater";49;0,952;-0,952
"emji_visage_avec_un_monocle";96;0,3661;-0,3661
"skieur";11;0,8322;-0,8322
"coco";20;0,9903;-0,9903
"emji_femme_qui_hausse_les_épaules_peau_claire";40;-0,9666;0,9666
"caillou";25;-0,3494;0,3494
"là_dessus";20;-0,7885;0,7885
"reflet";12;-0,2427;0,2427
"rigolade";10;1,0725;-1,0725
"bande";127;-0,69;0,69
"planète";172;-0,3083;0,3083
"sortie";97;-0,4284;0,4284
"emji_visage_sans_expression";46;0,2576;-0,2576
"péter";44;-0,2587;0,2587
"dixit";14;-0,2261;0,2261
"peace";17;-1,115;1,115
"habillement";13;-0,3248;0,3248
"tjrs";72;1,1597;-1,1597
"emji_v_de_la_victoire";40;1,0272;-1,0272
"hésiter";64;-0,3241;0,3241
"essai";14;-0,417;0,417
"fermé";14;1,4862;-1,4862
"emji_visage_confus";27;1,4921;-1,4921
"arnaque";22;-0,4825;0,4825
"bourgeois";70;-1,3269;1,3269
"bein";25;0,2575;-0,2575
"divorce";35;-0,3875;0,3875
"idéal";50;-0,3192;0,3192
"revanche";61;-0,5137;0,5137
"mépris";48;1,0572;-1,0572
"régression";10;0,3428;-0,3428
"aisé";26;-1,5775;1,5775
"authenticité";12;0,6478;-0,6478
"ouvert";33;-1,7379;1,7379
"préoccuper";26;-0,8709;0,8709
"séparation";14;-0,417;0,417
"exagérer";35;0,6676;-0,6676
"patriarcat";39;1,4378;-1,4378
"apaiser";14;1,0168;-1,0168
"viable";13;-1,4592;1,4592
"bizarrement";48;-0,7803;0,7803
"emji_symbole_de_paix";11;0,2515;-0,2515
"détacher";13;0,2785;-0,2785
"comporter";52;0,6866;-0,6866
"raciste";297;1,4641;-1,4641
"correspondre";48;-0,7803;0,7803
"démonter";18;-0,5702;0,5702
"yes";13;0,2785;-0,2785
"batterie";22;0,6986;-0,6986
"canon";39;-1,1268;1,1268
"iii";11;1,3107;-1,3107
"gay";19;1,176;-1,176
"ahh";18;0,9949;-0,9949
"avancer";122;-1,386;1,386
"grenoble";10;0,6407;-0,6407
"balai";11;0,8322;-0,8322
"life";15;1,2202;-1,2202
"racisme";227;0,6742;-0,6742
"interessant";10;-0,2629;0,2629
"rapide";74;0,8176;-0,8176
"geneve";40;0,4482;-0,4482
"mcdo";15;0,8234;-0,8234
"compléter";12;0,3685;-0,3685
"restaurateur";19;-1,0001;1,0001
"grandeur";14;-0,7009;0,7009
"dissuader";13;-0,9447;0,9447
"accro";12;0,3685;-0,3685
"déguiser";36;-1,3952;1,3952
"réveil";18;0,6767;-0,6767
"optimiste";13;0,5042;-0,5042
"litre";16;0,2335;-0,2335
"porno";16;0,4131;-0,4131
"féminisme";84;-1,2103;1,2103
"estimer";55;-1,9933;1,9933
"défaut";43;-1,0046;1,0046
"stade";72;1,3669;-1,3669
"nyon";10;1,0725;-1,0725
"mars";23;0,8386;-0,8386
"acteur";112;0,5373;-0,5373
"sévère";16;0,6663;-0,6663
"sérénité";16;1,434;-1,434
"fatiguer";69;-0,5572;0,5572
"contraire";301;-0,5013;0,5013
"adhérer";23;-0,8303;0,8303
"dictionnaire";16;0,4131;-0,4131
"champignon";32;0,7551;-0,7551
"bureau";59;1,7092;-1,7092
"zoo";12;-1,2763;1,2763
"midi";70;0,5176;-0,5176
"bistrot";14;1,4862;-1,4862
"publicitaire";11;0,486;-0,486
"marseille";10;1,0725;-1,0725
"festival";45;0,4164;-0,4164
"musicien";11;0,486;-0,486
"pointe";27;1,1445;-1,1445
"griller";16;0,4131;-0,4131
"crayon";11;1,3107;-1,3107
"grands_parents";22;1,3452;-1,3452
"generation";11;1,3107;-1,3107
"splendeur";36;-0,4496;0,4496
"pic";17;-0,7455;0,7455
"obéir";12;-0,2427;0,2427
"barrer";20;-0,7885;0,7885
"décoller";10;1,6677;-1,6677
"corriger";46;-1,042;1,042
"emji_homme_qui_hausse_les_épaules_peau_claire";51;0,7673;-0,7673
"surveillance";15;-0,2989;0,2989
"contact";31;0,3094;-0,3094
"occident";53;-1,207;1,207
"cohérent";32;-1,6022;1,6022
"troisième";36;-0,3133;0,3133
"fiscalement";12;-1,958;1,958
"smartphones";19;1,176;-1,176
"effrayant";23;0,5844;-0,5844
"succès";45;-0,7418;0,7418
"wtf";17;-0,4716;0,4716
"emji_points_d_exclamation_et_d_interrogation";10;-1,5343;1,5343
"icône";18;-0,5702;0,5702
"deviner";30;-0,242;0,242
"caricature";11;-0,357;0,357
"étrange";41;-0,4636;0,4636
"odeur";52;0,8665;-0,8665
"féliciter";35;-1,2779;1,2779
"porc";16;0,6663;-0,6663
"fée";18;0,6767;-0,6767
"naïveté";20;0,277;-0,277
"dead";14;1,0168;-1,0168
"rajouter";54;-0,5244;0,5244
"centre";122;-1,9692;1,9692
"près_de";55;0,4848;-0,4848
"pratiquement";48;0,8446;-0,8446
"entrée";59;-0,8541;0,8541
"piger";22;0,9885;-0,9885
"vague";45;1,4328;-1,4328
"connait";36;0,2891;-0,2891
"trait";12;1,5595;-1,5595
"preneur";13;0,5042;-0,5042
"aller_retour";10;-0,5215;0,5215
"abordable";19;-0,676;0,676
"patin";11;0,8322;-0,8322
"abeille";18;0,6767;-0,6767
"ons";16;-0,9706;0,9706
"génétique";16;-0,9706;0,9706
"reproduire";38;0,789;-0,789
"modèle";65;-0,6027;0,6027
"aspirer";15;0,3032;-0,3032
"emji_visage_sans_bouche";12;0,6478;-0,6478
"déprimer";17;0,8246;-0,8246
"jeudi";18;1,3957;-1,3957
"vitre";14;-0,2261;0,2261
"entrain";43;-0,7819;0,7819
"indispensable";38;1,9513;-1,9513
"admiration";14;-0,2261;0,2261
"piloter";11;0,2515;-0,2515
"piqûre";12;-0,2427;0,2427
"empire";33;-1,0549;1,0549
"restriction";25;-1,4344;1,4344
"nommer";49;0,5866;-0,5866
"ignorance";77;0,6218;-0,6218
"insoutenable";10;-0,9265;0,9265
"indifférence";14;-1,1004;1,1004
"entendeur";14;-0,2261;0,2261
"croissance";33;-0,5805;0,5805
"freiner";20;-1,1361;1,1361
"sable";19;0,3472;-0,3472
"miss";19;0,8279;-0,8279
"paléo";12;1,5595;-1,5595
"rang";13;0,5042;-0,5042
"mardi";12;0,3685;-0,3685
"maths";26;0,3346;-0,3346
"composition";18;0,6767;-0,6767
"taré";13;1,2569;-1,2569
"coute";12;-1,2763;1,2763
"renens";10;-0,9265;0,9265
"marc";12;0,3685;-0,3685
"sacrifice";14;0,6565;-0,6565
"empoisonner";28;0,7324;-0,7324
"genial";14;1,0168;-1,0168
"nest";12;0,6478;-0,6478
"promettre";59;-1,8165;1,8165
"ouai";52;-0,5486;0,5486
"wagon";22;1,7745;-1,7745
"restaurant";74;-0,4513;0,4513
"casque";85;-0,6392;0,6392
"lauser_utilisateurice";10;-0,5215;0,5215
"balcon";32;-0,7038;0,7038
"égoïsme";15;1,2202;-1,2202
"passif";19;-1,0001;1,0001
"gras";28;-0,3926;0,3926
"tabac";26;-0,2699;0,2699
"déplorable";19;-0,676;0,676
"interdiction";58;-0,9708;0,9708
"récemment";41;-0,6272;0,6272
"quai";14;0,3917;-0,3917
"secours";26;0,9906;-0,9906
"éloigner";28;1,3068;-1,3068
"punition";20;0,452;-0,452
"travers";96;-0,5885;0,5885
"fascinant";21;1,5667;-1,5667
"décembre";32;0,258;-0,258
"ironique";22;-0,4825;0,4825
"inscrire";62;0,3586;-0,3586
"emji_visage_endormi";33;0,4714;-0,4714
"stage";20;0,452;-0,452
"accueillant";13;0,2785;-0,2785
"votations";23;-1,5737;1,5737
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";31;0,641;-0,641
"proprement";10;0,3428;-0,3428
"kit";11;0,486;-0,486
"trottinette";46;-1,2991;1,2991
"renverser";14;-0,7009;0,7009
"polluant";14;0,3917;-0,3917
"solaire";40;1,2905;-1,2905
"équilibre";57;0,3793;-0,3793
"stratégique";20;-1,1361;1,1361
"dispositif";14;-1,1004;1,1004
"silencieux";24;-1,2955;1,2955
"bruyant";18;-0,3514;0,3514
"man";11;0,486;-0,486
"tueur";15;-0,2989;0,2989
"malsain";27;0,6133;-0,6133
"consultation";15;-1,8376;1,8376
"portefeuille";12;-0,7957;0,7957
"faiblesse";19;-1,0001;1,0001
"parfum";35;-0,5467;0,5467
