"";"X.rts_a";"X.rts_i"
"emji_biceps_contracté_peau_légèrement_mate";0,3259;-0,3259
"emji_biceps_contracté_peau_moyennement_claire";0,3673;-0,3673
"aîné";1,5115;-1,5115
"cours";2,705;-2,705
"répéter";-0,736;0,736
"objectif";-5,6577;5,6577
"atteindre";-8,3411;8,3411
"preuve";-1,812;1,812
"vivant";4,2487;-4,2487
"inutile";-1,1047;1,1047
"peur";0,2889;-0,2889
"océan";-0,8697;0,8697
"également";-2,4881;2,4881
"marin";-0,2629;0,2629
"participer";-4,4073;4,4073
"spécialiste";-0,8346;0,8346
"barbare";-0,4622;0,4622
"confondre";-4,5046;4,5046
"poisson";3,32;-3,32
"emji_visage_boudeur";-1,5654;1,5654
"condamner";-13,6626;13,6626
"insécurité";-3,8886;3,8886
"naissance";0,9907;-0,9907
"phénomène";-0,6276;0,6276
"moteur";4,7123;-4,7123
"qq";2,5288;-2,5288
"imposer";-9,7446;9,7446
"propre";-0,4061;0,4061
"idiot";2,3468;-2,3468
"technique";2,991;-2,991
"jeter";-0,5466;0,5466
"nager";1,9502;-1,9502
"flotte";1,9715;-1,9715
"parfaitement";0,5761;-0,5761
"mode";9,2419;-9,2419
"terrifiant";1,434;-1,434
"bateau";-2,8706;2,8706
"mer";0,5054;-0,5054
"env";-1,1004;1,1004
"violence";-33,4129;33,4129
"brutal";-0,2699;0,2699
"liquide";1,7019;-1,7019
"instruire";2,4853;-2,4853
"bb";-0,8075;0,8075
"traumatiser";3,539;-3,539
"seul";-1,0141;1,0141
"renoncer";-0,6188;0,6188
"heureux";45,3349;-45,3349
"paradis";5,271;-5,271
"gentil";16,0042;-16,0042
"leçon";11,9332;-11,9332
"joli";12,0667;-12,0667
"dignité";-0,4258;0,4258
"célestin";31,1751;-31,1751
"reposer";0,4024;-0,4024
"paix";-25,6239;25,6239
"sûr";-0,7082;0,7082
"place";-16,7309;16,7309
"emji_visage_soulagé";14,4759;-14,4759
"content";0,3006;-0,3006
"tendresse";8,2278;-8,2278
"ptit";0,9949;-0,9949
"bonhomme";5,3101;-5,3101
"définir";0,2862;-0,2862
"type";-0,5617;0,5617
"émouvant";37,9913;-37,9913
"linge";3,6769;-3,6769
"salutation";1,367;-1,367
"simplicité";38,3464;-38,3464
"stresser";4,2899;-4,2899
"malade";-0,3908;0,3908
"finir";-2,9427;2,9427
"personnage";3,5336;-3,5336
"partager";3,4522;-3,4522
"charme";8,6727;-8,6727
"emji_coeur_blanc";6,6739;-6,6739
"emji_abeille";2,2394;-2,2394
"parisien";5,1689;-5,1689
"cour";2,0201;-2,0201
"conversation";1,0079;-1,0079
"excuser";-0,5047;0,5047
"mélanger";-1,5312;1,5312
"appeler";18,4101;-18,4101
"boule";0,641;-0,641
"moto";0,7115;-0,7115
"tomber";1,0581;-1,0581
"nan";1,9972;-1,9972
"chui";0,3428;-0,3428
"intéresser";-1,4925;1,4925
"blâmer";-1,309;1,309
"énergie";-8,4798;8,4798
"dégager";0,258;-0,258
"connaissance";1,5776;-1,5776
"agression";-1,1871;1,1871
"meme";-0,3859;0,3859
"siffler";2,2394;-2,2394
"normal";-1,5177;1,5177
"insulter";1,9251;-1,9251
"réciproque";0,6407;-0,6407
"société";-8,1985;8,1985
"insulte";0,7211;-0,7211
"sexisme";0,2971;-0,2971
"conjugal";-2,5104;2,5104
"viol";-4,478;4,478
"etc";-4,7638;4,7638
"bcp";-0,8126;0,8126
"télé";5,125;-5,125
"réalité";-20,7113;20,7113
"tik";2,834;-2,834
"tok";2,834;-2,834
"droit";-49,7463;49,7463
"debut";0,8246;-0,8246
"gant";18,5324;-18,5324
"pétard";1,6677;-1,6677
"brun";5,8166;-5,8166
"féministe";0,7797;-0,7797
"vierge";0,3346;-0,3346
"vide";1,01;-1,01
"propos";-1,1075;1,1075
"vérité";0,6289;-0,6289
"accepter";-5,3149;5,3149
"courage";-5,684;5,684
"réussir";-4,946;4,946
"adapter";-4,0265;4,0265
"irrespectueux";0,3032;-0,3032
"vulgaire";1,8247;-1,8247
"franchise";-0,8709;0,8709
"retrouver";3,429;-3,429
"sublime";4,3903;-4,3903
"draguer";7,1527;-7,1527
"reprocher";-2,731;2,731
"p";4,1748;-4,1748
"déranger";-1,7591;1,7591
"agréable";7,6464;-7,6464
"expliquer";-5,5146;5,5146
"discuter";-2,8341;2,8341
"waw";1,5595;-1,5595
"spirituel";1,9502;-1,9502
"ramasser";-0,5356;0,5356
"lever";2,4033;-2,4033
"emji_visage_éméché";2,701;-2,701
"terriblement";1,8247;-1,8247
"jeu";49,0311;-49,0311
"lumière";0,4854;-0,4854
"noisette";3,7899;-3,7899
"québec";17,0365;-17,0365
"ramener";0,6151;-0,6151
"ahah";4,4797;-4,4797
"réaction";-0,3283;0,3283
"mot";20,8337;-20,8337
"comportement";-0,4461;0,4461
"signaler";-0,6607;0,6607
"plaire";1,1873;-1,1873
"plaie";-0,7009;0,7009
"parole";2,3001;-2,3001
"silence";-0,6446;0,6446
"harcèlement";-0,7455;0,7455
"rdv";0,3472;-0,3472
"faciliter";-3,1839;3,1839
"influence";-0,9895;0,9895
"expo";0,8254;-0,8254
"site";-1,6311;1,6311
"parc";-0,7423;0,7423
"activité";0,2884;-0,2884
"thème";1,1541;-1,1541
"commencer";-11,351;11,351
"ressentir";4,1527;-4,1527
"relation";-3,964;3,964
"amical";1,0725;-1,0725
"mari";10,8986;-10,8986
"âme";12,2409;-12,2409
"riche";-70,5297;70,5297
"laid";1,6677;-1,6677
"salaire";-38,8734;38,8734
"unir";-11,1742;11,1742
"subir";-4,3239;4,3239
"résister";-1,3174;1,3174
"pire";0,4299;-0,4299
"parallèle";-1,2779;1,2779
"civil";-46,101;46,101
"commun";-3,7407;3,7407
"adresse";-0,265;0,265
"couple";-3,947;3,947
"mesure";-19,5744;19,5744
"office";-1,4922;1,4922
"foyer";-1,9421;1,9421
"condition";-8,6323;8,6323
"mariage";5,9304;-5,9304
"égal";-3,1908;3,1908
"prince";1,2905;-1,2905
"moderne";-0,4091;0,4091
"éviter";-8,9872;8,9872
"boîte";7,9515;-7,9515
"nuit";1,0867;-1,0867
"lire";-5,519;5,519
"avance";1,5636;-1,5636
"nécessiter";-1,1361;1,1361
"amoureux";5,7889;-5,7889
"emji_étoile_brillante";8,9878;-8,9878
"emji_coeur_jaune";1,9715;-1,9715
"péjoratif";11,3592;-11,3592
"préférer";2,8396;-2,8396
"aborder";-1,7244;1,7244
"titre";-4,4914;4,4914
"sacré";10,1547;-10,1547
"éloquence";9,7866;-9,7866
"propagande";2,2112;-2,2112
"info";-10,4177;10,4177
"respect";11,9393;-11,9393
"supposer";0,3403;-0,3403
"banaliser";-0,8075;0,8075
"compliqué";-3,7155;3,7155
"standard";0,5506;-0,5506
"beauté";28,6385;-28,6385
"fil";0,8225;-0,8225
"impression";2,3322;-2,3322
"policier";-32,7253;32,7253
"violet";1,8173;-1,8173
"bonjour";6,9209;-6,9209
"marché";-10,5319;10,5319
"ooh";0,5042;-0,5042
"souffrir";0,3036;-0,3036
"co";0,2812;-0,2812
"confirmer";-0,7686;0,7686
"emji_yeux";-0,6081;0,6081
"math";0,8322;-0,8322
"peine";-3,5059;3,5059
"emji_femme_qui_hausse_les_épaules";0,6824;-0,6824
"note";0,5731;-0,5731
"professeur";11,9885;-11,9885
"ennuyeux";2,3549;-2,3549
"enseignement";6,5098;-6,5098
"ahhhh";1,3107;-1,3107
"anglais";1,1945;-1,1945
"italien";17,6411;-17,6411
"uniquement";-12,5666;12,5666
"allemand";-3,2324;3,2324
"tourner";-0,2978;0,2978
"caméra";3,5518;-3,5518
"grace";-0,7009;0,7009
"valeur";-2,4483;2,4483
"moral";-1,4676;1,4676
"résumer";-1,0549;1,0549
"saint";2,9029;-2,9029
"mature";5,4369;-5,4369
"ménage";-0,4869;0,4869
"éduquer";3,817;-3,817
"esclave";-0,3133;0,3133
"tranquille";-1,1916;1,1916
"vaisselle";4,705;-4,705
"ambition";0,2515;-0,2515
"vomir";0,3417;-0,3417
"misogynie";0,6663;-0,6663
"cuisine";5,9658;-5,9658
"apparemment";-1,3453;1,3453
"incapable";0,3459;-0,3459
"aide";-11,9922;11,9922
"évoluer";15,1531;-15,1531
"régresser";2,6234;-2,6234
"habitude";0,3523;-0,3523
"inégalité";-4,984;4,984
"obtenir";-5,1716;5,1716
"égalité";-25,4554;25,4554
"salarial";-2,0436;2,0436
"tâche";2,1196;-2,1196
"ménager";12,8627;-12,8627
"expérience";1,8502;-1,8502
"renouveler";-0,357;0,357
"course";1,4752;-1,4752
"lessive";0,6565;-0,6565
"soin";-3,8358;3,8358
"extérieur";1,2042;-1,2042
"infirmier";-0,9666;0,9666
"30ans";1,2569;-1,2569
"gestion";-2,1126;2,1126
"valoir";0,9177;-0,9177
"congé";-3,708;3,708
"mat";2,0828;-2,0828
"aise";0,502;-0,502
"sain";2,1085;-2,1085
"misogyne";1,1481;-1,1481
"révolu";5,4756;-5,4756
"principe";-5,3369;5,3369
"débat";-10,5043;10,5043
"stérile";-0,7009;0,7009
"compenser";-3,0117;3,0117
"déplaire";-0,3661;0,3661
"partisan";-2,7011;2,7011
"fameux";0,8365;-0,8365
"progrès";0,5731;-0,5731
"catastrophe";-0,3194;0,3194
"continuer";-24,2248;24,2248
"guerre";-45,7944;45,7944
"journal";1,0395;-1,0395
"boulot";2,3526;-2,3526
"répartir";-0,5772;0,5772
"préjugé";0,4331;-0,4331
"heure";2,3577;-2,3577
"actuel";1,4894;-1,4894
"familial";-1,0998;1,0998
"conserver";1,3287;-1,3287
"âge";25,6637;-25,6637
"liberté";-9,6637;9,6637
"humanité";-4,9358;4,9358
"généralisé";0,6663;-0,6663
"évoquer";0,4179;-0,4179
"pape";0,8322;-0,8322
"fait";-17,8285;17,8285
"historique";-2,7463;2,7463
"accord";-7,2962;7,2962
"abandonner";1,142;-1,142
"repas";2,5366;-2,5366
"carrière";0,2692;-0,2692
"cest";0,7293;-0,7293
"désolant";-0,5215;0,5215
"gauche";-39,2653;39,2653
"trans";-0,676;0,676
"évolution";7,0853;-7,0853
"internet";4,8583;-4,8583
"dégénérer";-2,1738;2,1738
"retourner";0,6023;-0,6023
"pote";2,9077;-2,9077
"tenter";-2,8817;2,8817
"extrême";-30,4257;30,4257
"bobo";1,2952;-1,2952
"raisonnement";-0,618;0,618
"débattre";-3,4753;3,4753
"ect";0,7237;-0,7237
"fermeture";0,6875;-0,6875
"occuper";-3,9839;3,9839
"insultant";0,4873;-0,4873
"désaccord";0,2515;-0,2515
"morale";-4,6841;4,6841
"story";1,0168;-1,0168
"boomer";3,7893;-3,7893
"excellence";-0,4622;0,4622
"source";-15,9502;15,9502
"emji_coeur_violet";1,9169;-1,9169
"chéri";2,9979;-2,9979
"légal";-9,2405;9,2405
"sérieusement";-3,8371;3,8371
"amalgame";0,8246;-0,8246
"rarement";1,5747;-1,5747
"soumettre";0,6218;-0,6218
"annees";4,0701;-4,0701
"lucidité";4,1464;-4,1464
"particulièrement";4,058;-4,058
"toucher";-3,5408;3,5408
"personnel";-5,9147;5,9147
"recherche";-1,6307;1,6307
"honnête";-1,3804;1,3804
"vice";-0,3514;0,3514
"interdire";-2,7139;2,7139
"perfection";1,7248;-1,7248
"alcoolique";4,0701;-4,0701
"cesse";-1,4357;1,4357
"boire";1,9546;-1,9546
"fond";3,1186;-3,1186
"constamment";-1,0549;1,0549
"verre";8,0432;-8,0432
"intensité";-0,5772;0,5772
"humanisme";-0,5772;0,5772
"terrible";2,3915;-2,3915
"emji_homme_avec_la_paume_sur_le_visage";-1,8858;1,8858
"endroit";0,8452;-0,8452
"ensemble";0,2988;-0,2988
"discussion";-2,2017;2,2017
"totalité";-1,4233;1,4233
"télévision";5,0528;-5,0528
"remarquable";0,5042;-0,5042
"briser";0,6935;-0,6935
"glace";2,8423;-2,8423
"craquer";1,5595;-1,5595
"subtil";2,834;-2,834
"journalisme";-4,4387;4,4387
"somme";-0,9034;0,9034
"fumée";-0,5873;0,5873
"cigarette";-0,3798;0,3798
"mortel";-1,8727;1,8727
"doux";12,6864;-12,6864
"doc";2,9159;-2,9159
"impossible";0,5824;-0,5824
"abuser";-0,9248;0,9248
"lucide";0,8386;-0,8386
"sincère";2,5823;-2,5823
"george";10,793;-10,793
"vin";0,4752;-0,4752
"qualité";-1,3692;1,3692
"forcément";-1,3498;1,3498
"nu";1,2113;-1,2113
"merveille";2,5832;-2,5832
"conscience";-1,0945;1,0945
"ressortir";-0,2552;0,2552
"puissance";1,1905;-1,1905
"appui";-1,2763;1,2763
"fuite";-1,62;1,62
"bouffe";2,3151;-2,3151
"cf";-3,4377;3,4377
"clé";-0,7026;0,7026
"ressembler";6,6881;-6,6881
"entretien";-1,309;1,309
"dépression";-1,1982;1,1982
"tristesse";3,0327;-3,0327
"psy";-0,6333;0,6333
"générosité";1,8173;-1,8173
"ouvrir";-3,785;3,785
"appel";-1,2186;1,2186
"clair";-1,0825;1,0825
"pépite";13,9165;-13,9165
"solitude";-0,4341;0,4341
"interroger";1,0572;-1,0572
"respectueux";3,3707;-3,3707
"bel";2,1106;-2,1106
"souligner";-1,0046;1,0046
"livrer";0,599;-0,599
"empathie";-2,6535;2,6535
"comble";-0,3248;0,3248
"dingue";2,9324;-2,9324
"facilité";-2,5085;2,5085
"élocution";15,224;-15,224
"instruit";1,2202;-1,2202
"probablement";-0,5714;0,5714
"conseiller";-5,8387;5,8387
"consulter";-0,9666;0,9666
"emji_visage_qui_fait_un_câlin";14,5315;-14,5315
"sincérité";1,3107;-1,3107
"douleur";0,3573;-0,3573
"saluer";-0,7215;0,7215
"franc";4,0374;-4,0374
"profond";0,3463;-0,3463
"concurrence";-0,2638;0,2638
"vincent";1,1481;-1,1481
"inventeur";2,2394;-2,2394
"carré";0,8327;-0,8327
"délicieux";3,4455;-3,4455
"second";2,5046;-2,5046
"dimension";-0,4332;0,4332
"privé";-9,3052;9,3052
"ouïr";0,6407;-0,6407
"goûter";0,4869;-0,4869
"intérieur";0,8381;-0,8381
"caractère";1,5115;-1,5115
"certe";0,5042;-0,5042
"allah";1,4921;-1,4921
"dépendre";0,6304;-0,6304
"divin";1,94;-1,94
"prévenir";-1,2779;1,2779
"intime";9,5702;-9,5702
"physiquement";0,6273;-0,6273
"seconde";0,9912;-0,9912
"albert";1,2569;-1,2569
"théorie";-1,4375;1,4375
"réel";-5,9201;5,9201
"paraître";0,3874;-0,3874
"possession";0,3472;-0,3472
"ironie";-1,6403;1,6403
"mâle";0,9903;-0,9903
"apparaître";0,3535;-0,3535
"cruauté";0,2785;-0,2785
"meurtre";-3,8068;3,8068
"légalement";-1,958;1,958
"violent";-6,4951;6,4951
"violeur";-2,1368;2,1368
"psychologie";0,2515;-0,2515
"élément";-2,8752;2,8752
"perturbateur";0,8322;-0,8322
"prédateur";1,4767;-1,4767
"sexuel";-0,2751;0,2751
"créer";-6,2228;6,2228
"appareil";1,0024;-1,0024
"contacter";-1,4505;1,4505
"autrement";-0,6615;0,6615
"concept";-0,618;0,618
"indicateur";-0,6542;0,6542
"précurseur";3,6246;-3,6246
"pain";1,0106;-1,0106
"chocolat";4,3863;-4,3863
"description";-2,0475;2,0475
"suite";1,0838;-1,0838
"machine";0,5611;-0,5611
"infernal";1,0725;-1,0725
"exceptionnel";7,5754;-7,5754
"redonner";-0,5295;0,5295
"auto";0,6387;-0,6387
"détruire";-5,4621;5,4621
"grand_papa";3,7899;-3,7899
"passionner";3,1413;-3,1413
"apporter";-2,01;2,01
"curieux";2,6786;-2,6786
"forêt";1,9774;-1,9774
"couvrir";-4,8311;4,8311
"texte";-0,3036;0,3036
"auteur";-2,1708;2,1708
"jaloux";0,8955;-0,8955
"charles";2,6328;-2,6328
"daniel";4,797;-4,797
"simon";2,8011;-2,8011
"date";15,5151;-15,5151
"tribune";1,5359;-1,5359
"inquiétude";-0,9265;0,9265
"lausannois";-0,3514;0,3514
"louis";3,2962;-3,2962
"réunir";0,2862;-0,2862
"article";-55,2161;55,2161
"ouvrage";0,8327;-0,8327
"tirer";1,1653;-1,1653
"exemplaire";-1,5775;1,5775
"centrale";-1,0641;1,0641
"bibliothèque";0,2785;-0,2785
"décès";-0,8303;0,8303
"mouvement";-2,5794;2,5794
"défense";-3,9756;3,9756
"ré";0,3428;-0,3428
"édition";0,6273;-0,6273
"arbre";9,1239;-9,1239
"paysan";4,058;-4,058
"réjouir";-6,2499;6,2499
"préféré";3,4399;-3,4399
"passage";1,5723;-1,5723
"mentionner";-10,4535;10,4535
"vaudois";11,8919;-11,8919
"angle";-0,2629;0,2629
"team";4,6771;-4,6771
"ohlala";1,6677;-1,6677
"taliban";-1,262;1,262
"raconter";2,8864;-2,8864
"fribourgeois";1,1426;-1,1426
"mini";0,3523;-0,3523
"inapproprié";-0,2427;0,2427
"romain";-0,3283;0,3283
"scolaire";1,1866;-1,1866
"emji_applaudissements_peau_moyennement_claire";-0,2837;0,2837
"personnalité";0,8864;-0,8864
"avril";1,2904;-1,2904
"mériter";-12,6767;12,6767
"marquer";1,02;-1,02
"cinéma";-0,6392;0,6392
"entier";-3,9998;3,9998
"emji_visage_stupéfait";1,2202;-1,2202
"voiler";0,9233;-0,9233
"challenge";1,1944;-1,1944
"soldat";-9,1792;9,1792
"emji_singe_ne_rien_voir";3,9371;-3,9371
"cou";1,94;-1,94
"papy";3,9506;-3,9506
"mythique";13,7576;-13,7576
"renseignement";0,2515;-0,2515
"aider";-21,5337;21,5337
"barbe";3,5766;-3,5766
"lgbt";-0,7523;0,7523
"be";-0,2989;0,2989
"like";0,5844;-0,5844
"emji_oeil";0,5215;-0,5215
"sale";8,2125;-8,2125
"boucle";1,4767;-1,4767
"droite";-48,9365;48,9365
"ouverture";-0,705;0,705
"porter";1,9982;-1,9982
"dépenser";-6,4108;6,4108
"armée";-55,0096;55,0096
"peau";1,9734;-1,9734
"lointain";1,3287;-1,3287
"proche";-3,2289;3,2289
"loi";-35,6935;35,6935
"punaise";5,1689;-5,1689
"chier";0,7402;-0,7402
"r";1,2808;-1,2808
"fléau";-0,6609;0,6609
"emmerder";4,0551;-4,0551
"piéton";0,8774;-0,8774
"pied";11,5649;-11,5649
"courant";-0,5902;0,5902
"sauter";4,9532;-4,9532
"illégal";-21,8938;21,8938
"vision";0,4358;-0,4358
"moche";5,1984;-5,1984
"rendre";-4,4654;4,4654
"minimum";-10,0831;10,0831
"virilité";2,4772;-2,4772
"hôpital";-7,9685;7,9685
"autoroute";-3,0411;3,0411
"courageux";0,2836;-0,2836
"anonyme";-0,9072;0,9072
"fonctionnaire";-0,8323;0,8323
"babibouchettes";7,9742;-7,9742
"emji_visage_festif";0,6569;-0,6569
"tsr";5,3221;-5,3221
"emji_coeur_grandissant";4,7289;-4,7289
"tv";3,4588;-3,4588
"dessin";1,3068;-1,3068
"animé";0,5381;-0,5381
"inoubliable";6,5017;-6,5017
"cassis";-4,9207;4,9207
"facteur";-0,7085;0,7085
"pâte";1,3957;-1,3957
"fruit";-0,3909;0,3909
"étoile";2,1878;-2,1878
"quartier";0,6798;-0,6798
"cadeau";2,847;-2,847
"exposer";-0,6826;0,6826
"assumer";-6,5;6,5
"victime";-16,3506;16,3506
"amuser";10,224;-10,224
"emji_visage_souriant_avec_de_grands_yeux";5,6338;-5,6338
"fermer";-1,3692;1,3692
"bouffer";3,32;-3,32
"tradition";0,3707;-0,3707
"vitesse";-2,7248;2,7248
"hallucinant";-0,3488;0,3488
"créateur";2,1784;-2,1784
"prénom";10,1877;-10,1877
"cycle";6,8116;-6,8116
"renard";91,3991;-91,3991
"diffusion";-0,2261;0,2261
"franchement";-2,8714;2,8714
"top";6,8051;-6,8051
"pari";3,8089;-3,8089
"majeur";-5,1508;5,1508
"co2";-0,5467;0,5467
"emji_pouce_vers_le_haut_peau_claire";1,9908;-1,9908
"écologiste";-0,2427;0,2427
"2h";-0,2435;0,2435
"travail";-37,1797;37,1797
"transport";-4,8461;4,8461
"public";-24,8139;24,8139
"racheter";0,9936;-0,9936
"affaire";-4,9917;4,9917
"gâchis";0,6478;-0,6478
"casser";-10,8603;10,8603
"écologique";-1,4818;1,4818
"village";6,8429;-6,8429
"vigneron";-0,6542;0,6542
"pratique";13,8375;-13,8375
"poète";1,9502;-1,9502
"matin";4,0181;-4,0181
"prochain";-3,751;3,751
"dérouler";-1,8749;1,8749
"reproduction";0,5042;-0,5042
"échelle";-2,0646;2,0646
"élevage";0,9046;-0,9046
"horrible";1,3728;-1,3728
"animal";26,0403;-26,0403
"agriculteur";0,9885;-0,9885
"emji_visage_déçu";2,1306;-2,1306
"emji_visage_démoralisé_avec_goutte_de_sueur";0,7551;-0,7551
"couteau";2,4611;-2,4611
"superbe";4,0706;-4,0706
"abattre";1,1426;-1,1426
"souffrance";-3,0534;3,0534
"condescendant";0,554;-0,554
"patriarcal";-0,2863;0,2863
"gêner";0,7123;-0,7123
"chaussette";11,3661;-11,3661
"parfaire";0,8544;-0,8544
"appliquer";-8,3592;8,3592
"cuisse";4,3864;-4,3864
"deja";-0,9617;0,9617
"cause";-16,3545;16,3545
"honte";-4,1235;4,1235
"situation";-19,2236;19,2236
"rente";-1,0641;1,0641
"retraite";-0,8547;0,8547
"combat";-0,6813;0,6813
"lit";-0,8904;0,8904
"épuiser";-0,7523;0,7523
"responsabilité";-7,4531;7,4531
"forme";-0,631;0,631
"route";-5,3107;5,3107
"parfait";0,7358;-0,7358
"commentateur";1,5595;-1,5595
"glisser";1,1541;-1,1541
"masculin";0,9907;-0,9907
"épreuve";0,4131;-0,4131
"officiellement";-1,3952;1,3952
"sportif";1,3233;-1,3233
"effectuer";-0,8208;0,8208
"effectivement";1,3747;-1,3747
"morges";-0,8323;0,8323
"domestique";-0,8904;0,8904
"surprise";-1,8803;1,8803
"commettre";-27,7871;27,7871
"inconnu";1,4328;-1,4328
"schéma";-0,6188;0,6188
"extrêmement";-0,4829;0,4829
"différent";1,2515;-1,2515
"conjoint";-1,4505;1,4505
"parvenir";-0,5702;0,5702
"défendre";-48,6848;48,6848
"agresser";-0,7803;0,7803
"compagnon";3,2054;-3,2054
"ignorer";-1,9765;1,9765
"spray";-2,1738;2,1738
"poivre";-1,1004;1,1004
"poche";-3,9792;3,9792
"danger";-10,2047;10,2047
"multiple";-0,5873;0,5873
"mémé";4,3495;-4,3495
"sac";13,0181;-13,0181
"emji_visage_avec_des_symboles_dans_la_bouche";-0,7743;0,7743
"ride";0,486;-0,486
"nouvelle";-12,4425;12,4425
"population";-30,9988;30,9988
"emji_visage_implorant";8,1312;-8,1312
"emji_visage_épuisé";1,6242;-1,6242
"sentiment";0,7478;-0,7478
"colère";-1,8983;1,8983
"survivre";-0,4055;0,4055
"conseil";-10,3432;10,3432
"coach";-0,3264;0,3264
"admirable";3,5766;-3,5766
"emji_étincelles";10,5295;-10,5295
"abe";-1,2779;1,2779
"produit";-3,9078;3,9078
"livre";1,7974;-1,7974
"sympathique";1,998;-1,998
"accent";131,9558;-131,9558
"portrait";0,8246;-0,8246
"zombie";0,2515;-0,2515
"décider";-4,7078;4,7078
"rigolo";2,1306;-2,1306
"julien";16,8688;-16,8688
"morceau";0,8528;-0,8528
"contemporain";1,0168;-1,0168
"obliger";-2,157;2,157
"cri";-0,2427;0,2427
"www";1,0725;-1,0725
"ch";-1,0879;1,0879
"pub";-1,1761;1,1761
"variété";1,0168;-1,0168
"go";0,7438;-0,7438
"immense";0,3459;-0,3459
"comédien";1,94;-1,94
"faillir";-0,3514;0,3514
"disputer";-0,5772;0,5772
"emji_visage_avec_un_doigt_sur_la_bouche";1,0139;-1,0139
"emji_visage_souriant_avec_auréole";5,7784;-5,7784
"emji_visage_avec_fumée_sortant_des_narines";-1,2764;1,2764
"méchant";4,5232;-4,5232
"craindre";1,1719;-1,1719
"enseignant";8,9431;-8,9431
"tableau";1,8247;-1,8247
"gâcher";0,8279;-0,8279
"élastique";66,1882;-66,1882
"surpoids";0,6663;-0,6663
"all";-0,6542;0,6542
"code";-1,1236;1,1236
"postal";2,751;-2,751
"soirée";3,3443;-3,3443
"écran";9,3646;-9,3646
"neurone";-0,3695;0,3695
"connecter";0,8386;-0,8386
"bientôt";-1,8354;1,8354
"concours";2,4486;-2,4486
"wesh";38,7016;-38,7016
"fédéral";-26,199;26,199
"dose";-0,2979;0,2979
"capable";1,6559;-1,6559
"championnat";1,6061;-1,6061
"maîtrise";-0,5805;0,5805
"compétence";-3,821;3,821
"écrivain";0,3685;-0,3685
"anne";1,7248;-1,7248
"contenir";-4,3196;4,3196
"emji_signe_de_la_main";6,5098;-6,5098
"incident";0,2335;-0,2335
"tj";0,5215;-0,5215
"extraire";3,4399;-3,4399
"téléphone";7,0425;-7,0425
"sonner";4,1664;-4,1664
"remplacer";-0,2742;0,2742
"chat";85,8555;-85,8555
"largement";-3,1443;3,1443
"portable";7,8047;-7,8047
"gag";0,3917;-0,3917
"critiquer";-2,2339;2,2339
"bourrer";0,5694;-0,5694
"wallah";14,5356;-14,5356
"malin";-0,3654;0,3654
"compliment";0,486;-0,486
"emji_deux_coeurs";12,9339;-12,9339
"message";-1,7843;1,7843
"épanouir";1,6572;-1,6572
"poids";-0,4353;0,4353
"mental";8,88;-8,88
"physique";-7,1135;7,1135
"publication";-2,2757;2,2757
"indiquer";-1,0789;1,0789
"médecin";-7,9685;7,9685
"tromper";2,1526;-2,1526
"profiter";-10,9637;10,9637
"énorme";0,6343;-0,6343
"base";-2,7145;2,7145
"art";-6,5672;6,5672
"plastique";9,9423;-9,9423
"peluche";2,4772;-2,4772
"croix";3,2135;-3,2135
"çà";0,8776;-0,8776
"chanson";19,7337;-19,7337
"youtube";2,7258;-2,7258
"complet";0,4988;-0,4988
"chrétien";-2,4995;2,4995
"inspiration";0,8279;-0,8279
"elton";4,3495;-4,3495
"john";2,6234;-2,6234
"sauveur";-0,6651;0,6651
"membre";-9,0197;9,0197
"gille";4,705;-4,705
"surchat";5,4369;-5,4369
"église";0,8446;-0,8446
"jurassien";1,6572;-1,6572
"octobre";-12,9604;12,9604
"fumer";2,8978;-2,8978
"printemps";7,4464;-7,4464
"table";22,101;-22,101
"chaise";10,8912;-10,8912
"terrasse";-1,2174;1,2174
"automne";1,9728;-1,9728
"hiver";33,8211;-33,8211
"reculer";0,5694;-0,5694
"drapeau";-3,6929;3,6929
"bordel";-0,3194;0,3194
"patron";-5,0383;5,0383
"méditer";3,6769;-3,6769
"but";-5,3353;5,3353
"ouiiii";3,0151;-3,0151
"retenir";0,6151;-0,6151
"valaisan";5,5122;-5,5122
"wc";9,6051;-9,6051
"raser";-0,4625;0,4625
"toilette";50,4404;-50,4404
"troll";-1,0185;1,0185
"genevois";0,7553;-0,7553
"promener";0,2927;-0,2927
"bûcheron";3,6246;-3,6246
"brave";5,1813;-5,1813
"bille";5,9342;-5,9342
"basket";0,3428;-0,3428
"parceque";1,1426;-1,1426
"salle";7,2653;-7,2653
"blague";-1,4956;1,4956
"authentique";3,5272;-3,5272
"emmental";0,7665;-0,7665
"président";-12,6805;12,6805
"emji_mains_levées_peau_claire";-0,242;0,242
"7h";-0,417;0,417
"rentrer";-0,2954;0,2954
"trou";2,6583;-2,6583
"aaaah";2,2252;-2,2252
"généraliser";1,4549;-1,4549
"matière";-0,4447;0,4447
"utile";-0,3631;0,3631
"plier";-0,5378;0,5378
"vêtement";-0,6831;0,6831
"obligation";-8,9395;8,9395
"cantonal";-1,9506;1,9506
"impressionnant";3,0333;-3,0333
"règle";-1,0313;1,0313
"taille";1,0784;-1,0784
"culotte";2,7659;-2,7659
"profession";-0,7652;0,7652
"voie";-6,5178;6,5178
"choix";-4,5792;4,5792
"maturité";7,7765;-7,7765
"coudre";2,4853;-2,4853
"repasser";1,0032;-1,0032
"cuisiner";3,5847;-3,5847
