"";"X.rts_a";"X.rts_i"
"emji_visage_souriant_aux_yeux_rieurs";8,4911;-8,4911
"réussir";-3,6153;3,6153
"adapter";-3,422;3,422
"irrespectueux";0,4541;-0,4541
"ta";0,378;-0,378
"vulgaire";1,5519;-1,5519
"emji_visage_grimaçant";2,0156;-2,0156
"franchise";-0,527;0,527
"draguer";7,0116;-7,0116
"reprocher";-1,7813;1,7813
"p";-0,5238;0,5238
"déranger";-1,1493;1,1493
"agréable";5,4006;-5,4006
"expliquer";-3,7765;3,7765
"discuter";-2,5081;2,5081
"facile";-1,3634;1,3634
"emji_visage_souriant_avec_une_goutte_de_sueur";4,644;-4,644
"spirituel";2,0971;-2,0971
"ramasser";-0,3933;0,3933
"lever";2,7228;-2,7228
"emji_visage_éméché";1,3123;-1,3123
"interviewer";9,5466;-9,5466
"quelque";-1,3317;1,3317
"terriblement";0,7437;-0,7437
"emji_visage_souriant_avec_yeux_en_forme_de_coeur";39,2005;-39,2005
"jeu";31,9453;-31,9453
"typiquement";1,1454;-1,1454
"charme";2,5455;-2,5455
"ici";-9,4135;9,4135
"autant";-2,1697;2,1697
"ramener";0,6808;-0,6808
"réaction";0,3792;-0,3792
"mot";17,2429;-17,2429
"comportement";0,5187;-0,5187
"signaler";-0,3748;0,3748
"plaire";1,2458;-1,2458
"plaie";-0,6187;0,6187
"parole";4,5905;-4,5905
"silence";0,7107;-0,7107
"harcèlement";-0,4712;0,4712
"rdv";-0,3226;0,3226
"faciliter";-2,098;2,098
"influence";-0,4407;0,4407
"expo";0,7134;-0,7134
"site";-0,881;0,881
"parc";-0,8301;0,8301
"activité";0,5472;-0,5472
"thème";1,3149;-1,3149
"commencer";-6,118;6,118
"ressentir";4,6758;-4,6758
"relation";-2,9418;2,9418
"mari";8,5094;-8,5094
"offrir";-2,8556;2,8556
"âme";4,783;-4,783
"partager";0,6132;-0,6132
"riche";-66,9306;66,9306
"salaire";-33,7395;33,7395
"unir";-3,0553;3,0553
"subir";-0,6541;0,6541
"résister";-0,6518;0,6518
"pire";1,3908;-1,3908
"parallèle";-0,6827;0,6827
"civil";-4,9453;4,9453
"commun";-2,8026;2,8026
"adresse";0,4722;-0,4722
"couple";-3,4146;3,4146
"mesure";-13,834;13,834
"office";-1,3996;1,3996
"foyer";-1,0213;1,0213
"condition";-5,3931;5,3931
"mariage";3,7024;-3,7024
"égal";-2,1778;2,1778
"vierge";1,3817;-1,3817
"prince";0,2459;-0,2459
"moderne";0,4174;-0,4174
"éviter";-7,4512;7,4512
"marier";3,1689;-3,1689
"boîte";6,4302;-6,4302
"nuit";1,3131;-1,3131
"lire";-2,9466;2,9466
"absolument";-1,1066;1,1066
"emji_mains_levées";2,089;-2,089
"rire";2,8227;-2,8227
"avance";2,402;-2,402
"nécessiter";-0,7377;0,7377
"talent";0,4174;-0,4174
"péjoratif";12,7556;-12,7556
"préférer";1,7124;-1,7124
"aborder";-1,5299;1,5299
"titre";-3,1997;3,1997
"propagande";2,9851;-2,9851
"info";-5,4016;5,4016
"respect";16,8683;-16,8683
"côté";-0,8779;0,8779
"supposer";0,8645;-0,8645
"banaliser";-0,5155;0,5155
"compliqué";-2,9471;2,9471
"standard";0,73;-0,73
"beauté";12,1091;-12,1091
"fil";1,2364;-1,2364
"ainsi";0,8941;-0,8941
"impression";2,3104;-2,3104
"bonjour";8,273;-8,273
"michel";2,4047;-2,4047
"quels";-2,1314;2,1314
"souffrir";0,5941;-0,5941
"mme";5,4847;-5,4847
"co";0,4338;-0,4338
"peine";-1,6322;1,6322
"emji_femme_qui_hausse_les_épaules";0,5663;-0,5663
"note";0,4528;-0,4528
"professeur";12,5916;-12,5916
"ennuyeux";1,4283;-1,4283
"enseignement";6,5137;-6,5137
"anglais";0,7806;-0,7806
"italien";2,3797;-2,3797
"emji_mains_en_prière";16,8402;-16,8402
"uniquement";-7,3441;7,3441
"allemand";-6,4459;6,4459
"tourner";-0,3368;0,3368
"vers";1,4001;-1,4001
"caméra";3,5139;-3,5139
"grace";-0,5071;0,5071
"merde";1,1714;-1,1714
"vive";0,627;-0,627
"valeur";-1,0199;1,0199
"moral";-1,5752;1,5752
"famille";-0,9558;0,9558
"fermer";-0,8087;0,8087
"er";0,5994;-0,5994
"limiter";-2,0888;2,0888
"gosse";4,608;-4,608
"sinon";-1,0072;1,0072
"résumer";-0,8429;0,8429
"saint";5,3046;-5,3046
"mature";4,9575;-4,9575
"ménage";-0,4144;0,4144
"éduquer";4,118;-4,118
"esclave";-0,2735;0,2735
"laisser";-4,492;4,492
"tranquille";-1,1629;1,1629
"vaisselle";2,4047;-2,4047
"ambition";0,2923;-0,2923
"vomir";-0,2434;0,2434
"misogynie";1,131;-1,131
"gamin";20,3848;-20,3848
"cuisine";4,9285;-4,9285
"apparemment";-0,8877;0,8877
"incapable";0,5778;-0,5778
"aide";-3,6745;3,6745
"évoluer";16,2246;-16,2246
"régresser";2,9851;-2,9851
"manger";8,146;-8,146
"habitude";0,6011;-0,6011
"inégalité";-4,7849;4,7849
"obtenir";-3,5009;3,5009
"égalité";-21,2117;21,2117
"salarial";-1,7706;1,7706
"35";1,0531;-1,0531
"maison";7,612;-7,612
"double";-0,399;0,399
"tâche";2,0501;-2,0501
"ménager";11,9504;-11,9504
"course";2,1234;-2,1234
"soin";-2,2415;2,2415
"divers";-1,2804;1,2804
"extérieur";1,1604;-1,1604
"infirmier";-1,1138;1,1138
"gestion";-1,2001;1,2001
"valoir";0,3336;-0,3336
"congé";-3,7403;3,7403
"mat";1,4283;-1,4283
"aise";0,524;-0,524
"vacance";0,8533;-0,8533
"sain";1,8026;-1,8026
"misogyne";1,3127;-1,3127
"révolu";6,1016;-6,1016
"principe";-3,5194;3,5194
"débat";-8,9168;8,9168
"stérile";-0,6187;0,6187
"compenser";-1,9514;1,9514
"déplaire";0,581;-0,581
"partisan";-1,1405;1,1405
"fameux";-1,0657;1,0657
"progrès";0,7226;-0,7226
"catastrophe";-0,3312;0,3312
"continuer";-7,9775;7,9775
"enfance";13,0685;-13,0685
"2005";2,0167;-2,0167
"2008";1,9729;-1,9729
"jouer";20,3003;-20,3003
"guerre";-0,4218;0,4218
"journal";1,502;-1,502
"boulot";2,3037;-2,3037
"répartir";-0,4038;0,4038
"préjugé";0,5089;-0,5089
"mêmes";-2,638;2,638
"heure";1,1268;-1,1268
"actuel";2,7319;-2,7319
"familial";-0,8873;0,8873
"conserver";0,6228;-0,6228
"dès";-0,6933;0,6933
"âge";21,5664;-21,5664
"liberté";-4,2122;4,2122
"humanité";-0,8121;0,8121
"auparavant";-0,2772;0,2772
"emji_tête_de_fou";-0,3546;0,3546
"généralisé";0,9223;-0,9223
"évoquer";0,2418;-0,2418
"fait";-12,3313;12,3313
"historique";-1,1142;1,1142
"accord";-3,4636;3,4636
"emji_visage_qui_vomit";-0,7208;0,7208
"abandonner";0,9167;-0,9167
"repas";1,1837;-1,1837
"carrière";-0,2848;0,2848
"cest";1,1702;-1,1702
"désolant";-0,4634;0,4634
"féministe";0,797;-0,797
"gauche";-30,0057;30,0057
"innocent";-0,4747;0,4747
"maquiller";1,1454;-1,1454
"ouais";-0,6947;0,6947
"8";4,6001;-4,6001
"trans";-0,7636;0,7636
"évolution";7,2007;-7,2007
"internet";5,2181;-5,2181
"retourner";1,921;-1,921
"pote";1,4633;-1,4633
"tenter";-2,2644;2,2644
"extrême";-19,6002;19,6002
"bobo";1,7228;-1,7228
"simplement";-2,711;2,711
"raisonnement";0,4255;-0,4255
"débattre";-2,7922;2,7922
"ect";0,8811;-0,8811
"dessus";-0,3562;0,3562
"fermeture";0,5089;-0,5089
"dont";-1,7835;1,7835
"cul";-1,1513;1,1513
"occuper";-1,0405;1,0405
"insultant";0,5586;-0,5586
"moindre";-1,608;1,608
"désaccord";0,391;-0,391
"leçon";6,2544;-6,2544
"morale";-1,5404;1,5404
"story";1,3817;-1,3817
"boomer";3,9913;-3,9913
"excellence";-0,4038;0,4038
"ahah";0,7776;-0,7776
"euh";0,2605;-0,2605
"source";-12,0656;12,0656
"légal";-3,0605;3,0605
"sérieusement";-2,0528;2,0528
"amalgame";1,6289;-1,6289
"rarement";1,846;-1,846
"soumettre";1,2371;-1,2371
"heureusement";7,063;-7,063
"annees";1,7962;-1,7962
"lucidité";1,1722;-1,1722
"particulièrement";5,2507;-5,2507
"toucher";-3,3084;3,3084
"personnel";-5,059;5,059
"recherche";-1,6835;1,6835
"honnête";-0,5275;0,5275
"vice";0,2503;-0,2503
"interdire";-0,9;0,9
"pur";0,8295;-0,8295
"perfection";0,9219;-0,9219
"alcoolique";4,3472;-4,3472
"cesse";0,2533;-0,2533
"boire";0,8436;-0,8436
"fond";3,7311;-3,7311
"constamment";-0,3407;0,3407
"verre";6,9514;-6,9514
"endroit";1,0149;-1,0149
"ensemble";0,5607;-0,5607
"discussion";-1,4663;1,4663
"possible";-1,3276;1,3276
"totalité";-0,7636;0,7636
"télévision";4,476;-4,476
"remarquable";0,7278;-0,7278
"subtil";3,0364;-3,0364
"journaliste";6,4602;-6,4602
"touchant";15,3757;-15,3757
"journalisme";-1,3956;1,3956
"somme";-0,972;0,972
"fumée";-0,6138;0,6138
"cigarette";-1,3712;1,3712
"alcool";-0,7763;0,7763
"mortel";-1,8078;1,8078
"doux";5,5157;-5,5157
"doc";1,7962;-1,7962
"impossible";0,5051;-0,5051
"abuser";-1,2663;1,2663
"lucide";0,9692;-0,9692
"sincère";3,3064;-3,3064
"george";7,0824;-7,0824
"vin";-1,3365;1,3365
"qualité";-1,3408;1,3408
"forcément";-0,7711;0,7711
"nu";1,5676;-1,5676
"merveille";1,5519;-1,5519
"puissance";2,3943;-2,3943
"fuite";-0,5626;0,5626
"bouffe";1,0101;-1,0101
"cf";-2,8834;2,8834
"4";-5,7695;5,7695
"clé";-0,3321;0,3321
"ressembler";1,5041;-1,5041
"entretien";-1,292;1,292
"face";-3,6944;3,6944
"dépression";-1,1975;1,1975
"tristesse";5,1956;-5,1956
"ceci";0,6173;-0,6173
"psy";-0,5942;0,5942
"générosité";1,4283;-1,4283
"ouvrir";-2,6368;2,6368
"appel";-0,4982;0,4982
"clair";-0,8342;0,8342
"pépite";2,0971;-2,0971
"solitude";0,2931;-0,2931
"effet";-3,2795;3,2795
"interroger";1,503;-1,503
"respectueux";5,0765;-5,0765
"bel";0,645;-0,645
"souligner";-0,3546;0,3546
"force";-5,5788;5,5788
"livrer";1,8246;-1,8246
"empathie";-2,6032;2,6032
"facilité";-1,8078;1,8078
"élocution";12,5847;-12,5847
"répondre";2,699;-2,699
"quelqu_un";-1,0072;1,0072
"instruit";1,3519;-1,3519
"probablement";0,2841;-0,2841
"conseiller";-4,131;4,131
"consulter";-0,8009;0,8009
"emji_visage_qui_fait_un_câlin";4,7009;-4,7009
"bois";2,6799;-2,6799
"douleur";0,9823;-0,9823
"retrouver";1,4868;-1,4868
"parmi";-0,9653;0,9653
"saluer";-0,4022;0,4022
"franc";2,2898;-2,2898
"chapeau";2,6283;-2,6283
"profond";0,7791;-0,7791
"plupart";-1,1886;1,1886
"concurrence";0,2991;-0,2991
"second";1,1443;-1,1443
"dimension";0,3576;-0,3576
"lumière";0,6559;-0,6559
"privé";-7,3096;7,3096
"5";-4,5433;4,5433
"goûter";0,5821;-0,5821
"hors";-2,8637;2,8637
"intérieur";0,6912;-0,6912
"puisque";-0,823;0,823
"caractère";1,7473;-1,7473
"certe";0,7278;-0,7278
"allah";1,8246;-1,8246
"dépendre";0,4732;-0,4732
"conscience";-0,3458;0,3458
"perso";0,3374;-0,3374
"divin";2,0167;-2,0167
"prévenir";-0,5495;0,5495
"intime";0,391;-0,391
"physiquement";0,8653;-0,8653
"pendant";-0,7859;0,7859
"seconde";1,2948;-1,2948
"albert";0,9219;-0,9219
"théorie";-1,3552;1,3552
"certain";-0,3541;0,3541
"réel";-4,2379;4,2379
"paraître";0,4664;-0,4664
"possession";0,3576;-0,3576
"ironie";-1,3996;1,3996
"mâle";1,1228;-1,1228
"apparaître";-0,2605;0,2605
"meurtre";-1,4032;1,4032
"violent";-1,7379;1,7379
"psychologie";-0,2265;0,2265
"élément";-2,3714;2,3714
"perturbateur";0,9219;-0,9219
"prédateur";1,8927;-1,8927
"sexuel";0,5426;-0,5426
"créer";-3,2451;3,2451
"appareil";0,996;-0,996
"contacter";-1,1402;1,1402
"autrement";-0,6833;0,6833
"concept";-0,7028;0,7028
"indicateur";-0,5839;0,5839
"enterrer";1,7473;-1,7473
"emji_biceps_contracté";0,3862;-0,3862
"description";-1,266;1,266
"suite";1,5972;-1,5972
"redonner";-0,3054;0,3054
"confiance";-0,3312;0,3312
"merveilleux";9,4004;-9,4004
"machine";0,3565;-0,3565
"auto";0,969;-0,969
"détruire";-0,6753;0,6753
"passionner";2,8419;-2,8419
"curieux";2,9265;-2,9265
"forêt";2,2067;-2,2067
"montagne";2,1976;-2,1976
"couvrir";-3,2343;3,2343
"neige";0,922;-0,922
"date";17,5069;-17,5069
"1940";0,9219;-0,9219
"1945";0,9219;-0,9219
"tribune";1,3149;-1,3149
"lausannois";-0,6187;0,6187
"réunir";0,3724;-0,3724
"article";-38,367;38,367
"ouvrage";0,9568;-0,9568
"tirer";3,1508;-3,1508
"2000";5,7761;-5,7761
"centrale";-0,8165;0,8165
"bibliothèque";0,4239;-0,4239
"décès";-0,5833;0,5833
"mouvement";-0,3042;0,3042
"défense";-1,3894;1,3894
"édition";0,5821;-0,5821
"texte";-0,3628;0,3628
"arbre";9,2502;-9,2502
"paysan";3,7285;-3,7285
"réjouir";-3,2562;3,2562
"préféré";0,7604;-0,7604
"passage";0,8068;-0,8068
"secret";0,9716;-0,9716
"mentionner";-6,5759;6,5759
"vaudois";0,6904;-0,6904
"mini";0,2967;-0,2967
"inapproprié";0,2923;-0,2923
"personnalité";0,4354;-0,4354
"mériter";-6,3501;6,3501
"marquer";0,9188;-0,9188
"cinéma";-0,4055;0,4055
"durant";-0,7028;0,7028
"6";-1,5323;1,5323
"entier";-1,8173;1,8173
"renseignement";0,2923;-0,2923
"aider";-13,1466;13,1466
"toutes";1,6788;-1,6788
"boucle";1,1443;-1,1443
"oreille";9,2472;-9,2472
"droite";-36,388;36,388
"ouverture";-0,5942;0,5942
"porter";2,3087;-2,3087
"million";-35,6773;35,6773
"dépenser";-5,2834;5,2834
"armée";-20,237;20,237
"peau";1,375;-1,375
"aucun";-3,592;3,592
"loi";-18,2372;18,2372
"fléau";-0,4051;0,4051
"emmerder";3,7598;-3,7598
"piéton";0,863;-0,863
"pied";3,9044;-3,9044
"courant";-0,2806;0,2806
"sauter";2,7345;-2,7345
"vision";0,6093;-0,6093
"effectivement";1,7193;-1,7193
"rendre";-0,3655;0,3655
"hôpital";-4,6206;4,6206
"rouler";0,5463;-0,5463
"autoroute";-3,0771;3,0771
"pourtant";0,6158;-0,6158
"courageux";0,3929;-0,3929
"anonyme";-0,6837;0,6837
"tsr";3,0364;-3,0364
"émission";6,1308;-6,1308
"inoubliable";2,6356;-2,6356
"vert";-1,8489;1,8489
"facteur";-0,7322;0,7322
"or";-1,196;1,196
"pâte";0,5752;-0,5752
"fruit";-0,3365;0,3365
"étoile";2,5115;-2,5115
"emji_étoile_brillante";5,4441;-5,4441
"quartier";0,5033;-0,5033
"devant";2,5424;-2,5424
"cadeau";2,8406;-2,8406
"victime";-6,0407;6,0407
"bouffer";2,244;-2,244
"vitesse";-2,6137;2,6137
"hallucinant";0,3876;-0,3876
"créateur";2,7496;-2,7496
"30";-0,6023;0,6023
"prénom";3,8662;-3,8662
"cycle";3,7163;-3,7163
"renard";82,1019;-82,1019
"longtemps";2,9449;-2,9449
"attendre";-1,6423;1,6423
"diffusion";0,3263;-0,3263
"tv";3,299;-3,299
"1980";6,0426;-6,0426
"pari";3,004;-3,004
"majeur";-2,9586;2,9586
"0";-5,437;5,437
"co2";-0,3546;0,3546
"rappeler";2,8006;-2,8006
"dimanche";6,7759;-6,7759
"écologiste";0,2923;-0,2923
"2h";-0,2294;0,2294
"travail";-30,7759;30,7759
"transport";-4,39;4,39
"public";-18,7089;18,7089
"franchement";-2,8293;2,8293
"racheter";1,3149;-1,3149
"affaire";-3,6126;3,6126
"gâchis";0,5498;-0,5498
"casser";-2,0576;2,0576
"écologique";-1,1385;1,1385
"1950";1,3817;-1,3817
"village";7,0277;-7,0277
"pratique";2,4323;-2,4323
"chanter";4,3142;-4,3142
"matin";2,6376;-2,6376
"epoque";4,711;-4,711
"reproduction";0,5752;-0,5752
"échelle";-1,9166;1,9166
"élevage";1,084;-1,084
"horrible";2,6827;-2,6827
"animal";27,6849;-27,6849
"agriculteur";1,5298;-1,5298
"emji_visage_déçu";1,6769;-1,6769
"emji_visage_démoralisé_avec_goutte_de_sueur";0,581;-0,581
"superbe";1,4981;-1,4981
"eh";0,4867;-0,4867
"abattre";2,5115;-2,5115
"souffrance";-1,7201;1,7201
"lors";-2,1212;2,1212
"condescendant";0,3868;-0,3868
"patriarcal";-0,2472;0,2472
"mi";2,7181;-2,7181
"parfaire";0,7144;-0,7144
"cause";-6,2577;6,2577
"honte";-1,7846;1,7846
"ensuite";-3,6039;3,6039
"situation";-9,8862;9,8862
"rente";-1,266;1,266
"retraite";-1,3855;1,3855
"combat";-0,2858;0,2858
"lit";-1,0221;1,0221
"21";0,287;-0,287
"h";-1,409;1,409
"épuiser";-0,7444;0,7444
"emji_visage_roulant_des_yeux";2,1604;-2,1604
"responsabilité";-5,2481;5,2481
"sous";-4,3993;4,3993
"forme";-0,5654;0,5654
"route";-4,3271;4,3271
"parfait";0,702;-0,702
"droit";-6,8025;6,8025
"marathon";0,5586;-0,5586
"1971";2,9782;-2,9782
"glisser";0,9568;-0,9568
"masculin";0,989;-0,989
"épreuve";0,4541;-0,4541
"officiellement";0,3576;-0,3576
"dommage";8,4419;-8,4419
"policier";-18,2473;18,2473
"morges";-1,0022;1,0022
"domestique";-0,6975;0,6975
"surprise";-1,4466;1,4466
"commettre";-3,433;3,433
"inconnu";1,3594;-1,3594
"schéma";-0,4423;0,4423
"extrêmement";-0,4239;0,4239
"différent";1,2572;-1,2572
"conjoint";-1,2715;1,2715
"parvenir";-0,3585;0,3585
"défendre";-18,4024;18,4024
"agresser";0,2533;-0,2533
"compagnon";3,7285;-3,7285
"danger";-5,7188;5,7188
"multiple";-0,303;0,303
"sac";4,9025;-4,9025
"emji_visage_avec_des_symboles_dans_la_bouche";-1,713;1,713
"ride";0,7134;-0,7134
"nouvelle";-8,1183;8,1183
"population";-14,5561;14,5561
"emji_visage_implorant";6,4883;-6,4883
"emji_visage_épuisé";-1,093;1,093
"sentiment";1,0403;-1,0403
"colère";-0,6291;0,6291
"survivre";0,3541;-0,3541
"conseil";-8,3684;8,3684
"coach";0,3091;-0,3091
"admirable";4,0737;-4,0737
"emji_étincelles";3,436;-3,436
"abe";-1,2804;1,2804
"produit";-3,1064;3,1064
"livre";3,2098;-3,2098
"recette";-4,156;4,156
"étonnant";-1,4873;1,4873
"zombie";-0,2265;0,2265
"décider";-1,4972;1,4972
"rigolo";0,6673;-0,6673
"tuer";-0,2807;0,2807
"ah";2,3746;-2,3746
"julien";5,7006;-5,7006
"raconter";5,1447;-5,1447
"accent";12,8885;-12,8885
"contemporain";1,1454;-1,1454
"top";0,6446;-0,6446
"désolé";0,9573;-0,9573
"obliger";-2,4453;2,4453
"terrifiant";1,1454;-1,1454
"emji_visage_souriant";7,7339;-7,7339
"ch";-1,6704;1,6704
"pub";-1,0386;1,0386
"variété";1,131;-1,131
"go";-0,3585;0,3585
"emji_visage_avec_un_doigt_sur_la_bouche";0,8653;-0,8653
"emji_visage_souriant_avec_auréole";0,7888;-0,7888
"emji_visage_avec_fumée_sortant_des_narines";-1,3552;1,3552
"emji_biceps_contracté_peau_moyennement_claire";0,7134;-0,7134
"méchant";7,2442;-7,2442
"craindre";2,0367;-2,0367
"enseignant";9,5673;-9,5673
"idée";-5,4725;5,4725
"gâcher";0,7437;-0,7437
"élastique";40,1366;-40,1366
"surpoids";0,7604;-0,7604
"soirée";3,0588;-3,0588
"écran";10,8955;-10,8955
"neurone";-0,3155;0,3155
"connecter";1,1243;-1,1243
"bientôt";-1,161;1,161
"concours";1,8663;-1,8663
"wesh";36,2304;-36,2304
"madame";32,4233;-32,4233
"fédéral";-15,9624;15,9624
"dose";0,272;-0,272
"capable";2,8237;-2,8237
"000";-16,0236;16,0236
"championnat";1,7802;-1,7802
"extraire";3,8476;-3,8476
"téléphone";5,0644;-5,0644
"sonner";1,131;-1,131
"quasi";-0,4294;0,4294
"largement";-1,887;1,887
"remplacer";-0,2752;0,2752
"portable";5,992;-5,992
"critiquer";-0,9942;0,9942
"bourrer";0,5752;-0,5752
"wallah";13,7288;-13,7288
"malin";0,3091;-0,3091
"emji_deux_coeurs";3,1193;-3,1193
"poids";0,4227;-0,4227
"mental";9,3757;-9,3757
"physique";-6,0252;6,0252
"publication";-1,3106;1,3106
"indiquer";-0,6026;0,6026
"environ";-2,9647;2,9647
"médecin";-6,2339;6,2339
"tromper";3,4848;-3,4848
"23";-0,3585;0,3585
"énorme";-0,396;0,396
"base";-1,6834;1,6834
"art";-3,9924;3,9924
"plastique";6,2589;-6,2589
"croix";2,9446;-2,9446
"çà";0,8477;-0,8477
"sacré";5,9648;-5,9648
"chercher";-0,3684;0,3684
"chanson";11,3779;-11,3779
"youtube";2,1981;-2,1981
"complet";0,5033;-0,5033
"église";1,6719;-1,6719
"table";19,8986;-19,8986
"chaise";6,1039;-6,1039
"terrasse";-1,1513;1,1513
"patron";-5,5805;5,5805
"combien";-4,6375;4,6375
"emji_visage_avec_les_sourcils_relevés";-0,5008;0,5008
"emji_visage_souriant_avec_de_grands_yeux";1,6719;-1,6719
"genevois";-0,5242;0,5242
"promener";0,2646;-0,2646
"fribourgeois";-0,5839;0,5839
"pardon";-0,3091;0,3091
"brave";5,1168;-5,1168
"bille";4,0737;-4,0737
"généraliser";1,6729;-1,6729
"matière";-0,4583;0,4583
"utile";-0,4139;0,4139
"plier";-1,2737;1,2737
"vêtement";-1,2106;1,2106
"obligation";-5,9531;5,9531
"cantonal";-2,1604;2,1604
"rôle";-1,4693;1,4693
"profession";-0,6509;0,6509
"voie";-5,5377;5,5377
"choix";-3,3552;3,3552
"maturité";4,168;-4,168
"afin";-2,8339;2,8339
"coudre";1,8856;-1,8856
"repasser";0,7278;-0,7278
"cuisiner";3,8898;-3,8898
"moeurs";2,8419;-2,8419
"insister";0,3091;-0,3091
"nécessité";-1,1331;1,1331
"secondaire";0,2967;-0,2967
"près";0,3582;-0,3582
"avenir";-1,553;1,553
"terminer";-0,2675;0,2675
"totalement";-0,8976;0,8976
"corps";-0,3463;0,3463
"tenir";1,1806;-1,1806
"formation";-1,3034;1,3034
"obligatoire";-10,576;10,576
"lutter";0,3351;-0,3351
"soulever";-0,2735;0,2735
"systématiquement";-1,1975;1,1975
"mécanique";1,1638;-1,1638
"fréquenter";-0,282;0,282
"emji_mains_en_prière_peau_moyennement_claire";0,8301;-0,8301
"service";-15,7391;15,7391
"militaire";-10,8951;10,8951
"hey";0,4409;-0,4409
"compagnie";1,0072;-1,0072
"retraité";0,3089;-0,3089
"nouveau";-5,8082;5,8082
"18";-2,8328;2,8328
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";1,9712;-1,9712
"traîner";0,8828;-0,8828
"santé";-9,3713;9,3713
"récent";-0,2557;0,2557
"guy";1,1362;-1,1362
"pierre";-0,6744;0,6744
"ete";2,1008;-2,1008
"indépendance";0,2459;-0,2459
"peser";-1,452;1,452
"video";5,882;-5,882
"puis";3,1691;-3,1691
"développement";-1,5312;1,5312
"ados";1,0245;-1,0245
"rentrer";0,6831;-0,6831
"prochain";-3,4909;3,4909
"épisode";-0,2615;0,2615
"occasion";-0,5765;0,5765
"fan";0,7605;-0,7605
"defaye";3,8135;-3,8135
"renseigner";-1,9819;1,9819
"extra";-0,2684;0,2684
"rejoindre";-0,2761;0,2761
"issue";-0,3407;0,3407
"indien";3,6852;-3,6852
"voici";0,7107;-0,7107
"production";-1,7993;1,7993
"imiter";0,4239;-0,4239
"cruel";0,6453;-0,6453
"contexte";1,6501;-1,6501
"égo";0,7604;-0,7604
"attacher";0,7776;-0,7776
"annonce";0,3189;-0,3189
"bref";-0,2954;0,2954
"exemple";-10,8314;10,8314
"modeste";2,654;-2,654
"coûter";-3,5693;3,5693
"dépendance";-1,1319;1,1319
"emji_visage_qui_rougit";2,1849;-2,1849
"personnage";0,3006;-0,3006
"forcer";-2,1491;2,1491
"emji_visage_pensif";4,2927;-4,2927
"difficile";0,6927;-0,6927
"consommation";-2,7926;2,7926
"individu";-2,2813;2,2813
"fortune";-32,9995;32,9995
"expression";0,3844;-0,3844
"émouvant";6,483;-6,483
"poésie";4,711;-4,711
"telle";-0,5729;0,5729
"rare";3,0866;-3,0866
"piquer";0,3772;-0,3772
"50";-7,1224;7,1224
"folie";0,7107;-0,7107
"lequel";-0,4987;0,4987
"vent";0,3189;-0,3189
"diction";3,8135;-3,8135
"emji_tête_qui_explose";-0,4991;0,4991
"ère";0,5821;-0,5821
"industriel";-0,4136;0,4136
"60";11,5167;-11,5167
"réfléchir";-1,2623;1,2623
"dater";2,9436;-2,9436
"avortement";-0,5071;0,5071
"préserver";-0,6138;0,6138
"décision";-10,8365;10,8365
"interrompre";0,391;-0,391
"grossesse";-2,2391;2,2391
"cadre";-2,4935;2,4935
"sécuriser";-0,3226;0,3226
"encadrer";-2,4721;2,4721
"tentative";-2,8834;2,8834
"désastreux";-0,3226;0,3226
"dramatique";0,5342;-0,5342
"opération";-1,0534;1,0534
"illégal";-5,5309;5,5309
"jesus";7,9967;-7,9967
"pere";4,0232;-4,0232
"pardonner";3,1387;-3,1387
"enceinte";0,5089;-0,5089
"emji_visage_blasé";0,358;-0,358
"49";1,1722;-1,1722
"appartenir";-2,6073;2,6073
"désir";4,6485;-4,6485
"1972";7,627;-7,627
"wow";1,5416;-1,5416
"cochon";2,244;-2,244
"siège";-1,9088;1,9088
"philippe";0,7278;-0,7278
"tres";0,3905;-0,3905
"jean";-0,8607;0,8607
"fr";0,7698;-0,7698
"sûrement";1,5343;-1,5343
"exact";-0,2636;0,2636
"bosser";-3,8185;3,8185
"pompe";0,7437;-0,7437
"déchet";-1,2263;1,2263
"quitter";-1,0355;1,0355
"grain";0,9219;-0,9219
"poussière";-0,3099;0,3099
"perspective";0,8301;-0,8301
"instagram";1,1072;-1,1072
"processus";-1,266;1,266
"similaire";0,545;-0,545
"former";-0,3861;0,3861
"cendre";4,3472;-4,3472
"bénir";3,7598;-3,7598
"bizarre";0,9273;-0,9273
"libérer";-3,9587;3,9587
"elon";-1,1319;1,1319
"musk";-1,42;1,42
"job";-4,4063;4,4063
"déjeuner";0,627;-0,627
"anniversaire";0,6673;-0,6673
"mince";-1,5251;1,5251
"complètement";0,8611;-0,8611
"émotion";1,0205;-1,0205
"énormément";-0,3333;0,3333
"énerver";2,3732;-2,3732
"demain";-1,2724;1,2724
"frustration";-0,282;0,282
"départ";-2,3681;2,3681
"déposer";0,5369;-0,5369
"japon";-0,6509;0,6509
"immense";-0,2853;0,2853
"jardin";4,7704;-4,7704
"préparer";0,3541;-0,3541
"emji_jeune_pousse";0,9223;-0,9223
"papa";5,4006;-5,4006
"souhait";2,255;-2,255
"douceur";3,1387;-3,1387
"assurance";-37,4799;37,4799
"volonté";-0,7668;0,7668
"carton";3,4083;-3,4083
"olivier";1,9712;-1,9712
"champ";1,054;-1,054
"cheval";0,996;-0,996
"2020";0,6453;-0,6453
"gérer";-3,1512;3,1512
"expérience";1,2505;-1,2505
"souhaiter";-2,0526;2,0526
"bac";5,4071;-5,4071
"garder";1,516;-1,516
"soulager";-0,3585;0,3585
