"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"-*_tonicee_";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*thibautschaller";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*matgd74";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*romaingg";0;0;0;0;0;0;0;0;0;0
"*commentLikes_19";-4,008;-5,034;-0,726;0,056;-0,083;-1,365;13,682;4,523;-0,619;-0,705
"-*zutinette";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*wouatte";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"*a_0014";-0,733;-0,065;-0,154;-0,115;1,627;-0,091;0;-0,729;-0,236;2,214
"*postLikes_907";-0,733;-0,065;-0,154;-0,115;1,627;-0,091;0;-0,729;-0,236;2,214
"*postComments_16";-26,19;27,909;0,13;-5,378;-9,36;-0,008;7,455;-2,706;-2,126;0,74
"*postDate_15-7-2021";-0,733;-0,065;-0,154;-0,115;1,627;-0,091;0;-0,729;-0,236;2,214
"-*h_estelle_22";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*miss_vero_et_compagnie";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*lottedwrd";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*messapia1";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*meriem_siham";-0,092;-0,188;-0,019;-0,014;25,063;-0,011;-0,14;-0,346;-0,029;-0,365
"-*peintout";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0015";-1,284;-2,627;-0,27;-0,201;-0,559;-0,159;12,175;7,255;-0,413;-5,107
"*postLikes_634";-3,577;-3,339;-0,752;-0,559;-0,171;-0,443;12,413;4,806;0,72;-2,562
"*postComments_23";-23,524;5,249;-0,516;-2,535;-8,255;2,071;8,019;-0,329;-2,562;3,14
"*postDate_16-7-2021";-1,284;-2,627;-0,27;-0,201;-0,559;-0,159;12,175;7,255;-0,413;-5,107
"*commentDate_17-7-2021";-0,367;-0,75;-0,077;-0,057;-0,16;-0,045;0,603;5,094;-0,118;-1,459
"-*alex_x__concepts";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*linstagramdechris";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*dedeboichat";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*elisabeth_greloz";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;0,092;-0,088;0,067
"-*belluslocus";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;0,553
"-*ceczah";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;2,646;0,619;-0,059;-0,729
"*a_0016";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;-1,119;-2,767;-0,236;9,524
"*postLikes_487";-1,559;0,044;-0,328;-0,244;0,193;-0,193;-0,644;-5,88;-0,501;16,711
"*postComments_12";-34,206;4,192;-1,642;-3,824;-0,311;0,077;20,901;-2,003;-3,626;3,224
"*postDate_18-7-2021";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;-1,119;-2,767;-0,236;9,524
"*commentDate_10-8-2021";1,434;-0,75;-0,077;-0,057;-0,16;-0,045;-0,559;1,238;-0,118;-0,006
"*commentDate_19-7-2021";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;0,026;-2,421;3,284;3,309
"-*cusinmonia";-0,183;10,663;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;-0,729
"-*kevin_puskas";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*vcttcv";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*chrisbezi";0;0;0;0;0;0;0;0;0;0
"-*laurentberset";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*sophie_jaquier_photography";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;-0,729
"*a_0017";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;-0,253;-4,496;1,09;22,257
"*postLikes_357";-1,926;-3,941;-0,405;-0,301;-0,838;-0,238;0,897;-2,877;0,272;17,118
"*postDate_19-7-2021";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;-0,253;-4,496;1,09;22,257
"*commentDate_24-7-2021";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*un_saturnien";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_20-7-2021";-0,917;-0,253;-0,193;-0,143;-0,399;-0,114;-1,399;-1,29;-0,295;14,499
"-*macdemacdo";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*laure586";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;8,227
"-*malau_malaury";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*faa_nny_";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*lucillejob";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*philipovitc";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*jorgemoises937";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*davidepicci_mp4";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;33,925;-0,365
"-*amaxo_rulz";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0018";-0,825;2,082;-0,174;-0,129;-0,359;-0,102;-1,259;-0,057;-0,265;1,444
"*postLikes_761";-1,926;0,167;6,594;-0,301;-0,838;-0,238;0,897;-0,486;-0,619;0,469
"*postComments_15";-20,138;3,598;-7,103;-0,269;-0,081;-0,304;4,386;-23,091;-0,608;35,391
"*postDate_20-7-2021";-0,825;2,082;-0,174;-0,129;-0,359;-0,102;-1,259;-0,057;-0,265;1,444
"*commentDate_1-8-2021";-2,384;13,748;-0,502;-0,373;-1,038;1,74;-0,013;0,021;0,09;-3,063
"-*_blueberry_music_";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;0,553
"*commentDate_22-7-2021";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*lionel91";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*commentDate_21-7-2021";-0,917;8,798;-0,193;-0,143;-0,399;-0,114;-1,399;1,072;-0,295;-1,428
"-*marcel_polaire";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*u_meu";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*mel_gendrovsky";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;-0,088;0,067
"-*isanaima";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*nicolaerts";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;5,485
"-*naimurtezi";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*roidujeu";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*a_0019";-1,009;7,277;-0,212;-0,158;-0,439;-0,125;-1,538;2,25;-0,324;-1,747
"*postLikes_437";-1,559;4,861;-0,328;-0,244;-0,678;-0,193;-2,378;2,135;-0,501;-0,089
"*postComments_26";-7,2;-0,125;1,482;-2,803;-5,86;-0,655;2,396;-0,453;0,032;7,499
"*postDate_21-7-2021";-1,009;7,277;-0,212;-0,158;-0,439;-0,125;-1,538;2,25;-0,324;-1,747
"*commentDate_23-7-2021";-0,733;-0,065;-0,154;-0,115;1,627;-0,091;-1,119;-0,729;2,671;2,214
"-*elianepaley";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*commentDate_17-8-2021";-1,559;4,861;-0,328;-0,244;-0,678;-0,193;-0,004;4,066;-0,501;-3,772
"-*fazou123";0;0;0;0;0;0;0;0;0;0
"-*lesselouille";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;0,553
"-*espaceconfiance";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*shinyclaire";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*jotagandi";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;-0,729
"-*mbfelley";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*a_0021";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;-0,979;-0,477;3,284;3,309
"*postLikes_551";-2,109;-2,267;-0,444;-0,33;0,016;2,158;-1,341;-1,928;0,182;17,413
"*postDate_23-7-2021";-0,642;-1,313;-0,135;-0,1;2,072;-0,079;-0,979;-0,477;3,284;3,309
"-*dem_s06";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*patounettem";-0,092;-0,188;-0,019;-0,014;25,063;-0,011;-0,14;-0,346;-0,029;-0,365
"-*inestralala";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*yoghi78";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*raphael_noe";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0022";-0,733;-0,065;-0,154;-0,115;-0,319;-0,091;-1,119;-0,002;-0,236;5,23
"*postLikes_424";-0,733;-0,065;-0,154;-0,115;-0,319;-0,091;-1,119;-0,002;-0,236;5,23
"*postComments_17";-28,657;0,013;-0,894;-2,407;-5,963;-0,054;14,54;-3,71;-2,692;22,805
"*postDate_25-7-2021";-0,733;-0,065;-0,154;-0,115;-0,319;-0,091;-1,119;-0,002;-0,236;5,23
"*commentDate_27-7-2021";-0,458;2,203;-0,096;-0,072;-0,2;-0,057;3,573;-1,729;-0,147;-0,115
"-*odntm31";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_25-7-2021";-0,458;0,066;-0,096;-0,072;-0,2;-0,057;-0,699;-1,729;-0,147;7,249
"-*ronny_scullion";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*bisej_18";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*kristophervtat";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*transminase";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;7,048;1,107
"-*larissa7vida";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_26-7-2021";-0,733;-1,501;-0,154;-0,115;-0,319;-0,091;0;2,476;-0,236;0,475
"-*mathieutissieres";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;5,784;-0,059;-0,729
"*a_0023";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;1,808;-0,512;-0,354;1,369
"*postLikes_344";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;1,808;-0,512;-0,354;1,369
"*postComments_19";-17,604;-0,001;-1,832;-4,856;-3,886;-0,854;3,77;-2,477;-4,746;32,186
"*postDate_26-7-2021";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;1,808;-0,512;-0,354;1,369
"*commentDate_28-7-2021";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;8,227
"-*tinasocialcocina";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*virgi_n8e4";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;14,304;-0,692;-0,059;-0,729
"-*yves_remort";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*kiw_ee";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;2,646;-0,692;-0,059;-0,729
"-*ben_bussy";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;5,485
"-*mika_l_31";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*7maurice7";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*oldxhrist";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;-0,699;3,083;-0,147;0,45
"*a_0024";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;4,89
"*postLikes_340";-0,825;0,28;-0,174;-0,129;-0,359;-0,102;-0,011;-1,003;-0,265;3,822
"*postComments_11";-15,395;0,792;-0,826;-0,603;-0,585;-2,007;8,691;-10,617;-4,558;22,264
"*postDate_28-7-2021";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;4,89
"*commentDate_8-9-2021";-0,378;-0,594;0,152;-0,516;-0,11;-0,409;-1,508;-0,227;-0,001;7,731
"*commentDate_29-7-2021";-0,275;5,838;-0,058;-0,043;-0,12;-0,034;-0,42;-1,037;-0,088;0,067
"-*edwigegallay";-0,183;1,759;-0,039;-0,029;11,552;-0,023;-0,28;-0,692;-0,059;-0,729
"-*anna_xaxa";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*joellee16";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*dupduckdoc";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0025";-0,55;11,676;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;0,134
"*postLikes_520";-0,55;11,676;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;0,134
"*postDate_30-7-2021";-0,55;11,676;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;0,134
"*commentDate_30-7-2021";-0,55;11,676;-0,116;-0,086;-0,239;-0,068;-0,839;-2,075;-0,177;0,134
"-*evelyneschreyer";-0,183;10,663;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;-0,729
"-*duboss77";-0,183;1,759;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*brigittedely";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*ana_vouuuuu";0;0;0;0;0;0;0;0;0;0
"-*aveno_music";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*closixty";-0,275;5,838;-0,058;-0,043;-0,12;-0,034;1,237;-1,037;-0,088;-1,094
"*a_0026";-2,751;9,832;-0,579;-0,43;-1,198;1,323;-0,143;0,015;0,024;-0,693
"*postLikes_1200";-38,5;0,717;0,623;-5,424;-18,369;-1,297;8,792;-2,121;-6,482;34,81
"*postComments_62";-7,619;2,17;-1,603;-1,19;-1,561;0,005;-0,004;15,528;0,169;-5,192
"*postDate_1-8-2021";-2,751;9,832;-0,579;-0,43;-1,198;1,323;-0,143;0,015;0,024;-0,693
"*commentDate_1-8-2023";-0,367;-0,75;-0,077;-0,057;-0,16;-0,045;0,603;-1,383;-0,118;4,762
"-*chetelatdelphine";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_4-8-2021";-1,192;-0,002;-0,251;-0,186;-0,519;-0,148;4,136;-0,724;-0,383;0,915
"*commentDate_2-8-2021";-0,733;-0,065;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;-0,236;9,524
"-*mahe_0228";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*sylvinstinct";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*__amaterasu_omikami__";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*groovypix";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*ophelie_mainenti";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*adaking__";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*luryah";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*clairelisemottazpentony";-0,092;-0,188;-0,019;-0,014;-0,04;88,123;-0,14;-0,346;-0,029;-0,365
"-*simone_oeilauvent";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*alexandreslvt";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*elgerente_pls";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*mrquickpic";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;10,015;-1,094
"-*thomas291105";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;2,646;0,619;-0,059;-0,729
"-*dalilameriem2477";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*matteo_mat_";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*commentLikes_14";-12,281;0,151;-1,702;0,096;0,72;0,511;10,505;2,535;7,061;-11,018
"-*rtsarchives";-0,733;-1,501;-0,154;-0,115;-0,319;-0,091;0;-0,729;-0,236;9,524
"*commentLikes_16";-4,431;-3,122;-3,074;-0,027;2,599;-1,809;3,292;28,068;0,475;-14,873
"-*denis_classics";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*a_0027";0,007;0,047;-0,212;-0,158;-0,439;-0,125;-0,103;-0,325;-0,324;1,972
"*postLikes_633";-0,7;4,386;-0,502;-0,373;-1,038;-0,295;-0,506;-2,73;-0,767;5,016
"*postDate_2-8-2021";0,007;0,047;-0,212;-0,158;-0,439;-0,125;-0,103;-0,325;-0,324;1,972
"-*sachamrm";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*etre_suisse_c_est";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*commentDate_3-8-2021";1,434;-0,75;-0,077;-0,057;-0,16;-0,045;0,603;-0,001;-0,118;-0,006
"-*gareth_turner_11";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*mary_j14";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*ruthwhite429";10,91;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*theoorny";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*lejetdeau";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*gf__y";-0,367;-0,75;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;-0,118;10,97
"*a_0029";-1,009;-0,372;-0,212;-0,158;-0,439;-0,125;2,302;-1,588;-0,324;4,35
"*postLikes_442";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;1,808;-1,895;-0,354;3,321
"*postDate_4-8-2021";-1,559;-0,208;-0,328;-0,244;-0,678;-0,193;2,004;-1,728;-0,501;5,97
"*commentDate_20-10-2021";-1,467;0,105;-0,309;-0,229;0,253;-0,182;-0,538;0,259;-0,472;0,949
"-*moura2_many";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_5-8-2021";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;-0,559;-0,001;-0,118;1,107
"-*fermerais";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*jerem_z";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*franco_foglia_";-0,55;1,388;-0,116;-0,086;-0,239;13,069;2,474;-0,256;-0,177;-2,188
"-*art_evasion74230";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;5,485
"-*couleurforever";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*balthasardepury";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*gulubru";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*quelmove";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*a_0030";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;1,661
"*postLikes_302";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;1,661
"*postComments_9";-16,609;0,574;-1,113;-4,132;-7,709;-1,556;1,976;-1,099;-4,868;26,247
"-*sophieseroussi3";-0,458;0,066;-0,096;-0,072;-0,2;-0,057;10,586;-0,085;-0,147;-1,823
"-*xenia_from_minsk";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*olivier_sudan";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*fruhauf_nicolas";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0031";-1,1;-2,251;-0,231;-0,172;-0,479;-0,136;-0,173;-1,895;-0,354;19,644
"*postLikes_638";-1,1;-2,251;-0,231;-0,172;-0,479;-0,136;-0,173;-1,895;-0,354;19,644
"*postComments_20";-9,158;2,557;-0,173;-2,889;-3,005;-0,709;-0,128;3,993;-5,946;1,752
"*postDate_6-8-2021";-1,1;-2,251;-0,231;-0,172;-0,479;-0,136;-0,173;-1,895;-0,354;19,644
"*commentDate_8-8-2021";-1,375;15,897;-0,289;-0,215;-0,599;-0,17;-0,437;-2,845;-0,442;0,335
"-*__charrot";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*wv_rosales";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_6-8-2021";-0,825;-1,688;-0,174;-0,129;-0,359;-0,102;-0,011;-1,003;-0,265;11,983
"-*fanfanvonlanthen";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*anis_bnss";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*commentDate_7-8-2021";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*eyv_project";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*joanneblanc";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*kiki13";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*stefpolepic";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*muheimbernard";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*thomas___muresan";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*sarah_lesserteur";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*jeremy_lrntz";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*a_0032";0,646;17,75;-0,444;-0,33;-0,918;-0,261;-0,273;-3,482;-0,678;-0,292
"*postLikes_2000";-13,736;115,776;-0,431;-4,204;-3,591;-0,024;-9,051;0,644;-2,354;-8,531
"*postComments_36";-13,643;4,616;-3,219;-1,727;-3,075;1,191;0,012;-2,441;-4,961;18,047
"*postDate_8-8-2021";0,646;17,75;-0,444;-0,33;-0,918;-0,261;-0,273;-3,482;-0,678;-0,292
"*commentDate_15-9-2022";2,425;0,694;-0,058;-0,043;-0,12;-0,034;1,237;-1,037;-0,088;-1,094
"-*swissmike1217";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"-*cathysuisse";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*chievroska";0;0;0;0;0;0;0;0;0;0
"-*neoangel2k3";10,91;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*commentDate_11-8-2021";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;-0,699;-1,729;5,28;7,249
"-*laura_glbx";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentDate_9-8-2021";-0,424;0,094;-0,424;-0,315;1,647;31,066;0,038;-3,177;-0,649;0,292
"-*micheleragazzoburri";4,501;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;-0,692;-0,059;0,553
"-*claudia_soprano_gasparotto";10,91;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*bounousson";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"-*nicolesyz";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*lavaux";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*lili_grj";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*clairedearaujo";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"-*noemie_khr";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;-0,088;-1,094
"-*charlotte_aff511";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"-*fabienne_moulin";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
