"";"banalfreq";"X.rts_a";"X.rts_i"
"estimer";55;-1,987;1,987
"défaut";43;-1,0009;1,0009
"stade";72;1,3726;-1,3726
"nyon";10;1,0744;-1,0744
"mars";23;0,8411;-0,8411
"acteur";112;0,5413;-0,5413
"sévère";16;0,6681;-0,6681
"sérénité";16;1,4369;-1,4369
"fatiguer";69;-0,554;0,554
"contraire";301;-0,495;0,495
"adhérer";23;-0,8279;0,8279
"autrui";40;-0,4021;0,4021
"dictionnaire";16;0,4144;-0,4144
"champignon";32;0,7578;-0,7578
"bureau";59;1,7152;-1,7152
"in";54;-0,395;0,395
"2018";29;-0,4606;0,4606
"zoo";12;-1,2741;1,2741
"midi";70;0,5207;-0,5207
"bistrot";14;1,489;-1,489
"publicitaire";11;0,4872;-0,4872
"marseille";10;1,0744;-1,0744
"festival";45;0,4185;-0,4185
"musicien";11;0,4872;-0,4872
"pointe";27;1,1477;-1,1477
"griller";16;0,4144;-0,4144
"crayon";11;1,3129;-1,3129
"grands_parents";22;1,3484;-1,3484
"generation";11;1,3129;-1,3129
"splendeur";36;-0,4476;0,4476
"pic";17;-0,7436;0,7436
"obéir";12;-0,2419;0,2419
"barrer";20;-0,7864;0,7864
"décoller";10;1,6702;-1,6702
"corriger";46;-1,0381;1,0381
"emji_homme_qui_hausse_les_épaules_peau_claire";51;0,7707;-0,7707
"surveillance";15;-0,2979;0,2979
"contact";31;0,3109;-0,3109
"occident";53;-1,2024;1,2024
"cohérent";32;-1,598;1,598
"troisième";36;-0,3117;0,3117
"fiscalement";12;-1,9552;1,9552
"smartphones";19;1,1788;-1,1788
"55";29;-1,214;1,214
"effrayant";23;0,5864;-0,5864
"succès";45;-0,7386;0,7386
"wtf";17;-0,4702;0,4702
"van";12;0,3695;-0,3695
"emji_points_d_exclamation_et_d_interrogation";10;-1,532;1,532
"celui_là";19;0,3485;-0,3485
"beurk";13;1,2593;-1,2593
"icône";18;-0,5685;0,5685
"deviner";30;-0,2407;0,2407
"caricature";11;-0,356;0,356
"étrange";41;-0,4614;0,4614
"odeur";52;0,8702;-0,8702
"féliciter";35;-1,2741;1,2741
"porc";16;0,6681;-0,6681
"fée";18;0,6786;-0,6786
"naïveté";20;0,2781;-0,2781
"dead";14;1,019;-1,019
"rajouter";54;-0,5217;0,5217
"centre";122;-1,9598;1,9598
"près_de";55;0,4875;-0,4875
"pratiquement";48;0,8481;-0,8481
"entrée";59;-0,8502;0,8502
"piger";22;0,9912;-0,9912
"vague";45;1,4375;-1,4375
"connait";36;0,2906;-0,2906
"trait";12;1,5621;-1,5621
"preneur";13;0,5056;-0,5056
"aller_retour";10;-0,5203;0,5203
"abordable";19;-0,6741;0,6741
"patin";11;0,8339;-0,8339
"abeille";18;0,6786;-0,6786
"ons";16;-0,9684;0,9684
"génétique";16;-0,9684;0,9684
"reproduire";38;0,792;-0,792
"modèle";65;-0,5994;0,5994
"aspirer";15;0,3042;-0,3042
"emji_visage_sans_bouche";12;0,6493;-0,6493
"déprimer";17;0,8267;-0,8267
"jeudi";18;1,3987;-1,3987
"volontiers";29;-1,5836;1,5836
"vitre";14;-0,2253;0,2253
"entrain";43;-0,7788;0,7788
"indispensable";38;1,9564;-1,9564
"admiration";14;-0,2253;0,2253
"piloter";11;0,2522;-0,2522
"78";14;0,6582;-0,6582
"piqûre";12;-0,2419;0,2419
"empire";33;-1,0516;1,0516
"restriction";25;-1,431;1,431
"nommer";49;0,5894;-0,5894
"ignorance";77;0,6254;-0,6254
"insoutenable";10;-0,9248;0,9248
"indifférence";14;-1,0982;1,0982
"entendeur";14;-0,2253;0,2253
"1993";14;-0,2253;0,2253
"croissance";33;-0,5782;0,5782
"freiner";20;-1,1334;1,1334
"sable";19;0,3485;-0,3485
"miss";19;0,8301;-0,8301
"paléo";12;1,5621;-1,5621
"rang";13;0,5056;-0,5056
"mardi";12;0,3695;-0,3695
"maths";26;0,336;-0,336
"composition";18;0,6786;-0,6786
"taré";13;1,2593;-1,2593
"coute";12;-1,2741;1,2741
"renens";10;-0,9248;0,9248
"marc";12;0,3695;-0,3695
"tien";29;-0,6586;0,6586
"sacrifice";14;0,6582;-0,6582
"empoisonner";28;0,7349;-0,7349
"genial";14;1,019;-1,019
"nest";12;0,6493;-0,6493
"promettre";59;-1,8103;1,8103
"ouai";52;-0,5458;0,5458
"wagon";22;1,7782;-1,7782
"restaurant";74;-0,4484;0,4484
"casque";85;-0,6353;0,6353
"lauser_utilisateurice";10;-0,5203;0,5203
"balcon";32;-0,7012;0,7012
"égoïsme";15;1,2227;-1,2227
"passif";19;-0,9976;0,9976
"gras";28;-0,3909;0,3909
"tabac";26;-0,2686;0,2686
"déplorable";19;-0,6741;0,6741
"interdiction";58;-0,9666;0,9666
"récemment";41;-0,6245;0,6245
"quai";14;0,3929;-0,3929
"secours";26;0,9934;-0,9934
"éloigner";28;1,3103;-1,3103
"punition";20;0,4535;-0,4535
"travers";96;-0,5846;0,5846
"fascinant";21;1,5701;-1,5701
"décembre";32;0,2593;-0,2593
"ironique";22;-0,4809;0,4809
"inscrire";62;0,3608;-0,3608
"emji_visage_endormi";33;0,4734;-0,4734
"stage";20;0,4535;-0,4535
"accueillant";13;0,2794;-0,2794
"votations";23;-1,5702;1,5702
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";31;0,6433;-0,6433
"32";27;-0,7071;0,7071
"proprement";10;0,3437;-0,3437
"16";105;-0,7942;0,7942
"kit";11;0,4872;-0,4872
"trottinette";46;-1,2946;1,2946
"renverser";14;-0,6992;0,6992
"polluant";14;0,3929;-0,3929
"solaire";40;1,2947;-1,2947
"équilibre";57;0,3816;-0,3816
"stratégique";20;-1,1334;1,1334
"dispositif";14;-1,0982;1,0982
"silencieux";24;-1,2923;1,2923
"bruyant";18;-0,3502;0,3502
"man";11;0,4872;-0,4872
"tels";51;-1,5366;1,5366
"tueur";15;-0,2979;0,2979
"malsain";27;0,6155;-0,6155
"salut";47;0,9461;-0,9461
"consultation";15;-1,8346;1,8346
"portefeuille";12;-0,794;0,794
"faiblesse";19;-0,9976;0,9976
"parfum";35;-0,5444;0,5444
"emji_main_avec_index_pointant_à_droite";39;1,7683;-1,7683
"satisfaction";11;-0,6528;0,6528
"adjectif";10;-0,5203;0,5203
"région";186;-0,7425;0,7425
"distinction";18;-0,8675;0,8675
"placer";69;-1,4651;1,4651
"boue";10;0,6421;-0,6421
"défi";34;1,0112;-1,0112
"définition";120;-1,2451;1,2451
"emji_applaudissements_peau_claire";72;0,4211;-0,4211
"continuation";18;0,9973;-0,9973
"entraînement";17;0,8267;-0,8267
"pompier";24;-0,9419;0,9419
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";18;0,9973;-0,9973
"dîner";18;1,3987;-1,3987
"macron";71;-1,6527;1,6527
"brûler";78;-1,564;1,564
"chauffer";30;-1,0154;1,0154
"auprès_des";19;-0,9976;0,9976
"longueur";13;0,2794;-0,2794
"cruellement";19;-0,2583;0,2583
"tragique";15;-0,517;0,517
"emmener";34;0,5677;-0,5677
"girl";11;-0,356;0,356
"98";38;1,294;-1,294
"ohhh";17;0,8267;-0,8267
"di";11;0,8339;-0,8339
"mou";10;1,0744;-1,0744
"unique";125;0,4702;-0,4702
"judicieux";12;-1,9552;1,9552
"fraude";23;-0,5688;0,5688
"malhonnête";28;-1,8706;1,8706
"astronomique";12;-0,794;0,794
"réserve";33;-0,408;0,408
"proportionnel";28;-1,8706;1,8706
"emji_visage_déconcerté";15;1,7279;-1,7279
"puer";25;0,4062;-0,4062
"honneur";43;-1,9083;1,9083
"échanger";17;0,8267;-0,8267
"i";87;1,3282;-1,3282
"2014";17;-0,4702;0,4702
"emji_mains_en_prière_peau_mate";27;0,6155;-0,6155
"béton";17;0,3271;-0,3271
"architecture";11;-0,356;0,356
"flinguer";10;1,6702;-1,6702
"tir";23;-0,5688;0,5688
"gueule";126;1,5858;-1,5858
"emji_tête_de_mort";28;0,7349;-0,7349
"habituer";40;1,2947;-1,2947
"quoique";17;0,3271;-0,3271
"empirer";17;0,3271;-0,3271
"identité";54;-0,8519;0,8519
"jeffrey";10;0,3437;-0,3437
"gueuler";10;1,6702;-1,6702
"scène";68;-0,2984;0,2984
"appart";25;-1,0612;1,0612
"net";47;0,5758;-0,5758
"pourrir";21;-0,2425;0,2425
"tabou";11;0,4872;-0,4872
"positif";87;-1,4401;1,4401
"glorieux";11;0,2522;-0,2522
"crédit";28;0,7349;-0,7349
"dette";28;-1,4468;1,4468
"certifier";10;0,6421;-0,6421
"digne";61;-0,2951;0,2951
"e_mail";11;1,953;-1,953
"remplir";124;-0,3872;0,3872
"remboursement";26;-1,1853;1,1853
"devise";15;1,7279;-1,7279
"via";70;-1,5577;1,5577
"fashion";13;-0,3238;0,3238
"scénario";20;-1,576;1,576
"producteur";21;-0,9048;0,9048
"google";34;1,296;-1,296
"toutefois";19;-0,9976;0,9976
"correctement";108;0,3494;-0,3494
"emji_visage_fatigué";25;1,1512;-1,1512
"out";25;-0,348;0,348
"allemagne";65;-1,1187;1,1187
"étrangement";17;0,5396;-0,5396
"bin";36;-0,4476;0,4476
"alliance";12;-0,2419;0,2419
"conclure";27;-1,7204;1,7204
"paradoxal";14;-0,2253;0,2253
"partenaire";23;-0,5688;0,5688
"excès";27;-0,7071;0,7071
"température";44;-1,0954;1,0954
"régulièrement";49;0,5894;-0,5894
"médecine";24;0,3175;-0,3175
"décor";14;1,019;-1,019
"carte";157;1,6341;-1,6341
"chinois";51;-1,5366;1,5366
"rat";28;-0,3909;0,3909
"épargner";31;-0,8458;0,8458
"zéro";63;-1,658;1,658
"blindé";12;-0,461;0,461
"guide";20;0,4535;-0,4535
"approcher";57;0,995;-0,995
"critique";147;-1,3653;1,3653
"boulanger";25;0,2587;-0,2587
"cliché";35;-0,3857;0,3857
"râleur";12;1,0404;-1,0404
"négatif";61;-0,8143;0,8143
"visiblement";118;-0,8364;0,8364
"raclette";46;-0,3473;0,3473
"31";24;0,3175;-0,3175
"vs";65;-0,4711;0,4711
"recommencer";39;-0,66;0,66
"approprié";23;-0,3719;0,3719
"okay";12;-0,794;0,794
"douter";36;0,2906;-0,2906
"22";55;-0,742;0,742
"certes";110;-1,086;1,086
"censé";72;-1,7499;1,7499
"polir";23;1,5394;-1,5394
"trottoir";44;-0,3641;0,3641
"indigner";16;-0,9684;0,9684
"soucier";31;-1,4662;1,4662
"général";186;-1,9262;1,9262
"questionner";23;-0,8279;0,8279
"vérifier";94;-0,7269;0,7269
"ridicule";172;0,7408;-0,7408
"qqch";64;-1,4926;1,4926
"collant";18;0,9973;-0,9973
"diffuser";32;0,2593;-0,2593
"live";20;0,6896;-0,6896
"grandir";81;1,9859;-1,9859
"sensé";62;-0,5661;0,5661
"noyer";14;-1,0982;1,0982
"expert";39;-1,1231;1,1231
"éliminer";62;-0,3348;0,3348
"pollution";86;-0,9876;0,9876
"écosystème";46;1,3013;-1,3013
"ennemi";40;0,4504;-0,4504
"numérique";29;0,294;-0,294
"prioritaire";11;1,953;-1,953
"tri";24;-0,2851;0,2851
"emji_visage_qui_tire_la_langue";14;-0,2253;0,2253
"fun";24;0,3175;-0,3175
"risible";10;-0,5203;0,5203
"1995";15;1,2227;-1,2227
"alentour";12;1,0404;-1,0404
"atmosphère";34;-0,6581;0,6581
"vis_à_vis";13;-1,4567;1,4567
"relatif";17;0,5396;-0,5396
"tkt";29;1,1461;-1,1461
"miens";18;1,892;-1,892
"patriote";21;0,3687;-0,3687
"ethnie";16;1,0055;-1,0055
"3eme";17;-0,4702;0,4702
"bec";14;0,6582;-0,6582
"clown";21;-0,6169;0,6169
"emji_visage_aux_yeux_en_spirales";48;1,8875;-1,8875
"pratiquer";56;1,8617;-1,8617
"st";52;1,5776;-1,5776
"inverser";28;-0,8049;0,8049
"volontairement";31;-1,1274;1,1274
"circuler";38;-1,6356;1,6356
"parcours";54;0,7024;-0,7024
"choc";28;-0,3909;0,3909
"flemme";23;-0,3719;0,3719
"comparaison";60;-0,2582;0,2582
"2019";19;0,8301;-0,8301
"choquant";44;-0,3641;0,3641
"appuyer";24;-0,6629;0,6629
"lettre";71;1,4815;-1,4815
"short";11;0,4872;-0,4872
"jai";50;1,3087;-1,3087
"of";39;-1,1231;1,1231
"handicap";20;0,2781;-0,2781
"injection";15;-0,8303;0,8303
"oubli";20;0,4535;-0,4535
"salon";26;0,9934;-0,9934
"convivial";11;1,3129;-1,3129
"migrer";14;-0,4158;0,4158
"déchirer";15;0,8254;-0,8254
"emji_visage_légèrement_mécontent";20;1,8283;-1,8283
"ingénieur";27;-0,9788;0,9788
"fossé";13;-1,4567;1,4567
"transformer";89;-0,3883;0,3883
"temporaire";12;-1,2741;1,2741
"argentin";60;0,5878;-0,5878
"sous_entendre";17;0,3271;-0,3271
"irrespect";10;0,3437;-0,3437
"joueur";75;1,493;-1,493
"tendance";81;-1,1705;1,1705
"descendance";10;0,6421;-0,6421
"misérable";16;-0,3798;0,3798
"tolérant";16;-0,6265;0,6265
"aire";14;0,3929;-0,3929
"ordure";13;0,5056;-0,5056
"noel";12;1,5621;-1,5621
"cinq";19;0,3485;-0,3485
"cracher";51;-0,8147;0,8147
"magasin";135;1,0755;-1,0755
"collection";17;1,6603;-1,6603
"briller";21;-0,2425;0,2425
"emji_croix_latine";14;0,3929;-0,3929
"transformation";15;-0,2979;0,2979
"ralentir";12;-0,2419;0,2419
"revivre";11;0,8339;-0,8339
"voeu";10;0,3437;-0,3437
"2023";106;0,34;-0,34
"surface";41;-0,6245;0,6245
"61";11;0,2522;-0,2522
"c_est_à_dire";22;-0,4809;0,4809
"aérien";36;0,7807;-0,7807
"bonsoir";17;1,197;-1,197
"étage";24;0,489;-0,489
"liké";10;1,6702;-1,6702
"fierté";31;0,4574;-0,4574
"réputation";16;0,6681;-0,6681
"classer";23;-0,8279;0,8279
"33";11;0,8339;-0,8339
"neuf";43;0,4041;-0,4041
"paysage";20;0,6896;-0,6896
"six";22;-1,0289;1,0289
"dessiner";23;0,2401;-0,2401
"cravate";16;1,4369;-1,4369
"tunnel";25;-1,882;1,882
"luc";14;0,6582;-0,6582
"soif";12;-0,2419;0,2419
"geste";64;1,5867;-1,5867
"influencer";30;-0,7498;0,7498
"électoral";19;-1,9508;1,9508
"productif";20;-0,7864;0,7864
"réfléchi";51;-0,2633;0,2633
"participation";17;-1,5969;1,5969
"pré";14;1,019;-1,019
"11";85;-0,5174;0,5174
"fragile";63;1,4611;-1,4611
"halluciner";18;0,2569;-0,2569
"demi";42;-0,5248;0,5248
"visiter";31;-1,1274;1,1274
"cité";34;0,7693;-0,7693
"2015";24;-1,2923;1,2923
"transparent";16;-0,3798;0,3798
"emji_tas_de_crotte";71;1,0639;-1,0639
"aliénation";11;0,2522;-0,2522
"opérer";17;0,3271;-0,3271
"abominable";11;0,2522;-0,2522
"aujourdhui";16;1,9749;-1,9749
"43";13;-0,5757;0,5757
"débarrasser";21;-1,2744;1,2744
"témoigner";33;0,8806;-0,8806
"humeur";15;1,2227;-1,2227
"récompenser";12;-0,461;0,461
"emji_trace_de_rouge_à_lèvres";10;1,6702;-1,6702
"séance";22;-0,3038;0,3038
"voyou";29;-0,6586;0,6586
"emji_mains_qui_forment_un_coeur_peau_claire";57;1,7159;-1,7159
"assiette";17;0,5396;-0,5396
"exception";40;-1,5367;1,5367
"dernièrement";13;-0,5757;0,5757
"comique";19;-0,2583;0,2583
"viande";98;0,3791;-0,3791
"plait";17;0,5396;-0,5396
"décrire";70;-0,7538;0,7538
"ours";15;-0,517;0,517
"admettre";47;0,4327;-0,4327
"traduire";20;0,6896;-0,6896
"montreux";25;-0,7629;0,7629
"pénible";21;0,3687;-0,3687
"stress";45;0,7341;-0,7341
"élever";45;-0,4174;0,4174
"divorcer";10;0,3437;-0,3437
"usine";31;-0,4328;0,4328
"récompense";14;-0,6992;0,6992
"esclavage";29;1,1461;-1,1461
"permanence";20;-0,5209;0,5209
"fondement";17;-1,5969;1,5969
"abolir";18;-1,2622;1,2622
"passionné";19;1,6094;-1,6094
"neuchâtel";53;0,9754;-0,9754
"sdf";28;-0,8049;0,8049
"appartenance";10;-0,9248;0,9248
"automobiliste";47;0,3154;-0,3154
"queue";28;-0,254;0,254
"espèce";121;0,8705;-0,8705
"réaliste";41;-0,6245;0,6245
"pilote";28;0,7349;-0,7349
"original";20;0,4535;-0,4535
"discipline";23;1,1571;-1,1571
"songer";13;-0,5757;0,5757
"rageux";17;0,3271;-0,3271
"tou";14;1,019;-1,019
"humiliation";16;0,4144;-0,4144
"ouest";24;0,7121;-0,7121
"affligeant";30;1,0007;-1,0007
"lavage";25;1,5151;-1,5151
"bruxelles";14;1,019;-1,019
"définitivement";26;0,336;-0,336
"négligeable";14;-0,2253;0,2253
"récupérer";85;-1,2809;1,2809
"cohérence";16;-0,3798;0,3798
"modifier";44;0,4797;-0,4797
"haïr";28;1,3103;-1,3103
"actionnaire";24;-1,7242;1,7242
"instinct";14;1,489;-1,489
"juge";48;-0,4523;0,4523
"tune";12;-0,794;0,794
"emji_décamper";13;0,5056;-0,5056
"luxe";76;-1,6224;1,6224
"indirect";11;-1,0965;1,0965
"sauvetage";10;-0,5203;0,5203
"faillite";25;-0,348;0,348
"établissement";30;0,5376;-0,5376
"difficilement";10;-0,5203;0,5203
"qqchose";11;0,8339;-0,8339
"révolution";38;1,6043;-1,6043
"occurrence";30;-1,7242;1,7242
"éducatif";20;-0,3252;0,3252
"corporel";34;1,0112;-1,0112
"tolérer";24;-0,9419;0,9419
"consister";22;-0,7194;0,7194
"provoquer";66;-1,2015;1,2015
"radical";33;-0,5782;0,5782
"cannabis";11;0,4872;-0,4872
"hypocrite";61;-0,8143;0,8143
"moule";20;0,2781;-0,2781
"boulangerie";38;0,3058;-0,3058
"associé";14;-0,2253;0,2253
"africain";77;-1,7158;1,7158
"torturer";22;-1,0289;1,0289
"92";23;1,5394;-1,5394
"pov";26;0,9934;-0,9934
"coms";13;1,2593;-1,2593
"leclerc";10;0,6421;-0,6421
"foncer";21;0,3687;-0,3687
"ouin";39;1,7683;-1,7683
"tronche";24;1,332;-1,332
"intellectuel";48;0,2723;-0,2723
"oeuf";46;1,0533;-1,0533
"roman";34;1,6257;-1,6257
"dérangeant";11;-0,6528;0,6528
"typique";35;-1,2741;1,2741
"lumineux";17;0,5396;-0,5396
"répartie";15;1,2227;-1,2227
"côtoyer";13;1,2593;-1,2593
"intention";69;0,3542;-0,3542
"indigne";17;0,5396;-0,5396
"parcontre";10;0,6421;-0,6421
"synonyme";23;0,2401;-0,2401
"maigre";13;-1,4567;1,4567
"menu";20;0,6896;-0,6896
"évident";57;-0,8887;0,8887
"sexe";81;0,4229;-0,4229
"rn";19;0,3485;-0,3485
"supérieur";86;-0,3635;0,3635
"oe";12;1,0404;-1,0404
"médiocre";22;0,7007;-0,7007
"com";57;1,7159;-1,7159
"etaient";28;0,5219;-0,5219
"rage";25;0,2587;-0,2587
"placard";11;1,953;-1,953
"woke";36;-0,8316;0,8316
"minoritaire";20;-1,576;1,576
"majoritaire";26;-0,8683;0,8683
"congolais";21;0,835;-0,835
"plonger";20;0,2781;-0,2781
"gravité";11;-1,0965;1,0965
"punir";63;-1,658;1,658
"asiatique";25;-0,5276;0,5276
"tienne";21;0,3687;-0,3687
"pavé";10;-0,5203;0,5203
"apéro";23;1,5394;-1,5394
"sec";30;1,3036;-1,3036
"dessous";62;-1,0832;1,0832
"quils";12;-0,794;0,794
"salir";17;-1,1125;1,1125
"dico";14;-0,2253;0,2253
"chouiner";12;-0,794;0,794
"recouvrir";11;0,2522;-0,2522
"dessert";22;0,7007;-0,7007
"cap";17;-0,2765;0,2765
"insurger";11;0,8339;-0,8339
"coucou";18;-0,5685;0,5685
"latin";23;1,5394;-1,5394
"généralement";62;0,2697;-0,2697
"victimisation";23;0,8411;-0,8411
"ancrer";13;-0,3238;0,3238
"attention";213;-1,4338;1,4338
"ba";49;-0,38;0,38
"défaire";17;0,5396;-0,5396
"espagnol";42;-0,2692;0,2692
"quon";11;0,2522;-0,2522
"débarquer";15;0,3042;-0,3042
"puce";15;1,7279;-1,7279
"pêche";15;0,523;-0,523
"abaisser";11;0,4872;-0,4872
"fabriquer";82;-1,9388;1,9388
"tqt";14;-0,2253;0,2253
"next";10;0,3437;-0,3437
"néant";12;0,6493;-0,6493
"fatigue";26;0,5057;-0,5057
"chelou";14;0,6582;-0,6582
"frérot";19;-0,2583;0,2583
"yaourt";10;0,6421;-0,6421
"bha";10;0,6421;-0,6421
"éteindre";32;0,3878;-0,3878
"invasion";24;0,3175;-0,3175
"arreter";13;-0,9428;0,9428
"braquer";17;-1,5969;1,5969
"limité";25;-1,0612;1,0612
"accompagner";81;-0,9881;0,9881
"historiquement";10;-0,5203;0,5203
"concentrer";49;-1,0747;1,0747
"maghrébin";10;0,6421;-0,6421
"stupidité";15;-0,2979;0,2979
"surprendre";59;-0,4092;0,4092
"fidèle";31;0,6433;-0,6433
"embauche";14;1,019;-1,019
"littéralement";77;-1,9795;1,9795
"énoncé";11;0,8339;-0,8339
"alala";12;0,6493;-0,6493
"argumentation";22;-1,0289;1,0289
"continu";23;-1,1582;1,1582
"acceptable";23;-0,5688;0,5688
"projection";14;0,6582;-0,6582
"sol";97;-0,8975;0,8975
"bidon";13;-0,3238;0,3238
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";55;-0,3333;0,3333
"ref";11;1,3129;-1,3129
"pokémon";13;0,8272;-0,8272
"noblesse";10;0,6421;-0,6421
"dix";36;1,0173;-1,0173
"quelconque";20;-1,1334;1,1334
"and";28;-0,3909;0,3909
"pq";28;1,6795;-1,6795
"privilégié";40;-1,2278;1,2278
"ttes";10;1,0744;-1,0744
"emji_visage_neutre";38;1,6043;-1,6043
"coincer";40;1,0308;-1,0308
"motiver";28;-0,254;0,254
"conception";12;0,3695;-0,3695
"associer";28;-0,254;0,254
"particulier";90;-0,2664;0,2664
"religion";119;1,2964;-1,2964
"offenser";10;-0,5203;0,5203
"singulier";13;0,5056;-0,5056
"exprès";23;-0,3719;0,3719
"nerveux";17;0,5396;-0,5396
"stock";16;-1,4259;1,4259
"algérien";15;-0,517;0,517
"géographique";12;-0,2419;0,2419
"xénophobie";24;-0,4467;0,4467
"sorry";10;-0,5203;0,5203
"frapper";103;-0,8184;0,8184
"affirmation";17;-0,7436;0,7436
"racial";21;-1,2744;1,2744
"considération";23;-0,3719;0,3719
"méfier";15;-0,517;0,517
"slogan";28;-1,8706;1,8706
"emporter";28;-0,8049;0,8049
"privatisation";10;-1,532;1,532
"gratter";18;-0,3502;0,3502
"ineptie";16;-0,9684;0,9684
"ème";19;1,1788;-1,1788
"presser";23;1,9936;-1,9936
"front";34;-0,4738;0,4738
"équipement";13;0,2794;-0,2794
"pognon";21;-0,2425;0,2425
"deuxième";75;-0,7588;0,7588
"grandement";16;-0,9684;0,9684
"débuter";17;0,3271;-0,3271
"capter";34;1,296;-1,296
"commenter";107;-0,4479;0,4479
"étouffer";30;-1,0154;1,0154
"douteux";23;-1,1582;1,1582
"pfff";23;0,2401;-0,2401
"spécifique";27;-0,9788;0,9788
"alimentaire";74;-1,4421;1,4421
"perdurer";16;0,4144;-0,4144
"verbal";16;-0,3798;0,3798
"procurer";19;0,8301;-0,8301
"posséder";76;-1,3892;1,3892
"victimiser";10;-0,5203;0,5203
"premièrement";15;-0,517;0,517
"déni";54;-1,0592;1,0592
"serieux";19;-0,4318;0,4318
"media";11;-0,6528;0,6528
"distribuer";28;-1,8706;1,8706
"emji_bout_des_doigts_joints";10;0,6421;-0,6421
"absurdité";25;-0,7629;0,7629
"emji_crâne";104;1,9067;-1,9067
"ennui";21;1,5701;-1,5701
"rde";10;-0,5203;0,5203
"thomas";11;0,4872;-0,4872
"distinguer";11;-0,6528;0,6528
"compréhensible";21;-0,6169;0,6169
"archi";14;-0,4158;0,4158
"dénigrer";30;-0,2407;0,2407
"abruti";13;1,8203;-1,8203
"lunaire";28;0,9966;-0,9966
"humilier";24;-0,6629;0,6629
"performance";26;0,7235;-0,7235
"dominer";23;-0,5688;0,5688
"généralité";33;1,8186;-1,8186
"rabaisser";33;-0,2762;0,2762
"serrer";35;-0,5444;0,5444
"stigmatiser";11;-0,356;0,356
"low";14;-0,6992;0,6992
"opposition";25;-0,7629;0,7629
"législatif";10;-1,532;1,532
"motif";22;-0,4809;0,4809
"900";11;-1,0965;1,0965
"lui_même";39;-1,1231;1,1231
"progressiste";13;-1,4567;1,4567
"banc";14;-0,4158;0,4158
"rigueur";25;-1,431;1,431
"gène";12;1,0404;-1,0404
"jsuis";24;0,9915;-0,9915
"da";12;1,5621;-1,5621
"destiner";21;-1,2744;1,2744
"os";13;0,2794;-0,2794
"celui_ci";37;-0,9248;0,9248
"q";27;0,4239;-0,4239
"jsp";27;-1,314;1,314
"insinuer";10;-0,9248;0,9248
"amen";19;1,6094;-1,6094
"emballage";12;1,0404;-1,0404
"citadin";12;1,0404;-1,0404
"enfoncer";15;-0,2979;0,2979
"râler";31;0,4574;-0,4574
"nulle";47;-0,398;0,398
"rédiger";14;-1,0982;1,0982
"originel";15;1,7279;-1,7279
"rationnel";14;-0,6992;0,6992
"clavier";29;-1,214;1,214
"valable";50;-0,9374;0,9374
"opposé";40;0,8034;-0,8034
"lecteur";15;-1,2595;1,2595
"dialogue";23;-0,8279;0,8279
"mal_être";11;-0,6528;0,6528
"guérir";19;0,3485;-0,3485
"culpabiliser";15;-0,517;0,517
"semblant";36;-1,3911;1,3911
"plafond";23;-0,8279;0,8279
"1ère";20;0,4535;-0,4535
"2eme";17;-0,2765;0,2765
"remise";38;-0,4238;0,4238
"bataille";15;-1,2595;1,2595
"tte";10;-0,2622;0,2622
"demeure";13;-0,3238;0,3238
"revendiquer";30;-1,3381;1,3381
"délirer";15;-0,2979;0,2979
"au_delà";31;-0,616;0,616
"bouquin";10;-0,5203;0,5203
"na";22;0,4717;-0,4717
"mépriser";15;-0,2979;0,2979
"inférieur";18;-1,2622;1,2622
"yverdon";20;0,6896;-0,6896
"roue";51;-0,2633;0,2633
"lot";33;1,459;-1,459
"surfer";13;0,2794;-0,2794
"web";11;0,2522;-0,2522
"parer";30;-0,2407;0,2407
"fleurir";11;0,2522;-0,2522
"assister";36;-1,0875;1,0875
"réunion";25;0,6011;-0,6011
"400";39;-1,1231;1,1231
"frotter";14;-0,6992;0,6992
"tissu";17;1,197;-1,197
"acide";11;-0,356;0,356
"célibat";17;-1,1125;1,1125
"sommeil";33;-0,7912;0,7912
"sense";11;-0,356;0,356
"ligue";17;-0,7436;0,7436
"valoriser";28;-0,8049;0,8049
"appauvrir";12;-1,9552;1,9552
"fréquent";16;-0,6265;0,6265
"admiratif";12;1,5621;-1,5621
"fiable";31;-0,616;0,616
"engin";13;0,2794;-0,2794
"cauchemar";19;0,5557;-0,5557
"importance";50;-1,7305;1,7305
"planche";11;-0,6528;0,6528
"nickel";14;-0,2253;0,2253
"studio";10;0,6421;-0,6421
"pencher";18;-1,772;1,772
"tournée";18;-0,5685;0,5685
"crâne";21;1,5701;-1,5701
"game";14;1,489;-1,489
"made_in";16;-0,9684;0,9684
"chiner";10;-0,5203;0,5203
"chaleureux";10;1,0744;-1,0744
"balader";24;1,332;-1,332
"lé";14;-0,2253;0,2253
"frouzes";10;1,0744;-1,0744
"volant";30;-0,2407;0,2407
"hormis";19;-0,9976;0,9976
"port";18;0,2569;-0,2569
"immédiatement";22;-1,0289;1,0289
"poignée";15;0,523;-0,523
"choper";12;0,3695;-0,3695
"vingtaine";10;0,3437;-0,3437
"tpg";13;-0,5757;0,5757
"42";13;0,2794;-0,2794
"gaspiller";16;-1,4259;1,4259
"to";18;-0,3502;0,3502
"entreprendre";14;-1,6437;1,6437
