"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"mass";"chi.distance";"inertie"
"convivialité";-0,88404292329014;1,44351925721451;2,61115349325857;-0,120374752572402;0,264475387254766;1,52164883760689;-0,284558714292526;-0,253472628178857;0,413885582151612;0,748669460586173;-0,034513827436513;0,0758303355300826;0,436286881408513;-0,0815886234510932;0,0938333992335078;0,191722116727496;0,557372374808889;0,00108958234648679;0,00474275600529046;0,146765896070879;0,00447387480744957;0,000203048035910464;0,000541373823317519;0,00177140103023031;3,76463524470436e-06;1,81728320248268e-05;0,000601562791631696;2,10375842763875e-05;0,00025980774227072;1,71741766628827;0,000766309025845427
"convaincre";-0,832737066248782;0,213081544753451;-1,96082638578382;1,00733865483304;-1,61559845647423;-0,32808949292114;-2,07118041546757;-0,234541111315766;0,0600146004458312;-0,552268438933182;0,283717798992851;-0,45503469555935;-0,0924066880166482;-0,583349746358097;0,0926254871780569;0,00464753524535447;0,349673634860835;0,0848875911593466;0,196893367047557;0,00759075344673477;0,263681631062116;0,000180163944272442;1,17962444049147e-05;0,000998919229718375;0,000263635013125703;0,000678139353744325;2,79664108509355e-05;0,00111452021652804;0,00025980774227072;1,62826070535248;0,000688810840372816
"conquérir";-0,113645674768873;-2,48167452704774;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839984;-0,317784887621744;-0,0262184991841307;-0,572531965646792;0,0643931262698594;-0,238325296942228;-0,773347708506171;-0,0844551073824584;-0,0733142095709726;0,00108377523027373;0,396040271449198;0,00445115252760109;0,0560844349259366;0,532503767639501;0,00593691635080719;0,00389968187668003;3,35550516853015e-06;0,00160008013982791;2,02405018929059e-05;0,000277257014148342;0,00291938829427594;3,48172201211251e-05;2,62372654717497e-05;0,00025980774227072;2,0543034704356;0,00109643095574013
"connaisseur";-0,833365787487895;0,192113843540882;-1,18122530719815;-1,74306618304931;-0,436342654800724;-2,36008961756576;-1,19682624366841;-0,237063809266839;0,0546497591411583;-0,336017838902287;-0,495842180422941;-0,124124428247143;-0,671364055678112;-0,340455766980567;0,0953589254268293;0,00388350296950906;0,130444385224775;0,261274043437731;0,0147636882834296;0,403768589399882;0,0905068652578445;0,00018043609658491;9,5889137126658e-06;0,000362507982947612;0,000789368594047827;4,9466072330097e-05;0,00144713510079026;0,000372146806322015;0,00025980774227072;1,60596579707097;0,000670076939818605
"conjugal";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108472;-0,309096346961717;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398073;-0,144353124294077;-0,059704067149922;-0,569402771990435;0,085175853877532;0,111809658197078;0,387216782942154;0,154265639298293;0,0188990409617365;0,00302225593227249;0,239610768790933;0,000369326626275783;0,000632640712614965;0,00246591671775834;0,00106803338527846;0,000145105667539059;2,48221750337954e-05;0,0022577255808071;0,00025980774227072;2,43109715831715;0,00153552439417452
"concert";-0,346924461438421;-1,1541644621423;-0,900048483483441;0,893504074245903;-0,196927293865899;-0,373109208956817;-1,09141534770373;-0,164827533998045;-0,548355919713265;-0,427622691683816;0,424513372636018;-0,0935622702712936;-0,177268188496502;-0,518543142169168;0,0424341511563753;0,359912868600699;0,194467653029798;0,176285765406592;0,00772159489589305;0,025912131437465;0,193265835473175;3,12695718223794e-05;0,000346088751798444;0,000210466945341866;0,000207417389112504;1,00754375342547e-05;3,61679609790547e-05;0,00030947972491641;0,00025980774227072;1,00220937728118;0,000260957037129212
"comportement";-1,02716461080206;1,33064676785781;0,214493213439677;0,157053593969796;0,108279839237396;1,53277098490406;-1,04015428504139;-0,407958694798252;0,528492622257406;0,0851902124330455;0,062376934072196;0,0430054749002302;0,608770243688425;-0,413117800254968;0,250993622926034;0,322793264328982;0,00745211576533509;0,00367499580056143;0,00157516955618365;0,295068371890285;0,118442459732621;0,000274114610985747;0,00046002099787229;1,19530627725848e-05;6,40837396176397e-06;3,04612200189042e-06;0,000610388904173493;0,000281091435876843;0,00025980774227072;1,22008476204336;0,000386751578740038
"communication";-1,19291148322785;1,53949187944148;-2,3011964556012;-0,722879129059693;0,431919388565031;-2,34109647160634;-2,07352400759132;-0,269603130256836;0,347931791702877;-0,520080304774398;-0,163373794897575;0,0976156410705868;-0,529097880146525;-0,468625351477604;0,117126784287032;0,149489569823275;0,29676799646342;0,0269370263569276;0,00867150930614134;0,238157317598381;0,162849796164822;0,000369716239754967;0,000615753506590348;0,00137581323129943;0,000135763636069135;4,8468266619483e-05;0,00142393678601394;0,00111704385815993;0,00025980774227072;2,07425147685579;0,00111782779663248
"code";-0,832737066248782;0,213081544753451;-1,96082638578382;1,00733865483304;-1,61559845647423;-0,32808949292114;-2,07118041546757;-0,234541111315766;0,0600146004458312;-0,552268438933182;0,283717798992851;-0,45503469555935;-0,0924066880166482;-0,583349746358097;0,0926254871780569;0,00464753524535447;0,349673634860835;0,0848875911593466;0,196893367047557;0,00759075344673477;0,263681631062116;0,000180163944272442;1,17962444049147e-05;0,000998919229718375;0,000263635013125703;0,000678139353744325;2,79664108509355e-05;0,00111452021652804;0,00025980774227072;1,62826070535248;0,000688810840372816
"cité";-0,324927997763656;-1,49684976429523;-0,00141801567579744;-0,699539694064755;0,502493410462599;1,47988027020614;0,0607129758964909;-0,141383646683404;-0,651313766957034;-0,000617011241500651;-0,304385813556787;0,218646442579746;0,643929949701518;0,0264176124936183;0,0307846010793111;0,500647433113156;3,99200627720658e-07;0,0893639762869008;0,041578566961937;0,337130426213785;0,000494597144280534;2,74300347442708e-05;0,000582114631559021;5,22413212992274e-10;0,000127138421297015;6,56013581601282e-05;0,000568990806481007;9,57668340402151e-07;0,00025980774227072;1,10205093667247;0,000315540729285703
"cimetière";-1,17091501955308;1,19680657728855;-1,40256598779355;-2,31592289737035;1,13134009289353;-0,488106992443381;-0,921395683991099;-0,331168526438334;0,338491405451124;-0,396686099036804;-0,655009766259271;0,319975596185588;-0,138050730183151;-0,260597264394506;0,163092456671028;0,130571189744169;0,15933075622603;0,399585584242135;0,0859842665103208;0,014962312023984;0,0464734345823333;0,000356207322165497;0,000372134576108372;0,000511091543287945;0,00139347853119363;0,000332535828991515;6,1898788275428e-05;0,000220568980638458;0,00025980774227072;1,72539977965763;0,000773448791801139
"chauffeur";-0,541352005991695;-0,0365992390379332;1,27527111574005;0,0432190133826633;1,52695100184572;1,48775126886839;-0,0603892172775559;-0,212807439868834;-0,0143872938025643;0,50131370767189;0,0169895511420023;0,600249985058565;0,584840427642836;-0,0237392206591667;0,075346044221429;0,000263913358029252;0,284692412181604;0,000300766283934008;0,338532736290152;0,300432659201204;0,000431468463648261;7,61397751081402e-05;3,48013587465777e-07;0,00042252959694489;4,85290495653632e-07;0,000605762369976009;0,000575059453889191;9,47481829928775e-07;0,00025980774227072;1,17362896973104;0,000357860472484266
"chauffer";-0,788744138899252;-0,472289059552411;-0,16356545016853;-2,17874888178828;-0,216757047817231;3,37788946540477;0,23307623173288;-0,190569505508648;-0,114110378888716;-0,0395192628631345;-0,52641037384995;-0,0523709545096479;0,81613630243062;0,0563138539313158;0,0630971834785725;0,0173368327774538;0,00184752668750508;0,301530005630349;0,00269112364494213;0,610961831596737;0,00253549618444117;0,000161630895465815;5,7951924077137e-05;6,95080708985033e-06;0,00123329350218074;1,22067076587273e-05;0,00296444199545142;1,41139334369444e-05;0,00025980774227072;1,86858327324107;0,000907145608998778
"chasseur";-0,563977190905572;0,285118361902429;1,15624172651808;-1,11414205618902;2,00678609919073;-2,39723833493919;-0,338163369078622;-0,157232389826227;0,0794887490986564;0,322351068108496;-0,310614012278091;0,559476126577326;-0,668331128392466;-0,0942772784596933;0,0428149759159005;0,00838569966893916;0,122529254364045;0,104648319351027;0,306142980336512;0,408395153730762;0,00708361663281239;8,26371192158327e-05;2,11204157687515e-05;0,000347335653453236;0,000322502603629282;0,00104629525796444;0,00149305056755053;2,97101751588995e-05;0,00025980774227072;1,62197810248925;0,000683505576761396
"chasse";-1,04916107447682;1,67333207001074;-0,684137254367966;1,75009736228045;-0,591140865091102;-0,320218494258892;-2,19228260864162;-0,294520524079969;0,469737822159615;-0,192051027817212;0,49128737699961;-0,165945079003752;-0,0898917440262991;-0,615417630844247;0,138517317886102;0,270022721570325;0,0401029302016206;0,241391878018866;0,024834259485669;0,00681236776395932;0,278318525073458;0,000285980504078295;0,000727472126922951;0,000121601398496789;0,000795749747326838;9,07891718318152e-05;2,66406557717412e-05;0,00124866277894323;0,00025980774227072;1,67753438598624;0,000731130583571379
"chansonnette";-0,685102414742722;-0,170439429607199;-0,341788085493175;-2,42975747795748;2,55001125550186;-0,533126708479058;0,058369383772737;-0,187793448919437;-0,0467191585214561;-0,0936875450927124;-0,666020914544261;0,698983682073156;-0,146135382304771;0,0159996340023132;0,0579999116404165;0,00275088721893368;0,00982879019317597;0,456899505489103;0,453784903691692;0,0185422633019788;0,000193738464696769;0,000121944743748067;7,5473107728832e-06;3,03505054261081e-05;0,00153383252836849;0,00168941475790755;7,38436184187358e-05;8,85161070929865e-07;0,00025980774227072;1,69286813770716;0,000744557685545367
"cezame";-0,113645674768873;-2,48167452704774;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839984;-0,317784887621744;-0,0262184991841307;-0,572531965646792;0,0643931262698594;-0,238325296942228;-0,773347708506171;-0,0844551073824584;-0,0733142095709726;0,00108377523027373;0,396040271449198;0,00445115252760109;0,0560844349259366;0,532503767639501;0,00593691635080719;0,00389968187668003;3,35550516853015e-06;0,00160008013982791;2,02405018929059e-05;0,000277257014148342;0,00291938829427594;3,48172201211251e-05;2,62372654717497e-05;0,00025980774227072;2,0543034704356;0,00109643095574013
"centimètre";-0,451194906834063;-1,47698179330007;0,0577752304268726;-1,60589216746724;-1,78443979551148;1,50590684028239;-0,0423543279444323;-0,139768195311183;-0,457529720815193;0,017897231480544;-0,497462729990007;-0,552772041710616;0,466489931923021;-0,0131202455762393;0,0313723369284743;0,257623266668838;0,000350244848446361;0,248902782056985;0,277122512050585;0,184501640963669;0,000127216483001256;5,28908402060271e-05;0,000566764151140531;8,67232333301694e-07;0,00067001549844963;0,00082728640784751;0,00058918041351242;4,66066275818269e-07;0,00025980774227072;1,51590523259008;0,000597030053051176
"centaine";-0,324927997763656;-1,49684976429523;-0,00141801567579744;-0,699539694064755;0,502493410462599;1,47988027020614;0,0607129758964909;-0,141383646683404;-0,651313766957034;-0,000617011241500651;-0,304385813556787;0,218646442579746;0,643929949701518;0,0264176124936183;0,0307846010793111;0,500647433113156;3,99200627720658e-07;0,0893639762869008;0,041578566961937;0,337130426213785;0,000494597144280534;2,74300347442708e-05;0,000582114631559021;5,22413212992274e-10;0,000127138421297015;6,56013581601282e-05;0,000568990806481007;9,57668340402151e-07;0,00025980774227072;1,10205093667247;0,000315540729285703
"catherine";-1,03589142468855;1,36847569111496;-2,07575269651925;1,86035167243413;-0,948131800565366;-0,82071594091785;4,74844940622956;-0,175509902949262;0,231859275993354;-0,351692412573352;0,315197262665418;-0,160640889898638;-0,139052966079637;0,804524368659004;0,0569303567353747;0,0761387793009555;0,155645490081292;0,114996341843361;0,0269340938708047;0,0188662982164339;0,550488639951779;0,000278792165171025;0,000486548640470919;0,0011194464164996;0,000899170783353716;0,000233555186085561;0,000174999910542134;0,00585808567511611;0,00025980774227072;2,58358993533418;0,00173420029980776
"casser";-1,07009416598911;0,779097031578642;-0,781014179737771;-1,24214884599293;0,551107301820077;3,14107281438613;3,20454226061999;-0,216882547024064;0,157904373239413;-0,158292933413826;-0,251753924153894;0,111696296551451;0,636620490069133;0,649484231966729;0,0874261442055999;0,0355137667023794;0,0317091835694101;0,0737773599612578;0,013095412296231;0,397684686587827;0,360793446677295;0,000297506241643008;0,000157701269060704;0,000158478344752264;0,000400866135516123;7,89086147361406e-05;0,0025633511107497;0,00266798937388919;0,00025980774227072;2,15368722816369;0,00120508409372705
"carnaval";-0,662477229828845;-0,492157030547561;-0,222758696271201;-1,2723964083858;2,07017615815685;3,35186289532852;0,336143535573803;-0,156219799331277;-0,116056324790938;-0,052529079134953;-0,300045801784344;0,488171501518943;0,79040807037165;0,0792665367342698;0,0435568913561376;0,0184220797575341;0,00335315933548179;0,100632516308061;0,240203363464071;0,588671465869031;0,00516052390968318;0,000114023403492258;6,29302527195098e-05;1,28920334539997e-05;0,000420626817374143;0,00111343967934556;0,00291893605328139;2,93563202151355e-05;0,00025980774227072;1,8889645862822;0,00092704266256905
"caractère";-0,611419710086774;0,229962089340605;0,938356312868885;0,646323290096576;-1,5598006021853;-0,595021437196381;2,53257894809132;-0,184973655447091;0,0695707507917031;0,28388224069286;0,195533084062316;-0,471888646039628;-0,180012663137693;0,766184632272184;0,0645876428456063;0,00700163332346431;0,103580026081895;0,0452010657837714;0,237387718506779;0,03229396115335;0,509947952305135;9,71249836016094e-05;1,37392991774218e-05;0,000228763982826939;0,000108530474232596;0,000632106500020171;9,19850638408018e-05;0,00166639546072105;0,00025980774227072;1,43168019083813;0,000532530051659729
"capitaine";-0,689615378736867;0,325954034110148;0,43583389403508;0,729910308290838;-1,45940290845686;-0,339211640218314;-1,3155848447187;-0,300110304763346;0,141850323429292;0,189668396033511;0,317646055794609;-0,635110331257011;-0,147619835438786;-0,572522859646404;0,154404440110268;0,0264347334560981;0,041991153275154;0,108333656324855;0,390522299322639;0,0197229980016544;0,258590719509331;0,000123556604466197;2,76035417907715e-05;4,9350788046189e-05;0,000138417526149448;0,000553353299353685;2,98946575369184e-05;0,000449665753092631;0,00025980774227072;1,04437951353406;0,000283379726757503
"canular";-0,394995701858735;-1,23028843591669;-0,338332818546966;-0,0964354173508427;-2,58425819356843;-0,602892435858628;2,65368114126537;-0,0991297781846954;-0,308758346436979;-0,0849094233110369;-0,0242018368456992;-0,6485562761694;-0,151304414591505;0,665978950324438;0,0181340771401074;0,134815835857116;0,00905876227682476;0,000676958967398024;0,43836112880376;0,0223036487530221;0,376649588201771;4,05356208071901e-05;0,000393247502091537;2,97399574190527e-05;2,41615737064983e-06;0,00173509753469097;9,4434733493258e-05;0,00182957225240516;0,00025980774227072;1,74552446090919;0,000791596685796911
"canon";-0,451194906834063;-1,47698179330007;0,0577752304268726;-1,60589216746724;-1,78443979551148;1,50590684028239;-0,0423543279444323;-0,139768195311183;-0,457529720815193;0,017897231480544;-0,497462729990007;-0,552772041710616;0,466489931923021;-0,0131202455762393;0,0313723369284743;0,257623266668838;0,000350244848446361;0,248902782056985;0,277122512050585;0,184501640963669;0,000127216483001256;5,28908402060271e-05;0,000566764151140531;8,67232333301694e-07;0,00067001549844963;0,00082728640784751;0,00058918041351242;4,66066275818269e-07;0,00025980774227072;1,51590523259008;0,000597030053051176
"camaraderie";-0,198661088693249;-1,51671773529038;-0,0606112617784675;0,206812779337728;2,78942661643668;1,45385370012988;0,163780279737414;-0,0566269680612033;-0,432329890665034;-0,0172768205764653;0,0589505510477161;0,795106746656012;0,414410932631293;0,0466844349376641;0,00536656742213892;0,239715879343894;0,000340132012022844;0,0036425389767285;0,597517132872901;0,151739241098002;0,00167850827431045;1,02536316343951e-05;0,000597670223056474;9,54462212101304e-07;1,11123735249144e-05;0,00202153828227732;0,000549153177807575;6,96907769053406e-06;0,00025980774227072;1,61378552198298;0,000676618267332263
"camarade";-0,203802773926505;-1,0412919727856;1,49661179633546;0,616075727703705;-0,0407317458485294;-0,384231356253991;-0,335819776954868;-0,101808675780724;-0,520172296028852;0,747625079910197;0,307757607071524;-0,0203473437931281;-0,191940888830871;-0,167757121917695;0,0150164232392793;0,300405351864721;0,551359087712279;0,0859395378580817;0,000338736411974378;0,0281784729530972;0,0187623899605663;1,07912628371364e-05;0,000281706669937054;0,000581929558048959;9,86098473020653e-05;4,31040561150738e-07;3,83563874068021e-05;2,92997980239068e-05;0,00025980774227072;0,989710412348564;0,000254488620501732
"cabanon";-0,76291769945299;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056362;-0,342462788853241;-0,681091467143885;-0,158524122215938;0,394602880999194;0,853833482902992;0,24835506904211;-0,0579204840695638;-0,071159199784599;-0,141521722533326;0,0362492335415494;0,172125384476585;0,71601870462471;0,0557227663752395;0,00273288900511657;0,00385616628429453;0,0132948556925018;0,000151219385850518;0,000936994969340291;0,00438695438719362;0,000371161407456544;2,01874340735191e-05;3,0470449921834e-05;0,000120521066930686;0,00025980774227072;2,38456725063169;0,0014773086445272
"bricoler";-0,970965405826729;1,5773401252412;-0,181614835534161;1,66651034408619;-0,69153855881955;-0,576028291236958;1,65588118416841;-0,310274464050339;0,504043047308777;-0,0580354824392252;0,532537617450361;-0,22098290466403;-0,184071304980431;0,529141042374663;0,14921355287976;0,301764234989982;0,00355445721919509;0,27529307240827;0,0427447786404703;0,0277251505772116;0,199704753285113;0,000244939937467463;0,000646402148790835;8,56948518734746e-06;0,000721552799934081;0,000124246707803123;8,62064412328839e-05;0,000712377889343457;0,00025980774227072;1,49582545639815;0,000581318211485773
"boule";-0,810740602574017;-0,12960375739948;-1,06219591797617;-0,585705113477622;-0,916177752145729;1,52489998624182;-0,919052091867345;-0,326795549113611;-0,0522410385418973;-0,428152848369981;-0,236087626017343;-0,369295444988896;0,614660875210992;-0,370454041739425;0,175580081799643;0,00343845140687838;0,205206232400422;0,0573915467186742;0,126625273622791;0,32792886740986;0,103829546641733;0,000170771713344266;4,36402544350824e-06;0,000293130726984995;8,91271706816925e-05;0,000218077857502417;0,00060413613095357;0,000219448362578785;0,00025980774227072;1,15139833897706;0,000344431835541475
"boisson";-0,667618915062101;-0,0167312680427827;1,33446436184272;-0,86313346001982;-0,759982204128359;1,51377783894464;-0,163456521118479;-0,275612076193539;-0,00690714330973231;0,550904842681917;-0,356326041070971;-0,313742268866776;0,62493054596647;-0,0674795008596281;0,121339515577983;5,84008288748882e-05;0,330087320179501;0,127022131042099;0,088797625149077;0,329347829316619;0,003347177905844;0,000115800211937827;7,27293661521019e-08;0,00046266436295877;0,00019355660426235;0,000150057924289893;0,000595355506801743;6,9415521683959e-06;0,00025980774227072;1,14053548800551;0,000337963418913994
"boguet";-0,892769737176636;1,48134818047166;0,320907583299644;1,58292332589193;-0,791936252547996;-0,831838088215025;5,50404497697843;-0,146348444415594;0,242831933949174;0,0526051944430758;0,259482772238738;-0,129819183839319;-0,136360144331174;0,902257756766779;0,0424440931677522;0,089550690980777;0,00373394734078045;0,0835673430112703;0,0188611557199131;0,0194536666810915;0,742389103098417;0,00020707659226252;0,000570120143358455;2,67554370016155e-05;0,000650986296610228;0,000162941810366268;0,000179775163680236;0,00787074853432099;0,00025980774227072;2,57876715086122;0,00172773188318028
"bernois";-0,56334846966646;0,306086063114998;0,37664064793241;1,63626278169332;0,827530297517225;-0,365238210294569;-1,21251754087778;-0,239805958652278;0,1302945969461;0,160328245319141;0,696523707969472;0,352262776940562;-0,155474460076173;-0,516143997772913;0,0962785992817056;0,0217810565380889;0,0293021705915483;0,508698113886716;0,117325616631482;0,0213655199070078;0,205248923163451;8,24529743506216e-05;2,4341043916144e-05;3,68558528643662e-05;0,000695597789232207;0,000177918002938152;3,46580800881215e-05;0,000381969027523071;0,00025980774227072;1,08042229127393;0,000303276780327775
"belge";-0,546493691224951;0,438826523466846;2,83249417385398;0,45248196174864;-1,30320736043949;-0,350333787515489;-0,559989273969838;-0,16588116547645;0,133200174720216;0,859767353784047;0,137345108236645;-0,395571914696094;-0,106339337328099;-0,16997757689062;0,0414488627709251;0,020480679345396;0,758141472840008;0,0177960391674374;0,133112510975823;0,00899273695879637;0,0200276979416118;7,75929733823518e-05;5,00308437770844e-05;0,00208444355544732;5,31930178508437e-05;0,000441244329515109;3,18871817809685e-05;8,14725868956265e-05;0,00025980774227072;1,59738698573585;0,000662937173862893
"bateau";-0,330069682996912;-1,02142400179045;1,55580504243813;-0,290276745698778;-2,32766495182261;-0,358204786177736;-0,438887080795791;-0,107679775617627;-0,333222688992867;0,507555666286619;-0,0946979878917022;-0,759362197247359;-0,116858387751836;-0,143179652103972;0,0187016118855398;0,137244892455791;0,282909810300182;0,00905880177565688;0,525240512142967;0,0116282956269629;0,0152160758128972;2,83050131550226e-05;0,000271059233939623;0,000628872260347077;2,18915534147761e-05;0,00140764461624925;3,33361051807321e-05;5,00446530759811e-05;0,00025980774227072;1,43630745576442;0,000535977944267204
"bande";-0,56334846966646;0,306086063114998;0,37664064793241;1,63626278169332;0,827530297517225;-0,365238210294569;-1,21251754087778;-0,239805958652278;0,1302945969461;0,160328245319141;0,696523707969472;0,352262776940562;-0,155474460076173;-0,516143997772913;0,0962785992817056;0,0217810565380889;0,0293021705915483;0,508698113886716;0,117325616631482;0,0213655199070078;0,205248923163451;8,24529743506216e-05;2,4341043916144e-05;3,68558528643662e-05;0,000695597789232207;0,000177918002938152;3,46580800881215e-05;0,000381969027523071;0,00025980774227072;1,08042229127393;0,000303276780327775
"baigner";-0,833994508727007;0,171146142328314;-0,40162422861248;-4,49347102093165;0,74291314687278;-4,39208974221038;-0,322472071869252;-0,130210300873326;0,0267207882698103;-0,0627049831844474;-0,701558832196822;0,115989905646631;-0,685730326532715;-0,0503470767036963;0,0289602720824204;0,000934602181381147;0,00457283945974211;0,526524571893322;0,0129778233065352;0,424037430334725;0,00199246074187242;0,000180708454296389;7,61002910726512e-06;4,19075139019406e-05;0,00524585134215447;0,000143393074511929;0,00501180886038701;2,70169491129249e-05;0,00025980774227072;2,91637368567318;0,0022097260261073
"avenir";-0,220657552368014;-1,17403243313745;-0,959241729586111;1,79985654764839;2,09000591210818;-0,399135779033071;-0,98834804386281;-0,066257446446278;-0,35252992807181;-0,288034136357527;0,54044784570937;0,627571788537548;-0,119849591460939;-0,296773968911369;0,00720174523768522;0,156234397262426;0,0926672293878912;0,300092017663402;0,36487550081864;0,0124401898861662;0,0664889197437873;1,26499754266154e-05;0,000358106561199956;0,000239060715972812;0,000841642918189858;0,00113487261954979;4,13898077693782e-05;0,000253788479035449;0,00025980774227072;1,54732384453014;0,000622034575175772
"automobiliste";-1,14828983463921;0,875088976348184;-1,28353659857158;-1,15856182779867;0,651504995548524;3,39688261136419;-0,643621532190033;-0,274874140358643;0,209476146922967;-0,307249100800472;-0,277333018948614;0,155955291241457;0,813135464176018;-0,154068171676043;0,12690826979621;0,0564816811267051;0,107962587935645;0,080910299943798;0,0230712909836737;0,586318352559406;0,0183475176545637;0,000342574576340799;0,000198955759035103;0,000428024473856246;0,000348730971377548;0,000110277671921196;0,00299787255790814;0,000107625013431709;0,00025980774227072;1,91817336969491;0,000955933768824822
"attaque";-1,09209062966388;1,12178233373157;-1,67964464754541;0,350894922317732;-0,148313402508422;1,28808333522317;2,05241393701977;-0,325036338184122;0,333873409487975;-0,499908643897761;0,104436021644706;-0,0441421654444579;0,38336918126089;0,610855081443454;0,170823092985155;0,138121955361435;0,275127454806245;0,0110449024564717;0,00177926046894484;0,125459245202549;0,277644088719201;0,000309862806806871;0,000326940920829372;0,000732971198240572;3,19894119273492e-05;5,71495592715643e-06;0,000431062270324669;0,00109441490487736;0,00025980774227072;1,57241322899493;0,000642370320269744
"armaillis";-1,11408709333864;1,4644676358845;-2,57827511535306;1,94393869062839;-0,84773410683692;-0,564906143939784;0,900285613419542;-0,281524210463297;0,370063612985521;-0,651517166428841;0,491223539290984;-0,214218149134889;-0,142748944054208;0,227497650789462;0,115730048266534;0,15324408167576;0,422023128474781;0,22067415561568;0,0378422259875495;0,01570890714035;0,034777452839347;0,00032247078502046;0,000557200690193075;0,00172707263456712;0,000981786862281636;0,000186711643516391;8,29095742948599e-05;0,000210577860672954;0,00025980774227072;1,94884533822314;0,000986749325101085
"armailli";1,38248864453147;-1,14623975987175;0,0225396283484407;-0,834784692255955;-2,31080523951783;-0,150300890175915;-0,22314380588553;0,452492061023695;-0,375167198243028;0,00737727787236221;-0,273227159878729;-0,756332451329566;-0,0491938648743439;-0,0730355370579077;0,298386013756414;0,15718914821386;5,40031022507078e-05;0,0681369623410615;0,470794648838246;0,00186193257619979;0,00357729117196625;0,000496564004224074;0,000341352451834463;1,31991386356413e-07;0,000181051047655201;0,00138732680046325;5,86914980194144e-06;1,29366479878096e-05;0,00025980774227072;1,50609941628213;0,000589331112425406
"apéritif";-0,541352005991695;-0,0365992390379332;1,27527111574005;0,0432190133826633;1,52695100184572;1,48775126886839;-0,0603892172775559;-0,212807439868834;-0,0143872938025643;0,50131370767189;0,0169895511420023;0,600249985058565;0,584840427642836;-0,0237392206591667;0,075346044221429;0,000263913358029252;0,284692412181604;0,000300766283934008;0,338532736290152;0,300432659201204;0,000431468463648261;7,61397751081402e-05;3,48013587465777e-07;0,00042252959694489;4,85290495653632e-07;0,000605762369976009;0,000575059453889191;9,47481829928775e-07;0,00025980774227072;1,17362896973104;0,000357860472484266
"apprenti";-0,220657552368014;-1,17403243313745;-0,959241729586111;1,79985654764839;2,09000591210818;-0,399135779033071;-0,98834804386281;-0,066257446446278;-0,35252992807181;-0,288034136357527;0,54044784570937;0,627571788537548;-0,119849591460939;-0,296773968911369;0,00720174523768522;0,156234397262426;0,0926672293878912;0,300092017663402;0,36487550081864;0,0124401898861662;0,0664889197437873;1,26499754266154e-05;0,000358106561199956;0,000239060715972812;0,000841642918189858;0,00113487261954979;4,13898077693782e-05;0,000253788479035449;0,00025980774227072;1,54732384453014;0,000622034575175772
"appartement";1,16606463630343;0,314010765385542;1,29922875976429;-0,0920259848085369;-1,28634764813471;-0,142429891513668;-0,344245999059577;0,524199456578548;0,141162219872074;0,584062828625599;-0,0413698947089823;-0,578272179028539;-0,0640287591335355;-0,154754342099277;0,378789620348651;0,0210502957344671;0,320179824551267;0,00147758429363437;0,26032690083121;0,00298360025536527;0,0151921739854026;0,00035326233724018;2,56177606593956e-05;0,000438554266094741;2,20025510002106e-06;0,000429901343689708;5,27053104614059e-06;3,07885964844184e-05;0,00025980774227072;1,12746972328811;0,000330264478288224
"apparaître";2,87862296383181;0,189195007304237;-0,234036654325394;-0,636533931365713;-1,26948793582992;0,0654740044881535;-0,128502724149316;0,891996640508674;0,0586257085546733;-0,0725207545542038;-0,197242270169414;-0,393375231197087;0,0202883784288101;-0,039819038365769;0,869974939680936;0,00287986957970974;0,00391538816551315;0,0266415070211269;0,0955528931635049;0,000237607698072144;0,00079779469114;0,00215288910571573;9,29975338759428e-06;1,42304898851193e-05;0,000105267717791606;0,000418706058513308;1,11375558942966e-06;4,29019228729416e-06;0,00025980774227072;1,83659210473146;0,000876349846495699
"anthologie";1,63502246267228;-1,18597570186205;-0,0958468638568997;0,977920254549012;2,26306117243033;-0,202354030328425;-0,0170091982036839;0,511743899168639;-0,371197242757268;-0,029999005489533;0,306078194987591;0,708313050662214;-0,0633345674795862;-0,00532369041356104;0,367695563225436;0,148254823085772;0,000860333129827767;0,0823808602457273;0,39781672978483;0,00297337843783009;1,83120905795069e-05;0,000694543635604817;0,00036542955713359;2,38675534195975e-06;0,000248461424852482;0,00133059128868843;1,06383875266711e-05;7,51657114918688e-08;0,00025980774227072;1,60457797831495;0,000668919326706493
