"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"*postComments_178";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_26-5-2025";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*a_0858";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_25-5-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0857";-0,151;1,034;-0,144;-0,36;-0,646;-0,358;3,252
"*postDate_22-5-2025";-0,151;1,034;-0,144;-0,36;-0,646;-0,358;3,252
"*a_0856";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_21-5-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0855";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_35000";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_360";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postReposts_98";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_19-5-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0854";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_18-5-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0853";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_16-5-2025";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0852";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postLikes_19100";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postComments_532";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_14-5-2025";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0851";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_82";-0,151;-0,527;6,021;-0,36;-0,646;1,891;-0,239
"*postDate_12-5-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0850";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_11-5-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0849";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_9-5-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0848";0;0;0;0;0;0;0
"*postLikes_783";0;0;0;0;0;0;0
"*postComments_11";-0,187;-3,984;-0,128;0,307;1,102;2,22;-0,317
"*postDate_7-5-2025";0;0;0;0;0;0;0
"*a_0847";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_5-5-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0846";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_97300";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_282";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postReposts_451";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_4-5-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0845";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_3-5-2025";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0844";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_494";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_2-5-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0843";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postLikes_8500";-0,151;-0,527;-0,144;-0,36;0,713;-0,358;3,252
"*postComments_460";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postDate_30-4-2025";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*a_0842";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_182";-0,151;-0,527;6,021;1,874;-0,646;-0,358;-0,239
"*postDate_28-4-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0841";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_6900";-0,227;-0,791;-0,216;6,157;-0,97;0,773;-0,359
"*postDate_27-4-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0840";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postLikes_15500";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postComments_237";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postDate_25-4-2025";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*a_0839";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_23-4-2025";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0838";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_1100";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"*postReposts_62";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_21-4-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0837";0;0;0;0;0;0;0
"*postLikes_21700";0;0;0;0;0;0;0
"*postComments_300";0;0;0;0;0;0;0
"*postReposts_28";0;0;0;0;0;0;0
"*postDate_20-4-2025";0;0;0;0;0;0;0
"*a_0836";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_18-4-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0835";0;0;0;0;0;0;0
"*postDate_16-4-2025";0;0;0;0;0;0;0
"*a_0834";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_14-4-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0833";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_96";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_13-4-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0832";0;0;0;0;0;0;0
"*postLikes_4100";-0,151;-0,527;-0,144;1,874;-0,646;-0,358;3,252
"*postDate_11-4-2025";0;0;0;0;0;0;0
"*a_0831";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_9-4-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0830";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postLikes_3500";-0,227;0,285;3,421;-0,541;0,131;-0,537;-0,359
"*postDate_7-4-2025";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0829";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_449";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_26";0;0,003;-1,016;0,42;0,986;-0,008;-1,692
"*postDate_6-4-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0828";-0,151;-0,527;-0,144;1,874;-0,646;-0,358;3,252
"*postDate_4-4-2025";-0,151;-0,527;-0,144;1,874;-0,646;-0,358;3,252
"*a_0827";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_793";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_1-4-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0826";0;0;0;0;0;0;0
"*postLikes_189600";0;0;0;0;0;0;0
"*postComments_2600";0;0;0;0;0;0;0
"*postReposts_91";0;0;0;0;0;0;0
"*postDate_31-3-2025";0;0;0;0;0;0;0
"*a_0825";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_39800";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_884";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postReposts_64";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_30-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0824";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_660";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_4";-2,486;0,347;1,779;-2,058;-0,567;1,154;0,848
"*postDate_28-3-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0823";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_47700";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_560";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postReposts_31";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_26-3-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0822";0;0;0;0;0;0;0
"*postDate_24-3-2025";0;0;0;0;0;0;0
"*a_0821";-0,151;-0,527;-0,144;-0,36;-0,646;-0,358;16,774
"*postLikes_12400";-0,227;-0,791;3,421;-0,541;-0,97;-0,537;9,896
"*postComments_331";-0,151;-0,527;-0,144;-0,36;-0,646;-0,358;16,774
"*postDate_23-3-2025";-0,151;-0,527;-0,144;-0,36;-0,646;-0,358;16,774
"*a_0820";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_21-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0819";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_4700";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_97";5,662;-0,527;-0,144;-0,36;-0,646;1,891;-0,239
"*postDate_19-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0818";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_140600";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_17-3-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0817";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_16-3-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0816";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_896";-0,227;-0,791;-0,216;6,157;-0,97;0,773;-0,359
"*postDate_14-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0815";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_50500";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_1700";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_12-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0814";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_10-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0813";0;0;0;0;0;0;0
"*postComments_127";0;0;0;0;0;0;0
"*postDate_8-3-2025";0;0;0;0;0;0;0
"*a_0812";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_3800";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_121";-0,227;0,285;-0,216;-0,541;0,131;0,773;-0,359
"*postDate_7-3-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0811";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_820";-0,303;-1,056;-0,288;-0,722;5,576;0,302;-0,479
"*postDate_5-3-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0810";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_22200";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_544";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postReposts_32";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_3-3-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0809";-0,151;-0,527;27,946;-0,36;-0,646;-0,358;-0,239
"*postComments_58";1,984;0,042;12,062;-0,722;-1,294;-0,717;-0,479
"*postDate_2-3-2025";-0,227;-0,791;17,334;-0,541;0,131;-0,537;-0,359
"*a_0808";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_324";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0807";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_28-2-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0806";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postLikes_814";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_26-2-2025";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0805";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_128700";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_24-2-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0804";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_115000";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_973";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postReposts_22";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postDate_23-2-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0803";0;0;0;0;0;0;0
"*postDate_21-2-2025";0;0;0;0;0;0;0
"*a_0802";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_19-2-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0801";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_52";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postDate_17-2-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0800";0;0;0;0;0;0;0
"*postLikes_942";0;0;0;0;0;0;0
"*postDate_16-2-2025";0;0;0;0;0;0;0
"*a_0799";0;0;0;0;0;0;0
"*postLikes_229";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_0";-0,211;0,564;4,744;-4,031;0,672;-1,963;0,207
"*postDate_14-2-2025";0;0;0;0;0;0;0
"*a_0798";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_640";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_13-2-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0797";-0,151;-0,527;-0,144;-0,36;-0,646;1,891;3,252
"*postDate_12-2-2025";-0,151;-0,527;-0,144;-0,36;-0,646;1,891;3,252
"*a_0796";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_197";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_10-2-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0795";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_7400";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postComments_175";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postDate_9-2-2025";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0794";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_154";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_7-2-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0793";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_5-2-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0792";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_38";-0,839;0,279;0,103;7,846;-1,409;-0,318;-1,326
"*postDate_3-2-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0791";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_2-2-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0790";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_408";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"*postDate_31-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0789";0;0;0;0;0;0;0
"*postLikes_247";0;0;0;0;0;0;0
"*postDate_29-1-2025";0;0;0;0;0;0;0
"*a_0788";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_249";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_27-1-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0787";0;0;0;0;0;0;0
"*postComments_126";0;0;0;0;0;0;0
"*postDate_26-1-2025";0;0;0;0;0;0;0
"*a_0786";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_24-1-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0785";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_4300";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postComments_92";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_22-1-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0784";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_17900";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postComments_130";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_20-1-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0783";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_5800";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_43";3,185;-0,791;-0,216;-0,541;2,916;-0,537;-0,359
"*postDate_19-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0782";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_25000";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_17-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0781";0;0;0;0;0;0;0
"*postDate_15-1-2025";0;0;0;0;0;0;0
"*a_0780";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_13-1-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0779";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_12-1-2025";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0778";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_10-1-2025";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0777";5,662;1,034;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_9-1-2025";5,662;1,034;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0776";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_8-1-2025";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0775";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_363";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*postDate_6-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0774";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_2900";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*postDate_5-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0773";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_3-1-2025";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0772";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_1-1-2025";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0771";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_30-12-2024";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0770";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_6700";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_29-12-2024";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0769";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_15800";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_167";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_27-12-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0768";0;0;0;0;0;0;0
"*postComments_143";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_25-12-2024";0;0;0;0;0;0;0
"*a_0767";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_59400";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_1400";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_23-12-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0766";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_22-12-2024";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0765";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_7500";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_20-12-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0764";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_689";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_19-12-2024";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0763";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_25400";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_168";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_18-12-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0762";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_283";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_16-12-2024";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0761";0;0;0;0;0;0;0
"*postLikes_23900";0;0;0;0;0;0;0
"*postComments_190";0;0;0;0;0;0;0
"*postDate_15-12-2024";0;0;0;0;0;0;0
"*a_0760";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_13-12-2024";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0759";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_103";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_11-12-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0758";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_848";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_9-12-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0757";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_8-12-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0756";0;0;0;0;0;0;0
"*postDate_6-12-2024";0;0;0;0;0;0;0
"*a_0755";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_788";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_7";-0,123;-1,085;-2,662;2,737;0,766;0,066;-0,213
"*postDate_4-12-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0754";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_825";-0,227;-0,791;-0,216;-0,541;9,326;-0,537;-0,359
"*postDate_2-12-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0753";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_872";-0,227;0,285;-0,216;-0,541;0,131;0,773;-0,359
"*postComments_30";0,009;-1,376;1,592;0;-4,239;2,492;2,123
"*postDate_1-12-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0752";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_39000";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_481";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_29-11-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0751";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_13300";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postComments_150";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_27-11-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0750";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_27300";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postComments_317";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_25-11-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0749";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postComments_60";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_24-11-2024";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0748";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_849";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_22-11-2024";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0747";-0,151;1,034;-0,144;-0,36;-0,646;1,891;-0,239
"*postDate_20-11-2024";-0,151;1,034;-0,144;-0,36;-0,646;1,891;-0,239
"*a_0746";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_18-11-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0745";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_17-11-2024";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
