"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"676";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"677";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"678";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"679";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"680";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"681";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"682";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"683";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"684";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"685";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"686";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"687";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"688";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"689";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"690";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"691";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"692";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"693";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"694";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"695";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"696";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"697";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"698";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"699";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"700";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"701";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"702";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"703";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"704";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"705";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"706";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"707";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"708";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"709";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"710";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"711";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"712";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"713";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"714";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"715";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"716";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"717";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"718";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"719";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"720";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"721";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"722";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"723";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"724";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"725";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"726";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"727";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"728";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"729";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"730";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"731";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"732";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"733";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"734";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"735";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"736";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"737";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"738";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"739";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"740";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"741";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"742";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"743";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"744";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"745";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"746";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"747";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"748";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"749";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"750";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"751";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"752";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"753";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"754";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"755";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"756";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"757";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"758";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"759";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"760";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"761";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"762";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"763";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"764";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"765";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"766";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"767";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"768";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"769";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"770";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"771";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"772";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"773";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"774";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"775";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"776";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"777";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"778";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"779";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"780";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"781";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"782";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"783";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"784";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"785";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"786";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"787";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"788";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"789";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"790";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"791";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"792";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"793";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"794";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"795";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"796";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"797";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"798";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"799";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"800";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"801";3;4;7;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"802";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"803";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"804";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"805";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"806";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"807";3;4;7;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"808";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"809";3;4;7;9;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21
"810";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"811";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"812";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"813";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"814";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"815";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"816";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"817";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"818";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"819";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"820";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"821";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"822";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"823";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"824";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"825";3;4;7;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"826";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"827";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"828";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"829";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"830";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"831";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"832";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"833";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"834";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"835";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"836";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"837";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"838";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"839";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"840";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"841";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"842";3;4;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"843";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;36;36
"844";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"845";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"846";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"847";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"848";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"849";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"850";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"851";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"852";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"853";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"854";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"855";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"856";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"857";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"858";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"859";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"860";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"861";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"862";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"863";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"864";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"865";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"866";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"867";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"868";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"869";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"870";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"871";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"872";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"873";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"874";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"875";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"876";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"877";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"878";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"879";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"880";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"881";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"882";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"883";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"884";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"885";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"886";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"887";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"888";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"889";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"890";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"891";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"892";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"893";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"894";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"895";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"896";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"897";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"898";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"899";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"900";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"901";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"902";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"903";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"904";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"905";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"906";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"907";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"908";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"909";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"910";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"911";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"912";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"913";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"914";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"915";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
"916";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"917";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"918";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"919";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"920";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"921";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"922";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"923";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"924";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"925";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"926";3;4;7;9;10;12;14;16;18;20;22;22;22;22;22;22;22;22;22
"927";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"928";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"929";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"930";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"931";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"932";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"933";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"934";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"935";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"936";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"937";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"938";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"939";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"940";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"941";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"942";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"943";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"944";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"945";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"946";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"947";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"948";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"949";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"950";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"951";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"952";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"953";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"954";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"955";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"956";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"957";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"958";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"959";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"960";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"961";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"962";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"963";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"964";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"965";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"966";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"967";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"968";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"969";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"970";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"971";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"972";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"973";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"974";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"975";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"976";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"977";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"978";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"979";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"980";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"981";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"982";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"983";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"984";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"985";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"986";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"987";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"988";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"989";3;4;7;9;10;12;14;16;18;20;23;24;24;24;24;24;24;24;24
"990";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"991";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;39
"992";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"993";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"994";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;34;34;34
"995";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"996";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"997";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"998";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"999";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"1000";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"1001";3;4;7;9;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31
"1002";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"1003";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;33;35;35;35
"1004";3;4;7;9;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17
"1005";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"1006";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"1007";3;4;7;9;10;12;14;16;18;20;23;25;27;29;29;29;29;29;29
"1008";3;4;7;9;10;12;14;16;19;19;19;19;19;19;30;30;30;37;38
"1009";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"1010";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"1011";3;4;7;9;10;12;14;16;18;20;23;25;26;26;26;26;26;26;26
"1012";3;4;7;9;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15
"1013";3;4;7;9;10;12;14;16;18;20;23;25;27;28;28;32;32;32;32
