"";"";"";"";"*postDate_29-9-2025";""
"222";"*a_0685";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"295"
"223";"*postDate_13-8-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"296"
"224";"*a_0676";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"297"
"225";"*postDate_28-7-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"298"
"226";"*a_0653";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"299"
"227";"*postComments_71";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"300"
"228";"*postDate_17-6-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"301"
"229";"*a_0647";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"302"
"230";"*postLikes_444";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"303"
"231";"*postDate_8-6-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"304"
"232";"*a_0635";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"305"
"233";"*postDate_20-5-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"306"
"234";"*a_0632";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"307"
"235";"*postLikes_340";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"308"
"236";"*postDate_15-5-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"309"
"237";"*a_0628";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"310"
"238";"*postDate_8-5-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"311"
"239";"*a_0623";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"312"
"240";"*postLikes_255";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"313"
"241";"*postDate_29-4-2024";"-0.267846910642623";"0.382368374589108";"1.22641378512779";"314"
"242";"*postLikes_4500";"0.538312674969821";"-1.54256273248031";"1.19094714930034";"318"
"243";"*postReposts_66";"0.538312674969821";"-1.54256273248031";"1.19094714930034";"319"
"244";"*postDate_6-11-2025";"0.538312674969821";"-1.54256273248031";"1.19094714930034";"320"
"245";"*postLikes_148";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"322"
"246";"*postDate_4-8-2025";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"323"
"247";"*postDate_10-7-2025";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"325"
"248";"*a_0873";"-0.201942607739154";"-2.5882834770927";"1.18748698970741";"326"
